quarter,actual,pred,naive,prior_year,ar1,feature,transform,lag,target,window
4Q25,3.0,1.5994746738846308,2.0,2.0,1.6809210526315788,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.85949160050431,3.0,1.0,2.1301775147929005,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.1045105754748996,4.0,1.0,3.1181818181818164,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,-0.8005495343239444,0.5,3.0,1.1246132409563685,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,0.35579118690845224,2.0,2.0,2.3022434504645823,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,0.6009093748995133,3.0,0.5,3.0203734945596654,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,0.9993935790218944,2.0,0.5,2.287345226937882,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,0.7695006236040149,2.0,2.0,2.2514690214614905,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,0.3766836836210268,1.0,3.0,1.4725374224499266,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,-0.36514940184624933,1.0,2.0,1.4117596994984059,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,0.43064188270284065,2.0,2.0,2.117883217330461,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.1794543079994282,3.0,1.0,2.8190339060403473,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.6812090460509284,4.0,1.0,3.5217824484809004,hicp_ea_accommodation,level,0,adr_exfx_yoy_pp,2022Q1+
1Q24,5.0172,3.900141213095003,6.0,13.5905,5.987793989990619,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
2Q24,4.61,4.830208389015096,5.0172,6.4312,5.548395695540989,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
3Q24,4.6137,4.181134021850995,4.61,6.0,5.189509643188084,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
4Q24,6.0,4.43466558503637,4.6137,6.0,5.037672173550712,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
1Q25,4.0,4.282870027167617,6.0,5.0172,5.437416711621249,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
2Q25,3.0,3.643209487602517,4.0,4.61,4.93929992755848,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
3Q25,4.0,2.2968697993749787,3.0,4.6137,4.3530627484079805,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
4Q25,4.0,3.2720630728626476,4.0,6.0,4.513360425503118,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
1Q26,4.0,3.95378416192456,4.0,4.0,4.4467493090479735,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
2Q26,5.0,4.260350481894,4.0,3.0,4.395439084151815,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2023Q1+
1Q24,5.0172,4.603976441335842,6.0,13.5905,7.927371430719721,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
2Q24,4.61,4.961897177024002,5.0172,6.4312,6.490395329980204,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
3Q24,4.6137,4.233895407418569,4.61,6.0,5.724522495590811,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
4Q24,6.0,4.446900960419911,4.6137,6.0,5.477932191908228,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
1Q25,4.0,4.076146225260215,6.0,5.0172,6.50801042402527,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
2Q25,3.0,3.369121815594107,4.0,4.61,4.79702322110676,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
3Q25,4.0,1.907971181988027,3.0,4.6137,3.7817065811938257,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
4Q25,4.0,2.8972969987627453,4.0,6.0,4.548334926057855,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
1Q26,4.0,3.749085413888604,4.0,4.0,4.484852522546892,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
2Q26,5.0,4.160600121123369,4.0,3.0,4.434544036676901,hicp_ea_accommodation,level,0,adr_exfx_emea_pp,2022Q1+
1Q24,2.2557752082862383,0.12838188869252676,0.8339628069705792,3.4765599528784485,0.5127528504234428,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,0.8916862709773796,2.2557752082862383,2.4720399165943165,1.707737296555292,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.2113767727711564,3.234375616562978,1.005193813553488,2.3181453938168577,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.1620457850530355,2.083188605444465,0.8339628069705792,1.947989863654478,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.3391428295788894,2.760245101599631,2.2557752082862383,2.226540426944484,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.327762022703054,2.231373644528559,3.234375616562978,2.1014775348891215,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.236629403595879,1.905622741315353,2.083188605444465,2.0018695208600823,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.3997408921222374,2.8222911901990337,2.760245101599631,2.278708711746652,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.686509136136298,3.69881318212152,2.231373644528559,2.7422669668313455,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.8920241232796706,4.380588950682848,1.905622741315353,3.57963241916159,hicp_ea_accommodation,level,1,residual_pricing_pp,2023Q1+
1Q24,2.0,-0.21193560402267764,0.5,3.0,0.26315789473684187,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,0.6823626528031482,2.0,2.0,1.3333333333333337,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.9795279697483363,3.0,0.5,2.0319148936170217,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.0123292504662533,2.0,0.5,1.717105263157895,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,2.0035448497491117,2.0,2.0,1.7584269662921352,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.779606757252226,1.0,3.0,1.3676470588235294,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.5867447474601,1.0,2.0,1.2952755905511815,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.657266118079412,2.0,2.0,1.6809210526315788,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.9783351152292696,3.0,1.0,2.1301775147929005,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.2620979106672374,4.0,1.0,3.1181818181818164,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,0.759457023849226,0.5,3.0,1.1094731754470752,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,-0.07811447172372787,2.0,2.0,2.236641221374046,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,1.1260350962933598,3.0,0.5,2.9302325581395343,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,1.0418824984793331,2.0,0.5,2.2426960533059974,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,1.317812801838704,2.0,2.0,2.2121415770609323,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,0.9478815088565209,1.0,3.0,1.4791086350974922,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,0.6258470399436182,1.0,2.0,1.417475728155341,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,0.23825400605586644,2.0,2.0,2.080645161290323,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.0052720880867079,3.0,1.0,2.74364406779661,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.6842753102882337,4.0,1.0,3.4157658845241237,hicp_ea_accommodation,level,1,adr_exfx_yoy_pp,2022Q1+
1Q24,5.0172,2.3752094938542427,6.0,13.5905,5.987793989990619,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
2Q24,4.61,1.4258876176759907,5.0172,6.4312,5.548395695540989,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
3Q24,4.6137,3.4199153344634245,4.61,6.0,5.189509643188084,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
4Q24,6.0,3.2753592761731944,4.6137,6.0,5.037672173550712,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
1Q25,4.0,4.187854576591304,6.0,5.0172,5.437416711621249,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
2Q25,3.0,3.647191617461162,4.0,4.61,4.93929992755848,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
3Q25,4.0,2.956932451867714,3.0,4.6137,4.3530627484079805,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
4Q25,4.0,2.145365039546218,4.0,6.0,4.513360425503118,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
1Q26,4.0,3.0355961748633864,4.0,4.0,4.4467493090479735,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
2Q26,5.0,3.681694615526008,4.0,3.0,4.395439084151815,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2023Q1+
1Q24,5.0172,6.587537938791004,6.0,13.5905,7.549727282844559,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
2Q24,4.61,4.273540049444333,5.0172,6.4312,6.231181125508825,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
3Q24,4.6137,4.5853034114269215,4.61,6.0,5.543847419817046,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
4Q24,6.0,4.01738235742547,4.6137,6.0,5.335993647582705,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
1Q25,4.0,4.577127890248803,6.0,5.0172,6.330168105386463,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
2Q25,3.0,3.8872980290453487,4.0,4.61,4.733335295037174,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
3Q25,4.0,3.0965868008795416,3.0,4.6137,3.7778783190917116,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
4Q25,4.0,2.006934227611134,4.0,6.0,4.49472702489904,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
1Q26,4.0,2.9111081996166193,4.0,4.0,4.437360809358072,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
2Q26,5.0,3.6815982972612575,4.0,3.0,4.391916068106008,hicp_ea_accommodation,level,1,adr_exfx_emea_pp,2022Q1+
1Q24,2.2557752082862383,1.951041822555975,0.8339628069705792,3.4765599528784485,0.5127528504234428,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.9641439961128508,2.2557752082862383,2.4720399165943165,1.707737296555292,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.316667519095344,3.234375616562978,1.005193813553488,2.3181453938168577,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.394519063328989,2.083188605444465,0.8339628069705792,1.947989863654478,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.327713588900004,2.760245101599631,2.2557752082862383,2.226540426944484,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.3083341601028353,2.231373644528559,3.234375616562978,2.1014775348891215,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.1364547922932733,1.905622741315353,2.083188605444465,2.0018695208600823,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.5308549222865406,2.8222911901990337,2.760245101599631,2.278708711746652,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.84449612948874,3.69881318212152,2.231373644528559,2.7422669668313455,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,3.0273439844149803,4.380588950682848,1.905622741315353,3.57963241916159,hicp_ea_accommodation,diff,0,residual_pricing_pp,2023Q1+
1Q24,2.0,1.49847669670059,0.5,3.0,0.26315789473684187,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.5559588626739262,2.0,2.0,1.3333333333333337,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.953537096376633,3.0,0.5,2.0319148936170217,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.1108897742363872,2.0,0.5,1.717105263157895,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.9357404663495286,2.0,2.0,1.7584269662921352,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.8180599477519601,1.0,3.0,1.3676470588235294,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.6277766659995987,1.0,2.0,1.2952755905511815,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.9411473924147973,2.0,2.0,1.6809210526315788,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.2244343134384548,3.0,1.0,2.1301775147929005,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.461919627372281,4.0,1.0,3.1181818181818164,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,3.50326574919046,0.5,3.0,1.1094731754470752,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,4.364317011620837,2.0,2.0,2.236641221374046,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,3.789306841148405,3.0,0.5,2.9302325581395343,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,3.9877335248370183,2.0,0.5,2.2426960533059974,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,3.411335356429724,2.0,2.0,2.2121415770609323,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,3.18780739822277,1.0,3.0,1.4791086350974922,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.659246765704558,1.0,2.0,1.417475728155341,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,3.653126089932272,2.0,2.0,2.080645161290323,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,3.6642169108364095,3.0,1.0,2.74364406779661,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,3.5201835545082463,4.0,1.0,3.4157658845241237,hicp_ea_accommodation,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q24,5.0172,8.606890568483825,6.0,13.5905,5.987793989990619,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
2Q24,4.61,5.632165497076023,5.0172,6.4312,5.548395695540989,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
3Q24,4.6137,6.219388057678088,4.61,6.0,5.189509643188084,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
4Q24,6.0,4.993474430483192,4.6137,6.0,5.037672173550712,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
1Q25,4.0,6.155841682913516,6.0,5.0172,5.437416711621249,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
2Q25,3.0,5.95141857899079,4.0,4.61,4.93929992755848,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
3Q25,4.0,6.5504342605563295,3.0,4.6137,4.3530627484079805,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
4Q25,4.0,3.8617064949331286,4.0,6.0,4.513360425503118,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
1Q26,4.0,3.7487690242168226,4.0,4.0,4.4467493090479735,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
2Q26,5.0,4.183095327288044,4.0,3.0,4.395439084151815,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2023Q1+
1Q24,5.0172,10.120149331211358,6.0,13.5905,7.549727282844559,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
2Q24,4.61,10.523086413563995,5.0172,6.4312,6.231181125508825,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
3Q24,4.6137,9.418905568296124,4.61,6.0,5.543847419817046,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
4Q24,6.0,9.321109144646856,4.6137,6.0,5.335993647582705,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
1Q25,4.0,8.618856492898482,6.0,5.0172,6.330168105386463,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
2Q25,3.0,8.209433433560642,4.0,4.61,4.733335295037174,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
3Q25,4.0,7.434006571980347,3.0,4.6137,3.7778783190917116,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
4Q25,4.0,8.297393938845582,4.0,6.0,4.49472702489904,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
1Q26,4.0,8.018365650232887,4.0,4.0,4.437360809358072,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
2Q26,5.0,7.558823497457516,4.0,3.0,4.391916068106008,hicp_ea_accommodation,diff,0,adr_exfx_emea_pp,2022Q1+
1Q24,2.2557752082862383,1.4669792214394706,0.8339628069705792,3.4765599528784485,0.5127528504234428,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.9744404508808002,2.2557752082862383,2.4720399165943165,1.707737296555292,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,1.3251226504130968,3.234375616562978,1.005193813553488,2.3181453938168577,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,1.8564606221256204,2.083188605444465,0.8339628069705792,1.947989863654478,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,1.8026994294723386,2.760245101599631,2.2557752082862383,2.226540426944484,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.0910403911686615,2.231373644528559,3.234375616562978,2.1014775348891215,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.079652398144185,1.905622741315353,2.083188605444465,2.0018695208600823,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.322649976444402,2.8222911901990337,2.760245101599631,2.278708711746652,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,1.939126305489568,3.69881318212152,2.231373644528559,2.7422669668313455,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.41211273887414,4.380588950682848,1.905622741315353,3.57963241916159,hicp_ea_accommodation,diff,1,residual_pricing_pp,2023Q1+
1Q24,2.0,1.0096665732698225,0.5,3.0,0.26315789473684187,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.5659596753076728,2.0,2.0,1.3333333333333337,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,0.9534112720293146,3.0,0.5,2.0319148936170217,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.5556379398847888,2.0,0.5,1.717105263157895,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.4323212258796818,2.0,2.0,1.7584269662921352,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.5733408678252487,1.0,3.0,1.3676470588235294,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.5186546740844216,1.0,2.0,1.2952755905511815,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.7820649866014553,2.0,2.0,1.6809210526315788,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.250656801243901,3.0,1.0,2.1301775147929005,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,1.7789149304621863,4.0,1.0,3.1181818181818164,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,2.9260815634255635,0.5,3.0,0.5827160493827155,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.1020968256304586,2.0,2.0,1.5172261484098937,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,4.139074247568445,3.0,0.5,2.0969875091844234,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,3.1582655801548563,2.0,0.5,1.7538461538461534,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,3.7034128198156497,2.0,2.0,1.7855946398659976,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,2.76404228196248,1.0,3.0,1.3590504451038579,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.579458565819381,1.0,2.0,1.3127962085308054,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.9165181733576016,2.0,2.0,1.7232824427480917,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,3.7616968430453737,3.0,1.0,2.1514886164623466,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,3.888635496747091,4.0,1.0,2.6110208062418723,hicp_ea_accommodation,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q24,5.0172,6.661081346315494,6.0,13.5905,5.987793989990619,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
2Q24,4.61,7.291623545430744,5.0172,6.4312,5.548395695540989,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
3Q24,4.6137,3.8518922613854487,4.61,6.0,5.189509643188084,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
4Q24,6.0,5.220288359094279,4.6137,6.0,5.037672173550712,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
1Q25,4.0,4.3885041524782435,6.0,5.0172,5.437416711621249,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
2Q25,3.0,5.3448227591062345,4.0,4.61,4.93929992755848,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
3Q25,4.0,5.125426935927912,3.0,4.6137,4.3530627484079805,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
4Q25,4.0,6.0075494135391185,4.0,6.0,4.513360425503118,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
1Q26,4.0,2.990112999302988,4.0,4.0,4.4467493090479735,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
2Q26,5.0,3.0240807542136796,4.0,3.0,4.395439084151815,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2023Q1+
1Q24,5.0172,9.522046200469408,6.0,13.5905,6.927927860800975,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
2Q24,4.61,8.183474673118432,5.0172,6.4312,5.98385649631914,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
3Q24,4.6137,9.631741255405265,4.61,6.0,5.445844124864307,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
4Q24,6.0,8.305068618896447,4.6137,6.0,5.2593102725821135,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
1Q25,4.0,8.747851888435266,6.0,5.0172,5.9779286566631615,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
2Q25,3.0,7.6126051024897645,4.0,4.61,4.8512485599331185,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
3Q25,4.0,7.187986678032644,3.0,4.6137,4.089383692551744,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
4Q25,4.0,6.307126249170186,4.0,6.0,4.548828006480042,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
1Q26,4.0,7.994468601486463,4.0,4.0,4.485172453552956,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
2Q26,5.0,7.784886782868903,4.0,3.0,4.434748372250596,hicp_ea_accommodation,diff,1,adr_exfx_emea_pp,2022Q1+
1Q24,2.2557752082862383,1.6488380445360638,0.8339628069705792,3.4765599528784485,0.5127528504234428,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,0.7462217078466837,2.2557752082862383,2.4720399165943165,1.707737296555292,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,1.900986619176279,3.234375616562978,1.005193813553488,2.3181453938168577,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,1.8164092700016257,2.083188605444465,0.8339628069705792,1.947989863654478,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,1.9791460874911693,2.760245101599631,2.2557752082862383,2.226540426944484,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.1541560091997147,2.231373644528559,3.234375616562978,2.1014775348891215,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.0850507081942733,1.905622741315353,2.083188605444465,2.0018695208600823,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.186054347280145,2.8222911901990337,2.760245101599631,2.278708711746652,ine_iph_spain,level,0,residual_pricing_pp,2023Q1+
