window,signal,outcome,omission_type,omitted,n,intercept,slope,slope_hc1_se,slope_95_lo,slope_95_hi,slope_hc1_t,slope_hc1_p,r2,n_parameters,status,pearson,pearson_95_lo,pearson_95_hi,spearman,spearman_asymptotic_p
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2025Q2,10,-8.31850222143755,2.70619016433764,1.4261083270736,-0.582421535143192,5.99480186381846,1.89760491048445,0.0943151533150968,0.268796452064829,2,descriptive_approximate_HC1_interval,0.518455834247073,-0.165047481421823,0.865540712168713,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2025Q3,10,-6.00643558804405,2.13728422567923,1.66228634118822,-1.69595495099421,5.97052340235266,1.28574973680616,0.234496149714981,0.182460547285728,2,descriptive_approximate_HC1_interval,0.427154008860655,-0.276959949332581,0.832800721817885,0.212121212121212,0.55630577510293
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2025Q4,10,-9.15601904926229,2.72900531350733,1.47480655011097,-0.67190468967477,6.12991531668943,1.85041578049811,0.10141191364598,0.269546157558699,2,descriptive_approximate_HC1_interval,0.519178348507234,-0.164085632304391,0.865788485608878,0.478787878787879,0.161522928017456
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2026Q1,10,-9.06552834426295,3.22420245495085,1.37583724009016,0.0515160899350424,6.39688881996665,2.34344758304373,0.0471611895981945,0.303323026220471,2,descriptive_approximate_HC1_interval,0.55074769742639,-0.120750773243719,0.876451193558422,0.357575757575758,0.31037609170568
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2026Q2,10,-7.96869989367839,2.58332412739725,1.48063732974676,-0.831031677736419,5.99767993253093,1.74473794189634,0.119182844736211,0.250388903111178,2,descriptive_approximate_HC1_interval,0.500388751983074,-0.188683907628725,0.859289188963483,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,event,2026Q3,10,-6.31230110468721,0.99904270477495,1.42181626339909,-2.2796714781239,4.2777568876738,0.702652466772724,0.502202692781151,0.0355481990813242,2,descriptive_approximate_HC1_interval,0.188542300509261,-0.500498809746388,0.731349259201136,0.2,0.579584
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,year,2024,7,-6.87270417848347,2.83593161616086,1.86054223818457,-1.94674446575051,7.61860769807224,1.52425005891188,0.187954747780454,0.307667662388256,2,descriptive_approximate_HC1_interval,0.554677980803508,-0.340686497243958,0.922431901817019,0.535714285714286,0.215217455678013
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,year,2025,7,-12.7065974119362,3.23971047407904,1.40518537782692,-0.372433533864584,6.85185448202266,2.30553955741353,0.0692917510627163,0.497471434340025,2,descriptive_approximate_HC1_interval,0.705316549033145,-0.101825711217121,0.952473658890071,0.535714285714286,0.215217455678013
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextopen_excess_pct,year,2026,8,-5.69483549799325,0.867975938737332,2.39035385915603,-4.98100924766168,6.71696112513635,0.363116086521095,0.728967847928923,0.0143989224433146,2,descriptive_approximate_HC1_interval,0.11999551009648,-0.638682903867222,0.760373121757617,0.166666666666667,0.693238811728395
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q1,10,-8.01971337661362,3.167497089338,1.94603256229123,-1.32006204654753,7.65505622522353,1.62766911033011,0.14224571819964,0.288625279008843,2,descriptive_approximate_HC1_interval,0.537238568057845,-0.139613242354974,0.871927186406255,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q2,10,-7.72137528753867,3.27718222511691,1.90530339621526,-1.11645528537403,7.67081973560784,1.72003169239438,0.123739647728609,0.32091757744795,2,descriptive_approximate_HC1_interval,0.566495875931988,-0.0981323344510451,0.881653416366575,0.503030303030303,0.138333698394492
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q3,10,-7.8994447719493,2.89004730854195,2.41479095453427,-2.6784706182677,8.4585652353516,1.19681055749993,0.265640491254098,0.208792419291219,2,descriptive_approximate_HC1_interval,0.456938091311305,-0.242437550536585,0.843802274783485,0.224242424242424,0.533400561272595
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2024Q4,10,-10.326066644032,3.27593238064806,1.97049138014511,-1.26802889035073,7.81989365164686,1.66249515915508,0.134986855295815,0.304714500205091,2,descriptive_approximate_HC1_interval,0.552009510973399,-0.118963819600561,0.876870839895625,0.551515151515152,0.098401176669635
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q1,10,-13.4076250785986,3.77792653688672,1.763222499789,-0.28807183891174,7.84392491268519,2.14262609360918,0.0645120136233954,0.499075930533366,2,descriptive_approximate_HC1_interval,0.706453063220315,0.138377090267623,0.924749475718188,0.551515151515152,0.098401176669635
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q2,10,-8.45806260232522,3.07952194212938,1.99380800288208,-1.51820755731986,7.67725144157862,1.54454287357553,0.161036412438249,0.267948933669836,2,descriptive_approximate_HC1_interval,0.517637840260772,-0.166134871276502,0.865259990446049,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q3,10,-6.12916353900416,2.54895365250755,2.20340699716224,-2.53211199448637,7.63001929950146,1.15682379868555,0.280717262907737,0.19300803645339,2,descriptive_approximate_HC1_interval,0.439326799152283,-0.263066880032765,0.8373361246039,0.224242424242424,0.533400561272595
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2025Q4,10,-8.49629449813494,3.03273387099806,2.0043066018337,-1.58920544104747,7.65467318304358,1.51310875702523,0.16870823931733,0.258916453685125,2,descriptive_approximate_HC1_interval,0.508838337475789,-0.177728153147535,0.862226300296244,0.454545454545454,0.186904810349332
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2026Q1,10,-9.54193216280472,4.11101538907496,1.63681553826765,0.336511989263324,7.8855187888866,2.51159357481779,0.0362807525345242,0.380314419014374,2,descriptive_approximate_HC1_interval,0.616696375061808,-0.0211372848019509,0.897740558621316,0.393939393939394,0.259997766834888
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2026Q2,10,-8.03935366733183,2.9820841395974,1.99088438113133,-1.60890347600483,7.57307175519964,1.49786907158457,0.172544331360213,0.255799615549606,2,descriptive_approximate_HC1_interval,0.505766364589033,-0.181731068850105,0.861161211933416,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,event,2026Q3,10,-5.15063801338987,0.509261443021832,1.43255315848502,-2.79421206434442,3.81273495038809,0.355492178426659,0.731411999774117,0.00923287492871117,2,descriptive_approximate_HC1_interval,0.0960878500576999,-0.567895828541,0.684313564679144,0.212121212121212,0.55630577510293
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,year,2024,7,-7.73509002072768,3.4626046404295,2.47016760851415,-2.88716334499417,9.81237262585317,1.40176910606982,0.219906444882861,0.318757371828983,2,descriptive_approximate_HC1_interval,0.564586018095545,-0.327872250582181,0.924554791573465,0.571428571428572,0.180201988911528
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,year,2025,7,-12.3764646687647,3.56131607046885,2.11398805780637,-1.8728632316803,8.995495372618,1.68464341949232,0.152873546603183,0.425039112559115,2,descriptive_approximate_HC1_interval,0.651950237793587,-0.198623210759994,0.94235373647601,0.535714285714286,0.215217455678013
W2_guide_target_2024plus,predicted_proxy_vs_origin_implied_guide_pct,origin_to_nextclose_excess_pct,year,2026,8,-5.08777726208896,0.859699882928662,2.3001509957413,-4.76856684797364,6.48796661383096,0.373758020460564,0.721435368777949,0.0137989697898971,2,descriptive_approximate_HC1_interval,0.117469016297477,-0.640197708782431,0.759290016095179,0.214285714285714,0.610344415645267
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2024Q1,10,-1.73824506943668,1.82596464730036,0.672071326612268,0.276165388980324,3.3757639056204,2.71692092043945,0.0263740780933846,0.335504498184576,2,descriptive_approximate_HC1_interval,0.579227501232957,-0.0793303175619672,0.885803894887351,0.539393939393939,0.107593187782415
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2024Q2,10,-1.36106427976757,1.87949016228825,0.668617395348609,0.337655683744924,3.42132464083158,2.81100996678124,0.0228075420675469,0.369345321406921,2,descriptive_approximate_HC1_interval,0.607737872282879,-0.035455330468458,0.894923652350002,0.539393939393939,0.107593187782415
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2024Q3,10,-0.964684305901999,1.30629258043706,0.804143052613109,-0.548064624184467,3.1606497850586,1.62445298282711,0.142933825177036,0.189946211178958,2,descriptive_approximate_HC1_interval,0.435828189977378,-0.267089973912104,0.836038180529627,0.345454545454545,0.328226511471367
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2024Q4,10,-1.57595454327308,1.70034547800286,0.757277409369732,-0.0459393595004394,3.44663031550616,2.24534029005041,0.0549655209942717,0.301177346201075,2,descriptive_approximate_HC1_interval,0.548796270214253,-0.123505800150462,0.87580122384536,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2025Q1,10,-4.01764024387197,2.29146222879787,0.371069682994464,1.43577400536374,3.147150452232,6.17528818389632,0.000266518492203204,0.679850941709946,2,descriptive_approximate_HC1_interval,0.824530740306234,0.405329969231867,0.95721991919681,0.781818181818182,0.00754700778106788
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2025Q2,10,-1.70514767016844,1.85133701418211,0.664109887751163,0.319896866797954,3.38277716156627,2.78769680790507,0.0236421498470766,0.341111779318195,2,descriptive_approximate_HC1_interval,0.584047754313117,-0.0720873642024532,0.887362588865489,0.527272727272727,0.117308065550202
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2025Q3,10,-1.74286263438166,1.70003204211018,0.832190320292918,-0.219002277762167,3.61906636198253,2.04284044245047,0.075340944909181,0.28244402294154,2,descriptive_approximate_HC1_interval,0.53145462924086,-0.147541778128218,0.869972601265065,0.345454545454545,0.328226511471367
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2025Q4,10,-2.89545347771829,1.91886211040843,0.681877914223929,0.346448820503654,3.4912754003132,2.81408456027258,0.0226997644727523,0.384086850792245,2,descriptive_approximate_HC1_interval,0.619747408862873,-0.0162004619135166,0.898694705764011,0.563636363636364,0.0897240283170912
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2026Q1,10,-2.38667531858829,1.55553407305477,0.750183027760345,-0.174391091120566,3.28545923723011,2.073539410374,0.0718328921385889,0.220761984916246,2,descriptive_approximate_HC1_interval,0.469853152502189,-0.226896316903213,0.848473826796819,0.454545454545454,0.186904810349332
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2026Q2,10,-2.09712830128775,1.80709716914281,0.70397979061602,0.183716860882102,3.43047747740351,2.56697307682867,0.0332839176007299,0.324832719665818,2,descriptive_approximate_HC1_interval,0.569940979107327,-0.0930910168700614,0.882781344126962,0.563636363636364,0.0897240283170912
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,event,2026Q3,10,-1.98675372617451,1.87612579033378,0.959098725495094,-0.335559836726955,4.08781141739451,1.95613417103157,0.0861714521043076,0.230827428826273,2,descriptive_approximate_HC1_interval,0.480445032054941,-0.213880208518639,0.852261517626695,0.454545454545454,0.186904810349332
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,year,2024,7,1.74662636410867,1.0880752645899,0.860676947214144,-1.12436526226969,3.3005157914495,1.26420867680005,0.26188371613674,0.189860970949626,2,descriptive_approximate_HC1_interval,0.435730387911638,-0.472305452162986,0.895084236377651,0.285714285714286,0.534509228601041
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,year,2025,7,-5.54641201495267,2.60864750162983,0.300292188518694,1.8367218564402,3.38057314681946,8.68703083652618,0.000334335533041171,0.886651912486475,2,descriptive_approximate_HC1_interval,0.94162195837102,0.648199689664961,0.991565141141748,0.821428571428572,0.0234488083456915
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,gap_excess_pct,year,2026,8,-2.91218071042409,1.15098329393501,1.67899305081522,-2.9573647000948,5.25933128796483,0.685519986742153,0.518610383761077,0.0518048211144506,2,descriptive_approximate_HC1_interval,0.227606724668782,-0.568198611546861,0.803420420001672,0.476190476190476,0.232935534650098
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2024Q1,10,0.742478951710549,0.215524859191467,0.617336254849597,-1.20805509730316,1.63910481568609,0.349120689896912,0.736009849757098,0.0322640319526856,2,descriptive_approximate_HC1_interval,0.179621913898849,-0.507387177535627,0.727025497485294,0.0181818181818182,0.960240418128624
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2024Q2,10,0.824049013981738,0.224563255485834,0.617654769976591,-1.19975119820876,1.64887770918043,0.363574064998065,0.725596471911028,0.0350323877965011,2,descriptive_approximate_HC1_interval,0.187169409350195,-0.501564674241013,0.730686640011129,0.0303030303030303,0.933772958094147
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2024Q3,10,0.272475008640956,0.430228109468587,0.653041012758202,-1.07568716640974,1.93614338534692,0.658807182188242,0.528521480533547,0.108323011196683,2,descriptive_approximate_HC1_interval,0.329124613477454,-0.379050652794684,0.794177147301469,0.272727272727273,0.445838341542752
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2024Q4,10,0.82649108317778,0.197888734419419,0.616940300653336,-1.22477815006128,1.62055561890011,0.320758320067364,0.756612194573592,0.0265992454509316,2,descriptive_approximate_HC1_interval,0.163092751068009,-0.519923150260908,0.718897295832451,0.0424242424242424,0.907363817812816
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2025Q1,10,0.60082669387934,0.251149888066093,0.625264111590238,-1.19071173885576,1.69301151498794,0.401670083746437,0.698443421957094,0.0419802675587228,2,descriptive_approximate_HC1_interval,0.204890867436112,-0.487643759544012,0.739161832948807,0.139393939393939,0.700931884910058
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2025Q2,10,0.556318190607875,0.189317769381242,0.638328058998717,-1.28266937428665,1.66130491304913,0.296583812527694,0.774338266158675,0.0258752105421483,2,descriptive_approximate_HC1_interval,0.160857733858675,-0.521595938746976,0.717786437349493,-0.0666666666666667,0.854813088248743
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2025Q3,10,0.760061759422769,0.210172560536034,0.649417360185031,-1.28738655752402,1.70773167859609,0.323632494943085,0.754514610102965,0.0279485722189573,2,descriptive_approximate_HC1_interval,0.167178264792279,-0.516851765825135,0.720920585229762,-0.00606060606060606,0.986742911194989
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2025Q4,10,1.2263632311321,0.148817215805525,0.595629952495243,-1.22470791769997,1.52234234931102,0.249848442278788,0.809000628567393,0.0196659834088506,2,descriptive_approximate_HC1_interval,0.140235457031561,-0.536786947136418,0.70740111654125,0.0424242424242424,0.907363817812816
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2026Q1,10,1.3596347531766,0.672308193728837,0.391698332813428,-0.230949781491506,1.57556616894918,1.71639278855207,0.124424368208897,0.327593867536978,2,descriptive_approximate_HC1_interval,0.572358163685098,-0.0895334703878626,0.883570583802576,0.272727272727273,0.445838341542752
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2026Q2,10,0.726223098626185,0.217476221074621,0.608783354178727,-1.18638071110499,1.62133315325423,0.357230892700746,0.730159286836792,0.0326800202836217,2,descriptive_approximate_HC1_interval,0.180776160717119,-0.506500780396698,0.727587423548143,0.0181818181818182,0.960240418128624
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,event,2026Q3,10,0.0305091379030273,-0.570112152217566,0.289413123370403,-1.23750001149207,0.0972757070569377,-1.96989046515321,0.0843579416359408,0.25004566011978,2,descriptive_approximate_HC1_interval,-0.500045658035124,-0.85916942592473,0.189125169675531,-0.272727272727273,0.445838341542752
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,year,2024,7,0.313418365414372,0.432255111882781,0.712542235715131,-1.39939301637022,2.26390324013579,0.60663788083938,0.570578615192171,0.102595368095836,2,descriptive_approximate_HC1_interval,0.320305117186467,-0.570318612872245,0.864772793982038,0.285714285714286,0.534509228601041
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,year,2025,7,1.0425888280763,0.128419713459884,0.70953437805608,-1.69549647053058,1.95233589745035,0.180991531110468,0.863482046355192,0.0125650982671242,2,descriptive_approximate_HC1_interval,0.112094149120836,-0.700058264124247,0.797806677876041,0,1
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,session_excess_pct,year,2026,8,0.514331550952568,-0.118224358921019,0.461706717023509,-1.24797999655908,1.01153127871705,-0.256059430287645,0.80645785377358,0.00813168405602049,2,descriptive_approximate_HC1_interval,-0.0901758507363292,-0.747358284972697,0.656194624420395,-0.0714285714285714,0.866526270675909
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2024Q1,10,-1.79371815691066,2.6232875635332,1.42493702312776,-0.662623104204933,5.90919823127132,1.84098491438944,0.102889857246345,0.269691161107704,2,descriptive_approximate_HC1_interval,0.519317976877081,-0.163899601726719,0.865836349092191,0.466666666666667,0.173938597165067
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2024Q2,10,-1.3017331412388,2.70439234374645,1.39399685586088,-0.510170170330347,5.91895485782326,1.94002757780707,0.0883425373629576,0.298280271569045,2,descriptive_approximate_HC1_interval,0.546150411122289,-0.1272247475225,0.874918058745079,0.478787878787879,0.161522928017456
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2024Q3,10,-1.69229437033705,2.19544264928131,1.91565370601616,-2.22206271841114,6.61294801697376,1.1460540296957,0.284894851571678,0.169074154954686,2,descriptive_approximate_HC1_interval,0.41118627768286,-0.294748568686047,0.826767647165427,0.248484848484848,0.488776304519243
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2024Q4,10,-3.87834662725364,2.86116355136399,1.46364972773046,-0.514018773272892,6.23634587600087,1.95481439114571,0.0863474022258937,0.314986317429428,2,descriptive_approximate_HC1_interval,0.561236418481043,-0.105763416999276,0.879924495278944,0.575757575757576,0.0815528147726024
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2025Q1,10,-5.55103906003563,3.3259342647768,1.16426875889098,0.641125692285164,6.01074283726843,2.85667225834084,0.0212598644854974,0.542004020770724,2,descriptive_approximate_HC1_interval,0.736209223502887,0.198677003756556,0.933243104527632,0.575757575757576,0.0815528147726024
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2025Q2,10,-2.16133161686294,2.61897015193223,1.44229514138711,-0.706968408291313,5.94490871215578,1.81583510668522,0.106931640448596,0.261213352771375,2,descriptive_approximate_HC1_interval,0.511090356758348,-0.174779168924197,0.863005121164114,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2025Q3,10,-1.07240017352194,2.09484956595502,1.63374003957563,-1.67256172115501,5.86226085306504,1.28224167567024,0.235663703445608,0.186880561944903,2,descriptive_approximate_HC1_interval,0.432296844708474,-0.271126015831093,0.834723533618943,0.248484848484848,0.488776304519243
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2025Q4,10,-2.82043409791288,2.61200875622756,1.48908316619699,-0.821823182685621,6.04584069514074,1.75410535524247,0.117496493107616,0.258985736355017,2,descriptive_approximate_HC1_interval,0.508906412177148,-0.177639190757501,0.86224986723932,0.515151515151515,0.127552869703234
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2026Q1,10,-1.67749956370293,3.18922746107949,1.36033936122085,0.0522792688232037,6.32617565333577,2.34443518433318,0.0470885375842352,0.300527172793938,2,descriptive_approximate_HC1_interval,0.548203586994775,-0.124340504086607,0.875603581385409,0.393939393939394,0.259997766834888
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2026Q2,10,-1.9929671808647,2.51341934135229,1.47905942895411,-0.897297818028608,5.92413650073319,1.69933627557454,0.127681065222351,0.247920928582219,2,descriptive_approximate_HC1_interval,0.497916587976559,-0.191857213429359,0.858425355488019,0.466666666666667,0.173938597165067
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,event,2026Q3,10,-4.04664290298542,0.880089758157979,1.45782757294226,-2.48166665346154,4.24184616977749,0.603699487163448,0.562765820875707,0.02781014456243,2,descriptive_approximate_HC1_interval,0.166763738751655,-0.517164200659066,0.720715726830236,0.236363636363636,0.5108853175152
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,year,2024,7,-0.697280132891198,2.64146414247066,2.02126066592619,-2.55435181044537,7.83728009538669,1.30683992767468,0.248141324295751,0.269717948364694,2,descriptive_approximate_HC1_interval,0.519343767041345,-0.383827920134222,0.914675798148993,0.535714285714286,0.215217455678013
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,year,2025,7,-5.09449504584924,3.14872961721446,1.37683838820666,-0.390546134116354,6.68800536854528,2.28692753208,0.070921146579356,0.509226811021301,2,descriptive_approximate_HC1_interval,0.713601296958814,-0.0852904955462662,0.953997262880462,0.535714285714286,0.215217455678013
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextopen_excess_pct,year,2026,8,-3.74235472010039,0.732741413452188,2.559318901424,-5.52968633730156,6.99516916420593,0.286303286802005,0.78427442230479,0.00928039448589024,2,descriptive_approximate_HC1_interval,0.0963348041254573,-0.652642449280774,0.750088339290276,0.214285714285714,0.610344415645267
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2024Q1,10,-0.899535791175761,2.98909948555344,1.97403668344999,-1.56303726952695,7.54123624063382,1.51420665614453,0.168434850306721,0.268596926681256,2,descriptive_approximate_HC1_interval,0.51826337578615,-0.16530347318926,0.865474683288322,0.490909090909091,0.149655673420837
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2024Q2,10,-0.323301630746648,3.08058926193698,1.94288005725136,-1.39970018429036,7.56087870816433,1.58557871364183,0.151495304521489,0.296266137022722,2,descriptive_approximate_HC1_interval,0.544303350185099,-0.129809752539206,0.874300226694111,0.503030303030303,0.138333698394492
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2024Q3,10,-1.31150388487915,2.7805397463011,2.50434983071768,-2.99450131933173,8.55558081193392,1.11028407940286,0.299131116879151,0.197194980773221,2,descriptive_approximate_HC1_interval,0.444066414822401,-0.25757749573118,0.839087340258305,0.284848484848485,0.425038154892145
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2024Q4,10,-2.93287973603225,3.20807483644054,2.01930758303439,-1.44845680028589,7.86460647316697,1.58870043543332,0.150790911297774,0.299977790567437,2,descriptive_approximate_HC1_interval,0.547702282784577,-0.125045772348779,0.875436325522165,0.612121212121212,0.0599721424772553
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2025Q1,10,-4.88790875999651,3.74036329128396,1.78746715543552,-0.381543360691984,7.8622699432599,2.09254938190604,0.0697410370116461,0.502281252020692,2,descriptive_approximate_HC1_interval,0.708718034214378,0.142823516536885,0.925403729177307,0.612121212121212,0.0599721424772553
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2025Q2,10,-1.44636393554461,2.96143188816518,2.02108293569341,-1.69919371913439,7.62205749546474,1.46526984908175,0.181012446027192,0.257108414752133,2,descriptive_approximate_HC1_interval,0.507058591044598,-0.180050012738566,0.861609622276804,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2025Q3,10,-0.223733269047446,2.46452262900004,2.17884142563414,-2.55989470846642,7.48893996646651,1.13111610602078,0.290772299340612,0.192367265713048,2,descriptive_approximate_HC1_interval,0.438596928526691,-0.263908188562901,0.837065720818574,0.284848484848485,0.425038154892145
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2025Q4,10,-1.45762786443582,2.90712400608711,2.01925320051667,-1.74928222432859,7.56353023650281,1.43970256198839,0.187909775383686,0.249528621649566,2,descriptive_approximate_HC1_interval,0.499528399242292,-0.189789903938639,0.858988793145709,0.503030303030303,0.138333698394492
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2026Q1,10,-0.121941223542789,4.06369401312558,1.61431267957402,0.341082298515373,7.78630572773578,2.51729052527661,0.0359602155012253,0.376303769517672,2,descriptive_approximate_HC1_interval,0.613436035392177,-0.0263786256459625,0.896718032624427,0.442424242424242,0.200422686711942
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2026Q2,10,-1.13073790372186,2.87764882897146,2.00446558027283,-1.7446570880121,7.49995474595503,1.43561897859068,0.189032633804332,0.249150462020565,2,descriptive_approximate_HC1_interval,0.499149739076927,-0.190276123461945,0.858856503862569,0.490909090909091,0.149655673420837
W2_guide_target_2024plus,predicted_proxy_vs_origin_revenue_pct,origin_to_nextclose_excess_pct,event,2026Q3,10,-4.01878137205805,0.319601183712334,1.46620850750345,-3.06148169766214,3.70068406508681,0.217977990222228,0.832903569215426,0.00366582672107429,2,descriptive_approximate_HC1_interval,0.0605460710622438,-0.591634150684219,0.664828190900972,0.272727272727273,0.445838341542752
