method,object,target,window,horizon_q,prior_basis,spec_id,n,mae,rw_mae,bias,cov80,n_params,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,mae_ratio_street,rw_mae_ratio_street,beats_seasonal_naive,rw_beats_seasonal_naive,survives_both_windows,rw_survives_both_windows,n_cmp_seasonal_naive,d_mean_seasonal_naive,t_nw1_seasonal_naive,p_nw1_seasonal_naive,k_better_seasonal_naive,p_sign_seasonal_naive,n_cmp_street,d_mean_street,t_nw1_street,p_nw1_street,k_better_street,p_sign_street,n_min_both_windows,w1_p_sign_seasonal_naive,survives_both_windows_n8,survives_both_windows_sig,is_oracle
baselines-margin,street,fcf_musd,W2,1,PIT,street|fcf_musd|h1|PIT,9,432.4357144444445,535.6099883095756,-108.83095222222224,0.8888888888888888,1,2.2813138511137168,2.9226101605681767,1.0,1.0,False,False,False,False,9,242.88015888888893,1.5185763217778143,0.12886917496057881,3.0,0.91015625,9,0.0,0.0,1.0,0.0,,9,0.953857421875,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv_seasonal_other_ebitda_known|rw,9,148.65897727083396,154.6667891068261,95.9319855599438,0.8888888888888888,3,0.7842501731755602,0.8439550031034848,0.3437712758341849,0.2887675593858244,True,True,True,True,9,-40.8965782847216,-0.841530344542555,0.4000508928813753,6.0,0.25390625,9,-283.7767371736105,-2.160390617571862,0.03074244316560848,6.0,0.25390625,9,0.29052734375,True,False,True
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv_seasonal_other_ebitda_known|eq,9,155.12142916443423,162.48140865974045,99.86676475349884,0.8888888888888888,3,0.8183428267760308,0.8865962663450541,0.3587155824160377,0.3033576897483629,True,True,True,True,9,-34.43412639112132,-0.679698560936981,0.4966953474063198,6.0,0.25390625,9,-277.3142852800102,-2.1170221392092206,0.03425796888505461,6.0,0.25390625,9,0.1334228515625,True,False,True
baselines-margin,seasonal_naive,fcf_musd,W2,1,full_sample,seasonal_naive|fcf_musd|h1|full_sample,9,189.55555555555557,183.2642599878764,-73.55555555555554,0.8888888888888888,1,1.0,1.0,0.4383438953442592,0.3421598999045404,False,False,False,False,9,0.0,0.0,1.0,0.0,,9,-242.88015888888893,-1.5185763217778143,0.12886917496057881,6.0,0.25390625,9,,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv_seasonal_other|rw,9,190.9437999371558,199.9780746732119,89.31141989238046,0.7777777777777777,3,1.0073236807939052,1.091200623004405,0.4415541861117176,0.3733650959429592,False,False,False,False,9,1.3882443816002403,0.029814039326224156,0.976215361981339,4.0,0.74609375,9,-241.49191450728864,-1.877380793584548,0.06046592195305078,7.0,0.08984375,9,0.5,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv_seasonal_other|eq,9,197.4062518307559,207.7926942261261,93.24619908593552,0.7777777777777777,3,1.0414163343943748,1.133841886245973,0.4564984926935698,0.3879552263054974,False,False,False,False,9,7.8506962752003595,0.16423677840105716,0.8695447492151938,4.0,0.74609375,9,-235.02946261368854,-1.8373231710533038,0.06616220122165228,7.0,0.08984375,9,0.5,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,balance_ratio|rw,9,215.83902739196057,234.570790984104,80.53314019897994,0.7777777777777777,5,1.1386584094534848,1.279959283930329,0.499123962666339,0.4379507404714887,False,False,False,False,9,26.283471836405017,0.32179093613113363,0.7476110813074595,5.0,0.5,9,-216.59668705248387,-1.2917759248209528,0.19643475511323683,5.0,0.5,9,0.5,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv|rw,9,217.88140179704868,225.91147659239743,63.19446624852665,0.8888888888888888,3,1.1494329520360131,1.2327088577300471,0.503846917632517,0.4217835393723532,False,False,False,False,9,28.325846241493156,0.3466866583873569,0.7288267343814758,5.0,0.5,9,-214.55431264739573,-1.2532691331960923,0.21010777777392242,5.0,0.5,9,0.5,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,balance_ratio|eq,9,223.80000746326635,243.60051511165327,95.02731671059688,0.7777777777777777,5,1.1806565458202796,1.3292308883781725,0.5175335893585592,0.4548095077174988,False,False,False,False,9,34.244451907710754,0.4261795669470145,0.6699770053168757,5.0,0.5,9,-208.63570698117812,-1.2612743723274429,0.20721001121957494,5.0,0.5,9,0.5,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv|eq,9,224.47223024591813,233.39425725374107,75.28523612297252,0.8888888888888888,3,1.184202855928056,1.273539408443201,0.5190880927453007,0.4357541165174133,False,False,False,False,9,34.91667469036261,0.43069349601288737,0.6666912485774694,5.0,0.5,9,-207.9634841985263,-1.2275416719620458,0.21961906926932073,5.0,0.5,9,0.5,False,False,False
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv_ebitda_known|rw,9,261.77784459512424,263.5924947105356,69.81503191608994,0.8888888888888888,3,1.381008558825392,1.4383191503240904,0.6053566711792839,0.4921351365056743,False,False,False,False,9,72.22228903956872,1.2099378252860258,0.22630275148587042,4.0,0.74609375,9,-170.65786984932015,-1.0138431391498892,0.3106576070218592,5.0,0.5,9,0.70947265625,False,False,True
below-ebitda,fcf,fcf_musd,W2,1,full_sample,swing_x_gbv_ebitda_known|eq,9,265.8985720534786,269.1922949067681,81.90580179053578,0.8888888888888888,3,1.402747449285643,1.4688750273761844,0.6148857811040925,0.5025901323393143,False,False,False,False,9,76.34301649792303,1.2866694937461434,0.19820951033475565,4.0,0.74609375,9,-166.53714239096587,-1.0013583801238375,0.3166535779008508,5.0,0.5,9,0.70947265625,False,False,True
baselines-margin,seasonal_naive_drift,fcf_musd,W2,1,full_sample,seasonal_naive_drift|fcf_musd|h1|full_sample,9,345.88888888888886,313.8929954308998,-32.777777777777786,0.6666666666666667,1,1.824736225087925,1.7127889281394253,0.7998619848808202,0.5860476882097908,False,False,False,False,9,156.33333333333334,2.536687054240712,0.01119069407373896,3.0,0.91015625,9,-86.54682555555557,-0.48891077592449383,0.6249048663086709,4.0,0.74609375,9,0.70947265625,False,False,False
baselines-margin,street,fcf_musd,W2,1,full_sample,street|fcf_musd|h1|full_sample,9,432.4357144444445,535.6099883095756,-108.83095222222224,0.8888888888888888,1,2.2813138511137168,2.9226101605681767,1.0,1.0,False,False,False,False,9,242.88015888888893,1.5185763217778143,0.12886917496057881,3.0,0.91015625,9,0.0,0.0,1.0,0.0,,9,0.953857421875,False,False,False
baselines-margin,seasonal_naive_drift,fcf_musd,W2,2,PIT,seasonal_naive_drift|fcf_musd|h2|PIT,8,128.875,107.86264712846685,-26.875,1.0,1,0.6596289187460013,0.5817845051227566,,,True,True,True,True,8,-66.5,-1.296575035585402,0.19477744669508157,5.0,0.36328125,0,,,,,,8,0.38720703125,True,False,False
baselines-margin,seasonal_naive,fcf_musd,W2,2,PIT,seasonal_naive|fcf_musd|h2|PIT,8,195.375,185.3996560216189,-64.875,0.875,1,1.0,1.0,,,False,False,False,False,8,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv_seasonal_other_ebitda_known|rw,8,254.15317576594012,248.24923376943616,98.69525405471964,1.0,3,1.3008479885652726,1.3389951151823525,,,False,False,False,False,8,58.77817576594016,0.9776659574060712,0.32823956400632026,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,True
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv_seasonal_other_ebitda_known|eq,8,255.6670271904751,251.16697634899765,94.5768828674544,1.0,3,1.308596428358158,1.3547326987473471,,,False,False,False,False,8,60.292027190475096,0.9678430027967286,0.333122783554463,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,True
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv_seasonal_other|rw,8,281.7694788656197,277.2232817233111,130.62196568718915,1.0,3,1.442198228358898,1.4952739809343818,,,False,False,False,False,8,86.39447886561972,1.9071872871715896,0.056496339139737284,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv_seasonal_other|eq,8,282.1239552943073,279.5560589744177,126.50359449992392,1.0,3,1.444012567085386,1.5078564058490995,,,False,False,False,False,8,86.7489552943073,1.8115630638814935,0.07005373646966162,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv|eq,8,286.25156374100607,280.8930005528137,128.4723444999239,1.0,3,1.465139161822168,1.5150675388527128,,,False,False,False,False,8,90.8765637410061,1.0501749706393195,0.29363767489116976,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv|rw,8,290.812653938121,282.9485636331474,130.33817492600903,1.0,3,1.4884844731317777,1.5261547389287151,,,False,False,False,False,8,95.43765393812102,1.1053282614293072,0.26901737624708466,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,PIT,balance_ratio|eq,8,301.53858904383014,299.3435003377396,148.2269957901686,1.0,5,1.543383693122611,1.6145849823088885,,,False,False,False,False,8,106.16358904383014,1.3908942939541609,0.16425748337337542,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,PIT,balance_ratio|rw,8,305.0631675055637,300.0589619846007,147.91882754556923,1.0,5,1.5614237620246385,1.6184440059026417,,,False,False,False,False,8,109.68816750556373,1.4177936961220312,0.15625100516618318,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv_ebitda_known|eq,8,320.51353147050713,312.5809191243049,96.54563286745442,1.0,3,1.6405043197466775,1.6859843531093486,,,False,False,False,False,8,125.13853147050717,1.6023729343740571,0.10907316622538232,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,True
below-ebitda,fcf,fcf_musd,W2,2,PIT,swing_x_gbv_ebitda_known|rw,8,325.3583552376928,314.7796406318985,98.41146329353946,1.0,3,1.6653018822146783,1.6978437144197989,,,False,False,False,False,8,129.98335523769276,1.6684716137314861,0.09522214239292648,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,True
baselines-margin,seasonal_naive_drift,fcf_musd,W2,2,full_sample,seasonal_naive_drift|fcf_musd|h2|full_sample,8,128.875,107.86264712846685,-26.875,1.0,1,0.6596289187460013,0.5817845051227566,,,True,True,True,True,8,-66.5,-1.296575035585402,0.19477744669508157,5.0,0.36328125,0,,,,,,8,0.38720703125,True,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv_seasonal_other_ebitda_known|rw,8,172.30846392959688,172.0966673882546,116.784708203427,0.875,3,0.8819371154425945,0.928246961624281,,,True,True,True,True,8,-23.066536070403114,-0.43363337864888185,0.6645546921284036,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,True
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv_seasonal_other_ebitda_known|eq,8,181.271925066192,181.3825203893337,120.84380857100972,0.875,3,0.927815355425167,0.9783325615673376,,,True,True,True,True,8,-14.103074933807989,-0.2571000289612382,0.7971015551913057,4.0,0.63671875,0,,,,,,8,0.38720703125,True,False,True
baselines-margin,seasonal_naive,fcf_musd,W2,2,full_sample,seasonal_naive|fcf_musd|h2|full_sample,8,195.375,185.3996560216189,-64.875,0.875,1,1.0,1.0,,,False,False,False,False,8,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv_seasonal_other|rw,8,217.29244639894563,209.8336180296692,148.71141983589655,0.75,3,1.1121814275057995,1.1317907623582708,,,False,False,False,False,8,21.91744639894561,0.4553984107195552,0.6488226384345628,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv_seasonal_other|eq,8,226.2559075355408,219.1194710307484,152.77052020347924,0.75,3,1.1580596674883723,1.1818763623013278,,,False,False,False,False,8,30.88090753554074,0.6498597644924057,0.5157828101256747,3.0,0.85546875,0,,,,,,8,0.80615234375,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv|rw,8,227.73038741625015,226.66701033797727,96.3061121256817,0.875,3,1.165606589462573,1.2225859270825523,,,False,False,False,False,8,32.35538741625018,0.40770495944682095,0.6834902959788216,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv|eq,8,237.8718716017534,236.45070438101533,108.49152020347924,0.875,3,1.2175143780000175,1.2753567587711354,,,False,False,False,False,8,42.496871601753405,0.549255634093099,0.5828300294813054,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,balance_ratio|rw,8,242.5043827800681,244.5370134129894,114.09433238138438,0.875,5,1.2412252477546672,1.318972314514298,,,False,False,False,False,8,47.12938278006813,0.6788471582747513,0.49723470996881325,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,balance_ratio|eq,8,253.80110093143156,255.79650584114904,128.46455348493262,0.875,5,1.2990459420674678,1.3797032385611403,,,False,False,False,False,8,58.42610093143154,0.8813026331297891,0.3781540412940574,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,False
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv_ebitda_known|rw,8,277.0864397294169,268.47543998911914,64.37940049321219,0.875,3,1.418228738218385,1.4480902810187146,,,False,False,False,False,8,81.7114397294169,1.210892807171498,0.2259364896711782,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,True
below-ebitda,fcf,fcf_musd,W2,2,full_sample,swing_x_gbv_ebitda_known|eq,8,279.99577843305696,273.8545574951881,76.56480857100972,0.875,3,1.4331197872453332,1.4771039136299946,,,False,False,False,False,8,84.62077843305697,1.2521392642093205,0.2105191225511973,4.0,0.63671875,0,,,,,,8,0.80615234375,False,False,True
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,nogrowth,14,14.175979148795136,20.852557520638165,6.111206301439576,0.7857142857142858,2,0.6883070725928495,1.0477057663914642,,,True,False,True,False,14,-6.419449422633436,-1.2787008707069114,0.20100241297026344,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,PIT,best1_eq,14,14.378552620023806,19.826300267875805,4.63972713682086,0.7857142857142858,15,0.6981429189568185,0.9961429957118472,,,True,True,True,False,14,-6.216875951404767,-1.4528266645095897,0.14627188657295598,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,False,False,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,PIT,best1_rw,14,14.461106712741303,19.759187796270943,3.962608788676954,0.7857142857142858,15,0.7021512886992197,0.9927710293030456,,,True,True,True,False,14,-6.134321858687266,-1.4913330252825847,0.13587408240936227,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,False,False,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,PIT,surv_emp_computer_systems_design_rw,14,14.461106712741303,19.759187796270943,3.962608788676954,0.7857142857142858,11,0.7021512886992197,0.9927710293030456,,,True,True,True,False,14,-6.134321858687266,-1.4913330252825847,0.13587408240936227,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,False,False,False
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,g_k4_rw,14,15.10988673726738,21.7869273193663,3.6781340300252383,0.7857142857142858,7,0.7336524551972118,1.094651788484947,,,True,False,True,False,14,-5.485541834161192,-1.150877767801086,0.24978252527716194,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
baselines-margin,seasonal_naive_drift,ga_cash_ex_reserves_musd,W1,0,PIT,seasonal_naive_drift|ga_cash_ex_reserves_musd|h0|PIT,14,15.748357142857143,18.46418376688104,4.230785714285715,0.8571428571428572,1,0.7646530436712723,0.9277054761808856,,,True,True,True,True,14,-4.84707142857143,-1.6175116316899412,0.10576788694221717,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,True,True,False
cycle-flex,flex_lines,ga_cash_ex_reserves_musd,W1,0,PIT,l0_rw,14,15.76752980686492,21.712329214300222,8.419690855842346,0.7857142857142858,12,0.76558396210015,1.090903717546298,,,True,False,True,False,14,-4.82789876456365,-0.9910973013797618,0.3216380706057791,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,False
cycle-flex,flex_lines,ga_cash_ex_reserves_musd,W1,0,PIT,revknown_rw,14,15.77775548244982,21.72319575658484,8.4354081682083,0.7857142857142858,12,0.7660804642996277,1.0914496908160547,,,True,False,True,False,14,-4.817673088978751,-0.9895769830359039,0.32238092484483616,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,True
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,PIT,ridge_all_rw,14,15.932949623517608,21.852082211097603,8.82835489184734,0.7857142857142858,37,0.7736158326717665,1.097925399201903,,,True,False,True,False,14,-4.662478947910963,-0.9253227085078854,0.3547980699305151,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,False
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,g_k4_ew,14,15.943368739933184,22.42513501390691,3.1592128368936088,0.7857142857142858,7,0.774121727287139,1.1267175857409344,,,True,False,True,False,14,-4.6520598314953885,-1.002270119470172,0.31621314993815197,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,g_k4_rw_nightsknown,14,16.022351413106044,21.596597615080668,2.4087099940209797,0.7857142857142858,7,0.7779566886669876,1.0850889553169636,,,True,False,True,False,14,-4.573077158322529,-1.0741700275282484,0.28274648320922235,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,True
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,PIT,none_rw,14,16.02854966755553,21.907774065425865,9.184043756760442,0.7857142857142858,10,0.7782576415909819,1.1007235536663131,,,True,False,True,False,14,-4.566878903873042,-0.8987991170242101,0.3687596705118237,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
driver-lines,lines_v2,ga_cash_ex_reserves_musd,W1,0,PIT,a_unit_rw,14,16.02854966755553,21.907774065425865,9.184043756760442,0.7857142857142858,7,0.7782576415909819,1.1007235536663131,,,True,False,True,False,14,-4.566878903873042,-0.8987991170242101,0.3687596705118237,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
driver-lines,lines_v2,ga_cash_ex_reserves_musd,W1,0,PIT,b_elastic_rw,14,16.02854966755553,21.907774065425865,9.184043756760442,0.7857142857142858,10,0.7782576415909819,1.1007235536663131,,,True,False,True,False,14,-4.566878903873042,-0.8987991170242101,0.3687596705118237,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
driver-lines,lines_v2,ga_cash_ex_reserves_musd,W1,0,PIT,c_mix_rw,14,16.02854966755553,21.907774065425865,9.184043756760442,0.7857142857142858,12,0.7782576415909819,1.1007235536663131,,,True,False,True,False,14,-4.566878903873042,-0.8987991170242101,0.3687596705118237,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
driver-lines,lines_v2,ga_cash_ex_reserves_musd,W1,0,PIT,d_steps_rw,14,16.02854966755553,21.907774065425865,9.184043756760442,0.7857142857142858,14,0.7782576415909819,1.1007235536663131,,,True,False,True,False,14,-4.566878903873042,-0.8987991170242101,0.3687596705118237,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
driver-lines,lines_v2,ga_cash_ex_reserves_musd,W1,0,PIT,e_revknown_rw,14,16.02854966755553,21.907774065425865,9.184043756760442,0.7857142857142858,10,0.7782576415909819,1.1007235536663131,,,True,False,True,False,14,-4.566878903873042,-0.8987991170242101,0.3687596705118237,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,True
cycle-flex,flex_lines,ga_cash_ex_reserves_musd,W1,0,PIT,l0_eq,14,16.624455692295662,23.012324293329463,10.383818162388907,0.8571428571428572,12,0.8071915393573443,1.1562200385410468,,,True,False,True,False,14,-3.9709728791329093,-0.7354405925543758,0.46207120780976085,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,False
margin-ts,sarima_margin,ga_cash_ex_reserves_musd,W1,0,PIT,lines_aicc,14,16.627402430882817,22.98827927738896,11.026734730115386,0.5000000000000001,15,0.8073346166706875,1.1550119324452404,,,True,False,False,False,14,-3.968026140545756,-0.6975542556996103,0.4854559976824726,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,PIT,ridge_all_eq,14,16.7929467378048,23.221743178830557,11.347760426606232,0.8571428571428572,37,0.8153725318006324,1.1667419792532885,,,True,False,False,False,14,-3.802481833623773,-0.6603957592729278,0.508999892863613,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,PIT,none_eq,14,16.97634948199521,23.420056205694685,11.801701742033432,0.8571428571428572,10,0.8242775537842408,1.1767059226012668,,,True,False,False,False,14,-3.619079089433362,-0.6164675761019757,0.5375859652228288,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
driver-lines,lines_v2,ga_cash_ex_reserves_musd,W1,0,PIT,a_unit_eq,14,16.97634948199521,23.420056205694685,11.801701742033432,0.8571428571428572,7,0.8242775537842408,1.1767059226012668,,,True,False,False,False,14,-3.619079089433362,-0.6164675761019757,0.5375859652228288,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
driver-lines,lines_v2,ga_cash_ex_reserves_musd,W1,0,PIT,b_elastic_eq,14,16.97634948199521,23.420056205694685,11.801701742033432,0.8571428571428572,10,0.8242775537842408,1.1767059226012668,,,True,False,False,False,14,-3.619079089433362,-0.6164675761019757,0.5375859652228288,8.0,0.395263671875,0,,,,,,10,0.395263671875,False,False,False
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,nodrift,14,18.151461511510306,26.893176615162755,12.90458256971664,0.7857142857142858,2,0.8813344887948232,1.3512076966292337,,,True,False,False,False,14,-2.443967059918271,-0.3649281408338147,0.7151650474465729,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,False
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,drift_k4_rw_revknown,14,18.40708259495823,24.506781839703905,0.2442775838584179,0.8571428571428572,7,0.8937460335491065,1.2313068372425533,,,True,False,True,False,14,-2.188345976470342,-0.4459669776629104,0.6556210996950107,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,True
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,drift_k4_rw,14,18.669471878034116,24.731838733084192,0.7300384520570674,0.8571428571428572,7,0.9064862046101682,1.242614486423106,,,True,False,True,False,14,-1.9259566933944623,-0.40325507477236383,0.6867605874498177,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,False,False,False
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,g_k8_rw,14,18.8020954830537,22.270267549480995,-2.7403203987905718,0.8571428571428572,7,0.912925672696964,1.118936500118949,,,True,False,True,False,14,-1.7933330883748653,-0.45965601515428745,0.6457631456739477,7.0,0.604736328125,0,,,,,,10,0.604736328125,False,False,False
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,drift_k4_ew,14,19.32021443078389,25.115025742436732,-0.1579845300924556,0.8571428571428572,7,0.938082660614611,1.2618671483043942,,,True,False,True,False,14,-1.2752141406446802,-0.257818203244279,0.7965472151437547,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,False,False,False
baselines-margin,seasonal_naive,ga_cash_ex_reserves_musd,W1,0,PIT,seasonal_naive|ga_cash_ex_reserves_musd|h0|PIT,14,20.59542857142857,19.90306648063902,-16.88114285714286,0.8571428571428572,1,1.0,1.0,,,False,False,False,False,14,0.0,0.0,1.0,0.0,,0,,,,,,10,,False,False,False
cycle-flex,flex_lines,ga_cash_ex_reserves_musd,W1,0,PIT,dl_rw,14,26.559254131461863,28.060147118366253,11.144110920063362,0.7857142857142858,22,1.2895703548653863,1.4098403954818794,,,False,False,False,False,14,5.96382556003329,1.4076544979381749,0.1592334015889374,6.0,0.78802490234375,0,,,,,,10,0.78802490234375,False,False,False
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,W1,0,PIT,drift_k8_rw,14,35.58051476684212,30.68067307452648,-18.75387067579688,1.0,7,1.7275928317511156,1.5415048281314605,,,False,False,False,False,14,14.985086195413555,1.4808352282924417,0.13865048651992296,7.0,0.604736328125,0,,,,,,10,0.604736328125,False,False,False
baselines-margin,pct_rev_last4,ga_cash_ex_reserves_musd,W1,0,PIT,pct_rev_last4|ga_cash_ex_reserves_musd|h0|PIT,14,39.739590285230285,40.14418337842858,16.883960405846835,0.8571428571428572,3,1.9295345152642196,2.0169848408776296,,,False,False,False,False,14,19.14416171380171,2.481144043045768,0.013096143903302382,6.0,0.78802490234375,0,,,,,,10,0.78802490234375,False,False,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,full_sample,best1_rw,14,12.005334500482714,16.399227629764823,-2.4992735187099218,0.7857142857142858,15,0.5829125846469324,0.8239548235302031,,,True,True,True,True,14,-8.590094070945861,-2.678862257138899,0.007387277574050444,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,True,True,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,full_sample,surv_emp_computer_systems_design_rw,14,12.005334500482714,16.399227629764823,-2.4992735187099218,0.7857142857142858,11,0.5829125846469324,0.8239548235302031,,,True,True,True,True,14,-8.590094070945861,-2.678862257138899,0.007387277574050444,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,True,True,False
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,W1,0,full_sample,best1_eq,14,12.03879876558478,17.4227243318225,-0.5223944564560942,0.8571428571428572,15,0.5845374241100205,0.8753788944417532,,,True,True,True,True,14,-8.556629805843793,-2.271552547511009,0.02311354973783941,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,True,True,False
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,full_sample,g_k8_rw,14,13.313478399433617,18.10199072815013,-4.815670534055585,0.9285714285714286,7,0.6464288108043068,0.909507625157113,,,True,True,True,True,14,-7.281950171994954,-2.296110465680185,0.021669566054101974,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,True,True,False
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,full_sample,g_k4_rw,14,13.345869518500573,18.063149693770548,-5.132286597497776,0.9285714285714286,7,0.6480015442366126,0.9075561151012446,,,True,True,True,True,14,-7.249559052928002,-2.3156907797673,0.020575158197179366,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,True,True,False
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,W1,0,full_sample,g_k4_ew,14,13.356908385988188,19.055323499201396,-0.1363888346586477,1.0,7,0.6485375305332479,0.9574064136166012,,,True,True,True,False,14,-7.238520185440385,-1.855705028433065,0.06349561368984147,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,False,False,False
