vintage_date,horizon_q,spec_id,n_pool,b_pt,b_pct,b_usd,n_eff,m,m_hat,a,ft_n,disp,disp_ref,disp_ratio,raw_pt,raw_usd,raw_pct
2026-05-07,0,rw_hl4,17,1.1119849042767451,0.06428393637287208,40.527324765500126,5.954887663640542,0.46949522343328015,0.48259049879997723,15.968405434092904,17,0.01977080399667302,0.06652011211195732,0.5,1.4854545537770445,54.13877373134798,0.08610325310572771
2026-05-07,1,rw_hl4,17,0.5861696262537159,0.04430486349625702,20.8293008284936,5.954887663640542,0.5546997490268339,0.62502836306005,-1.9438136353548223,17,0.016165870645008937,0.05240029266108278,0.5,0.7830397132690465,27.82499982569669,0.05934286371801561
2026-05-07,0,ew,17,2.6671983177261502,0.10973595379257227,73.25298368421055,17.0,0.7049708803406892,0.7649640286561454,21.71545189000025,17,0.01977080399667302,0.11053931997079094,0.5,2.9809863551056974,81.8709817647059,0.1234529480166438
2026-05-07,1,ew,17,2.6711850188736093,0.12479865708191482,70.26732526315789,17.0,0.8264702875483656,0.9150515316773928,7.999342570784443,17,0.016165870645008937,0.10565832118674845,0.5,2.985442079917563,78.5340694117647,0.14039848921715417
2026-05-07,0,rw_hl4_usd,17,1.1119849042767451,0.06428393637287208,40.527324765500126,5.954887663640542,0.46949522343328015,0.48259049879997723,15.968405434092904,17,0.01977080399667302,0.06652011211195732,0.5,1.4854545537770445,54.13877373134798,0.08610325310572771
2026-05-07,1,rw_hl4_usd,17,0.5861696262537159,0.04430486349625702,20.8293008284936,5.954887663640542,0.5546997490268339,0.62502836306005,-1.9438136353548223,17,0.016165870645008937,0.05240029266108278,0.5,0.7830397132690465,27.82499982569669,0.05934286371801561
2026-05-07,0,ew_usd,17,2.6671983177261502,0.10973595379257227,73.25298368421055,17.0,0.7049708803406892,0.7649640286561454,21.71545189000025,17,0.01977080399667302,0.11053931997079094,0.5,2.9809863551056974,81.8709817647059,0.1234529480166438
2026-05-07,1,ew_usd,17,2.6711850188736093,0.12479865708191482,70.26732526315789,17.0,0.8264702875483656,0.9150515316773928,7.999342570784443,17,0.016165870645008937,0.10565832118674845,0.5,2.985442079917563,78.5340694117647,0.14039848921715417
2026-05-07,0,rw_hl4_med,17,0.6358192303787428,0.07494824585097515,36.02807319198177,5.954887663640542,0.46949522343328015,0.48259049879997723,9.754154599211919,17,0.01977080399667302,0.06652011211195732,0.5,0.8493645619761594,48.12841000000003,0.10038725296635875
2026-05-07,1,rw_hl4_med,17,-0.17830713804426473,-0.0031106525443682846,-6.423726472457691,5.954887663640542,0.5546997490268339,0.62502836306005,-8.006039964427526,17,0.016165870645008937,0.05240029266108278,0.5,-0.23819311679512367,-8.581189999999879,-0.004166473281881133
2026-05-07,0,rw_hl4_from21,21,1.6087570449603863,0.07081632149667683,46.06986201100098,6.120050585761894,0.5766051295020194,0.6593528961930741,13.69675679725072,21,0.01977080399667302,0.06652011211195732,0.5,2.134490295827008,61.12524802960059,0.0944645737532249
2026-05-07,1,rw_hl4_from21,20,0.8997305335076089,0.05456460943173042,26.440920050652903,6.088800585761894,0.6379751386187633,0.7614642468403898,-2.670119267201851,20,0.016165870645008937,0.05240029266108278,0.5,1.1952667465383155,35.126019744173036,0.07278579941802667
2026-08-06,0,rw_hl4,18,1.0569397922198982,0.06292914917437512,44.70094012007263,6.0074436895939005,0.4636781150215065,0.4727855595375157,15.928790234406645,18,0.013171480540483359,0.05775834847393889,0.5,1.4088165127793368,59.58279084719759,0.0840644426438419
2026-08-06,1,rw_hl4,18,0.5920398977117545,0.04785487438755639,29.956791341769854,6.0074436895939005,0.5244712949651738,0.5740573077940068,-1.6502146042177477,18,0.026126048779012957,0.048107151041764135,0.5430803573533522,0.7891420024679877,39.93001552484827,0.06392734362312216
2026-08-06,0,ew,18,2.585091193739969,0.10785313337389703,73.93250450000002,18.0,0.6883785017047886,0.7413515020836305,21.065677826214344,18,0.013171480540483359,0.10567092799927555,0.5,2.872323548599966,82.14722722222224,0.12054173730023786
2026-08-06,1,ew,18,2.578610711530394,0.12279046073808471,71.78121900000001,18.0,0.7868413459739556,0.8616949784126124,7.282322348289237,18,0.026126048779012957,0.10187107011971343,0.5,2.865123012811549,79.75691,0.13723639729550643
2026-08-06,0,rw_hl4_usd,18,1.0569397922198982,0.06292914917437512,44.70094012007263,6.0074436895939005,0.4636781150215065,0.4727855595375157,15.928790234406645,18,0.013171480540483359,0.05775834847393889,0.5,1.4088165127793368,59.58279084719759,0.0840644426438419
2026-08-06,1,rw_hl4_usd,18,0.5920398977117545,0.04785487438755639,29.956791341769854,6.0074436895939005,0.5244712949651738,0.5740573077940068,-1.6502146042177477,18,0.026126048779012957,0.048107151041764135,0.5430803573533522,0.7891420024679877,39.93001552484827,0.06392734362312216
2026-08-06,0,ew_usd,18,2.585091193739969,0.10785313337389703,73.93250450000002,18.0,0.6883785017047886,0.7413515020836305,21.065677826214344,18,0.013171480540483359,0.10567092799927555,0.5,2.872323548599966,82.14722722222224,0.12054173730023786
2026-08-06,1,ew_usd,18,2.578610711530394,0.12279046073808471,71.78121900000001,18.0,0.7868413459739556,0.8616949784126124,7.282322348289237,18,0.026126048779012957,0.10187107011971343,0.5,2.865123012811549,79.75691,0.13723639729550643
2026-08-06,0,rw_hl4_med,18,0.6840522706586334,0.05536691384266219,36.947925337716164,6.0074436895939005,0.4636781150215065,0.4727855595375157,14.027090469548225,18,0.013171480540483359,0.05775834847393889,0.5,0.9117871629035825,49.24864000000002,0.07396236583774263
2026-08-06,1,rw_hl4_med,18,0.614964651255546,0.04297994474513555,41.17240145126755,6.0074436895939005,0.5244712949651738,0.5740573077940068,-7.354900755764566,18,0.026126048779012957,0.048107151041764135,0.5430803573533522,0.8196988720093046,54.87952999999999,0.05741512712735353
2026-08-06,0,rw_hl4_from21,22,1.4742646513187174,0.06840372482518758,49.27545055104693,6.146328598738573,0.5531750235780851,0.6203208143835166,13.263520201092607,22,0.013171480540483359,0.05775834847393889,0.5,1.9539866927407412,65.30955929074558,0.09106805664522148
2026-08-06,1,rw_hl4_from21,21,0.8546159909314647,0.0563957467354991,34.53084374354649,6.120050585761894,0.5867328762379285,0.6761000305265112,-2.920811306672106,21,0.026126048779012957,0.048107151041764135,0.5430803573533522,1.1338999540149406,45.81533992855562,0.07508145311360116
2026-09-11,0,rw_hl4,18,1.0569397922198982,0.06292914917437512,44.70094012007263,6.0074436895939005,0.4636781150215065,0.4727855595375157,15.928790234406645,18,0.008487112032957359,0.04970755939131113,0.5,1.4088165127793368,59.58279084719759,0.0840644426438419
2026-09-11,1,rw_hl4,18,0.5920398977117545,0.04785487438755639,29.956791341769854,6.0074436895939005,0.5244712949651738,0.5740573077940068,-1.6502146042177477,18,0.029029690225026186,0.04500327195195216,0.6450573250767143,0.7891420024679877,39.93001552484827,0.06392734362312216
2026-09-11,0,ew,18,2.585091193739969,0.10785313337389703,73.93250450000002,18.0,0.6883785017047886,0.7413515020836305,21.065677826214344,18,0.008487112032957359,0.10104312723897468,0.5,2.872323548599966,82.14722722222224,0.12054173730023786
2026-09-11,1,ew,18,2.578610711530394,0.12279046073808471,71.78121900000001,18.0,0.7868413459739556,0.8616949784126124,7.282322348289237,18,0.029029690225026186,0.09856009830631854,0.5,2.865123012811549,79.75691,0.13723639729550643
2026-09-11,0,rw_hl4_usd,18,1.0569397922198982,0.06292914917437512,44.70094012007263,6.0074436895939005,0.4636781150215065,0.4727855595375157,15.928790234406645,18,0.008487112032957359,0.04970755939131113,0.5,1.4088165127793368,59.58279084719759,0.0840644426438419
2026-09-11,1,rw_hl4_usd,18,0.5920398977117545,0.04785487438755639,29.956791341769854,6.0074436895939005,0.5244712949651738,0.5740573077940068,-1.6502146042177477,18,0.029029690225026186,0.04500327195195216,0.6450573250767143,0.7891420024679877,39.93001552484827,0.06392734362312216
2026-09-11,0,ew_usd,18,2.585091193739969,0.10785313337389703,73.93250450000002,18.0,0.6883785017047886,0.7413515020836305,21.065677826214344,18,0.008487112032957359,0.10104312723897468,0.5,2.872323548599966,82.14722722222224,0.12054173730023786
2026-09-11,1,ew_usd,18,2.578610711530394,0.12279046073808471,71.78121900000001,18.0,0.7868413459739556,0.8616949784126124,7.282322348289237,18,0.029029690225026186,0.09856009830631854,0.5,2.865123012811549,79.75691,0.13723639729550643
2026-09-11,0,rw_hl4_med,18,0.6840522706586334,0.05536691384266219,36.947925337716164,6.0074436895939005,0.4636781150215065,0.4727855595375157,14.027090469548225,18,0.008487112032957359,0.04970755939131113,0.5,0.9117871629035825,49.24864000000002,0.07396236583774263
2026-09-11,1,rw_hl4_med,18,0.614964651255546,0.04297994474513555,41.17240145126755,6.0074436895939005,0.5244712949651738,0.5740573077940068,-7.354900755764566,18,0.029029690225026186,0.04500327195195216,0.6450573250767143,0.8196988720093046,54.87952999999999,0.05741512712735353
2026-09-11,0,rw_hl4_from21,22,1.4742646513187174,0.06840372482518758,49.27545055104693,6.146328598738573,0.5531750235780851,0.6203208143835166,13.263520201092607,22,0.008487112032957359,0.04970755939131113,0.5,1.9539866927407412,65.30955929074558,0.09106805664522148
2026-09-11,1,rw_hl4_from21,21,0.8546159909314647,0.0563957467354991,34.53084374354649,6.120050585761894,0.5867328762379285,0.6761000305265112,-2.920811306672106,21,0.029029690225026186,0.04500327195195216,0.6450573250767143,1.1338999540149406,45.81533992855562,0.07508145311360116
