listing_id,name,address,address_normalized,city,location_text,page_type,price_match_text_present,credit_15_text_present,booking_dates_supplied,actual_booking_observations,offered_room_allocation,airbnb_activation_date,physical_property_key,source_url,observed_on,raw_path,query_groups
1340376110053785468,easyHotel Madrid Alcala,"Calle de Miguel Fleta, 4, 28037, Madrid, Community of Madrid, Spain",CALLE DE MIGUEL FLETA 4 28037 MADRID COMMUNITY OF MADRID SPAIN,Madrid,"Hotel in Madrid, Spain",hotel_property_page,True,False,False,0,,,EASYHOTEL MADRID ALCALA|CALLE DE MIGUEL FLETA 4 28037 MADRID COMMUNITY OF MADRID SPAIN,https://www.airbnb.com/rooms/1340376110053785468,2026-09-07,data\raw\hotel_rollout_economics\pages\1340376110053785468.html.gz,madrid
1526883432155776233,Generator Madrid,"Calle de San Bernardo, 2, 28013, Madrid, Community of Madrid, Spain",CALLE DE SAN BERNARDO 2 28013 MADRID COMMUNITY OF MADRID SPAIN,Madrid,"Hotel in Madrid, Spain",hotel_property_page,True,False,False,0,,,GENERATOR MADRID|CALLE DE SAN BERNARDO 2 28013 MADRID COMMUNITY OF MADRID SPAIN,https://www.airbnb.com/rooms/1526883432155776233,2026-09-07,data\raw\hotel_rollout_economics\pages\1526883432155776233.html.gz,madrid
1538963532971157129,Catalonia Plaza Mayor,"Calle de Atocha, 36, 28012, Madrid, Community of Madrid, Spain",CALLE DE ATOCHA 36 28012 MADRID COMMUNITY OF MADRID SPAIN,Madrid,"Hotel in Madrid, Spain",hotel_property_page,True,False,False,0,,,CATALONIA PLAZA MAYOR|CALLE DE ATOCHA 36 28012 MADRID COMMUNITY OF MADRID SPAIN,https://www.airbnb.com/rooms/1538963532971157129,2026-09-07,data\raw\hotel_rollout_economics\pages\1538963532971157129.html.gz,madrid
1531237214808413782,Hotel American Palace,"Via Laurentina, 554, 00143, Rome, Lazio, Italy",VIA LAURENTINA 554 00143 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,HOTEL AMERICAN PALACE|VIA LAURENTINA 554 00143 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1531237214808413782,2026-09-07,data\raw\hotel_rollout_economics\pages\1531237214808413782.html.gz,rome
1649203804559257094,Passpartout Boutique Palace,"Borgo Pio, 49, 00193, Rome, Lazio, Italy",BORGO PIO 49 00193 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,PASSPARTOUT BOUTIQUE PALACE|BORGO PIO 49 00193 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1649203804559257094,2026-09-07,data\raw\hotel_rollout_economics\pages\1649203804559257094.html.gz,rome
1594205144028539423,Parioli Cube,"Via Lorenzo Respighi, 5D, 00197, Rome, Lazio, Italy",VIA LORENZO RESPIGHI 5D 00197 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,PARIOLI CUBE|VIA LORENZO RESPIGHI 5D 00197 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1594205144028539423,2026-09-07,data\raw\hotel_rollout_economics\pages\1594205144028539423.html.gz,rome
1593561630392577261,Dimora Coppelle - Adults Only,"Via delle Coppelle, 16, 00186, Rome, Lazio, Italy",VIA DELLE COPPELLE 16 00186 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,DIMORA COPPELLE ADULTS ONLY|VIA DELLE COPPELLE 16 00186 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1593561630392577261,2026-09-07,data\raw\hotel_rollout_economics\pages\1593561630392577261.html.gz,rome
1654392143983376443,The Independent Hotel,"Via Volturno, 48, 00185, Rome, Lazio, Italy",VIA VOLTURNO 48 00185 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,THE INDEPENDENT HOTEL|VIA VOLTURNO 48 00185 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1654392143983376443,2026-09-07,data\raw\hotel_rollout_economics\pages\1654392143983376443.html.gz,rome
1613773648139822236,Castel Sant’Angelo Luxury Rooms & Tour,"Via del Banco di Santo Spirito, 48, 00186, Rome, Lazio, Italy",VIA DEL BANCO DI SANTO SPIRITO 48 00186 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,CASTEL SANTANGELO LUXURY ROOMS TOUR|VIA DEL BANCO DI SANTO SPIRITO 48 00186 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1613773648139822236,2026-09-07,data\raw\hotel_rollout_economics\pages\1613773648139822236.html.gz,rome
1653623684681053314,Aria Palace,"Via Torino, 127, 00184, Rome, Lazio, Italy",VIA TORINO 127 00184 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,ARIA PALACE|VIA TORINO 127 00184 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1653623684681053314,2026-09-07,data\raw\hotel_rollout_economics\pages\1653623684681053314.html.gz,rome
1594192648901547214,Monti First,"Via della Consulta, 1b, 00184, Rome, Lazio, Italy",VIA DELLA CONSULTA 1B 00184 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,MONTI FIRST|VIA DELLA CONSULTA 1B 00184 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1594192648901547214,2026-09-07,data\raw\hotel_rollout_economics\pages\1594192648901547214.html.gz,rome
1659430229913103690,Roma Suite Hotel,"Via Sicilia, 154, 00187, Rome, Lazio, Italy",VIA SICILIA 154 00187 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,ROMA SUITE HOTEL|VIA SICILIA 154 00187 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1659430229913103690,2026-09-07,data\raw\hotel_rollout_economics\pages\1659430229913103690.html.gz,rome
1660037322726534869,Casa Guttman,"Via dei Serviti, 26, 00187, Rome, Lazio, Italy",VIA DEI SERVITI 26 00187 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,CASA GUTTMAN|VIA DEI SERVITI 26 00187 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1660037322726534869,2026-09-07,data\raw\hotel_rollout_economics\pages\1660037322726534869.html.gz,rome
1594092179590610696,Hotel La Griffe,"Via Nazionale, 13, 00184, Rome, Lazio, Italy",VIA NAZIONALE 13 00184 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,HOTEL LA GRIFFE|VIA NAZIONALE 13 00184 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1594092179590610696,2026-09-07,data\raw\hotel_rollout_economics\pages\1594092179590610696.html.gz,rome
1620207941057355561,Boutique Hotel Travé,"Via Flavia, 84, 00187, Rome, Lazio, Italy",VIA FLAVIA 84 00187 ROME LAZIO ITALY,Rome,"Hotel in Rome, Italy",hotel_property_page,True,False,False,0,,,BOUTIQUE HOTEL TRAVE|VIA FLAVIA 84 00187 ROME LAZIO ITALY,https://www.airbnb.com/rooms/1620207941057355561,2026-09-07,data\raw\hotel_rollout_economics\pages\1620207941057355561.html.gz,rome
1409444520338159455,Fraser Suites Queen's Gate,"39B Queen's Gate Gardens, Greater London, SW7 5RR, United Kingdom",39B QUEEN S GATE GARDENS GREATER LONDON SW7 5RR UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,FRASER SUITES QUEEN S GATE|39B QUEEN S GATE GARDENS GREATER LONDON SW7 5RR UNITED KINGDOM,https://www.airbnb.com/rooms/1409444520338159455,2026-09-07,data\raw\hotel_rollout_economics\pages\1409444520338159455.html.gz,london2
1394718015488280715,Hotel 81 Dickson,"3 Dickson Road, 209530, Singapore",3 DICKSON RD 209530 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 DICKSON|3 DICKSON RD 209530 SINGAPORE,https://www.airbnb.com/rooms/1394718015488280715,2026-09-07,data\raw\hotel_rollout_economics\pages\1394718015488280715.html.gz,singapore2
1394685741364212254,Hotel 81 Rochor,"5 Jalan Besar, 208785, Singapore",5 JALAN BESAR 208785 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 ROCHOR|5 JALAN BESAR 208785 SINGAPORE,https://www.airbnb.com/rooms/1394685741364212254,2026-09-07,data\raw\hotel_rollout_economics\pages\1394685741364212254.html.gz,singapore2
1394978222407595971,Hotel 81 Elegance,"30 Foch Road, 209276, Singapore",30 FOCH RD 209276 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 ELEGANCE|30 FOCH RD 209276 SINGAPORE,https://www.airbnb.com/rooms/1394978222407595971,2026-09-07,data\raw\hotel_rollout_economics\pages\1394978222407595971.html.gz,singapore2
1424451303692713657,Hotel Mi Rochor,"89 Short Street, 188216, Singapore",89 SHORT ST 188216 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL MI ROCHOR|89 SHORT ST 188216 SINGAPORE,https://www.airbnb.com/rooms/1424451303692713657,2026-09-07,data\raw\hotel_rollout_economics\pages\1424451303692713657.html.gz,singapore2
1483118130975083869,Hotel 81 Lavender,"85 Lavender Street, 338716, Singapore",85 LAVENDER ST 338716 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 LAVENDER|85 LAVENDER ST 338716 SINGAPORE,https://www.airbnb.com/rooms/1483118130975083869,2026-09-07,data\raw\hotel_rollout_economics\pages\1483118130975083869.html.gz,singapore2
1628797052567156749,Hotel Jjh,"747 North Bridge Road, 198715, Singapore",747 N BRIDGE RD 198715 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL JJH|747 N BRIDGE RD 198715 SINGAPORE,https://www.airbnb.com/rooms/1628797052567156749,2026-09-07,data\raw\hotel_rollout_economics\pages\1628797052567156749.html.gz,singapore2
