source,market_key,archive_vintage,held_vintage,review_month,ymi,n_archive,n_held,ratio,age_months,months_before_archive_dump
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2017-11,24214,8430,2684,0.31838671411625147,89,16
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2017-12,24215,6963,2215,0.318110010053138,89,15
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-01,24216,9222,2847,0.30871828236824983,89,14
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-02,24217,9797,2963,0.30243952230274573,89,13
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-03,24218,13935,4141,0.2971654108360244,89,12
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-04,24219,18303,5111,0.2792438398076818,89,11
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-05,24220,20326,5462,0.2687198661812457,89,10
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-06,24221,20712,5565,0.2686848203939745,89,9
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-07,24222,22172,5911,0.266597510373444,89,8
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-08,24223,20123,5207,0.25875863439844954,89,7
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-09,24224,22076,5810,0.26318173582170684,89,6
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-10,24225,23909,6336,0.26500480990422015,89,5
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-11,24226,16658,4791,0.2876095569696242,89,4
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2018-12,24227,13571,3839,0.28288261734581094,89,3
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2019-01,24228,15717,4334,0.275752370045174,89,2
montera34,spain_catalonia_barcelona,2019-03-08,2026-08-23,2019-02,24229,16587,4679,0.282088382468198,89,1
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-03,24110,1,0,0.0,131,78
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-04,24111,1,0,0.0,131,77
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-05,24112,3,0,0.0,131,76
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-06,24113,1,0,0.0,131,75
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-07,24114,1,0,0.0,131,74
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-09,24116,1,0,0.0,131,72
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-10,24117,1,0,0.0,131,71
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2009-11,24118,3,0,0.0,131,70
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-01,24120,1,0,0.0,131,68
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-03,24122,2,0,0.0,131,66
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-04,24123,2,0,0.0,131,65
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-05,24124,5,0,0.0,131,64
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-06,24125,5,0,0.0,131,63
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-07,24126,4,0,0.0,131,62
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-08,24127,10,1,0.1,131,61
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-09,24128,33,1,0.030303030303030304,131,60
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-10,24129,20,2,0.1,131,59
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-11,24130,26,1,0.038461538461538464,131,58
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2010-12,24131,10,1,0.1,131,57
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-01,24132,27,4,0.14814814814814814,131,56
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-02,24133,13,2,0.15384615384615385,131,55
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-03,24134,44,3,0.06818181818181818,131,54
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-04,24135,104,10,0.09615384615384616,131,53
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-05,24136,136,10,0.07352941176470588,131,52
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-06,24137,187,12,0.06417112299465241,131,51
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-07,24138,172,20,0.11627906976744186,131,50
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-08,24139,222,23,0.1036036036036036,131,49
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-09,24140,299,30,0.10033444816053512,131,48
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-10,24141,254,27,0.1062992125984252,131,47
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-11,24142,218,20,0.09174311926605505,131,46
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2011-12,24143,109,9,0.08256880733944955,131,45
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-01,24144,167,16,0.09580838323353294,131,44
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-02,24145,110,12,0.10909090909090909,131,43
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-03,24146,205,21,0.1024390243902439,131,42
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-04,24147,461,61,0.13232104121475055,131,41
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-05,24148,573,82,0.1431064572425829,131,40
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-06,24149,531,73,0.1374764595103578,131,39
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-07,24150,550,61,0.11090909090909092,131,38
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-08,24151,601,72,0.11980033277870217,131,37
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-09,24152,743,96,0.12920592193808883,131,36
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-10,24153,839,109,0.1299165673420739,131,35
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-11,24154,661,96,0.14523449319213314,131,34
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2012-12,24155,488,70,0.14344262295081966,131,33
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-01,24156,652,85,0.1303680981595092,131,32
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-02,24157,481,60,0.12474012474012475,131,31
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-03,24158,735,104,0.1414965986394558,131,30
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-04,24159,1533,215,0.14024787997390736,131,29
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-05,24160,1946,307,0.15775950668036998,131,28
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-06,24161,1487,220,0.14794889038332212,131,27
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-07,24162,1788,243,0.13590604026845637,131,26
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-08,24163,2039,293,0.14369789112309955,131,25
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-09,24164,2729,399,0.1462074019787468,131,24
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-10,24165,2511,377,0.15013938669852647,131,23
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-11,24166,1811,269,0.14853672004417448,131,22
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2013-12,24167,1252,148,0.1182108626198083,131,21
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-01,24168,1694,207,0.12219598583234947,131,20
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-02,24169,1447,179,0.12370421561852107,131,19
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-03,24170,2249,282,0.12538906180524678,131,18
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-04,24171,4032,482,0.1195436507936508,131,17
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-05,24172,4486,609,0.13575568435131521,131,16
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-06,24173,4526,618,0.13654441007512153,131,15
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-07,24174,4589,564,0.12290259315755067,131,14
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-08,24175,5994,723,0.12062062062062062,131,13
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-09,24176,6155,733,0.11909017059301381,131,12
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-10,24177,6540,773,0.11819571865443425,131,11
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-11,24178,4916,628,0.1277461350691619,131,10
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2014-12,24179,3894,497,0.12763225475089882,131,9
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-01,24180,4369,524,0.11993591210803388,131,8
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-02,24181,4328,508,0.11737523105360444,131,7
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-03,24182,5807,660,0.11365593249526433,131,6
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-04,24183,10393,1140,0.10968921389396709,131,5
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-05,24184,12123,1260,0.10393466963622866,131,4
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-06,24185,11208,1186,0.10581727337615988,131,3
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-07,24186,12221,1299,0.10629244742656084,131,2
chicagobooth,the-netherlands_north-holland_amsterdam,2015-09-03,2026-08-15,2015-08,24187,13030,1333,0.10230237912509593,131,1
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2011-08,24139,2,0,0.0,130,50
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2011-09,24140,4,0,0.0,130,49
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2011-10,24141,9,0,0.0,130,48
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2011-11,24142,9,0,0.0,130,47
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2011-12,24143,7,0,0.0,130,46
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-01,24144,7,0,0.0,130,45
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-02,24145,3,0,0.0,130,44
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-03,24146,9,1,0.1111111111111111,130,43
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-04,24147,17,5,0.29411764705882354,130,42
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-05,24148,24,9,0.375,130,41
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-06,24149,17,4,0.23529411764705882,130,40
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-07,24150,16,1,0.0625,130,39
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-08,24151,21,3,0.14285714285714285,130,38
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-09,24152,41,6,0.14634146341463414,130,37
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-10,24153,34,6,0.17647058823529413,130,36
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-11,24154,43,7,0.16279069767441862,130,35
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2012-12,24155,55,3,0.05454545454545454,130,34
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-01,24156,49,5,0.10204081632653061,130,33
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-02,24157,47,2,0.0425531914893617,130,32
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-03,24158,65,2,0.03076923076923077,130,31
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-04,24159,94,9,0.09574468085106383,130,30
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-05,24160,103,12,0.11650485436893204,130,29
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-06,24161,85,6,0.07058823529411765,130,28
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-07,24162,109,6,0.05504587155963303,130,27
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-08,24163,142,8,0.056338028169014086,130,26
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-09,24164,130,6,0.046153846153846156,130,25
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-10,24165,188,14,0.07446808510638298,130,24
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-11,24166,131,7,0.05343511450381679,130,23
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2013-12,24167,152,19,0.125,130,22
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-01,24168,144,14,0.09722222222222222,130,21
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-02,24169,163,13,0.07975460122699386,130,20
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-03,24170,192,18,0.09375,130,19
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-04,24171,256,32,0.125,130,18
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-05,24172,299,31,0.10367892976588629,130,17
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-06,24173,276,39,0.14130434782608695,130,16
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-07,24174,386,41,0.10621761658031088,130,15
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-08,24175,404,44,0.10891089108910891,130,14
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-09,24176,413,38,0.09200968523002422,130,13
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-10,24177,491,34,0.06924643584521385,130,12
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-11,24178,460,37,0.08043478260869565,130,11
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2014-12,24179,482,28,0.058091286307053944,130,10
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-01,24180,407,24,0.05896805896805897,130,9
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-02,24181,473,31,0.06553911205073996,130,8
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-03,24182,568,38,0.06690140845070422,130,7
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-04,24183,715,62,0.08671328671328671,130,6
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-05,24184,1009,92,0.09117938553022795,130,5
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-06,24185,824,68,0.0825242718446602,130,4
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-07,24186,1074,81,0.07541899441340782,130,3
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-08,24187,1219,109,0.08941755537325677,130,2
chicagobooth,belgium_vlg_antwerp,2015-10-03,2026-08-31,2015-09,24188,908,95,0.10462555066079295,130,1
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2010-07,24126,1,0,0.0,133,60
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2010-08,24127,5,0,0.0,133,59
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2010-09,24128,3,0,0.0,133,58
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2010-10,24129,2,0,0.0,133,57
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2010-11,24130,6,1,0.16666666666666666,133,56
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2010-12,24131,5,0,0.0,133,55
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-01,24132,4,0,0.0,133,54
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-02,24133,5,0,0.0,133,53
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-03,24134,10,0,0.0,133,52
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-04,24135,23,0,0.0,133,51
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-05,24136,27,0,0.0,133,50
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-06,24137,38,0,0.0,133,49
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-07,24138,41,2,0.04878048780487805,133,48
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-08,24139,56,5,0.08928571428571429,133,47
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-09,24140,66,8,0.12121212121212122,133,46
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-10,24141,63,6,0.09523809523809523,133,45
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-11,24142,35,3,0.08571428571428572,133,44
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2011-12,24143,13,2,0.15384615384615385,133,43
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-01,24144,17,1,0.058823529411764705,133,42
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-02,24145,9,1,0.1111111111111111,133,41
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-03,24146,22,1,0.045454545454545456,133,40
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-04,24147,57,6,0.10526315789473684,133,39
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-05,24148,102,13,0.12745098039215685,133,38
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-06,24149,88,15,0.17045454545454544,133,37
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-07,24150,122,14,0.11475409836065574,133,36
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-08,24151,133,17,0.12781954887218044,133,35
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-09,24152,157,21,0.1337579617834395,133,34
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-10,24153,149,22,0.1476510067114094,133,33
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-11,24154,78,15,0.19230769230769232,133,32
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2012-12,24155,62,10,0.16129032258064516,133,31
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-01,24156,67,14,0.208955223880597,133,30
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-02,24157,60,12,0.2,133,29
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-03,24158,90,23,0.25555555555555554,133,28
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-04,24159,204,42,0.20588235294117646,133,27
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-05,24160,293,62,0.21160409556313994,133,26
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-06,24161,432,72,0.16666666666666666,133,25
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-07,24162,517,71,0.13733075435203096,133,24
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-08,24163,511,82,0.16046966731898238,133,23
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-09,24164,552,95,0.1721014492753623,133,22
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-10,24165,467,78,0.1670235546038544,133,21
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-11,24166,276,56,0.2028985507246377,133,20
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2013-12,24167,178,40,0.2247191011235955,133,19
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-01,24168,237,44,0.18565400843881857,133,18
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-02,24169,214,32,0.14953271028037382,133,17
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-03,24170,322,62,0.19254658385093168,133,16
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-04,24171,660,118,0.1787878787878788,133,15
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-05,24172,1055,168,0.15924170616113745,133,14
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-06,24173,1368,256,0.1871345029239766,133,13
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-07,24174,1645,269,0.1635258358662614,133,12
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-08,24175,1806,275,0.15227021040974528,133,11
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-09,24176,2097,307,0.14639961850262279,133,10
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-10,24177,1817,276,0.1518987341772152,133,9
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-11,24178,1046,152,0.14531548757170173,133,8
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2014-12,24179,699,95,0.13590844062947066,133,7
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2015-01,24180,795,118,0.14842767295597484,133,6
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2015-02,24181,872,128,0.14678899082568808,133,5
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2015-03,24182,1321,200,0.1514004542013626,133,4
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2015-04,24183,2549,368,0.14437034131031778,133,3
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2015-05,24184,4101,587,0.14313582053157767,133,2
chicagobooth,greece_attica_athens,2015-07-17,2026-08-30,2015-06,24185,5002,698,0.13954418232706917,133,1
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2008-09,24104,1,0,0.0,129,86
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-03,24110,6,2,0.3333333333333333,129,80
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-04,24111,5,5,1.0,129,79
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-05,24112,5,3,0.6,129,78
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-06,24113,8,3,0.375,129,77
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-07,24114,6,4,0.6666666666666666,129,76
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-08,24115,5,3,0.6,129,75
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-09,24116,6,4,0.6666666666666666,129,74
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-10,24117,6,2,0.3333333333333333,129,73
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-11,24118,3,2,0.6666666666666666,129,72
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2009-12,24119,8,3,0.375,129,71
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-01,24120,4,1,0.25,129,70
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-02,24121,7,3,0.42857142857142855,129,69
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-03,24122,8,3,0.375,129,68
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-04,24123,13,6,0.46153846153846156,129,67
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-05,24124,12,5,0.4166666666666667,129,66
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-06,24125,8,6,0.75,129,65
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-07,24126,6,2,0.3333333333333333,129,64
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-08,24127,9,6,0.6666666666666666,129,63
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-09,24128,13,6,0.46153846153846156,129,62
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-10,24129,21,7,0.3333333333333333,129,61
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-11,24130,26,9,0.34615384615384615,129,60
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2010-12,24131,7,6,0.8571428571428571,129,59
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-01,24132,17,6,0.35294117647058826,129,58
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-02,24133,27,5,0.18518518518518517,129,57
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-03,24134,100,26,0.26,129,56
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-04,24135,53,19,0.3584905660377358,129,55
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-05,24136,59,24,0.4067796610169492,129,54
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-06,24137,51,18,0.35294117647058826,129,53
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-07,24138,54,20,0.37037037037037035,129,52
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-08,24139,58,21,0.3620689655172414,129,51
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-09,24140,120,34,0.2833333333333333,129,50
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-10,24141,105,36,0.34285714285714286,129,49
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-11,24142,139,39,0.2805755395683453,129,48
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2011-12,24143,80,23,0.2875,129,47
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2012-01,24144,110,34,0.3090909090909091,129,46
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2012-02,24145,105,29,0.2761904761904762,129,45
chicagobooth,united-states_tx_austin,2015-11-07,2026-08-25,2012-03,24146,373,86,0.23056300268096513,129,44
