source,market_key,archive_vintage,held_vintage,review_month,ymi,n_archive,n_held,ratio,age_months,months_before_archive_dump
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-03,24146,184,144,0.782608695652174,13,58
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-04,24147,272,202,0.7426470588235294,13,57
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-05,24148,404,268,0.6633663366336634,13,56
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-06,24149,431,308,0.7146171693735499,13,55
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-07,24150,517,362,0.7001934235976789,13,54
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-08,24151,522,358,0.685823754789272,13,53
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-09,24152,549,349,0.6357012750455373,13,52
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-10,24153,545,370,0.6788990825688074,13,51
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-11,24154,324,222,0.6851851851851852,13,50
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2012-12,24155,227,149,0.6563876651982379,13,49
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-01,24156,322,213,0.6614906832298136,13,48
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-02,24157,349,227,0.6504297994269341,13,47
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-03,24158,694,457,0.6585014409221902,13,46
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-04,24159,1042,716,0.6871401151631478,13,45
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-05,24160,1559,1097,0.7036561898652983,13,44
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-06,24161,1534,1066,0.6949152542372882,13,43
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-07,24162,1731,1190,0.6874638937030618,13,42
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-08,24163,1808,1213,0.6709070796460177,13,41
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-09,24164,1972,1345,0.6820486815415822,13,40
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-10,24165,1905,1321,0.6934383202099738,13,39
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-11,24166,1133,800,0.706090026478376,13,38
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2013-12,24167,905,638,0.7049723756906078,13,37
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-01,24168,1188,806,0.6784511784511784,13,36
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-02,24169,1297,930,0.7170393215111797,13,35
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-03,24170,2059,1478,0.7178241864983002,13,34
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-04,24171,2927,2135,0.729415784079262,13,33
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-05,24172,3943,2819,0.7149378645701243,13,32
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-06,24173,4572,3265,0.7141294838145232,13,31
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-07,24174,4933,3481,0.705655787553213,13,30
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-08,24175,5816,4120,0.7083906464924347,13,29
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-09,24176,5925,4185,0.7063291139240506,13,28
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-10,24177,5862,4161,0.7098259979529171,13,27
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-11,24178,3551,2552,0.7186707969586033,13,26
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2014-12,24179,2738,1926,0.7034331628926224,13,25
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-01,24180,3360,2347,0.6985119047619047,13,24
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-02,24181,3106,2195,0.7066967160334836,13,23
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-03,24182,6009,4237,0.7051090031619238,13,22
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-04,24183,7916,5500,0.6947953511874684,13,21
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-05,24184,10460,7271,0.6951242829827916,13,20
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-06,24185,11103,7622,0.6864811312257948,13,19
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-07,24186,11457,7790,0.6799336650082919,13,18
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-08,24187,12020,8067,0.6711314475873544,13,17
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-09,24188,12344,8139,0.6593486714193131,13,16
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-10,24189,12773,8490,0.664683316370469,13,15
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-11,24190,7374,4881,0.6619202603742881,13,14
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2015-12,24191,6004,3951,0.6580612924716855,13,13
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-01,24192,7885,5135,0.6512365250475587,13,12
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-02,24193,10277,6580,0.6402646686776297,13,11
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-03,24194,11552,7345,0.6358206371191135,13,10
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-04,24195,17551,11040,0.6290239872371944,13,9
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-05,24196,21816,13871,0.6358177484415108,13,8
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-06,24197,21765,13827,0.6352860096485182,13,7
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-07,24198,23361,14646,0.6269423397970977,13,6
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-08,24199,24593,15186,0.6174927824990851,13,5
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-09,24200,25120,15343,0.6107882165605095,13,4
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-10,24201,28266,17032,0.6025613811646501,13,3
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-11,24202,16327,10118,0.6197096833466038,13,2
montera34,spain_catalonia_barcelona,2017-01-04,2018-02-07,2016-12,24203,11516,7996,0.694338311913859,13,1
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-02,24121,2,0,0.0,15,83
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-04,24123,1,0,0.0,15,81
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-05,24124,3,0,0.0,15,80
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-06,24125,4,1,0.25,15,79
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-07,24126,2,1,0.5,15,78
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-08,24127,8,3,0.375,15,77
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-09,24128,16,12,0.75,15,76
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-10,24129,10,5,0.5,15,75
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-11,24130,3,0,0.0,15,74
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2010-12,24131,3,1,0.3333333333333333,15,73
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-01,24132,8,6,0.75,15,72
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-02,24133,12,6,0.5,15,71
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-03,24134,15,12,0.8,15,70
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-04,24135,42,25,0.5952380952380952,15,69
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-05,24136,66,46,0.696969696969697,15,68
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-06,24137,92,61,0.6630434782608695,15,67
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-07,24138,98,75,0.7653061224489796,15,66
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-08,24139,105,88,0.8380952380952381,15,65
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-09,24140,135,113,0.837037037037037,15,64
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-10,24141,122,103,0.8442622950819673,15,63
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-11,24142,96,82,0.8541666666666666,15,62
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2011-12,24143,54,51,0.9444444444444444,15,61
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-01,24144,90,82,0.9111111111111111,15,60
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-02,24145,72,65,0.9027777777777778,15,59
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-03,24146,184,158,0.8586956521739131,15,58
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-04,24147,272,211,0.7757352941176471,15,57
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-05,24148,404,268,0.6633663366336634,15,56
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-06,24149,431,307,0.7122969837587007,15,55
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-07,24150,517,359,0.6943907156673114,15,54
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-08,24151,522,351,0.6724137931034483,15,53
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-09,24152,549,353,0.6429872495446266,15,52
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-10,24153,545,352,0.6458715596330276,15,51
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-11,24154,324,244,0.7530864197530864,15,50
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2012-12,24155,227,161,0.7092511013215859,15,49
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-01,24156,322,220,0.6832298136645962,15,48
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-02,24157,349,229,0.6561604584527221,15,47
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-03,24158,694,474,0.6829971181556196,15,46
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-04,24159,1042,716,0.6871401151631478,15,45
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-05,24160,1559,1116,0.7158434894162925,15,44
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-06,24161,1534,1085,0.7073011734028684,15,43
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-07,24162,1731,1211,0.6995956094742923,15,42
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-08,24163,1808,1239,0.6852876106194691,15,41
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-09,24164,1972,1365,0.6921906693711968,15,40
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-10,24165,1905,1336,0.7013123359580052,15,39
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-11,24166,1133,819,0.7228596646072374,15,38
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2013-12,24167,905,657,0.7259668508287292,15,37
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-01,24168,1188,831,0.6994949494949495,15,36
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-02,24169,1297,939,0.7239784117193524,15,35
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-03,24170,2059,1524,0.740165128703254,15,34
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-04,24171,2927,2147,0.7335155449265459,15,33
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-05,24172,3943,2857,0.7245751965508496,15,32
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-06,24173,4572,3316,0.7252843394575678,15,31
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-07,24174,4933,3551,0.7198459355361849,15,30
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-08,24175,5816,4155,0.7144085281980743,15,29
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-09,24176,5925,4257,0.7184810126582278,15,28
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-10,24177,5862,4238,0.7229614466052542,15,27
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-11,24178,3551,2639,0.7431709377640101,15,26
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2014-12,24179,2738,2006,0.7326515704894083,15,25
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-01,24180,3360,2416,0.719047619047619,15,24
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-02,24181,3106,2245,0.7227945911139729,15,23
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-03,24182,6009,4304,0.7162589449159594,15,22
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-04,24183,7916,5644,0.7129863567458312,15,21
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-05,24184,10460,7387,0.7062141491395794,15,20
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-06,24185,11103,7825,0.7047644780689903,15,19
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-07,24186,11457,7901,0.6896220651130314,15,18
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-08,24187,12020,8184,0.6808652246256239,15,17
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-09,24188,12344,8266,0.6696370706416073,15,16
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-10,24189,12773,8631,0.6757222265716746,15,15
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-11,24190,7374,4972,0.6742609167344725,15,14
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2015-12,24191,6004,4049,0.6743837441705529,15,13
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-01,24192,7885,5206,0.6602409638554216,15,12
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-02,24193,10277,6653,0.6473679089228374,15,11
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-03,24194,11552,7437,0.6437846260387812,15,10
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-04,24195,17551,11124,0.6338100393139992,15,9
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-05,24196,21816,13826,0.6337550421708837,15,8
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-06,24197,21765,13754,0.6319320009189066,15,7
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-07,24198,23361,14635,0.6264714695432558,15,6
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-08,24199,24593,15101,0.6140365144553328,15,5
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-09,24200,25120,15377,0.6121417197452229,15,4
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-10,24201,28266,16999,0.6013939007995471,15,3
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-11,24202,16327,10071,0.6168310161082868,15,2
montera34,spain_catalonia_barcelona,2017-01-04,2018-04-12,2016-12,24203,11516,8002,0.6948593261549149,15,1
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-02,24121,2,0,0.0,16,83
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-04,24123,1,0,0.0,16,81
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-05,24124,3,0,0.0,16,80
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-06,24125,4,1,0.25,16,79
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-07,24126,2,1,0.5,16,78
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-08,24127,8,3,0.375,16,77
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-09,24128,16,12,0.75,16,76
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-10,24129,10,5,0.5,16,75
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-11,24130,3,0,0.0,16,74
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2010-12,24131,3,1,0.3333333333333333,16,73
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-01,24132,8,6,0.75,16,72
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-02,24133,12,6,0.5,16,71
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-03,24134,15,11,0.7333333333333333,16,70
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-04,24135,42,20,0.47619047619047616,16,69
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-05,24136,66,41,0.6212121212121212,16,68
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-06,24137,92,48,0.5217391304347826,16,67
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-07,24138,98,58,0.5918367346938775,16,66
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-08,24139,105,72,0.6857142857142857,16,65
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-09,24140,135,93,0.6888888888888889,16,64
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-10,24141,122,92,0.7540983606557377,16,63
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-11,24142,96,64,0.6666666666666666,16,62
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2011-12,24143,54,38,0.7037037037037037,16,61
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-01,24144,90,69,0.7666666666666667,16,60
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-02,24145,72,60,0.8333333333333334,16,59
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-03,24146,184,140,0.7608695652173914,16,58
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-04,24147,272,191,0.7022058823529411,16,57
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-05,24148,404,249,0.6163366336633663,16,56
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-06,24149,431,291,0.6751740139211136,16,55
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-07,24150,517,332,0.6421663442940039,16,54
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-08,24151,522,328,0.6283524904214559,16,53
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-09,24152,549,321,0.5846994535519126,16,52
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-10,24153,545,327,0.6,16,51
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-11,24154,324,206,0.6358024691358025,16,50
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2012-12,24155,227,146,0.6431718061674009,16,49
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-01,24156,322,190,0.5900621118012422,16,48
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-02,24157,349,207,0.5931232091690545,16,47
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-03,24158,694,444,0.6397694524495677,16,46
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-04,24159,1042,660,0.6333973128598849,16,45
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-05,24160,1559,1065,0.6831302116741501,16,44
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-06,24161,1534,1050,0.6844850065189049,16,43
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-07,24162,1731,1191,0.6880415944540728,16,42
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-08,24163,1808,1212,0.6703539823008849,16,41
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-09,24164,1972,1311,0.6648073022312373,16,40
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-10,24165,1905,1287,0.6755905511811023,16,39
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-11,24166,1133,792,0.6990291262135923,16,38
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2013-12,24167,905,636,0.7027624309392265,16,37
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-01,24168,1188,776,0.6531986531986532,16,36
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-02,24169,1297,895,0.6900539707016191,16,35
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-03,24170,2059,1448,0.7032540067994172,16,34
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-04,24171,2927,2062,0.7044755722582849,16,33
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-05,24172,3943,2722,0.6903373066193254,16,32
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-06,24173,4572,3171,0.6935695538057742,16,31
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-07,24174,4933,3385,0.686195013176566,16,30
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-08,24175,5816,3940,0.6774415405777167,16,29
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-09,24176,5925,4058,0.6848945147679325,16,28
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-10,24177,5862,4003,0.6828727396792903,16,27
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-11,24178,3551,2495,0.7026189805688539,16,26
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2014-12,24179,2738,1901,0.6943024105186267,16,25
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-01,24180,3360,2280,0.6785714285714286,16,24
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-02,24181,3106,2098,0.6754668383773342,16,23
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-03,24182,6009,4078,0.6786486936262274,16,22
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-04,24183,7916,5352,0.6760990399191511,16,21
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-05,24184,10460,7005,0.6696940726577438,16,20
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-06,24185,11103,7392,0.6657660091867063,16,19
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-07,24186,11457,7499,0.6545343458147858,16,18
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-08,24187,12020,7779,0.647171381031614,16,17
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-09,24188,12344,7858,0.6365845755022683,16,16
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-10,24189,12773,8127,0.6362639943631097,16,15
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-11,24190,7374,4716,0.6395443449959316,16,14
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2015-12,24191,6004,3768,0.6275816122584943,16,13
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-01,24192,7885,4910,0.6227013316423589,16,12
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-02,24193,10277,6218,0.6050403814342707,16,11
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-03,24194,11552,6908,0.5979916897506925,16,10
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-04,24195,17551,10427,0.5940972024386075,16,9
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-05,24196,21816,13063,0.5987807114044738,16,8
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-06,24197,21765,13075,0.6007351252010108,16,7
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-07,24198,23361,13874,0.5938958092547408,16,6
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-08,24199,24593,14336,0.5829301020615623,16,5
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-09,24200,25120,14562,0.5796974522292994,16,4
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-10,24201,28266,16007,0.5662987334606948,16,3
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-11,24202,16327,9553,0.5851044282476878,16,2
montera34,spain_catalonia_barcelona,2017-01-04,2018-05-14,2016-12,24203,11516,7558,0.6563042723167767,16,1
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-02,24121,2,0,0.0,17,83
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-04,24123,1,0,0.0,17,81
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-05,24124,3,0,0.0,17,80
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-06,24125,4,1,0.25,17,79
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-07,24126,2,1,0.5,17,78
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-08,24127,8,3,0.375,17,77
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-09,24128,16,9,0.5625,17,76
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-10,24129,10,4,0.4,17,75
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-11,24130,3,0,0.0,17,74
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2010-12,24131,3,0,0.0,17,73
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-01,24132,8,4,0.5,17,72
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-02,24133,12,5,0.4166666666666667,17,71
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-03,24134,15,11,0.7333333333333333,17,70
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-04,24135,42,22,0.5238095238095238,17,69
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-05,24136,66,41,0.6212121212121212,17,68
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-06,24137,92,54,0.5869565217391305,17,67
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-07,24138,98,69,0.7040816326530612,17,66
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-08,24139,105,72,0.6857142857142857,17,65
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-09,24140,135,99,0.7333333333333333,17,64
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-10,24141,122,81,0.6639344262295082,17,63
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-11,24142,96,66,0.6875,17,62
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2011-12,24143,54,41,0.7592592592592593,17,61
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2012-01,24144,90,70,0.7777777777777778,17,60
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2012-02,24145,72,57,0.7916666666666666,17,59
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2012-03,24146,184,138,0.75,17,58
montera34,spain_catalonia_barcelona,2017-01-04,2018-06-09,2012-04,24147,272,176,0.6470588235294118,17,57
