scale,nll,success,in_95_profile_set,window,guest_fee_share,driver_basis
0.75,12.92256224731814,True,True,W2,0.5,USD_inclusive_comparable_B4
0.775,12.990325181916784,True,True,W2,0.5,USD_inclusive_comparable_B4
0.8,13.103298677271436,True,True,W2,0.5,USD_inclusive_comparable_B4
0.8250000000000001,13.243158430444382,True,True,W2,0.5,USD_inclusive_comparable_B4
0.8500000000000001,13.406968406892382,True,True,W2,0.5,USD_inclusive_comparable_B4
0.875,13.592309928839379,True,True,W2,0.5,USD_inclusive_comparable_B4
0.9,13.79666839165363,True,True,W2,0.5,USD_inclusive_comparable_B4
0.925,14.017522879180138,True,True,W2,0.5,USD_inclusive_comparable_B4
0.9500000000000001,14.25241978996738,True,True,W2,0.5,USD_inclusive_comparable_B4
0.9750000000000001,14.499028963055139,True,True,W2,0.5,USD_inclusive_comparable_B4
1.0,14.75518282864772,True,True,W2,0.5,USD_inclusive_comparable_B4
1.0250000000000001,15.018900427074954,True,False,W2,0.5,USD_inclusive_comparable_B4
1.05,15.288398836331934,True,False,W2,0.5,USD_inclusive_comparable_B4
1.075,15.562094748388413,True,False,W2,0.5,USD_inclusive_comparable_B4
1.1,15.838598784794142,True,False,W2,0.5,USD_inclusive_comparable_B4
1.125,16.116704836631236,True,False,W2,0.5,USD_inclusive_comparable_B4
1.1500000000000001,16.39537629843758,True,False,W2,0.5,USD_inclusive_comparable_B4
1.175,16.67373067041198,True,False,W2,0.5,USD_inclusive_comparable_B4
1.2000000000000002,16.951023613909918,True,False,W2,0.5,USD_inclusive_comparable_B4
1.225,17.226633244862942,True,False,W2,0.5,USD_inclusive_comparable_B4
1.25,17.50004516940613,True,False,W2,0.5,USD_inclusive_comparable_B4
1.2750000000000001,17.770838584979334,True,False,W2,0.5,USD_inclusive_comparable_B4
1.3,18.038673611751182,True,False,W2,0.5,USD_inclusive_comparable_B4
1.3250000000000002,18.303279909464656,True,False,W2,0.5,USD_inclusive_comparable_B4
1.35,18.564446572519483,True,False,W2,0.5,USD_inclusive_comparable_B4
1.375,18.82201324088589,True,False,W2,0.5,USD_inclusive_comparable_B4
1.4000000000000001,19.075862340049397,True,False,W2,0.5,USD_inclusive_comparable_B4
1.425,19.325912347634123,True,False,W2,0.5,USD_inclusive_comparable_B4
1.4500000000000002,19.57211198433218,True,False,W2,0.5,USD_inclusive_comparable_B4
1.475,19.81443521803434,True,False,W2,0.5,USD_inclusive_comparable_B4
1.5,20.05287698881929,True,False,W2,0.5,USD_inclusive_comparable_B4
1.5250000000000001,20.28744955758596,True,False,W2,0.5,USD_inclusive_comparable_B4
1.55,20.51817940094641,True,False,W2,0.5,USD_inclusive_comparable_B4
1.5750000000000002,20.74510457087243,True,False,W2,0.5,USD_inclusive_comparable_B4
1.6,20.96827246059486,True,False,W2,0.5,USD_inclusive_comparable_B4
1.625,21.187737914281374,True,False,W2,0.5,USD_inclusive_comparable_B4
1.6500000000000001,21.40356163354658,True,False,W2,0.5,USD_inclusive_comparable_B4
1.675,21.615808836527304,True,False,W2,0.5,USD_inclusive_comparable_B4
1.7000000000000002,21.824548130390646,True,False,W2,0.5,USD_inclusive_comparable_B4
1.725,22.029850568065548,True,False,W2,0.5,USD_inclusive_comparable_B4
1.75,22.231788860433632,True,False,W2,0.5,USD_inclusive_comparable_B4
1.7750000000000001,22.43043672037935,True,False,W2,0.5,USD_inclusive_comparable_B4
1.8,22.62586831797104,True,False,W2,0.5,USD_inclusive_comparable_B4
1.8250000000000002,22.81815783258952,True,False,W2,0.5,USD_inclusive_comparable_B4
1.85,23.007379082935593,True,False,W2,0.5,USD_inclusive_comparable_B4
1.875,23.193605225873508,True,False,W2,0.5,USD_inclusive_comparable_B4
1.9000000000000001,23.376942734601496,True,False,W2,0.5,USD_inclusive_comparable_B4
1.925,23.55766318994847,True,False,W2,0.5,USD_inclusive_comparable_B4
1.9500000000000002,23.735845618652665,True,False,W2,0.5,USD_inclusive_comparable_B4
1.975,23.911532779619968,True,False,W2,0.5,USD_inclusive_comparable_B4
2.0,24.084768474141196,True,False,W2,0.5,USD_inclusive_comparable_B4
2.025,24.25559722635214,True,False,W2,0.5,USD_inclusive_comparable_B4
2.0500000000000003,24.424064014149323,True,False,W2,0.5,USD_inclusive_comparable_B4
2.075,24.59021403448809,True,False,W2,0.5,USD_inclusive_comparable_B4
2.1,24.75409250763186,True,False,W2,0.5,USD_inclusive_comparable_B4
2.125,24.91574451007377,True,False,W2,0.5,USD_inclusive_comparable_B4
2.15,25.07521483400977,True,False,W2,0.5,USD_inclusive_comparable_B4
2.1750000000000003,25.23254786888773,True,False,W2,0.5,USD_inclusive_comparable_B4
2.2,25.38778750425036,True,False,W2,0.5,USD_inclusive_comparable_B4
2.225,25.540977047593266,True,False,W2,0.5,USD_inclusive_comparable_B4
2.25,25.69215915849459,True,False,W2,0.5,USD_inclusive_comparable_B4
2.275,25.841375794799802,True,False,W2,0.5,USD_inclusive_comparable_B4
2.3000000000000003,25.988668169997815,True,False,W2,0.5,USD_inclusive_comparable_B4
2.325,26.134076720057998,True,False,W2,0.5,USD_inclusive_comparable_B4
2.35,26.27764107834454,True,False,W2,0.5,USD_inclusive_comparable_B4
2.375,26.419400057592217,True,False,W2,0.5,USD_inclusive_comparable_B4
2.4000000000000004,26.5593916378465,True,False,W2,0.5,USD_inclusive_comparable_B4
2.4250000000000003,26.697652959531233,True,False,W2,0.5,USD_inclusive_comparable_B4
2.45,26.834220320882366,True,False,W2,0.5,USD_inclusive_comparable_B4
2.475,26.969129179061195,True,False,W2,0.5,USD_inclusive_comparable_B4
2.5,27.102414154367203,True,False,W2,0.5,USD_inclusive_comparable_B4
0.0,32.543503510454684,True,False,W1,0.8245614035087718,nonUSD_normalized
0.025,32.008258359316265,True,False,W1,0.8245614035087718,nonUSD_normalized
0.05,31.45836158039217,True,False,W1,0.8245614035087718,nonUSD_normalized
0.07500000000000001,30.89283487134927,True,False,W1,0.8245614035087718,nonUSD_normalized
0.1,30.31156626882274,True,False,W1,0.8245614035087718,nonUSD_normalized
0.125,29.714651524021498,True,False,W1,0.8245614035087718,nonUSD_normalized
0.15000000000000002,29.102472733105987,True,False,W1,0.8245614035087718,nonUSD_normalized
0.17500000000000002,28.475800794865908,True,False,W1,0.8245614035087718,nonUSD_normalized
0.2,27.835927431272676,True,False,W1,0.8245614035087718,nonUSD_normalized
0.225,27.184832754713547,True,False,W1,0.8245614035087718,nonUSD_normalized
0.25,26.525393541447833,True,False,W1,0.8245614035087718,nonUSD_normalized
0.275,25.86163445301719,True,False,W1,0.8245614035087718,nonUSD_normalized
0.30000000000000004,25.1990178450709,True,False,W1,0.8245614035087718,nonUSD_normalized
0.325,24.54475545659834,True,False,W1,0.8245614035087718,nonUSD_normalized
0.35000000000000003,23.908104919326124,True,False,W1,0.8245614035087718,nonUSD_normalized
0.375,23.300584578121697,True,False,W1,0.8245614035087718,nonUSD_normalized
0.4,22.736004328290942,True,True,W1,0.8245614035087718,nonUSD_normalized
0.42500000000000004,22.230178459424884,True,True,W1,0.8245614035087718,nonUSD_normalized
0.45,21.800180887835392,True,True,W1,0.8245614035087718,nonUSD_normalized
0.47500000000000003,21.463055505801336,True,True,W1,0.8245614035087718,nonUSD_normalized
0.5,21.234031870119473,True,True,W1,0.8245614035087718,nonUSD_normalized
0.525,21.12450969955141,True,True,W1,0.8245614035087718,nonUSD_normalized
0.5343718346111936,21.1156371452046,True,True,W1,0.8245614035087718,nonUSD_normalized
0.55,21.138838476087493,True,True,W1,0.8245614035087718,nonUSD_normalized
0.56,21.171765671449485,True,True,W1,0.8245614035087718,nonUSD_normalized
0.5750000000000001,21.24391383310782,True,True,W1,0.8245614035087718,nonUSD_normalized
0.6000000000000001,21.422583751808684,True,True,W1,0.8245614035087718,nonUSD_normalized
0.625,21.669302949977904,True,True,W1,0.8245614035087718,nonUSD_normalized
0.65,21.97694370428878,True,True,W1,0.8245614035087718,nonUSD_normalized
0.675,22.33742021950433,True,True,W1,0.8245614035087718,nonUSD_normalized
0.7000000000000001,22.74228711872162,True,True,W1,0.8245614035087718,nonUSD_normalized
0.7250000000000001,23.183240326699558,True,False,W1,0.8245614035087718,nonUSD_normalized
0.75,23.652486208304175,True,False,W1,0.8245614035087718,nonUSD_normalized
0.775,24.14297653319059,True,False,W1,0.8245614035087718,nonUSD_normalized
0.8,24.64852707393392,True,False,W1,0.8245614035087718,nonUSD_normalized
0.8250000000000001,25.163846674906676,True,False,W1,0.8245614035087718,nonUSD_normalized
0.8500000000000001,25.684504563630693,True,False,W1,0.8245614035087718,nonUSD_normalized
0.875,26.20686001036587,True,False,W1,0.8245614035087718,nonUSD_normalized
0.9,26.72797297468434,True,False,W1,0.8245614035087718,nonUSD_normalized
0.925,27.245508852697412,True,False,W1,0.8245614035087718,nonUSD_normalized
0.9500000000000001,27.75764574362042,True,False,W1,0.8245614035087718,nonUSD_normalized
0.9750000000000001,28.262989066908816,True,False,W1,0.8245614035087718,nonUSD_normalized
1.0,28.76049583621726,True,False,W1,0.8245614035087718,nonUSD_normalized
1.0250000000000001,29.249728873102182,True,False,W1,0.8245614035087718,nonUSD_normalized
1.05,29.732091376577955,True,False,W1,0.8245614035087718,nonUSD_normalized
1.075,30.20714275081938,True,False,W1,0.8245614035087718,nonUSD_normalized
1.1,30.674251338524794,True,False,W1,0.8245614035087718,nonUSD_normalized
1.125,31.132974062238908,True,False,W1,0.8245614035087718,nonUSD_normalized
1.1500000000000001,31.583019960669336,True,False,W1,0.8245614035087718,nonUSD_normalized
1.175,32.024219863243275,True,False,W1,0.8245614035087718,nonUSD_normalized
1.2000000000000002,32.4565013697793,True,False,W1,0.8245614035087718,nonUSD_normalized
1.225,32.879868332464355,True,False,W1,0.8245614035087718,nonUSD_normalized
1.25,33.29438412005026,True,False,W1,0.8245614035087718,nonUSD_normalized
1.2750000000000001,33.700158021819696,True,False,W1,0.8245614035087718,nonUSD_normalized
1.3,34.097334249202476,True,False,W1,0.8245614035087718,nonUSD_normalized
1.3250000000000002,34.48608306824684,True,False,W1,0.8245614035087718,nonUSD_normalized
1.35,34.866593676485294,True,False,W1,0.8245614035087718,nonUSD_normalized
1.375,35.2390685007029,True,False,W1,0.8245614035087718,nonUSD_normalized
1.4000000000000001,35.60371865481147,True,False,W1,0.8245614035087718,nonUSD_normalized
1.425,35.96076033283348,True,False,W1,0.8245614035087718,nonUSD_normalized
1.4500000000000002,36.31041196365401,True,False,W1,0.8245614035087718,nonUSD_normalized
1.475,36.65289198635592,True,False,W1,0.8245614035087718,nonUSD_normalized
1.5,36.98841711476608,True,False,W1,0.8245614035087718,nonUSD_normalized
1.5250000000000001,37.31720100928143,True,False,W1,0.8245614035087718,nonUSD_normalized
1.55,37.63945326929758,True,False,W1,0.8245614035087718,nonUSD_normalized
1.5750000000000002,37.95537868546568,True,False,W1,0.8245614035087718,nonUSD_normalized
1.6,38.26517670002569,True,False,W1,0.8245614035087718,nonUSD_normalized
1.625,38.56904103337006,True,False,W1,0.8245614035087718,nonUSD_normalized
1.6500000000000001,38.867159443078535,True,False,W1,0.8245614035087718,nonUSD_normalized
1.675,39.159713587891744,True,False,W1,0.8245614035087718,nonUSD_normalized
1.7000000000000002,39.44687897449378,True,False,W1,0.8245614035087718,nonUSD_normalized
1.725,39.7288249693095,True,False,W1,0.8245614035087718,nonUSD_normalized
1.75,40.00571486019199,True,False,W1,0.8245614035087718,nonUSD_normalized
1.7750000000000001,40.277705956780196,True,False,W1,0.8245614035087718,nonUSD_normalized
1.8,40.54494972031218,True,False,W1,0.8245614035087718,nonUSD_normalized
1.8250000000000002,40.80759191419703,True,False,W1,0.8245614035087718,nonUSD_normalized
1.85,41.06577277044605,True,False,W1,0.8245614035087718,nonUSD_normalized
1.875,41.319627166334755,True,False,W1,0.8245614035087718,nonUSD_normalized
1.9000000000000001,41.56928480667554,True,False,W1,0.8245614035087718,nonUSD_normalized
1.925,41.81487041268518,True,False,W1,0.8245614035087718,nonUSD_normalized
1.9500000000000002,42.05650390655272,True,False,W1,0.8245614035087718,nonUSD_normalized
1.975,42.29430060032029,True,False,W1,0.8245614035087718,nonUSD_normalized
2.0,42.528371378707334,True,False,W1,0.8245614035087718,nonUSD_normalized
2.025,42.75882288065447,True,False,W1,0.8245614035087718,nonUSD_normalized
2.0500000000000003,42.98575767336618,True,False,W1,0.8245614035087718,nonUSD_normalized
2.075,43.20927442686086,True,False,W1,0.8245614035087718,nonUSD_normalized
2.1,43.42946807696059,True,False,W1,0.8245614035087718,nonUSD_normalized
2.125,43.64642998599594,True,False,W1,0.8245614035087718,nonUSD_normalized
2.15,43.86024809677771,True,False,W1,0.8245614035087718,nonUSD_normalized
2.1750000000000003,44.07100708076698,True,False,W1,0.8245614035087718,nonUSD_normalized
2.2,44.2787884790226,True,False,W1,0.8245614035087718,nonUSD_normalized
2.225,44.48367084002505,True,False,W1,0.8245614035087718,nonUSD_normalized
2.25,44.68572984824416,True,False,W1,0.8245614035087718,nonUSD_normalized
2.275,44.88503844912393,True,False,W1,0.8245614035087718,nonUSD_normalized
2.3000000000000003,45.08166696785379,True,False,W1,0.8245614035087718,nonUSD_normalized
2.325,45.27568322279835,True,False,W1,0.8245614035087718,nonUSD_normalized
2.35,45.46715263382642,True,False,W1,0.8245614035087718,nonUSD_normalized
2.375,45.656138325357375,True,False,W1,0.8245614035087718,nonUSD_normalized
2.4000000000000004,45.842701224726284,True,False,W1,0.8245614035087718,nonUSD_normalized
2.4250000000000003,46.026900156185846,True,False,W1,0.8245614035087718,nonUSD_normalized
2.45,46.208791930410136,True,False,W1,0.8245614035087718,nonUSD_normalized
2.475,46.38843142763363,True,False,W1,0.8245614035087718,nonUSD_normalized
2.5,46.56587168293818,True,False,W1,0.8245614035087718,nonUSD_normalized
0.0,32.543503510454705,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.025,32.203908662245844,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.05,31.860007166091208,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.07500000000000001,31.510568283107833,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.1,31.15490552849346,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.125,30.79298574918504,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.15000000000000002,30.424805459389034,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.17500000000000002,30.050397696887025,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.2,29.669840158617866,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.225,29.283264821147064,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.25,28.890869270885062,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.275,28.492929983246658,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.30000000000000004,28.089817794995056,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.325,27.68201580225815,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.35000000000000003,27.270139879089935,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.375,26.854961940597082,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.4,26.437435935741583,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.42500000000000004,26.018726368830116,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.45,25.60023882189702,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.47500000000000003,25.183651550232113,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.5,24.770946636697026,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.525,24.364438468658392,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.55,23.96679643435541,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.56,23.81089005390044,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.5750000000000001,23.581057773988604,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.6000000000000001,23.210625583702097,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.625,22.859246248408436,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.65,22.53096035162399,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.675,22.230021731505474,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.7000000000000001,21.96078119543305,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.7250000000000001,21.727534753905005,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.75,21.534341115824343,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.775,21.384819189001558,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.8,21.281942470123152,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.8250000000000001,21.227851917733943,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.8395633903230084,21.21933477142291,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.8500000000000001,21.223658912340444,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.875,21.25838602249884,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.9,21.32313509325981,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.925,21.41707810096076,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.9500000000000001,21.539042805764684,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.9750000000000001,21.687560517164506,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.0,21.860922523616303,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.0250000000000001,22.057240821683216,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.05,22.27450900227206,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.075,22.510659804298037,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.1,22.763616731886504,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.125,23.03133809162163,True,True,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.1500000000000001,23.311852684480193,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.175,23.60328712933405,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.2000000000000002,23.903885323282278,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.225,24.212020898784512,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.25,24.52620372666282,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.2750000000000001,24.845081558859686,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.3,25.167437882472775,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.3250000000000002,25.49218695046402,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.35,25.81836682897964,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.375,26.145131169395963,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.4000000000000001,26.471740260667186,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.425,26.797551810185762,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.4500000000000002,27.122011776936677,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.475,27.44464549462618,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.5,27.765049245208154,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.5250000000000001,28.082882384211253,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.55,28.39786007179764,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.5750000000000002,28.709746631117635,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.6,29.01834952920947,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.625,29.32359339833899,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.6500000000000001,29.62610770585686,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.675,29.925882834219248,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.7000000000000002,30.222733289592142,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.725,30.516507330934953,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.75,30.807082855648556,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.7750000000000001,31.09436370844456,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.8,31.37827638356304,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.8250000000000002,31.65876709180105,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.85,31.935799153252272,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.875,32.209350692494375,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.9000000000000001,32.479412601646466,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.925,32.74598674617476,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.9500000000000002,33.009084385851864,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
1.975,33.268724786453205,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.0,33.52493400791274,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.025,33.77774383397041,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.0500000000000003,34.027190846909264,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.075,34.27331561038079,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.1,34.51616196245881,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.125,34.75577639804786,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.15,34.992207532166766,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.1750000000000003,35.225505634136546,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.2,35.45572222364729,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.225,35.68290972214829,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.25,35.907121151344114,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.275,36.12840987204969,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.3000000000000003,36.34682936555164,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.325,36.56243303858674,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.35,36.7752740639351,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.375,36.9854052395737,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.4000000000000004,37.192878875704956,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.4250000000000003,37.39774669454236,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.45,37.60005974917223,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.475,37.79986835683049,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
2.5,37.9972220441549,True,False,W1,0.8245614035087718,USD_inclusive_comparable_B4
0.0,21.557511181686177,True,False,W2,0.8245614035087718,nonUSD_normalized
0.025,21.098556506177594,True,False,W2,0.8245614035087718,nonUSD_normalized
0.05,20.62816366928333,True,False,W2,0.8245614035087718,nonUSD_normalized
0.07500000000000001,20.142809390083528,True,False,W2,0.8245614035087718,nonUSD_normalized
0.1,19.642458650366372,True,False,W2,0.8245614035087718,nonUSD_normalized
0.125,19.127700082214858,True,False,W2,0.8245614035087718,nonUSD_normalized
0.15000000000000002,18.599705866644445,True,False,W2,0.8245614035087718,nonUSD_normalized
0.17500000000000002,18.060459436621972,True,False,W2,0.8245614035087718,nonUSD_normalized
0.2,17.51305035268836,True,False,W2,0.8245614035087718,nonUSD_normalized
0.225,16.962042040661576,True,False,W2,0.8245614035087718,nonUSD_normalized
0.25,16.413904288623975,True,False,W2,0.8245614035087718,nonUSD_normalized
0.275,15.877474310328356,True,False,W2,0.8245614035087718,nonUSD_normalized
0.30000000000000004,15.364361862102133,True,True,W2,0.8245614035087718,nonUSD_normalized
0.325,14.889143946716771,True,True,W2,0.8245614035087718,nonUSD_normalized
0.35000000000000003,14.46911606999322,True,True,W2,0.8245614035087718,nonUSD_normalized
0.375,14.123322002684363,True,True,W2,0.8245614035087718,nonUSD_normalized
0.4,13.870654821850266,True,True,W2,0.8245614035087718,nonUSD_normalized
0.42500000000000004,13.727106424327271,True,True,W2,0.8245614035087718,nonUSD_normalized
0.442504172183972,13.697254135865581,True,True,W2,0.8245614035087718,nonUSD_normalized
0.45,13.702744088885117,True,True,W2,0.8245614035087718,nonUSD_normalized
0.47500000000000003,13.799456149948595,True,True,W2,0.8245614035087718,nonUSD_normalized
0.5,14.009386611315344,True,True,W2,0.8245614035087718,nonUSD_normalized
0.525,14.287714142562887,True,True,W2,0.8245614035087718,nonUSD_normalized
0.55,14.609382563438006,True,True,W2,0.8245614035087718,nonUSD_normalized
0.56,14.748198726584036,True,True,W2,0.8245614035087718,nonUSD_normalized
0.5750000000000001,14.9655841730129,True,True,W2,0.8245614035087718,nonUSD_normalized
0.6000000000000001,15.348057216140168,True,True,W2,0.8245614035087718,nonUSD_normalized
0.625,15.74942648493999,True,False,W2,0.8245614035087718,nonUSD_normalized
0.65,16.163360781084958,True,False,W2,0.8245614035087718,nonUSD_normalized
0.675,16.584595008653093,True,False,W2,0.8245614035087718,nonUSD_normalized
0.7000000000000001,17.008865781764424,True,False,W2,0.8245614035087718,nonUSD_normalized
0.7250000000000001,17.432800699904476,True,False,W2,0.8245614035087718,nonUSD_normalized
0.75,17.853789870881116,True,False,W2,0.8245614035087718,nonUSD_normalized
0.775,18.269857744353438,True,False,W2,0.8245614035087718,nonUSD_normalized
0.8,18.679545288475786,True,False,W2,0.8245614035087718,nonUSD_normalized
0.8250000000000001,19.081807042753535,True,False,W2,0.8245614035087718,nonUSD_normalized
0.8500000000000001,19.47592418854844,True,False,W2,0.8245614035087718,nonUSD_normalized
0.875,19.861432887560724,True,False,W2,0.8245614035087718,nonUSD_normalized
0.9,20.238066221643894,True,False,W2,0.8245614035087718,nonUSD_normalized
0.925,20.605707755166,True,False,W2,0.8245614035087718,nonUSD_normalized
0.9500000000000001,20.96435475482535,True,False,W2,0.8245614035087718,nonUSD_normalized
0.9750000000000001,21.314089278284804,True,False,W2,0.8245614035087718,nonUSD_normalized
1.0,21.655055598458613,True,False,W2,0.8245614035087718,nonUSD_normalized
1.0250000000000001,21.98744265681873,True,False,W2,0.8245614035087718,nonUSD_normalized
1.05,22.31148340676586,True,False,W2,0.8245614035087718,nonUSD_normalized
1.075,22.62811012472889,True,False,W2,0.8245614035087718,nonUSD_normalized
1.1,22.937828021438353,True,False,W2,0.8245614035087718,nonUSD_normalized
1.125,23.240724643556042,True,False,W2,0.8245614035087718,nonUSD_normalized
1.1500000000000001,23.53691748852652,True,False,W2,0.8245614035087718,nonUSD_normalized
1.175,23.82654610665256,True,False,W2,0.8245614035087718,nonUSD_normalized
1.2000000000000002,24.1097658225599,True,False,W2,0.8245614035087718,nonUSD_normalized
1.225,24.38674275992082,True,False,W2,0.8245614035087718,nonUSD_normalized
1.25,24.657649917474348,True,False,W2,0.8245614035087718,nonUSD_normalized
1.2750000000000001,24.922664091602886,True,False,W2,0.8245614035087718,nonUSD_normalized
1.3,25.181963475914284,True,False,W2,0.8245614035087718,nonUSD_normalized
1.3250000000000002,25.43572580574795,True,False,W2,0.8245614035087718,nonUSD_normalized
1.35,25.68412693481973,True,False,W2,0.8245614035087718,nonUSD_normalized
1.375,25.92733976463432,True,False,W2,0.8245614035087718,nonUSD_normalized
1.4000000000000001,26.16553344293471,True,False,W2,0.8245614035087718,nonUSD_normalized
1.425,26.398872787684677,True,False,W2,0.8245614035087718,nonUSD_normalized
1.4500000000000002,26.62751788297946,True,False,W2,0.8245614035087718,nonUSD_normalized
