name,year,month,value,period
Tourist. National Total. Year-to-date data. ,2018,6,37138567.0,2018-06
Tourist. National Total. Year-to-date data. ,2018,5,28584261.0,2018-05
Tourist. National Total. Year-to-date data. ,2018,4,20498213.0,2018-04
Tourist. National Total. Year-to-date data. ,2018,3,13717834.0,2018-03
Tourist. National Total. Year-to-date data. ,2018,2,8324648.0,2018-02
Tourist. National Total. Year-to-date data. ,2018,1,4106601.0,2018-01
Tourist. National Total. Year-to-date data. ,2017,12,81868522.0,2017-12
Tourist. National Total. Year-to-date data. ,2017,11,77885991.0,2017-11
Tourist. National Total. Year-to-date data. ,2017,10,73493416.0,2017-10
Tourist. National Total. Year-to-date data. ,2017,9,66223486.0,2017-09
Tourist. National Total. Year-to-date data. ,2017,8,57346216.0,2017-08
Tourist. National Total. Year-to-date data. ,2017,7,46948471.0,2017-07
Tourist. National Total. Year-to-date data. ,2017,6,36455033.0,2017-06
Tourist. National Total. Year-to-date data. ,2017,5,28023059.0,2017-05
Tourist. National Total. Year-to-date data. ,2017,4,20020410.0,2017-04
Tourist. National Total. Year-to-date data. ,2017,3,12938816.0,2017-03
Tourist. National Total. Year-to-date data. ,2017,2,8024873.0,2017-02
Tourist. National Total. Year-to-date data. ,2017,1,3905736.0,2017-01
Tourist. National Total. Year-to-date data. ,2016,12,75315008.0,2016-12
Tourist. National Total. Year-to-date data. ,2016,11,71324562.0,2016-11
Tourist. National Total. Year-to-date data. ,2016,10,67226301.0,2016-10
Tourist. National Total. Year-to-date data. ,2016,9,60088578.0,2016-09
Tourist. National Total. Year-to-date data. ,2016,8,52155971.0,2016-08
Tourist. National Total. Year-to-date data. ,2016,7,42128500.0,2016-07
Tourist. National Total. Year-to-date data. ,2016,6,32582708.0,2016-06
Tourist. National Total. Year-to-date data. ,2016,5,25029951.0,2016-05
Tourist. National Total. Year-to-date data. ,2016,4,17918796.0,2016-04
Tourist. National Total. Year-to-date data. ,2016,3,11832469.0,2016-03
Tourist. National Total. Year-to-date data. ,2016,2,7205263.0,2016-02
Tourist. National Total. Year-to-date data. ,2016,1,3526537.0,2016-01
Tourist. National Total. Accumulated variation rate. ,2026,7,4.6,2026-07
Tourist. National Total. Accumulated variation rate. ,2026,6,4.59,2026-06
Tourist. National Total. Accumulated variation rate. ,2026,5,5.05,2026-05
Tourist. National Total. Accumulated variation rate. ,2026,4,3.42,2026-04
Tourist. National Total. Accumulated variation rate. ,2026,3,2.51,2026-03
Tourist. National Total. Accumulated variation rate. ,2026,2,2.03,2026-02
Tourist. National Total. Accumulated variation rate. ,2026,1,1.19,2026-01
Tourist. National Total. Accumulated variation rate. ,2025,12,3.25,2025-12
Tourist. National Total. Accumulated variation rate. ,2025,11,3.43,2025-11
Tourist. National Total. Accumulated variation rate. ,2025,10,3.53,2025-10
Tourist. National Total. Accumulated variation rate. ,2025,9,3.57,2025-09
Tourist. National Total. Accumulated variation rate. ,2025,8,3.92,2025-08
Tourist. National Total. Accumulated variation rate. ,2025,7,4.17,2025-07
Tourist. National Total. Accumulated variation rate. ,2025,6,4.82,2025-06
Tourist. National Total. Accumulated variation rate. ,2025,5,5.65,2025-05
Tourist. National Total. Accumulated variation rate. ,2025,4,7.35,2025-04
Tourist. National Total. Accumulated variation rate. ,2025,3,5.82,2025-03
Tourist. National Total. Accumulated variation rate. ,2025,2,7.09,2025-02
Tourist. National Total. Accumulated variation rate. ,2025,1,6.1,2025-01
Tourist. National Total. Accumulated variation rate. ,2024,12,10.09,2024-12
Tourist. National Total. Accumulated variation rate. ,2024,11,10.67,2024-11
Tourist. National Total. Accumulated variation rate. ,2024,10,10.69,2024-10
Tourist. National Total. Accumulated variation rate. ,2024,9,10.84,2024-09
Tourist. National Total. Accumulated variation rate. ,2024,8,11.1,2024-08
Tourist. National Total. Accumulated variation rate. ,2024,7,11.91,2024-07
Tourist. National Total. Accumulated variation rate. ,2024,6,13.16,2024-06
Tourist. National Total. Accumulated variation rate. ,2024,5,13.51,2024-05
Tourist. National Total. Accumulated variation rate. ,2024,4,14.3,2024-04
Tourist. National Total. Accumulated variation rate. ,2024,3,17.78,2024-03
Tourist. National Total. Accumulated variation rate. ,2024,2,15.77,2024-02
Tourist. National Total. Accumulated variation rate. ,2024,1,15.49,2024-01
Tourist. National Total. Accumulated variation rate. ,2023,12,18.85,2023-12
Tourist. National Total. Accumulated variation rate. ,2023,11,18.4,2023-11
Tourist. National Total. Accumulated variation rate. ,2023,10,18.4,2023-10
Tourist. National Total. Accumulated variation rate. ,2023,9,18.95,2023-09
Tourist. National Total. Accumulated variation rate. ,2023,8,19.87,2023-08
Tourist. National Total. Accumulated variation rate. ,2023,7,20.94,2023-07
Tourist. National Total. Accumulated variation rate. ,2023,6,23.84,2023-06
Tourist. National Total. Accumulated variation rate. ,2023,5,28.12,2023-05
Tourist. National Total. Accumulated variation rate. ,2023,4,32.25,2023-04
Tourist. National Total. Accumulated variation rate. ,2023,3,40.97,2023-03
Tourist. National Total. Accumulated variation rate. ,2023,2,48.85,2023-02
Tourist. National Total. Accumulated variation rate. ,2023,1,65.3,2023-01
Tourist. National Total. Accumulated variation rate. ,2022,12,129.82,2022-12
Tourist. National Total. Accumulated variation rate. ,2022,11,139.19,2022-11
Tourist. National Total. Accumulated variation rate. ,2022,10,154.1,2022-10
Tourist. National Total. Accumulated variation rate. ,2022,9,184.04,2022-09
Tourist. National Total. Accumulated variation rate. ,2022,8,221.29,2022-08
Tourist. National Total. Accumulated variation rate. ,2022,7,301.18,2022-07
Tourist. National Total. Accumulated variation rate. ,2022,6,458.96,2022-06
Tourist. National Total. Accumulated variation rate. ,2022,5,611.47,2022-05
Tourist. National Total. Accumulated variation rate. ,2022,4,758.47,2022-04
Tourist. National Total. Accumulated variation rate. ,2022,3,700.43,2022-03
Tourist. National Total. Accumulated variation rate. ,2022,2,685.77,2022-02
Tourist. National Total. Accumulated variation rate. ,2022,1,471.14,2022-01
Tourist. National Total. Accumulated variation rate. ,2021,12,64.69,2021-12
Tourist. National Total. Accumulated variation rate. ,2021,11,54.41,2021-11
Tourist. National Total. Accumulated variation rate. ,2021,10,39.51,2021-10
Tourist. National Total. Accumulated variation rate. ,2021,9,17.35,2021-09
Tourist. National Total. Accumulated variation rate. ,2021,8,-4.14,2021-08
Tourist. National Total. Accumulated variation rate. ,2021,7,-25.74,2021-07
Tourist. National Total. Accumulated variation rate. ,2021,6,-49.61,2021-06
Tourist. National Total. Accumulated variation rate. ,2021,5,-69.63,2021-05
Tourist. National Total. Accumulated variation rate. ,2021,4,-82.54,2021-04
Tourist. National Total. Accumulated variation rate. ,2021,3,-88.5,2021-03
Tourist. National Total. Accumulated variation rate. ,2021,2,-91.55,2021-02
Tourist. National Total. Accumulated variation rate. ,2021,1,-89.4,2021-01
Tourist. National Total. Accumulated variation rate. ,2020,12,-77.33,2020-12
Tourist. National Total. Accumulated variation rate. ,2020,11,-76.92,2020-11
Tourist. National Total. Accumulated variation rate. ,2020,10,-76.09,2020-10
Tourist. National Total. Accumulated variation rate. ,2020,9,-74.9,2020-09
Tourist. National Total. Accumulated variation rate. ,2020,8,-73.04,2020-08
Tourist. National Total. Accumulated variation rate. ,2020,7,-72.44,2020-07
Tourist. National Total. Accumulated variation rate. ,2020,6,-71.77,2020-06
Tourist. National Total. Accumulated variation rate. ,2020,5,-63.96,2020-05
Tourist. National Total. Accumulated variation rate. ,2020,4,-50.6,2020-04
Tourist. National Total. Accumulated variation rate. ,2020,3,-25.78,2020-03
Tourist. National Total. Accumulated variation rate. ,2020,2,-0.18,2020-02
Tourist. National Total. Accumulated variation rate. ,2020,1,-1.49,2020-01
Tourist. National Total. Accumulated variation rate. ,2019,12,0.85,2019-12
Tourist. National Total. Accumulated variation rate. ,2019,11,0.96,2019-11
Tourist. National Total. Accumulated variation rate. ,2019,10,0.86,2019-10
Tourist. National Total. Accumulated variation rate. ,2019,9,1.05,2019-09
Tourist. National Total. Accumulated variation rate. ,2019,8,1.36,2019-08
Tourist. National Total. Accumulated variation rate. ,2019,7,1.78,2019-07
Tourist. National Total. Accumulated variation rate. ,2019,6,2.66,2019-06
Tourist. National Total. Accumulated variation rate. ,2019,5,2.47,2019-05
Tourist. National Total. Accumulated variation rate. ,2019,4,4.26,2019-04
Tourist. National Total. Accumulated variation rate. ,2019,3,3.7,2019-03
Tourist. National Total. Accumulated variation rate. ,2019,2,3.02,2019-02
Tourist. National Total. Accumulated variation rate. ,2019,1,2.17,2019-01
Tourist. National Total. Accumulated variation rate. ,2018,12,1.15,2018-12
Tourist. National Total. Accumulated variation rate. ,2018,11,0.73,2018-11
Tourist. National Total. Accumulated variation rate. ,2018,10,0.58,2018-10
Tourist. National Total. Accumulated variation rate. ,2018,9,0.07,2018-09
Tourist. National Total. Accumulated variation rate. ,2018,8,-0.02,2018-08
Tourist. National Total. Accumulated variation rate. ,2018,7,0.45,2018-07
Tourist. National Total. Accumulated variation rate. ,2018,6,1.88,2018-06
Tourist. National Total. Accumulated variation rate. ,2018,5,2.0,2018-05
Tourist. National Total. Accumulated variation rate. ,2018,4,2.39,2018-04
Tourist. National Total. Accumulated variation rate. ,2018,3,6.02,2018-03
Tourist. National Total. Accumulated variation rate. ,2018,2,3.74,2018-02
Tourist. National Total. Accumulated variation rate. ,2018,1,5.14,2018-01
Tourist. National Total. Accumulated variation rate. ,2017,12,8.7,2017-12
Tourist. National Total. Accumulated variation rate. ,2017,11,9.2,2017-11
Tourist. National Total. Accumulated variation rate. ,2017,10,9.32,2017-10
Tourist. National Total. Accumulated variation rate. ,2017,9,10.21,2017-09
Tourist. National Total. Accumulated variation rate. ,2017,8,9.95,2017-08
Tourist. National Total. Accumulated variation rate. ,2017,7,11.44,2017-07
Tourist. National Total. Accumulated variation rate. ,2017,6,11.88,2017-06
Tourist. National Total. Accumulated variation rate. ,2017,5,11.96,2017-05
Tourist. National Total. Accumulated variation rate. ,2017,4,11.73,2017-04
Tourist. National Total. Accumulated variation rate. ,2017,3,9.35,2017-03
Tourist. National Total. Accumulated variation rate. ,2017,2,11.38,2017-02
Tourist. National Total. Accumulated variation rate. ,2017,1,10.75,2017-01
Tourist. National Total. Accumulated variation rate. ,2016,12,10.46,2016-12
Tourist. National Total. Accumulated variation rate. ,2016,11,10.29,2016-11
Tourist. National Total. Accumulated variation rate. ,2016,10,10.36,2016-10
Tourist. National Total. Accumulated variation rate. ,2016,9,10.29,2016-09
Tourist. National Total. Accumulated variation rate. ,2016,8,10.41,2016-08
Tourist. National Total. Accumulated variation rate. ,2016,7,11.42,2016-07
Tourist. National Total. Accumulated variation rate. ,2016,6,11.85,2016-06
Tourist. National Total. Accumulated variation rate. ,2016,5,11.54,2016-05
Tourist. National Total. Accumulated variation rate. ,2016,4,12.93,2016-04
Tourist. National Total. Accumulated variation rate. ,2016,3,13.64,2016-03
Tourist. National Total. Accumulated variation rate. ,2016,2,12.5,2016-02
Tourist. National Total. Accumulated variation rate. ,2016,1,11.04,2016-01
Hiker. National Total. Base data. ,2026,7,5086826.0,2026-07
Hiker. National Total. Base data. ,2026,6,3814953.0,2026-06
Hiker. National Total. Base data. ,2026,5,4173007.0,2026-05
Hiker. National Total. Base data. ,2026,4,4060733.0,2026-04
Hiker. National Total. Base data. ,2026,3,3332090.0,2026-03
Hiker. National Total. Base data. ,2026,2,2841130.0,2026-02
Hiker. National Total. Base data. ,2026,1,2999082.0,2026-01
Hiker. National Total. Base data. ,2025,12,3508346.0,2025-12
Hiker. National Total. Base data. ,2025,11,3418960.0,2025-11
Hiker. National Total. Base data. ,2025,10,4074371.0,2025-10
Hiker. National Total. Base data. ,2025,9,3979832.0,2025-09
Hiker. National Total. Base data. ,2025,8,6056023.0,2025-08
Hiker. National Total. Base data. ,2025,7,5279208.0,2025-07
Hiker. National Total. Base data. ,2025,6,3429063.0,2025-06
Hiker. National Total. Base data. ,2025,5,4063273.0,2025-05
Hiker. National Total. Base data. ,2025,4,4062769.0,2025-04
Hiker. National Total. Base data. ,2025,3,3260385.0,2025-03
Hiker. National Total. Base data. ,2025,2,3035152.0,2025-02
Hiker. National Total. Base data. ,2025,1,3066425.0,2025-01
Hiker. National Total. Base data. ,2024,12,3515575.0,2024-12
Hiker. National Total. Base data. ,2024,11,3383411.0,2024-11
Hiker. National Total. Base data. ,2024,10,3957754.0,2024-10
Hiker. National Total. Base data. ,2024,9,3708145.0,2024-09
Hiker. National Total. Base data. ,2024,8,5691983.0,2024-08
Hiker. National Total. Base data. ,2024,7,5105524.0,2024-07
Hiker. National Total. Base data. ,2024,6,3184295.0,2024-06
Hiker. National Total. Base data. ,2024,5,3832660.0,2024-05
Hiker. National Total. Base data. ,2024,4,3402658.0,2024-04
Hiker. National Total. Base data. ,2024,3,3004966.0,2024-03
Hiker. National Total. Base data. ,2024,2,2625237.0,2024-02
Hiker. National Total. Base data. ,2024,1,2468604.0,2024-01
Hiker. National Total. Base data. ,2023,12,3342627.0,2023-12
Hiker. National Total. Base data. ,2023,11,2923687.0,2023-11
Hiker. National Total. Base data. ,2023,10,3587535.0,2023-10
Hiker. National Total. Base data. ,2023,9,3711254.0,2023-09
Hiker. National Total. Base data. ,2023,8,5303341.0,2023-08
Hiker. National Total. Base data. ,2023,7,4657242.0,2023-07
Hiker. National Total. Base data. ,2023,6,3163566.0,2023-06
Hiker. National Total. Base data. ,2023,5,3383814.0,2023-05
Hiker. National Total. Base data. ,2023,4,3218159.0,2023-04
Hiker. National Total. Base data. ,2023,3,2557281.0,2023-03
Hiker. National Total. Base data. ,2023,2,2331569.0,2023-02
Hiker. National Total. Base data. ,2023,1,2401300.0,2023-01
Hiker. National Total. Base data. ,2022,12,2759232.0,2022-12
Hiker. National Total. Base data. ,2022,11,2349264.0,2022-11
Hiker. National Total. Base data. ,2022,10,2931589.0,2022-10
Hiker. National Total. Base data. ,2022,9,2980125.0,2022-09
Hiker. National Total. Base data. ,2022,8,4447688.0,2022-08
Hiker. National Total. Base data. ,2022,7,3953556.0,2022-07
Hiker. National Total. Base data. ,2022,6,2716012.0,2022-06
Hiker. National Total. Base data. ,2022,5,2757698.0,2022-05
Hiker. National Total. Base data. ,2022,4,2513652.0,2022-04
Hiker. National Total. Base data. ,2022,3,2021975.0,2022-03
Hiker. National Total. Base data. ,2022,2,2126661.0,2022-02
Hiker. National Total. Base data. ,2022,1,1751366.0,2022-01
Hiker. National Total. Base data. ,2021,12,2114734.0,2021-12
Hiker. National Total. Base data. ,2021,11,1961380.0,2021-11
Hiker. National Total. Base data. ,2021,10,2281145.0,2021-10
Hiker. National Total. Base data. ,2021,9,2360901.0,2021-09
Hiker. National Total. Base data. ,2021,8,3384634.0,2021-08
Hiker. National Total. Base data. ,2021,7,2598247.0,2021-07
Hiker. National Total. Base data. ,2021,6,1725726.0,2021-06
Hiker. National Total. Base data. ,2021,5,1328838.0,2021-05
Hiker. National Total. Base data. ,2021,4,617485.0,2021-04
Hiker. National Total. Base data. ,2021,3,746664.0,2021-03
Hiker. National Total. Base data. ,2021,2,518046.0,2021-02
Hiker. National Total. Base data. ,2021,1,812775.0,2021-01
Hiker. National Total. Base data. ,2020,12,925159.0,2020-12
Hiker. National Total. Base data. ,2020,11,543462.0,2020-11
Hiker. National Total. Base data. ,2020,10,1661125.0,2020-10
Hiker. National Total. Base data. ,2020,9,1876109.0,2020-09
Hiker. National Total. Base data. ,2020,8,2913790.0,2020-08
Hiker. National Total. Base data. ,2020,7,2298703.0,2020-07
Hiker. National Total. Base data. ,2020,6,451909.0,2020-06
Hiker. National Total. Base data. ,2020,5,0.0,2020-05
Hiker. National Total. Base data. ,2020,4,0.0,2020-04
Hiker. National Total. Base data. ,2020,3,1334774.0,2020-03
Hiker. National Total. Base data. ,2020,2,2747071.0,2020-02
Hiker. National Total. Base data. ,2020,1,2724766.0,2020-01
Hiker. National Total. Base data. ,2019,12,3030820.0,2019-12
Hiker. National Total. Base data. ,2019,11,2951121.0,2019-11
Hiker. National Total. Base data. ,2019,10,3446798.0,2019-10
Hiker. National Total. Base data. ,2019,9,3853727.0,2019-09
Hiker. National Total. Base data. ,2019,8,6037523.0,2019-08
Hiker. National Total. Base data. ,2019,7,4661668.0,2019-07
Hiker. National Total. Base data. ,2019,6,3472062.0,2019-06
Hiker. National Total. Base data. ,2019,5,3444505.0,2019-05
Hiker. National Total. Base data. ,2019,4,3575857.0,2019-04
Hiker. National Total. Base data. ,2019,3,2993591.0,2019-03
Hiker. National Total. Base data. ,2019,2,2604236.0,2019-02
Hiker. National Total. Base data. ,2019,1,2589024.0,2019-01
Hiker. National Total. Base data. ,2018,12,2876655.0,2018-12
Hiker. National Total. Base data. ,2018,11,2704136.0,2018-11
Hiker. National Total. Base data. ,2018,10,3503605.0,2018-10
Hiker. National Total. Base data. ,2018,9,3871312.0,2018-09
Hiker. National Total. Base data. ,2018,8,5946015.0,2018-08
Hiker. National Total. Base data. ,2018,7,4745861.0,2018-07
Hiker. National Total. Base data. ,2018,6,3226426.0,2018-06
Hiker. National Total. Base data. ,2018,5,3537970.0,2018-05
Hiker. National Total. Base data. ,2018,4,3521161.0,2018-04
Hiker. National Total. Base data. ,2018,3,2933123.0,2018-03
Hiker. National Total. Base data. ,2018,2,2397715.0,2018-02
Hiker. National Total. Base data. ,2018,1,2383273.0,2018-01
Hiker. National Total. Base data. ,2017,12,2955243.0,2017-12
Hiker. National Total. Base data. ,2017,11,2581046.0,2017-11
Hiker. National Total. Base data. ,2017,10,3265883.0,2017-10
Hiker. National Total. Base data. ,2017,9,3497692.0,2017-09
Hiker. National Total. Base data. ,2017,8,5437784.0,2017-08
Hiker. National Total. Base data. ,2017,7,4628058.0,2017-07
Hiker. National Total. Base data. ,2017,6,3053304.0,2017-06
Hiker. National Total. Base data. ,2017,5,3435625.0,2017-05
Hiker. National Total. Base data. ,2017,4,3579358.0,2017-04
Hiker. National Total. Base data. ,2017,3,2638526.0,2017-03
Hiker. National Total. Base data. ,2017,2,2481208.0,2017-02
Hiker. National Total. Base data. ,2017,1,2295038.0,2017-01
Hiker. National Total. Base data. ,2016,12,2888607.0,2016-12
Hiker. National Total. Base data. ,2016,11,2524873.0,2016-11
Hiker. National Total. Base data. ,2016,10,3101225.0,2016-10
Hiker. National Total. Base data. ,2016,9,3398967.0,2016-09
Hiker. National Total. Base data. ,2016,8,5738256.0,2016-08
Hiker. National Total. Base data. ,2016,7,4557454.0,2016-07
Hiker. National Total. Base data. ,2016,6,3330206.0,2016-06
Hiker. National Total. Base data. ,2016,5,3298143.0,2016-05
Hiker. National Total. Base data. ,2016,4,3168124.0,2016-04
Hiker. National Total. Base data. ,2016,3,3057296.0,2016-03
Hiker. National Total. Base data. ,2016,2,2576136.0,2016-02
Hiker. National Total. Base data. ,2016,1,2606782.0,2016-01
Hiker. National Total. Base data. ,2015,12,2904724.0,2015-12
Hiker. National Total. Base data. ,2015,11,2674826.0,2015-11
Hiker. National Total. Base data. ,2015,10,3508624.0,2015-10
Hiker. National Total. Annual variation rate. ,2026,7,-3.64,2026-07
Hiker. National Total. Annual variation rate. ,2026,6,11.25,2026-06
Hiker. National Total. Annual variation rate. ,2026,5,2.7,2026-05
Hiker. National Total. Annual variation rate. ,2026,4,-0.05,2026-04
Hiker. National Total. Annual variation rate. ,2026,3,2.2,2026-03
Hiker. National Total. Annual variation rate. ,2026,2,-6.39,2026-02
Hiker. National Total. Annual variation rate. ,2026,1,-2.2,2026-01
Hiker. National Total. Annual variation rate. ,2025,12,-0.21,2025-12
Hiker. National Total. Annual variation rate. ,2025,11,1.05,2025-11
Hiker. National Total. Annual variation rate. ,2025,10,2.95,2025-10
Hiker. National Total. Annual variation rate. ,2025,9,7.33,2025-09
Hiker. National Total. Annual variation rate. ,2025,8,6.4,2025-08
Hiker. National Total. Annual variation rate. ,2025,7,3.4,2025-07
Hiker. National Total. Annual variation rate. ,2025,6,7.69,2025-06
Hiker. National Total. Annual variation rate. ,2025,5,6.02,2025-05
Hiker. National Total. Annual variation rate. ,2025,4,19.4,2025-04
Hiker. National Total. Annual variation rate. ,2025,3,8.5,2025-03
Hiker. National Total. Annual variation rate. ,2025,2,15.61,2025-02
Hiker. National Total. Annual variation rate. ,2025,1,24.22,2025-01
Hiker. National Total. Annual variation rate. ,2024,12,5.17,2024-12
Hiker. National Total. Annual variation rate. ,2024,11,15.72,2024-11
Hiker. National Total. Annual variation rate. ,2024,10,10.32,2024-10
Hiker. National Total. Annual variation rate. ,2024,9,-0.08,2024-09
Hiker. National Total. Annual variation rate. ,2024,8,7.33,2024-08
Hiker. National Total. Annual variation rate. ,2024,7,9.63,2024-07
Hiker. National Total. Annual variation rate. ,2024,6,0.66,2024-06
Hiker. National Total. Annual variation rate. ,2024,5,13.26,2024-05
Hiker. National Total. Annual variation rate. ,2024,4,5.73,2024-04
Hiker. National Total. Annual variation rate. ,2024,3,17.51,2024-03
Hiker. National Total. Annual variation rate. ,2024,2,12.6,2024-02
Hiker. National Total. Annual variation rate. ,2024,1,2.8,2024-01
Hiker. National Total. Annual variation rate. ,2023,12,21.14,2023-12
Hiker. National Total. Annual variation rate. ,2023,11,24.45,2023-11
Hiker. National Total. Annual variation rate. ,2023,10,22.38,2023-10
Hiker. National Total. Annual variation rate. ,2023,9,24.53,2023-09
Hiker. National Total. Annual variation rate. ,2023,8,19.24,2023-08
Hiker. National Total. Annual variation rate. ,2023,7,17.8,2023-07
Hiker. National Total. Annual variation rate. ,2023,6,16.48,2023-06
Hiker. National Total. Annual variation rate. ,2023,5,22.7,2023-05
Hiker. National Total. Annual variation rate. ,2023,4,28.03,2023-04
Hiker. National Total. Annual variation rate. ,2023,3,26.47,2023-03
Hiker. National Total. Annual variation rate. ,2023,2,9.64,2023-02
Hiker. National Total. Annual variation rate. ,2023,1,37.11,2023-01
Hiker. National Total. Annual variation rate. ,2022,12,30.48,2022-12
Hiker. National Total. Annual variation rate. ,2022,11,19.78,2022-11
Hiker. National Total. Annual variation rate. ,2022,10,28.51,2022-10
Hiker. National Total. Annual variation rate. ,2022,9,26.23,2022-09
Hiker. National Total. Annual variation rate. ,2022,8,31.41,2022-08
Hiker. National Total. Annual variation rate. ,2022,7,52.16,2022-07
Hiker. National Total. Annual variation rate. ,2022,6,57.38,2022-06
Hiker. National Total. Annual variation rate. ,2022,5,107.53,2022-05
Hiker. National Total. Annual variation rate. ,2022,4,307.08,2022-04
Hiker. National Total. Annual variation rate. ,2022,3,170.8,2022-03
Hiker. National Total. Annual variation rate. ,2022,2,310.52,2022-02
Hiker. National Total. Annual variation rate. ,2022,1,115.48,2022-01
Hiker. National Total. Annual variation rate. ,2021,12,128.58,2021-12
Hiker. National Total. Annual variation rate. ,2021,11,260.9,2021-11
Hiker. National Total. Annual variation rate. ,2021,10,37.33,2021-10
Hiker. National Total. Annual variation rate. ,2021,9,25.84,2021-09
Hiker. National Total. Annual variation rate. ,2021,8,16.16,2021-08
Hiker. National Total. Annual variation rate. ,2021,7,13.03,2021-07
Hiker. National Total. Annual variation rate. ,2021,6,281.87,2021-06
Hiker. National Total. Annual variation rate. ,2021,5,,2021-05
Hiker. National Total. Annual variation rate. ,2021,4,,2021-04
Hiker. National Total. Annual variation rate. ,2021,3,-44.06,2021-03
Hiker. National Total. Annual variation rate. ,2021,2,-81.14,2021-02
Hiker. National Total. Annual variation rate. ,2021,1,-70.17,2021-01
Hiker. National Total. Annual variation rate. ,2020,12,-69.47,2020-12
Hiker. National Total. Annual variation rate. ,2020,11,-81.58,2020-11
Hiker. National Total. Annual variation rate. ,2020,10,-51.81,2020-10
Hiker. National Total. Annual variation rate. ,2020,9,-51.32,2020-09
Hiker. National Total. Annual variation rate. ,2020,8,-51.74,2020-08
Hiker. National Total. Annual variation rate. ,2020,7,-50.69,2020-07
Hiker. National Total. Annual variation rate. ,2020,6,-86.98,2020-06
Hiker. National Total. Annual variation rate. ,2020,5,-100.0,2020-05
Hiker. National Total. Annual variation rate. ,2020,4,-100.0,2020-04
Hiker. National Total. Annual variation rate. ,2020,3,-55.41,2020-03
Hiker. National Total. Annual variation rate. ,2020,2,5.48,2020-02
Hiker. National Total. Annual variation rate. ,2020,1,5.24,2020-01
Hiker. National Total. Annual variation rate. ,2019,12,5.36,2019-12
Hiker. National Total. Annual variation rate. ,2019,11,9.13,2019-11
Hiker. National Total. Annual variation rate. ,2019,10,-1.62,2019-10
Hiker. National Total. Annual variation rate. ,2019,9,-0.45,2019-09
Hiker. National Total. Annual variation rate. ,2019,8,1.54,2019-08
Hiker. National Total. Annual variation rate. ,2019,7,-1.77,2019-07
Hiker. National Total. Annual variation rate. ,2019,6,7.61,2019-06
Hiker. National Total. Annual variation rate. ,2019,5,-2.64,2019-05
Hiker. National Total. Annual variation rate. ,2019,4,1.55,2019-04
Hiker. National Total. Annual variation rate. ,2019,3,2.06,2019-03
Hiker. National Total. Annual variation rate. ,2019,2,8.61,2019-02
Hiker. National Total. Annual variation rate. ,2019,1,8.63,2019-01
Hiker. National Total. Annual variation rate. ,2018,12,-2.66,2018-12
Hiker. National Total. Annual variation rate. ,2018,11,4.77,2018-11
Hiker. National Total. Annual variation rate. ,2018,10,7.28,2018-10
Hiker. National Total. Annual variation rate. ,2018,9,10.68,2018-09
Hiker. National Total. Annual variation rate. ,2018,8,9.35,2018-08
Hiker. National Total. Annual variation rate. ,2018,7,2.55,2018-07
Hiker. National Total. Annual variation rate. ,2018,6,5.67,2018-06
Hiker. National Total. Annual variation rate. ,2018,5,2.98,2018-05
Hiker. National Total. Annual variation rate. ,2018,4,-1.63,2018-04
Hiker. National Total. Annual variation rate. ,2018,3,11.17,2018-03
Hiker. National Total. Annual variation rate. ,2018,2,-3.37,2018-02
Hiker. National Total. Annual variation rate. ,2018,1,3.84,2018-01
Hiker. National Total. Annual variation rate. ,2017,12,2.31,2017-12
Hiker. National Total. Annual variation rate. ,2017,11,2.22,2017-11
Hiker. National Total. Annual variation rate. ,2017,10,5.31,2017-10
Hiker. National Total. Annual variation rate. ,2017,9,2.9,2017-09
Hiker. National Total. Annual variation rate. ,2017,8,-5.24,2017-08
Hiker. National Total. Annual variation rate. ,2017,7,1.55,2017-07
Hiker. National Total. Annual variation rate. ,2017,6,-8.31,2017-06
Hiker. National Total. Annual variation rate. ,2017,5,4.17,2017-05
Hiker. National Total. Annual variation rate. ,2017,4,12.98,2017-04
Hiker. National Total. Annual variation rate. ,2017,3,-13.7,2017-03
Hiker. National Total. Annual variation rate. ,2017,2,-3.68,2017-02
Hiker. National Total. Annual variation rate. ,2017,1,-11.96,2017-01
Hiker. National Total. Annual variation rate. ,2016,12,-0.55,2016-12
Hiker. National Total. Annual variation rate. ,2016,11,-5.61,2016-11
Hiker. National Total. Annual variation rate. ,2016,10,-11.61,2016-10
Hiker. National Total. Annual variation rate. ,2016,9,1.96,2016-09
Hiker. National Total. Annual variation rate. ,2016,8,-1.04,2016-08
Hiker. National Total. Annual variation rate. ,2016,7,1.36,2016-07
Hiker. National Total. Annual variation rate. ,2016,6,-2.99,2016-06
Hiker. National Total. Annual variation rate. ,2016,5,-3.29,2016-05
Hiker. National Total. Annual variation rate. ,2016,4,-4.22,2016-04
Hiker. National Total. Annual variation rate. ,2016,3,3.91,2016-03
Hiker. National Total. Annual variation rate. ,2016,2,-2.22,2016-02
Hiker. National Total. Annual variation rate. ,2016,1,-4.24,2016-01
Hiker. National Total. Annual variation rate. ,2015,12,-0.84,2015-12
Hiker. National Total. Annual variation rate. ,2015,11,-3.24,2015-11
Hiker. National Total. Annual variation rate. ,2015,10,-0.91,2015-10
Hiker. National Total. Year-to-date data. ,2026,7,26307821.0,2026-07
Hiker. National Total. Year-to-date data. ,2026,6,21220995.0,2026-06
Hiker. National Total. Year-to-date data. ,2026,5,17406043.0,2026-05
