name,year,month,value,period
National. Overnight stays. Four gold stars. Total.,2025,9,21425177.0,2025-09
National. Overnight stays. Four gold stars. Total.,2025,8,25748146.0,2025-08
National. Overnight stays. Four gold stars. Total.,2025,7,24144124.0,2025-07
National. Overnight stays. Four gold stars. Total.,2025,6,21007584.0,2025-06
National. Overnight stays. Four gold stars. Total.,2025,5,19153934.0,2025-05
National. Overnight stays. Four gold stars. Total.,2025,4,16099095.0,2025-04
National. Overnight stays. Four gold stars. Total.,2025,3,12263878.0,2025-03
National. Overnight stays. Four gold stars. Total.,2025,2,10101573.0,2025-02
National. Overnight stays. Four gold stars. Total.,2025,1,9179138.0,2025-01
National. Overnight stays. Four gold stars. Total.,2024,12,9694565.0,2024-12
National. Overnight stays. Four gold stars. Total.,2024,11,10729321.0,2024-11
National. Overnight stays. Four gold stars. Total.,2024,10,18490532.0,2024-10
National. Overnight stays. Four gold stars. Total.,2024,9,20788606.0,2024-09
National. Overnight stays. Four gold stars. Total.,2024,8,25120926.0,2024-08
National. Overnight stays. Four gold stars. Total.,2024,7,23337600.0,2024-07
National. Overnight stays. Four gold stars. Total.,2024,6,20280140.0,2024-06
National. Overnight stays. Four gold stars. Total.,2024,5,19043281.0,2024-05
National. Overnight stays. Four gold stars. Total.,2024,4,14711135.0,2024-04
National. Overnight stays. Four gold stars. Total.,2024,3,13299316.0,2024-03
National. Overnight stays. Four gold stars. Total.,2024,2,10033613.0,2024-02
National. Overnight stays. Four gold stars. Total.,2024,1,8858139.0,2024-01
National. Overnight stays. Four gold stars. Total.,2023,12,9578905.0,2023-12
National. Overnight stays. Four gold stars. Total.,2023,11,10179752.0,2023-11
National. Overnight stays. Four gold stars. Total.,2023,10,17555642.0,2023-10
National. Overnight stays. Four gold stars. Total.,2023,9,20081539.0,2023-09
National. Overnight stays. Four gold stars. Total.,2023,8,24313865.0,2023-08
National. Overnight stays. Four gold stars. Total.,2023,7,22617450.0,2023-07
National. Overnight stays. Four gold stars. Total.,2023,6,19195511.0,2023-06
National. Overnight stays. Four gold stars. Total.,2023,5,17108049.0,2023-05
National. Overnight stays. Four gold stars. Total.,2023,4,14926471.0,2023-04
National. Overnight stays. Four gold stars. Total.,2023,3,11030899.0,2023-03
National. Overnight stays. Four gold stars. Total.,2023,2,8963762.0,2023-02
National. Overnight stays. Four gold stars. Total.,2023,1,8251624.0,2023-01
National. Overnight stays. Four gold stars. Total.,2022,12,8826551.0,2022-12
National. Overnight stays. Four gold stars. Total.,2022,11,9284218.0,2022-11
National. Overnight stays. Four gold stars. Total.,2022,10,15992127.0,2022-10
National. Overnight stays. Four gold stars. Total.,2022,9,18957972.0,2022-09
National. Overnight stays. Four gold stars. Total.,2022,8,23738051.0,2022-08
National. Overnight stays. Four gold stars. Total.,2022,7,21769154.0,2022-07
National. Overnight stays. Four gold stars. Total.,2022,6,18257405.0,2022-06
National. Overnight stays. Four gold stars. Total.,2022,5,15810258.0,2022-05
National. Overnight stays. Four gold stars. Total.,2022,4,13464431.0,2022-04
National. Overnight stays. Four gold stars. Total.,2022,3,9301862.0,2022-03
National. Overnight stays. Four gold stars. Total.,2022,2,6953169.0,2022-02
National. Overnight stays. Four gold stars. Total.,2022,1,5363194.0,2022-01
National. Overnight stays. Four gold stars. Total.,2021,12,6790331.0,2021-12
National. Overnight stays. Four gold stars. Total.,2021,11,7824164.0,2021-11
National. Overnight stays. Four gold stars. Total.,2021,10,12730325.0,2021-10
National. Overnight stays. Four gold stars. Total.,2021,9,13401479.0,2021-09
National. Overnight stays. Four gold stars. Total.,2021,8,17614758.0,2021-08
National. Overnight stays. Four gold stars. Total.,2021,7,13648931.0,2021-07
National. Overnight stays. Four gold stars. Total.,2021,6,7515024.0,2021-06
National. Overnight stays. Four gold stars. Total.,2021,5,3634943.0,2021-05
National. Overnight stays. Four gold stars. Total.,2021,4,1838197.0,2021-04
National. Overnight stays. Four gold stars. Total.,2021,3,1541221.0,2021-03
National. Overnight stays. Four gold stars. Total.,2021,2,1011501.0,2021-02
National. Overnight stays. Four gold stars. Total.,2021,1,1030191.0,2021-01
National. Overnight stays. Four gold stars. Total.,2020,12,1483053.0,2020-12
National. Overnight stays. Four gold stars. Total.,2020,11,1261608.0,2020-11
National. Overnight stays. Four gold stars. Total.,2020,10,2313342.0,2020-10
National. Overnight stays. Four gold stars. Total.,2020,9,3960050.0,2020-09
National. Overnight stays. Four gold stars. Total.,2020,8,8129265.0,2020-08
National. Overnight stays. Four gold stars. Total.,2020,7,5581761.0,2020-07
National. Overnight stays. Four gold stars. Total.,2020,6,630432.0,2020-06
National. Overnight stays. Four gold stars. Total.,2020,5,75071.0,2020-05
National. Overnight stays. Four gold stars. Total.,2020,4,0.0,2020-04
National. Overnight stays. Four gold stars. Total.,2020,3,3979439.0,2020-03
National. Overnight stays. Four gold stars. Total.,2020,2,9169309.0,2020-02
National. Overnight stays. Four gold stars. Total.,2020,1,8334616.0,2020-01
National. Overnight stays. Four gold stars. Total.,2019,12,8729414.0,2019-12
National. Overnight stays. Four gold stars. Total.,2019,11,9493650.0,2019-11
National. Overnight stays. Four gold stars. Total.,2019,10,15732863.0,2019-10
National. Overnight stays. Four gold stars. Total.,2019,9,18820209.0,2019-09
National. Overnight stays. Four gold stars. Total.,2019,8,23227659.0,2019-08
National. Overnight stays. Four gold stars. Total.,2019,7,21540001.0,2019-07
National. Overnight stays. Four gold stars. Total.,2019,6,18563669.0,2019-06
National. Overnight stays. Four gold stars. Total.,2019,5,16140871.0,2019-05
National. Overnight stays. Four gold stars. Total.,2019,4,13968341.0,2019-04
National. Overnight stays. Four gold stars. Total.,2019,3,11308737.0,2019-03
National. Overnight stays. Four gold stars. Total.,2019,2,8653087.0,2019-02
National. Overnight stays. Four gold stars. Total.,2019,1,8072245.0,2019-01
National. Overnight stays. Four gold stars. Total.,2018,12,8573533.0,2018-12
National. Overnight stays. Four gold stars. Total.,2018,11,9464583.0,2018-11
National. Overnight stays. Four gold stars. Total.,2018,10,16025374.0,2018-10
National. Overnight stays. Four gold stars. Total.,2018,9,18672464.0,2018-09
National. Overnight stays. Four gold stars. Total.,2018,8,22474015.0,2018-08
National. Overnight stays. Four gold stars. Total.,2018,7,20982017.0,2018-07
National. Overnight stays. Four gold stars. Total.,2018,6,17871327.0,2018-06
National. Overnight stays. Four gold stars. Total.,2018,5,16138648.0,2018-05
National. Overnight stays. Four gold stars. Total.,2018,4,13373885.0,2018-04
National. Overnight stays. Four gold stars. Total.,2018,3,11541880.0,2018-03
National. Overnight stays. Four gold stars. Total.,2018,2,8786555.0,2018-02
National. Overnight stays. Four gold stars. Total.,2018,1,8134690.0,2018-01
National. Overnight stays. Four gold stars. Total.,2017,12,8401978.0,2017-12
National. Overnight stays. Four gold stars. Total.,2017,11,9110469.0,2017-11
National. Overnight stays. Four gold stars. Total.,2017,10,15846278.0,2017-10
National. Overnight stays. Four gold stars. Total.,2017,9,18520661.0,2017-09
National. Overnight stays. Four gold stars. Total.,2017,8,22276831.0,2017-08
National. Overnight stays. Four gold stars. Total.,2017,7,21087200.0,2017-07
National. Overnight stays. Four gold stars. Total.,2017,6,17943612.0,2017-06
National. Overnight stays. Four gold stars. Total.,2017,5,15744929.0,2017-05
National. Overnight stays. Four gold stars. Total.,2017,4,14471127.0,2017-04
National. Overnight stays. Four gold stars. Total.,2017,3,10894389.0,2017-03
National. Overnight stays. Four gold stars. Total.,2017,2,8639389.0,2017-02
National. Overnight stays. Four gold stars. Total.,2017,1,8037026.0,2017-01
National. Overnight stays. Four gold stars. Total.,2016,12,8305120.0,2016-12
National. Overnight stays. Four gold stars. Total.,2016,11,8965200.0,2016-11
National. Overnight stays. Four gold stars. Total.,2016,10,15837917.0,2016-10
National. Overnight stays. Four gold stars. Total.,2016,9,18093592.0,2016-09
National. Overnight stays. Four gold stars. Total.,2016,8,22034901.0,2016-08
National. Overnight stays. Four gold stars. Total.,2016,7,20869114.0,2016-07
National. Overnight stays. Four gold stars. Total.,2016,6,16755388.0,2016-06
National. Overnight stays. Four gold stars. Total.,2016,5,15200941.0,2016-05
National. Overnight stays. Four gold stars. Total.,2016,4,12219176.0,2016-04
National. Overnight stays. Four gold stars. Total.,2016,3,11718798.0,2016-03
National. Overnight stays. Four gold stars. Total.,2016,2,8698804.0,2016-02
National. Overnight stays. Four gold stars. Total.,2016,1,7610646.0,2016-01
National. Overnight stays. Four gold stars. Total.,2015,12,7858869.0,2015-12
National. Overnight stays. Four gold stars. Total.,2015,11,8367643.0,2015-11
National. Overnight stays. Four gold stars. Total.,2015,10,14446460.0,2015-10
National. Overnight stays. Four gold stars. Total.,2015,9,16968652.0,2015-09
National. Overnight stays. Four gold stars. Total.,2015,8,20972192.0,2015-08
National. Overnight stays. Four gold stars. Total.,2015,7,19091898.0,2015-07
National. Overnight stays. Four gold stars. Total.,2015,6,15524100.0,2015-06
National. Overnight stays. Four gold stars. Total.,2015,5,13841948.0,2015-05
National. Overnight stays. Four gold stars. Total.,2015,4,11864024.0,2015-04
National. Overnight stays. Four gold stars. Total.,2015,3,9706761.0,2015-03
National. Overnight stays. Four gold stars. Total.,2015,2,7624179.0,2015-02
National. Overnight stays. Four gold stars. Total.,2015,1,7059426.0,2015-01
National. Overnight stays. Four gold stars. Total.,2014,12,7307103.0,2014-12
National. Overnight stays. Four gold stars. Total.,2014,11,7933016.0,2014-11
National. Overnight stays. Four gold stars. Total.,2014,10,13294951.0,2014-10
National. Overnight stays. Four gold stars. Total.,2014,9,15970141.0,2014-09
National. Overnight stays. Four gold stars. Total.,2014,8,19802436.0,2014-08
National. Overnight stays. Four gold stars. Total.,2014,7,17648286.0,2014-07
National. Overnight stays. Four gold stars. Total.,2014,6,14909026.0,2014-06
National. Overnight stays. Four gold stars. Total.,2014,5,13114130.0,2014-05
National. Overnight stays. Four gold stars. Total.,2014,4,11576537.0,2014-04
National. Overnight stays. Four gold stars. Total.,2014,3,9703408.0,2014-03
National. Overnight stays. Four gold stars. Total.,2014,2,7307140.0,2014-02
National. Overnight stays. Four gold stars. Total.,2014,1,6809904.0,2014-01
National. Overnight stays. Four gold stars. Total.,2013,12,7089307.0,2013-12
National. Overnight stays. Four gold stars. Total.,2013,11,7906292.0,2013-11
National. Overnight stays. Four gold stars. Total.,2013,10,12498150.0,2013-10
National. Overnight stays. Four gold stars. Total.,2013,9,15086983.0,2013-09
National. Overnight stays. Four gold stars. Total.,2013,8,18829621.0,2013-08
National. Overnight stays. Four gold stars. Total.,2013,7,17073949.0,2013-07
National. Overnight stays. Four gold stars. Total.,2013,6,14089861.0,2013-06
National. Overnight stays. Four gold stars. Total.,2013,5,12494070.0,2013-05
National. Overnight stays. Four gold stars. Total.,2013,4,9735901.0,2013-04
National. Overnight stays. Four gold stars. Total.,2013,3,9481612.0,2013-03
National. Overnight stays. Four gold stars. Total.,2013,2,6753774.0,2013-02
National. Overnight stays. Four gold stars. Total.,2013,1,6178198.0,2013-01
National. Overnight stays. Four gold stars. Total.,2012,12,6371686.0,2012-12
National. Overnight stays. Four gold stars. Total.,2012,11,7136857.0,2012-11
National. Overnight stays. Four gold stars. Total.,2012,10,11574054.0,2012-10
National. Overnight stays. Four gold stars. Total.,2012,9,14298153.0,2012-09
National. Overnight stays. Four gold stars. Total.,2012,8,17682748.0,2012-08
National. Overnight stays. Four gold stars. Total.,2012,7,16382008.0,2012-07
National. Overnight stays. Four gold stars. Total.,2012,6,13348396.0,2012-06
National. Overnight stays. Four gold stars. Total.,2012,5,11190798.0,2012-05
National. Overnight stays. Four gold stars. Total.,2012,4,10482506.0,2012-04
National. Overnight stays. Four gold stars. Total.,2012,3,8644998.0,2012-03
National. Overnight stays. Four gold stars. Total.,2012,2,7103846.0,2012-02
National. Overnight stays. Four gold stars. Total.,2012,1,6423082.0,2012-01
National. Overnight stays. Four gold stars. Total.,2011,12,6562107.0,2011-12
National. Overnight stays. Four gold stars. Total.,2011,11,7396187.0,2011-11
National. Overnight stays. Four gold stars. Total.,2011,10,11596486.0,2011-10
National. Overnight stays. Four gold stars. Total.,2011,9,13830977.0,2011-09
National. Overnight stays. Four gold stars. Total.,2011,8,17383168.0,2011-08
National. Overnight stays. Four gold stars. Total.,2011,7,16124991.0,2011-07
National. Overnight stays. Four gold stars. Total.,2011,6,13109594.0,2011-06
National. Overnight stays. Four gold stars. Total.,2011,5,10955878.0,2011-05
National. Overnight stays. Four gold stars. Total.,2011,4,10743549.0,2011-04
National. Overnight stays. Four gold stars. Total.,2011,3,8837419.0,2011-03
National. Overnight stays. Four gold stars. Total.,2011,2,7001979.0,2011-02
National. Overnight stays. Four gold stars. Total.,2011,1,6040968.0,2011-01
National. Overnight stays. Four gold stars. Total.,2010,12,6237419.0,2010-12
National. Overnight stays. Four gold stars. Total.,2010,11,7000105.0,2010-11
National. Overnight stays. Four gold stars. Total.,2010,10,10919383.0,2010-10
National. Overnight stays. Four gold stars. Total.,2010,9,12593774.0,2010-09
National. Overnight stays. Four gold stars. Total.,2010,8,15861089.0,2010-08
National. Overnight stays. Four gold stars. Total.,2010,7,14552106.0,2010-07
National. Overnight stays. Four gold stars. Total.,2010,6,11593289.0,2010-06
National. Overnight stays. Four gold stars. Total.,2010,5,10086547.0,2010-05
National. Overnight stays. Four gold stars. Total.,2010,4,8979764.0,2010-04
National. Overnight stays. Four gold stars. Total.,2010,3,7813583.0,2010-03
National. Overnight stays. Four gold stars. Total.,2010,2,6228711.0,2010-02
National. Overnight stays. Four gold stars. Total.,2010,1,5481267.0,2010-01
National. Overnight stays. Four gold stars. Total.,2009,12,5748782.0,2009-12
National. Overnight stays. Four gold stars. Residents in Spain.,2026,7,7372069.0,2026-07
National. Overnight stays. Four gold stars. Residents in Spain.,2026,6,6147319.0,2026-06
National. Overnight stays. Four gold stars. Residents in Spain.,2026,5,5244696.0,2026-05
National. Overnight stays. Four gold stars. Residents in Spain.,2026,4,4974594.0,2026-04
National. Overnight stays. Four gold stars. Residents in Spain.,2026,3,3987209.0,2026-03
National. Overnight stays. Four gold stars. Residents in Spain.,2026,2,3063011.0,2026-02
National. Overnight stays. Four gold stars. Residents in Spain.,2026,1,2698854.0,2026-01
National. Overnight stays. Four gold stars. Residents in Spain.,2025,12,3288620.0,2025-12
National. Overnight stays. Four gold stars. Residents in Spain.,2025,11,3463964.0,2025-11
National. Overnight stays. Four gold stars. Residents in Spain.,2025,10,4379601.0,2025-10
National. Overnight stays. Four gold stars. Residents in Spain.,2025,9,5843956.0,2025-09
National. Overnight stays. Four gold stars. Residents in Spain.,2025,8,8345046.0,2025-08
National. Overnight stays. Four gold stars. Residents in Spain.,2025,7,7364085.0,2025-07
National. Overnight stays. Four gold stars. Residents in Spain.,2025,6,5864160.0,2025-06
National. Overnight stays. Four gold stars. Residents in Spain.,2025,5,5154350.0,2025-05
National. Overnight stays. Four gold stars. Residents in Spain.,2025,4,4813369.0,2025-04
National. Overnight stays. Four gold stars. Residents in Spain.,2025,3,3776223.0,2025-03
National. Overnight stays. Four gold stars. Residents in Spain.,2025,2,3042836.0,2025-02
National. Overnight stays. Four gold stars. Residents in Spain.,2025,1,2583758.0,2025-01
National. Overnight stays. Four gold stars. Residents in Spain.,2024,12,3322870.0,2024-12
National. Overnight stays. Four gold stars. Residents in Spain.,2024,11,3433883.0,2024-11
National. Overnight stays. Four gold stars. Residents in Spain.,2024,10,4401169.0,2024-10
National. Overnight stays. Four gold stars. Residents in Spain.,2024,9,5566958.0,2024-09
National. Overnight stays. Four gold stars. Residents in Spain.,2024,8,8298585.0,2024-08
National. Overnight stays. Four gold stars. Residents in Spain.,2024,7,7167399.0,2024-07
National. Overnight stays. Four gold stars. Residents in Spain.,2024,6,5848353.0,2024-06
National. Overnight stays. Four gold stars. Residents in Spain.,2024,5,5072415.0,2024-05
National. Overnight stays. Four gold stars. Residents in Spain.,2024,4,4211571.0,2024-04
National. Overnight stays. Four gold stars. Residents in Spain.,2024,3,4449248.0,2024-03
National. Overnight stays. Four gold stars. Residents in Spain.,2024,2,3160762.0,2024-02
National. Overnight stays. Four gold stars. Residents in Spain.,2024,1,2637763.0,2024-01
National. Overnight stays. Four gold stars. Residents in Spain.,2023,12,3394638.0,2023-12
National. Overnight stays. Four gold stars. Residents in Spain.,2023,11,3135142.0,2023-11
National. Overnight stays. Four gold stars. Residents in Spain.,2023,10,4383545.0,2023-10
National. Overnight stays. Four gold stars. Residents in Spain.,2023,9,5584652.0,2023-09
National. Overnight stays. Four gold stars. Residents in Spain.,2023,8,8471731.0,2023-08
National. Overnight stays. Four gold stars. Residents in Spain.,2023,7,7444393.0,2023-07
National. Overnight stays. Four gold stars. Residents in Spain.,2023,6,5807009.0,2023-06
National. Overnight stays. Four gold stars. Residents in Spain.,2023,5,4604795.0,2023-05
National. Overnight stays. Four gold stars. Residents in Spain.,2023,4,4944375.0,2023-04
National. Overnight stays. Four gold stars. Residents in Spain.,2023,3,3681326.0,2023-03
National. Overnight stays. Four gold stars. Residents in Spain.,2023,2,2957041.0,2023-02
National. Overnight stays. Four gold stars. Residents in Spain.,2023,1,2630402.0,2023-01
National. Overnight stays. Four gold stars. Residents in Spain.,2022,12,3291245.0,2022-12
National. Overnight stays. Four gold stars. Residents in Spain.,2022,11,3162153.0,2022-11
National. Overnight stays. Four gold stars. Residents in Spain.,2022,10,4539138.0,2022-10
National. Overnight stays. Four gold stars. Residents in Spain.,2022,9,5774184.0,2022-09
National. Overnight stays. Four gold stars. Residents in Spain.,2022,8,8731842.0,2022-08
National. Overnight stays. Four gold stars. Residents in Spain.,2022,7,7546000.0,2022-07
National. Overnight stays. Four gold stars. Residents in Spain.,2022,6,5773769.0,2022-06
National. Overnight stays. Four gold stars. Residents in Spain.,2022,5,4715479.0,2022-05
National. Overnight stays. Four gold stars. Residents in Spain.,2022,4,4800152.0,2022-04
National. Overnight stays. Four gold stars. Residents in Spain.,2022,3,3267771.0,2022-03
National. Overnight stays. Four gold stars. Residents in Spain.,2022,2,2723192.0,2022-02
National. Overnight stays. Four gold stars. Residents in Spain.,2022,1,1987326.0,2022-01
National. Overnight stays. Four gold stars. Residents in Spain.,2021,12,2877633.0,2021-12
National. Overnight stays. Four gold stars. Residents in Spain.,2021,11,2747221.0,2021-11
National. Overnight stays. Four gold stars. Residents in Spain.,2021,10,4408782.0,2021-10
National. Overnight stays. Four gold stars. Residents in Spain.,2021,9,5754865.0,2021-09
National. Overnight stays. Four gold stars. Residents in Spain.,2021,8,9568546.0,2021-08
National. Overnight stays. Four gold stars. Residents in Spain.,2021,7,7478019.0,2021-07
National. Overnight stays. Four gold stars. Residents in Spain.,2021,6,4501146.0,2021-06
National. Overnight stays. Four gold stars. Residents in Spain.,2021,5,2170448.0,2021-05
National. Overnight stays. Four gold stars. Residents in Spain.,2021,4,1173953.0,2021-04
National. Overnight stays. Four gold stars. Residents in Spain.,2021,3,1063280.0,2021-03
National. Overnight stays. Four gold stars. Residents in Spain.,2021,2,697221.0,2021-02
National. Overnight stays. Four gold stars. Residents in Spain.,2021,1,638725.0,2021-01
National. Overnight stays. Four gold stars. Residents in Spain.,2020,12,852112.0,2020-12
National. Overnight stays. Four gold stars. Residents in Spain.,2020,11,698479.0,2020-11
National. Overnight stays. Four gold stars. Residents in Spain.,2020,10,1640040.0,2020-10
National. Overnight stays. Four gold stars. Residents in Spain.,2020,9,3045275.0,2020-09
National. Overnight stays. Four gold stars. Residents in Spain.,2020,8,5576130.0,2020-08
National. Overnight stays. Four gold stars. Residents in Spain.,2020,7,3390541.0,2020-07
National. Overnight stays. Four gold stars. Residents in Spain.,2020,6,529556.0,2020-06
National. Overnight stays. Four gold stars. Residents in Spain.,2020,5,59235.0,2020-05
National. Overnight stays. Four gold stars. Residents in Spain.,2020,4,0.0,2020-04
National. Overnight stays. Four gold stars. Residents in Spain.,2020,3,1227305.0,2020-03
National. Overnight stays. Four gold stars. Residents in Spain.,2020,2,3224669.0,2020-02
National. Overnight stays. Four gold stars. Residents in Spain.,2020,1,2567626.0,2020-01
National. Overnight stays. Four gold stars. Residents in Spain.,2019,12,3179686.0,2019-12
National. Overnight stays. Four gold stars. Residents in Spain.,2019,11,3222862.0,2019-11
National. Overnight stays. Four gold stars. Residents in Spain.,2019,10,3874556.0,2019-10
National. Overnight stays. Four gold stars. Residents in Spain.,2019,9,5289054.0,2019-09
National. Overnight stays. Four gold stars. Residents in Spain.,2019,8,8543329.0,2019-08
National. Overnight stays. Four gold stars. Residents in Spain.,2019,7,7025053.0,2019-07
National. Overnight stays. Four gold stars. Residents in Spain.,2019,6,5291250.0,2019-06
National. Overnight stays. Four gold stars. Residents in Spain.,2019,5,4445919.0,2019-05
National. Overnight stays. Four gold stars. Residents in Spain.,2019,4,4549603.0,2019-04
National. Overnight stays. Four gold stars. Residents in Spain.,2019,3,3967289.0,2019-03
National. Overnight stays. Four gold stars. Residents in Spain.,2019,2,2890125.0,2019-02
National. Overnight stays. Four gold stars. Residents in Spain.,2019,1,2440645.0,2019-01
National. Overnight stays. Four gold stars. Residents in Spain.,2018,12,3125252.0,2018-12
National. Overnight stays. Four gold stars. Residents in Spain.,2018,11,3201879.0,2018-11
National. Overnight stays. Four gold stars. Residents in Spain.,2018,10,4053898.0,2018-10
National. Overnight stays. Four gold stars. Residents in Spain.,2018,9,5192360.0,2018-09
National. Overnight stays. Four gold stars. Residents in Spain.,2018,8,8060297.0,2018-08
National. Overnight stays. Four gold stars. Residents in Spain.,2018,7,6630467.0,2018-07
National. Overnight stays. Four gold stars. Residents in Spain.,2018,6,4910773.0,2018-06
National. Overnight stays. Four gold stars. Residents in Spain.,2018,5,4086772.0,2018-05
National. Overnight stays. Four gold stars. Residents in Spain.,2018,4,4150870.0,2018-04
National. Overnight stays. Four gold stars. Residents in Spain.,2018,3,4138052.0,2018-03
National. Overnight stays. Four gold stars. Residents in Spain.,2018,2,2820288.0,2018-02
National. Overnight stays. Four gold stars. Residents in Spain.,2018,1,2419860.0,2018-01
National. Overnight stays. Four gold stars. Residents in Spain.,2017,12,3119540.0,2017-12
National. Overnight stays. Four gold stars. Residents in Spain.,2017,11,2911081.0,2017-11
National. Overnight stays. Four gold stars. Residents in Spain.,2017,10,3978685.0,2017-10
National. Overnight stays. Four gold stars. Residents in Spain.,2017,9,4994174.0,2017-09
National. Overnight stays. Four gold stars. Residents in Spain.,2017,8,7567766.0,2017-08
National. Overnight stays. Four gold stars. Residents in Spain.,2017,7,6447415.0,2017-07
National. Overnight stays. Four gold stars. Residents in Spain.,2017,6,4734096.0,2017-06
National. Overnight stays. Four gold stars. Residents in Spain.,2017,5,3982286.0,2017-05
National. Overnight stays. Four gold stars. Residents in Spain.,2017,4,4823547.0,2017-04
National. Overnight stays. Four gold stars. Residents in Spain.,2017,3,3616757.0,2017-03
National. Overnight stays. Four gold stars. Residents in Spain.,2017,2,2826453.0,2017-02
National. Overnight stays. Four gold stars. Residents in Spain.,2017,1,2350178.0,2017-01
National. Overnight stays. Four gold stars. Residents in Spain.,2016,12,2925433.0,2016-12
National. Overnight stays. Four gold stars. Residents in Spain.,2016,11,2795508.0,2016-11
National. Overnight stays. Four gold stars. Residents in Spain.,2016,10,4165562.0,2016-10
National. Overnight stays. Four gold stars. Residents in Spain.,2016,9,5034272.0,2016-09
National. Overnight stays. Four gold stars. Residents in Spain.,2016,8,7672949.0,2016-08
National. Overnight stays. Four gold stars. Residents in Spain.,2016,7,6709377.0,2016-07
National. Overnight stays. Four gold stars. Residents in Spain.,2016,6,4573001.0,2016-06
National. Overnight stays. Four gold stars. Residents in Spain.,2016,5,4018187.0,2016-05
National. Overnight stays. Four gold stars. Residents in Spain.,2016,4,3567889.0,2016-04
National. Overnight stays. Four gold stars. Residents in Spain.,2016,3,4274620.0,2016-03
National. Overnight stays. Four gold stars. Residents in Spain.,2016,2,2976218.0,2016-02
National. Overnight stays. Four gold stars. Residents in Spain.,2016,1,2434674.0,2016-01
National. Overnight stays. Four gold stars. Residents in Spain.,2015,12,2820580.0,2015-12
National. Overnight stays. Four gold stars. Residents in Spain.,2015,11,2563010.0,2015-11
National. Overnight stays. Four gold stars. Residents in Spain.,2015,10,3793072.0,2015-10
National. Overnight stays. Four gold stars. Residents in Spain.,2015,9,4967117.0,2015-09
National. Overnight stays. Four gold stars. Residents in Spain.,2015,8,7852089.0,2015-08
National. Overnight stays. Four gold stars. Residents in Spain.,2015,7,6528877.0,2015-07
National. Overnight stays. Four gold stars. Residents in Spain.,2015,6,4777796.0,2015-06
National. Overnight stays. Four gold stars. Residents in Spain.,2015,5,3902875.0,2015-05
National. Overnight stays. Four gold stars. Residents in Spain.,2015,4,4203066.0,2015-04
National. Overnight stays. Four gold stars. Residents in Spain.,2015,3,3378189.0,2015-03
National. Overnight stays. Four gold stars. Residents in Spain.,2015,2,2566882.0,2015-02
National. Overnight stays. Four gold stars. Residents in Spain.,2015,1,2191192.0,2015-01
National. Overnight stays. Four gold stars. Residents in Spain.,2014,12,2705239.0,2014-12
National. Overnight stays. Four gold stars. Residents in Spain.,2014,11,2694235.0,2014-11
National. Overnight stays. Four gold stars. Residents in Spain.,2014,10,3614689.0,2014-10
National. Overnight stays. Four gold stars. Residents in Spain.,2014,9,4750384.0,2014-09
National. Overnight stays. Four gold stars. Residents in Spain.,2014,8,7521843.0,2014-08
National. Overnight stays. Four gold stars. Residents in Spain.,2014,7,6091656.0,2014-07
National. Overnight stays. Four gold stars. Residents in Spain.,2014,6,4416772.0,2014-06
National. Overnight stays. Four gold stars. Residents in Spain.,2014,5,3809900.0,2014-05
National. Overnight stays. Four gold stars. Residents in Spain.,2014,4,3998703.0,2014-04
National. Overnight stays. Four gold stars. Residents in Spain.,2014,3,3068493.0,2014-03
National. Overnight stays. Four gold stars. Residents in Spain.,2014,2,2393785.0,2014-02
National. Overnight stays. Four gold stars. Residents in Spain.,2014,1,1924736.0,2014-01
National. Overnight stays. Four gold stars. Residents in Spain.,2013,12,2471837.0,2013-12
National. Overnight stays. Four gold stars. Residents in Spain.,2013,11,2676518.0,2013-11
National. Overnight stays. Four gold stars. Residents in Spain.,2013,10,3271729.0,2013-10
National. Overnight stays. Four gold stars. Residents in Spain.,2013,9,4432384.0,2013-09
National. Overnight stays. Four gold stars. Residents in Spain.,2013,8,7187335.0,2013-08
National. Overnight stays. Four gold stars. Residents in Spain.,2013,7,5703654.0,2013-07
National. Overnight stays. Four gold stars. Residents in Spain.,2013,6,4130070.0,2013-06
National. Overnight stays. Four gold stars. Residents in Spain.,2013,5,3548807.0,2013-05
National. Overnight stays. Four gold stars. Residents in Spain.,2013,4,3112961.0,2013-04
National. Overnight stays. Four gold stars. Residents in Spain.,2013,3,3503738.0,2013-03
National. Overnight stays. Four gold stars. Residents in Spain.,2013,2,2239044.0,2013-02
National. Overnight stays. Four gold stars. Residents in Spain.,2013,1,1901960.0,2013-01
National. Overnight stays. Four gold stars. Residents in Spain.,2012,12,2302274.0,2012-12
National. Overnight stays. Four gold stars. Residents in Spain.,2012,11,2299440.0,2012-11
National. Overnight stays. Four gold stars. Residents in Spain.,2012,10,3243420.0,2012-10
National. Overnight stays. Four gold stars. Residents in Spain.,2012,9,4374932.0,2012-09
National. Overnight stays. Four gold stars. Residents in Spain.,2012,8,6904559.0,2012-08
National. Overnight stays. Four gold stars. Residents in Spain.,2012,7,5674072.0,2012-07
National. Overnight stays. Four gold stars. Residents in Spain.,2012,6,4264528.0,2012-06
National. Overnight stays. Four gold stars. Residents in Spain.,2012,5,3277601.0,2012-05
National. Overnight stays. Four gold stars. Residents in Spain.,2012,4,3906354.0,2012-04
National. Overnight stays. Four gold stars. Residents in Spain.,2012,3,3005171.0,2012-03
National. Overnight stays. Four gold stars. Residents in Spain.,2012,2,2554262.0,2012-02
