name,year,month,value,period
Portugal. Tourist. Base data. National Total. ,2020,11,26201.0,2020-11
Portugal. Tourist. Base data. National Total. ,2020,10,43784.0,2020-10
Portugal. Tourist. Base data. National Total. ,2020,9,70442.0,2020-09
Portugal. Tourist. Base data. National Total. ,2020,8,111022.0,2020-08
Portugal. Tourist. Base data. National Total. ,2020,7,90284.0,2020-07
Portugal. Tourist. Base data. National Total. ,2020,6,,2020-06
Portugal. Tourist. Base data. National Total. ,2020,5,0.0,2020-05
Portugal. Tourist. Base data. National Total. ,2020,4,0.0,2020-04
Portugal. Tourist. Base data. National Total. ,2020,3,68710.0,2020-03
Portugal. Tourist. Base data. National Total. ,2020,2,181813.0,2020-02
Portugal. Tourist. Base data. National Total. ,2020,1,129995.0,2020-01
Portugal. Tourist. Base data. National Total. ,2019,12,136294.0,2019-12
Portugal. Tourist. Base data. National Total. ,2019,11,123350.0,2019-11
Portugal. Tourist. Base data. National Total. ,2019,10,174778.0,2019-10
Portugal. Tourist. Base data. National Total. ,2019,9,256227.0,2019-09
Portugal. Tourist. Base data. National Total. ,2019,8,389692.0,2019-08
Portugal. Tourist. Base data. National Total. ,2019,7,256503.0,2019-07
Portugal. Tourist. Base data. National Total. ,2019,6,229556.0,2019-06
Portugal. Tourist. Base data. National Total. ,2019,5,159476.0,2019-05
Portugal. Tourist. Base data. National Total. ,2019,4,231213.0,2019-04
Portugal. Tourist. Base data. National Total. ,2019,3,184721.0,2019-03
Portugal. Tourist. Base data. National Total. ,2019,2,145289.0,2019-02
Portugal. Tourist. Base data. National Total. ,2019,1,141690.0,2019-01
Portugal. Tourist. Base data. National Total. ,2018,12,149171.0,2018-12
Portugal. Tourist. Base data. National Total. ,2018,11,161192.0,2018-11
Portugal. Tourist. Base data. National Total. ,2018,10,185346.0,2018-10
Portugal. Tourist. Base data. National Total. ,2018,9,239695.0,2018-09
Portugal. Tourist. Base data. National Total. ,2018,8,375260.0,2018-08
Portugal. Tourist. Base data. National Total. ,2018,7,263732.0,2018-07
Portugal. Tourist. Base data. National Total. ,2018,6,197373.0,2018-06
Portugal. Tourist. Base data. National Total. ,2018,5,161734.0,2018-05
Portugal. Tourist. Base data. National Total. ,2018,4,200992.0,2018-04
Portugal. Tourist. Base data. National Total. ,2018,3,150281.0,2018-03
Portugal. Tourist. Base data. National Total. ,2018,2,143291.0,2018-02
Portugal. Tourist. Base data. National Total. ,2018,1,116255.0,2018-01
Portugal. Tourist. Base data. National Total. ,2017,12,142332.0,2017-12
Portugal. Tourist. Base data. National Total. ,2017,11,135089.0,2017-11
Portugal. Tourist. Base data. National Total. ,2017,10,151995.0,2017-10
Portugal. Tourist. Base data. National Total. ,2017,9,212172.0,2017-09
Portugal. Tourist. Base data. National Total. ,2017,8,345464.0,2017-08
Portugal. Tourist. Base data. National Total. ,2017,7,269867.0,2017-07
Portugal. Tourist. Base data. National Total. ,2017,6,193478.0,2017-06
Portugal. Tourist. Base data. National Total. ,2017,5,132494.0,2017-05
Portugal. Tourist. Base data. National Total. ,2017,4,215631.0,2017-04
Portugal. Tourist. Base data. National Total. ,2017,3,116401.0,2017-03
Portugal. Tourist. Base data. National Total. ,2017,2,123007.0,2017-02
Portugal. Tourist. Base data. National Total. ,2017,1,99950.0,2017-01
Portugal. Tourist. Base data. National Total. ,2016,12,121732.0,2016-12
Portugal. Tourist. Base data. National Total. ,2016,11,119243.0,2016-11
Portugal. Tourist. Base data. National Total. ,2016,10,174223.0,2016-10
Portugal. Tourist. Base data. National Total. ,2016,9,209792.0,2016-09
Portugal. Tourist. Base data. National Total. ,2016,8,308361.0,2016-08
Portugal. Tourist. Base data. National Total. ,2016,7,237412.0,2016-07
Portugal. Tourist. Base data. National Total. ,2016,6,198076.0,2016-06
Portugal. Tourist. Base data. National Total. ,2016,5,137558.0,2016-05
Portugal. Tourist. Base data. National Total. ,2016,4,145539.0,2016-04
Portugal. Tourist. Base data. National Total. ,2016,3,143662.0,2016-03
Portugal. Tourist. Base data. National Total. ,2016,2,104442.0,2016-02
Portugal. Tourist. Base data. National Total. ,2016,1,96123.0,2016-01
Portugal. Tourist. Base data. National Total. ,2015,12,115301.0,2015-12
Portugal. Tourist. Base data. National Total. ,2015,11,90633.0,2015-11
Portugal. Tourist. Base data. National Total. ,2015,10,136812.0,2015-10
Portugal. Tourist. Annual variation rate. National Total. ,2026,7,2.31,2026-07
Portugal. Tourist. Annual variation rate. National Total. ,2026,6,12.48,2026-06
Portugal. Tourist. Annual variation rate. National Total. ,2026,5,11.24,2026-05
Portugal. Tourist. Annual variation rate. National Total. ,2026,4,0.73,2026-04
Portugal. Tourist. Annual variation rate. National Total. ,2026,3,-2.5,2026-03
Portugal. Tourist. Annual variation rate. National Total. ,2026,2,7.84,2026-02
Portugal. Tourist. Annual variation rate. National Total. ,2026,1,20.34,2026-01
Portugal. Tourist. Annual variation rate. National Total. ,2025,12,-0.57,2025-12
Portugal. Tourist. Annual variation rate. National Total. ,2025,11,-1.72,2025-11
Portugal. Tourist. Annual variation rate. National Total. ,2025,10,16.94,2025-10
Portugal. Tourist. Annual variation rate. National Total. ,2025,9,7.67,2025-09
Portugal. Tourist. Annual variation rate. National Total. ,2025,8,23.88,2025-08
Portugal. Tourist. Annual variation rate. National Total. ,2025,7,8.7,2025-07
Portugal. Tourist. Annual variation rate. National Total. ,2025,6,11.63,2025-06
Portugal. Tourist. Annual variation rate. National Total. ,2025,5,16.56,2025-05
Portugal. Tourist. Annual variation rate. National Total. ,2025,4,38.22,2025-04
Portugal. Tourist. Annual variation rate. National Total. ,2025,3,13.76,2025-03
Portugal. Tourist. Annual variation rate. National Total. ,2025,2,-5.36,2025-02
Portugal. Tourist. Annual variation rate. National Total. ,2025,1,17.7,2025-01
Portugal. Tourist. Annual variation rate. National Total. ,2024,12,-4.01,2024-12
Portugal. Tourist. Annual variation rate. National Total. ,2024,11,21.3,2024-11
Portugal. Tourist. Annual variation rate. National Total. ,2024,10,9.74,2024-10
Portugal. Tourist. Annual variation rate. National Total. ,2024,9,8.22,2024-09
Portugal. Tourist. Annual variation rate. National Total. ,2024,8,14.32,2024-08
Portugal. Tourist. Annual variation rate. National Total. ,2024,7,4.89,2024-07
Portugal. Tourist. Annual variation rate. National Total. ,2024,6,20.12,2024-06
Portugal. Tourist. Annual variation rate. National Total. ,2024,5,8.83,2024-05
Portugal. Tourist. Annual variation rate. National Total. ,2024,4,-14.41,2024-04
Portugal. Tourist. Annual variation rate. National Total. ,2024,3,12.85,2024-03
Portugal. Tourist. Annual variation rate. National Total. ,2024,2,-2.55,2024-02
Portugal. Tourist. Annual variation rate. National Total. ,2024,1,-7.02,2024-01
Portugal. Tourist. Annual variation rate. National Total. ,2023,12,19.75,2023-12
Portugal. Tourist. Annual variation rate. National Total. ,2023,11,15.88,2023-11
Portugal. Tourist. Annual variation rate. National Total. ,2023,10,7.53,2023-10
Portugal. Tourist. Annual variation rate. National Total. ,2023,9,8.51,2023-09
Portugal. Tourist. Annual variation rate. National Total. ,2023,8,5.51,2023-08
Portugal. Tourist. Annual variation rate. National Total. ,2023,7,16.39,2023-07
Portugal. Tourist. Annual variation rate. National Total. ,2023,6,4.01,2023-06
Portugal. Tourist. Annual variation rate. National Total. ,2023,5,18.96,2023-05
Portugal. Tourist. Annual variation rate. National Total. ,2023,4,23.07,2023-04
Portugal. Tourist. Annual variation rate. National Total. ,2023,3,42.59,2023-03
Portugal. Tourist. Annual variation rate. National Total. ,2023,2,27.62,2023-02
Portugal. Tourist. Annual variation rate. National Total. ,2023,1,51.4,2023-01
Portugal. Tourist. Annual variation rate. National Total. ,2022,12,105.66,2022-12
Portugal. Tourist. Annual variation rate. National Total. ,2022,11,9.14,2022-11
Portugal. Tourist. Annual variation rate. National Total. ,2022,10,11.19,2022-10
Portugal. Tourist. Annual variation rate. National Total. ,2022,9,49.91,2022-09
Portugal. Tourist. Annual variation rate. National Total. ,2022,8,71.6,2022-08
Portugal. Tourist. Annual variation rate. National Total. ,2022,7,102.06,2022-07
Portugal. Tourist. Annual variation rate. National Total. ,2022,6,123.56,2022-06
Portugal. Tourist. Annual variation rate. National Total. ,2022,5,150.88,2022-05
Portugal. Tourist. Annual variation rate. National Total. ,2022,4,745.53,2022-04
Portugal. Tourist. Annual variation rate. National Total. ,2022,3,430.09,2022-03
Portugal. Tourist. Annual variation rate. National Total. ,2022,2,554.77,2022-02
Portugal. Tourist. Annual variation rate. National Total. ,2022,1,222.39,2022-01
Portugal. Tourist. Annual variation rate. National Total. ,2021,12,189.15,2021-12
Portugal. Tourist. Annual variation rate. National Total. ,2021,11,337.71,2021-11
Portugal. Tourist. Annual variation rate. National Total. ,2021,10,233.65,2021-10
Portugal. Tourist. Annual variation rate. National Total. ,2021,9,145.89,2021-09
Portugal. Tourist. Annual variation rate. National Total. ,2021,8,129.21,2021-08
Portugal. Tourist. Annual variation rate. National Total. ,2021,7,65.68,2021-07
Portugal. Tourist. Annual variation rate. National Total. ,2021,6,1367.53,2021-06
Portugal. Tourist. Annual variation rate. National Total. ,2021,5,,2021-05
Portugal. Tourist. Annual variation rate. National Total. ,2021,4,,2021-04
Portugal. Tourist. Annual variation rate. National Total. ,2021,3,-66.84,2021-03
Portugal. Tourist. Annual variation rate. National Total. ,2021,2,-89.06,2021-02
Portugal. Tourist. Annual variation rate. National Total. ,2021,1,-77.87,2021-01
Portugal. Tourist. Annual variation rate. National Total. ,2020,12,-75.8,2020-12
Portugal. Tourist. Annual variation rate. National Total. ,2020,11,-78.76,2020-11
Portugal. Tourist. Annual variation rate. National Total. ,2020,10,-74.95,2020-10
Portugal. Tourist. Annual variation rate. National Total. ,2020,9,-72.51,2020-09
Portugal. Tourist. Annual variation rate. National Total. ,2020,8,-71.51,2020-08
Portugal. Tourist. Annual variation rate. National Total. ,2020,7,-64.8,2020-07
Portugal. Tourist. Annual variation rate. National Total. ,2020,6,,2020-06
Portugal. Tourist. Annual variation rate. National Total. ,2020,5,-100.0,2020-05
Portugal. Tourist. Annual variation rate. National Total. ,2020,4,-100.0,2020-04
Portugal. Tourist. Annual variation rate. National Total. ,2020,3,-62.8,2020-03
Portugal. Tourist. Annual variation rate. National Total. ,2020,2,25.14,2020-02
Portugal. Tourist. Annual variation rate. National Total. ,2020,1,-8.25,2020-01
Portugal. Tourist. Annual variation rate. National Total. ,2019,12,-8.63,2019-12
Portugal. Tourist. Annual variation rate. National Total. ,2019,11,-23.48,2019-11
Portugal. Tourist. Annual variation rate. National Total. ,2019,10,-5.7,2019-10
Portugal. Tourist. Annual variation rate. National Total. ,2019,9,6.9,2019-09
Portugal. Tourist. Annual variation rate. National Total. ,2019,8,3.85,2019-08
Portugal. Tourist. Annual variation rate. National Total. ,2019,7,-2.74,2019-07
Portugal. Tourist. Annual variation rate. National Total. ,2019,6,16.31,2019-06
Portugal. Tourist. Annual variation rate. National Total. ,2019,5,-1.4,2019-05
Portugal. Tourist. Annual variation rate. National Total. ,2019,4,15.04,2019-04
Portugal. Tourist. Annual variation rate. National Total. ,2019,3,22.92,2019-03
Portugal. Tourist. Annual variation rate. National Total. ,2019,2,1.39,2019-02
Portugal. Tourist. Annual variation rate. National Total. ,2019,1,21.88,2019-01
Portugal. Tourist. Annual variation rate. National Total. ,2018,12,4.8,2018-12
Portugal. Tourist. Annual variation rate. National Total. ,2018,11,19.32,2018-11
Portugal. Tourist. Annual variation rate. National Total. ,2018,10,21.94,2018-10
Portugal. Tourist. Annual variation rate. National Total. ,2018,9,12.97,2018-09
Portugal. Tourist. Annual variation rate. National Total. ,2018,8,8.63,2018-08
Portugal. Tourist. Annual variation rate. National Total. ,2018,7,-2.27,2018-07
Portugal. Tourist. Annual variation rate. National Total. ,2018,6,2.01,2018-06
Portugal. Tourist. Annual variation rate. National Total. ,2018,5,22.07,2018-05
Portugal. Tourist. Annual variation rate. National Total. ,2018,4,-6.79,2018-04
Portugal. Tourist. Annual variation rate. National Total. ,2018,3,29.11,2018-03
Portugal. Tourist. Annual variation rate. National Total. ,2018,2,16.49,2018-02
Portugal. Tourist. Annual variation rate. National Total. ,2018,1,16.31,2018-01
Portugal. Tourist. Annual variation rate. National Total. ,2017,12,16.92,2017-12
Portugal. Tourist. Annual variation rate. National Total. ,2017,11,13.29,2017-11
Portugal. Tourist. Annual variation rate. National Total. ,2017,10,-12.76,2017-10
Portugal. Tourist. Annual variation rate. National Total. ,2017,9,1.13,2017-09
Portugal. Tourist. Annual variation rate. National Total. ,2017,8,12.03,2017-08
Portugal. Tourist. Annual variation rate. National Total. ,2017,7,13.67,2017-07
Portugal. Tourist. Annual variation rate. National Total. ,2017,6,-2.32,2017-06
Portugal. Tourist. Annual variation rate. National Total. ,2017,5,-3.68,2017-05
Portugal. Tourist. Annual variation rate. National Total. ,2017,4,48.16,2017-04
Portugal. Tourist. Annual variation rate. National Total. ,2017,3,-18.98,2017-03
Portugal. Tourist. Annual variation rate. National Total. ,2017,2,17.78,2017-02
Portugal. Tourist. Annual variation rate. National Total. ,2017,1,3.98,2017-01
Portugal. Tourist. Annual variation rate. National Total. ,2016,12,5.58,2016-12
Portugal. Tourist. Annual variation rate. National Total. ,2016,11,31.57,2016-11
Portugal. Tourist. Annual variation rate. National Total. ,2016,10,27.35,2016-10
Portugal. Tourist. Annual variation rate. National Total. ,2016,9,14.76,2016-09
Portugal. Tourist. Annual variation rate. National Total. ,2016,8,7.88,2016-08
Portugal. Tourist. Annual variation rate. National Total. ,2016,7,19.84,2016-07
Portugal. Tourist. Annual variation rate. National Total. ,2016,6,24.18,2016-06
Portugal. Tourist. Annual variation rate. National Total. ,2016,5,1.48,2016-05
Portugal. Tourist. Annual variation rate. National Total. ,2016,4,20.5,2016-04
Portugal. Tourist. Annual variation rate. National Total. ,2016,3,22.02,2016-03
Portugal. Tourist. Annual variation rate. National Total. ,2016,2,10.53,2016-02
Portugal. Tourist. Annual variation rate. National Total. ,2016,1,13.33,2016-01
Portugal. Tourist. Annual variation rate. National Total. ,2015,12,4.43,2015-12
Portugal. Tourist. Annual variation rate. National Total. ,2015,11,26.93,2015-11
Portugal. Tourist. Annual variation rate. National Total. ,2015,10,8.92,2015-10
Portugal. Tourist. National Total. Year-to-date data. ,2026,7,1896876.0,2026-07
Portugal. Tourist. National Total. Year-to-date data. ,2026,6,1486522.0,2026-06
Portugal. Tourist. National Total. Year-to-date data. ,2026,5,1118217.0,2026-05
Portugal. Tourist. National Total. Year-to-date data. ,2026,4,867867.0,2026-04
Portugal. Tourist. National Total. Year-to-date data. ,2026,3,565677.0,2026-03
Portugal. Tourist. National Total. Year-to-date data. ,2026,2,350152.0,2026-02
Portugal. Tourist. National Total. Year-to-date data. ,2026,1,184878.0,2026-01
Portugal. Tourist. National Total. Year-to-date data. ,2025,12,3383482.0,2025-12
Portugal. Tourist. National Total. Year-to-date data. ,2025,11,3159355.0,2025-11
Portugal. Tourist. National Total. Year-to-date data. ,2025,10,2986466.0,2025-10
Portugal. Tourist. National Total. Year-to-date data. ,2025,9,2762308.0,2025-09
Portugal. Tourist. National Total. Year-to-date data. ,2025,8,2434016.0,2025-08
Portugal. Tourist. National Total. Year-to-date data. ,2025,7,1781517.0,2025-07
Portugal. Tourist. National Total. Year-to-date data. ,2025,6,1380429.0,2025-06
Portugal. Tourist. National Total. Year-to-date data. ,2025,5,1052986.0,2025-05
Portugal. Tourist. National Total. Year-to-date data. ,2025,4,827938.0,2025-04
Portugal. Tourist. National Total. Year-to-date data. ,2025,3,527952.0,2025-03
Portugal. Tourist. National Total. Year-to-date data. ,2025,2,306891.0,2025-02
Portugal. Tourist. National Total. Year-to-date data. ,2025,1,153634.0,2025-01
Portugal. Tourist. National Total. Year-to-date data. ,2024,12,2983889.0,2024-12
Portugal. Tourist. National Total. Year-to-date data. ,2024,11,2758469.0,2024-11
Portugal. Tourist. National Total. Year-to-date data. ,2024,10,2582544.0,2024-10
Portugal. Tourist. National Total. Year-to-date data. ,2024,9,2390864.0,2024-09
Portugal. Tourist. National Total. Year-to-date data. ,2024,8,2085959.0,2024-08
Portugal. Tourist. National Total. Year-to-date data. ,2024,7,1559225.0,2024-07
Portugal. Tourist. National Total. Year-to-date data. ,2024,6,1190248.0,2024-06
Portugal. Tourist. National Total. Year-to-date data. ,2024,5,896907.0,2024-05
Portugal. Tourist. National Total. Year-to-date data. ,2024,4,703837.0,2024-04
Portugal. Tourist. National Total. Year-to-date data. ,2024,3,486796.0,2024-03
Portugal. Tourist. National Total. Year-to-date data. ,2024,2,292469.0,2024-02
Portugal. Tourist. National Total. Year-to-date data. ,2024,1,130530.0,2024-01
Portugal. Tourist. National Total. Year-to-date data. ,2023,12,2802774.0,2023-12
Portugal. Tourist. National Total. Year-to-date data. ,2023,11,2567943.0,2023-11
Portugal. Tourist. National Total. Year-to-date data. ,2023,10,2422908.0,2023-10
Portugal. Tourist. National Total. Year-to-date data. ,2023,9,2248238.0,2023-09
Portugal. Tourist. National Total. Year-to-date data. ,2023,8,1966484.0,2023-08
Portugal. Tourist. National Total. Year-to-date data. ,2023,7,1505720.0,2023-07
Portugal. Tourist. National Total. Year-to-date data. ,2023,6,1153954.0,2023-06
Portugal. Tourist. National Total. Year-to-date data. ,2023,5,909751.0,2023-05
Portugal. Tourist. National Total. Year-to-date data. ,2023,4,732342.0,2023-04
Portugal. Tourist. National Total. Year-to-date data. ,2023,3,478775.0,2023-03
Portugal. Tourist. National Total. Year-to-date data. ,2023,2,306568.0,2023-02
Portugal. Tourist. National Total. Year-to-date data. ,2023,1,140387.0,2023-01
Portugal. Tourist. National Total. Year-to-date data. ,2022,12,2415936.0,2022-12
Portugal. Tourist. National Total. Year-to-date data. ,2022,11,2219830.0,2022-11
Portugal. Tourist. National Total. Year-to-date data. ,2022,10,2094665.0,2022-10
Portugal. Tourist. National Total. Year-to-date data. ,2022,9,1932234.0,2022-09
Portugal. Tourist. National Total. Year-to-date data. ,2022,8,1672588.0,2022-08
Portugal. Tourist. National Total. Year-to-date data. ,2022,7,1235901.0,2022-07
Portugal. Tourist. National Total. Year-to-date data. ,2022,6,933660.0,2022-06
Portugal. Tourist. National Total. Year-to-date data. ,2022,5,698878.0,2022-05
Portugal. Tourist. National Total. Year-to-date data. ,2022,4,549749.0,2022-04
Portugal. Tourist. National Total. Year-to-date data. ,2022,3,343705.0,2022-03
Portugal. Tourist. National Total. Year-to-date data. ,2022,2,222936.0,2022-02
Portugal. Tourist. National Total. Year-to-date data. ,2022,1,92724.0,2022-01
Portugal. Tourist. National Total. Year-to-date data. ,2021,12,1193649.0,2021-12
Portugal. Tourist. National Total. Year-to-date data. ,2021,11,1098295.0,2021-11
Portugal. Tourist. National Total. Year-to-date data. ,2021,10,983612.0,2021-10
Portugal. Tourist. National Total. Year-to-date data. ,2021,9,837528.0,2021-09
Portugal. Tourist. National Total. Year-to-date data. ,2021,8,664322.0,2021-08
Portugal. Tourist. National Total. Year-to-date data. ,2021,7,409847.0,2021-07
Portugal. Tourist. National Total. Year-to-date data. ,2021,6,260264.0,2021-06
Portugal. Tourist. National Total. Year-to-date data. ,2021,5,155243.0,2021-05
Portugal. Tourist. National Total. Year-to-date data. ,2021,4,95800.0,2021-04
Portugal. Tourist. National Total. Year-to-date data. ,2021,3,71431.0,2021-03
Portugal. Tourist. National Total. Year-to-date data. ,2021,2,48648.0,2021-02
Portugal. Tourist. National Total. Year-to-date data. ,2021,1,28762.0,2021-01
Portugal. Tourist. National Total. Year-to-date data. ,2020,12,762384.0,2020-12
Portugal. Tourist. National Total. Year-to-date data. ,2020,11,729406.0,2020-11
Portugal. Tourist. National Total. Year-to-date data. ,2020,10,703206.0,2020-10
Portugal. Tourist. National Total. Year-to-date data. ,2020,9,659422.0,2020-09
Portugal. Tourist. National Total. Year-to-date data. ,2020,8,588980.0,2020-08
Portugal. Tourist. National Total. Year-to-date data. ,2020,7,477958.0,2020-07
Portugal. Tourist. National Total. Year-to-date data. ,2020,6,,2020-06
Portugal. Tourist. National Total. Year-to-date data. ,2020,5,380518.0,2020-05
Portugal. Tourist. National Total. Year-to-date data. ,2020,4,380518.0,2020-04
Portugal. Tourist. National Total. Year-to-date data. ,2020,3,380518.0,2020-03
Portugal. Tourist. National Total. Year-to-date data. ,2020,2,311808.0,2020-02
Portugal. Tourist. National Total. Year-to-date data. ,2020,1,129995.0,2020-01
Portugal. Tourist. National Total. Year-to-date data. ,2019,12,2428790.0,2019-12
Portugal. Tourist. National Total. Year-to-date data. ,2019,11,2292495.0,2019-11
Portugal. Tourist. National Total. Year-to-date data. ,2019,10,2169145.0,2019-10
Portugal. Tourist. National Total. Year-to-date data. ,2019,9,1994367.0,2019-09
Portugal. Tourist. National Total. Year-to-date data. ,2019,8,1738141.0,2019-08
Portugal. Tourist. National Total. Year-to-date data. ,2019,7,1348448.0,2019-07
Portugal. Tourist. National Total. Year-to-date data. ,2019,6,1091946.0,2019-06
Portugal. Tourist. National Total. Year-to-date data. ,2019,5,862390.0,2019-05
Portugal. Tourist. National Total. Year-to-date data. ,2019,4,702913.0,2019-04
Portugal. Tourist. National Total. Year-to-date data. ,2019,3,471700.0,2019-03
Portugal. Tourist. National Total. Year-to-date data. ,2019,2,286979.0,2019-02
Portugal. Tourist. National Total. Year-to-date data. ,2019,1,141690.0,2019-01
Portugal. Tourist. National Total. Year-to-date data. ,2018,12,2344322.0,2018-12
Portugal. Tourist. National Total. Year-to-date data. ,2018,11,2195152.0,2018-11
Portugal. Tourist. National Total. Year-to-date data. ,2018,10,2033959.0,2018-10
Portugal. Tourist. National Total. Year-to-date data. ,2018,9,1848613.0,2018-09
Portugal. Tourist. National Total. Year-to-date data. ,2018,8,1608918.0,2018-08
Portugal. Tourist. National Total. Year-to-date data. ,2018,7,1233658.0,2018-07
Portugal. Tourist. National Total. Year-to-date data. ,2018,6,969926.0,2018-06
Portugal. Tourist. National Total. Year-to-date data. ,2018,5,772553.0,2018-05
Portugal. Tourist. National Total. Year-to-date data. ,2018,4,610819.0,2018-04
Portugal. Tourist. National Total. Year-to-date data. ,2018,3,409827.0,2018-03
Portugal. Tourist. National Total. Year-to-date data. ,2018,2,259545.0,2018-02
Portugal. Tourist. National Total. Year-to-date data. ,2018,1,116255.0,2018-01
Portugal. Tourist. National Total. Year-to-date data. ,2017,12,2137880.0,2017-12
Portugal. Tourist. National Total. Year-to-date data. ,2017,11,1995548.0,2017-11
Portugal. Tourist. National Total. Year-to-date data. ,2017,10,1860458.0,2017-10
Portugal. Tourist. National Total. Year-to-date data. ,2017,9,1708463.0,2017-09
Portugal. Tourist. National Total. Year-to-date data. ,2017,8,1496291.0,2017-08
Portugal. Tourist. National Total. Year-to-date data. ,2017,7,1150828.0,2017-07
Portugal. Tourist. National Total. Year-to-date data. ,2017,6,880960.0,2017-06
Portugal. Tourist. National Total. Year-to-date data. ,2017,5,687482.0,2017-05
Portugal. Tourist. National Total. Year-to-date data. ,2017,4,554988.0,2017-04
Portugal. Tourist. National Total. Year-to-date data. ,2017,3,339358.0,2017-03
Portugal. Tourist. National Total. Year-to-date data. ,2017,2,222957.0,2017-02
Portugal. Tourist. National Total. Year-to-date data. ,2017,1,99950.0,2017-01
Portugal. Tourist. National Total. Year-to-date data. ,2016,12,1996164.0,2016-12
Portugal. Tourist. National Total. Year-to-date data. ,2016,11,1874432.0,2016-11
Portugal. Tourist. National Total. Year-to-date data. ,2016,10,1755189.0,2016-10
Portugal. Tourist. National Total. Year-to-date data. ,2016,9,1580965.0,2016-09
Portugal. Tourist. National Total. Year-to-date data. ,2016,8,1371173.0,2016-08
Portugal. Tourist. National Total. Year-to-date data. ,2016,7,1062812.0,2016-07
Portugal. Tourist. National Total. Year-to-date data. ,2016,6,825399.0,2016-06
Portugal. Tourist. National Total. Year-to-date data. ,2016,5,627324.0,2016-05
Portugal. Tourist. National Total. Year-to-date data. ,2016,4,489765.0,2016-04
Portugal. Tourist. National Total. Year-to-date data. ,2016,3,344226.0,2016-03
Portugal. Tourist. National Total. Year-to-date data. ,2016,2,200565.0,2016-02
Portugal. Tourist. National Total. Year-to-date data. ,2016,1,96123.0,2016-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2026,7,6.48,2026-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2026,6,7.69,2026-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2026,5,6.19,2026-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2026,4,4.82,2026-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2026,3,7.15,2026-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2026,2,14.1,2026-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2026,1,20.34,2026-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,12,13.39,2025-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,11,14.53,2025-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,10,15.64,2025-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,9,15.54,2025-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,8,16.69,2025-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,7,14.26,2025-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,6,15.98,2025-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,5,17.4,2025-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,4,17.63,2025-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,3,8.45,2025-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,2,4.93,2025-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2025,1,17.7,2025-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,12,6.46,2024-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,11,7.42,2024-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,10,6.59,2024-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,9,6.34,2024-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,8,6.08,2024-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,7,3.55,2024-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,6,3.15,2024-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,5,-1.41,2024-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,4,-3.89,2024-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,3,1.68,2024-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,2,-4.6,2024-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2024,1,-7.02,2024-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,12,16.01,2023-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,11,15.68,2023-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,10,15.67,2023-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,9,16.35,2023-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,8,17.57,2023-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,7,21.83,2023-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,6,23.59,2023-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,5,30.17,2023-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,4,33.21,2023-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,3,39.3,2023-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,2,37.51,2023-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2023,1,51.4,2023-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,12,102.4,2022-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,11,102.12,2022-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,10,112.96,2022-10
