date,series,measure,value,yoy_pct,bea_line,bea_label
2023-07-01,foreign_travel_by_us_residents,price_index_2017eq100,103.852,1.224,334,Foreign travel by U.S. residents (129)
2023-08-01,foreign_travel_by_us_residents,price_index_2017eq100,102.546,-0.345,334,Foreign travel by U.S. residents (129)
2023-09-01,foreign_travel_by_us_residents,price_index_2017eq100,101.791,-0.892,334,Foreign travel by U.S. residents (129)
2023-10-01,foreign_travel_by_us_residents,price_index_2017eq100,100.835,-3.644,334,Foreign travel by U.S. residents (129)
2023-11-01,foreign_travel_by_us_residents,price_index_2017eq100,100.537,-5.299,334,Foreign travel by U.S. residents (129)
2023-12-01,foreign_travel_by_us_residents,price_index_2017eq100,100.692,-4.591,334,Foreign travel by U.S. residents (129)
2024-01-01,foreign_travel_by_us_residents,price_index_2017eq100,102.723,-3.997,334,Foreign travel by U.S. residents (129)
2024-02-01,foreign_travel_by_us_residents,price_index_2017eq100,103.261,-3.473,334,Foreign travel by U.S. residents (129)
2024-03-01,foreign_travel_by_us_residents,price_index_2017eq100,104.877,-1.790,334,Foreign travel by U.S. residents (129)
2024-04-01,foreign_travel_by_us_residents,price_index_2017eq100,104.586,-1.171,334,Foreign travel by U.S. residents (129)
2024-05-01,foreign_travel_by_us_residents,price_index_2017eq100,102.319,-2.594,334,Foreign travel by U.S. residents (129)
2024-06-01,foreign_travel_by_us_residents,price_index_2017eq100,102.852,-2.424,334,Foreign travel by U.S. residents (129)
2024-07-01,foreign_travel_by_us_residents,price_index_2017eq100,100.894,-2.848,334,Foreign travel by U.S. residents (129)
2024-08-01,foreign_travel_by_us_residents,price_index_2017eq100,100.172,-2.315,334,Foreign travel by U.S. residents (129)
2024-09-01,foreign_travel_by_us_residents,price_index_2017eq100,100.730,-1.042,334,Foreign travel by U.S. residents (129)
2024-10-01,foreign_travel_by_us_residents,price_index_2017eq100,100.607,-0.226,334,Foreign travel by U.S. residents (129)
2024-11-01,foreign_travel_by_us_residents,price_index_2017eq100,98.944,-1.584,334,Foreign travel by U.S. residents (129)
2024-12-01,foreign_travel_by_us_residents,price_index_2017eq100,100.657,-0.035,334,Foreign travel by U.S. residents (129)
2025-01-01,foreign_travel_by_us_residents,price_index_2017eq100,100.921,-1.754,334,Foreign travel by U.S. residents (129)
2025-02-01,foreign_travel_by_us_residents,price_index_2017eq100,101.674,-1.537,334,Foreign travel by U.S. residents (129)
2025-03-01,foreign_travel_by_us_residents,price_index_2017eq100,100.832,-3.857,334,Foreign travel by U.S. residents (129)
2025-04-01,foreign_travel_by_us_residents,price_index_2017eq100,103.091,-1.429,334,Foreign travel by U.S. residents (129)
2025-05-01,foreign_travel_by_us_residents,price_index_2017eq100,105.349,2.961,334,Foreign travel by U.S. residents (129)
2025-06-01,foreign_travel_by_us_residents,price_index_2017eq100,103.750,0.873,334,Foreign travel by U.S. residents (129)
2025-07-01,foreign_travel_by_us_residents,price_index_2017eq100,101.033,0.138,334,Foreign travel by U.S. residents (129)
2025-08-01,foreign_travel_by_us_residents,price_index_2017eq100,101.058,0.884,334,Foreign travel by U.S. residents (129)
2025-09-01,foreign_travel_by_us_residents,price_index_2017eq100,101.545,0.809,334,Foreign travel by U.S. residents (129)
2025-10-01,foreign_travel_by_us_residents,price_index_2017eq100,101.431,0.819,334,Foreign travel by U.S. residents (129)
2025-11-01,foreign_travel_by_us_residents,price_index_2017eq100,101.537,2.621,334,Foreign travel by U.S. residents (129)
2025-12-01,foreign_travel_by_us_residents,price_index_2017eq100,101.839,1.174,334,Foreign travel by U.S. residents (129)
2026-01-01,foreign_travel_by_us_residents,price_index_2017eq100,102.343,1.409,334,Foreign travel by U.S. residents (129)
2026-02-01,foreign_travel_by_us_residents,price_index_2017eq100,103.216,1.517,334,Foreign travel by U.S. residents (129)
2026-03-01,foreign_travel_by_us_residents,price_index_2017eq100,103.598,2.743,334,Foreign travel by U.S. residents (129)
2026-04-01,foreign_travel_by_us_residents,price_index_2017eq100,103.514,0.410,334,Foreign travel by U.S. residents (129)
2026-05-01,foreign_travel_by_us_residents,price_index_2017eq100,105.645,0.281,334,Foreign travel by U.S. residents (129)
2026-06-01,foreign_travel_by_us_residents,price_index_2017eq100,105.583,1.767,334,Foreign travel by U.S. residents (129)
2026-07-01,foreign_travel_by_us_residents,price_index_2017eq100,103.465,2.407,334,Foreign travel by U.S. residents (129)
2015-01-01,hotels_motels,price_index_2017eq100,97.255,,250,Hotels and motels
2015-02-01,hotels_motels,price_index_2017eq100,96.524,,250,Hotels and motels
2015-03-01,hotels_motels,price_index_2017eq100,97.586,,250,Hotels and motels
2015-04-01,hotels_motels,price_index_2017eq100,97.620,,250,Hotels and motels
2015-05-01,hotels_motels,price_index_2017eq100,95.790,,250,Hotels and motels
2015-06-01,hotels_motels,price_index_2017eq100,93.897,,250,Hotels and motels
2015-07-01,hotels_motels,price_index_2017eq100,97.769,,250,Hotels and motels
2015-08-01,hotels_motels,price_index_2017eq100,96.824,,250,Hotels and motels
2015-09-01,hotels_motels,price_index_2017eq100,97.079,,250,Hotels and motels
2015-10-01,hotels_motels,price_index_2017eq100,97.554,,250,Hotels and motels
2015-11-01,hotels_motels,price_index_2017eq100,98.763,,250,Hotels and motels
2015-12-01,hotels_motels,price_index_2017eq100,97.980,,250,Hotels and motels
2016-01-01,hotels_motels,price_index_2017eq100,99.062,1.858,250,Hotels and motels
2016-02-01,hotels_motels,price_index_2017eq100,99.550,3.135,250,Hotels and motels
2016-03-01,hotels_motels,price_index_2017eq100,98.657,1.097,250,Hotels and motels
2016-04-01,hotels_motels,price_index_2017eq100,97.445,-0.179,250,Hotels and motels
2016-05-01,hotels_motels,price_index_2017eq100,98.327,2.649,250,Hotels and motels
2016-06-01,hotels_motels,price_index_2017eq100,99.850,6.340,250,Hotels and motels
2016-07-01,hotels_motels,price_index_2017eq100,98.476,0.723,250,Hotels and motels
2016-08-01,hotels_motels,price_index_2017eq100,99.496,2.760,250,Hotels and motels
2016-09-01,hotels_motels,price_index_2017eq100,99.824,2.828,250,Hotels and motels
2016-10-01,hotels_motels,price_index_2017eq100,101.615,4.163,250,Hotels and motels
2016-11-01,hotels_motels,price_index_2017eq100,100.544,1.803,250,Hotels and motels
2016-12-01,hotels_motels,price_index_2017eq100,100.774,2.852,250,Hotels and motels
2017-01-01,hotels_motels,price_index_2017eq100,100.723,1.677,250,Hotels and motels
2017-02-01,hotels_motels,price_index_2017eq100,101.023,1.480,250,Hotels and motels
2017-03-01,hotels_motels,price_index_2017eq100,98.711,0.055,250,Hotels and motels
2017-04-01,hotels_motels,price_index_2017eq100,100.115,2.740,250,Hotels and motels
2017-05-01,hotels_motels,price_index_2017eq100,100.410,2.118,250,Hotels and motels
2017-06-01,hotels_motels,price_index_2017eq100,99.662,-0.188,250,Hotels and motels
2017-07-01,hotels_motels,price_index_2017eq100,95.614,-2.906,250,Hotels and motels
2017-08-01,hotels_motels,price_index_2017eq100,99.297,-0.200,250,Hotels and motels
2017-09-01,hotels_motels,price_index_2017eq100,99.983,0.159,250,Hotels and motels
2017-10-01,hotels_motels,price_index_2017eq100,103.119,1.480,250,Hotels and motels
2017-11-01,hotels_motels,price_index_2017eq100,100.834,0.288,250,Hotels and motels
2017-12-01,hotels_motels,price_index_2017eq100,100.766,-0.008,250,Hotels and motels
2018-01-01,hotels_motels,price_index_2017eq100,99.033,-1.678,250,Hotels and motels
2018-02-01,hotels_motels,price_index_2017eq100,99.215,-1.790,250,Hotels and motels
2018-03-01,hotels_motels,price_index_2017eq100,101.221,2.543,250,Hotels and motels
2018-04-01,hotels_motels,price_index_2017eq100,100.964,0.848,250,Hotels and motels
2018-05-01,hotels_motels,price_index_2017eq100,104.873,4.445,250,Hotels and motels
2018-06-01,hotels_motels,price_index_2017eq100,100.843,1.185,250,Hotels and motels
2018-07-01,hotels_motels,price_index_2017eq100,100.477,5.086,250,Hotels and motels
2018-08-01,hotels_motels,price_index_2017eq100,101.213,1.930,250,Hotels and motels
2018-09-01,hotels_motels,price_index_2017eq100,99.704,-0.279,250,Hotels and motels
2018-10-01,hotels_motels,price_index_2017eq100,100.272,-2.761,250,Hotels and motels
2018-11-01,hotels_motels,price_index_2017eq100,98.620,-2.196,250,Hotels and motels
2018-12-01,hotels_motels,price_index_2017eq100,100.775,0.009,250,Hotels and motels
2019-01-01,hotels_motels,price_index_2017eq100,101.954,2.950,250,Hotels and motels
2019-02-01,hotels_motels,price_index_2017eq100,104.041,4.864,250,Hotels and motels
2019-03-01,hotels_motels,price_index_2017eq100,103.932,2.678,250,Hotels and motels
2019-04-01,hotels_motels,price_index_2017eq100,104.791,3.790,250,Hotels and motels
2019-05-01,hotels_motels,price_index_2017eq100,105.836,0.918,250,Hotels and motels
2019-06-01,hotels_motels,price_index_2017eq100,104.859,3.982,250,Hotels and motels
2019-07-01,hotels_motels,price_index_2017eq100,105.237,4.737,250,Hotels and motels
2019-08-01,hotels_motels,price_index_2017eq100,103.050,1.815,250,Hotels and motels
2019-09-01,hotels_motels,price_index_2017eq100,105.069,5.381,250,Hotels and motels
2019-10-01,hotels_motels,price_index_2017eq100,102.978,2.699,250,Hotels and motels
2019-11-01,hotels_motels,price_index_2017eq100,102.116,3.545,250,Hotels and motels
2019-12-01,hotels_motels,price_index_2017eq100,100.210,-0.561,250,Hotels and motels
2020-01-01,hotels_motels,price_index_2017eq100,102.044,0.088,250,Hotels and motels
2020-02-01,hotels_motels,price_index_2017eq100,105.120,1.037,250,Hotels and motels
2020-03-01,hotels_motels,price_index_2017eq100,96.664,-6.993,250,Hotels and motels
2020-04-01,hotels_motels,price_index_2017eq100,87.572,-16.432,250,Hotels and motels
2020-05-01,hotels_motels,price_index_2017eq100,86.216,-18.538,250,Hotels and motels
2020-06-01,hotels_motels,price_index_2017eq100,87.438,-16.614,250,Hotels and motels
2020-07-01,hotels_motels,price_index_2017eq100,88.933,-15.493,250,Hotels and motels
2020-08-01,hotels_motels,price_index_2017eq100,89.704,-12.951,250,Hotels and motels
2020-09-01,hotels_motels,price_index_2017eq100,89.860,-14.475,250,Hotels and motels
2020-10-01,hotels_motels,price_index_2017eq100,86.917,-15.597,250,Hotels and motels
2020-11-01,hotels_motels,price_index_2017eq100,89.428,-12.425,250,Hotels and motels
2020-12-01,hotels_motels,price_index_2017eq100,89.276,-10.911,250,Hotels and motels
2021-01-01,hotels_motels,price_index_2017eq100,88.474,-13.298,250,Hotels and motels
2021-02-01,hotels_motels,price_index_2017eq100,87.017,-17.221,250,Hotels and motels
2021-03-01,hotels_motels,price_index_2017eq100,89.209,-7.712,250,Hotels and motels
2021-04-01,hotels_motels,price_index_2017eq100,94.598,8.023,250,Hotels and motels
2021-05-01,hotels_motels,price_index_2017eq100,94.827,9.988,250,Hotels and motels
2021-06-01,hotels_motels,price_index_2017eq100,102.249,16.939,250,Hotels and motels
2021-07-01,hotels_motels,price_index_2017eq100,110.470,24.217,250,Hotels and motels
2021-08-01,hotels_motels,price_index_2017eq100,107.306,19.622,250,Hotels and motels
2021-09-01,hotels_motels,price_index_2017eq100,107.827,19.994,250,Hotels and motels
2021-10-01,hotels_motels,price_index_2017eq100,109.201,25.638,250,Hotels and motels
2021-11-01,hotels_motels,price_index_2017eq100,112.174,25.435,250,Hotels and motels
2021-12-01,hotels_motels,price_index_2017eq100,113.910,27.593,250,Hotels and motels
2022-01-01,hotels_motels,price_index_2017eq100,109.289,23.527,250,Hotels and motels
2022-02-01,hotels_motels,price_index_2017eq100,112.343,29.105,250,Hotels and motels
2022-03-01,hotels_motels,price_index_2017eq100,114.896,28.794,250,Hotels and motels
2022-04-01,hotels_motels,price_index_2017eq100,115.796,22.409,250,Hotels and motels
2022-05-01,hotels_motels,price_index_2017eq100,115.883,22.205,250,Hotels and motels
2022-06-01,hotels_motels,price_index_2017eq100,114.024,11.516,250,Hotels and motels
2022-07-01,hotels_motels,price_index_2017eq100,111.907,1.301,250,Hotels and motels
2022-08-01,hotels_motels,price_index_2017eq100,112.253,4.610,250,Hotels and motels
2022-09-01,hotels_motels,price_index_2017eq100,111.372,3.288,250,Hotels and motels
2022-10-01,hotels_motels,price_index_2017eq100,116.360,6.556,250,Hotels and motels
2022-11-01,hotels_motels,price_index_2017eq100,115.849,3.276,250,Hotels and motels
2022-12-01,hotels_motels,price_index_2017eq100,117.533,3.181,250,Hotels and motels
2023-01-01,hotels_motels,price_index_2017eq100,118.507,8.435,250,Hotels and motels
2023-02-01,hotels_motels,price_index_2017eq100,120.693,7.433,250,Hotels and motels
2023-03-01,hotels_motels,price_index_2017eq100,124.025,7.945,250,Hotels and motels
2023-04-01,hotels_motels,price_index_2017eq100,119.689,3.362,250,Hotels and motels
2023-05-01,hotels_motels,price_index_2017eq100,120.174,3.703,250,Hotels and motels
2023-06-01,hotels_motels,price_index_2017eq100,119.652,4.936,250,Hotels and motels
2023-07-01,hotels_motels,price_index_2017eq100,119.360,6.660,250,Hotels and motels
2023-08-01,hotels_motels,price_index_2017eq100,115.673,3.047,250,Hotels and motels
2023-09-01,hotels_motels,price_index_2017eq100,120.470,8.169,250,Hotels and motels
2023-10-01,hotels_motels,price_index_2017eq100,117.458,0.944,250,Hotels and motels
2023-11-01,hotels_motels,price_index_2017eq100,116.138,0.249,250,Hotels and motels
2023-12-01,hotels_motels,price_index_2017eq100,116.884,-0.552,250,Hotels and motels
2024-01-01,hotels_motels,price_index_2017eq100,119.281,0.653,250,Hotels and motels
2024-02-01,hotels_motels,price_index_2017eq100,119.694,-0.828,250,Hotels and motels
2024-03-01,hotels_motels,price_index_2017eq100,120.975,-2.459,250,Hotels and motels
2024-04-01,hotels_motels,price_index_2017eq100,119.029,-0.551,250,Hotels and motels
2024-05-01,hotels_motels,price_index_2017eq100,118.132,-1.699,250,Hotels and motels
2024-06-01,hotels_motels,price_index_2017eq100,116.203,-2.883,250,Hotels and motels
2024-07-01,hotels_motels,price_index_2017eq100,116.136,-2.701,250,Hotels and motels
2024-08-01,hotels_motels,price_index_2017eq100,117.824,1.860,250,Hotels and motels
2024-09-01,hotels_motels,price_index_2017eq100,116.294,-3.466,250,Hotels and motels
2024-10-01,hotels_motels,price_index_2017eq100,116.753,-0.600,250,Hotels and motels
2024-11-01,hotels_motels,price_index_2017eq100,120.337,3.616,250,Hotels and motels
2024-12-01,hotels_motels,price_index_2017eq100,119.528,2.262,250,Hotels and motels
2025-01-01,hotels_motels,price_index_2017eq100,121.535,1.890,250,Hotels and motels
2025-02-01,hotels_motels,price_index_2017eq100,121.733,1.704,250,Hotels and motels
2025-03-01,hotels_motels,price_index_2017eq100,116.453,-3.738,250,Hotels and motels
2025-04-01,hotels_motels,price_index_2017eq100,116.231,-2.351,250,Hotels and motels
2025-05-01,hotels_motels,price_index_2017eq100,116.076,-1.740,250,Hotels and motels
2025-06-01,hotels_motels,price_index_2017eq100,111.945,-3.664,250,Hotels and motels
2025-07-01,hotels_motels,price_index_2017eq100,110.510,-4.844,250,Hotels and motels
2025-08-01,hotels_motels,price_index_2017eq100,113.422,-3.736,250,Hotels and motels
2025-09-01,hotels_motels,price_index_2017eq100,115.333,-0.826,250,Hotels and motels
2025-10-01,hotels_motels,price_index_2017eq100,114.574,-1.866,250,Hotels and motels
2025-11-01,hotels_motels,price_index_2017eq100,113.820,-5.416,250,Hotels and motels
2025-12-01,hotels_motels,price_index_2017eq100,116.814,-2.271,250,Hotels and motels
2026-01-01,hotels_motels,price_index_2017eq100,116.288,-4.317,250,Hotels and motels
2026-02-01,hotels_motels,price_index_2017eq100,117.554,-3.433,250,Hotels and motels
2026-03-01,hotels_motels,price_index_2017eq100,117.827,1.180,250,Hotels and motels
2026-04-01,hotels_motels,price_index_2017eq100,121.184,4.261,250,Hotels and motels
2026-05-01,hotels_motels,price_index_2017eq100,121.736,4.876,250,Hotels and motels
2026-06-01,hotels_motels,price_index_2017eq100,118.372,5.741,250,Hotels and motels
2026-07-01,hotels_motels,price_index_2017eq100,114.434,3.551,250,Hotels and motels
2015-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.106,,339,Foreign travel in the United States
2015-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.872,,339,Foreign travel in the United States
2015-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.257,,339,Foreign travel in the United States
2015-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.096,,339,Foreign travel in the United States
2015-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.350,,339,Foreign travel in the United States
2015-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.133,,339,Foreign travel in the United States
2015-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,99.197,,339,Foreign travel in the United States
2015-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.351,,339,Foreign travel in the United States
2015-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.032,,339,Foreign travel in the United States
2015-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.845,,339,Foreign travel in the United States
2015-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.010,,339,Foreign travel in the United States
2015-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.128,,339,Foreign travel in the United States
2016-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.551,-0.566,339,Foreign travel in the United States
2016-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.420,-0.462,339,Foreign travel in the United States
2016-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.581,-0.688,339,Foreign travel in the United States
2016-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.430,-0.679,339,Foreign travel in the United States
2016-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.211,-1.158,339,Foreign travel in the United States
2016-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.317,0.188,339,Foreign travel in the United States
2016-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.432,-0.771,339,Foreign travel in the United States
2016-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.505,0.157,339,Foreign travel in the United States
2016-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.826,-0.210,339,Foreign travel in the United States
2016-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.279,0.444,339,Foreign travel in the United States
2016-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.763,0.768,339,Foreign travel in the United States
2016-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.236,3.200,339,Foreign travel in the United States
2017-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.270,2.787,339,Foreign travel in the United States
2017-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.499,3.161,339,Foreign travel in the United States
2017-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.652,1.098,339,Foreign travel in the United States
2017-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,99.895,2.530,339,Foreign travel in the United States
2017-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,99.526,2.381,339,Foreign travel in the United States
2017-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,99.652,1.358,339,Foreign travel in the United States
2017-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.171,-0.265,339,Foreign travel in the United States
2017-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,99.427,0.936,339,Foreign travel in the United States
2017-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.498,2.731,339,Foreign travel in the United States
2017-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,101.281,3.055,339,Foreign travel in the United States
2017-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,101.389,2.659,339,Foreign travel in the United States
2017-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.723,0.486,339,Foreign travel in the United States
2018-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.036,-0.233,339,Foreign travel in the United States
2018-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.996,0.495,339,Foreign travel in the United States
2018-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,101.525,2.912,339,Foreign travel in the United States
2018-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,102.027,2.134,339,Foreign travel in the United States
2018-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,103.121,3.612,339,Foreign travel in the United States
2018-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,102.302,2.659,339,Foreign travel in the United States
2018-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,102.148,4.051,339,Foreign travel in the United States
2018-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,102.347,2.937,339,Foreign travel in the United States
2018-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,102.705,2.196,339,Foreign travel in the United States
2018-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,103.012,1.709,339,Foreign travel in the United States
2018-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,103.106,1.693,339,Foreign travel in the United States
2018-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,102.802,2.064,339,Foreign travel in the United States
2019-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,103.225,3.188,339,Foreign travel in the United States
2019-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,103.655,2.633,339,Foreign travel in the United States
2019-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,103.697,2.139,339,Foreign travel in the United States
2019-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,105.098,3.010,339,Foreign travel in the United States
2019-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,105.180,1.997,339,Foreign travel in the United States
2019-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,104.506,2.154,339,Foreign travel in the United States
2019-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,105.318,3.103,339,Foreign travel in the United States
2019-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,104.369,1.976,339,Foreign travel in the United States
2019-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,104.858,2.096,339,Foreign travel in the United States
2019-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,104.526,1.470,339,Foreign travel in the United States
2019-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,104.287,1.145,339,Foreign travel in the United States
2019-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,105.361,2.489,339,Foreign travel in the United States
2020-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,104.835,1.560,339,Foreign travel in the United States
2020-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,105.430,1.712,339,Foreign travel in the United States
2020-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,100.419,-3.161,339,Foreign travel in the United States
2020-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,94.629,-9.961,339,Foreign travel in the United States
2020-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,95.864,-8.857,339,Foreign travel in the United States
2020-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.742,-6.472,339,Foreign travel in the United States
2020-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,96.099,-8.753,339,Foreign travel in the United States
2020-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,95.600,-8.402,339,Foreign travel in the United States
2020-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.465,-7.050,339,Foreign travel in the United States
2020-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.418,-6.800,339,Foreign travel in the United States
2020-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.385,-6.618,339,Foreign travel in the United States
2020-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.056,-7.882,339,Foreign travel in the United States
2021-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.588,-6.913,339,Foreign travel in the United States
2021-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,97.571,-7.454,339,Foreign travel in the United States
2021-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,98.812,-1.600,339,Foreign travel in the United States
2021-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,101.932,7.718,339,Foreign travel in the United States
2021-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,101.879,6.275,339,Foreign travel in the United States
2021-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,104.793,7.214,339,Foreign travel in the United States
2021-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,108.380,12.780,339,Foreign travel in the United States
2021-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,107.548,12.498,339,Foreign travel in the United States
2021-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,106.373,9.140,339,Foreign travel in the United States
2021-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,107.029,9.866,339,Foreign travel in the United States
2021-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,109.940,12.892,339,Foreign travel in the United States
2021-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,111.693,15.081,339,Foreign travel in the United States
2022-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,109.711,12.423,339,Foreign travel in the United States
2022-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,111.161,13.928,339,Foreign travel in the United States
2022-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,116.324,17.723,339,Foreign travel in the United States
2022-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,117.610,15.381,339,Foreign travel in the United States
2022-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,119.140,16.943,339,Foreign travel in the United States
2022-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,120.816,15.290,339,Foreign travel in the United States
2022-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,118.789,9.604,339,Foreign travel in the United States
2022-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,118.359,10.052,339,Foreign travel in the United States
2022-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,118.184,11.103,339,Foreign travel in the United States
2022-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,120.231,12.335,339,Foreign travel in the United States
2022-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,119.588,8.776,339,Foreign travel in the United States
2022-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,119.764,7.226,339,Foreign travel in the United States
2023-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,120.812,10.118,339,Foreign travel in the United States
2023-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,121.804,9.574,339,Foreign travel in the United States
2023-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,122.735,5.511,339,Foreign travel in the United States
2023-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,121.508,3.314,339,Foreign travel in the United States
2023-05-01,inbound_foreign_travel_in_us,price_index_2017eq100,121.729,2.173,339,Foreign travel in the United States
2023-06-01,inbound_foreign_travel_in_us,price_index_2017eq100,121.327,0.423,339,Foreign travel in the United States
2023-07-01,inbound_foreign_travel_in_us,price_index_2017eq100,121.748,2.491,339,Foreign travel in the United States
2023-08-01,inbound_foreign_travel_in_us,price_index_2017eq100,121.122,2.334,339,Foreign travel in the United States
2023-09-01,inbound_foreign_travel_in_us,price_index_2017eq100,123.080,4.143,339,Foreign travel in the United States
2023-10-01,inbound_foreign_travel_in_us,price_index_2017eq100,122.111,1.564,339,Foreign travel in the United States
2023-11-01,inbound_foreign_travel_in_us,price_index_2017eq100,122.288,2.258,339,Foreign travel in the United States
2023-12-01,inbound_foreign_travel_in_us,price_index_2017eq100,122.526,2.306,339,Foreign travel in the United States
2024-01-01,inbound_foreign_travel_in_us,price_index_2017eq100,123.186,1.965,339,Foreign travel in the United States
2024-02-01,inbound_foreign_travel_in_us,price_index_2017eq100,123.370,1.286,339,Foreign travel in the United States
2024-03-01,inbound_foreign_travel_in_us,price_index_2017eq100,124.217,1.207,339,Foreign travel in the United States
2024-04-01,inbound_foreign_travel_in_us,price_index_2017eq100,123.706,1.809,339,Foreign travel in the United States
