feature_id,period,revenue,revpar_per_night,annual,partial
5513,2026Q2,311908,54.4,False,True
5515,2023,3559754,89.47,True,False
5515,2024Q2,991620,99.97,False,False
5515,2024Q3,839938,83.76,False,False
5515,2024Q4,936189,93.36,False,False
5515,2025Q1,784395,79.96,False,False
5515,2025Q2,789849,79.63,False,False
5515,2025Q3,697612,69.57,False,False
5515,2025Q4,694431,69.25,False,False
5515,2026Q1,666490,67.94,False,False
5515,2026Q2,476905,71.73,False,True
5517,2023,3347615,89.04,True,False
5517,2024Q2,885757,94.5,False,False
5517,2024Q3,906443,95.66,False,False
5517,2024Q4,909206,95.95,False,False
5517,2025Q1,808609,87.23,False,False
5517,2025Q2,755240,80.58,False,False
5517,2025Q3,884796,93.37,False,False
5517,2025Q4,671585,70.87,False,False
5517,2026Q1,618592,66.73,False,False
5517,2026Q2,445737,70.94,False,True
5518,2023,5355379,109.49,True,False
5518,2024Q2,1546878,126.86,False,False
5518,2024Q3,1423138,115.44,False,False
5518,2024Q4,1321567,107.2,False,False
5518,2025Q1,1275482,105.76,False,False
5518,2025Q2,1350350,110.74,False,False
5518,2025Q3,1107303,89.82,False,False
5518,2025Q4,1168159,94.76,False,False
5518,2026Q1,1315953,109.12,False,False
5518,2026Q2,883093,108.04,False,True
5519,2023,8257722,100.11,True,False
5519,2024Q2,2284289,111.07,False,False
5519,2024Q3,2216357,106.6,False,False
5519,2024Q4,1865643,89.73,False,False
5519,2025Q1,2732959,134.36,False,False
5519,2025Q2,2251840,109.49,False,False
5519,2025Q3,1980478,95.25,False,False
5519,2025Q4,1825274,87.79,False,False
5519,2026Q1,3019789,148.47,False,False
5519,2026Q2,1560127,113.17,False,True
5534,2023,395677,30.11,True,False
5534,2024Q2,105619,32.24,False,False
5534,2024Q3,138734,41.89,False,False
5534,2024Q4,101317,30.59,False,False
5534,2025Q1,102073,31.5,False,False
5534,2025Q2,97586,29.79,False,False
5534,2025Q3,76556,23.11,False,False
5534,2025Q4,96985,29.28,False,False
5534,2026Q1,105457,32.55,False,False
5534,2026Q2,65318,29.74,False,True
5535,2023,1268002,24.12,True,False
5535,2024Q2,453115,34.58,False,False
5535,2024Q3,934775,70.56,False,False
5535,2024Q4,316223,23.87,False,False
5535,2025Q1,247191,19.07,False,False
5535,2025Q2,254071,19.39,False,False
5535,2025Q3,244781,18.48,False,False
5535,2025Q4,207265,15.64,False,False
5535,2026Q1,249480,19.25,False,False
5535,2026Q2,194273,22.12,False,True
5536,2023,7989483,405.35,True,False
5536,2024Q2,2571123,523.22,False,False
5536,2024Q3,1928246,388.13,False,False
5536,2024Q4,2971366,598.1,False,False
5536,2025Q1,2251435,463.26,False,False
5536,2025Q2,2446542,497.87,False,False
5536,2025Q3,1936196,389.73,False,False
5536,2025Q4,2661787,535.79,False,False
5536,2026Q1,2309347,475.17,False,False
5536,2026Q2,1903697,577.93,False,True
5537,2023,946639,39.3,True,False
5537,2024Q2,237807,39.59,False,False
5537,2024Q3,229761,37.84,False,False
5537,2024Q4,203869,33.58,False,False
5537,2025Q1,175682,29.58,False,False
5537,2025Q2,179375,29.87,False,False
5537,2025Q3,161621,26.62,False,False
5537,2025Q4,159955,26.34,False,False
5537,2026Q1,137672,23.18,False,False
5537,2026Q2,111591,27.72,False,True
5538,2023,1642839,104.67,True,False
5538,2024Q2,554677,141.75,False,False
5538,2024Q3,580790,146.81,False,False
5538,2024Q4,355620,89.89,False,False
5538,2025Q1,225878,58.37,False,False
5538,2025Q2,549840,140.52,False,False
5538,2025Q3,576343,145.69,False,False
5538,2025Q4,388683,98.25,False,False
5538,2026Q1,270564,69.91,False,False
5538,2026Q2,337921,128.83,False,True
5540,2023,669371,37.43,True,False
5540,2024Q2,214090,48.01,False,False
5540,2024Q3,155878,34.58,False,False
5540,2024Q4,138548,30.73,False,False
5540,2025Q1,194549,44.12,False,False
5540,2025Q2,299073,67.07,False,False
5540,2025Q3,342757,76.03,False,False
5540,2025Q4,398715,88.45,False,False
5540,2026Q1,532914,120.84,False,False
5540,2026Q2,378215,126.54,False,True
5541,2023,9959433,130.56,True,False
5541,2024Q2,3046735,160.19,False,False
5541,2024Q3,2918667,151.79,False,False
5541,2024Q4,3119312,162.23,False,False
5541,2025Q1,3284787,174.63,False,False
5541,2025Q2,3487178,183.35,False,False
5541,2025Q3,3281188,170.65,False,False
5541,2025Q4,3426421,178.2,False,False
5541,2026Q1,3320200,176.51,False,False
5541,2026Q2,2310849,181.26,False,True
5552,2023,3304809,83.07,True,False
5552,2024Q2,958626,96.65,False,False
5552,2024Q3,710595,70.86,False,False
5552,2024Q4,711756,70.98,False,False
5552,2025Q1,682960,69.62,False,False
5552,2025Q2,744509,75.06,False,False
5552,2025Q3,615051,61.33,False,False
5552,2025Q4,608932,60.72,False,False
5552,2026Q1,648244,66.08,False,False
5552,2026Q2,458464,68.95,False,True
5560,2023,86943,19.85,True,False
5560,2024Q2,36007,32.97,False,False
5560,2024Q3,19502,17.66,False,False
5560,2024Q4,17110,15.5,False,False
5560,2025Q1,11154,10.33,False,False
5560,2025Q2,28983,26.54,False,False
5560,2025Q3,23914,21.66,False,False
5560,2025Q4,24714,22.39,False,False
5560,2026Q1,15310,14.18,False,False
5560,2026Q2,26688,36.46,False,True
5561,2023,4033212,112.75,True,False
5561,2024Q2,943716,105.82,False,False
5561,2024Q3,977972,108.47,False,False
5561,2024Q4,809309,89.76,False,False
5561,2025Q1,867984,98.41,False,False
5561,2025Q2,948779,106.39,False,False
5561,2025Q3,918152,101.84,False,False
5561,2025Q4,886403,98.31,False,False
5561,2026Q1,1028479,116.61,False,False
5561,2026Q2,669647,112.02,False,True
5562,2023,155526,14.2,True,False
5562,2024Q2,39342,14.41,False,False
5562,2024Q3,30064,10.89,False,False
5562,2024Q4,26742,9.69,False,False
5562,2025Q1,25297,9.37,False,False
5562,2025Q2,27622,10.12,False,False
5562,2025Q3,23642,8.57,False,False
5562,2025Q4,28539,10.34,False,False
5562,2026Q1,34213,12.67,False,False
5562,2026Q2,18131,9.91,False,True
5563,2023,177801,15.71,True,False
5563,2024Q2,48349,17.14,False,False
5563,2024Q3,45514,15.96,False,False
5563,2024Q4,29233,10.25,False,False
5563,2025Q1,30823,11.05,False,False
5563,2025Q2,37999,13.47,False,False
5563,2025Q3,20978,7.36,False,False
5563,2025Q4,29727,10.42,False,False
5563,2026Q1,17732,6.36,False,False
5563,2026Q2,15448,8.17,False,True
5564,2023,3886011,88.72,True,False
5564,2024Q2,1167127,106.88,False,False
5564,2024Q3,1019515,92.35,False,False
5564,2024Q4,1011084,91.58,False,False
5564,2025Q1,1088573,100.79,False,False
5564,2025Q2,1137661,104.18,False,False
5564,2025Q3,927189,83.98,False,False
5564,2025Q4,945199,85.62,False,False
5564,2026Q1,1170708,108.4,False,False
5564,2026Q2,784802,107.21,False,True
5565,2023,329304,29.1,True,False
5565,2024Q2,85418,30.28,False,False
5565,2024Q3,92457,32.42,False,False
5565,2024Q4,83050,29.12,False,False
5565,2025Q1,88685,31.79,False,False
5565,2025Q2,85534,30.32,False,False
5565,2025Q3,64892,22.75,False,False
5565,2025Q4,73455,25.76,False,False
5565,2026Q1,62364,22.35,False,False
5565,2026Q2,48945,25.88,False,True
5566,2023,8078598,76.59,True,False
5566,2024Q2,2738286,104.12,False,False
5566,2024Q3,2918181,109.76,False,False
5566,2024Q4,2496335,93.89,False,False
5566,2025Q1,2619562,100.71,False,False
5566,2025Q2,2597246,98.76,False,False
5566,2025Q3,2359895,88.76,False,False
5566,2025Q4,2445670,91.98,False,False
5566,2026Q1,9518588,365.96,False,False
5566,2026Q2,1742699,98.85,False,True
5567,2023,3466464,107.92,True,False
5567,2024Q2,858971,107.26,False,False
5567,2024Q3,828811,102.37,False,False
5567,2024Q4,864053,106.73,False,False
5567,2025Q1,811329,102.44,False,False
5567,2025Q2,758854,94.76,False,False
5567,2025Q3,683112,84.38,False,False
5567,2025Q4,739914,91.39,False,False
5567,2026Q1,737252,93.09,False,False
5567,2026Q2,537889,100.2,False,True
5569,2023,276521,30.3,True,False
5569,2024Q2,90658,39.85,False,False
5569,2024Q3,72541,31.54,False,False
5569,2024Q4,84127,36.58,False,False
5569,2025Q1,122258,54.34,False,False
5569,2025Q2,140248,61.65,False,False
5569,2025Q3,108291,47.08,False,False
5569,2025Q4,85792,37.3,False,False
5569,2026Q1,80877,35.95,False,False
5569,2026Q2,54462,35.71,False,True
5570,2023,2667313,73.08,True,False
5570,2024Q2,816824,89.76,False,False
5570,2024Q3,679180,73.82,False,False
5570,2024Q4,696029,75.66,False,False
5570,2025Q1,587914,65.32,False,False
5570,2025Q2,721851,79.32,False,False
5570,2025Q3,595710,64.75,False,False
5570,2025Q4,690932,75.1,False,False
5570,2026Q1,628801,69.87,False,False
5570,2026Q2,477597,78.29,False,True
5571,2023,239091,27.29,True,False
5571,2024Q2,85476,39.14,False,False
5571,2024Q3,78950,35.76,False,False
5571,2024Q4,46858,21.22,False,False
5571,2025Q1,49303,22.83,False,False
5571,2025Q2,55106,25.23,False,False
5571,2025Q3,46097,20.88,False,False
5571,2025Q4,43046,19.5,False,False
5571,2026Q1,28396,13.15,False,False
5571,2026Q2,35313,24.12,False,True
5572,2023,3109857,85.2,True,False
5572,2024Q2,594604,65.34,False,False
5572,2024Q3,500092,54.36,False,False
5572,2024Q4,450170,48.93,False,False
5572,2025Q1,510632,56.74,False,False
5572,2025Q2,485307,53.33,False,False
5572,2025Q3,507962,55.21,False,False
5572,2025Q4,462198,50.24,False,False
5572,2026Q1,447328,49.7,False,False
5572,2026Q2,337202,55.28,False,True
5573,2023,690847,20.14,True,False
5573,2024Q2,220480,25.78,False,False
5573,2024Q3,216833,25.07,False,False
5573,2024Q4,232793,26.92,False,False
5573,2025Q1,231383,27.35,False,False
5573,2025Q2,217361,25.41,False,False
5573,2025Q3,232681,26.91,False,False
5573,2025Q4,218969,25.32,False,False
5573,2026Q1,89954,10.63,False,False
5573,2026Q2,0,0.0,False,True
5574,2023,986061,51.95,True,False
5574,2024Q2,285222,60.28,False,False
5574,2024Q3,259053,54.15,False,False
5574,2024Q4,226101,47.26,False,False
5574,2025Q1,213360,45.59,False,False
5574,2025Q2,264604,55.92,False,False
5574,2025Q3,232459,48.59,False,False
5574,2025Q4,255202,53.34,False,False
5574,2026Q1,272529,58.23,False,False
5574,2026Q2,187776,59.2,False,True
5575,2023,412765,33.26,True,False
5575,2024Q2,81852,26.45,False,False
5575,2024Q3,86393,27.62,False,False
5575,2024Q4,69742,22.3,False,False
5575,2025Q1,38135,12.46,False,False
5575,2025Q2,64821,20.95,False,False
5575,2025Q3,91747,29.33,False,False
5575,2025Q4,97246,31.09,False,False
5575,2026Q1,48389,15.81,False,False
5575,2026Q2,50126,24.17,False,True
5576,2023,549093,32.7,True,False
5576,2024Q2,267613,63.93,False,False
5576,2024Q3,504399,119.19,False,False
5576,2024Q4,193474,45.72,False,False
5576,2025Q1,100310,24.23,False,False
5576,2025Q2,89133,21.29,False,False
5576,2025Q3,66540,15.72,False,False
5576,2025Q4,58355,13.79,False,False
5576,2026Q1,100204,24.2,False,False
5576,2026Q2,54204,19.32,False,True
5577,2023,2168562,49.1,True,False
5577,2024Q2,641020,58.22,False,False
5577,2024Q3,726547,65.27,False,False
5577,2024Q4,519467,46.66,False,False
5577,2025Q1,660173,60.62,False,False
5577,2025Q2,650287,59.06,False,False
5577,2025Q3,557061,50.04,False,False
5577,2025Q4,586273,52.67,False,False
5577,2026Q1,714785,65.64,False,False
5577,2026Q2,434409,58.86,False,True
5578,2023,311713,21.35,True,False
5578,2024Q2,81246,22.32,False,False
5578,2024Q3,85319,23.18,False,False
5578,2024Q4,76664,20.83,False,False
5578,2025Q1,72890,20.25,False,False
5578,2025Q2,75279,20.68,False,False
5578,2025Q3,71462,19.42,False,False
5578,2025Q4,76145,20.69,False,False
5578,2026Q1,64437,17.9,False,False
5578,2026Q2,48095,19.71,False,True
5579,2023,94745,19.97,True,False
5579,2024Q2,33659,28.45,False,False
5579,2024Q3,32229,26.95,False,False
5579,2024Q4,20188,16.88,False,False
5579,2025Q1,32613,27.87,False,False
5579,2025Q2,29732,25.13,False,False
5579,2025Q3,37357,31.23,False,False
5579,2025Q4,18816,15.73,False,False
5579,2026Q1,30198,25.81,False,False
5579,2026Q2,20387,25.71,False,True
5580,2023,149143,22.7,True,False
5580,2024Q2,30139,18.4,False,False
5580,2024Q3,31388,18.95,False,False
5580,2024Q4,37556,22.68,False,False
5580,2025Q1,32166,19.86,False,False
5580,2025Q2,30244,18.46,False,False
5580,2025Q3,30033,18.14,False,False
5580,2025Q4,30602,18.48,False,False
5580,2026Q1,44808,27.66,False,False
5580,2026Q2,23633,21.52,False,True
5581,2023,353021,30.22,True,False
5581,2024Q2,95498,32.79,False,False
5581,2024Q3,94267,32.02,False,False
5581,2024Q4,92136,31.3,False,False
5581,2025Q1,94144,32.69,False,False
5581,2025Q2,89622,30.78,False,False
5581,2025Q3,94736,32.18,False,False
5581,2025Q4,89561,30.42,False,False
5581,2026Q1,85652,29.74,False,False
5581,2026Q2,55446,28.4,False,True
5582,2023,237679,18.09,True,False
5582,2024Q2,64009,19.54,False,False
5582,2024Q3,52014,15.7,False,False
5582,2024Q4,48895,14.76,False,False
5582,2025Q1,42572,13.14,False,False
5582,2025Q2,68368,20.87,False,False
5582,2025Q3,58203,17.57,False,False
5582,2025Q4,67536,20.39,False,False
5582,2026Q1,57138,17.64,False,False
5582,2026Q2,37391,17.03,False,True
5583,2023,967579,48.2,True,False
5583,2024Q2,301242,60.19,False,False
5583,2024Q3,296618,58.62,False,False
5583,2024Q4,249222,49.25,False,False
5583,2025Q1,190450,38.47,False,False
5583,2025Q2,235275,47.01,False,False
5583,2025Q3,178376,35.25,False,False
5583,2025Q4,237868,47.01,False,False
5583,2026Q1,199486,40.3,False,False
5583,2026Q2,133915,39.91,False,True
5584,2026Q1,128045,12.48,False,False
5584,2026Q2,525857,75.62,False,True
5585,2023,4085606,133.26,True,False
5585,2024Q2,993095,129.92,False,False
5585,2024Q3,818170,105.87,False,False
5585,2024Q4,919743,119.01,False,False
5585,2025Q1,898075,118.79,False,False
5585,2025Q2,810102,105.98,False,False
5585,2025Q3,760715,98.44,False,False
5585,2025Q4,777410,100.6,False,False
5585,2026Q1,809834,107.12,False,False
5585,2026Q2,543535,106.08,False,True
5586,2023,672734,46.08,True,False
5586,2024Q2,210917,57.94,False,False
5586,2024Q3,284014,77.18,False,False
5586,2024Q4,149974,40.75,False,False
5586,2025Q1,142441,39.57,False,False
5586,2025Q2,145804,40.06,False,False
5586,2025Q3,126923,34.49,False,False
5586,2025Q4,135261,36.76,False,False
5586,2026Q1,145029,40.29,False,False
5586,2026Q2,81303,33.32,False,True
5587,2023,426268,41.71,True,False
5587,2024Q2,105684,41.48,False,False
5587,2024Q3,99357,38.57,False,False
5587,2024Q4,110996,43.09,False,False
5587,2025Q1,90860,36.06,False,False
5587,2025Q2,96711,37.96,False,False
5587,2025Q3,102062,39.62,False,False
5587,2025Q4,111932,43.45,False,False
5587,2026Q1,101707,40.36,False,False
5587,2026Q2,80141,46.92,False,True
5588,2023,558091,25.48,True,False
5588,2024Q2,97682,17.89,False,False
5588,2024Q3,61169,11.08,False,False
5588,2024Q4,86272,15.63,False,False
5588,2025Q1,118413,21.93,False,False
5588,2025Q2,166564,30.51,False,False
5588,2025Q3,181525,32.88,False,False
5588,2025Q4,72999,13.22,False,False
5588,2026Q1,99960,18.51,False,False
5588,2026Q2,60372,16.5,False,True
5594,2023,1143525,28.48,True,False
5594,2024Q2,325792,32.55,False,False
5594,2024Q3,323301,31.95,False,False
5594,2024Q4,311706,30.8,False,False
5594,2025Q1,308398,31.15,False,False
5594,2025Q2,331840,33.15,False,False
5594,2025Q3,371427,36.7,False,False
5594,2025Q4,320632,31.68,False,False
5594,2026Q1,552178,55.78,False,False
5594,2026Q2,374125,55.76,False,True
5595,2023,226178,20.66,True,False
5595,2024Q2,176434,64.63,False,False
5595,2024Q3,343660,124.51,False,False
5595,2024Q4,59220,21.46,False,False
5595,2025Q1,45011,16.67,False,False
5595,2025Q2,48121,17.63,False,False
5595,2025Q3,47076,17.06,False,False
5595,2025Q4,44492,16.12,False,False
5595,2026Q1,45074,16.69,False,False
5595,2026Q2,32430,17.72,False,True
5596,2023,49618,5.66,True,False
5596,2024Q2,2360,1.08,False,False
5596,2024Q3,3250,1.47,False,False
5596,2024Q4,13385,6.06,False,False
5596,2025Q1,10919,5.06,False,False
5596,2025Q2,26637,12.2,False,False
5596,2025Q3,45204,20.47,False,False
5596,2025Q4,25731,11.65,False,False
5596,2026Q1,23886,11.06,False,False
5596,2026Q2,14781,10.1,False,True
5597,2023,193148,10.58,True,False
5597,2024Q2,63370,13.93,False,False
5597,2024Q3,46118,10.03,False,False
5597,2024Q4,36517,7.94,False,False
5597,2025Q1,34558,7.68,False,False
5597,2025Q2,55191,12.13,False,False
5597,2025Q3,91770,19.95,False,False
5597,2025Q4,53641,11.66,False,False
5597,2026Q1,54308,12.07,False,False
5597,2026Q2,48665,15.96,False,True
5601,2023,213977,11.49,True,False
5601,2024Q2,50311,10.84,False,False
5601,2024Q3,55504,11.83,False,False
5601,2024Q4,63851,13.61,False,False
5601,2025Q1,61115,13.31,False,False
5601,2025Q2,63157,13.61,False,False
5601,2025Q3,56009,11.94,False,False
5601,2025Q4,46113,9.83,False,False
5601,2026Q1,52569,11.45,False,False
5601,2026Q2,39200,12.6,False,True
5602,2023,1583973,43.4,True,False
5602,2024Q2,438979,48.24,False,False
5602,2024Q3,390161,42.41,False,False
5602,2024Q4,368749,40.08,False,False
5602,2025Q1,349354,38.82,False,False
5602,2025Q2,349087,38.36,False,False
5602,2025Q3,302831,32.92,False,False
5602,2025Q4,305387,33.19,False,False
5602,2026Q1,306444,34.05,False,False
5602,2026Q2,247681,40.6,False,True
5604,2023,427387,13.78,True,False
5604,2024Q2,126369,16.34,False,False
5604,2024Q3,121470,15.53,False,False
5604,2024Q4,81138,10.38,False,False
5604,2025Q1,93513,12.22,False,False
5604,2025Q2,105879,13.69,False,False
5604,2025Q3,86275,11.03,False,False
5604,2025Q4,76620,9.8,False,False
5604,2026Q1,74618,9.75,False,False
5604,2026Q2,44636,8.61,False,True
5605,2023,2795248,76.58,True,False
5605,2024Q2,697229,76.62,False,False
5605,2024Q3,654597,71.15,False,False
5605,2024Q4,572885,62.27,False,False
5605,2025Q1,619882,68.88,False,False
5605,2025Q2,692773,76.13,False,False
5605,2025Q3,585596,63.65,False,False
5605,2025Q4,598389,65.04,False,False
5605,2026Q1,585450,65.05,False,False
5605,2026Q2,397047,65.09,False,True
5606,2023,3639243,113.3,True,False
5606,2024Q2,1070869,133.72,False,False
5606,2024Q3,945905,116.84,False,False
5606,2024Q4,943147,116.5,False,False
5606,2025Q1,877983,110.86,False,False
5606,2025Q2,992807,123.98,False,False
5606,2025Q3,975635,120.51,False,False
5606,2025Q4,881835,108.92,False,False
5606,2026Q1,938158,118.45,False,False
5606,2026Q2,729995,135.99,False,True
5607,2023,903701,41.26,True,False
5607,2024Q2,246847,45.21,False,False
5607,2024Q3,219506,39.77,False,False
5607,2024Q4,237655,43.05,False,False
5607,2025Q1,318606,59.0,False,False
5607,2025Q2,310934,56.95,False,False
5607,2025Q3,338882,61.39,False,False
5607,2025Q4,363117,65.78,False,False
5607,2026Q1,316344,58.58,False,False
5607,2026Q2,251492,68.71,False,True
5609,2023,988751,43.69,True,False
5609,2024Q2,281313,49.86,False,False
5609,2024Q3,229243,40.19,False,False
5609,2024Q4,230274,40.37,False,False
5609,2025Q1,247099,44.28,False,False
5609,2025Q2,319655,56.66,False,False
5609,2025Q3,292526,51.28,False,False
5609,2025Q4,241532,42.34,False,False
5609,2026Q1,261459,46.86,False,False
5609,2026Q2,190960,50.49,False,True
5610,2023,285757,48.93,True,False
5610,2024Q2,130907,89.91,False,False
5610,2024Q3,109702,74.53,False,False
5610,2024Q4,13391,9.1,False,False
5610,2025Q1,6252,4.34,False,False
5610,2025Q2,66223,45.48,False,False
5610,2025Q3,65078,44.21,False,False
5610,2025Q4,11712,7.96,False,False
5610,2026Q1,11217,7.79,False,False
5610,2026Q2,18402,18.85,False,True
5611,2023,473168,28.81,True,False
5611,2024Q2,195231,47.68,False,False
5611,2024Q3,348790,84.25,False,False
5611,2024Q4,93110,22.49,False,False
5611,2025Q1,80592,19.9,False,False
5611,2025Q2,87635,21.4,False,False
5611,2025Q3,129374,31.25,False,False
5611,2025Q4,90407,21.84,False,False
5611,2026Q1,91025,22.48,False,False
5611,2026Q2,59787,21.78,False,True
5612,2023,239532,16.01,True,False
5612,2024Q2,85549,22.93,False,False
5612,2024Q3,164036,43.49,False,False
5612,2024Q4,67830,17.98,False,False
5612,2025Q1,54271,14.71,False,False
5612,2025Q2,50434,13.52,False,False
5612,2025Q3,47445,12.58,False,False
5612,2025Q4,53738,14.25,False,False
5612,2026Q1,65151,17.66,False,False
5612,2026Q2,59970,23.98,False,True
5613,2023,887681,43.43,True,False
5613,2024Q2,300923,59.05,False,False
5613,2024Q3,399925,77.63,False,False
5613,2024Q4,186229,36.15,False,False
5613,2025Q1,233467,46.32,False,False
5613,2025Q2,206904,40.6,False,False
5613,2025Q3,279419,54.24,False,False
5613,2025Q4,231889,45.01,False,False
5613,2026Q1,200821,39.85,False,False
5613,2026Q2,118188,34.6,False,True
5614,2023,133205,22.81,True,False
5614,2024Q2,37068,25.46,False,False
5614,2024Q3,30673,20.84,False,False
5614,2024Q4,28070,19.07,False,False
5614,2025Q1,26195,18.19,False,False
5614,2025Q2,25420,17.46,False,False
5614,2025Q3,15365,10.44,False,False
5614,2025Q4,19218,13.06,False,False
5614,2026Q1,12357,8.58,False,False
5614,2026Q2,7520,7.7,False,True
5615,2023,154045,22.21,True,False
5615,2024Q2,21157,12.24,False,False
5615,2024Q3,39283,22.47,False,False
5615,2024Q4,46641,26.68,False,False
5615,2025Q1,53728,31.42,False,False
5615,2025Q2,19526,11.29,False,False
5615,2025Q3,22252,12.73,False,False
5615,2025Q4,28456,16.28,False,False
5615,2026Q1,26527,15.51,False,False
5615,2026Q2,13197,11.39,False,True
5616,2023,4129513,78.57,True,False
5616,2024Q2,1471778,112.32,False,False
5616,2024Q3,1218180,91.95,False,False
5616,2024Q4,1614756,121.89,False,False
5616,2025Q1,1476493,113.93,False,False
5616,2025Q2,1464732,111.78,False,False
5616,2025Q3,1097521,82.84,False,False
5616,2025Q4,1444714,109.05,False,False
5616,2026Q1,1382547,106.68,False,False
5616,2026Q2,1167479,132.91,False,True
5617,2023,130965,21.11,True,False
5617,2024Q2,35970,23.25,False,False
5617,2024Q3,34288,21.92,False,False
5617,2024Q4,27893,17.83,False,False
5617,2025Q1,37194,24.31,False,False
5617,2025Q2,37535,24.26,False,False
5617,2025Q3,27217,17.4,False,False
5617,2025Q4,23331,14.92,False,False
5617,2026Q1,25680,16.78,False,False
5617,2026Q2,20274,19.55,False,True
5618,2023,1115651,51.81,True,False
5618,2024Q2,356407,66.38,False,False
5618,2024Q3,445434,82.06,False,False
5618,2024Q4,355114,65.42,False,False
5618,2025Q1,303892,57.23,False,False
5618,2025Q2,334015,62.21,False,False
5618,2025Q3,319424,58.85,False,False
5618,2025Q4,342990,63.19,False,False
5618,2026Q1,288017,54.24,False,False
5618,2026Q2,219041,60.86,False,True
5619,2024Q2,15740,1.92,False,False
5619,2024Q3,407636,49.23,False,False
5619,2024Q4,290509,35.09,False,False
5619,2025Q1,404080,49.89,False,False
5619,2025Q2,396573,48.42,False,False
5619,2025Q3,357949,43.23,False,False
5619,2025Q4,359590,43.43,False,False
5619,2026Q1,373088,46.06,False,False
5619,2026Q2,239856,43.69,False,True
5620,2023,234313,18.34,True,False
5620,2024Q2,73356,23.03,False,False
5620,2024Q3,171654,53.31,False,False
5620,2024Q4,104405,32.42,False,False
5620,2025Q1,50596,16.06,False,False
5620,2025Q2,60576,19.02,False,False
5620,2025Q3,55064,17.1,False,False
5620,2025Q4,52191,16.21,False,False
5620,2026Q1,52056,16.53,False,False
5620,2026Q2,31535,14.77,False,True
5622,2023,5555015,93.37,True,False
5622,2024Q2,1578532,106.42,False,False
5622,2024Q3,1364643,91.0,False,False
5622,2024Q4,1372140,91.5,False,False
5622,2025Q1,1369491,93.35,False,False
5622,2025Q2,1463436,98.66,False,False
5622,2025Q3,1324161,88.3,False,False
5622,2025Q4,1327638,88.53,False,False
5622,2026Q1,1382676,94.25,False,False
5622,2026Q2,925816,93.11,False,True
5623,2023,104394,26.0,True,False
5623,2024Q2,25741,25.72,False,False
5623,2024Q3,23360,23.08,False,False
5623,2024Q4,19727,19.49,False,False
5623,2025Q1,28240,28.53,False,False
5623,2025Q2,28720,28.69,False,False
5623,2025Q3,25020,24.72,False,False
5623,2025Q4,22047,21.79,False,False
5623,2026Q1,16391,16.56,False,False
5623,2026Q2,19130,28.51,False,True
5625,2023,8955472,136.31,True,False
5625,2024Q2,2500390,152.65,False,False
5625,2024Q3,2075746,125.35,False,False
5625,2024Q4,2312353,139.63,False,False
5625,2025Q1,2302697,142.14,False,False
5625,2025Q2,2506042,152.99,False,False
5625,2025Q3,2097005,126.63,False,False
5625,2025Q4,2175023,131.34,False,False
5625,2026Q1,2276243,140.51,False,False
5625,2026Q2,1730303,157.59,False,True
5626,2023,2099655,68.48,True,False
5626,2024Q2,561229,73.42,False,False
5626,2024Q3,412641,53.4,False,False
5626,2024Q4,459991,59.52,False,False
5626,2025Q1,473580,62.64,False,False
5626,2025Q2,423412,55.39,False,False
5626,2025Q3,319679,41.37,False,False
5626,2025Q4,391499,50.66,False,False
5626,2026Q1,419379,55.47,False,False
5626,2026Q2,323683,63.17,False,True
5627,2023,7389690,68.4,True,False
5627,2024Q2,2160812,80.22,False,False
5627,2024Q3,1605650,58.96,False,False
5627,2024Q4,1627536,59.77,False,False
5627,2025Q1,1696674,63.69,False,False
5627,2025Q2,1977461,73.41,False,False
5627,2025Q3,1590722,58.41,False,False
5627,2025Q4,1512176,55.53,False,False
5627,2026Q1,1684897,63.25,False,False
5627,2026Q2,1348219,74.67,False,True
5628,2023,277313,18.99,True,False
5628,2024Q2,130480,35.85,False,False
5628,2024Q3,277606,75.44,False,False
5628,2024Q4,94377,25.65,False,False
5628,2025Q1,54532,15.15,False,False
5628,2025Q2,74857,20.57,False,False
5628,2025Q3,46912,12.75,False,False
5628,2025Q4,77169,20.97,False,False
5628,2026Q1,70320,19.53,False,False
5628,2026Q2,49693,20.37,False,True
5629,2023,282790,17.22,True,False
5629,2024Q2,142366,34.77,False,False
5629,2024Q3,109590,26.47,False,False
5629,2024Q4,74899,18.09,False,False
5629,2025Q1,82098,20.27,False,False
5629,2025Q2,45538,11.12,False,False
5629,2025Q3,33062,7.99,False,False
5629,2025Q4,67475,16.3,False,False
5629,2026Q1,35279,8.71,False,False
5629,2026Q2,30122,10.97,False,True
5630,2023,323215,19.68,True,False
5630,2024Q2,108154,26.41,False,False
5630,2024Q3,72233,17.45,False,False
5630,2024Q4,52425,12.66,False,False
5630,2025Q1,72279,17.85,False,False
5630,2025Q2,54649,13.35,False,False
5630,2025Q3,56466,13.64,False,False
5630,2025Q4,74533,18.0,False,False
5630,2026Q1,47263,11.67,False,False
5630,2026Q2,41493,15.12,False,True
5631,2023,25675495,311.26,True,False
5631,2024Q2,6651032,323.4,False,False
5631,2024Q3,5363539,257.96,False,False
5631,2024Q4,6907101,332.2,False,False
5631,2025Q1,6874426,337.98,False,False
5631,2025Q2,6564239,319.18,False,False
5631,2025Q3,5189298,249.58,False,False
5631,2025Q4,8004496,384.98,False,False
5631,2026Q1,6859698,337.25,False,False
5631,2026Q2,4976356,360.97,False,True
5632,2023,1114397,82.52,True,False
