observation_id,source_id,provider,region_family,geography,reference_period,metric,segment_1,segment_2,value,unit,observed_first_available_at_utc,source_loaded_at_utc,collection_timestamp_utc,pit_treatment,strict_pit_eligible,included_in_feature,raw_file
579061fb2679670b08de,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-02,Deplaned,International,Deplaned,48541.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
1371a14d7d2bd24cbd66,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-02,Enplaned,International,Enplaned,44872.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
4c16e6a5013d596b8917,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-03,Deplaned,Domestic,Deplaned,510330.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
43b3738dd288b04d8af2,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-03,Enplaned,Domestic,Enplaned,519436.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
797d9525228ea3afed3a,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-03,Thru / Transit,Domestic,Thru / Transit,176.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
1c3e6904f7a7978f6dbc,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-03,Deplaned,International,Deplaned,65992.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
3b3aaf2e3bc57b2466bc,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-03,Enplaned,International,Enplaned,64086.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
cd814e9538e510cd97c6,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-04,Deplaned,Domestic,Deplaned,644294.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
810c47f0c9ed5ce3d6d6,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-04,Enplaned,Domestic,Enplaned,670120.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
7a20d13235f680c76235,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-04,Thru / Transit,Domestic,Thru / Transit,32.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
b34670b85331a1c9844c,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-04,Deplaned,International,Deplaned,75547.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
2fc5cc7e67ab88a207f4,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-04,Enplaned,International,Enplaned,65951.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
6bc9c1e390e58692ba4e,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-05,Deplaned,Domestic,Deplaned,781341.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
1f47d1a2aa4d5349881b,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-05,Enplaned,Domestic,Enplaned,787048.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
c3f7c31b126e0ea11884,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-05,Deplaned,International,Deplaned,83735.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
bce6eb09d80e2f7c750a,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-05,Enplaned,International,Enplaned,86897.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
5ab3f7a3f41e08216d7b,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-06,Deplaned,Domestic,Deplaned,970205.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
191528e9b7e5892ca823,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-06,Enplaned,Domestic,Enplaned,1006372.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
50036914cb5d29ee66ff,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-06,Thru / Transit,Domestic,Thru / Transit,144.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
bd53ed8adfa25b0594c2,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-06,Deplaned,International,Deplaned,125848.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
e972a59c1bba1ceee158,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-06,Enplaned,International,Enplaned,142970.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
0c0002b064b495b18a62,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-07,Deplaned,Domestic,Deplaned,1184454.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
d3bf410cba8f70e2f2ef,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-07,Enplaned,Domestic,Enplaned,1178760.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
6cbaeb1767f3ff71c01e,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-07,Thru / Transit,Domestic,Thru / Transit,336.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
d5b65486a198e3c4931c,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-07,Deplaned,International,Deplaned,186977.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
ca648a948f6f07e3b72a,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-07,Enplaned,International,Enplaned,181483.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
747943f6184ec0d9a926,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-08,Deplaned,Domestic,Deplaned,1129065.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
7ff47b25233ebb8467d2,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-08,Enplaned,Domestic,Enplaned,1121854.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
3dc371c1916989a1bbd2,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-08,Thru / Transit,Domestic,Thru / Transit,263.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
db5f7b6de255d11c8914,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-08,Deplaned,International,Deplaned,227668.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
5617a81fe69dd3a4d744,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-08,Enplaned,International,Enplaned,170304.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
33bb893297dbb64ebdf6,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-09,Deplaned,Domestic,Deplaned,1037899.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
deb17f80535b2ac5a1c7,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-09,Enplaned,Domestic,Enplaned,1044634.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
f451893d2ff605a5ff1b,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-09,Thru / Transit,Domestic,Thru / Transit,42.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
e4169017466d1077e867,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-09,Deplaned,International,Deplaned,176803.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
0e3981f8e1d297998d81,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-09,Enplaned,International,Enplaned,160481.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
6f877ceac5f19ee7a21f,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-10,Deplaned,Domestic,Deplaned,1186580.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
c8b68ef393c044b06d2c,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-10,Enplaned,Domestic,Enplaned,1177345.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
27eeb67e0b8994695f2c,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-10,Thru / Transit,Domestic,Thru / Transit,158.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
8b62e88cff53d41bb198,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-10,Deplaned,International,Deplaned,179442.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
268ba26abe3df0efe7e1,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-10,Enplaned,International,Enplaned,168113.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
4f941efc0ee7d0e43810,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-11,Deplaned,Domestic,Deplaned,1180931.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
74de6952328a72d389d2,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-11,Enplaned,Domestic,Enplaned,1201975.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
ba909bbff223277f040e,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-11,Thru / Transit,Domestic,Thru / Transit,432.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
9b5fec1ca2fd540bfed8,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-11,Deplaned,International,Deplaned,212397.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
97238079af9ff2f58f6f,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-11,Enplaned,International,Enplaned,202215.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
593f6adfb53b63fa2292,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-11,Thru / Transit,International,Thru / Transit,1731.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
6338335b8762496f4b04,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-12,Deplaned,Domestic,Deplaned,1179924.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
66e75310c6fcd9873cc8,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-12,Enplaned,Domestic,Enplaned,1205517.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
760e9c8570325282b614,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-12,Thru / Transit,Domestic,Thru / Transit,214.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
6382c003d9082b123110,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-12,Deplaned,International,Deplaned,255511.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
6380aa5f2eea0f87034a,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-12,Enplaned,International,Enplaned,268864.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
7bfb78f76d51a92b8a88,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2021-12,Thru / Transit,International,Thru / Transit,5425.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
d7a81e049caf7de825d7,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-01,Deplaned,Domestic,Deplaned,861511.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
f786037a7ecdf4e94b79,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-01,Enplaned,Domestic,Enplaned,816277.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
56f7d62a208206fdcd8d,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-01,Thru / Transit,Domestic,Thru / Transit,670.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
780e41c748c6b6032b20,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-01,Deplaned,International,Deplaned,220432.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
891b7139602fa1dbab05,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-01,Enplaned,International,Enplaned,189220.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
52aad961354c836743cf,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-01,Thru / Transit,International,Thru / Transit,4458.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
a1ae3c38aea20ac94597,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-02,Deplaned,Domestic,Deplaned,949781.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
4b6563294eeff85f00ec,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-02,Enplaned,Domestic,Enplaned,948859.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
059bdfc1e331c9deb6f5,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-02,Thru / Transit,Domestic,Thru / Transit,364.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
f5c7b7c9944825893f8e,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-02,Deplaned,International,Deplaned,177361.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
bb18af2135df89ce81bd,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-02,Enplaned,International,Enplaned,176899.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
b7449847b4f35ab01bbe,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-02,Thru / Transit,International,Thru / Transit,2818.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
4fcaaa4023a60fae9275,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-03,Deplaned,Domestic,Deplaned,1266950.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
4b7e9662fb56282dd925,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-03,Enplaned,Domestic,Enplaned,1292133.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
92316960f9576a90bccf,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-03,Thru / Transit,Domestic,Thru / Transit,837.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
4f3d22669e9afd6a6ef8,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-03,Deplaned,International,Deplaned,261974.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
56902de4e50442086cd1,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-03,Enplaned,International,Enplaned,267142.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
8b5396c3029a6e5f3502,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-03,Thru / Transit,International,Thru / Transit,3431.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
1f99988f1a6fe1ab4a6c,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-04,Deplaned,Domestic,Deplaned,1372781.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
ee7b8e42736fd2411150,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-04,Enplaned,Domestic,Enplaned,1347394.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
2c641b50b6b09ac38515,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-04,Thru / Transit,Domestic,Thru / Transit,585.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
530c03c76962dca3d83a,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-04,Deplaned,International,Deplaned,347684.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
bac7ad47b5bf77cb59aa,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-04,Enplaned,International,Enplaned,337859.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
82409e9e0c633d682874,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-04,Thru / Transit,International,Thru / Transit,5063.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
770c4e63b1d2579c8651,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-05,Deplaned,Domestic,Deplaned,1430583.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
5fd16916f49b5a30157b,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-05,Enplaned,Domestic,Enplaned,1409528.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
a54695282d002a2555a9,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-05,Thru / Transit,Domestic,Thru / Transit,668.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
d5c9a662d2ee5ee6b5c7,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-05,Deplaned,International,Deplaned,400532.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
697886c47c9284784b74,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-05,Enplaned,International,Enplaned,429788.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
491e1bb8819bd4bffe62,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-05,Thru / Transit,International,Thru / Transit,5014.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,false,raw_cache/source_reused/sfo_air_passengers_aggregate.json
294581f9987876255fe7,SFO_AIR_PASSENGERS,City and County of San Francisco,United States,San Francisco International Airport,2022-06,Deplaned,Domestic,Deplaned,1502481.0,passengers,,2026-08-22T15:04:26.000Z,2026-09-03T20:50:50Z,current_snapshot_diagnostic_only,false,true,raw_cache/source_reused/sfo_air_passengers_aggregate.json
