freq,unit,coicop18,geo,time,value
M,RCH_A,CP11202,ES,2023-08,5.7
M,RCH_A,CP11202,ES,2023-09,5.7
M,RCH_A,CP11202,ES,2023-10,5.7
M,RCH_A,CP11202,ES,2023-11,5.7
M,RCH_A,CP11202,ES,2023-12,5.7
M,RCH_A,CP11202,ES,2024-01,5.7
M,RCH_A,CP11202,ES,2024-02,5.7
M,RCH_A,CP11202,ES,2024-03,5.7
M,RCH_A,CP11202,ES,2024-04,4.7
M,RCH_A,CP11202,ES,2024-05,4.7
M,RCH_A,CP11202,ES,2024-06,4.7
M,RCH_A,CP11202,ES,2024-07,4.7
M,RCH_A,CP11202,ES,2024-08,4.7
M,RCH_A,CP11202,ES,2024-09,4.7
M,RCH_A,CP11202,ES,2024-10,4.7
M,RCH_A,CP11202,ES,2024-11,4.7
M,RCH_A,CP11202,ES,2024-12,4.7
M,RCH_A,CP11202,ES,2025-01,4.7
M,RCH_A,CP11202,ES,2025-02,4.7
M,RCH_A,CP11202,ES,2025-03,4.7
M,RCH_A,CP11202,ES,2025-04,4.4
M,RCH_A,CP11202,ES,2025-05,4.4
M,RCH_A,CP11202,ES,2025-06,4.4
M,RCH_A,CP11202,ES,2025-07,4.4
M,RCH_A,CP11202,ES,2025-08,4.4
M,RCH_A,CP11202,ES,2025-09,4.4
M,RCH_A,CP11202,ES,2025-10,4.4
M,RCH_A,CP11202,ES,2025-11,4.4
M,RCH_A,CP11202,ES,2025-12,4.4
M,RCH_A,CP11202,ES,2026-01,4.4
M,RCH_A,CP11202,ES,2026-02,4.4
M,RCH_A,CP11202,ES,2026-03,4.4
M,RCH_A,CP11202,ES,2026-04,4.4
M,RCH_A,CP11202,ES,2026-05,4.4
M,RCH_A,CP11202,ES,2026-06,4.4
M,RCH_A,CP11202,ES,2026-07,4.4
M,RCH_A,CP11202,EU27_2020,2017-12,3.3
M,RCH_A,CP11202,EU27_2020,2018-01,5.0
M,RCH_A,CP11202,EU27_2020,2018-02,1.5
M,RCH_A,CP11202,EU27_2020,2018-03,6.5
M,RCH_A,CP11202,EU27_2020,2018-04,-0.7
M,RCH_A,CP11202,EU27_2020,2018-05,4.9
M,RCH_A,CP11202,EU27_2020,2018-06,2.5
M,RCH_A,CP11202,EU27_2020,2018-07,5.2
M,RCH_A,CP11202,EU27_2020,2018-08,8.5
M,RCH_A,CP11202,EU27_2020,2018-09,4.9
M,RCH_A,CP11202,EU27_2020,2018-10,2.9
M,RCH_A,CP11202,EU27_2020,2018-11,3.5
M,RCH_A,CP11202,EU27_2020,2018-12,4.1
M,RCH_A,CP11202,EU27_2020,2019-01,2.5
M,RCH_A,CP11202,EU27_2020,2019-02,2.8
M,RCH_A,CP11202,EU27_2020,2019-03,-2.7
M,RCH_A,CP11202,EU27_2020,2019-04,6.8
M,RCH_A,CP11202,EU27_2020,2019-05,2.5
M,RCH_A,CP11202,EU27_2020,2019-06,5.0
M,RCH_A,CP11202,EU27_2020,2019-07,0.4
M,RCH_A,CP11202,EU27_2020,2019-08,-2.7
M,RCH_A,CP11202,EU27_2020,2019-09,2.5
M,RCH_A,CP11202,EU27_2020,2019-10,3.1
M,RCH_A,CP11202,EU27_2020,2019-11,2.2
M,RCH_A,CP11202,EU27_2020,2019-12,3.4
M,RCH_A,CP11202,EU27_2020,2020-01,2.1
M,RCH_A,CP11202,EU27_2020,2020-02,2.6
M,RCH_A,CP11202,EU27_2020,2020-03,1.1
M,RCH_A,CP11202,EU27_2020,2020-04,1.3
M,RCH_A,CP11202,EU27_2020,2020-05,0.9
M,RCH_A,CP11202,EU27_2020,2020-06,0.9
M,RCH_A,CP11202,EU27_2020,2020-07,2.6
M,RCH_A,CP11202,EU27_2020,2020-08,0.2
M,RCH_A,CP11202,EU27_2020,2020-09,1.8
M,RCH_A,CP11202,EU27_2020,2020-10,4.4
M,RCH_A,CP11202,EU27_2020,2020-11,2.9
M,RCH_A,CP11202,EU27_2020,2020-12,2.9
M,RCH_A,CP11202,EU27_2020,2021-01,0.4
M,RCH_A,CP11202,EU27_2020,2021-02,3.4
M,RCH_A,CP11202,EU27_2020,2021-03,4.0
M,RCH_A,CP11202,EU27_2020,2021-04,3.3
M,RCH_A,CP11202,EU27_2020,2021-05,7.3
M,RCH_A,CP11202,EU27_2020,2021-06,3.5
M,RCH_A,CP11202,EU27_2020,2021-07,0.5
M,RCH_A,CP11202,EU27_2020,2021-08,5.3
M,RCH_A,CP11202,EU27_2020,2021-09,3.5
M,RCH_A,CP11202,EU27_2020,2021-10,1.4
M,RCH_A,CP11202,EU27_2020,2021-11,2.1
M,RCH_A,CP11202,EU27_2020,2021-12,1.3
M,RCH_A,CP11202,EU27_2020,2022-01,5.4
M,RCH_A,CP11202,EU27_2020,2022-02,5.0
M,RCH_A,CP11202,EU27_2020,2022-03,5.4
M,RCH_A,CP11202,EU27_2020,2022-04,7.5
M,RCH_A,CP11202,EU27_2020,2022-05,5.2
M,RCH_A,CP11202,EU27_2020,2022-06,6.8
M,RCH_A,CP11202,EU27_2020,2022-07,10.5
M,RCH_A,CP11202,EU27_2020,2022-08,6.4
M,RCH_A,CP11202,EU27_2020,2022-09,2.6
M,RCH_A,CP11202,EU27_2020,2022-10,5.0
M,RCH_A,CP11202,EU27_2020,2022-11,5.3
M,RCH_A,CP11202,EU27_2020,2022-12,4.6
M,RCH_A,CP11202,EU27_2020,2023-01,3.2
M,RCH_A,CP11202,EU27_2020,2023-02,4.3
M,RCH_A,CP11202,EU27_2020,2023-03,2.7
M,RCH_A,CP11202,EU27_2020,2023-04,8.0
M,RCH_A,CP11202,EU27_2020,2023-05,6.9
M,RCH_A,CP11202,EU27_2020,2023-06,5.1
M,RCH_A,CP11202,EU27_2020,2023-07,8.2
M,RCH_A,CP11202,EU27_2020,2023-08,6.4
M,RCH_A,CP11202,EU27_2020,2023-09,9.2
M,RCH_A,CP11202,EU27_2020,2023-10,10.0
M,RCH_A,CP11202,EU27_2020,2023-11,7.5
M,RCH_A,CP11202,EU27_2020,2023-12,4.5
M,RCH_A,CP11202,EU27_2020,2024-01,5.7
M,RCH_A,CP11202,EU27_2020,2024-02,5.6
M,RCH_A,CP11202,EU27_2020,2024-03,7.1
M,RCH_A,CP11202,EU27_2020,2024-04,1.5
M,RCH_A,CP11202,EU27_2020,2024-05,6.3
M,RCH_A,CP11202,EU27_2020,2024-06,7.9
M,RCH_A,CP11202,EU27_2020,2024-07,6.1
M,RCH_A,CP11202,EU27_2020,2024-08,6.1
M,RCH_A,CP11202,EU27_2020,2024-09,6.8
M,RCH_A,CP11202,EU27_2020,2024-10,6.1
M,RCH_A,CP11202,EU27_2020,2024-11,7.1
M,RCH_A,CP11202,EU27_2020,2024-12,10.5
M,RCH_A,CP11202,EU27_2020,2025-01,7.3
M,RCH_A,CP11202,EU27_2020,2025-02,6.3
M,RCH_A,CP11202,EU27_2020,2025-03,5.8
M,RCH_A,CP11202,EU27_2020,2025-04,6.5
M,RCH_A,CP11202,EU27_2020,2025-05,-0.6
M,RCH_A,CP11202,EU27_2020,2025-06,3.7
M,RCH_A,CP11202,EU27_2020,2025-07,1.8
M,RCH_A,CP11202,EU27_2020,2025-08,4.3
M,RCH_A,CP11202,EU27_2020,2025-09,4.0
M,RCH_A,CP11202,EU27_2020,2025-10,3.9
M,RCH_A,CP11202,EU27_2020,2025-11,2.8
M,RCH_A,CP11202,EU27_2020,2025-12,4.3
M,RCH_A,CP11202,EU27_2020,2026-01,3.1
M,RCH_A,CP11202,EU27_2020,2026-02,4.9
M,RCH_A,CP11202,EU27_2020,2026-03,2.6
M,RCH_A,CP11202,EU27_2020,2026-04,3.7
M,RCH_A,CP11202,EU27_2020,2026-05,7.4
M,RCH_A,CP11202,EU27_2020,2026-06,3.2
M,RCH_A,CP11202,EU27_2020,2026-07,5.0
M,RCH_A,CP11202,FR,2015-01,2.7
M,RCH_A,CP11202,FR,2015-02,7.1
M,RCH_A,CP11202,FR,2015-03,-0.9
M,RCH_A,CP11202,FR,2015-04,1.7
M,RCH_A,CP11202,FR,2015-05,1.9
M,RCH_A,CP11202,FR,2015-06,2.3
M,RCH_A,CP11202,FR,2015-07,0.1
M,RCH_A,CP11202,FR,2015-08,2.2
M,RCH_A,CP11202,FR,2015-09,2.1
M,RCH_A,CP11202,FR,2015-10,1.5
M,RCH_A,CP11202,FR,2015-11,-0.6
M,RCH_A,CP11202,FR,2015-12,5.4
M,RCH_A,CP11202,FR,2016-01,6.1
M,RCH_A,CP11202,FR,2016-02,0.8
M,RCH_A,CP11202,FR,2016-03,2.1
M,RCH_A,CP11202,FR,2016-04,6.9
M,RCH_A,CP11202,FR,2016-05,2.6
M,RCH_A,CP11202,FR,2016-06,1.7
M,RCH_A,CP11202,FR,2016-07,-0.3
M,RCH_A,CP11202,FR,2016-08,1.2
M,RCH_A,CP11202,FR,2016-09,5.7
M,RCH_A,CP11202,FR,2016-10,10.0
M,RCH_A,CP11202,FR,2016-11,10.9
M,RCH_A,CP11202,FR,2016-12,4.2
M,RCH_A,CP11202,FR,2017-01,6.6
M,RCH_A,CP11202,FR,2017-02,5.7
M,RCH_A,CP11202,FR,2017-03,6.9
M,RCH_A,CP11202,FR,2017-04,1.8
M,RCH_A,CP11202,FR,2017-05,4.0
M,RCH_A,CP11202,FR,2017-06,3.9
M,RCH_A,CP11202,FR,2017-07,-0.4
M,RCH_A,CP11202,FR,2017-08,3.7
M,RCH_A,CP11202,FR,2017-09,6.4
M,RCH_A,CP11202,FR,2017-10,3.6
M,RCH_A,CP11202,FR,2017-11,5.7
M,RCH_A,CP11202,FR,2017-12,1.2
M,RCH_A,CP11202,FR,2018-01,7.7
M,RCH_A,CP11202,FR,2018-02,-2.1
M,RCH_A,CP11202,FR,2018-03,8.4
M,RCH_A,CP11202,FR,2018-04,2.3
M,RCH_A,CP11202,FR,2018-05,5.3
M,RCH_A,CP11202,FR,2018-06,3.9
M,RCH_A,CP11202,FR,2018-07,6.1
M,RCH_A,CP11202,FR,2018-08,11.2
M,RCH_A,CP11202,FR,2018-09,4.9
M,RCH_A,CP11202,FR,2018-10,3.8
M,RCH_A,CP11202,FR,2018-11,3.1
M,RCH_A,CP11202,FR,2018-12,0.7
M,RCH_A,CP11202,FR,2019-01,5.6
M,RCH_A,CP11202,FR,2019-02,5.1
M,RCH_A,CP11202,FR,2019-03,-6.8
M,RCH_A,CP11202,FR,2019-04,6.3
M,RCH_A,CP11202,FR,2019-05,3.4
M,RCH_A,CP11202,FR,2019-06,4.2
M,RCH_A,CP11202,FR,2019-07,1.3
M,RCH_A,CP11202,FR,2019-08,-3.9
M,RCH_A,CP11202,FR,2019-09,4.7
M,RCH_A,CP11202,FR,2019-10,4.4
M,RCH_A,CP11202,FR,2019-11,3.2
M,RCH_A,CP11202,FR,2019-12,5.8
M,RCH_A,CP11202,FR,2020-01,2.4
M,RCH_A,CP11202,FR,2020-02,4.5
M,RCH_A,CP11202,FR,2020-03,3.5
M,RCH_A,CP11202,FR,2020-04,0.2
M,RCH_A,CP11202,FR,2020-05,0.3
M,RCH_A,CP11202,FR,2020-06,3.2
M,RCH_A,CP11202,FR,2020-07,1.2
M,RCH_A,CP11202,FR,2020-08,2.3
M,RCH_A,CP11202,FR,2020-09,0.7
M,RCH_A,CP11202,FR,2020-10,3.9
M,RCH_A,CP11202,FR,2020-11,3.7
M,RCH_A,CP11202,FR,2020-12,0.9
M,RCH_A,CP11202,FR,2021-01,-0.8
M,RCH_A,CP11202,FR,2021-02,1.6
M,RCH_A,CP11202,FR,2021-03,3.2
M,RCH_A,CP11202,FR,2021-04,5.2
M,RCH_A,CP11202,FR,2021-05,10.3
M,RCH_A,CP11202,FR,2021-06,3.2
M,RCH_A,CP11202,FR,2021-07,4.7
M,RCH_A,CP11202,FR,2021-08,7.7
M,RCH_A,CP11202,FR,2021-09,3.4
M,RCH_A,CP11202,FR,2021-10,-1.2
M,RCH_A,CP11202,FR,2021-11,-2.0
M,RCH_A,CP11202,FR,2021-12,0.1
M,RCH_A,CP11202,FR,2022-01,2.9
M,RCH_A,CP11202,FR,2022-02,4.6
M,RCH_A,CP11202,FR,2022-03,4.1
M,RCH_A,CP11202,FR,2022-04,1.2
M,RCH_A,CP11202,FR,2022-05,-1.0
M,RCH_A,CP11202,FR,2022-06,3.4
M,RCH_A,CP11202,FR,2022-07,13.7
M,RCH_A,CP11202,FR,2022-08,3.2
M,RCH_A,CP11202,FR,2022-09,-2.2
M,RCH_A,CP11202,FR,2022-10,0.6
M,RCH_A,CP11202,FR,2022-11,4.7
M,RCH_A,CP11202,FR,2022-12,2.2
M,RCH_A,CP11202,FR,2023-01,-3.9
M,RCH_A,CP11202,FR,2023-02,-2.5
M,RCH_A,CP11202,FR,2023-03,-6.4
M,RCH_A,CP11202,FR,2023-04,6.6
M,RCH_A,CP11202,FR,2023-05,3.5
M,RCH_A,CP11202,FR,2023-06,1.4
M,RCH_A,CP11202,FR,2023-07,-0.7
M,RCH_A,CP11202,FR,2023-08,1.3
M,RCH_A,CP11202,FR,2023-09,7.3
M,RCH_A,CP11202,FR,2023-10,9.2
M,RCH_A,CP11202,FR,2023-11,5.7
M,RCH_A,CP11202,FR,2023-12,1.0
M,RCH_A,CP11202,FR,2024-01,0.5
M,RCH_A,CP11202,FR,2024-02,1.4
M,RCH_A,CP11202,FR,2024-03,0.8
M,RCH_A,CP11202,FR,2024-04,3.7
M,RCH_A,CP11202,FR,2024-05,5.2
M,RCH_A,CP11202,FR,2024-06,2.7
M,RCH_A,CP11202,FR,2024-07,3.5
M,RCH_A,CP11202,FR,2024-08,2.6
M,RCH_A,CP11202,FR,2024-09,6.0
M,RCH_A,CP11202,FR,2024-10,5.6
M,RCH_A,CP11202,FR,2024-11,5.4
M,RCH_A,CP11202,FR,2024-12,8.8
M,RCH_A,CP11202,FR,2025-01,9.4
M,RCH_A,CP11202,FR,2025-02,9.0
M,RCH_A,CP11202,FR,2025-03,9.7
M,RCH_A,CP11202,FR,2025-04,-2.3
M,RCH_A,CP11202,FR,2025-05,-2.6
M,RCH_A,CP11202,FR,2025-06,3.5
M,RCH_A,CP11202,FR,2025-07,1.8
M,RCH_A,CP11202,FR,2025-08,6.5
M,RCH_A,CP11202,FR,2025-09,2.1
M,RCH_A,CP11202,FR,2025-10,2.6
M,RCH_A,CP11202,FR,2025-11,-2.7
M,RCH_A,CP11202,FR,2025-12,1.0
M,RCH_A,CP11202,FR,2026-01,-1.6
M,RCH_A,CP11202,FR,2026-02,0.7
M,RCH_A,CP11202,FR,2026-03,-3.0
M,RCH_A,CP11202,FR,2026-04,6.5
M,RCH_A,CP11202,FR,2026-05,7.8
M,RCH_A,CP11202,FR,2026-06,4.9
M,RCH_A,CP11202,FR,2026-07,7.2
M,RCH_A,CP11202,HR,2015-12,17.8
M,RCH_A,CP11202,HR,2016-01,15.3
M,RCH_A,CP11202,HR,2016-02,16.5
M,RCH_A,CP11202,HR,2016-03,15.4
M,RCH_A,CP11202,HR,2016-04,11.1
M,RCH_A,CP11202,HR,2016-05,11.9
M,RCH_A,CP11202,HR,2016-06,-1.5
M,RCH_A,CP11202,HR,2016-07,-4.7
M,RCH_A,CP11202,HR,2016-08,-9.2
M,RCH_A,CP11202,HR,2016-09,7.0
M,RCH_A,CP11202,HR,2016-10,-1.1
M,RCH_A,CP11202,HR,2016-11,1.7
M,RCH_A,CP11202,HR,2016-12,-0.6
M,RCH_A,CP11202,HR,2017-01,-0.3
M,RCH_A,CP11202,HR,2017-02,0.1
M,RCH_A,CP11202,HR,2017-03,0.7
M,RCH_A,CP11202,HR,2017-04,3.2
M,RCH_A,CP11202,HR,2017-05,0.4
M,RCH_A,CP11202,HR,2017-06,0.1
M,RCH_A,CP11202,HR,2017-07,0.1
M,RCH_A,CP11202,HR,2017-08,0.8
M,RCH_A,CP11202,HR,2017-09,2.3
M,RCH_A,CP11202,HR,2017-10,1.7
M,RCH_A,CP11202,HR,2017-11,1.1
M,RCH_A,CP11202,HR,2017-12,-0.1
M,RCH_A,CP11202,HR,2018-01,-0.8
M,RCH_A,CP11202,HR,2018-02,0.3
M,RCH_A,CP11202,HR,2018-03,0.5
M,RCH_A,CP11202,HR,2018-04,-1.7
M,RCH_A,CP11202,HR,2018-05,0.8
M,RCH_A,CP11202,HR,2018-06,4.0
M,RCH_A,CP11202,HR,2018-07,10.0
M,RCH_A,CP11202,HR,2018-08,9.6
M,RCH_A,CP11202,HR,2018-09,1.6
M,RCH_A,CP11202,HR,2018-10,1.7
M,RCH_A,CP11202,HR,2018-11,4.6
M,RCH_A,CP11202,HR,2018-12,5.0
M,RCH_A,CP11202,HR,2019-01,6.4
M,RCH_A,CP11202,HR,2019-02,4.7
M,RCH_A,CP11202,HR,2019-03,2.8
M,RCH_A,CP11202,HR,2019-04,4.8
M,RCH_A,CP11202,HR,2019-05,1.8
M,RCH_A,CP11202,HR,2019-06,1.3
M,RCH_A,CP11202,HR,2019-07,3.8
M,RCH_A,CP11202,HR,2019-08,-1.0
M,RCH_A,CP11202,HR,2019-09,0.9
M,RCH_A,CP11202,HR,2019-10,0.8
M,RCH_A,CP11202,HR,2019-11,0.5
M,RCH_A,CP11202,HR,2019-12,1.0
M,RCH_A,CP11202,HR,2020-01,0.2
M,RCH_A,CP11202,HR,2020-02,0.3
M,RCH_A,CP11202,HR,2020-03,2.8
M,RCH_A,CP11202,HR,2020-04,2.1
M,RCH_A,CP11202,HR,2020-05,2.5
M,RCH_A,CP11202,HR,2020-06,-1.9
M,RCH_A,CP11202,HR,2020-07,-7.3
M,RCH_A,CP11202,HR,2020-08,-5.3
M,RCH_A,CP11202,HR,2020-09,1.8
M,RCH_A,CP11202,HR,2020-10,3.7
M,RCH_A,CP11202,HR,2020-11,2.5
M,RCH_A,CP11202,HR,2020-12,1.4
M,RCH_A,CP11202,HR,2021-01,2.3
M,RCH_A,CP11202,HR,2021-02,3.1
M,RCH_A,CP11202,HR,2021-03,3.2
M,RCH_A,CP11202,HR,2021-04,-1.7
M,RCH_A,CP11202,HR,2021-05,0.5
M,RCH_A,CP11202,HR,2021-06,4.1
M,RCH_A,CP11202,HR,2021-07,8.3
M,RCH_A,CP11202,HR,2021-08,10.0
M,RCH_A,CP11202,HR,2021-09,3.3
M,RCH_A,CP11202,HR,2021-10,2.2
M,RCH_A,CP11202,HR,2021-11,2.8
M,RCH_A,CP11202,HR,2021-12,4.3
M,RCH_A,CP11202,HR,2022-01,3.8
M,RCH_A,CP11202,HR,2022-02,4.4
M,RCH_A,CP11202,HR,2022-03,5.7
M,RCH_A,CP11202,HR,2022-04,11.7
M,RCH_A,CP11202,HR,2022-05,10.1
M,RCH_A,CP11202,HR,2022-06,17.6
M,RCH_A,CP11202,HR,2022-07,19.2
M,RCH_A,CP11202,HR,2022-08,20.3
M,RCH_A,CP11202,HR,2022-09,17.7
M,RCH_A,CP11202,HR,2022-10,19.0
M,RCH_A,CP11202,HR,2022-11,17.1
M,RCH_A,CP11202,HR,2022-12,15.3
M,RCH_A,CP11202,HR,2023-01,14.8
M,RCH_A,CP11202,HR,2023-02,16.5
M,RCH_A,CP11202,HR,2023-03,18.2
M,RCH_A,CP11202,HR,2023-04,17.0
M,RCH_A,CP11202,HR,2023-05,23.3
M,RCH_A,CP11202,HR,2023-06,24.5
M,RCH_A,CP11202,HR,2023-07,21.4
M,RCH_A,CP11202,HR,2023-08,21.0
M,RCH_A,CP11202,HR,2023-09,21.9
M,RCH_A,CP11202,HR,2023-10,17.1
M,RCH_A,CP11202,HR,2023-11,13.7
M,RCH_A,CP11202,HR,2023-12,13.8
M,RCH_A,CP11202,HR,2024-01,14.0
M,RCH_A,CP11202,HR,2024-02,14.6
M,RCH_A,CP11202,HR,2024-03,16.5
M,RCH_A,CP11202,HR,2024-04,18.3
M,RCH_A,CP11202,HR,2024-05,21.4
M,RCH_A,CP11202,HR,2024-06,16.1
M,RCH_A,CP11202,HR,2024-07,17.8
M,RCH_A,CP11202,HR,2024-08,17.9
M,RCH_A,CP11202,HR,2024-09,22.3
M,RCH_A,CP11202,HR,2024-10,20.6
M,RCH_A,CP11202,HR,2024-11,17.0
M,RCH_A,CP11202,HR,2024-12,17.3
M,RCH_A,CP11202,HR,2025-01,17.4
M,RCH_A,CP11202,HR,2025-02,18.1
M,RCH_A,CP11202,HR,2025-03,17.3
M,RCH_A,CP11202,HR,2025-04,15.8
M,RCH_A,CP11202,HR,2025-05,16.3
M,RCH_A,CP11202,HR,2025-06,15.7
M,RCH_A,CP11202,HR,2025-07,14.2
M,RCH_A,CP11202,HR,2025-08,15.0
M,RCH_A,CP11202,HR,2025-09,15.5
M,RCH_A,CP11202,HR,2025-10,14.2
M,RCH_A,CP11202,HR,2025-11,16.2
M,RCH_A,CP11202,HR,2025-12,16.2
M,RCH_A,CP11202,HR,2026-01,16.8
M,RCH_A,CP11202,HR,2026-02,10.0
M,RCH_A,CP11202,HR,2026-03,8.5
M,RCH_A,CP11202,HR,2026-04,6.4
M,RCH_A,CP11202,HR,2026-05,4.5
M,RCH_A,CP11202,HR,2026-06,1.3
M,RCH_A,CP11202,HR,2026-07,-0.2
M,RCH_A,CP11202,HU,2015-12,4.0
M,RCH_A,CP11202,HU,2016-01,1.8
M,RCH_A,CP11202,HU,2016-02,3.4
M,RCH_A,CP11202,HU,2016-03,3.2
M,RCH_A,CP11202,HU,2016-04,3.4
M,RCH_A,CP11202,HU,2016-05,4.1
M,RCH_A,CP11202,HU,2016-06,3.0
M,RCH_A,CP11202,HU,2016-07,2.9
M,RCH_A,CP11202,HU,2016-08,3.4
M,RCH_A,CP11202,HU,2016-09,2.4
M,RCH_A,CP11202,HU,2016-10,3.7
M,RCH_A,CP11202,HU,2016-11,1.9
M,RCH_A,CP11202,HU,2016-12,3.3
M,RCH_A,CP11202,HU,2017-01,3.9
M,RCH_A,CP11202,HU,2017-02,3.8
M,RCH_A,CP11202,HU,2017-03,4.2
M,RCH_A,CP11202,HU,2017-04,4.0
M,RCH_A,CP11202,HU,2017-05,4.7
M,RCH_A,CP11202,HU,2017-06,6.4
M,RCH_A,CP11202,HU,2017-07,5.6
M,RCH_A,CP11202,HU,2017-08,5.4
M,RCH_A,CP11202,HU,2017-09,5.4
M,RCH_A,CP11202,HU,2017-10,7.5
M,RCH_A,CP11202,HU,2017-11,7.9
M,RCH_A,CP11202,HU,2017-12,6.4
M,RCH_A,CP11202,HU,2018-01,6.5
M,RCH_A,CP11202,HU,2018-02,7.6
M,RCH_A,CP11202,HU,2018-03,8.8
M,RCH_A,CP11202,HU,2018-04,9.2
M,RCH_A,CP11202,HU,2018-05,5.8
M,RCH_A,CP11202,HU,2018-06,5.3
M,RCH_A,CP11202,HU,2018-07,7.2
M,RCH_A,CP11202,HU,2018-08,6.0
M,RCH_A,CP11202,HU,2018-09,6.7
M,RCH_A,CP11202,HU,2018-10,2.1
M,RCH_A,CP11202,HU,2018-11,3.6
M,RCH_A,CP11202,HU,2018-12,6.3
M,RCH_A,CP11202,HU,2019-01,6.2
M,RCH_A,CP11202,HU,2019-02,3.3
M,RCH_A,CP11202,HU,2019-03,3.5
M,RCH_A,CP11202,HU,2019-04,3.4
M,RCH_A,CP11202,HU,2019-05,12.0
M,RCH_A,CP11202,HU,2019-06,13.7
M,RCH_A,CP11202,HU,2019-07,9.8
M,RCH_A,CP11202,HU,2019-08,10.3
M,RCH_A,CP11202,HU,2019-09,9.9
M,RCH_A,CP11202,HU,2019-10,10.6
M,RCH_A,CP11202,HU,2019-11,14.0
M,RCH_A,CP11202,HU,2019-12,11.3
M,RCH_A,CP11202,HU,2020-01,11.7
M,RCH_A,CP11202,HU,2020-02,12.7
M,RCH_A,CP11202,HU,2020-03,11.3
M,RCH_A,CP11202,HU,2020-04,9.6
M,RCH_A,CP11202,HU,2020-05,0.4
M,RCH_A,CP11202,HU,2020-06,-1.0
M,RCH_A,CP11202,HU,2020-07,3.9
M,RCH_A,CP11202,HU,2020-08,6.9
M,RCH_A,CP11202,HU,2020-09,1.6
M,RCH_A,CP11202,HU,2020-10,2.1
M,RCH_A,CP11202,HU,2020-11,1.7
M,RCH_A,CP11202,HU,2020-12,1.5
M,RCH_A,CP11202,HU,2021-01,1.5
M,RCH_A,CP11202,HU,2021-02,1.4
M,RCH_A,CP11202,HU,2021-03,1.4
M,RCH_A,CP11202,HU,2021-04,1.4
M,RCH_A,CP11202,HU,2021-05,2.8
M,RCH_A,CP11202,HU,2021-06,6.0
M,RCH_A,CP11202,HU,2021-07,3.6
M,RCH_A,CP11202,HU,2021-08,2.6
M,RCH_A,CP11202,HU,2021-09,6.3
M,RCH_A,CP11202,HU,2021-10,3.9
M,RCH_A,CP11202,HU,2021-11,4.6
M,RCH_A,CP11202,HU,2021-12,6.3
M,RCH_A,CP11202,HU,2022-01,8.5
M,RCH_A,CP11202,HU,2022-02,8.8
M,RCH_A,CP11202,HU,2022-03,10.7
M,RCH_A,CP11202,HU,2022-04,9.6
M,RCH_A,CP11202,HU,2022-05,11.5
M,RCH_A,CP11202,HU,2022-06,10.7
M,RCH_A,CP11202,HU,2022-07,13.9
M,RCH_A,CP11202,HU,2022-08,13.9
M,RCH_A,CP11202,HU,2022-09,10.6
M,RCH_A,CP11202,HU,2022-10,13.4
M,RCH_A,CP11202,HU,2022-11,16.4
M,RCH_A,CP11202,HU,2022-12,20.6
M,RCH_A,CP11202,HU,2023-01,20.9
M,RCH_A,CP11202,HU,2023-02,22.9
M,RCH_A,CP11202,HU,2023-03,22.7
M,RCH_A,CP11202,HU,2023-04,27.3
M,RCH_A,CP11202,HU,2023-05,23.1
M,RCH_A,CP11202,HU,2023-06,24.3
M,RCH_A,CP11202,HU,2023-07,21.6
M,RCH_A,CP11202,HU,2023-08,23.4
M,RCH_A,CP11202,HU,2023-09,21.8
M,RCH_A,CP11202,HU,2023-10,18.4
M,RCH_A,CP11202,HU,2023-11,13.7
M,RCH_A,CP11202,HU,2023-12,9.0
M,RCH_A,CP11202,HU,2024-01,7.6
M,RCH_A,CP11202,HU,2024-02,5.9
M,RCH_A,CP11202,HU,2024-03,4.2
M,RCH_A,CP11202,HU,2024-04,2.3
M,RCH_A,CP11202,HU,2024-05,5.9
M,RCH_A,CP11202,HU,2024-06,3.5
M,RCH_A,CP11202,HU,2024-07,7.1
M,RCH_A,CP11202,HU,2024-08,5.7
M,RCH_A,CP11202,HU,2024-09,4.1
M,RCH_A,CP11202,HU,2024-10,6.2
M,RCH_A,CP11202,HU,2024-11,8.0
M,RCH_A,CP11202,HU,2024-12,11.1
M,RCH_A,CP11202,HU,2025-01,8.0
M,RCH_A,CP11202,HU,2025-02,6.3
M,RCH_A,CP11202,HU,2025-03,7.7
M,RCH_A,CP11202,HU,2025-04,6.2
M,RCH_A,CP11202,HU,2025-05,6.5
M,RCH_A,CP11202,HU,2025-06,9.6
M,RCH_A,CP11202,HU,2025-07,6.4
M,RCH_A,CP11202,HU,2025-08,4.8
M,RCH_A,CP11202,HU,2025-09,7.7
M,RCH_A,CP11202,HU,2025-10,5.3
M,RCH_A,CP11202,HU,2025-11,4.9
M,RCH_A,CP11202,HU,2025-12,5.3
M,RCH_A,CP11202,HU,2026-01,8.1
M,RCH_A,CP11202,HU,2026-02,9.5
M,RCH_A,CP11202,HU,2026-03,6.6
M,RCH_A,CP11202,HU,2026-04,6.9
M,RCH_A,CP11202,HU,2026-05,5.8
M,RCH_A,CP11202,HU,2026-06,3.3
M,RCH_A,CP11202,HU,2026-07,3.0
M,RCH_A,CP11202,IT,2015-01,6.3
M,RCH_A,CP11202,IT,2015-02,1.1
M,RCH_A,CP11202,IT,2015-03,4.4
M,RCH_A,CP11202,IT,2015-04,3.9
M,RCH_A,CP11202,IT,2015-05,3.5
M,RCH_A,CP11202,IT,2015-06,0.5
