freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
Q,PRC_PRR,I55,NSA,I21,IE,2026-Q1,128.8
Q,PRC_PRR,I55,NSA,I21,IT,2021-Q1,93.4
Q,PRC_PRR,I55,NSA,I21,IT,2021-Q2,101.8
Q,PRC_PRR,I55,NSA,I21,IT,2021-Q3,105.0
Q,PRC_PRR,I55,NSA,I21,IT,2021-Q4,99.8
Q,PRC_PRR,I55,NSA,I21,IT,2022-Q1,104.5
Q,PRC_PRR,I55,NSA,I21,IT,2022-Q2,116.7
Q,PRC_PRR,I55,NSA,I21,IT,2022-Q3,124.0
Q,PRC_PRR,I55,NSA,I21,IT,2022-Q4,115.4
Q,PRC_PRR,I55,NSA,I21,IT,2023-Q1,118.3
Q,PRC_PRR,I55,NSA,I21,IT,2023-Q2,137.2
Q,PRC_PRR,I55,NSA,I21,IT,2023-Q3,144.3
Q,PRC_PRR,I55,NSA,I21,IT,2023-Q4,130.1
Q,PRC_PRR,I55,NSA,I21,IT,2024-Q1,131.1
Q,PRC_PRR,I55,NSA,I21,IT,2024-Q2,152.7
Q,PRC_PRR,I55,NSA,I21,IT,2024-Q3,156.8
Q,PRC_PRR,I55,NSA,I21,IT,2024-Q4,141.1
Q,PRC_PRR,I55,NSA,I21,IT,2025-Q1,142.5
Q,PRC_PRR,I55,NSA,I21,IT,2025-Q2,167.3
Q,PRC_PRR,I55,NSA,I21,IT,2025-Q3,168.9
Q,PRC_PRR,I55,NSA,I21,IT,2025-Q4,153.4
Q,PRC_PRR,I55,NSA,I21,IT,2026-Q1,163.7
Q,PRC_PRR,I55,NSA,I21,IT,2026-Q2,182.8
Q,PRC_PRR,I55,NSA,I21,NL,2021-Q1,82.0
Q,PRC_PRR,I55,NSA,I21,NL,2021-Q2,106.4
Q,PRC_PRR,I55,NSA,I21,NL,2021-Q3,116.8
Q,PRC_PRR,I55,NSA,I21,NL,2021-Q4,94.7
Q,PRC_PRR,I55,NSA,I21,NL,2022-Q1,88.2
Q,PRC_PRR,I55,NSA,I21,NL,2022-Q2,121.4
Q,PRC_PRR,I55,NSA,I21,NL,2022-Q3,132.1
Q,PRC_PRR,I55,NSA,I21,NL,2022-Q4,108.0
Q,PRC_PRR,I55,NSA,I21,NL,2023-Q1,98.5
Q,PRC_PRR,I55,NSA,I21,NL,2023-Q2,126.4
Q,PRC_PRR,I55,NSA,I21,NL,2023-Q3,139.9
Q,PRC_PRR,I55,NSA,I21,NL,2023-Q4,110.9
Q,PRC_PRR,I55,NSA,I21,NL,2024-Q1,107.0
Q,PRC_PRR,I55,NSA,I21,NL,2024-Q2,137.1
Q,PRC_PRR,I55,NSA,I21,NL,2024-Q3,151.6
Q,PRC_PRR,I55,NSA,I21,NL,2024-Q4,119.5
Q,PRC_PRR,I55,NSA,I21,NL,2025-Q1,107.7
Q,PRC_PRR,I55,NSA,I21,NL,2025-Q2,142.7
Q,PRC_PRR,I55,NSA,I21,NL,2025-Q3,151.6
Q,PRC_PRR,I55,NSA,I21,NL,2025-Q4,123.6
Q,PRC_PRR,I55,NSA,I21,NL,2026-Q1,104.1
Q,PRC_PRR,I55,NSA,I21,NL,2026-Q2,138.3
Q,PRC_PRR,I55,NSA,I21,NO,2021-Q1,94.4
Q,PRC_PRR,I55,NSA,I21,NO,2021-Q2,97.0
Q,PRC_PRR,I55,NSA,I21,NO,2021-Q3,105.0
Q,PRC_PRR,I55,NSA,I21,NO,2021-Q4,103.6
Q,PRC_PRR,I55,NSA,I21,NO,2022-Q1,103.3
Q,PRC_PRR,I55,NSA,I21,NO,2022-Q2,114.6
Q,PRC_PRR,I55,NSA,I21,NO,2022-Q3,117.5
Q,PRC_PRR,I55,NSA,I21,NO,2022-Q4,110.5
Q,PRC_PRR,I55,NSA,I21,NO,2023-Q1,110.4
Q,PRC_PRR,I55,NSA,I21,NO,2023-Q2,114.6
Q,PRC_PRR,I55,NSA,I21,NO,2023-Q3,116.5
Q,PRC_PRR,I55,NSA,I21,NO,2023-Q4,114.8
Q,PRC_PRR,I55,NSA,I21,NO,2024-Q1,116.0
Q,PRC_PRR,I55,NSA,I21,NO,2024-Q2,117.5
Q,PRC_PRR,I55,NSA,I21,NO,2024-Q3,117.7
Q,PRC_PRR,I55,NSA,I21,NO,2024-Q4,117.8
Q,PRC_PRR,I55,NSA,I21,NO,2025-Q1,118.3
Q,PRC_PRR,I55,NSA,I21,NO,2025-Q2,120.3
Q,PRC_PRR,I55,NSA,I21,NO,2025-Q3,125.0
Q,PRC_PRR,I55,NSA,I21,NO,2025-Q4,120.7
Q,PRC_PRR,I55,NSA,I21,NO,2026-Q1,122.6
Q,PRC_PRR,I55,NSA,I21,NO,2026-Q2,125.4
Q,PRC_PRR,I55,NSA,I21,PL,2021-Q1,94.9
Q,PRC_PRR,I55,NSA,I21,PL,2021-Q2,98.4
Q,PRC_PRR,I55,NSA,I21,PL,2021-Q3,104.2
Q,PRC_PRR,I55,NSA,I21,PL,2021-Q4,102.6
Q,PRC_PRR,I55,NSA,I21,PL,2022-Q1,106.8
Q,PRC_PRR,I55,NSA,I21,PL,2022-Q2,114.6
Q,PRC_PRR,I55,NSA,I21,PL,2022-Q3,120.5
Q,PRC_PRR,I55,NSA,I21,PL,2022-Q4,120.9
Q,PRC_PRR,I55,NSA,I21,PL,2023-Q1,125.5
Q,PRC_PRR,I55,NSA,I21,PL,2023-Q2,131.6
Q,PRC_PRR,I55,NSA,I21,PL,2023-Q3,135.3
Q,PRC_PRR,I55,NSA,I21,PL,2023-Q4,134.7
Q,PRC_PRR,I55,NSA,I21,PL,2024-Q1,135.1
Q,PRC_PRR,I55,NSA,I21,PL,2024-Q2,140.2
Q,PRC_PRR,I55,NSA,I21,PL,2024-Q3,144.4
Q,PRC_PRR,I55,NSA,I21,PL,2024-Q4,141.9
Q,PRC_PRR,I55,NSA,I21,PL,2025-Q1,142.2
Q,PRC_PRR,I55,NSA,I21,PL,2025-Q2,148.6
Q,PRC_PRR,I55,NSA,I21,PL,2025-Q3,151.4
Q,PRC_PRR,I55,NSA,I21,PL,2025-Q4,149.0
Q,PRC_PRR,I55,NSA,I21,PL,2026-Q1,147.6
Q,PRC_PRR,I55,NSA,I21,PL,2026-Q2,154.2
Q,PRC_PRR,I55,NSA,I21,PT,2021-Q1,88.0
Q,PRC_PRR,I55,NSA,I21,PT,2021-Q2,101.1
Q,PRC_PRR,I55,NSA,I21,PT,2021-Q3,111.2
Q,PRC_PRR,I55,NSA,I21,PT,2021-Q4,99.7
Q,PRC_PRR,I55,NSA,I21,PT,2022-Q1,98.8
Q,PRC_PRR,I55,NSA,I21,PT,2022-Q2,135.1
Q,PRC_PRR,I55,NSA,I21,PT,2022-Q3,158.0
Q,PRC_PRR,I55,NSA,I21,PT,2022-Q4,130.2
Q,PRC_PRR,I55,NSA,I21,PT,2023-Q1,119.6
Q,PRC_PRR,I55,NSA,I21,PT,2023-Q2,167.7
Q,PRC_PRR,I55,NSA,I21,PT,2023-Q3,179.3
Q,PRC_PRR,I55,NSA,I21,PT,2023-Q4,143.6
Q,PRC_PRR,I55,NSA,I21,PT,2024-Q1,126.7
Q,PRC_PRR,I55,NSA,I21,PT,2024-Q2,177.5
Q,PRC_PRR,I55,NSA,I21,PT,2024-Q3,183.4
Q,PRC_PRR,I55,NSA,I21,PT,2024-Q4,150.6
Q,PRC_PRR,I55,NSA,I21,PT,2025-Q1,133.0
Q,PRC_PRR,I55,NSA,I21,PT,2025-Q2,174.3
Q,PRC_PRR,I55,NSA,I21,PT,2025-Q3,181.1
Q,PRC_PRR,I55,NSA,I21,PT,2025-Q4,148.2
Q,PRC_PRR,I55,NSA,I21,PT,2026-Q1,133.1
Q,PRC_PRR,I55,NSA,I21,SE,2015-Q1,98.8
Q,PRC_PRR,I55,NSA,I21,SE,2015-Q2,103.3
Q,PRC_PRR,I55,NSA,I21,SE,2015-Q3,105.4
Q,PRC_PRR,I55,NSA,I21,SE,2015-Q4,104.8
Q,PRC_PRR,I55,NSA,I21,SE,2016-Q1,101.1
Q,PRC_PRR,I55,NSA,I21,SE,2016-Q2,110.5
Q,PRC_PRR,I55,NSA,I21,SE,2016-Q3,106.1
Q,PRC_PRR,I55,NSA,I21,SE,2016-Q4,106.4
Q,PRC_PRR,I55,NSA,I21,SE,2017-Q1,103.9
Q,PRC_PRR,I55,NSA,I21,SE,2017-Q2,109.1
Q,PRC_PRR,I55,NSA,I21,SE,2017-Q3,108.0
Q,PRC_PRR,I55,NSA,I21,SE,2017-Q4,105.9
Q,PRC_PRR,I55,NSA,I21,SE,2018-Q1,102.8
Q,PRC_PRR,I55,NSA,I21,SE,2018-Q2,110.1
Q,PRC_PRR,I55,NSA,I21,SE,2018-Q3,110.8
Q,PRC_PRR,I55,NSA,I21,SE,2018-Q4,108.5
Q,PRC_PRR,I55,NSA,I21,SE,2019-Q1,104.7
Q,PRC_PRR,I55,NSA,I21,SE,2019-Q2,111.9
Q,PRC_PRR,I55,NSA,I21,SE,2019-Q3,113.7
Q,PRC_PRR,I55,NSA,I21,SE,2019-Q4,111.9
Q,PRC_PRR,I55,NSA,I21,SE,2020-Q1,107.0
Q,PRC_PRR,I55,NSA,I21,SE,2020-Q2,95.7
Q,PRC_PRR,I55,NSA,I21,SE,2020-Q3,97.4
Q,PRC_PRR,I55,NSA,I21,SE,2020-Q4,93.7
Q,PRC_PRR,I55,NSA,I21,SE,2021-Q1,90.1
Q,PRC_PRR,I55,NSA,I21,SE,2021-Q2,96.5
Q,PRC_PRR,I55,NSA,I21,SE,2021-Q3,103.3
Q,PRC_PRR,I55,NSA,I21,SE,2021-Q4,110.1
Q,PRC_PRR,I55,NSA,I21,SE,2022-Q1,105.1
Q,PRC_PRR,I55,NSA,I21,SE,2022-Q2,116.8
Q,PRC_PRR,I55,NSA,I21,SE,2022-Q3,129.1
Q,PRC_PRR,I55,NSA,I21,SE,2022-Q4,125.4
Q,PRC_PRR,I55,NSA,I21,SE,2023-Q1,120.8
Q,PRC_PRR,I55,NSA,I21,SE,2023-Q2,132.7
Q,PRC_PRR,I55,NSA,I21,SE,2023-Q3,135.1
Q,PRC_PRR,I55,NSA,I21,SE,2023-Q4,132.9
Q,PRC_PRR,I55,NSA,I21,SE,2024-Q1,129.9
Q,PRC_PRR,I55,NSA,I21,SE,2024-Q2,141.9
Q,PRC_PRR,I55,NSA,I21,SE,2024-Q3,144.5
Q,PRC_PRR,I55,NSA,I21,SE,2024-Q4,139.0
Q,PRC_PRR,I55,NSA,I21,SE,2025-Q1,131.8
Q,PRC_PRR,I55,NSA,I21,SE,2025-Q2,147.1
Q,PRC_PRR,I55,NSA,I21,SE,2025-Q3,150.5
Q,PRC_PRR,I55,NSA,I21,SE,2025-Q4,142.4
Q,PRC_PRR,I55,NSA,I21,SE,2026-Q1,134.4
Q,PRC_PRR,I55,NSA,I21,SE,2026-Q2,148.1
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2015-Q1,113.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2015-Q2,113.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2015-Q3,134.6
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2015-Q4,109.8
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2016-Q1,105.6
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2016-Q2,115.2
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2016-Q3,106.3
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2016-Q4,108.2
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2017-Q1,103.4
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2017-Q2,108.8
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2017-Q3,102.7
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2017-Q4,108.7
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2018-Q1,105.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2018-Q2,110.7
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2018-Q3,104.3
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2018-Q4,106.2
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2019-Q1,103.0
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2019-Q2,113.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2019-Q3,110.1
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2019-Q4,109.9
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2020-Q1,104.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2020-Q2,94.8
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2020-Q3,102.0
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2020-Q4,94.1
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2021-Q1,92.0
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2021-Q2,97.1
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2021-Q3,106.4
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2021-Q4,104.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2022-Q1,100.4
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2022-Q2,115.7
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2022-Q3,119.9
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2022-Q4,121.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2023-Q1,119.6
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2023-Q2,131.1
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2023-Q3,131.3
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2023-Q4,133.7
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2024-Q1,123.6
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2024-Q2,133.4
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2024-Q3,143.9
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2024-Q4,130.2
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2025-Q1,121.1
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2025-Q2,136.7
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2025-Q3,132.0
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2025-Q4,132.5
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2026-Q1,126.2
Q,PRC_PRR_B2B,I55,NSA,I21,FR,2026-Q2,141.8
