family,series,transform,lag,target,available_before_print,n,first_q,last_q,pearson_r,pearson_p,spearman_rho,spearman_p,perm_p,rmse_loo_ols,rmse_loo_mean,rmse_naive_last,rmse_seasonal_naive,rmse_zero,r_half1,r_half2,sign_stable,n_ex2021,first_q_ex2021,last_q_ex2021,pearson_r_ex2021,pearson_p_ex2021,spearman_rho_ex2021,spearman_p_ex2021,perm_p_ex2021,rmse_loo_ols_ex2021,rmse_loo_mean_ex2021,rmse_naive_last_ex2021,rmse_seasonal_naive_ex2021,rmse_zero_ex2021,r_half1_ex2021,r_half2_ex2021,sign_stable_ex2021,n_post2022,first_q_post2022,last_q_post2022,pearson_r_post2022,pearson_p_post2022,spearman_rho_post2022,spearman_p_post2022,perm_p_post2022,rmse_loo_ols_post2022,rmse_loo_mean_post2022,rmse_naive_last_post2022,rmse_seasonal_naive_post2022,rmse_zero_post2022,r_half1_post2022,r_half2_post2022,sign_stable_post2022,flag_r_gt_0.5_perm_lt_0.05,bh_q,bonferroni_sig,ols_beats_naive_last,ols_beats_seasonal,ols_beats_loo_mean,flag_r_gt_0.5_perm_lt_0.05_ex2021,bh_q_ex2021,bonferroni_sig_ex2021,ols_beats_naive_last_ex2021,ols_beats_seasonal_ex2021,ols_beats_loo_mean_ex2021,flag_r_gt_0.5_perm_lt_0.05_post2022,bh_q_post2022,bonferroni_sig_post2022,ols_beats_naive_last_post2022,ols_beats_seasonal_post2022,ols_beats_loo_mean_post2022,bh_q_within_target,survives_all_windows,note
macro,vehicle_miles,level,0,excess_1d_pct,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,0.0878,0.6976,0.0435,0.8477,0.6833,9.0454,8.6157,11.8178,11.7731,,0.1189,-0.1006,False,18.0000,2022Q1,2026Q2,-0.0091,0.9715,-0.1311,0.6042,0.9580,10.4341,8.9334,12.2433,11.7731,,0.1115,-0.1617,False,14.0000,2023Q1,2026Q2,-0.1997,0.4936,-0.2044,0.4833,0.5075,9.8073,8.9779,12.1966,11.5384,,-0.0823,-0.0164,True,False,0.8552,False,True,True,False,False,0.9938,False,True,True,False,False,0.7400,False,True,True,False,0.8779,False,
macro,vehicle_miles,level,1,nights_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,-0.0942,0.6766,0.2143,0.3381,0.5165,46.7173,41.8582,55.3297,44.3333,,-0.2078,0.0302,False,18.0000,2022Q1,2026Q2,0.7276,0.0006,0.2568,0.3037,0.0090,12.0318,12.6420,8.5277,44.3333,,0.7118,0.1229,True,14.0000,2023Q1,2026Q2,-0.1370,0.6405,0.0914,0.7559,0.6274,3.9688,3.1986,3.0237,12.3664,,-0.2442,0.1913,False,False,0.8364,False,True,False,False,True,0.0046,False,False,True,True,False,0.8291,False,False,True,False,0.8775,False,
macro,vehicle_miles,level,1,nights_accel,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,21,2021Q2,2026Q2,-0.7939,0.0000,-0.1135,0.6241,0.0050,39.5860,58.0960,91.2916,67.6587,,-0.8410,0.0495,False,18.0000,2022Q1,2026Q2,-0.5378,0.0213,0.1092,0.6662,0.0829,10.9988,8.5570,14.0929,67.6587,,-0.4908,-0.2700,True,14.0000,2023Q1,2026Q2,-0.1002,0.7332,0.1402,0.6327,0.7512,3.7211,3.1641,4.9135,7.7828,,-0.0360,-0.2448,True,True,0.0003,True,True,True,True,False,0.0795,False,True,True,False,False,0.8765,False,True,True,False,0.0001,False,
macro,vehicle_miles,level,1,gbv_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,-0.1408,0.5320,0.0543,0.8104,0.2458,80.8349,67.8646,84.5520,72.4377,,-0.2505,-0.3724,True,18.0000,2022Q1,2026Q2,0.7059,0.0011,0.1179,0.6413,0.0120,13.7722,13.7808,11.7213,72.4377,,0.7136,-0.4887,False,14.0000,2023Q1,2026Q2,-0.2475,0.3936,-0.1567,0.5926,0.3776,3.9857,3.5990,3.3806,14.7503,,-0.1386,-0.4934,True,False,0.7207,False,True,False,False,True,0.0069,False,False,True,True,False,0.6950,False,False,True,False,0.7084,False,
macro,vehicle_miles,level,1,adr_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,18,2022Q1,2026Q2,0.0532,0.8341,0.1086,0.6678,0.8402,2.8057,2.6109,2.5209,3.8025,,0.4093,-0.5528,False,18.0000,2022Q1,2026Q2,0.0532,0.8341,0.1086,0.6678,0.8392,2.8057,2.6109,2.5209,3.8025,,0.4093,-0.5528,False,14.0000,2023Q1,2026Q2,-0.1355,0.6442,-0.0507,0.8634,0.6264,2.9020,2.6740,1.9306,3.8025,,0.4146,-0.5581,False,False,0.9279,False,False,True,False,False,0.9542,False,False,True,False,False,0.8291,False,False,True,False,0.9932,False,
macro,vehicle_miles,level,1,adr_exfx_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,17,2022Q2,2026Q2,0.2101,0.4182,-0.0773,0.7682,0.3037,3.3554,2.9151,2.3651,4.0000,,0.1911,-0.2006,False,17.0000,2022Q2,2026Q2,0.2101,0.4182,-0.0773,0.7682,0.3147,3.3554,2.9151,2.3651,4.0000,,0.1911,-0.2006,False,14.0000,2023Q1,2026Q2,-0.3369,0.2389,-0.2221,0.4454,0.2398,1.1889,1.1942,1.0522,4.0000,,-0.4990,-0.1654,True,False,0.6225,False,False,True,False,False,0.6749,False,False,True,False,False,0.5746,False,False,True,True,0.4829,False,
macro,vehicle_miles,level,1,adr_fx_effect,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,17,2022Q2,2026Q2,-0.2802,0.2760,-0.0294,0.9107,0.2827,3.9144,3.4714,2.0447,4.8081,,-0.1669,-0.6296,True,17.0000,2022Q2,2026Q2,-0.2802,0.2760,-0.0294,0.9107,0.2557,3.9144,3.4714,2.0447,4.8081,,-0.1669,-0.6296,True,14.0000,2023Q1,2026Q2,0.0175,0.9527,0.0352,0.9048,0.9481,2.5930,2.2868,2.1058,4.8081,,0.4933,-0.6854,False,False,0.4635,False,False,True,False,False,0.5227,False,False,True,False,False,0.9754,False,False,True,False,0.3397,False,
macro,vehicle_miles,level,1,rev_beat_pct,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,19,2021Q4,2026Q2,0.3657,0.1236,-0.0149,0.9516,0.1329,1.7132,1.5940,1.8683,1.9051,2.9659,0.4170,-0.6003,False,18.0000,2022Q1,2026Q2,0.0694,0.7843,-0.1612,0.5229,0.7762,1.4831,1.2299,1.8683,1.9051,2.5915,-0.0394,-0.3705,True,14.0000,2023Q1,2026Q2,-0.2220,0.4455,-0.1982,0.4969,0.4356,1.2860,1.1923,1.7746,1.7501,2.4629,-0.1934,-0.3508,True,False,0.2600,False,True,True,False,False,0.9282,False,True,True,False,False,0.7171,False,True,True,False,0.2368,False,
macro,vehicle_miles,level,1,excess_1d_pct,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,0.3163,0.1516,0.2501,0.2615,0.1558,8.5436,8.6157,11.8178,11.7731,,0.4483,0.3558,True,18.0000,2022Q1,2026Q2,0.1169,0.6440,0.2735,0.2722,0.6673,9.1939,8.9334,12.2433,11.7731,,0.2461,0.2650,True,14.0000,2023Q1,2026Q2,0.2932,0.3090,0.3978,0.1590,0.3497,9.0553,8.9779,12.1966,11.5384,,0.6065,0.3968,True,False,0.3031,False,True,True,True,False,0.8517,False,True,True,False,False,0.6324,False,True,True,False,0.6711,False,
macro,vehicle_miles,diff1,0,nights_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,0.7448,0.0001,-0.0493,0.8274,0.0490,52.3262,41.8582,55.3297,44.3333,,0.8005,-0.0197,False,18.0000,2022Q1,2026Q2,-0.2164,0.3885,-0.2848,0.2520,0.2767,12.5572,12.6420,8.5277,44.3333,,-0.1645,0.1392,False,14.0000,2023Q1,2026Q2,0.3638,0.2010,0.0290,0.9216,0.2098,4.0195,3.1986,3.0237,12.3664,,0.4097,0.1398,True,True,0.0008,False,True,False,False,False,0.6457,False,False,True,True,False,0.5503,False,False,True,False,0.0004,False,
macro,vehicle_miles,diff1,0,nights_accel,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,21,2021Q2,2026Q2,0.9731,0.0000,0.3883,0.0820,0.0010,21.1552,58.0960,91.2916,67.6587,,0.9762,0.2963,True,18.0000,2022Q1,2026Q2,0.6914,0.0015,0.0998,0.6934,0.0280,9.6603,8.5570,14.0929,67.6587,,0.7175,0.4511,True,14.0000,2023Q1,2026Q2,-0.0705,0.8107,-0.0178,0.9518,0.8182,3.3396,3.1641,4.9135,7.7828,,-0.2958,0.4639,False,True,0.0000,True,True,True,True,True,0.0090,False,True,True,False,False,0.9073,False,True,True,False,0.0000,False,
macro,vehicle_miles,diff1,0,gbv_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,0.7613,0.0000,0.0820,0.7169,0.0320,84.8714,67.8646,84.5520,72.4377,,0.8099,0.1876,True,18.0000,2022Q1,2026Q2,-0.1940,0.4405,-0.2141,0.3937,0.3387,13.6288,13.7808,11.7213,72.4377,,-0.1694,0.2814,False,14.0000,2023Q1,2026Q2,0.2642,0.3613,0.1744,0.5510,0.3606,4.0066,3.5990,3.3806,14.7503,,0.2113,0.3402,True,True,0.0005,True,False,False,False,False,0.6913,False,False,True,True,False,0.6668,False,False,True,False,0.0002,False,
macro,vehicle_miles,diff1,0,adr_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,18,2022Q1,2026Q2,0.0492,0.8462,-0.0414,0.8705,0.8501,2.7898,2.6109,2.5209,3.8025,,-0.1404,0.2321,False,18.0000,2022Q1,2026Q2,0.0492,0.8462,-0.0414,0.8705,0.8302,2.7898,2.6109,2.5209,3.8025,,-0.1404,0.2321,False,14.0000,2023Q1,2026Q2,-0.0909,0.7573,-0.1057,0.7191,0.7453,2.9763,2.6740,1.9306,3.8025,,-0.8043,0.2735,False,False,0.9333,False,False,True,False,False,0.9593,False,False,True,False,False,0.8869,False,False,True,False,0.9932,False,
macro,vehicle_miles,diff1,0,adr_exfx_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,17,2022Q2,2026Q2,-0.2942,0.2517,-0.0661,0.8011,0.2278,2.9288,2.9151,2.3651,4.0000,,-0.2987,0.0330,False,17.0000,2022Q2,2026Q2,-0.2942,0.2517,-0.0661,0.8011,0.1868,2.9288,2.9151,2.3651,4.0000,,-0.2987,0.0330,False,14.0000,2023Q1,2026Q2,0.3486,0.2218,0.3807,0.1793,0.2218,1.2015,1.1942,1.0522,4.0000,,0.8095,-0.0107,False,False,0.4388,False,False,True,False,False,0.4924,False,False,True,False,False,0.5641,False,False,True,False,0.3168,False,
macro,vehicle_miles,diff1,0,adr_fx_effect,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,17,2022Q2,2026Q2,0.2921,0.2553,0.1595,0.5409,0.2757,3.6959,3.4714,2.0447,4.8081,,0.2315,0.2895,True,17.0000,2022Q2,2026Q2,0.2921,0.2553,0.1595,0.5409,0.2587,3.6959,3.4714,2.0447,4.8081,,0.2315,0.2895,True,14.0000,2023Q1,2026Q2,-0.2883,0.3175,-0.1652,0.5725,0.2977,2.4861,2.2868,2.1058,4.8081,,-0.8706,0.3847,False,False,0.4412,False,False,True,False,False,0.4940,False,False,True,False,False,0.6421,False,False,True,False,0.3213,False,
macro,vehicle_miles,diff1,0,rev_beat_pct,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,19,2021Q4,2026Q2,0.2886,0.2309,0.3090,0.1979,0.2118,1.5827,1.5940,1.8683,1.9051,2.9659,0.3900,0.4147,True,18.0000,2022Q1,2026Q2,0.2507,0.3157,0.2428,0.3317,0.3437,1.2326,1.2299,1.8683,1.9051,2.5915,0.4070,0.2901,True,14.0000,2023Q1,2026Q2,0.2335,0.4218,0.2599,0.3695,0.4126,1.2680,1.1923,1.7746,1.7501,2.4629,0.1437,0.3444,True,False,0.4134,False,True,True,True,False,0.5723,False,True,True,False,False,0.7029,False,True,True,False,0.3978,False,
macro,vehicle_miles,diff1,0,excess_1d_pct,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,-0.1760,0.4333,-0.1406,0.5326,0.4336,9.8445,8.6157,11.8178,11.7731,,-0.2501,-0.2744,True,18.0000,2022Q1,2026Q2,-0.1490,0.5551,-0.1971,0.4331,0.5225,9.7288,8.9334,12.2433,11.7731,,-0.2016,-0.2421,True,14.0000,2023Q1,2026Q2,-0.3309,0.2479,-0.2352,0.4183,0.2707,9.1495,8.9779,12.1966,11.5384,,-0.5214,-0.2185,True,False,0.6406,False,True,True,False,False,0.7827,False,True,True,False,False,0.5821,False,True,True,False,0.8088,False,
macro,vehicle_miles,diff1,1,nights_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,-0.0200,0.9298,-0.0142,0.9501,0.7882,42.7751,41.8582,55.3297,44.3333,,-0.0535,-0.1720,True,18.0000,2022Q1,2026Q2,-0.1143,0.6516,-0.1954,0.4371,0.5674,13.1549,12.6420,8.5277,44.3333,,0.0152,0.2226,True,14.0000,2023Q1,2026Q2,-0.0973,0.7406,-0.0825,0.7792,0.7403,3.3798,3.1986,3.0237,12.3664,,-0.2631,0.3073,False,False,0.9656,False,True,True,False,False,0.8592,False,False,True,False,False,0.8783,False,False,True,False,0.9834,False,
macro,vehicle_miles,diff1,1,nights_accel,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,21,2021Q2,2026Q2,-0.5626,0.0079,-0.0587,0.8004,0.0679,62.0453,58.0960,91.2916,67.6587,,-0.5668,0.2154,False,18.0000,2022Q1,2026Q2,-0.0144,0.9546,0.1425,0.5727,0.9281,8.7377,8.5570,14.0929,67.6587,,-0.1237,-0.0237,True,14.0000,2023Q1,2026Q2,-0.3153,0.2721,0.0156,0.9579,0.2777,3.7771,3.1641,4.9135,7.7828,,-0.4730,0.0120,False,False,0.0321,False,True,True,False,False,0.9884,False,True,True,False,False,0.6085,False,True,True,False,0.0234,False,
macro,vehicle_miles,diff1,1,gbv_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,-0.0005,0.9982,-0.0588,0.7950,0.9940,69.4502,67.8646,84.5520,72.4377,,-0.0293,-0.2706,True,18.0000,2022Q1,2026Q2,-0.1453,0.5652,-0.3247,0.1886,0.4386,14.3464,13.7808,11.7213,72.4377,,-0.0207,-0.2389,True,14.0000,2023Q1,2026Q2,-0.2444,0.3997,-0.2561,0.3769,0.4086,3.6980,3.5990,3.3806,14.7503,,-0.3442,-0.1456,True,False,0.9996,False,True,True,False,False,0.7910,False,False,True,False,False,0.6972,False,False,True,False,0.9991,False,
macro,vehicle_miles,diff1,1,adr_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,18,2022Q1,2026Q2,-0.1718,0.4954,-0.0393,0.8769,0.4965,2.6368,2.6109,2.5209,3.8025,,-0.3100,-0.2879,True,18.0000,2022Q1,2026Q2,-0.1718,0.4954,-0.0393,0.8769,0.5055,2.6368,2.6109,2.5209,3.8025,,-0.3100,-0.2879,True,14.0000,2023Q1,2026Q2,-0.1775,0.5439,-0.1079,0.7134,0.5604,2.7646,2.6740,1.9306,3.8025,,-0.2046,-0.2176,True,False,0.6910,False,False,True,False,False,0.7410,False,False,True,False,False,0.7715,False,False,True,False,0.9932,False,
macro,vehicle_miles,diff1,1,adr_exfx_yoy,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,17,2022Q2,2026Q2,-0.6329,0.0064,-0.1271,0.6268,0.0320,3.0614,2.9151,2.3651,4.0000,,-0.6998,0.1701,False,17.0000,2022Q2,2026Q2,-0.6329,0.0064,-0.1271,0.6268,0.0230,3.0614,2.9151,2.3651,4.0000,,-0.6998,0.1701,False,14.0000,2023Q1,2026Q2,0.1979,0.4977,0.2651,0.3596,0.5165,1.2833,1.1942,1.0522,4.0000,,0.3065,0.1473,True,True,0.0269,False,False,True,False,True,0.0298,False,False,True,False,False,0.7431,False,False,True,False,0.0171,False,
macro,vehicle_miles,diff1,1,adr_fx_effect,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,17,2022Q2,2026Q2,0.3699,0.1439,0.1153,0.6594,0.1399,3.7086,3.4714,2.0447,4.8081,,0.4756,-0.4628,False,17.0000,2022Q2,2026Q2,0.3699,0.1439,0.1153,0.6594,0.1558,3.7086,3.4714,2.0447,4.8081,,0.4756,-0.4628,False,14.0000,2023Q1,2026Q2,-0.3109,0.2794,-0.2357,0.4173,0.2787,2.2470,2.2868,2.1058,4.8081,,-0.2763,-0.3801,True,False,0.2910,False,False,True,False,False,0.3275,False,False,True,False,False,0.6109,False,False,True,True,0.1965,False,
macro,vehicle_miles,diff1,1,rev_beat_pct,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,19,2021Q4,2026Q2,-0.6279,0.0040,-0.3213,0.1798,0.0180,1.6005,1.5940,1.8683,1.9051,2.9659,-0.6768,-0.5886,True,18.0000,2022Q1,2026Q2,-0.0099,0.9690,-0.2014,0.4228,0.9770,1.2928,1.2299,1.8683,1.9051,2.5915,0.3195,-0.5636,False,14.0000,2023Q1,2026Q2,-0.2140,0.4626,-0.2687,0.3529,0.4545,1.4256,1.1923,1.7746,1.7501,2.4629,-0.0864,-0.5310,True,True,0.0184,False,True,True,False,False,0.9929,False,True,True,False,False,0.7219,False,True,True,False,0.0447,False,
macro,vehicle_miles,diff1,1,excess_1d_pct,NO at lag 0: FHWA TVT lags ~2 months (month 3 missing); lag 1 yes,22,2021Q1,2026Q2,0.2820,0.2036,0.3540,0.1060,0.2218,9.0458,8.6157,11.8178,11.7731,,0.4011,0.2485,True,18.0000,2022Q1,2026Q2,0.2996,0.2271,0.3643,0.1372,0.2368,8.6916,8.9334,12.2433,11.7731,,0.3724,0.1906,True,14.0000,2023Q1,2026Q2,0.2394,0.4097,0.3890,0.1692,0.4196,9.0639,8.9779,12.1966,11.5384,,0.2559,0.5459,True,False,0.3791,False,True,True,False,False,0.4605,False,True,True,True,False,0.6972,False,True,True,False,0.6711,False,
macro,initial_claims,level,0,nights_yoy,"yes: weekly, Thursday",22,2021Q1,2026Q2,-0.7191,0.0002,-0.6986,0.0003,0.0010,35.9279,41.8582,55.3297,44.3333,,-0.6500,0.1050,False,18.0000,2022Q1,2026Q2,-0.8689,0.0000,-0.4834,0.0421,0.0010,8.9533,12.6420,8.5277,44.3333,,-0.8528,-0.0118,True,14.0000,2023Q1,2026Q2,0.0614,0.8347,0.1070,0.7157,0.8332,3.4812,3.1986,3.0237,12.3664,,0.0072,-0.0325,False,True,0.0015,False,True,True,True,True,0.0001,True,False,True,True,False,0.9228,False,False,True,False,0.0007,False,
macro,initial_claims,level,0,nights_accel,"yes: weekly, Thursday",21,2021Q2,2026Q2,-0.1228,0.5958,-0.0653,0.7787,0.4855,69.5487,58.0960,91.2916,67.6587,,-0.1574,-0.0110,True,18.0000,2022Q1,2026Q2,0.4655,0.0516,0.1446,0.5671,0.0709,10.5242,8.5570,14.0929,67.6587,,0.3867,-0.0022,False,14.0000,2023Q1,2026Q2,-0.1281,0.6625,-0.0378,0.8979,0.6583,3.6865,3.1641,4.9135,7.7828,,-0.1265,-0.0148,True,False,0.7764,False,True,False,False,False,0.1545,False,True,True,False,False,0.8376,False,True,True,False,0.7077,False,
macro,initial_claims,level,0,gbv_yoy,"yes: weekly, Thursday",22,2021Q1,2026Q2,-0.6814,0.0005,-0.8185,0.0000,0.0010,61.3935,67.8646,84.5520,72.4377,,-0.6085,-0.5148,True,18.0000,2022Q1,2026Q2,-0.8681,0.0000,-0.6908,0.0015,0.0010,10.0798,13.7808,11.7213,72.4377,,-0.8481,-0.5887,True,14.0000,2023Q1,2026Q2,-0.2872,0.3194,-0.3444,0.2279,0.3307,3.7902,3.5990,3.3806,14.7503,,0.1655,-0.7180,False,True,0.0034,False,True,True,True,True,0.0001,True,True,True,True,False,0.6431,False,False,True,False,0.0017,False,
macro,initial_claims,level,0,adr_yoy,"yes: weekly, Thursday",18,2022Q1,2026Q2,-0.1792,0.4767,-0.2680,0.2823,0.4685,2.6856,2.6109,2.5209,3.8025,,-0.4287,-0.6688,True,18.0000,2022Q1,2026Q2,-0.1792,0.4767,-0.2680,0.2823,0.4635,2.6856,2.6109,2.5209,3.8025,,-0.4287,-0.6688,True,14.0000,2023Q1,2026Q2,-0.4299,0.1250,-0.3789,0.1816,0.1239,2.6126,2.6740,1.9306,3.8025,,0.4599,-0.7760,False,False,0.6745,False,False,True,False,False,0.7240,False,False,True,False,False,0.4775,False,False,True,True,0.9932,False,
macro,initial_claims,level,0,adr_exfx_yoy,"yes: weekly, Thursday",17,2022Q2,2026Q2,-0.8631,0.0000,-0.8986,0.0000,0.0010,2.3830,2.9151,2.3651,4.0000,,-0.8553,-0.8505,True,17.0000,2022Q2,2026Q2,-0.8631,0.0000,-0.8986,0.0000,0.0010,2.3830,2.9151,2.3651,4.0000,,-0.8553,-0.8505,True,14.0000,2023Q1,2026Q2,-0.7764,0.0011,-0.8203,0.0003,0.0030,0.8171,1.1942,1.0522,4.0000,,-0.6889,-0.8582,True,True,0.0001,True,False,True,True,True,0.0002,True,False,True,True,True,0.0407,False,True,True,True,0.0005,True,
macro,initial_claims,level,0,adr_fx_effect,"yes: weekly, Thursday",17,2022Q2,2026Q2,0.6941,0.0020,0.3804,0.1320,0.0030,2.6868,3.4714,2.0447,4.8081,,0.8381,-0.4632,False,17.0000,2022Q2,2026Q2,0.6941,0.0020,0.3804,0.1320,0.0030,2.6868,3.4714,2.0447,4.8081,,0.8381,-0.4632,False,14.0000,2023Q1,2026Q2,-0.0972,0.7410,-0.1079,0.7134,0.7333,2.4778,2.2868,2.1058,4.8081,,0.6210,-0.6178,False,True,0.0108,False,False,True,True,True,0.0113,False,False,True,True,False,0.8783,False,False,True,False,0.0057,False,
macro,initial_claims,level,0,rev_beat_pct,"yes: weekly, Thursday",19,2021Q4,2026Q2,-0.4457,0.0558,-0.2256,0.3530,0.0440,1.6302,1.5940,1.8683,1.9051,2.9659,-0.4426,0.1085,False,18.0000,2022Q1,2026Q2,-0.1562,0.5359,-0.0930,0.7137,0.5495,1.4064,1.2299,1.8683,1.9051,2.5915,0.0066,0.2435,True,14.0000,2023Q1,2026Q2,0.1661,0.5703,0.0881,0.7646,0.5584,1.2604,1.1923,1.7746,1.7501,2.4629,0.0954,0.2168,True,False,0.1465,False,True,True,False,False,0.7714,False,True,True,False,False,0.7894,False,True,True,False,0.1420,False,
macro,initial_claims,level,0,excess_1d_pct,"yes: weekly, Thursday",22,2021Q1,2026Q2,-0.2068,0.3557,-0.2524,0.2571,0.3516,8.6856,8.6157,11.8178,11.7731,,-0.3173,-0.0727,True,18.0000,2022Q1,2026Q2,-0.0292,0.9084,-0.0010,0.9968,0.9131,9.3070,8.9334,12.2433,11.7731,,-0.1804,-0.0846,True,14.0000,2023Q1,2026Q2,-0.0117,0.9684,0.0989,0.7366,0.9680,10.3727,8.9779,12.1966,11.5384,,0.8101,-0.2684,False,False,0.5526,False,True,True,False,False,0.9718,False,True,True,False,False,0.9774,False,True,True,False,0.7662,False,
macro,initial_claims,level,1,nights_yoy,yes (prior quarter),22,2021Q1,2026Q2,-0.1761,0.4331,-0.6351,0.0015,0.2507,44.3713,41.8582,55.3297,44.3333,,-0.1395,0.0770,False,18.0000,2022Q1,2026Q2,-0.8180,0.0000,-0.5905,0.0099,0.0010,9.5750,12.6420,8.5277,44.3333,,-0.7544,-0.4513,True,14.0000,2023Q1,2026Q2,-0.4742,0.0867,-0.1293,0.6595,0.0919,4.0202,3.1986,3.0237,12.3664,,-0.4290,-0.6473,True,False,0.6406,False,True,False,False,True,0.0005,True,False,True,True,False,0.4352,False,False,True,False,0.6904,False,
macro,initial_claims,level,1,nights_accel,yes (prior quarter),21,2021Q2,2026Q2,0.3465,0.1239,0.1566,0.4978,0.1728,60.1893,58.0960,91.2916,67.6587,,0.4994,-0.4704,False,18.0000,2022Q1,2026Q2,0.5249,0.0253,0.2205,0.3793,0.0330,9.6168,8.5570,14.0929,67.6587,,0.4491,-0.3956,False,14.0000,2023Q1,2026Q2,0.0968,0.7421,0.0267,0.9278,0.7223,3.3087,3.1641,4.9135,7.7828,,0.2435,-0.5231,False,False,0.2600,False,True,True,False,True,0.0899,False,True,True,False,False,0.8783,False,True,True,False,0.1892,False,
macro,initial_claims,level,1,gbv_yoy,yes (prior quarter),22,2021Q1,2026Q2,-0.0486,0.8298,-0.5444,0.0088,0.5804,73.2132,67.8646,84.5520,72.4377,,-0.0006,-0.2644,True,18.0000,2022Q1,2026Q2,-0.7820,0.0001,-0.6163,0.0065,0.0010,11.2386,13.7808,11.7213,72.4377,,-0.7293,-0.5096,True,14.0000,2023Q1,2026Q2,-0.3514,0.2179,-0.1943,0.5057,0.2238,3.7692,3.5990,3.3806,14.7503,,-0.1873,-0.8037,True,False,0.9255,False,True,False,False,True,0.0013,False,True,True,True,False,0.5641,False,False,True,False,0.9314,False,
macro,initial_claims,level,1,adr_yoy,yes (prior quarter),18,2022Q1,2026Q2,-0.0034,0.9893,0.0228,0.9286,0.9940,2.7621,2.6109,2.5209,3.8025,,-0.2107,-0.3774,True,18.0000,2022Q1,2026Q2,-0.0034,0.9893,0.0228,0.9286,0.9850,2.7621,2.6109,2.5209,3.8025,,-0.2107,-0.3774,True,14.0000,2023Q1,2026Q2,0.0843,0.7744,0.0991,0.7360,0.7532,2.9827,2.6740,1.9306,3.8025,,0.9497,-0.5982,False,False,0.9943,False,False,True,False,False,0.9983,False,False,True,False,False,0.8939,False,False,True,False,0.9932,False,
macro,initial_claims,level,1,adr_exfx_yoy,yes (prior quarter),17,2022Q2,2026Q2,-0.8610,0.0000,-0.8898,0.0000,0.0010,2.0021,2.9151,2.3651,4.0000,,-0.8769,-0.7764,True,17.0000,2022Q2,2026Q2,-0.8610,0.0000,-0.8898,0.0000,0.0010,2.0021,2.9151,2.3651,4.0000,,-0.8769,-0.7764,True,14.0000,2023Q1,2026Q2,-0.6892,0.0064,-0.8045,0.0005,0.0060,1.0933,1.1942,1.0522,4.0000,,-0.8438,-0.8835,True,True,0.0002,True,True,True,True,True,0.0002,True,True,True,True,True,0.1238,False,False,True,True,0.0005,True,
macro,initial_claims,level,1,adr_fx_effect,yes (prior quarter),17,2022Q2,2026Q2,0.8268,0.0000,0.6307,0.0066,0.0010,2.1424,3.4714,2.0447,4.8081,,0.9460,-0.1159,False,17.0000,2022Q2,2026Q2,0.8268,0.0000,0.6307,0.0066,0.0010,2.1424,3.4714,2.0447,4.8081,,0.9460,-0.1159,False,14.0000,2023Q1,2026Q2,0.4585,0.0991,0.3414,0.2322,0.0929,2.1667,2.2868,2.1058,4.8081,,0.9668,-0.3580,False,True,0.0006,True,False,True,True,True,0.0006,True,False,True,True,False,0.4496,False,False,True,True,0.0005,False,
