folder,date,ticker,type,sha
20160805_SJI,20160805,SJI,tree,a9078b4229f2f9b17ecc5a1ef9117fd8699ba060
20160805_SSP,20160805,SSP,tree,c56b3b041617dac8b8e678c6c7bec7812e6627b5
20160805_WTS,20160805,WTS,tree,fb296f57795efb9286cf521ed6b83f695aa76507
20160805_WY,20160805,WY,tree,c4630d7d30787e4fb28406fa91a78bf38e1b08a7
20160805_XRAY,20160805,XRAY,tree,6116480de6d1e1afef2a53e8b45696e5d10804fc
20160808_AMPH,20160808,AMPH,tree,d00e5a0bf9342caf44f6dd10c06e8106507d76f4
20160808_DEA,20160808,DEA,tree,0bbc43d93ea81ab39b48e317b5adc46e3eea9587
20160808_DF,20160808,DF,tree,3577eb39bea120e9c7e677bae81c751bc75f704f
20160808_ENTA,20160808,ENTA,tree,d9148a69ad96e4856e2fbb55cc3f95727ad906c2
20160808_TSN,20160808,TSN,tree,a80e2e65e7cba3301a9a48e983b13f4fd7572a38
20160808_TTI,20160808,TTI,tree,92580344c9b68515fd5d7c467d5e4b211ff47977
20160809_CPE,20160809,CPE,tree,d7eb50eb4ab454b2a8d361a7b98eb684e4dbd267
20160809_DIOD,20160809,DIOD,tree,c68a107d162fe0cc4bc4760ae2c80da9442e3f52
20160809_DIS,20160809,DIS,tree,3eda788d4687c3708fe587aec140d5e8e2bd2648
20160809_HLIT,20160809,HLIT,tree,4a045c7a54cb7163a6871a8dd45c79ae852d2832
20160809_IFF,20160809,IFF,tree,4e034769009d66e751f5027b65cf652684b35269
20160809_INCY,20160809,INCY,tree,862aeb4e428e088cdbeb5eb6a448709bc87add28
20160809_LAMR,20160809,LAMR,tree,f7eb1f7003e9690ba02cdebd5b551d046a438472
20160809_LGIH,20160809,LGIH,tree,58a671625f40730328adc79a41a85282f6638d84
20160809_LXP,20160809,LXP,tree,1d47ae1a9c384074aa671a89ff1ed6d0128ae559
20160809_MPAA,20160809,MPAA,tree,920272422edab453ab08688496da1c6e40c9da45
20160809_MTSC,20160809,MTSC,tree,229e1e376006ad481535fc82f3eb340e58f87d68
20160809_MYL,20160809,MYL,tree,6e2c6895d9ea99892b5cfee1a55b3b6677fe3255
20160809_PRI,20160809,PRI,tree,513ae3ee3dc49109a1d67f79413050557fa4d750
20160809_QNST,20160809,QNST,tree,7b53b2bb8e2609c80ecdbf18413cee43dbdc1b26
20160809_RRGB,20160809,RRGB,tree,90ba9225c5947f430677bd469da5d88e012f116c
20160809_SPPI,20160809,SPPI,tree,89092789a6a411f9461a03e39a132f499cb85977
20160809_STE,20160809,STE,tree,53ade6e5bcea320983a7b5a9db014f07ad70b7e8
20160809_VRTU,20160809,VRTU,tree,8f276c398648f1f8ca0ce5efdcf1044a91d60418
20160809_ZBRA,20160809,ZBRA,tree,6721708b2348e9ca93b0cc70a79aea20c7ff6fdb
20160810_AVT,20160810,AVT,tree,20d0273e5a658e24c6169ad4f43a98cae87ccff5
20160810_CVCO,20160810,CVCO,tree,d8a4123d272d37df9f1a9cce754328bb3d6e8d68
20160810_OA,20160810,OA,tree,46ac6d136eef1b5e5384f2afefa8107ba70ee4d7
20160810_RL,20160810,RL,tree,7a877bd57e6d2e197d3bb4cdc558f7ac88ccadaf
20160810_WEN,20160810,WEN,tree,0629f760dd4b48b49ccd058c65a74b467729f39c
20160811_EAT,20160811,EAT,tree,8b8f1528b81e4b84e854082f9f0ffa531c21bf40
20160811_KSS,20160811,KSS,tree,16ffbd63041b8c32d7305a2de08c966c85cc214f
20160811_M,20160811,M,tree,2ef07d6f11761c5ef0f70ef949df3c5596c42ca3
20160811_RGLD,20160811,RGLD,tree,8958bb0ac311f093dcf7da79fe82fb9492e1c04f
20160811_VIAV,20160811,VIAV,tree,e2a6567bc205cf0d2499517f20cf0fea0c5ed4a6
20160811_VSTO,20160811,VSTO,tree,3da34d2c5041796d9b3f7814498548d5f88fb649
20160812_CHCT,20160812,CHCT,tree,2edb54551d5f843cd4636016f1440dc5db25c061
20160812_JCP,20160812,JCP,tree,0d1c5c97629f6ccac983753d76adf25fa968d4a6
20160815_SYY,20160815,SYY,tree,e22eef99c244c396c21837b57b559a859ff08864
20160816_COTY,20160816,COTY,tree,4bac498c63f6323f66ba5e261c3d63e969f6d1e4
20160816_CREE,20160816,CREE,tree,5e6eeebc66a57a50130a0528108fd0eb4833e026
20160816_DKS,20160816,DKS,tree,cff19ead95ef654985e47c854c0a329792626177
20160816_TJX,20160816,TJX,tree,88acebf19dbf42cb6407c6f6d83c233a0103eb0b
20160817_A,20160817,A,tree,8a38980fa4d7bc6cd647527148e14302e4585374
20160817_AEO,20160817,AEO,tree,04b6ff109ec49f12bccb7bc772e333b3300ecdc8
20160817_CSCO,20160817,CSCO,tree,d239eba3dd100b12b689113ee00643acedf754be
20160817_JKHY,20160817,JKHY,tree,5864ae95bf7a4b3a3423cc11095a55a7256304a7
20160817_KEYS,20160817,KEYS,tree,5e52ae3f5a934851a6716d5c4c677a8a6744aaaa
20160817_SNPS,20160817,SNPS,tree,22d202032b32f24b53939389f1a944a6239aaf50
20160818_CACI,20160818,CACI,tree,8363b89309baeea43c49f6fa040cd6164f5308f2
20160818_GPS,20160818,GPS,tree,76a74e86a04a651093c046558a1c353012f87c21
20160818_HRL,20160818,HRL,tree,6713dc616f3e7f21abb7823e668cb6171f3a51f8
20160818_LANC,20160818,LANC,tree,43daee594c765e0234c0dd113ab72f64b8acd955
20160818_LB,20160818,LB,tree,d6a19014c772deaf8a669a8aa03dc27476b638db
20160818_ROST,20160818,ROST,tree,1b43e91a25063c3c4ea7bd530ab20cfbc1db5549
20160818_WMT,20160818,WMT,tree,09d803af22604c2e6a57119c92ab9cbb6dfd69c0
20160819_BKE,20160819,BKE,tree,d633bfe5d12e54b7d4e1dd1aab23737e4f3fb987
20160819_FL,20160819,FL,tree,9ba03546977d60899ba52ae4e7a01049d33fc01b
20160823_DAKT,20160823,DAKT,tree,29802b926497388324c514b191f2df163bb41815
20160823_KIRK,20160823,KIRK,tree,435e8a1d3b375fe0ce3f0851d8c630f4e09e66d2
20160824_DY,20160824,DY,tree,ac58a1dfff22941932e8c61af55d2fc3abeb9cc0
20160824_KLXI,20160824,KLXI,tree,438ff7414f4b41cae04319ce6131cd1c6ec99b62
20160824_WSM,20160824,WSM,tree,f360e26c14a1f51952a3dca0f90b6ac1fdbedd45
20160825_PDCO,20160825,PDCO,tree,38207dd4276171bf4aa691a4b840b264fd74e964
20160825_PVH,20160825,PVH,tree,ffc8ae1963e957e517221827b447fc92ebb3a41f
20160825_REX,20160825,REX,tree,e40e29a0b5a687a587b01ad5b4d4c2c83bf1c4a0
20160825_ULTA,20160825,ULTA,tree,d91444d224b06395b4a2edfbc88b78c9964abf30
20160829_CTLT,20160829,CTLT,tree,c121091b7c28f074d63d91ae0ac008535e22fb2a
20160830_ANF,20160830,ANF,tree,62638fcb4938e9877fb6b83b1c3c6bfd47a0640e
20160830_DSW,20160830,DSW,tree,3649befa4be4644f272663788ad2d38e35dfea81
20160830_FRED,20160830,FRED,tree,2b25ca6c2a537177cc26d37d26c2b598a7512a9c
20160830_GIII,20160830,GIII,tree,c267419c024b0a5588f028fa7a647d7d2a54a5db
20160830_HRB,20160830,HRB,tree,574b45eba458d0374e21d84f1dbe1a44b69819b8
20160831_CHS,20160831,CHS,tree,b2c8c9e2ab05f86cf8b5e9edd07485fb57e9dab1
20160831_FIVE,20160831,FIVE,tree,0cf3d08b620a2c63b291e7662edb87da745290c9
20160831_OLLI,20160831,OLLI,tree,31921d94bd378a9e4113583738e7fe6ab6f31735
20160831_OXM,20160831,OXM,tree,170ba824b0d14ff346295a646c21b8290592ae95
20160901_CPB,20160901,CPB,tree,b86aad272fc7c4821d9c65af5ac9e7798f79ff1f
20160901_GEF,20160901,GEF,tree,878895e4d1ba3f604fd22c25c9e11588a5272412
20160901_VRA,20160901,VRA,tree,4bf85a88646d85dd186748cc59e83fa2b9332554
20160906_HQY,20160906,HQY,tree,5c56fcd9ef03b5cea023e60547b29b0a1bec3a53
20160907_HPE,20160907,HPE,tree,5c6afcd2cd9621e98b5363c85c54b5d2dff61155
20160908_ABM,20160908,ABM,tree,11ded985a6d091e5a375299f31823af87da02473
20160908_BKS,20160908,BKS,tree,7b1868576cf8b94065be18f3d3dfe1743c5cbd09
20160908_BNED,20160908,BNED,tree,80f6750e2207d56e209c45fa47ed3b3c6534fd3e
20160908_DCI,20160908,DCI,tree,00a82ddc85ee1d1462131cecf0a7d60cc49c7845
20160908_SAIC,20160908,SAIC,tree,24ba6f46e28facff6328a31bae6d4a1dacdf84e9
20160908_TLRD,20160908,TLRD,tree,05fe3de0f5f6f2b6bba60d2d8531e8feeb1b72fb
20160909_BRC,20160909,BRC,tree,f1c77844a9500f29939beffa410347ab716a9a9f
20160909_KR,20160909,KR,tree,a6f9c12347f9debdd7286a1bab415305c7dee84d
20160915_ORCL,20160915,ORCL,tree,33a2e3b19542dcc0eb1cde417e15c45fce4b8e77
20160920_ADBE,20160920,ADBE,tree,6bed80ddb6163cac44d8b11470f1d86e8f0e7d81
20160921_BBBY,20160921,BBBY,tree,4c7f98a6825d53ece1d3ac0c48204cc55c70f03f
20160921_CPRT,20160921,CPRT,tree,dbc8955256d4012ab1bcf601a7bbbc492fbe416a
20160921_JBL,20160921,JBL,tree,1e3bbb44cad6ca8ee9d6f5f69c4747a2d6b45df0
20160921_RHT,20160921,RHT,tree,62426da663e0a9915e448b021b92cec5093be198
20160922_AIR,20160922,AIR,tree,39c0e4ec8c3c8176ac6bcb3fb27980568996e894
20160922_SCHL,20160922,SCHL,tree,9ea4c4fcda6324deedc62ba317e9c43146b1a248
20160926_SNX,20160926,SNX,tree,22e97011a099da3c7c76f3563393854cb30c6501
20160927_NEOG,20160927,NEOG,tree,4edbfd1bc2fcd2b159b34d4b593e6f5dc9109e17
20160927_NKE,20160927,NKE,tree,741ceb1b7416ac710777aa162b03ab1b30e8cd7b
20160928_WOR,20160928,WOR,tree,296accc158d89666880298041dbac9d038435de5
20160929_ACN,20160929,ACN,tree,75b83426a8fd628eedd9847a792b7a3fb2c1ae91
20160929_CAMP,20160929,CAMP,tree,8d2754cbd525f08907ceba1eb97d6a3b4060905b
20161004_MU,20161004,MU,tree,7c961ca0323d53db874bd4da5de65a18e85dcd48
20161005_MON,20161005,MON,tree,1430fb6f3fd69e283b649e768fa243292ce446a3
20161013_CSX,20161013,CSX,tree,30eb9ed235b339df912c379183dc8586548e1ba0
20161013_DAL,20161013,DAL,tree,64500e845ee3972bb736616a5a4166ed08f6a583
20161013_VAC,20161013,VAC,tree,9a11ec0d0f2eb79fc5b10bf22508280e78cd98ad
20161014_FHN,20161014,FHN,tree,2278b7ca37a4569e37fdf844d0b083315697b73b
20161014_PNC,20161014,PNC,tree,240f5e4265777fc98f5c6f680a092a0ba651bcd5
20161017_ABCB,20161017,ABCB,tree,c674dc637c0d8e00a4f028ad67db33df749b0ab3
20161018_BMI,20161018,BMI,tree,aa3d45788b64016629d4b83e9b97cfd0920d0068
20161018_GS,20161018,GS,tree,15332fc646745ceca28c92aecf7d07052d0f0d82
20161018_IEX,20161018,IEX,tree,25604cbe0370a8e2eda2e8771563f373dbd74514
20161018_ISRG,20161018,ISRG,tree,965b9339862f88f487893d94fff34a75bb25156b
20161018_JNJ,20161018,JNJ,tree,e586c25e3917779db07f0db30810f4ea714ca2d4
20161018_KSU,20161018,KSU,tree,d9d4ad1a5518d9e3a66264e673da1485c7fc8fd7
20161018_OMC,20161018,OMC,tree,4a0d7cc4464ea6d872dc04b471990023fc2919ba
20161018_WTFC,20161018,WTFC,tree,f20e8fa7b3a887edc6a6f24bb0c94a922a4f6f8b
20161019_ABT,20161019,ABT,tree,d870fe3f0a397587574ff9e58ce134df509925c7
20161019_APH,20161019,APH,tree,33e3b72da3a3ddf08a42d8ad3914ee02a7e853ea
20161019_BBT,20161019,BBT,tree,4656fadfaec085ab61969e6736317d6591dfa1e1
20161019_EBAY,20161019,EBAY,tree,4c27d748d5a715223c61c5d0d053ae42b66fb215
20161019_EXPO,20161019,EXPO,tree,7fc034c998e896e5b8031f3f5467b51135438ccb
20161019_FULT,20161019,FULT,tree,016a0400b10021cadbe1c7d4fd2f5b3c1db22130
20161019_HOPE,20161019,HOPE,tree,b2a4620183143767e01384b052597908062073af
20161019_HWC,20161019,HWC,tree,68684596e64f84e18ef79fb3f8a9a1b8d93fdbc5
20161019_LRCX,20161019,LRCX,tree,f35d8832f72b35e6ef8ecec780d05c44dcbd95a8
20161019_PPBI,20161019,PPBI,tree,838831db7d933d4a9edcec41d8541bc29e449c24
20161019_STX,20161019,STX,tree,345fef86a58f40788a5d410c9c394e3af03f08c3
20161019_TSCO,20161019,TSCO,tree,672397c59dc2cee55f73887215a50f82fd02406b
20161019_UFPI,20161019,UFPI,tree,d84aaeb0fa5a016865c3c87a45901552c84dfbda
20161020_AMD,20161020,AMD,tree,84e31596495d40f20d28274972c92a038dec419f
20161020_ASB,20161020,ASB,tree,bd3d56dda80c249c8102d28d1509a37980cab6d6
20161020_CLB,20161020,CLB,tree,288a8039d9bf83dd60ce49cd843eb8f37e93daca
20161020_DGX,20161020,DGX,tree,7c4f048e6e80f2a25f2e37d41cd3d5e4071bcf93
20161020_FAF,20161020,FAF,tree,e1aecf5f59f62b69837ab3ea6999c575d022c0c4
20161020_GNTX,20161020,GNTX,tree,07e5fbcd45c878d3bacaf81cc7d733f7726276a1
20161020_GPI,20161020,GPI,tree,a7e1982c9abb0b5a2032fe969751262e6bae168f
20161020_HLX,20161020,HLX,tree,0021c31549c33b34d801739fd37d049d44383ae5
20161020_IIIN,20161020,IIIN,tree,78af99c60b2ca653756cf1ffa2be3907e44e8e1d
20161020_ITW,20161020,ITW,tree,c6b1e0b56a8bebdd5eae5aa9f4732b05dbb686fd
20161020_KLAC,20161020,KLAC,tree,9ed2e63d99154c5d7b65e909900974e2163ffd07
20161020_LSTR,20161020,LSTR,tree,1db2ace39be2982ef22977679187fbeadddb46e2
20161020_MSFT,20161020,MSFT,tree,2633538e2a01b70f1167021c34d2998000792c67
20161020_NWE,20161020,NWE,tree,083a9158c0343515e96c21e4fd4185711d57aad7
20161020_PBCT,20161020,PBCT,tree,2d1942cb615bbe7c08856fe3d7d0e0faaa3301fb
20161020_PHM,20161020,PHM,tree,2e544d0c15737613ef534812a66fa6d1a3182b30
20161020_POOL,20161020,POOL,tree,9a8741b5582d27380cdee1fd8e1423db19a83169
20161020_PPG,20161020,PPG,tree,e55909fb1d26b772deb48e61d8932dd2418fcc89
20161020_SAM,20161020,SAM,tree,cc60ed1be090bb4a06ead6d5ba7f51225dfbe166
20161020_SEIC,20161020,SEIC,tree,fca31ae371940d830f6577c8e24afbe31c91b307
20161020_SFNC,20161020,SFNC,tree,53f44aee5f4afdfea65f4ecf3ffa52a2fc6c21cd
20161020_SIVB,20161020,SIVB,tree,bf1a729aa65439171e3f9c1bf26d5be1b880b06e
20161020_SKX,20161020,SKX,tree,f8293c6e9532de3d275f21051a525fc27bdae10b
20161020_SLM,20161020,SLM,tree,74065f24ba5980be997894967ef33d91d34cc6ff
20161020_STC,20161020,STC,tree,c23b78d5cbadad760d2cf20969a1ca774e2cc103
20161020_STLD,20161020,STLD,tree,10854103ef24533e6a896ca5f73b366f5ea85ced
20161020_SXC,20161020,SXC,tree,e8da1bebab7c500688b28aeb9704f34dd34f5220
20161020_VMI,20161020,VMI,tree,d286dde290e0319c048a0ebcbc578adeefe4d301
20161020_VZ,20161020,VZ,tree,c464e8df2fd2d4131842f20b76ddb32e630b0e07
20161020_WBA,20161020,WBA,tree,13e098426c52dd349a49dd1c9a27bf7f52334c65
20161021_BPFH,20161021,BPFH,tree,adccb21175c71600206f6f2e5a5b5d679e948609
20161021_FFBC,20161021,FFBC,tree,aab999abf97912ce29b60fb9ef0f2dfe1c7b64a6
20161021_FWRD,20161021,FWRD,tree,19c0076b1163d6b4f0f8cd73e6f0aecbd7825e7e
20161021_GBCI,20161021,GBCI,tree,c98d516a8f4978f1d871a77e6c2c8da02ef1cb81
20161021_GE,20161021,GE,tree,ea437498dcf2c5bbfdf8916fe04b2872cf2043cc
20161021_HON,20161021,HON,tree,5a5b987dae6c3db4ea08c2606ed0edbe299eff83
20161021_INDB,20161021,INDB,tree,6460651bbc291498f25c7bae562109b48472b53f
20161021_IPG,20161021,IPG,tree,30db6047891568e359aac558ea2ce7d84f412934
20161021_MAN,20161021,MAN,tree,6751eceae77826f859798568bc534249f60d19ac
20161021_NBHC,20161021,NBHC,tree,5de14e81df47ea1c39a391ec5fc185018b8bde3a
20161021_SLB,20161021,SLB,tree,593aee92becf7c31e1f1a772fae65a26a5697c6f
20161021_STI,20161021,STI,tree,16f48375cd1297af3f4ec0782024ea1385cdc71f
20161021_SXT,20161021,SXT,tree,79e413caece0b6f44c133f7a39db91a09c5cdd51
20161021_SYF,20161021,SYF,tree,bf0d99613d248dce1a2aae70eeeaf08a5546ae66
20161021_WBS,20161021,WBS,tree,265c124c2b7ef1d50681f6d300fad8938ce77237
20161024_CDNS,20161024,CDNS,tree,aa953c2940b766c4ccf4974ed8609b7de8f51183
20161024_EXP,20161024,EXP,tree,f643d2727d659d31ad00b51e0a633702bd69076d
20161024_GHL,20161024,GHL,tree,38ee3c8e5e9e758612dbbdf92c27185193c323a1
20161024_HSII,20161024,HSII,tree,cc93bbebb2836def3d23f0b5d3002b31d2d73a95
20161024_KMB,20161024,KMB,tree,82a864a07905378bfe1380d047b978ea8fcc20a5
20161024_RMBS,20161024,RMBS,tree,ea3fac763eed626f8fcb1c32d72e71edbc84a8b1
20161024_SONC,20161024,SONC,tree,cd24d3958581a10e2825922889a62cb58fba343d
20161024_TRST,20161024,TRST,tree,402a2e50c55a5e55471b5f3c595a3b5a62822f87
20161024_VFC,20161024,VFC,tree,6ece92c72447273169477c131fd28b507734f624
20161025_AAPL,20161025,AAPL,tree,7e1c66e4fa3b59585fd57ff72527a135c9fb1c46
20161025_ABG,20161025,ABG,tree,03f73387da73f700baed9baa64cf8d1f1a548926
20161025_ACC,20161025,ACC,tree,4699ffb5cb1c269b8d14e33d12e77469638bbc41
20161025_ATI,20161025,ATI,tree,f4c79897b894b2c7c4bcc8b7b7b50a718787c736
20161025_AXE,20161025,AXE,tree,7411bae67b0d9feaf10bd8c12e05e91ba3d0e399
20161025_BAX,20161025,BAX,tree,62c00200d907399061bd6b37095177770a1ae241
20161025_CSL,20161025,CSL,tree,77ac6ae98ddc2cd63cd2be347d0762cfed96c766
20161025_CVLT,20161025,CVLT,tree,46a4579b9a418d95004bba8e959e37c6d332b200
20161025_DFS,20161025,DFS,tree,dfaadade534a8c663f76616de956e41e1244d79e
20161025_EAT,20161025,EAT,tree,b40bafafbca6fc2a44b0f4a22b688ea5a5e52e69
20161025_FELE,20161025,FELE,tree,d46917abf082758b8566fc4b11bacb52921f40c0
20161025_HMST,20161025,HMST,tree,6b401a2fc227b9bd45af1363537250ac8e48fa4b
20161025_HUBB,20161025,HUBB,tree,80140b30512731f4071853c08da20203225c04c5
20161025_IIVI,20161025,IIVI,tree,8ff66d47ef8f912472baba4c252bd8fe5055d1f6
20161025_JBLU,20161025,JBLU,tree,23356423b9d74f7ad82ac28bd6b449eac8224cb1
20161025_KEY,20161025,KEY,tree,5f2363cacdfc18c4b9ae4f2b337b1445c2ec989a
20161025_MDR,20161025,MDR,tree,dc1a07841ff32cb87e4e700251755464c96770bd
20161025_MINI,20161025,MINI,tree,f1ec56ae390b9283e73e9400db137feb73cb26a1
20161025_MRCY,20161025,MRCY,tree,fc1dd045842cd2d2ac70fa9f6713052d2768abe3
20161025_NCI,20161025,NCI,tree,69ba14621b1ae9cb7b815550c93e1e9b1e96a98d
20161025_PCAR,20161025,PCAR,tree,53a3b5693808f73db7b7e6536b05574c783372ee
20161025_PII,20161025,PII,tree,7ffeb5ba629b68fdb8b249572164e77c6df80727
20161025_R,20161025,R,tree,efab0bdb1ecb86d95af7b72a11489373dbfe337e
20161025_RMD,20161025,RMD,tree,31bb69f0518bb1e694fc0ce1bca6e7de6158f3da
20161025_SHW,20161025,SHW,tree,878f4e07241deb175755d35fecb7adf70a4cb0c9
20161025_SPN,20161025,SPN,tree,646aaf07aa691b76cc9e9aba825d43b70b1bcde6
20161025_TSS,20161025,TSS,tree,4fbd115d6b5b9224ffd08802bad4e7e194af38e3
20161025_UTX,20161025,UTX,tree,c6e9920991e9c117394d193523ceba2069ca002c
20161025_VICR,20161025,VICR,tree,d8bc32ee189f33222dc8a86f434580ba97ef38fe
20161025_VLO,20161025,VLO,tree,5063cb105db5f16ad5f6075383634d8b5960e348
20161025_WAB,20161025,WAB,tree,5bc78c51040b7c13b1eee066798e68453c871f21
20161025_WAT,20161025,WAT,tree,e9d9ac840510f4b10c5e87bdd83538b25b4d0f50
20161025_WDR,20161025,WDR,tree,e270a11d3177b59ad6cc8b4f0ef629cc0c822ca0
20161025_WNC,20161025,WNC,tree,ec8a95b93584bf5d13bf473070dfec0cb7896dbe
20161025_WSO,20161025,WSO,tree,aa8b54bed49ba4ff974d6691f0e58f3bf2effa27
20161026_AGCO,20161026,AGCO,tree,fe242aedbd5bb99a7a7bab06f1c60bb576783375
20161026_AKR,20161026,AKR,tree,ddddaec3f431da7e4a62032b2f3fb7dcf608275a
20161026_AOS,20161026,AOS,tree,30bb6ce3d1dbec5a4d2b0881284f4de93e7a43d9
20161026_ARRS,20161026,ARRS,tree,4a3c1a83f760a2c79bf303d0d63ef9466b0263b3
20161026_AVY,20161026,AVY,tree,4548f0813c68d1521b2c1473e6ca36fa2d516b38
20161026_BCO,20161026,BCO,tree,4c7928b931e6595e15d573fbee964e6db99fa48a
20161026_BXP,20161026,BXP,tree,8fa105bf049d1304bcb4bbc447f6e1a38cc6d6c1
20161026_CAKE,20161026,CAKE,tree,0bb9c6a13e643b01f017539652f98d3905fb7e3f
20161026_CB,20161026,CB,tree,500eb1f3b949484b9eae6fa72954cfc9a19d75a5
20161026_CINF,20161026,CINF,tree,9b06de399566df0d6af0127fcb711c62d31c2971
20161026_CLI,20161026,CLI,tree,2b17baef35a82fdf900ea56f1d285676ff1194c3
20161026_CMCSA,20161026,CMCSA,tree,33fb85ac41d66694035232ac15e3543fb513bfb9
20161026_CUBI,20161026,CUBI,tree,fc945feb9be13471d1a9059b4926f29bdd3a6d1f
20161026_ECHO,20161026,ECHO,tree,2872c317a7327c67f074e3afcd17457c1f9073ce
20161026_EQR,20161026,EQR,tree,dc3913cdffb894c9194290d56591f5d5d7ced797
20161026_FCF,20161026,FCF,tree,08bd8a16c0ef8ee16a8f2f7014a2a56fde7bdd40
20161026_FSP,20161026,FSP,tree,b6395481964d991ba7cb9e6815bdbc7d1740811c
20161026_GRMN,20161026,GRMN,tree,725f541001d408c09b713ca2aea11f47275d64c6
20161026_HIW,20161026,HIW,tree,ae70d6f58d5cbad6b8e4e40a9f61e71197acc3d4
20161026_HLT,20161026,HLT,tree,1465c37188b496b6cd7543c26814b398af855dc6
20161026_HT,20161026,HT,tree,98a8a44af05f200de60a25ee568ad9cbd37f3f43
20161026_HUBG,20161026,HUBG,tree,b89856aa25d5e239c002b9dfa974ea827c5f5ca3
20161026_IR,20161026,IR,tree,8b90f0de2508fa3427bbfbfb6597069f71120ea2
20161026_IRBT,20161026,IRBT,tree,935379e984d7fdb4d5e9df6b831470f88a65d22b
20161026_KO,20161026,KO,tree,021eecaae9649282163dc35381b6560415dbff20
20161026_LUV,20161026,LUV,tree,bbaacf3638305c773f6dd11fb0d8b3d860925a6b
20161026_MDCO,20161026,MDCO,tree,7319664d0e0e6239d18067a965c0f68a4fb6fa3a
20161026_MMSI,20161026,MMSI,tree,4d29a22b09964a2897c47dfe96eb75f259559f75
20161026_NBR,20161026,NBR,tree,16044626647b409fcd90e82f55664f85df48dc35
20161026_NOC,20161026,NOC,tree,cea5742398d6abe3fb8dafcc5eeb8965ed6a4d56
20161026_NTRI,20161026,NTRI,tree,6af72c1a1ec206987d8e6fd209bd4c7b394314c9
20161026_POL,20161026,POL,tree,a4ccd42b310768c1bc6ce5c8136ad32d3d6564ef
20161026_PSB,20161026,PSB,tree,860b6dab85dd7d057572a316bf5976be4ec96d8e
20161026_PTC,20161026,PTC,tree,9b44916b99c275c9693f475a620fa2c7edee6429
20161026_RHI,20161026,RHI,tree,edfd0f2af25d7c525c1516e3041474e2efa362c3
20161026_RRC,20161026,RRC,tree,29ba7255a29b8426df3ab2c0ee46b26890faccd2
20161026_SFLY,20161026,SFLY,tree,077f9d3fcfd5d2b58bdbe8980f864d58268323b9
20161026_SLGN,20161026,SLGN,tree,ea7d05065d218699fe29d0bf49c534ff9722fa77
20161026_STRA,20161026,STRA,tree,d69af4bd85aef199a8b24684832b87fdfc4f15f0
20161026_UCBI,20161026,UCBI,tree,bd047968c0ca133a5449b417556774e3d993a07d
20161026_UDR,20161026,UDR,tree,dc6714d54a65d6008668472fa0b2309923ac2d3f
20161026_VAR,20161026,VAR,tree,56d28a97a7d4cc1970e7b0efb5c63e12657ac322
20161026_VG,20161026,VG,tree,35c0c35ca55cbe4afdddb1ea71f2ea65af4a6a37
20161026_WDC,20161026,WDC,tree,b779b08b3ba41da7d020a17f78065fafbe8cc4c3
20161026_WEC,20161026,WEC,tree,8a615e3926447c149eef521c4419bf66ea41db0b
20161026_WM,20161026,WM,tree,1cddc863c452e1ed5669e6d1da50998eb796a91b
20161027_AHL,20161027,AHL,tree,77c685c06f5397b78727290e998b361273db1a5a
20161027_ALLE,20161027,ALLE,tree,1bf882f535195f92622741511eee0550017b5b91
20161027_AMT,20161027,AMT,tree,f6900e47d1fcab88ac80cb9e7e0c7d4f328647a7
20161027_ANIK,20161027,ANIK,tree,a727d8dfb8ebc8b7e38164e549ea595c138fae9e
20161027_APD,20161027,APD,tree,9fb2444628ff6abbcf39c40f1df0db83470fd92f
20161027_BANR,20161027,BANR,tree,cf617f7d2235c13b1ca8bbed14affa32ff178d9b
20161027_CACI,20161027,CACI,tree,2045f75447e73b6e01db1075ebc59130042891f2
20161027_CCMP,20161027,CCMP,tree,f55ea2ca82aacaed04c4788e63eadc5b0509bd7f
20161027_CME,20161027,CME,tree,7c0a0b1260d184cf1b141d83fbaaafe5602be9a1
20161027_CMS,20161027,CMS,tree,6de77658678de63cf80e3a8f180ec1cd892e3420
20161027_ESV,20161027,ESV,tree,7c7b62d652b8318419a89f9c01b7dc87167ef248
20161027_FCN,20161027,FCN,tree,db01078fde9dc8f7c64f22aa4aea7ac5370968cb
20161027_GOV,20161027,GOV,tree,ee5e7ea045a82c99af31e873eb1be0179963a89a
20161027_GTY,20161027,GTY,tree,8bb02c2d6488ce2ecf163adadcd81a56c6798519
20161027_IART,20161027,IART,tree,08920c9e5143c4d36451628ed89e5a345ead7961
20161027_KRA,20161027,KRA,tree,596b84fd6de7584f019e49e6c61491eecded088d
20161027_KWR,20161027,KWR,tree,8d2f70e3d5b6f9f07794ba4bdc016af0f89a8c48
20161027_LANC,20161027,LANC,tree,bc654c9e84dc511f44a5359ddb51677c1a9d303e
20161027_NEM,20161027,NEM,tree,a678d19593aa975039dbec21b3acf03dc5f69ef3
20161027_NTCT,20161027,NTCT,tree,11c9ce05588f2a71303baa43c451b1864d15868f
20161027_PJC,20161027,PJC,tree,782aaf536b62837fb37100d0a19cd2c841d75daa
20161027_QEP,20161027,QEP,tree,373f8014002a04f44ff5febef816193afed74a85
20161027_QSII,20161027,QSII,tree,26f674b90cd8da6a227ddbf0ca60851d518f8500
20161027_RCII,20161027,RCII,tree,b4f987097c1a2a5f20ec939d1ead5865a6345173
20161027_RGS,20161027,RGS,tree,0074f142e0e6be959641f34e2ae857df4afc5d32
