period,line,value,letter,method,vintage_order
2Q19,recon_other,-6.0,4Q23,block,96
2Q19,recon_restr,0.0,424B4,rows,-1
2Q19,recon_restr,0.0,4Q20,rows,84
2Q19,recon_restr,0.0,2Q21,rows,86
2Q19,recon_restr,0.0,3Q21,block,87
2Q19,recon_restr,0.0,4Q21,block,88
2Q19,recon_restr,0.0,1Q22,block,89
2Q19,recon_restr,0.0,2Q22,block,90
2Q19,recon_restr,0.0,4Q22,block,92
2Q19,recon_restr,0.0,1Q23,block,93
2Q19,recon_restr,0.0,2Q23,block,94
2Q19,recon_restr,0.0,3Q23,block,95
2Q19,recon_restr,0.0,4Q23,block,96
2Q19,recon_revenue,1213.678,3Q21,block,87
2Q19,recon_revenue,1213.678,4Q21,block,88
2Q19,recon_revenue,1213.7,1Q22,block,89
2Q19,recon_revenue,1213.7,2Q22,block,90
2Q19,recon_revenue,1214.0,4Q22,block,92
2Q19,recon_revenue,1214.0,1Q23,block,93
2Q19,recon_revenue,1214.0,2Q23,block,94
2Q19,recon_revenue,1214.0,3Q23,block,95
2Q19,recon_revenue,1214.0,4Q23,block,96
2Q19,recon_sbc,18.049,424B4,rows,-1
2Q19,recon_sbc,18.049,4Q20,rows,84
2Q19,recon_sbc,18.049,2Q21,rows,86
2Q19,recon_sbc,18.049,3Q21,block,87
2Q19,recon_sbc,18.049,4Q21,block,88
2Q19,recon_sbc,18.1,1Q22,block,89
2Q19,recon_sbc,18.1,2Q22,block,90
2Q19,recon_sbc,18.0,4Q22,block,92
2Q19,recon_sbc,18.0,1Q23,block,93
2Q19,recon_sbc,18.0,2Q23,block,94
2Q19,recon_sbc,18.0,3Q23,block,95
2Q19,recon_sbc,18.0,4Q23,block,96
2Q19,recon_tax,225.47,424B4,rows,-1
2Q19,recon_tax,225.47,4Q20,rows,84
2Q19,recon_tax,225.47,2Q21,rows,86
2Q19,recon_tax,225.47,3Q21,block,87
2Q19,recon_tax,225.47,4Q21,block,88
2Q19,recon_tax,225.5,1Q22,block,89
2Q19,recon_tax,225.5,2Q22,block,90
2Q19,recon_tax,226.0,4Q22,block,92
2Q19,recon_tax,226.0,1Q23,block,93
2Q19,recon_tax,226.0,2Q23,block,94
2Q19,recon_tax,226.0,3Q23,block,95
2Q19,recon_tax,226.0,4Q23,block,96
2Q20,fcf_capex,-6.186,424B4,rows,-1
2Q20,fcf_capex,-6.186,4Q20,block,84
2Q20,fcf_capex,-6.186,1Q21,block,85
2Q20,fcf_capex,-6.186,2Q21,block,86
2Q20,fcf_capex,-6.186,3Q21,rows,87
2Q20,fcf_capex,-6.186,4Q21,rows,88
2Q20,fcf_capex,-6.2,1Q22,rows,89
2Q20,fcf_capex,-6.2,2Q22,block,90
2Q20,fcf_cfo,-256.462,424B4,rows,-1
2Q20,fcf_cfo,-256.462,4Q20,block,84
2Q20,fcf_cfo,-256.462,1Q21,block,85
2Q20,fcf_cfo,-256.462,2Q21,block,86
2Q20,fcf_cfo,-256.462,3Q21,rows,87
2Q20,fcf_cfo,-256.462,4Q21,rows,88
2Q20,fcf_cfo,-256.9,1Q22,rows,89
2Q20,fcf_cfo,-256.9,2Q22,block,90
2Q20,fcf_fcf,-262.648,424B4,rows,-1
2Q20,fcf_fcf,-262.648,4Q20,block,84
2Q20,fcf_fcf,-262.648,1Q21,block,85
2Q20,fcf_fcf,-262.648,2Q21,block,86
2Q20,fcf_fcf,-262.648,3Q21,rows,87
2Q20,fcf_fcf,-262.648,4Q21,rows,88
2Q20,fcf_fcf,-263.1,1Q22,rows,89
2Q20,fcf_fcf,-263.1,2Q22,block,90
2Q20,recon_acq,0.0,4Q20,rows,84
2Q20,recon_acq,0.0,1Q21,rows,85
2Q20,recon_acq,0.0,2Q21,rows,86
2Q20,recon_acq,0.0,3Q21,block,87
2Q20,recon_acq,0.0,4Q21,block,88
2Q20,recon_acq,0.0,1Q22,block,89
2Q20,recon_acq,0.0,2Q22,block,90
2Q20,recon_adj_ebitda,-397.326,424B4,rows,-1
2Q20,recon_adj_ebitda,-397.326,4Q20,rows,84
2Q20,recon_adj_ebitda,-397.326,1Q21,rows,85
2Q20,recon_adj_ebitda,-397.326,2Q21,rows,86
2Q20,recon_adj_ebitda,-397.326,3Q21,block,87
2Q20,recon_adj_ebitda,-397.326,4Q21,block,88
2Q20,recon_adj_ebitda,-397.3,1Q22,block,89
2Q20,recon_adj_ebitda,-397.3,2Q22,block,90
2Q20,recon_da,29.928,424B4,rows,-1
2Q20,recon_da,29.928,4Q20,rows,84
2Q20,recon_da,29.928,1Q21,rows,85
2Q20,recon_da,29.928,2Q21,rows,86
2Q20,recon_da,29.928,3Q21,block,87
2Q20,recon_da,29.928,4Q21,block,88
2Q20,recon_da,29.9,1Q22,block,89
2Q20,recon_da,29.9,2Q22,block,90
2Q20,recon_int_exp,49.191,424B4,rows,-1
2Q20,recon_int_exp,49.191,4Q20,rows,84
2Q20,recon_int_exp,49.191,1Q21,rows,85
2Q20,recon_int_exp,49.191,2Q21,rows,86
2Q20,recon_int_exp,49.191,3Q21,block,87
2Q20,recon_int_exp,49.191,4Q21,block,88
2Q20,recon_int_exp,49.2,1Q22,block,89
2Q20,recon_int_exp,49.2,2Q22,block,90
2Q20,recon_int_inc,-5.856,424B4,rows,-1
2Q20,recon_int_inc,-5.856,4Q20,rows,84
2Q20,recon_int_inc,-5.856,1Q21,rows,85
2Q20,recon_int_inc,-5.856,2Q21,rows,86
2Q20,recon_int_inc,-5.856,3Q21,block,87
2Q20,recon_int_inc,-5.856,4Q21,block,88
2Q20,recon_int_inc,-5.8,1Q22,block,89
2Q20,recon_int_inc,-5.8,2Q22,block,90
2Q20,recon_ipo,0.0,4Q20,rows,84
2Q20,recon_ipo,0.0,1Q21,rows,85
2Q20,recon_ipo,0.0,2Q21,rows,86
2Q20,recon_ipo,0.0,3Q21,block,87
2Q20,recon_ipo,0.0,4Q21,block,88
2Q20,recon_ipo,0.0,1Q22,block,89
2Q20,recon_ipo,0.0,2Q22,block,90
2Q20,recon_lodging,2.154,424B4,rows,-1
2Q20,recon_lodging,2.154,4Q20,rows,84
2Q20,recon_lodging,2.154,1Q21,rows,85
2Q20,recon_lodging,2.154,2Q21,rows,86
2Q20,recon_lodging,2.154,3Q21,block,87
2Q20,recon_lodging,2.154,4Q21,block,88
2Q20,recon_lodging,2.2,1Q22,block,89
2Q20,recon_lodging,2.2,2Q22,block,90
2Q20,recon_net_income,-575.588,424B4,rows,-1
2Q20,recon_net_income,-575.588,4Q20,rows,84
2Q20,recon_net_income,-575.588,1Q21,rows,85
2Q20,recon_net_income,-575.588,2Q21,rows,86
2Q20,recon_net_income,-575.588,3Q21,block,87
2Q20,recon_net_income,-575.588,4Q21,block,88
2Q20,recon_net_income,-575.6,1Q22,block,89
2Q20,recon_net_income,-575.6,2Q22,block,90
2Q20,recon_other,12.848,424B4,rows,-1
2Q20,recon_other,12.848,4Q20,rows,84
2Q20,recon_other,12.848,1Q21,rows,85
2Q20,recon_other,12.848,2Q21,rows,86
2Q20,recon_other,12.848,3Q21,block,87
2Q20,recon_other,12.848,4Q21,block,88
2Q20,recon_other,12.8,1Q22,block,89
2Q20,recon_other,12.8,2Q22,block,90
2Q20,recon_restr,114.241,424B4,rows,-1
2Q20,recon_restr,114.241,4Q20,rows,84
2Q20,recon_restr,114.241,1Q21,rows,85
2Q20,recon_restr,114.241,2Q21,rows,86
2Q20,recon_restr,114.241,3Q21,block,87
2Q20,recon_restr,114.241,4Q21,block,88
2Q20,recon_restr,114.2,1Q22,block,89
2Q20,recon_restr,114.2,2Q22,block,90
2Q20,recon_revenue,334.774,3Q21,block,87
2Q20,recon_revenue,334.774,4Q21,block,88
2Q20,recon_revenue,334.8,1Q22,block,89
2Q20,recon_revenue,334.8,2Q22,block,90
2Q20,recon_sbc,39.566,424B4,rows,-1
2Q20,recon_sbc,39.566,4Q20,rows,84
2Q20,recon_sbc,39.566,1Q21,rows,85
2Q20,recon_sbc,39.566,2Q21,rows,86
2Q20,recon_sbc,39.566,3Q21,block,87
2Q20,recon_sbc,39.566,4Q21,block,88
2Q20,recon_sbc,39.6,1Q22,block,89
2Q20,recon_sbc,39.6,2Q22,block,90
2Q20,recon_tax,-63.81,424B4,rows,-1
2Q20,recon_tax,-63.81,4Q20,rows,84
2Q20,recon_tax,-63.81,1Q21,rows,85
2Q20,recon_tax,-63.81,2Q21,rows,86
2Q20,recon_tax,-63.81,3Q21,block,87
2Q20,recon_tax,-63.81,4Q21,block,88
2Q20,recon_tax,-63.8,1Q22,block,89
2Q20,recon_tax,-63.8,2Q22,block,90
2Q21,fcf_capex,-7.652,2Q21,block,86
2Q21,fcf_capex,-7.652,3Q21,rows,87
2Q21,fcf_capex,-7.652,4Q21,rows,88
2Q21,fcf_capex,-7.6,1Q22,rows,89
2Q21,fcf_capex,-7.6,2Q22,block,90
2Q21,fcf_capex,-7.6,3Q22,block,91
2Q21,fcf_capex,-8.0,4Q22,block,92
2Q21,fcf_cfo,791.299,2Q21,block,86
2Q21,fcf_cfo,791.299,3Q21,rows,87
2Q21,fcf_cfo,791.299,4Q21,rows,88
2Q21,fcf_cfo,790.0,1Q22,rows,89
2Q21,fcf_cfo,789.6,2Q22,block,90
2Q21,fcf_cfo,789.6,3Q22,block,91
2Q21,fcf_cfo,790.0,4Q22,block,92
2Q21,fcf_fcf,783.647,2Q21,block,86
2Q21,fcf_fcf,783.647,3Q21,rows,87
2Q21,fcf_fcf,783.647,4Q21,rows,88
2Q21,fcf_fcf,782.4,1Q22,rows,89
2Q21,fcf_fcf,782.0,2Q22,block,90
2Q21,fcf_fcf,782.0,3Q22,block,91
2Q21,fcf_fcf,782.0,4Q22,block,92
2Q21,recon_acq,-0.741,2Q21,rows,86
2Q21,recon_acq,-0.741,3Q21,block,87
2Q21,recon_acq,-0.741,4Q21,block,88
2Q21,recon_acq,-0.7,1Q22,block,89
2Q21,recon_acq,-0.7,2Q22,block,90
2Q21,recon_acq,-0.7,3Q22,block,91
2Q21,recon_acq,-1.0,4Q22,block,92
2Q21,recon_adj_ebitda,217.394,2Q21,rows,86
2Q21,recon_adj_ebitda,217.394,3Q21,block,87
2Q21,recon_adj_ebitda,217.394,4Q21,block,88
2Q21,recon_adj_ebitda,217.4,1Q22,block,89
2Q21,recon_adj_ebitda,217.4,2Q22,block,90
2Q21,recon_adj_ebitda,217.4,3Q22,block,91
2Q21,recon_adj_ebitda,218.0,4Q22,block,92
2Q21,recon_da,35.536,2Q21,rows,86
2Q21,recon_da,35.536,3Q21,block,87
2Q21,recon_da,35.536,4Q21,block,88
2Q21,recon_da,35.5,1Q22,block,89
2Q21,recon_da,35.5,2Q22,block,90
2Q21,recon_da,35.5,3Q22,block,91
2Q21,recon_da,36.0,4Q22,block,92
2Q21,recon_int_exp,6.5200000000000005,2Q21,rows,86
2Q21,recon_int_exp,6.5200000000000005,3Q21,block,87
2Q21,recon_int_exp,6.5200000000000005,4Q21,block,88
2Q21,recon_int_exp,6.5,1Q22,block,89
2Q21,recon_int_exp,6.5,2Q22,block,90
2Q21,recon_int_exp,6.5,3Q22,block,91
2Q21,recon_int_exp,6.0,4Q22,block,92
2Q21,recon_int_inc,-2.942,2Q21,rows,86
2Q21,recon_int_inc,-2.942,3Q21,block,87
2Q21,recon_int_inc,-2.942,4Q21,block,88
2Q21,recon_int_inc,-2.9,1Q22,block,89
2Q21,recon_int_inc,-2.9,2Q22,block,90
2Q21,recon_int_inc,-2.9,3Q22,block,91
2Q21,recon_int_inc,-3.0,4Q22,block,92
2Q21,recon_ipo,0.0,2Q21,rows,86
2Q21,recon_ipo,0.0,3Q21,block,87
2Q21,recon_ipo,0.0,4Q21,block,88
2Q21,recon_ipo,0.0,1Q22,block,89
2Q21,recon_ipo,0.0,2Q22,block,90
2Q21,recon_lodging,0.47500000000000003,2Q21,rows,86
2Q21,recon_lodging,0.47500000000000003,3Q21,block,87
2Q21,recon_lodging,0.47500000000000003,4Q21,block,88
2Q21,recon_lodging,0.5,1Q22,block,89
2Q21,recon_lodging,0.5,2Q22,block,90
2Q21,recon_lodging,0.5,3Q22,block,91
2Q21,recon_lodging,0.0,4Q22,block,92
2Q21,recon_net_income,-68.217,2Q21,rows,86
2Q21,recon_net_income,-68.217,3Q21,block,87
2Q21,recon_net_income,-68.217,4Q21,block,88
2Q21,recon_net_income,-68.2,1Q22,block,89
2Q21,recon_net_income,-68.2,2Q22,block,90
2Q21,recon_net_income,-68.2,3Q22,block,91
2Q21,recon_net_income,-68.0,4Q22,block,92
2Q21,recon_other,2.128,2Q21,rows,86
2Q21,recon_other,2.128,3Q21,block,87
2Q21,recon_other,2.128,4Q21,block,88
2Q21,recon_other,2.1,1Q22,block,89
2Q21,recon_other,2.1,2Q22,block,90
2Q21,recon_other,2.1,3Q22,block,91
2Q21,recon_other,2.0,4Q22,block,92
2Q21,recon_restr,0.562,2Q21,rows,86
2Q21,recon_restr,0.562,3Q21,block,87
2Q21,recon_restr,0.562,4Q21,block,88
2Q21,recon_restr,0.6,1Q22,block,89
2Q21,recon_restr,0.6,2Q22,block,90
2Q21,recon_restr,0.6,3Q22,block,91
2Q21,recon_restr,1.0,4Q22,block,92
2Q21,recon_revenue,1335.1960000000001,3Q21,block,87
2Q21,recon_revenue,1335.1960000000001,4Q21,block,88
2Q21,recon_revenue,1335.2,1Q22,block,89
2Q21,recon_revenue,1335.2,2Q22,block,90
2Q21,recon_revenue,1335.2,3Q22,block,91
2Q21,recon_revenue,1335.0,4Q22,block,92
2Q21,recon_sbc,232.84,2Q21,rows,86
2Q21,recon_sbc,232.84,3Q21,block,87
2Q21,recon_sbc,232.84,4Q21,block,88
2Q21,recon_sbc,232.8,1Q22,block,89
2Q21,recon_sbc,232.8,2Q22,block,90
2Q21,recon_sbc,232.8,3Q22,block,91
2Q21,recon_sbc,233.0,4Q22,block,92
2Q21,recon_tax,11.233,2Q21,rows,86
2Q21,recon_tax,11.233,3Q21,block,87
2Q21,recon_tax,11.233,4Q21,block,88
2Q21,recon_tax,11.2,1Q22,block,89
2Q21,recon_tax,11.2,2Q22,block,90
2Q21,recon_tax,11.2,3Q22,block,91
2Q21,recon_tax,12.0,4Q22,block,92
2Q22,fcf_capex,-5.0,2Q22,block,90
2Q22,fcf_capex,-5.0,3Q22,block,91
2Q22,fcf_capex,-5.0,4Q22,block,92
2Q22,fcf_capex,-5.0,1Q23,block,93
2Q22,fcf_capex,-5.0,2Q23,block,94
2Q22,fcf_capex,-5.0,3Q23,block,95
2Q22,fcf_capex,-5.0,4Q23,block,96
2Q22,fcf_capex,-5.0,1Q24,block,97
2Q22,fcf_capex,-5.0,2Q24,block,98
2Q22,fcf_capex,-5.0,3Q24,block,99
2Q22,fcf_capex,-5.0,4Q24,block,100
2Q22,fcf_cfo,799.7,2Q22,block,90
2Q22,fcf_cfo,799.7,3Q22,block,91
2Q22,fcf_cfo,800.0,4Q22,block,92
2Q22,fcf_cfo,800.0,1Q23,block,93
2Q22,fcf_cfo,801.0,2Q23,block,94
2Q22,fcf_cfo,801.0,3Q23,block,95
2Q22,fcf_cfo,801.0,4Q23,block,96
2Q22,fcf_cfo,801.0,1Q24,block,97
2Q22,fcf_cfo,801.0,2Q24,block,98
2Q22,fcf_cfo,801.0,3Q24,block,99
2Q22,fcf_cfo,801.0,4Q24,block,100
2Q22,fcf_fcf,794.7,2Q22,block,90
2Q22,fcf_fcf,794.7,3Q22,block,91
2Q22,fcf_fcf,795.0,4Q22,block,92
2Q22,fcf_fcf,795.0,1Q23,block,93
2Q22,fcf_fcf,796.0,2Q23,block,94
2Q22,fcf_fcf,796.0,3Q23,block,95
2Q22,fcf_fcf,796.0,4Q23,block,96
2Q22,fcf_fcf,796.0,1Q24,block,97
2Q22,fcf_fcf,796.0,2Q24,block,98
2Q22,fcf_fcf,796.0,3Q24,block,99
2Q22,fcf_fcf,796.0,4Q24,block,100
2Q22,recon_acq,-22.8,2Q22,block,90
2Q22,recon_acq,-22.8,3Q22,block,91
2Q22,recon_acq,-22.0,4Q22,block,92
2Q22,recon_acq,-22.0,1Q23,block,93
2Q22,recon_acq,-22.0,2Q23,block,94
2Q22,recon_acq,-22.0,3Q23,block,95
2Q22,recon_acq,-22.0,4Q23,block,96
2Q22,recon_acq,-22.0,1Q24,block,97
2Q22,recon_adj_ebitda,711.2,2Q22,block,90
2Q22,recon_adj_ebitda,711.2,3Q22,block,91
2Q22,recon_adj_ebitda,711.0,4Q22,block,92
2Q22,recon_adj_ebitda,711.0,1Q23,block,93
2Q22,recon_adj_ebitda,711.0,2Q23,block,94
2Q22,recon_adj_ebitda,711.0,3Q23,block,95
2Q22,recon_adj_ebitda,711.0,4Q23,block,96
2Q22,recon_adj_ebitda,711.0,1Q24,block,97
2Q22,recon_da,26.0,2Q22,block,90
2Q22,recon_da,26.0,3Q22,block,91
2Q22,recon_da,26.0,4Q22,block,92
2Q22,recon_da,26.0,1Q23,block,93
2Q22,recon_da,26.0,2Q23,block,94
2Q22,recon_da,26.0,3Q23,block,95
2Q22,recon_da,26.0,4Q23,block,96
2Q22,recon_da,26.0,1Q24,block,97
2Q22,recon_int_exp,7.5,2Q22,block,90
2Q22,recon_int_exp,7.5,3Q22,block,91
2Q22,recon_int_exp,7.0,4Q22,block,92
2Q22,recon_int_exp,7.0,1Q23,block,93
2Q22,recon_int_exp,8.0,2Q23,block,94
2Q22,recon_int_exp,8.0,3Q23,block,95
2Q22,recon_int_exp,8.0,4Q23,block,96
2Q22,recon_int_inc,-20.3,2Q22,block,90
2Q22,recon_int_inc,-20.3,3Q22,block,91
2Q22,recon_int_inc,-20.0,4Q22,block,92
2Q22,recon_int_inc,-20.0,1Q23,block,93
2Q22,recon_int_inc,-20.0,2Q23,block,94
2Q22,recon_int_inc,-20.0,3Q23,block,95
2Q22,recon_int_inc,-20.0,4Q23,block,96
2Q22,recon_int_inc,-20.0,1Q24,block,97
2Q22,recon_ipo,0.0,2Q22,block,90
2Q22,recon_lodging,3.3,2Q22,block,90
2Q22,recon_lodging,3.3,3Q22,block,91
2Q22,recon_lodging,3.0,4Q22,block,92
2Q22,recon_lodging,3.0,1Q23,block,93
2Q22,recon_lodging,2.0,2Q23,block,94
2Q22,recon_lodging,2.0,3Q23,block,95
2Q22,recon_lodging,2.0,4Q23,block,96
2Q22,recon_lodging,2.0,1Q24,block,97
2Q22,recon_net_income,378.8,2Q22,block,90
2Q22,recon_net_income,378.8,3Q22,block,91
2Q22,recon_net_income,379.0,4Q22,block,92
2Q22,recon_net_income,379.0,1Q23,block,93
2Q22,recon_net_income,379.0,2Q23,block,94
2Q22,recon_net_income,379.0,3Q23,block,95
2Q22,recon_net_income,379.0,4Q23,block,96
2Q22,recon_net_income,379.0,1Q24,block,97
2Q22,recon_other,-1.5,2Q22,block,90
2Q22,recon_other,-1.5,3Q22,block,91
2Q22,recon_other,-2.0,4Q22,block,92
2Q22,recon_other,-2.0,1Q23,block,93
2Q22,recon_other,-2.0,2Q23,block,94
2Q22,recon_other,-2.0,3Q23,block,95
2Q22,recon_other,-2.0,4Q23,block,96
2Q22,recon_other,6.0,1Q24,block,97
2Q22,recon_restr,88.8,2Q22,block,90
2Q22,recon_restr,88.8,3Q22,block,91
2Q22,recon_restr,89.0,4Q22,block,92
2Q22,recon_restr,89.0,1Q23,block,93
2Q22,recon_restr,89.0,2Q23,block,94
2Q22,recon_restr,89.0,3Q23,block,95
2Q22,recon_restr,89.0,4Q23,block,96
2Q22,recon_restr,89.0,1Q24,block,97
2Q22,recon_revenue,2104.1,2Q22,block,90
2Q22,recon_revenue,2104.1,3Q22,block,91
2Q22,recon_revenue,2104.0,4Q22,block,92
2Q22,recon_revenue,2104.0,1Q23,block,93
2Q22,recon_revenue,2104.0,2Q23,block,94
2Q22,recon_revenue,2104.0,3Q23,block,95
2Q22,recon_revenue,2104.0,4Q23,block,96
2Q22,recon_revenue,2104.0,1Q24,block,97
2Q22,recon_sbc,247.1,2Q22,block,90
2Q22,recon_sbc,247.1,3Q22,block,91
2Q22,recon_sbc,247.0,4Q22,block,92
2Q22,recon_sbc,247.0,1Q23,block,93
2Q22,recon_sbc,247.0,2Q23,block,94
2Q22,recon_sbc,247.0,3Q23,block,95
2Q22,recon_sbc,247.0,4Q23,block,96
2Q22,recon_sbc,247.0,1Q24,block,97
2Q22,recon_tax,4.3,2Q22,block,90
2Q22,recon_tax,4.3,3Q22,block,91
2Q22,recon_tax,4.0,4Q22,block,92
2Q22,recon_tax,4.0,1Q23,block,93
2Q22,recon_tax,4.0,2Q23,block,94
2Q22,recon_tax,4.0,3Q23,block,95
2Q22,recon_tax,4.0,4Q23,block,96
2Q22,recon_tax,4.0,1Q24,block,97
2Q23,fcf_capex,-9.0,2Q23,block,94
2Q23,fcf_capex,-9.0,3Q23,block,95
2Q23,fcf_capex,-9.0,4Q23,block,96
2Q23,fcf_capex,-9.0,1Q24,block,97
2Q23,fcf_capex,-9.0,2Q24,block,98
2Q23,fcf_capex,-9.0,3Q24,block,99
2Q23,fcf_capex,-9.0,4Q24,block,100
2Q23,fcf_capex,-9.0,1Q25,block,101
2Q23,fcf_capex,-9.0,2Q25,block,102
2Q23,fcf_capex,-9.0,3Q25,block,103
2Q23,fcf_capex,-9.0,4Q25,block,104
2Q23,fcf_cfo,909.0,2Q23,block,94
2Q23,fcf_cfo,909.0,3Q23,block,95
2Q23,fcf_cfo,909.0,4Q23,block,96
2Q23,fcf_cfo,909.0,1Q24,block,97
2Q23,fcf_cfo,909.0,2Q24,block,98
2Q23,fcf_cfo,909.0,3Q24,block,99
2Q23,fcf_cfo,909.0,4Q24,block,100
2Q23,fcf_cfo,909.0,1Q25,block,101
2Q23,fcf_cfo,909.0,2Q25,block,102
2Q23,fcf_cfo,909.0,3Q25,block,103
2Q23,fcf_cfo,909.0,4Q25,block,104
2Q23,fcf_fcf,900.0,2Q23,block,94
2Q23,fcf_fcf,900.0,3Q23,block,95
2Q23,fcf_fcf,900.0,4Q23,block,96
2Q23,fcf_fcf,900.0,1Q24,block,97
2Q23,fcf_fcf,900.0,2Q24,block,98
2Q23,fcf_fcf,900.0,3Q24,block,99
2Q23,fcf_fcf,900.0,4Q24,block,100
2Q23,fcf_fcf,900.0,1Q25,block,101
2Q23,fcf_fcf,900.0,2Q25,block,102
2Q23,fcf_fcf,900.0,3Q25,block,103
2Q23,fcf_fcf,900.0,4Q25,block,104
2Q23,recon_acq,-15.0,2Q23,block,94
2Q23,recon_acq,-15.0,3Q23,block,95
2Q23,recon_acq,-15.0,4Q23,block,96
2Q23,recon_acq,-15.0,1Q24,block,97
2Q23,recon_acq,-15.0,3Q24,rows,99
2Q23,recon_acq,-15.0,1Q25,block,101
2Q23,recon_acq,-15.0,2Q25,block,102
2Q23,recon_acq,-15.0,3Q25,block,103
2Q23,recon_acq,-15.0,4Q25,block,104
2Q23,recon_adj_ebitda,819.0,2Q23,block,94
2Q23,recon_adj_ebitda,819.0,3Q23,block,95
2Q23,recon_adj_ebitda,819.0,4Q23,block,96
2Q23,recon_adj_ebitda,819.0,1Q24,block,97
2Q23,recon_adj_ebitda,819.0,3Q24,rows,99
2Q23,recon_adj_ebitda,819.0,1Q25,block,101
2Q23,recon_adj_ebitda,819.0,2Q25,block,102
2Q23,recon_adj_ebitda,819.0,3Q25,block,103
2Q23,recon_adj_ebitda,819.0,4Q25,block,104
2Q23,recon_da,9.0,2Q23,block,94
2Q23,recon_da,9.0,3Q23,block,95
2Q23,recon_da,9.0,4Q23,block,96
2Q23,recon_da,9.0,1Q24,block,97
2Q23,recon_da,9.0,3Q24,rows,99
2Q23,recon_da,9.0,1Q25,block,101
2Q23,recon_da,9.0,2Q25,block,102
2Q23,recon_da,9.0,3Q25,block,103
2Q23,recon_da,9.0,4Q25,block,104
2Q23,recon_int_exp,2.0,2Q23,block,94
2Q23,recon_int_exp,2.0,3Q23,block,95
2Q23,recon_int_exp,2.0,4Q23,block,96
2Q23,recon_int_inc,-191.0,2Q23,block,94
2Q23,recon_int_inc,-191.0,3Q23,block,95
2Q23,recon_int_inc,-191.0,4Q23,block,96
2Q23,recon_int_inc,-191.0,1Q24,block,97
2Q23,recon_int_inc,-191.0,3Q24,rows,99
2Q23,recon_int_inc,-191.0,1Q25,block,101
2Q23,recon_int_inc,-191.0,2Q25,block,102
2Q23,recon_int_inc,-191.0,3Q25,block,103
2Q23,recon_int_inc,-191.0,4Q25,block,104
2Q23,recon_ipo,0.0,2Q25,block,102
2Q23,recon_ipo,0.0,3Q25,block,103
2Q23,recon_ipo,0.0,4Q25,block,104
2Q23,recon_lodging,-2.0,2Q23,block,94
2Q23,recon_lodging,-2.0,3Q23,block,95
2Q23,recon_lodging,-2.0,4Q23,block,96
2Q23,recon_lodging,-2.0,1Q24,block,97
2Q23,recon_lodging,-2.0,3Q24,rows,99
2Q23,recon_lodging,-2.0,1Q25,block,101
2Q23,recon_lodging,-2.0,2Q25,block,102
2Q23,recon_lodging,-2.0,3Q25,block,103
2Q23,recon_lodging,-2.0,4Q25,block,104
2Q23,recon_net_income,650.0,2Q23,block,94
2Q23,recon_net_income,650.0,3Q23,block,95
2Q23,recon_net_income,650.0,4Q23,block,96
2Q23,recon_net_income,650.0,1Q24,block,97
2Q23,recon_net_income,650.0,3Q24,rows,99
2Q23,recon_net_income,650.0,1Q25,block,101
2Q23,recon_net_income,650.0,2Q25,block,102
2Q23,recon_net_income,650.0,3Q25,block,103
2Q23,recon_net_income,650.0,4Q25,block,104
2Q23,recon_other,36.0,2Q23,block,94
2Q23,recon_other,36.0,3Q23,block,95
2Q23,recon_other,36.0,4Q23,block,96
2Q23,recon_other,38.0,1Q24,block,97
2Q23,recon_other,38.0,3Q24,rows,99
2Q23,recon_other,38.0,1Q25,block,101
2Q23,recon_other,38.0,2Q25,block,102
2Q23,recon_other,38.0,3Q25,block,103
2Q23,recon_other,38.0,4Q25,block,104
2Q23,recon_restr,0.0,2Q23,block,94
2Q23,recon_restr,0.0,3Q23,block,95
2Q23,recon_restr,0.0,4Q23,block,96
2Q23,recon_restr,0.0,1Q24,block,97
2Q23,recon_revenue,2484.0,2Q23,block,94
2Q23,recon_revenue,2484.0,3Q23,block,95
2Q23,recon_revenue,2484.0,4Q23,block,96
2Q23,recon_revenue,2484.0,1Q24,block,97
2Q23,recon_revenue,2484.0,3Q24,rows,99
2Q23,recon_revenue,2484.0,1Q25,block,101
2Q23,recon_revenue,2484.0,2Q25,block,102
2Q23,recon_revenue,2484.0,3Q25,block,103
2Q23,recon_revenue,2484.0,4Q25,block,104
2Q23,recon_sbc,304.0,2Q23,block,94
2Q23,recon_sbc,304.0,3Q23,block,95
2Q23,recon_sbc,304.0,4Q23,block,96
2Q23,recon_sbc,304.0,1Q24,block,97
2Q23,recon_sbc,304.0,3Q24,rows,99
2Q23,recon_sbc,304.0,1Q25,block,101
2Q23,recon_sbc,304.0,2Q25,block,102
2Q23,recon_sbc,304.0,3Q25,block,103
2Q23,recon_sbc,304.0,4Q25,block,104
2Q23,recon_tax,26.0,2Q23,block,94
2Q23,recon_tax,26.0,3Q23,block,95
2Q23,recon_tax,26.0,4Q23,block,96
2Q23,recon_tax,26.0,1Q24,block,97
2Q23,recon_tax,26.0,3Q24,rows,99
2Q23,recon_tax,26.0,1Q25,block,101
2Q23,recon_tax,26.0,2Q25,block,102
2Q23,recon_tax,26.0,3Q25,block,103
2Q23,recon_tax,26.0,4Q25,block,104
2Q24,fcf_capex,-8.0,2Q24,block,98
2Q24,fcf_capex,-8.0,3Q24,block,99
2Q24,fcf_capex,-8.0,4Q24,block,100
2Q24,fcf_capex,-8.0,1Q25,block,101
2Q24,fcf_capex,-8.0,2Q25,block,102
2Q24,fcf_capex,-8.0,3Q25,block,103
