period,line,value,source,source_detail,vintage
3Q22,capex_xbrl,-6.0,xbrl,xbrl:PaymentsToAcquirePropertyPlantAndEquipment YTD to 2022-09-30 10-Q filed 2023-11-01 less YTD 2Q22,
3Q22,change_unearned_fees,-759.0,xbrl,xbrl:IncreaseDecreaseInDeferredRevenue YTD to 2022-09-30 10-Q filed 2023-11-01 less YTD 2Q22,
3Q22,rsu_tax_withholding,146.0,xbrl,xbrl:PaymentsRelatedToTaxWithholdingForShareBasedCompensation YTD to 2022-09-30 10-Q filed 2023-11-01 less YTD 2Q22,
3Q22,income_taxes_paid,24.0,xbrl,xbrl:IncomeTaxesPaid YTD to 2022-09-30 10-Q filed 2023-11-01 less YTD 2Q22,
3Q22,da_cashflow,13.0,xbrl,xbrl:OtherDepreciationAndAmortization YTD to 2022-09-30 10-Q filed 2023-11-01 less YTD 2Q22,
3Q22,sbc_cashflow,234.0,xbrl,xbrl:ShareBasedCompensation YTD to 2022-09-30 10-Q filed 2023-11-01 less YTD 2Q22,
3Q22,buybacks_cash,1000.0,xbrl,xbrl:PaymentsForRepurchaseOfCommonStock YTD to 2022-09-30 10-Q filed 2023-11-01 less YTD 2Q22,
3Q22,buybacks,1000.0,xbrl,xbrl:StockRepurchasedAndRetiredDuringPeriodValue 3M to 2022-09-30 10-Q filed 2023-11-01,
4Q22,revenue,1902.0,xbrl,xbrl:RevenueFromContractWithCustomerExcludingAssessedTax YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,revenue,1901.546,xbrl_first_vintage,first filed 2023-02-17,
4Q22,cor_gaap,345.0,xbrl,xbrl:CostOfRevenue YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,cor_gaap,345.121,xbrl_first_vintage,first filed 2023-02-17,
4Q22,ops_gaap,260.0,xbrl,"xbrl: CostsAndExpenses less CostOfRevenue, R&D, S&M, G&A, RestructuringCharges (no us-gaap element for operations and support)",
4Q22,pd_gaap,398.0,xbrl,xbrl:ResearchAndDevelopmentExpense YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,pd_gaap,397.841,xbrl_first_vintage,first filed 2023-02-17,
4Q22,sm_gaap,408.0,xbrl,xbrl:SellingAndMarketingExpense YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,sm_gaap,408.344,xbrl_first_vintage,first filed 2023-02-17,
4Q22,ga_gaap,256.0,xbrl,xbrl:GeneralAndAdministrativeExpense YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,ga_gaap,255.738,xbrl_first_vintage,first filed 2023-02-17,
4Q22,restr_gaap,0.0,xbrl,xbrl:RestructuringCharges YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,total_costs,1667.0,xbrl,xbrl:CostsAndExpenses YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,total_costs,1666.719,xbrl_first_vintage,first filed 2023-02-17,
4Q22,op_income,235.0,xbrl,xbrl:OperatingIncomeLoss YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,op_income,234.827,xbrl_first_vintage,first filed 2023-02-17,
4Q22,interest_income,102.0,xbrl,xbrl:InvestmentIncomeNonoperating YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,interest_income,102.552,xbrl_first_vintage,first filed 2023-02-17,
4Q22,interest_expense,5.0,xbrl,xbrl:InterestIncomeExpenseNonoperatingNet YTD 2022-12-31 (10-K filed 2024-02-16) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,interest_expense,5.071,xbrl_first_vintage,first filed 2023-02-17,
4Q22,pretax_income,344.0,xbrl,xbrl:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,pretax_income,344.076,xbrl_first_vintage,first filed 2023-02-17,
4Q22,tax_provision,25.0,xbrl,xbrl:IncomeTaxExpenseBenefit YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,tax_provision,25.413,xbrl_first_vintage,first filed 2023-02-17,
4Q22,net_income,319.105,xbrl,xbrl:NetIncomeLoss YTD 2022-12-31 (DEF 14A filed 2026-04-24) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,net_income,318.663,xbrl_first_vintage,first filed 2023-02-17,
4Q22,adj_ebitda_reported,506.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,da,13.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,sbc_recon,254.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,ipo_settlement,0.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,acq_impacts,-2.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,lodging_tax_reserves,6.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,restr_recon,0.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,net_income_letter,319.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,tax_provision_letter,25.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,other_income_expense_letter,7.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,interest_income_letter,102.0,letter,"letter 3Q24 (3Q24_d886752dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 3Q24, first 4Q22)",
4Q22,lodging_tax_reserves,7.0,letter_first_vintage,letter 4Q22 (4Q22_d451233dex991.htm),
4Q22,other_recon,-12.0,letter_first_vintage,letter 4Q22 (4Q22_d451233dex991.htm),
4Q22,nonop_ex_interest_income,7.0,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
4Q22,other_income_expense,12.0,derived,nonop_ex_interest_income + interest expense,
4Q22,shares_diluted_m,-3.0,xbrl,xbrl:WeightedAverageNumberOfDilutedSharesOutstanding YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,shares_basic_m,0.0,xbrl,xbrl:WeightedAverageNumberOfSharesOutstandingBasic YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2023-11-01),
4Q22,sbc_ops,17.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
4Q22,sbc_pd,149.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
4Q22,sbc_sm,36.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
4Q22,sbc_ga,52.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
4Q22,sbc_restr,0.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
4Q22,sbc_total_footnote,254.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
4Q22,sbc_ops,16.0,letter_other_vintage,letter 4Q23 (4Q23_d646462dex991.htm) (py column),
4Q22,sbc_pd,150.0,letter_other_vintage,letter 4Q23 (4Q23_d646462dex991.htm) (py column),
4Q22,sbc_sm,36.0,letter_other_vintage,letter 4Q23 (4Q23_d646462dex991.htm) (py column),
4Q22,sbc_ga,52.0,letter_other_vintage,letter 4Q23 (4Q23_d646462dex991.htm) (py column),
4Q22,sbc_total_is,254.0,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
4Q22,cor_cash,345.0,derived,cor_gaap minus nothing (no SBC in cost of revenue),
4Q22,ops_cash,243.0,derived,ops_gaap minus sbc_ops,
4Q22,pd_cash,249.0,derived,pd_gaap minus sbc_pd,
4Q22,sm_cash,372.0,derived,sm_gaap minus sbc_sm,
4Q22,ga_cash,204.0,derived,ga_gaap minus sbc_ga,
4Q22,cfo_letter,463.0,letter,"letter 4Q24 (4Q24_d915198dex991.htm) Free Cash Flow reconciliation (9 vintages, latest 4Q24, first 4Q22)",
4Q22,capex,8.0,letter,"letter 4Q24 (4Q24_d915198dex991.htm) Free Cash Flow reconciliation (9 vintages, latest 4Q24, first 4Q22) (purchases of property and equipment, shown positive)",
4Q22,fcf_reported,455.0,letter,"letter 4Q24 (4Q24_d915198dex991.htm) Free Cash Flow reconciliation (9 vintages, latest 4Q24, first 4Q22)",
4Q22,cfo,463.0,xbrl,xbrl:NetCashProvidedByUsedInOperatingActivities YTD to 2022-12-31 10-K filed 2025-02-13 less YTD 3Q22,
4Q22,capex_xbrl,-8.0,xbrl,xbrl:PaymentsToAcquirePropertyPlantAndEquipment YTD to 2022-12-31 10-K filed 2023-02-17 less YTD 3Q22,
4Q22,change_unearned_fees,-39.0,xbrl,xbrl:IncreaseDecreaseInDeferredRevenue YTD to 2022-12-31 10-K filed 2025-02-13 less YTD 3Q22,
4Q22,rsu_tax_withholding,116.0,xbrl,xbrl:PaymentsRelatedToTaxWithholdingForShareBasedCompensation YTD to 2022-12-31 10-K filed 2025-02-13 less YTD 3Q22,
4Q22,income_taxes_paid,16.0,xbrl,xbrl:IncomeTaxesPaid YTD to 2022-12-31 10-K filed 2025-02-13 less YTD 3Q22,
4Q22,da_cashflow,13.0,xbrl,xbrl:OtherDepreciationAndAmortization YTD to 2022-12-31 10-K filed 2025-02-13 less YTD 3Q22,
4Q22,sbc_cashflow,254.0,xbrl,xbrl:ShareBasedCompensation YTD to 2022-12-31 10-K filed 2025-02-13 less YTD 3Q22,
4Q22,buybacks_cash,500.0,xbrl,xbrl:PaymentsForRepurchaseOfCommonStock YTD to 2022-12-31 10-K filed 2025-02-13 less YTD 3Q22,
4Q22,buybacks,500.0,xbrl,xbrl:StockRepurchasedAndRetiredDuringPeriodValue YTD 2022-12-31 (10-K filed 2025-02-13) less YTD 2022-09-30 (10-Q filed 2022-11-03),
1Q23,revenue,1818.0,xbrl,xbrl:RevenueFromContractWithCustomerExcludingAssessedTax 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,cor_gaap,428.0,xbrl,xbrl:CostOfRevenue 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,ops_gaap,282.0,xbrl,"xbrl: CostsAndExpenses less CostOfRevenue, R&D, S&M, G&A, RestructuringCharges (no us-gaap element for operations and support)",
1Q23,pd_gaap,420.0,xbrl,xbrl:ResearchAndDevelopmentExpense 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,sm_gaap,450.0,xbrl,xbrl:SellingAndMarketingExpense 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,ga_gaap,243.0,xbrl,xbrl:GeneralAndAdministrativeExpense 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,total_costs,1823.0,xbrl,xbrl:CostsAndExpenses 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,op_income,-5.0,xbrl,xbrl:OperatingIncomeLoss 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,interest_income,146.0,xbrl,xbrl:InvestmentIncomeNonoperating 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,interest_expense,4.0,xbrl,xbrl:InterestIncomeExpenseNonoperatingNet 3M to 2023-03-31 10-Q filed 2023-05-09,
1Q23,pretax_income,130.0,xbrl,xbrl:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,tax_provision,13.0,xbrl,xbrl:IncomeTaxExpenseBenefit 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,tax_provision,13.4,xbrl_first_vintage,first filed 2023-05-09,
1Q23,net_income,117.0,xbrl,xbrl:NetIncomeLoss 3M to 2023-03-31 10-Q filed 2024-11-07,
1Q23,adj_ebitda_reported,262.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,da,11.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,sbc_recon,240.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,ipo_settlement,0.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,acq_impacts,12.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,lodging_tax_reserves,4.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,restr_recon,0.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,net_income_letter,117.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,tax_provision_letter,13.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,other_income_expense_letter,-11.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,interest_income_letter,146.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (10 vintages, latest 4Q25, first 1Q23)",
1Q23,other_recon,7.0,letter_first_vintage,letter 1Q23 (1Q23_d453262dex991.htm),
1Q23,nonop_ex_interest_income,-11.0,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
1Q23,other_income_expense,-7.0,derived,nonop_ex_interest_income + interest expense,
1Q23,shares_diluted_m,670.0,xbrl,xbrl:WeightedAverageNumberOfDilutedSharesOutstanding 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,shares_basic_m,634.0,xbrl,xbrl:WeightedAverageNumberOfSharesOutstandingBasic 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,eps_diluted,0.18,xbrl,xbrl:IncomeLossFromContinuingOperationsPerDilutedShare 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,eps_basic,0.18,xbrl,xbrl:IncomeLossFromContinuingOperationsPerBasicShare 3M to 2023-03-31 10-Q filed 2024-05-08,
1Q23,sbc_ops,15.0,letter,"letter 1Q23 (1Q23_d453262dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
1Q23,sbc_pd,149.0,letter,"letter 1Q23 (1Q23_d453262dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
1Q23,sbc_sm,28.0,letter,"letter 1Q23 (1Q23_d453262dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
1Q23,sbc_ga,48.0,letter,"letter 1Q23 (1Q23_d453262dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
1Q23,sbc_restr,0.0,letter,"letter 1Q23 (1Q23_d453262dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
1Q23,sbc_total_footnote,240.0,letter,"letter 1Q23 (1Q23_d453262dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
1Q23,sbc_ops,282.0,letter_other_vintage,letter 1Q24 (1Q24_d813800dex991.htm) (py column),
1Q23,sbc_pd,420.0,letter_other_vintage,letter 1Q24 (1Q24_d813800dex991.htm) (py column),
1Q23,sbc_sm,450.0,letter_other_vintage,letter 1Q24 (1Q24_d813800dex991.htm) (py column),
1Q23,sbc_ga,243.0,letter_other_vintage,letter 1Q24 (1Q24_d813800dex991.htm) (py column),
1Q23,sbc_total_is,240.0,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
1Q23,cor_cash,428.0,derived,cor_gaap minus nothing (no SBC in cost of revenue),
1Q23,ops_cash,267.0,derived,ops_gaap minus sbc_ops,
1Q23,pd_cash,271.0,derived,pd_gaap minus sbc_pd,
1Q23,sm_cash,422.0,derived,sm_gaap minus sbc_sm,
1Q23,ga_cash,195.0,derived,ga_gaap minus sbc_ga,
1Q23,cfo_letter,1587.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Free Cash Flow reconciliation (12 vintages, latest 4Q25, first 1Q23)",
1Q23,capex,6.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Free Cash Flow reconciliation (12 vintages, latest 4Q25, first 1Q23) (purchases of property and equipment, shown positive)",
1Q23,fcf_reported,1581.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Free Cash Flow reconciliation (12 vintages, latest 4Q25, first 1Q23)",
1Q23,cfo,1587.0,xbrl,xbrl:NetCashProvidedByUsedInOperatingActivities YTD to 2023-03-31 10-Q filed 2024-05-08,
1Q23,capex_xbrl,-6.0,xbrl,xbrl:PaymentsToAcquirePropertyPlantAndEquipment YTD to 2023-03-31 10-Q filed 2023-05-09,
1Q23,change_unearned_fees,989.0,xbrl,xbrl:IncreaseDecreaseInDeferredRevenue YTD to 2023-03-31 10-Q filed 2024-05-08,
1Q23,rsu_tax_withholding,151.0,xbrl,xbrl:PaymentsRelatedToTaxWithholdingForShareBasedCompensation YTD to 2023-03-31 10-Q filed 2024-05-08,
1Q23,income_taxes_paid,11.0,xbrl,xbrl:IncomeTaxesPaid YTD to 2023-03-31 10-Q filed 2024-05-08,
1Q23,da_cashflow,11.0,xbrl,xbrl:OtherDepreciationAndAmortization YTD to 2023-03-31 10-Q filed 2024-05-08,
1Q23,sbc_cashflow,240.0,xbrl,xbrl:ShareBasedCompensation YTD to 2023-03-31 10-Q filed 2024-05-08,
1Q23,buybacks_cash,493.0,xbrl,xbrl:PaymentsForRepurchaseOfCommonStock YTD to 2023-03-31 10-Q filed 2024-05-08,
1Q23,buybacks,493.0,xbrl,xbrl:StockRepurchasedAndRetiredDuringPeriodValue 3M to 2023-03-31 10-Q filed 2024-11-07,
2Q23,revenue,2484.0,xbrl,xbrl:RevenueFromContractWithCustomerExcludingAssessedTax 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,cor_gaap,432.0,xbrl,xbrl:CostOfRevenue 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,ops_gaap,317.0,xbrl,"xbrl: CostsAndExpenses less CostOfRevenue, R&D, S&M, G&A, RestructuringCharges (no us-gaap element for operations and support)",
2Q23,pd_gaap,451.0,xbrl,xbrl:ResearchAndDevelopmentExpense 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,sm_gaap,486.0,xbrl,xbrl:SellingAndMarketingExpense 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,ga_gaap,275.0,xbrl,xbrl:GeneralAndAdministrativeExpense 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,restr_gaap,0.0,xbrl,xbrl:RestructuringCharges 3M to 2023-06-30 10-Q filed 2023-08-03,
2Q23,total_costs,1961.0,xbrl,xbrl:CostsAndExpenses 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,op_income,523.0,xbrl,xbrl:OperatingIncomeLoss 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,interest_income,191.0,xbrl,xbrl:InvestmentIncomeNonoperating 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,interest_expense,2.0,xbrl,xbrl:InterestIncomeExpenseNonoperatingNet 3M to 2023-06-30 10-Q filed 2023-08-03,
2Q23,pretax_income,676.0,xbrl,xbrl:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,tax_provision,26.0,xbrl,xbrl:IncomeTaxExpenseBenefit 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,net_income,650.0,xbrl,xbrl:NetIncomeLoss 3M to 2023-06-30 10-Q filed 2024-11-07,
2Q23,adj_ebitda_reported,819.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,da,9.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,sbc_recon,304.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,ipo_settlement,0.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,acq_impacts,-15.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,lodging_tax_reserves,-2.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,restr_recon,0.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,net_income_letter,650.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,tax_provision_letter,26.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,other_income_expense_letter,-38.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,interest_income_letter,191.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Adjusted EBITDA reconciliation (9 vintages, latest 4Q25, first 2Q23)",
2Q23,other_recon,36.0,letter_first_vintage,letter 2Q23 (2Q23_d446942dex991.htm),
2Q23,nonop_ex_interest_income,-38.0,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
2Q23,other_income_expense,-36.0,derived,nonop_ex_interest_income + interest expense,
2Q23,shares_diluted_m,665.0,xbrl,xbrl:WeightedAverageNumberOfDilutedSharesOutstanding 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,shares_basic_m,635.0,xbrl,xbrl:WeightedAverageNumberOfSharesOutstandingBasic 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,eps_diluted,0.98,xbrl,xbrl:IncomeLossFromContinuingOperationsPerDilutedShare 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,eps_basic,1.02,xbrl,xbrl:IncomeLossFromContinuingOperationsPerBasicShare 3M to 2023-06-30 10-Q filed 2024-08-06,
2Q23,sbc_ops,19.0,letter,"letter 2Q23 (2Q23_d446942dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q23,sbc_pd,191.0,letter,"letter 2Q23 (2Q23_d446942dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q23,sbc_sm,36.0,letter,"letter 2Q23 (2Q23_d446942dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q23,sbc_ga,58.0,letter,"letter 2Q23 (2Q23_d446942dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q23,sbc_restr,0.0,letter,"letter 2Q23 (2Q23_d446942dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q23,sbc_total_footnote,304.0,letter,"letter 2Q23 (2Q23_d446942dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q23,sbc_ops,19.0,letter_other_vintage,letter 2Q24 (2Q24_d831385dex991.htm) (py column),
2Q23,sbc_pd,191.0,letter_other_vintage,letter 2Q24 (2Q24_d831385dex991.htm) (py column),
2Q23,sbc_sm,36.0,letter_other_vintage,letter 2Q24 (2Q24_d831385dex991.htm) (py column),
2Q23,sbc_ga,58.0,letter_other_vintage,letter 2Q24 (2Q24_d831385dex991.htm) (py column),
2Q23,sbc_total_is,304.0,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
2Q23,cor_cash,432.0,derived,cor_gaap minus nothing (no SBC in cost of revenue),
2Q23,ops_cash,298.0,derived,ops_gaap minus sbc_ops,
2Q23,pd_cash,260.0,derived,pd_gaap minus sbc_pd,
2Q23,sm_cash,450.0,derived,sm_gaap minus sbc_sm,
2Q23,ga_cash,217.0,derived,ga_gaap minus sbc_ga,
2Q23,cfo_letter,909.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q25, first 2Q23)",
2Q23,capex,9.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q25, first 2Q23) (purchases of property and equipment, shown positive)",
2Q23,fcf_reported,900.0,letter,"letter 4Q25 (4Q25_d58192dex991.htm) Free Cash Flow reconciliation (11 vintages, latest 4Q25, first 2Q23)",
2Q23,cfo,909.0,xbrl,xbrl:NetCashProvidedByUsedInOperatingActivities YTD to 2023-06-30 10-Q filed 2024-08-06 less YTD 1Q23,
2Q23,capex_xbrl,-9.0,xbrl,xbrl:PaymentsToAcquirePropertyPlantAndEquipment YTD to 2023-06-30 10-Q filed 2023-08-03 less YTD 1Q23,
2Q23,change_unearned_fees,174.0,xbrl,xbrl:IncreaseDecreaseInDeferredRevenue YTD to 2023-06-30 10-Q filed 2024-08-06 less YTD 1Q23,
2Q23,rsu_tax_withholding,721.0,xbrl,xbrl:PaymentsRelatedToTaxWithholdingForShareBasedCompensation YTD to 2023-06-30 10-Q filed 2024-08-06 less YTD 1Q23,
2Q23,income_taxes_paid,39.0,xbrl,xbrl:IncomeTaxesPaid YTD to 2023-06-30 10-Q filed 2024-08-06 less YTD 1Q23,
2Q23,da_cashflow,9.0,xbrl,xbrl:OtherDepreciationAndAmortization YTD to 2023-06-30 10-Q filed 2024-08-06 less YTD 1Q23,
2Q23,sbc_cashflow,304.0,xbrl,xbrl:ShareBasedCompensation YTD to 2023-06-30 10-Q filed 2024-08-06 less YTD 1Q23,
2Q23,buybacks_cash,507.0,xbrl,xbrl:PaymentsForRepurchaseOfCommonStock YTD to 2023-06-30 10-Q filed 2024-08-06 less YTD 1Q23,
2Q23,buybacks,507.0,xbrl,xbrl:StockRepurchasedAndRetiredDuringPeriodValue 3M to 2023-06-30 10-Q filed 2024-11-07,
