check,passed,max_abs_error
LP:W1:2023Q4:maximum_same:2024Q4:dollars,True,1.3642420526593924e-12
LP:W1:2023Q4:maximum_same:2024Q4:share,True,3.3306690738754696e-16
LP:W1:2023Q4:maximum_same:2024Q4:revenue-feasibility,True,0.0
LP:W1:2023Q4:maximum_same:2024Q4:nonnegative,True,0.0
LP:W1:2023Q4:maximum_same:2025Q4:dollars,True,1.4779288903810084e-12
LP:W1:2023Q4:maximum_same:2025Q4:share,True,3.3306690738754696e-16
LP:W1:2023Q4:maximum_same:2025Q4:revenue-feasibility,True,0.0
LP:W1:2023Q4:maximum_same:2025Q4:nonnegative,True,0.0
LP:W1:2023Q4:minimum_same:2023Q4:dollars,True,1.4779288903810084e-12
LP:W1:2023Q4:minimum_same:2023Q4:share,True,2.220446049250313e-16
LP:W1:2023Q4:minimum_same:2023Q4:revenue-feasibility,True,0.0
LP:W1:2023Q4:minimum_same:2023Q4:nonnegative,True,0.0
LP:W1:2023Q4:minimum_same:2023Q4:attained-endpoint,True,0.0
LP:W1:2023Q4:minimum_same:2024Q4:dollars,True,1.5916157281026244e-12
LP:W1:2023Q4:minimum_same:2024Q4:share,True,2.220446049250313e-16
LP:W1:2023Q4:minimum_same:2024Q4:revenue-feasibility,True,0.0
LP:W1:2023Q4:minimum_same:2024Q4:nonnegative,True,0.0
LP:W1:2023Q4:minimum_same:2025Q4:dollars,True,1.8189894035458565e-12
LP:W1:2023Q4:minimum_same:2025Q4:share,True,2.220446049250313e-16
LP:W1:2023Q4:minimum_same:2025Q4:revenue-feasibility,True,0.0
LP:W1:2023Q4:minimum_same:2025Q4:nonnegative,True,0.0
LP:W1:2024Q1:maximum_same:2023Q1:dollars,True,6.821210263296962e-13
LP:W1:2024Q1:maximum_same:2023Q1:share,True,4.440892098500626e-16
LP:W1:2024Q1:maximum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:maximum_same:2023Q1:nonnegative,True,0.0
LP:W1:2024Q1:maximum_same:2024Q1:dollars,True,5.968558980384842e-13
LP:W1:2024Q1:maximum_same:2024Q1:share,True,4.440892098500626e-16
LP:W1:2024Q1:maximum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:maximum_same:2024Q1:nonnegative,True,0.0
LP:W1:2024Q1:maximum_same:2024Q1:attained-endpoint,True,0.0
LP:W1:2024Q1:maximum_same:2025Q1:dollars,True,6.821210263296962e-13
LP:W1:2024Q1:maximum_same:2025Q1:share,True,3.3306690738754696e-16
LP:W1:2024Q1:maximum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:maximum_same:2025Q1:nonnegative,True,0.0
LP:W1:2024Q1:maximum_same:2026Q1:dollars,True,7.389644451905042e-13
LP:W1:2024Q1:maximum_same:2026Q1:share,True,5.551115123125783e-16
LP:W1:2024Q1:maximum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:maximum_same:2026Q1:nonnegative,True,0.0
LP:W1:2024Q1:minimum_same:2023Q1:dollars,True,1.3642420526593924e-12
LP:W1:2024Q1:minimum_same:2023Q1:share,True,5.551115123125783e-16
LP:W1:2024Q1:minimum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:minimum_same:2023Q1:nonnegative,True,0.0
LP:W1:2024Q1:minimum_same:2024Q1:dollars,True,1.6484591469634324e-12
LP:W1:2024Q1:minimum_same:2024Q1:share,True,6.661338147750939e-16
LP:W1:2024Q1:minimum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:minimum_same:2024Q1:nonnegative,True,0.0
LP:W1:2024Q1:minimum_same:2024Q1:attained-endpoint,True,2.842170943040401e-14
LP:W1:2024Q1:minimum_same:2025Q1:dollars,True,1.8189894035458565e-12
LP:W1:2024Q1:minimum_same:2025Q1:share,True,7.771561172376096e-16
LP:W1:2024Q1:minimum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:minimum_same:2025Q1:nonnegative,True,0.0
LP:W1:2024Q1:minimum_same:2026Q1:dollars,True,2.0463630789890885e-12
LP:W1:2024Q1:minimum_same:2026Q1:share,True,6.661338147750939e-16
LP:W1:2024Q1:minimum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2024Q1:minimum_same:2026Q1:nonnegative,True,0.0
LP:W1:2024Q2:maximum_same:2023Q2:dollars,True,9.094947017729282e-13
LP:W1:2024Q2:maximum_same:2023Q2:share,True,1.1102230246251565e-16
LP:W1:2024Q2:maximum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:maximum_same:2023Q2:nonnegative,True,0.0
LP:W1:2024Q2:maximum_same:2024Q2:dollars,True,9.094947017729282e-13
LP:W1:2024Q2:maximum_same:2024Q2:share,True,1.1102230246251565e-16
LP:W1:2024Q2:maximum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:maximum_same:2024Q2:nonnegative,True,0.0
LP:W1:2024Q2:maximum_same:2024Q2:attained-endpoint,True,0.0
LP:W1:2024Q2:maximum_same:2025Q2:dollars,True,9.094947017729282e-13
LP:W1:2024Q2:maximum_same:2025Q2:share,True,1.3877787807814457e-17
LP:W1:2024Q2:maximum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:maximum_same:2025Q2:nonnegative,True,0.0
LP:W1:2024Q2:maximum_same:2026Q2:dollars,True,1.3642420526593924e-12
LP:W1:2024Q2:maximum_same:2026Q2:share,True,1.1102230246251565e-16
LP:W1:2024Q2:maximum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:maximum_same:2026Q2:nonnegative,True,0.0
LP:W1:2024Q2:minimum_same:2023Q2:dollars,True,1.8189894035458565e-12
LP:W1:2024Q2:minimum_same:2023Q2:share,True,3.608224830031759e-16
LP:W1:2024Q2:minimum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:minimum_same:2023Q2:nonnegative,True,0.0
LP:W1:2024Q2:minimum_same:2024Q2:dollars,True,1.9326762412674725e-12
LP:W1:2024Q2:minimum_same:2024Q2:share,True,4.440892098500626e-16
LP:W1:2024Q2:minimum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:minimum_same:2024Q2:nonnegative,True,0.0
LP:W1:2024Q2:minimum_same:2024Q2:attained-endpoint,True,1.7763568394002505e-14
LP:W1:2024Q2:minimum_same:2025Q2:dollars,True,2.2737367544323206e-12
LP:W1:2024Q2:minimum_same:2025Q2:share,True,3.3306690738754696e-16
LP:W1:2024Q2:minimum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:minimum_same:2025Q2:nonnegative,True,0.0
LP:W1:2024Q2:minimum_same:2026Q2:dollars,True,2.5011104298755527e-12
LP:W1:2024Q2:minimum_same:2026Q2:share,True,4.440892098500626e-16
LP:W1:2024Q2:minimum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2024Q2:minimum_same:2026Q2:nonnegative,True,0.0
LP:W1:2024Q3:maximum_same:2023Q3:dollars,True,1.8189894035458565e-12
LP:W1:2024Q3:maximum_same:2023Q3:share,True,2.220446049250313e-16
LP:W1:2024Q3:maximum_same:2023Q3:revenue-feasibility,True,0.0
LP:W1:2024Q3:maximum_same:2023Q3:nonnegative,True,0.0
LP:W1:2024Q3:maximum_same:2024Q3:dollars,True,1.8189894035458565e-12
LP:W1:2024Q3:maximum_same:2024Q3:share,True,2.220446049250313e-16
LP:W1:2024Q3:maximum_same:2024Q3:revenue-feasibility,True,0.0
LP:W1:2024Q3:maximum_same:2024Q3:nonnegative,True,0.0
LP:W1:2024Q3:maximum_same:2024Q3:attained-endpoint,True,0.0
LP:W1:2024Q3:maximum_same:2025Q3:dollars,True,1.3642420526593924e-12
LP:W1:2024Q3:maximum_same:2025Q3:share,True,2.220446049250313e-16
LP:W1:2024Q3:maximum_same:2025Q3:revenue-feasibility,True,0.0
LP:W1:2024Q3:maximum_same:2025Q3:nonnegative,True,0.0
LP:W1:2024Q3:minimum_same:2023Q3:dollars,True,4.547473508864641e-13
LP:W1:2024Q3:minimum_same:2023Q3:share,True,1.1102230246251565e-16
LP:W1:2024Q3:minimum_same:2023Q3:revenue-feasibility,True,0.0
LP:W1:2024Q3:minimum_same:2023Q3:nonnegative,True,0.0
LP:W1:2024Q3:minimum_same:2024Q3:dollars,True,9.094947017729282e-13
LP:W1:2024Q3:minimum_same:2024Q3:share,True,6.938893903907228e-18
LP:W1:2024Q3:minimum_same:2024Q3:revenue-feasibility,True,0.0
LP:W1:2024Q3:minimum_same:2024Q3:nonnegative,True,0.0
LP:W1:2024Q3:minimum_same:2024Q3:attained-endpoint,True,0.0
LP:W1:2024Q3:minimum_same:2025Q3:dollars,True,4.547473508864641e-13
LP:W1:2024Q3:minimum_same:2025Q3:share,True,1.1102230246251565e-16
LP:W1:2024Q3:minimum_same:2025Q3:revenue-feasibility,True,0.0
LP:W1:2024Q3:minimum_same:2025Q3:nonnegative,True,0.0
LP:W1:2024Q4:maximum_same:2023Q4:dollars,True,1.3642420526593924e-12
LP:W1:2024Q4:maximum_same:2023Q4:share,True,3.885780586188048e-16
LP:W1:2024Q4:maximum_same:2023Q4:revenue-feasibility,True,0.0
LP:W1:2024Q4:maximum_same:2023Q4:nonnegative,True,0.0
LP:W1:2024Q4:maximum_same:2024Q4:dollars,True,1.5916157281026244e-12
LP:W1:2024Q4:maximum_same:2024Q4:share,True,3.3306690738754696e-16
LP:W1:2024Q4:maximum_same:2024Q4:revenue-feasibility,True,0.0
LP:W1:2024Q4:maximum_same:2024Q4:nonnegative,True,0.0
LP:W1:2024Q4:maximum_same:2024Q4:attained-endpoint,True,0.0
LP:W1:2024Q4:maximum_same:2025Q4:dollars,True,1.8189894035458565e-12
LP:W1:2024Q4:maximum_same:2025Q4:share,True,3.3306690738754696e-16
LP:W1:2024Q4:maximum_same:2025Q4:revenue-feasibility,True,0.0
LP:W1:2024Q4:maximum_same:2025Q4:nonnegative,True,0.0
LP:W1:2024Q4:minimum_same:2023Q4:dollars,True,1.4779288903810084e-12
LP:W1:2024Q4:minimum_same:2023Q4:share,True,2.7755575615628914e-16
LP:W1:2024Q4:minimum_same:2023Q4:revenue-feasibility,True,0.0
LP:W1:2024Q4:minimum_same:2023Q4:nonnegative,True,0.0
LP:W1:2024Q4:minimum_same:2024Q4:dollars,True,1.5916157281026244e-12
LP:W1:2024Q4:minimum_same:2024Q4:share,True,2.220446049250313e-16
LP:W1:2024Q4:minimum_same:2024Q4:revenue-feasibility,True,0.0
LP:W1:2024Q4:minimum_same:2024Q4:nonnegative,True,0.0
LP:W1:2024Q4:minimum_same:2024Q4:attained-endpoint,True,0.0
LP:W1:2024Q4:minimum_same:2025Q4:dollars,True,1.8189894035458565e-12
LP:W1:2024Q4:minimum_same:2025Q4:share,True,2.220446049250313e-16
LP:W1:2024Q4:minimum_same:2025Q4:revenue-feasibility,True,0.0
LP:W1:2024Q4:minimum_same:2025Q4:nonnegative,True,0.0
LP:W1:2025Q1:maximum_same:2023Q1:dollars,True,6.821210263296962e-13
LP:W1:2025Q1:maximum_same:2023Q1:share,True,3.3306690738754696e-16
LP:W1:2025Q1:maximum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:maximum_same:2023Q1:nonnegative,True,0.0
LP:W1:2025Q1:maximum_same:2024Q1:dollars,True,5.684341886080801e-13
LP:W1:2025Q1:maximum_same:2024Q1:share,True,4.440892098500626e-16
LP:W1:2025Q1:maximum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:maximum_same:2024Q1:nonnegative,True,0.0
LP:W1:2025Q1:maximum_same:2025Q1:dollars,True,6.821210263296962e-13
LP:W1:2025Q1:maximum_same:2025Q1:share,True,3.3306690738754696e-16
LP:W1:2025Q1:maximum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:maximum_same:2025Q1:nonnegative,True,0.0
LP:W1:2025Q1:maximum_same:2025Q1:attained-endpoint,True,2.842170943040401e-14
LP:W1:2025Q1:maximum_same:2026Q1:dollars,True,7.389644451905042e-13
LP:W1:2025Q1:maximum_same:2026Q1:share,True,5.551115123125783e-16
LP:W1:2025Q1:maximum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:maximum_same:2026Q1:nonnegative,True,0.0
LP:W1:2025Q1:minimum_same:2023Q1:dollars,True,1.4779288903810084e-12
LP:W1:2025Q1:minimum_same:2023Q1:share,True,8.881784197001252e-16
LP:W1:2025Q1:minimum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:minimum_same:2023Q1:nonnegative,True,0.0
LP:W1:2025Q1:minimum_same:2024Q1:dollars,True,1.7053025658242404e-12
LP:W1:2025Q1:minimum_same:2024Q1:share,True,9.992007221626409e-16
LP:W1:2025Q1:minimum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:minimum_same:2024Q1:nonnegative,True,0.0
LP:W1:2025Q1:minimum_same:2025Q1:dollars,True,1.9326762412674725e-12
LP:W1:2025Q1:minimum_same:2025Q1:share,True,1.2212453270876722e-15
LP:W1:2025Q1:minimum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:minimum_same:2025Q1:nonnegative,True,0.0
LP:W1:2025Q1:minimum_same:2025Q1:attained-endpoint,True,1.4210854715202004e-14
LP:W1:2025Q1:minimum_same:2026Q1:dollars,True,2.2168933355715126e-12
LP:W1:2025Q1:minimum_same:2026Q1:share,True,1.1102230246251565e-15
LP:W1:2025Q1:minimum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2025Q1:minimum_same:2026Q1:nonnegative,True,0.0
LP:W1:2025Q2:maximum_same:2023Q2:dollars,True,1.8189894035458565e-12
LP:W1:2025Q2:maximum_same:2023Q2:share,True,2.0816681711721685e-16
LP:W1:2025Q2:maximum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:maximum_same:2023Q2:nonnegative,True,0.0
LP:W1:2025Q2:maximum_same:2024Q2:dollars,True,1.3642420526593924e-12
LP:W1:2025Q2:maximum_same:2024Q2:share,True,1.5265566588595902e-16
LP:W1:2025Q2:maximum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:maximum_same:2024Q2:nonnegative,True,0.0
LP:W1:2025Q2:maximum_same:2025Q2:dollars,True,1.8189894035458565e-12
LP:W1:2025Q2:maximum_same:2025Q2:share,True,3.3306690738754696e-16
LP:W1:2025Q2:maximum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:maximum_same:2025Q2:nonnegative,True,0.0
LP:W1:2025Q2:maximum_same:2025Q2:attained-endpoint,True,1.4210854715202004e-14
LP:W1:2025Q2:maximum_same:2026Q2:dollars,True,2.7284841053187847e-12
LP:W1:2025Q2:maximum_same:2026Q2:share,True,2.220446049250313e-16
LP:W1:2025Q2:maximum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:maximum_same:2026Q2:nonnegative,True,0.0
LP:W1:2025Q2:minimum_same:2023Q2:dollars,True,1.3642420526593924e-12
LP:W1:2025Q2:minimum_same:2023Q2:share,True,3.885780586188048e-16
LP:W1:2025Q2:minimum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:minimum_same:2023Q2:nonnegative,True,0.0
LP:W1:2025Q2:minimum_same:2024Q2:dollars,True,1.9326762412674725e-12
LP:W1:2025Q2:minimum_same:2024Q2:share,True,4.996003610813204e-16
LP:W1:2025Q2:minimum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:minimum_same:2024Q2:nonnegative,True,0.0
LP:W1:2025Q2:minimum_same:2025Q2:dollars,True,1.8189894035458565e-12
LP:W1:2025Q2:minimum_same:2025Q2:share,True,4.440892098500626e-16
LP:W1:2025Q2:minimum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:minimum_same:2025Q2:nonnegative,True,0.0
LP:W1:2025Q2:minimum_same:2025Q2:attained-endpoint,True,7.105427357601002e-15
LP:W1:2025Q2:minimum_same:2026Q2:dollars,True,2.5011104298755527e-12
LP:W1:2025Q2:minimum_same:2026Q2:share,True,4.440892098500626e-16
LP:W1:2025Q2:minimum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2025Q2:minimum_same:2026Q2:nonnegative,True,0.0
LP:W1:2025Q3:maximum_same:2023Q3:dollars,True,1.3642420526593924e-12
LP:W1:2025Q3:maximum_same:2023Q3:share,True,0.0
LP:W1:2025Q3:maximum_same:2023Q3:revenue-feasibility,True,0.0
LP:W1:2025Q3:maximum_same:2023Q3:nonnegative,True,0.0
LP:W1:2025Q3:maximum_same:2024Q3:dollars,True,1.3642420526593924e-12
LP:W1:2025Q3:maximum_same:2024Q3:share,True,5.551115123125783e-17
LP:W1:2025Q3:maximum_same:2024Q3:revenue-feasibility,True,0.0
LP:W1:2025Q3:maximum_same:2024Q3:nonnegative,True,0.0
LP:W1:2025Q3:maximum_same:2025Q3:dollars,True,1.3642420526593924e-12
LP:W1:2025Q3:maximum_same:2025Q3:share,True,1.1102230246251565e-16
LP:W1:2025Q3:maximum_same:2025Q3:revenue-feasibility,True,0.0
LP:W1:2025Q3:maximum_same:2025Q3:nonnegative,True,0.0
LP:W1:2025Q3:maximum_same:2025Q3:attained-endpoint,True,0.0
LP:W1:2025Q3:minimum_same:2023Q3:dollars,True,1.9255708139098715e-12
LP:W1:2025Q3:minimum_same:2023Q3:share,True,5.134781488891349e-16
LP:W1:2025Q3:minimum_same:2023Q3:revenue-feasibility,True,0.0
LP:W1:2025Q3:minimum_same:2023Q3:nonnegative,True,0.0
LP:W1:2025Q3:minimum_same:2024Q3:dollars,True,2.1316282072803006e-12
LP:W1:2025Q3:minimum_same:2024Q3:share,True,5.551115123125783e-16
LP:W1:2025Q3:minimum_same:2024Q3:revenue-feasibility,True,0.0
LP:W1:2025Q3:minimum_same:2024Q3:nonnegative,True,0.0
LP:W1:2025Q3:minimum_same:2025Q3:dollars,True,2.3021584638627246e-12
LP:W1:2025Q3:minimum_same:2025Q3:share,True,5.273559366969494e-16
LP:W1:2025Q3:minimum_same:2025Q3:revenue-feasibility,True,0.0
LP:W1:2025Q3:minimum_same:2025Q3:nonnegative,True,0.0
LP:W1:2025Q3:minimum_same:2025Q3:attained-endpoint,True,0.0
LP:W1:2025Q4:maximum_same:2023Q4:dollars,True,9.094947017729282e-13
LP:W1:2025Q4:maximum_same:2023Q4:share,True,1.6653345369377348e-16
LP:W1:2025Q4:maximum_same:2023Q4:revenue-feasibility,True,0.0
LP:W1:2025Q4:maximum_same:2023Q4:nonnegative,True,0.0
LP:W1:2025Q4:maximum_same:2024Q4:dollars,True,1.0231815394945443e-12
LP:W1:2025Q4:maximum_same:2024Q4:share,True,2.220446049250313e-16
LP:W1:2025Q4:maximum_same:2024Q4:revenue-feasibility,True,0.0
LP:W1:2025Q4:maximum_same:2024Q4:nonnegative,True,0.0
LP:W1:2025Q4:maximum_same:2025Q4:dollars,True,1.1368683772161603e-12
LP:W1:2025Q4:maximum_same:2025Q4:share,True,1.1102230246251565e-16
LP:W1:2025Q4:maximum_same:2025Q4:revenue-feasibility,True,0.0
LP:W1:2025Q4:maximum_same:2025Q4:nonnegative,True,0.0
LP:W1:2025Q4:maximum_same:2025Q4:attained-endpoint,True,0.0
LP:W1:2025Q4:minimum_same:2023Q4:dollars,True,4.547473508864641e-13
LP:W1:2025Q4:minimum_same:2023Q4:share,True,2.220446049250313e-16
LP:W1:2025Q4:minimum_same:2023Q4:revenue-feasibility,True,0.0
LP:W1:2025Q4:minimum_same:2023Q4:nonnegative,True,0.0
LP:W1:2025Q4:minimum_same:2024Q4:dollars,True,5.684341886080801e-13
LP:W1:2025Q4:minimum_same:2024Q4:share,True,3.3306690738754696e-16
LP:W1:2025Q4:minimum_same:2024Q4:revenue-feasibility,True,0.0
LP:W1:2025Q4:minimum_same:2024Q4:nonnegative,True,0.0
LP:W1:2025Q4:minimum_same:2025Q4:dollars,True,5.684341886080801e-13
LP:W1:2025Q4:minimum_same:2025Q4:share,True,2.220446049250313e-16
LP:W1:2025Q4:minimum_same:2025Q4:revenue-feasibility,True,0.0
LP:W1:2025Q4:minimum_same:2025Q4:nonnegative,True,0.0
LP:W1:2025Q4:minimum_same:2025Q4:attained-endpoint,True,0.0
LP:W1:2026Q1:maximum_same:2023Q1:dollars,True,6.821210263296962e-13
LP:W1:2026Q1:maximum_same:2023Q1:share,True,4.440892098500626e-16
LP:W1:2026Q1:maximum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:maximum_same:2023Q1:nonnegative,True,0.0
LP:W1:2026Q1:maximum_same:2024Q1:dollars,True,5.115907697472721e-13
LP:W1:2026Q1:maximum_same:2024Q1:share,True,4.440892098500626e-16
LP:W1:2026Q1:maximum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:maximum_same:2024Q1:nonnegative,True,0.0
LP:W1:2026Q1:maximum_same:2025Q1:dollars,True,6.821210263296962e-13
LP:W1:2026Q1:maximum_same:2025Q1:share,True,3.3306690738754696e-16
LP:W1:2026Q1:maximum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:maximum_same:2025Q1:nonnegative,True,0.0
LP:W1:2026Q1:maximum_same:2026Q1:dollars,True,7.105427357601002e-13
LP:W1:2026Q1:maximum_same:2026Q1:share,True,4.440892098500626e-16
LP:W1:2026Q1:maximum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:maximum_same:2026Q1:nonnegative,True,0.0
LP:W1:2026Q1:maximum_same:2026Q1:attained-endpoint,True,1.4210854715202004e-14
LP:W1:2026Q1:minimum_same:2023Q1:dollars,True,1.3642420526593924e-12
LP:W1:2026Q1:minimum_same:2023Q1:share,True,5.551115123125783e-16
LP:W1:2026Q1:minimum_same:2023Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:minimum_same:2023Q1:nonnegative,True,0.0
LP:W1:2026Q1:minimum_same:2024Q1:dollars,True,1.3073986337985843e-12
LP:W1:2026Q1:minimum_same:2024Q1:share,True,6.661338147750939e-16
LP:W1:2026Q1:minimum_same:2024Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:minimum_same:2024Q1:nonnegative,True,0.0
LP:W1:2026Q1:minimum_same:2025Q1:dollars,True,1.4779288903810084e-12
LP:W1:2026Q1:minimum_same:2025Q1:share,True,6.661338147750939e-16
LP:W1:2026Q1:minimum_same:2025Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:minimum_same:2025Q1:nonnegative,True,0.0
LP:W1:2026Q1:minimum_same:2026Q1:dollars,True,2.2737367544323206e-12
LP:W1:2026Q1:minimum_same:2026Q1:share,True,4.440892098500626e-16
LP:W1:2026Q1:minimum_same:2026Q1:revenue-feasibility,True,0.0
LP:W1:2026Q1:minimum_same:2026Q1:nonnegative,True,0.0
LP:W1:2026Q1:minimum_same:2026Q1:attained-endpoint,True,0.0
LP:W1:2026Q2:maximum_same:2023Q2:dollars,True,5.684341886080801e-13
LP:W1:2026Q2:maximum_same:2023Q2:share,True,1.249000902703301e-16
LP:W1:2026Q2:maximum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:maximum_same:2023Q2:nonnegative,True,0.0
LP:W1:2026Q2:maximum_same:2024Q2:dollars,True,5.684341886080801e-13
LP:W1:2026Q2:maximum_same:2024Q2:share,True,2.220446049250313e-16
LP:W1:2026Q2:maximum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:maximum_same:2024Q2:nonnegative,True,0.0
LP:W1:2026Q2:maximum_same:2025Q2:dollars,True,6.252776074688882e-13
LP:W1:2026Q2:maximum_same:2025Q2:share,True,2.220446049250313e-16
LP:W1:2026Q2:maximum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:maximum_same:2025Q2:nonnegative,True,0.0
LP:W1:2026Q2:maximum_same:2026Q2:dollars,True,8.526512829121202e-13
LP:W1:2026Q2:maximum_same:2026Q2:share,True,2.220446049250313e-16
LP:W1:2026Q2:maximum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:maximum_same:2026Q2:nonnegative,True,0.0
LP:W1:2026Q2:maximum_same:2026Q2:attained-endpoint,True,1.4210854715202004e-14
LP:W1:2026Q2:minimum_same:2023Q2:dollars,True,1.2221335055073723e-12
LP:W1:2026Q2:minimum_same:2023Q2:share,True,3.7470027081099033e-16
LP:W1:2026Q2:minimum_same:2023Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:minimum_same:2023Q2:nonnegative,True,0.0
LP:W1:2026Q2:minimum_same:2024Q2:dollars,True,1.3642420526593924e-12
LP:W1:2026Q2:minimum_same:2024Q2:share,True,3.608224830031759e-16
LP:W1:2026Q2:minimum_same:2024Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:minimum_same:2024Q2:nonnegative,True,0.0
LP:W1:2026Q2:minimum_same:2025Q2:dollars,True,1.5347723092418164e-12
LP:W1:2026Q2:minimum_same:2025Q2:share,True,3.469446951953614e-16
LP:W1:2026Q2:minimum_same:2025Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:minimum_same:2025Q2:nonnegative,True,0.0
LP:W1:2026Q2:minimum_same:2026Q2:dollars,True,1.7053025658242404e-12
LP:W1:2026Q2:minimum_same:2026Q2:share,True,3.608224830031759e-16
LP:W1:2026Q2:minimum_same:2026Q2:revenue-feasibility,True,0.0
LP:W1:2026Q2:minimum_same:2026Q2:nonnegative,True,0.0
LP:W1:2026Q2:minimum_same:2026Q2:attained-endpoint,True,3.552713678800501e-15
LP:W2:2024Q1:maximum_same:2024Q1:dollars,True,4.547473508864641e-13
LP:W2:2024Q1:maximum_same:2024Q1:share,True,0.0
LP:W2:2024Q1:maximum_same:2024Q1:revenue-feasibility,True,0.0
LP:W2:2024Q1:maximum_same:2024Q1:nonnegative,True,0.0
LP:W2:2024Q1:maximum_same:2024Q1:attained-endpoint,True,0.0
LP:W2:2024Q1:maximum_same:2025Q1:dollars,True,4.547473508864641e-13
LP:W2:2024Q1:maximum_same:2025Q1:share,True,0.0
LP:W2:2024Q1:maximum_same:2025Q1:revenue-feasibility,True,0.0
LP:W2:2024Q1:maximum_same:2025Q1:nonnegative,True,0.0
LP:W2:2024Q1:maximum_same:2026Q1:dollars,True,9.094947017729282e-13
LP:W2:2024Q1:maximum_same:2026Q1:share,True,0.0
LP:W2:2024Q1:maximum_same:2026Q1:revenue-feasibility,True,0.0
LP:W2:2024Q1:maximum_same:2026Q1:nonnegative,True,0.0
LP:W2:2024Q1:minimum_same:2024Q1:dollars,True,1.3642420526593924e-12
LP:W2:2024Q1:minimum_same:2024Q1:share,True,5.551115123125783e-17
LP:W2:2024Q1:minimum_same:2024Q1:revenue-feasibility,True,0.0
LP:W2:2024Q1:minimum_same:2024Q1:nonnegative,True,0.0
LP:W2:2024Q1:minimum_same:2024Q1:attained-endpoint,True,1.4210854715202004e-14
LP:W2:2024Q1:minimum_same:2025Q1:dollars,True,1.5916157281026244e-12
LP:W2:2024Q1:minimum_same:2025Q1:share,True,1.1102230246251565e-16
LP:W2:2024Q1:minimum_same:2025Q1:revenue-feasibility,True,0.0
LP:W2:2024Q1:minimum_same:2025Q1:nonnegative,True,0.0
LP:W2:2024Q1:minimum_same:2026Q1:dollars,True,2.0463630789890885e-12
LP:W2:2024Q1:minimum_same:2026Q1:share,True,5.551115123125783e-17
LP:W2:2024Q1:minimum_same:2026Q1:revenue-feasibility,True,0.0
LP:W2:2024Q1:minimum_same:2026Q1:nonnegative,True,0.0
LP:W2:2024Q2:maximum_same:2024Q2:dollars,True,9.094947017729282e-13
LP:W2:2024Q2:maximum_same:2024Q2:share,True,1.1102230246251565e-16
LP:W2:2024Q2:maximum_same:2024Q2:revenue-feasibility,True,0.0
