id,last_scraped,name,host_id,host_since,street,neighbourhood_cleansed,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,calculated_host_listings_count,reviews_per_month
5606513,2015-05-04,Sweet Serene Glen Park Rental,15857424,2014-05-22,"Trumbull St, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.729818177343496,-122.42821830939536,Apartment,Private room,2,1.0,1.0,1.0,$103.00,,,1,1125,3 days ago,30.0,60.0,90.0,365.0,0,,,,1,
2942149,2015-05-05,3 BDR Storybook Victorian w/ View,4030726,2012-11-01,"Lisbon Street, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.71799398818639,-122.43635414310374,House,Entire home/apt,6,1.0,3.0,3.0,$225.00,"$1,600.00","$5,500.00",3,1125,a week ago,10.0,40.0,64.0,328.0,11,2014-11-28,2015-04-22,100.0,1,2.1
3262667,2015-05-04,Private Room in Portola home,12576255,2014-02-25,"Bowdoin St, San Francisco, CA 94134, United States",Excelsior,San Francisco,CA,94134.0,37.73009251258568,-122.41171501334188,House,Private room,1,1.0,1.0,1.0,$70.00,,,1,1125,2 months ago,0.0,0.0,0.0,164.0,1,2014-11-06,2014-11-06,100.0,1,0.2
4190323,2015-05-05,Cozy 2BD house in the Excelsior ,1307235,2011-10-18,"Madrid Street, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.729292565803085,-122.42821721479412,House,Entire home/apt,4,2.0,2.0,2.0,$143.00,"$1,000.00","$3,000.00",14,35,7 months ago,0.0,0.0,9.0,241.0,0,,,,1,
4650391,2015-05-04,Venetian Room in San Francisco,4249288,2012-11-26,"Lisbon Street, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.72643567523888,-122.4286074184605,House,Private room,2,1.0,1.0,1.0,$100.00,$730.00,"$2,270.00",1,30,5 days ago,19.0,49.0,79.0,354.0,5,2015-01-02,2015-04-29,96.0,1,1.2
6202202,2015-05-04,Sweet Private Room,32064304,2015-04-27,"Girard Street, San Francisco, CA 94134, United States",Excelsior,San Francisco,CA,94134.0,37.7241667416588,-122.40350684704242,House,Private room,1,2.0,1.0,1.0,$50.00,,,1,1125,today,7.0,7.0,7.0,7.0,0,,,,1,
4295573,2015-05-04,Private bedroom in San Francisco,260494,2010-10-13,"London Street, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.72518310040259,-122.43298257902228,Apartment,Private room,2,1.0,1.0,1.0,$57.00,$350.00,"$1,200.00",7,30,3 days ago,1.0,31.0,61.0,336.0,4,2014-12-28,2015-03-31,100.0,1,0.9
6145180,2015-05-04,Private Bedroom- parking & views,6677038,2013-05-31,"Hamilton Street, San Francisco, CA 94134, United States",Excelsior,San Francisco,CA,94134.0,37.72804336619022,-122.41049309197577,House,Private room,3,1.0,1.0,1.0,$75.00,$520.00,,1,1125,today,7.0,19.0,27.0,275.0,0,,,,2,
968046,2015-05-04,Private Bedroom w/ share Bathroom,5284406,2013-03-02,"Mission Street, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.720979900371006,-122.43159299327824,Apartment,Private room,2,1.0,1.0,1.0,$88.00,$600.00,,1,1125,3 weeks ago,30.0,60.0,90.0,365.0,43,2013-07-28,2014-10-21,92.0,2,2.0
242571,2015-05-05,Outter Mission Lovely Modern Home ,867162,2011-07-25,"London Street, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.71518203519044,-122.43309862756598,House,Entire home/apt,4,1.0,2.0,2.0,$186.00,"$1,100.00","$4,900.00",3,90,2 weeks ago,18.0,48.0,78.0,353.0,16,2013-11-03,2014-11-20,86.0,1,0.9
1223896,2015-05-04,Modern/Victorian Panoramic View,6678019,2013-06-01,"Madrid Street, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.716576777843045,-122.43795028517673,House,Entire home/apt,4,1.5,2.0,3.0,$250.00,"$1,200.00","$4,200.00",4,45,9 months ago,0.0,0.0,0.0,0.0,3,2013-09-02,2014-07-26,90.0,1,0.1
4494303,2015-05-04,Hilltop House at McLaren Park,23312885,2014-11-03,"Avalon Ave, San Francisco, CA 94112, United States",Excelsior,San Francisco,CA,94112.0,37.72549622216496,-122.42344355344116,House,Entire home/apt,4,1.0,1.0,1.0,$125.00,$750.00,,3,14,2 days ago,7.0,7.0,9.0,21.0,2,2015-01-04,2015-04-22,100.0,1,0.5
6120540,2015-05-04,Spacious room near zoo and beach.,31755831,2015-04-22,"Sloat Boulevard, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73435986918613,-122.49557992136288,House,Private room,2,1.0,1.0,2.0,$65.00,,,1,1125,5 days ago,15.0,45.0,75.0,350.0,0,,,,1,
6153831,2015-05-04,San Francisco Condo,23722277,2014-11-13,"21st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.7439865836405,-122.47697740711598,Apartment,Entire home/apt,4,1.0,2.0,2.0,$200.00,"$1,000.00",,1,1125,yesterday,0.0,0.0,1.0,14.0,0,,,,1,
5229280,2015-05-04,"Private flat, with parking and yard",13059334,2014-03-12,"21st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73886047985792,-122.47776557734647,Apartment,Entire home/apt,4,1.0,1.0,2.0,$139.00,,,1,1125,today,11.0,30.0,51.0,317.0,7,2015-02-09,2015-04-27,97.0,2,2.5
5431540,2015-05-04,Nice bedroom in sunset district ,28174290,2015-02-22,"22nd Ave, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74627737368023,-122.47857370953184,House,Private room,1,1.0,1.0,1.0,$99.00,,$850.00,27,32,2 months ago,0.0,0.0,0.0,58.0,1,2015-04-02,2015-04-02,100.0,1,0.9
2908858,2015-05-04,"3BD Family apt by cafes, transport.",14860699,2014-04-28,"21st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74267025536822,-122.47727797175446,Apartment,Entire home/apt,4,1.0,3.0,3.0,$200.00,"$1,000.00",,4,1125,3 weeks ago,0.0,8.0,26.0,40.0,0,,,,1,
2104978,2015-05-04,Charming Apt with Garden View,10731959,2013-12-20,"28th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74280027073996,-122.48453783794083,Apartment,Entire home/apt,4,1.0,1.0,1.0,$154.00,$999.00,"$3,200.00",3,60,5 days ago,6.0,26.0,47.0,312.0,11,2014-01-08,2015-01-21,96.0,1,0.7
524299,2015-05-04,Beautiful Ocean Beach Home ,2577979,2012-06-08,"Ulloa St, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74297124044308,-122.50715979981835,House,Entire home/apt,4,2.0,2.0,2.0,$250.00,,,3,30,2 weeks ago,30.0,60.0,83.0,358.0,4,2013-10-18,2014-10-12,100.0,1,0.2
1336354,2015-05-04,Stylish Flat in San Francisco ,7246362,2013-07-02,"19th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74427297639024,-122.4758980856889,Apartment,Entire home/apt,2,1.0,1.0,1.0,$500.00,,,1,1125,a week ago,30.0,60.0,90.0,365.0,2,2013-09-13,2013-09-18,49.0,3,0.1
3257979,2015-05-05,private room with private bath,16476062,2014-06-06,"Funston Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74843876697381,-122.46957936976808,House,Private room,4,1.0,1.0,2.0,$50.00,,"$1,100.00",2,35,3 days ago,2.0,4.0,15.0,279.0,19,2014-06-19,2015-04-11,95.0,2,1.8
598832,2015-05-04,Private living room in home w/ yard,622743,2011-05-24,"21st Ave, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74135332870303,-122.4772603455729,House,Private room,1,1.0,1.0,1.0,$65.00,,,5,14,2 weeks ago,0.0,11.0,25.0,275.0,11,2012-07-30,2014-10-15,92.0,4,0.3
4622661,2015-05-04,Ocean Views Continental Breakfast,23942355,2014-11-19,"Great Highway, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73737659202127,-122.50684193976797,Apartment,Private room,1,1.0,1.0,1.0,$85.00,$550.00,"$2,200.00",1,1125,2 months ago,30.0,60.0,90.0,365.0,0,,,,1,
4204610,2015-05-04,Rare San Francisco Treasure,19708059,2014-08-08,"Taraval Street, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.742211019975926,-122.47989251405004,Apartment,Private room,1,1.0,1.0,1.0,$95.00,,,1,1125,5 months ago,30.0,60.0,90.0,365.0,2,2014-10-27,2014-12-19,80.0,1,0.3
465723,2015-05-05,West Portal Garden Suite w/Parking,305557,2010-11-30,"Vicente St, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73853305047,-122.47165876619898,Apartment,Entire home/apt,3,1.0,1.0,2.0,$135.00,,,2,1125,today,7.0,11.0,17.0,243.0,162,2012-05-29,2015-04-27,97.0,1,4.5
5410914,2015-05-04,Charming West Portal 3 bedroom home,6000488,2013-04-19,"17th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73800649877638,-122.4737810687031,House,Entire home/apt,6,2.0,3.0,4.0,$195.00,,,3,20,today,0.0,0.0,7.0,153.0,0,,,,1,
5068847,2015-05-04,Nice room. Nice area. Nice People.,922577,2011-08-04,"41st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73910107685414,-122.49966586964054,House,Private room,2,1.0,1.0,1.0,$100.00,,,2,1125,2 weeks ago,27.0,57.0,87.0,362.0,2,2015-03-06,2015-04-25,70.0,1,1.0
2465543,2015-05-04,Luxury 2 bedroom 2 bath flat w/yard,12607337,2014-02-26,"18th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.7381075305026,-122.47357650049013,Apartment,Entire home/apt,4,2.0,2.0,2.0,$145.00,,"$3,200.00",30,180,2 weeks ago,12.0,12.0,12.0,259.0,4,2014-06-30,2015-05-03,95.0,1,0.4
5581254,2015-05-05,"Modern, Luxury 2BR/2BA Retreat",5516215,2013-03-18,"29th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74257972648931,-122.48744022042963,Apartment,Entire home/apt,4,2.0,2.0,2.0,$145.00,,,3,10,today,0.0,1.0,1.0,33.0,3,2015-04-17,2015-04-30,100.0,1,3.0
27707,2015-05-05,Room in the Outer Sunset,119764,2010-05-07,"Wawona St, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73678198854474,-122.4978473708088,House,Private room,2,1.0,1.0,1.0,$70.00,,"$1,200.00",14,1125,6 months ago,0.0,0.0,0.0,143.0,0,,,,1,
5319588,2015-05-05,Colorful private room/shared bath,4324056,2012-12-04,"26th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.743740581526566,-122.48462584356244,House,Private room,1,1.0,1.0,1.0,$99.00,,,1,1125,yesterday,30.0,60.0,90.0,365.0,2,2015-02-16,2015-03-23,90.0,1,0.8
3772162,2015-05-04,Sunny One Bedroom for 2 People,19335100,2014-08-02,"Ulloa Street, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74189669925259,-122.4768501312904,House,Private room,2,1.0,1.0,1.0,$100.00,,,1,1125,9 months ago,0.0,0.0,0.0,249.0,1,2014-08-11,2014-08-11,100.0,1,0.1
300589,2015-05-04,Vibrant Master Bedroom/Private Bath,1537727,2011-12-26,"15th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.7443378718688,-122.47266130785194,House,Private room,2,1.0,1.0,1.0,$100.00,,,2,40,today,6.0,25.0,48.0,296.0,96,2012-03-29,2015-04-20,94.0,1,2.5
3810638,2015-05-04,Chill Ocean Beach Room In House,15149373,2014-05-05,"41st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73714313478795,-122.4974263233107,House,Private room,2,1.0,1.0,1.0,$65.00,$450.00,"$1,554.00",1,1125,today,6.0,34.0,34.0,309.0,0,,,,1,
1006909,2015-05-04,2 Bedroom Home by Beach w/ Garden,622743,2011-05-24,"21st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.7411966095683,-122.47836904213278,House,Entire home/apt,5,1.0,2.0,2.0,$149.00,$953.00,"$3,360.00",6,365,2 weeks ago,0.0,11.0,20.0,270.0,16,2013-08-28,2015-03-13,87.0,4,0.8
3075471,2015-05-05,"3BR by Beach, Parks, Zoo, w/Parking",4582677,2013-01-04,"38th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73778746802476,-122.49641460251496,,Entire home/apt,8,1.0,3.0,4.0,$179.00,,,1,1125,yesterday,10.0,22.0,36.0,291.0,61,2014-05-31,2015-04-29,94.0,4,5.4
4057991,2015-05-04,Family friendly home by beach,7450560,2013-07-12,"34th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74235290337297,-122.49213593477258,House,Entire home/apt,6,2.5,2.0,2.0,$180.00,,,2,1125,3 weeks ago,0.0,11.0,18.0,231.0,0,,,,1,
3439261,2015-05-05,Beautiful Home by the Beach & Park,4582677,2013-01-04,"38th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73861973066898,-122.49495469215869,House,Entire home/apt,12,2.0,4.0,5.0,$349.00,,,1,1125,today,20.0,44.0,72.0,344.0,3,2014-08-16,2015-02-24,100.0,4,0.3
1881506,2015-05-04,Amazing Ocean View in Spacious Flat,2273693,2012-05-02,"24th Ave, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.741259766392936,-122.48489699751951,Apartment,Entire home/apt,4,1.0,2.0,2.0,$195.00,,,3,1125,5 days ago,1.0,6.0,10.0,81.0,21,2013-12-05,2015-02-15,93.0,2,1.2
1881487,2015-05-05,Amazing Ocean View in Spacious Flat,2273693,2012-05-02,"24th Ave, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74418620742882,-122.4807093730951,Apartment,Private room,2,1.0,1.0,1.0,$95.00,,,1,1125,2 weeks ago,13.0,13.0,19.0,286.0,3,2014-08-24,2014-09-19,100.0,2,0.4
1412609,2015-05-04,"IDEAL 1 BD, parking, garden, views!",7615343,2013-07-20,"15th Avenue, San Francisco, CA 94127, United States",Parkside,San Francisco,CA,94127.0,37.739330174530295,-122.47163820132664,Apartment,Entire home/apt,4,1.0,1.0,2.0,$145.00,"$1,000.00",,2,25,yesterday,0.0,0.0,0.0,201.0,99,2013-08-06,2015-04-29,97.0,1,4.7
3115609,2015-05-04,"Cozy Flat w/ Yard, Laundry, Parking",4582677,2013-01-04,"38th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73875315336368,-122.49531774903176,,Entire home/apt,4,1.0,1.0,2.0,$79.00,,,1,1125,today,10.0,32.0,52.0,101.0,48,2014-05-26,2015-04-22,88.0,4,4.2
5154227,2015-05-04,Sunny 4BR w/ Garden and Roof Patio,26653102,2015-01-24,"21st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74368372106995,-122.47812844650846,House,Entire home/apt,10,2.0,4.0,4.0,$347.00,"$2,469.00",,3,14,5 days ago,0.0,3.0,26.0,239.0,7,2015-03-21,2015-04-26,100.0,1,4.7
773370,2015-05-04,Parkside beauty - entire top floor ,4080873,2012-11-07,"Santiago St, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74418125789048,-122.47731940610952,Apartment,Entire home/apt,6,1.0,2.0,2.0,$175.00,"$1,249.00",,2,27,2 weeks ago,7.0,11.0,11.0,135.0,83,2013-08-13,2015-04-22,98.0,1,4.0
3009990,2015-05-05,Art Deco House near Beach w/Parking,5870068,2013-04-10,"47th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.7405919352761,-122.50516958085235,House,Entire home/apt,4,1.0,2.0,2.0,$160.00,"$1,000.00",,4,28,2 days ago,4.0,11.0,11.0,133.0,3,2014-05-29,2014-12-29,87.0,1,0.3
1470366,2015-05-05,Cozy Chic San Francisco Flat - HUGE,7246362,2013-07-02,"19th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.7460356478048,-122.47498573363175,Apartment,Shared room,1,1.0,1.0,1.0,$120.00,$600.00,"$2,500.00",1,365,a week ago,30.0,60.0,90.0,365.0,0,,,,3,
4026354,2015-05-05,Two Bed Room with Kitchen,20860681,2014-09-02,"32nd Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.744742241787314,-122.4908469254001,House,Entire home/apt,4,1.0,2.0,2.0,$129.00,"$1,200.00","$4,800.00",1,15,today,4.0,19.0,41.0,41.0,19,2014-10-08,2015-04-12,92.0,3,2.7
5232276,2015-05-04,Family-friendly - walk to the beach,16224164,2014-06-01,"43rd Ave, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.7452057608656,-122.50146513409646,House,Entire home/apt,6,2.0,3.0,3.0,$151.00,$857.00,,2,10,3 weeks ago,0.0,0.0,0.0,122.0,2,2015-04-01,2015-04-20,90.0,2,1.8
4886443,2015-05-04,Sunset bedroom!,20670286,2014-08-28,"29th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74259482448483,-122.4861098606206,Apartment,Private room,2,1.5,1.0,1.0,$100.00,$525.00,,1,1125,3 weeks ago,4.0,4.0,4.0,24.0,0,,,,1,
5158585,2015-05-05,Sweet Room in Friendly Home,729211,2011-06-21,"24th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73746406116489,-122.48209701946644,House,Private room,1,1.0,1.0,1.0,$80.00,,,1,1125,yesterday,15.0,37.0,62.0,335.0,0,,,,2,
3201323,2015-05-04,Private room + bathroom near beach,16224164,2014-06-01,"43rd Ave, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74405757103643,-122.50194662707194,House,Private room,2,1.0,1.0,1.0,$85.00,$500.00,,2,1125,yesterday,4.0,13.0,13.0,99.0,2,2015-03-19,2015-04-17,100.0,2,1.3
3011290,2015-05-05,In-law room for rent,15345587,2014-05-10,"16th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74748508778742,-122.47363161978946,Other,Shared room,1,1.0,1.0,1.0,$100.00,$350.00,,1,19,12 months ago,0.0,29.0,59.0,334.0,0,,,,1,
1848060,2015-05-05,Cozy room with backyard near beach,637106,2011-05-28,"44th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73787337773352,-122.5035327161257,House,Private room,2,1.0,1.0,1.0,$120.00,,,2,15,2 months ago,0.0,0.0,0.0,124.0,2,2014-09-11,2014-09-14,100.0,1,0.3
5588559,2015-05-04,Spacious Private Room w/ Ocean View,23051902,2014-10-28,"24th Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.74481560966358,-122.48179486863066,House,Private room,1,1.0,1.0,1.0,$50.00,,,1,1,4 weeks ago,30.0,60.0,90.0,365.0,0,,,,1,
4251101,2015-05-05,Private bathroom/Room and city view,13059334,2014-03-12,"21st Avenue, San Francisco, CA 94116, United States",Parkside,San Francisco,CA,94116.0,37.73977194093222,-122.4776903310322,House,Private room,2,1.0,1.0,1.0,$79.00,$750.00,,1,96,today,15.0,35.0,40.0,312.0,10,2014-10-19,2015-04-12,92.0,2,1.5
461612,2015-05-04,hotel style accommodations in SF,103427,2010-04-04,"Bush St, San Francisco, CA 94108, United States",Financial District,San Francisco,CA,94108.0,37.789363840455074,-122.4060890148225,Other,Entire home/apt,4,1.0,0.0,1.0,$240.00,,"$3,000.00",1,5,2 weeks ago,30.0,60.0,90.0,357.0,10,2013-11-22,2014-10-16,96.0,5,0.6
4236298,2015-05-04,"Luxurious, Cozy and Cute Condo",21501318,2014-09-18,"Hawthorne Street, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.7859437630058,-122.40012753928904,Apartment,Entire home/apt,1,1.0,1.0,1.0,$260.00,,,7,21,4 months ago,0.0,0.0,0.0,189.0,1,2014-12-11,2014-12-11,80.0,1,0.2
229240,2015-05-05, Friendly Hostel with Community #3,329072,2010-12-28,"Sacramento St, San Francisco, CA 94111, United States",Financial District,San Francisco,CA,94111.0,37.79341363789447,-122.40339940420168,Dorm,Shared room,4,,1.0,1.0,$43.00,$301.00,,1,14,yesterday,11.0,17.0,27.0,151.0,115,2011-09-27,2015-04-27,92.0,12,2.6
4285673,2015-05-04,Modern 1 BD centrally located,5335651,2013-03-05,"The Paramount, 680 Mission Street, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.78781449663214,-122.4011664337755,Apartment,Entire home/apt,2,1.0,1.0,1.0,$275.00,,,3,1125,4 weeks ago,12.0,42.0,72.0,72.0,6,2014-11-10,2015-04-24,97.0,1,1.0
1821335,2015-05-04,International Hacker Hostel 1,329072,2010-12-28,"Clay Street, San Francisco, CA 94111, United States",Financial District,San Francisco,CA,94111.0,37.793014371573605,-122.40444659764792,Dorm,Shared room,4,,1.0,1.0,$55.00,$385.00,"$1,650.00",1,14,today,27.0,49.0,62.0,185.0,27,2013-11-03,2015-04-20,90.0,12,1.5
674547,2015-05-04,1Br/Luxurious Resort Style. Views!,95558,2010-03-18,"Howard St, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.79195797391335,-122.39304638022055,Apartment,Entire home/apt,3,1.0,1.0,2.0,$257.00,,,2,1125,yesterday,,,,,49,2012-09-24,2015-04-17,95.0,4,1.5
70753,2015-05-04, Friendly Hostel with Community #1,329072,2010-12-28,"Sacramento St, San Francisco, CA 94111, United States",Financial District,San Francisco,CA,94111.0,37.79446982345703,-122.40450489784357,Dorm,Shared room,4,,1.0,1.0,$43.00,$301.00,,1,14,yesterday,15.0,34.0,48.0,79.0,122,2011-01-30,2015-04-21,89.0,12,2.4
867271,2015-05-05,"Gorgeous Views!Cozy Studio,Roofdeck",95558,2010-03-18,"Steuart Street, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.79306522298194,-122.39340669885236,Apartment,Entire home/apt,3,1.0,1.0,1.0,$157.00,,,1,1125,yesterday,0.0,4.0,15.0,249.0,154,2013-02-17,2015-04-20,95.0,4,5.7
1504149,2015-05-04,Bobby Test Tea house (testing only),7905543,2013-08-03,"1st St, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.790999335136526,-122.3971778191201,Tent,Shared room,10,0.0,1.0,1.0,$0.00,,,2,1121,3 weeks ago,26.0,52.0,82.0,357.0,6,2013-11-17,2015-04-09,90.0,1,0.3
1488410,2015-05-04,Best Located Jr 1 Bedroom in SOMA,182728,2010-07-27,"Hawthorne Street, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.784247783595255,-122.4011200474102,Apartment,Entire home/apt,2,1.0,1.0,1.0,$255.00,,,2,1125,today,22.0,45.0,49.0,99.0,25,2013-08-26,2015-04-05,96.0,1,1.2
4179108,2015-05-04,this is a test room,20801134,2014-09-01,"Mission Street, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.786290436790274,-122.40062807197152,House,Private room,2,1.0,1.0,1.0,$344.00,"$1,500.00","$8,000.00",1,1125,6 months ago,30.0,60.0,90.0,365.0,0,,,,1,
4631209,2015-05-05,Room in brand new home in SoMa,15836459,2014-05-22,"Folsom Street, San Francisco, CA 94107, United States",Financial District,San Francisco,CA,94107.0,37.782326531845335,-122.40122303023404,Apartment,Private room,3,1.0,1.0,2.0,$170.00,,,2,7,2 months ago,0.0,0.0,0.0,185.0,2,2014-12-08,2014-12-11,90.0,2,0.4
1910794,2015-05-04,Prime,9912446,2013-11-09,"Montgomery (unit, San Francisco, CA 94111, United States",Financial District,San Francisco,CA,94111.0,37.79292978358805,-122.40163269063444,Apartment,Entire home/apt,4,2.0,2.0,2.0,$450.00,"$2,500.00",,1,1125,today,9.0,21.0,47.0,291.0,75,2013-12-13,2015-04-25,98.0,1,4.4
786492,2015-05-04, Friendly Hostel with Community #8,329072,2010-12-28,"Sacramento St, San Francisco, CA 94111, United States",Financial District,San Francisco,CA,94111.0,37.79420754542371,-122.40310470301414,Dorm,Shared room,4,,1.0,1.0,$43.00,$301.00,,1,14,2 days ago,15.0,33.0,46.0,169.0,34,2012-11-21,2015-04-30,92.0,12,1.1
1935557,2015-05-04,International Hacker Hostel 3,329072,2010-12-28,"Clay Street, San Francisco, CA 94111, United States",Financial District,San Francisco,CA,94111.0,37.794573725962046,-122.40302291088264,Dorm,Shared room,4,,1.0,1.0,$55.00,$385.00,"$1,650.00",1,1125,6 days ago,30.0,60.0,73.0,196.0,15,2014-01-17,2015-04-03,92.0,12,1.0
5067339,2015-05-04,Amazing sleep sofa on The East Bay ,9967305,2013-11-12,"Embarcadero, San Francisco, CA 94105, United States",Financial District,San Francisco,CA,94105.0,37.79487212883883,-122.39429024718972,Apartment,Shared room,1,1.0,1.0,1.0,$100.00,$800.00,,2,1125,5 days ago,19.0,43.0,73.0,73.0,4,2015-02-16,2015-04-29,100.0,2,1.5
3364514,2015-05-04,Master bedroom w/ private bathroom,16976670,2014-06-19,"Montgomery St, San Francisco, CA 94133, United States",Financial District,San Francisco,CA,94133.0,37.79804535131843,-122.40437586133316,Apartment,Private room,2,1.0,1.0,1.0,$135.00,,,1,1125,yesterday,20.0,46.0,69.0,341.0,18,2014-07-08,2015-05-03,78.0,1,1.8
2291272,2015-05-04,"San Francisco, CA Studio Hotel",602654,2011-05-19,"Bush Street, San Francisco, CA 94108, United States",Financial District,San Francisco,CA,94108.0,37.78943094099185,-122.4061700622643,Villa,Entire home/apt,2,1.0,0.0,1.0,$95.00,$734.00,,1,1125,a week ago,0.0,0.0,0.0,184.0,5,2014-02-08,2014-12-20,96.0,2,0.3
446240,2015-05-04,Top of Telegraph Hill by Coit Tower,2208853,2012-04-24,"Castle St, San Francisco, CA 94133, United States",Financial District,San Francisco,CA,94133.0,37.79756546581691,-122.40176186602103,Apartment,Entire home/apt,2,1.5,1.0,1.0,$250.00,"$1,700.00",,2,14,3 days ago,15.0,45.0,75.0,350.0,54,2012-06-20,2015-05-01,98.0,1,1.5
2498316,2015-05-04,Best location for a tourist in SF!,5213461,2013-02-24,"Washington Street, San Francisco, CA 94108, United States",Financial District,San Francisco,CA,94108.0,37.79652570350576,-122.40439920627772,Apartment,Entire home/apt,3,1.0,0.0,2.0,$142.00,,,1,1125,2 days ago,4.0,10.0,23.0,105.0,76,2014-04-29,2015-04-26,89.0,1,6.1
666434,2015-05-05,San Francisco one bedroom unit,103427,2010-04-04,"Bush St, San Francisco, CA 94108, United States",Financial District,San Francisco,CA,94108.0,37.79015694630764,-122.40621806328318,Apartment,Entire home/apt,4,1.0,1.0,2.0,$325.00,,,1,5,2 months ago,30.0,60.0,90.0,365.0,4,2012-08-30,2015-01-14,95.0,5,0.1
2785857,2015-05-04,HackerHome - North Beach: bunk 1,43806,2009-10-06,"San Francisco, CA 94133, United States",Financial District,San Francisco,CA,94133.0,37.797771737136166,-122.40533179044547,House,Shared room,5,3.5,1.0,6.0,$50.00,,"$1,800.00",30,1125,2 days ago,30.0,40.0,40.0,309.0,7,2014-04-30,2015-03-17,89.0,28,0.6
