date,term,value_raw,geo,payload,window,value_stitched,stitch_ratio_B_to_A
2019-05-05,hotels near me,44,US,S_hotels_near_me,A,44.0,0.5652173913043478
2019-05-12,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2019-05-19,hotels near me,56,US,S_hotels_near_me,A,56.0,0.5652173913043478
2019-05-26,hotels near me,58,US,S_hotels_near_me,A,58.0,0.5652173913043478
2019-06-02,hotels near me,52,US,S_hotels_near_me,A,52.0,0.5652173913043478
2019-06-09,hotels near me,54,US,S_hotels_near_me,A,54.0,0.5652173913043478
2019-06-16,hotels near me,58,US,S_hotels_near_me,A,58.0,0.5652173913043478
2019-06-23,hotels near me,60,US,S_hotels_near_me,A,60.0,0.5652173913043478
2019-06-30,hotels near me,69,US,S_hotels_near_me,A,69.0,0.5652173913043478
2019-07-07,hotels near me,59,US,S_hotels_near_me,A,59.0,0.5652173913043478
2019-07-14,hotels near me,66,US,S_hotels_near_me,A,66.0,0.5652173913043478
2019-07-21,hotels near me,65,US,S_hotels_near_me,A,65.0,0.5652173913043478
2019-07-28,hotels near me,62,US,S_hotels_near_me,A,62.0,0.5652173913043478
2019-08-04,hotels near me,58,US,S_hotels_near_me,A,58.0,0.5652173913043478
2019-08-11,hotels near me,52,US,S_hotels_near_me,A,52.0,0.5652173913043478
2019-08-18,hotels near me,52,US,S_hotels_near_me,A,52.0,0.5652173913043478
2019-08-25,hotels near me,49,US,S_hotels_near_me,A,49.0,0.5652173913043478
2019-09-01,hotels near me,47,US,S_hotels_near_me,A,47.0,0.5652173913043478
2019-09-08,hotels near me,40,US,S_hotels_near_me,A,40.0,0.5652173913043478
2019-09-15,hotels near me,42,US,S_hotels_near_me,A,42.0,0.5652173913043478
2019-09-22,hotels near me,43,US,S_hotels_near_me,A,43.0,0.5652173913043478
2019-09-29,hotels near me,42,US,S_hotels_near_me,A,42.0,0.5652173913043478
2019-10-06,hotels near me,45,US,S_hotels_near_me,A,45.0,0.5652173913043478
2019-10-13,hotels near me,44,US,S_hotels_near_me,A,44.0,0.5652173913043478
2019-10-20,hotels near me,39,US,S_hotels_near_me,A,39.0,0.5652173913043478
2019-10-27,hotels near me,41,US,S_hotels_near_me,A,41.0,0.5652173913043478
2019-11-03,hotels near me,40,US,S_hotels_near_me,A,40.0,0.5652173913043478
2019-11-10,hotels near me,37,US,S_hotels_near_me,A,37.0,0.5652173913043478
2019-11-17,hotels near me,35,US,S_hotels_near_me,A,35.0,0.5652173913043478
2019-11-24,hotels near me,38,US,S_hotels_near_me,A,38.0,0.5652173913043478
2019-12-01,hotels near me,33,US,S_hotels_near_me,A,33.0,0.5652173913043478
2019-12-08,hotels near me,33,US,S_hotels_near_me,A,33.0,0.5652173913043478
2019-12-15,hotels near me,35,US,S_hotels_near_me,A,35.0,0.5652173913043478
2019-12-22,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2019-12-29,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2020-01-05,hotels near me,38,US,S_hotels_near_me,A,38.0,0.5652173913043478
2020-01-12,hotels near me,40,US,S_hotels_near_me,A,40.0,0.5652173913043478
2020-01-19,hotels near me,39,US,S_hotels_near_me,A,39.0,0.5652173913043478
2020-01-26,hotels near me,37,US,S_hotels_near_me,A,37.0,0.5652173913043478
2020-02-02,hotels near me,41,US,S_hotels_near_me,A,41.0,0.5652173913043478
2020-02-09,hotels near me,51,US,S_hotels_near_me,A,51.0,0.5652173913043478
2020-02-16,hotels near me,42,US,S_hotels_near_me,A,42.0,0.5652173913043478
2020-02-23,hotels near me,45,US,S_hotels_near_me,A,45.0,0.5652173913043478
2020-03-01,hotels near me,43,US,S_hotels_near_me,A,43.0,0.5652173913043478
2020-03-08,hotels near me,42,US,S_hotels_near_me,A,42.0,0.5652173913043478
2020-03-15,hotels near me,35,US,S_hotels_near_me,A,35.0,0.5652173913043478
2020-03-22,hotels near me,26,US,S_hotels_near_me,A,26.0,0.5652173913043478
2020-03-29,hotels near me,25,US,S_hotels_near_me,A,25.0,0.5652173913043478
2020-04-05,hotels near me,23,US,S_hotels_near_me,A,23.0,0.5652173913043478
2020-04-12,hotels near me,27,US,S_hotels_near_me,A,27.0,0.5652173913043478
2020-04-19,hotels near me,27,US,S_hotels_near_me,A,27.0,0.5652173913043478
2020-04-26,hotels near me,34,US,S_hotels_near_me,A,34.0,0.5652173913043478
2020-05-03,hotels near me,35,US,S_hotels_near_me,A,35.0,0.5652173913043478
2020-05-10,hotels near me,38,US,S_hotels_near_me,A,38.0,0.5652173913043478
2020-05-17,hotels near me,44,US,S_hotels_near_me,A,44.0,0.5652173913043478
2020-05-24,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2020-05-31,hotels near me,50,US,S_hotels_near_me,A,50.0,0.5652173913043478
2020-06-07,hotels near me,50,US,S_hotels_near_me,A,50.0,0.5652173913043478
2020-06-14,hotels near me,57,US,S_hotels_near_me,A,57.0,0.5652173913043478
2020-06-21,hotels near me,60,US,S_hotels_near_me,A,60.0,0.5652173913043478
2020-06-28,hotels near me,67,US,S_hotels_near_me,A,67.0,0.5652173913043478
2020-07-05,hotels near me,62,US,S_hotels_near_me,A,62.0,0.5652173913043478
2020-07-12,hotels near me,60,US,S_hotels_near_me,A,60.0,0.5652173913043478
2020-07-19,hotels near me,60,US,S_hotels_near_me,A,60.0,0.5652173913043478
2020-07-26,hotels near me,64,US,S_hotels_near_me,A,64.0,0.5652173913043478
2020-08-02,hotels near me,69,US,S_hotels_near_me,A,69.0,0.5652173913043478
2020-08-09,hotels near me,60,US,S_hotels_near_me,A,60.0,0.5652173913043478
2020-08-16,hotels near me,53,US,S_hotels_near_me,A,53.0,0.5652173913043478
2020-08-23,hotels near me,52,US,S_hotels_near_me,A,52.0,0.5652173913043478
2020-08-30,hotels near me,57,US,S_hotels_near_me,A,57.0,0.5652173913043478
2020-09-06,hotels near me,55,US,S_hotels_near_me,A,55.0,0.5652173913043478
2020-09-13,hotels near me,46,US,S_hotels_near_me,A,46.0,0.5652173913043478
2020-09-20,hotels near me,46,US,S_hotels_near_me,A,46.0,0.5652173913043478
2020-09-27,hotels near me,46,US,S_hotels_near_me,A,46.0,0.5652173913043478
2020-10-04,hotels near me,47,US,S_hotels_near_me,A,47.0,0.5652173913043478
2020-10-11,hotels near me,50,US,S_hotels_near_me,A,50.0,0.5652173913043478
2020-10-18,hotels near me,47,US,S_hotels_near_me,A,47.0,0.5652173913043478
2020-10-25,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2020-11-01,hotels near me,35,US,S_hotels_near_me,A,35.0,0.5652173913043478
2020-11-08,hotels near me,41,US,S_hotels_near_me,A,41.0,0.5652173913043478
2020-11-15,hotels near me,38,US,S_hotels_near_me,A,38.0,0.5652173913043478
2020-11-22,hotels near me,41,US,S_hotels_near_me,A,41.0,0.5652173913043478
2020-11-29,hotels near me,37,US,S_hotels_near_me,A,37.0,0.5652173913043478
2020-12-06,hotels near me,35,US,S_hotels_near_me,A,35.0,0.5652173913043478
2020-12-13,hotels near me,38,US,S_hotels_near_me,A,38.0,0.5652173913043478
2020-12-20,hotels near me,41,US,S_hotels_near_me,A,41.0,0.5652173913043478
2020-12-27,hotels near me,63,US,S_hotels_near_me,A,63.0,0.5652173913043478
2021-01-03,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2021-01-10,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2021-01-17,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2021-01-24,hotels near me,47,US,S_hotels_near_me,A,47.0,0.5652173913043478
2021-01-31,hotels near me,47,US,S_hotels_near_me,A,47.0,0.5652173913043478
2021-02-07,hotels near me,61,US,S_hotels_near_me,A,61.0,0.5652173913043478
2021-02-14,hotels near me,100,US,S_hotels_near_me,A,100.0,0.5652173913043478
2021-02-21,hotels near me,52,US,S_hotels_near_me,A,52.0,0.5652173913043478
2021-02-28,hotels near me,54,US,S_hotels_near_me,A,54.0,0.5652173913043478
2021-03-07,hotels near me,59,US,S_hotels_near_me,A,59.0,0.5652173913043478
2021-03-14,hotels near me,79,US,S_hotels_near_me,A,79.0,0.5652173913043478
2021-03-21,hotels near me,75,US,S_hotels_near_me,A,75.0,0.5652173913043478
2021-03-28,hotels near me,74,US,S_hotels_near_me,A,74.0,0.5652173913043478
2021-04-04,hotels near me,73,US,S_hotels_near_me,A,73.0,0.5652173913043478
2021-04-11,hotels near me,69,US,S_hotels_near_me,A,69.0,0.5652173913043478
2021-04-18,hotels near me,64,US,S_hotels_near_me,A,64.0,0.5652173913043478
2021-04-25,hotels near me,62,US,S_hotels_near_me,A,62.0,0.5652173913043478
2021-05-02,hotels near me,64,US,S_hotels_near_me,A,64.0,0.5652173913043478
2021-05-09,hotels near me,64,US,S_hotels_near_me,A,64.0,0.5652173913043478
2021-05-16,hotels near me,65,US,S_hotels_near_me,A,65.0,0.5652173913043478
2021-05-23,hotels near me,77,US,S_hotels_near_me,A,77.0,0.5652173913043478
2021-05-30,hotels near me,80,US,S_hotels_near_me,A,80.0,0.5652173913043478
2021-06-06,hotels near me,71,US,S_hotels_near_me,A,71.0,0.5652173913043478
2021-06-13,hotels near me,82,US,S_hotels_near_me,A,82.0,0.5652173913043478
2021-06-20,hotels near me,87,US,S_hotels_near_me,A,87.0,0.5652173913043478
2021-06-27,hotels near me,86,US,S_hotels_near_me,A,86.0,0.5652173913043478
2021-07-04,hotels near me,85,US,S_hotels_near_me,A,85.0,0.5652173913043478
2021-07-11,hotels near me,84,US,S_hotels_near_me,A,84.0,0.5652173913043478
2021-07-18,hotels near me,83,US,S_hotels_near_me,A,83.0,0.5652173913043478
2021-07-25,hotels near me,81,US,S_hotels_near_me,A,81.0,0.5652173913043478
2021-08-01,hotels near me,73,US,S_hotels_near_me,A,73.0,0.5652173913043478
2021-08-08,hotels near me,75,US,S_hotels_near_me,A,75.0,0.5652173913043478
2021-08-15,hotels near me,66,US,S_hotels_near_me,A,66.0,0.5652173913043478
2021-08-22,hotels near me,67,US,S_hotels_near_me,A,67.0,0.5652173913043478
2021-08-29,hotels near me,69,US,S_hotels_near_me,A,69.0,0.5652173913043478
2021-09-05,hotels near me,59,US,S_hotels_near_me,A,59.0,0.5652173913043478
2021-09-12,hotels near me,54,US,S_hotels_near_me,A,54.0,0.5652173913043478
2021-09-19,hotels near me,54,US,S_hotels_near_me,A,54.0,0.5652173913043478
2021-09-26,hotels near me,53,US,S_hotels_near_me,A,53.0,0.5652173913043478
2021-10-03,hotels near me,56,US,S_hotels_near_me,A,56.0,0.5652173913043478
2021-10-10,hotels near me,58,US,S_hotels_near_me,A,58.0,0.5652173913043478
2021-10-17,hotels near me,52,US,S_hotels_near_me,A,52.0,0.5652173913043478
2021-10-24,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2021-10-31,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2021-11-07,hotels near me,50,US,S_hotels_near_me,A,50.0,0.5652173913043478
2021-11-14,hotels near me,48,US,S_hotels_near_me,A,48.0,0.5652173913043478
2021-11-21,hotels near me,44,US,S_hotels_near_me,A,44.0,0.5652173913043478
2021-11-28,hotels near me,42,US,S_hotels_near_me,A,42.0,0.5652173913043478
2021-12-05,hotels near me,41,US,S_hotels_near_me,A,41.0,0.5652173913043478
2021-12-12,hotels near me,43,US,S_hotels_near_me,A,43.0,0.5652173913043478
2021-12-19,hotels near me,42,US,S_hotels_near_me,A,42.0,0.5652173913043478
2021-12-26,hotels near me,63,US,S_hotels_near_me,A,63.0,0.5652173913043478
2022-01-02,hotels near me,41,US,S_hotels_near_me,A,41.26086956521739,0.5652173913043478
2022-01-02,hotels near me,73,US,S_hotels_near_me,B,41.26086956521739,0.5652173913043478
2022-01-09,hotels near me,37,US,S_hotels_near_me,A,37.30434782608695,0.5652173913043478
2022-01-09,hotels near me,66,US,S_hotels_near_me,B,37.30434782608695,0.5652173913043478
2022-01-16,hotels near me,35,US,S_hotels_near_me,A,35.04347826086956,0.5652173913043478
2022-01-16,hotels near me,62,US,S_hotels_near_me,B,35.04347826086956,0.5652173913043478
2022-01-23,hotels near me,36,US,S_hotels_near_me,A,36.17391304347826,0.5652173913043478
2022-01-23,hotels near me,64,US,S_hotels_near_me,B,36.17391304347826,0.5652173913043478
2022-01-30,hotels near me,41,US,S_hotels_near_me,A,40.69565217391304,0.5652173913043478
2022-01-30,hotels near me,72,US,S_hotels_near_me,B,40.69565217391304,0.5652173913043478
2022-02-06,hotels near me,41,US,S_hotels_near_me,A,41.26086956521739,0.5652173913043478
2022-02-06,hotels near me,73,US,S_hotels_near_me,B,41.26086956521739,0.5652173913043478
2022-02-13,hotels near me,49,US,S_hotels_near_me,A,48.60869565217391,0.5652173913043478
2022-02-13,hotels near me,86,US,S_hotels_near_me,B,48.60869565217391,0.5652173913043478
2022-02-20,hotels near me,54,US,S_hotels_near_me,A,54.26086956521739,0.5652173913043478
2022-02-20,hotels near me,96,US,S_hotels_near_me,B,54.26086956521739,0.5652173913043478
2022-02-27,hotels near me,48,US,S_hotels_near_me,A,48.04347826086956,0.5652173913043478
2022-02-27,hotels near me,85,US,S_hotels_near_me,B,48.04347826086956,0.5652173913043478
2022-03-06,hotels near me,51,US,S_hotels_near_me,A,50.8695652173913,0.5652173913043478
2022-03-06,hotels near me,90,US,S_hotels_near_me,B,50.8695652173913,0.5652173913043478
2022-03-13,hotels near me,56,US,S_hotels_near_me,A,55.391304347826086,0.5652173913043478
2022-03-13,hotels near me,98,US,S_hotels_near_me,B,55.391304347826086,0.5652173913043478
2022-03-20,hotels near me,50,US,S_hotels_near_me,A,50.30434782608695,0.5652173913043478
2022-03-20,hotels near me,89,US,S_hotels_near_me,B,50.30434782608695,0.5652173913043478
2022-03-27,hotels near me,47,US,S_hotels_near_me,A,46.91304347826087,0.5652173913043478
2022-03-27,hotels near me,83,US,S_hotels_near_me,B,46.91304347826087,0.5652173913043478
2022-04-03,hotels near me,44,US,S_hotels_near_me,A,44.65217391304348,0.5652173913043478
2022-04-03,hotels near me,79,US,S_hotels_near_me,B,44.65217391304348,0.5652173913043478
2022-04-10,hotels near me,44,US,S_hotels_near_me,A,44.086956521739125,0.5652173913043478
2022-04-10,hotels near me,78,US,S_hotels_near_me,B,44.086956521739125,0.5652173913043478
2022-04-17,hotels near me,43,US,S_hotels_near_me,A,42.95652173913043,0.5652173913043478
2022-04-17,hotels near me,76,US,S_hotels_near_me,B,42.95652173913043,0.5652173913043478
2022-04-24,hotels near me,43,US,S_hotels_near_me,A,42.391304347826086,0.5652173913043478
2022-04-24,hotels near me,75,US,S_hotels_near_me,B,42.391304347826086,0.5652173913043478
2022-05-01,hotels near me,43,US,S_hotels_near_me,A,42.391304347826086,0.5652173913043478
2022-05-01,hotels near me,75,US,S_hotels_near_me,B,42.391304347826086,0.5652173913043478
2022-05-08,hotels near me,42,US,S_hotels_near_me,A,41.26086956521739,0.5652173913043478
2022-05-08,hotels near me,73,US,S_hotels_near_me,B,41.26086956521739,0.5652173913043478
2022-05-15,hotels near me,48,US,S_hotels_near_me,A,47.47826086956521,0.5652173913043478
2022-05-15,hotels near me,84,US,S_hotels_near_me,B,47.47826086956521,0.5652173913043478
2022-05-22,hotels near me,47,US,S_hotels_near_me,A,46.91304347826087,0.5652173913043478
2022-05-22,hotels near me,83,US,S_hotels_near_me,B,46.91304347826087,0.5652173913043478
2022-05-29,hotels near me,50,US,S_hotels_near_me,A,50.30434782608695,0.5652173913043478
2022-05-29,hotels near me,89,US,S_hotels_near_me,B,50.30434782608695,0.5652173913043478
2022-06-05,hotels near me,47,US,S_hotels_near_me,A,46.91304347826087,0.5652173913043478
2022-06-05,hotels near me,83,US,S_hotels_near_me,B,46.91304347826087,0.5652173913043478
2022-06-12,hotels near me,51,US,S_hotels_near_me,A,50.8695652173913,0.5652173913043478
2022-06-12,hotels near me,90,US,S_hotels_near_me,B,50.8695652173913,0.5652173913043478
2022-06-19,hotels near me,57,US,S_hotels_near_me,A,56.52173913043478,0.5652173913043478
2022-06-19,hotels near me,100,US,S_hotels_near_me,B,56.52173913043478,0.5652173913043478
2022-06-26,hotels near me,50,US,S_hotels_near_me,A,50.30434782608695,0.5652173913043478
2022-06-26,hotels near me,89,US,S_hotels_near_me,B,50.30434782608695,0.5652173913043478
2022-07-03,hotels near me,51,US,S_hotels_near_me,A,51.43478260869565,0.5652173913043478
2022-07-03,hotels near me,91,US,S_hotels_near_me,B,51.43478260869565,0.5652173913043478
2022-07-10,hotels near me,53,US,S_hotels_near_me,A,53.13043478260869,0.5652173913043478
2022-07-10,hotels near me,94,US,S_hotels_near_me,B,53.13043478260869,0.5652173913043478
2022-07-17,hotels near me,55,US,S_hotels_near_me,A,55.391304347826086,0.5652173913043478
2022-07-17,hotels near me,98,US,S_hotels_near_me,B,55.391304347826086,0.5652173913043478
2022-07-24,hotels near me,51,US,S_hotels_near_me,A,51.43478260869565,0.5652173913043478
2022-07-24,hotels near me,91,US,S_hotels_near_me,B,51.43478260869565,0.5652173913043478
2022-07-31,hotels near me,55,US,S_hotels_near_me,A,55.391304347826086,0.5652173913043478
2022-07-31,hotels near me,98,US,S_hotels_near_me,B,55.391304347826086,0.5652173913043478
2022-08-07,hotels near me,49,US,S_hotels_near_me,A,48.60869565217391,0.5652173913043478
2022-08-07,hotels near me,86,US,S_hotels_near_me,B,48.60869565217391,0.5652173913043478
2022-08-14,hotels near me,44,US,S_hotels_near_me,A,44.65217391304348,0.5652173913043478
2022-08-14,hotels near me,79,US,S_hotels_near_me,B,44.65217391304348,0.5652173913043478
2022-08-21,hotels near me,42,US,S_hotels_near_me,A,42.391304347826086,0.5652173913043478
2022-08-21,hotels near me,75,US,S_hotels_near_me,B,42.391304347826086,0.5652173913043478
2022-08-28,hotels near me,42,US,S_hotels_near_me,A,41.826086956521735,0.5652173913043478
2022-08-28,hotels near me,74,US,S_hotels_near_me,B,41.826086956521735,0.5652173913043478
2022-09-04,hotels near me,42,US,S_hotels_near_me,A,41.826086956521735,0.5652173913043478
2022-09-04,hotels near me,74,US,S_hotels_near_me,B,41.826086956521735,0.5652173913043478
2022-09-11,hotels near me,38,US,S_hotels_near_me,A,38.43478260869565,0.5652173913043478
2022-09-11,hotels near me,68,US,S_hotels_near_me,B,38.43478260869565,0.5652173913043478
2022-09-18,hotels near me,38,US,S_hotels_near_me,A,37.869565217391305,0.5652173913043478
2022-09-18,hotels near me,67,US,S_hotels_near_me,B,37.869565217391305,0.5652173913043478
2022-09-25,hotels near me,43,US,S_hotels_near_me,A,42.95652173913043,0.5652173913043478
2022-09-25,hotels near me,76,US,S_hotels_near_me,B,42.95652173913043,0.5652173913043478
2022-10-02,hotels near me,41,US,S_hotels_near_me,A,41.26086956521739,0.5652173913043478
2022-10-02,hotels near me,73,US,S_hotels_near_me,B,41.26086956521739,0.5652173913043478
2022-10-09,hotels near me,39,US,S_hotels_near_me,A,39.0,0.5652173913043478
2022-10-09,hotels near me,69,US,S_hotels_near_me,B,39.0,0.5652173913043478
2022-10-16,hotels near me,35,US,S_hotels_near_me,A,35.60869565217391,0.5652173913043478
2022-10-16,hotels near me,63,US,S_hotels_near_me,B,35.60869565217391,0.5652173913043478
2022-10-23,hotels near me,35,US,S_hotels_near_me,A,34.47826086956521,0.5652173913043478
2022-10-23,hotels near me,61,US,S_hotels_near_me,B,34.47826086956521,0.5652173913043478
2022-10-30,hotels near me,35,US,S_hotels_near_me,A,34.47826086956521,0.5652173913043478
2022-10-30,hotels near me,61,US,S_hotels_near_me,B,34.47826086956521,0.5652173913043478
2022-11-06,hotels near me,32,US,S_hotels_near_me,A,32.21739130434782,0.5652173913043478
2022-11-06,hotels near me,57,US,S_hotels_near_me,B,32.21739130434782,0.5652173913043478
2022-11-13,hotels near me,32,US,S_hotels_near_me,A,31.652173913043477,0.5652173913043478
2022-11-13,hotels near me,56,US,S_hotels_near_me,B,31.652173913043477,0.5652173913043478
2022-11-20,hotels near me,31,US,S_hotels_near_me,A,31.652173913043477,0.5652173913043478
2022-11-20,hotels near me,56,US,S_hotels_near_me,B,31.652173913043477,0.5652173913043478
2022-11-27,hotels near me,28,US,S_hotels_near_me,A,28.26086956521739,0.5652173913043478
2022-11-27,hotels near me,50,US,S_hotels_near_me,B,28.26086956521739,0.5652173913043478
2022-12-04,hotels near me,29,US,S_hotels_near_me,A,28.82608695652174,0.5652173913043478
2022-12-04,hotels near me,51,US,S_hotels_near_me,B,28.82608695652174,0.5652173913043478
2022-12-11,hotels near me,31,US,S_hotels_near_me,A,30.52173913043478,0.5652173913043478
2022-12-11,hotels near me,54,US,S_hotels_near_me,B,30.52173913043478,0.5652173913043478
2022-12-18,hotels near me,37,US,S_hotels_near_me,A,36.73913043478261,0.5652173913043478
2022-12-18,hotels near me,65,US,S_hotels_near_me,B,36.73913043478261,0.5652173913043478
2022-12-25,hotels near me,47,US,S_hotels_near_me,A,46.91304347826087,0.5652173913043478
2022-12-25,hotels near me,83,US,S_hotels_near_me,B,46.91304347826087,0.5652173913043478
2023-01-01,hotels near me,34,US,S_hotels_near_me,A,33.91304347826087,0.5652173913043478
2023-01-01,hotels near me,60,US,S_hotels_near_me,B,33.91304347826087,0.5652173913043478
2023-01-08,hotels near me,33,US,S_hotels_near_me,A,32.78260869565217,0.5652173913043478
2023-01-08,hotels near me,58,US,S_hotels_near_me,B,32.78260869565217,0.5652173913043478
2023-01-15,hotels near me,31,US,S_hotels_near_me,A,31.652173913043477,0.5652173913043478
2023-01-15,hotels near me,56,US,S_hotels_near_me,B,31.652173913043477,0.5652173913043478
2023-01-22,hotels near me,31,US,S_hotels_near_me,A,31.08695652173913,0.5652173913043478
2023-01-22,hotels near me,55,US,S_hotels_near_me,B,31.08695652173913,0.5652173913043478
2023-01-29,hotels near me,34,US,S_hotels_near_me,A,33.91304347826087,0.5652173913043478
2023-01-29,hotels near me,60,US,S_hotels_near_me,B,33.91304347826087,0.5652173913043478
2023-02-05,hotels near me,35,US,S_hotels_near_me,A,35.04347826086956,0.5652173913043478
2023-02-05,hotels near me,62,US,S_hotels_near_me,B,35.04347826086956,0.5652173913043478
2023-02-12,hotels near me,39,US,S_hotels_near_me,A,39.0,0.5652173913043478
2023-02-12,hotels near me,69,US,S_hotels_near_me,B,39.0,0.5652173913043478
2023-02-19,hotels near me,44,US,S_hotels_near_me,A,44.086956521739125,0.5652173913043478
2023-02-19,hotels near me,78,US,S_hotels_near_me,B,44.086956521739125,0.5652173913043478
2023-02-26,hotels near me,39,US,S_hotels_near_me,A,39.565217391304344,0.5652173913043478
2023-02-26,hotels near me,70,US,S_hotels_near_me,B,39.565217391304344,0.5652173913043478
2023-03-05,hotels near me,40,US,S_hotels_near_me,A,40.130434782608695,0.5652173913043478
2023-03-05,hotels near me,71,US,S_hotels_near_me,B,40.130434782608695,0.5652173913043478
2023-03-12,hotels near me,43,US,S_hotels_near_me,A,42.391304347826086,0.5652173913043478
2023-03-12,hotels near me,75,US,S_hotels_near_me,B,42.391304347826086,0.5652173913043478
2023-03-19,hotels near me,39,US,S_hotels_near_me,A,38.43478260869565,0.5652173913043478
2023-03-19,hotels near me,68,US,S_hotels_near_me,B,38.43478260869565,0.5652173913043478
2023-03-26,hotels near me,39,US,S_hotels_near_me,A,39.565217391304344,0.5652173913043478
2023-03-26,hotels near me,70,US,S_hotels_near_me,B,39.565217391304344,0.5652173913043478
2023-04-02,hotels near me,37,US,S_hotels_near_me,A,37.30434782608695,0.5652173913043478
2023-04-02,hotels near me,66,US,S_hotels_near_me,B,37.30434782608695,0.5652173913043478
2023-04-09,hotels near me,38,US,S_hotels_near_me,A,37.869565217391305,0.5652173913043478
2023-04-09,hotels near me,67,US,S_hotels_near_me,B,37.869565217391305,0.5652173913043478
2023-04-16,hotels near me,37,US,S_hotels_near_me,A,36.73913043478261,0.5652173913043478
2023-04-16,hotels near me,65,US,S_hotels_near_me,B,36.73913043478261,0.5652173913043478
2023-04-23,hotels near me,35,US,S_hotels_near_me,A,35.04347826086956,0.5652173913043478
2023-04-23,hotels near me,62,US,S_hotels_near_me,B,35.04347826086956,0.5652173913043478
2023-04-30,hotels near me,38,US,S_hotels_near_me,A,37.30434782608695,0.5652173913043478
2023-04-30,hotels near me,66,US,S_hotels_near_me,B,37.30434782608695,0.5652173913043478
2023-05-07,hotels near me,38,US,S_hotels_near_me,A,37.869565217391305,0.5652173913043478
2023-05-07,hotels near me,67,US,S_hotels_near_me,B,37.869565217391305,0.5652173913043478
2023-05-14,hotels near me,37,US,S_hotels_near_me,A,36.73913043478261,0.5652173913043478
2023-05-14,hotels near me,65,US,S_hotels_near_me,B,36.73913043478261,0.5652173913043478
2023-05-21,hotels near me,41,US,S_hotels_near_me,A,41.26086956521739,0.5652173913043478
2023-05-21,hotels near me,73,US,S_hotels_near_me,B,41.26086956521739,0.5652173913043478
2023-05-28,hotels near me,44,US,S_hotels_near_me,A,44.086956521739125,0.5652173913043478
2023-05-28,hotels near me,78,US,S_hotels_near_me,B,44.086956521739125,0.5652173913043478
2023-06-04,hotels near me,40,US,S_hotels_near_me,A,40.69565217391304,0.5652173913043478
2023-06-04,hotels near me,72,US,S_hotels_near_me,B,40.69565217391304,0.5652173913043478
2023-06-11,hotels near me,45,US,S_hotels_near_me,A,45.21739130434782,0.5652173913043478
2023-06-11,hotels near me,80,US,S_hotels_near_me,B,45.21739130434782,0.5652173913043478
2023-06-18,hotels near me,47,US,S_hotels_near_me,A,46.91304347826087,0.5652173913043478
2023-06-18,hotels near me,83,US,S_hotels_near_me,B,46.91304347826087,0.5652173913043478
2023-06-25,hotels near me,50,US,S_hotels_near_me,A,49.7391304347826,0.5652173913043478
2023-06-25,hotels near me,88,US,S_hotels_near_me,B,49.7391304347826,0.5652173913043478
2023-07-02,hotels near me,87,US,S_hotels_near_me,B,49.17391304347826,0.5652173913043478
2023-07-09,hotels near me,82,US,S_hotels_near_me,B,46.347826086956516,0.5652173913043478
2023-07-16,hotels near me,79,US,S_hotels_near_me,B,44.65217391304348,0.5652173913043478
2023-07-23,hotels near me,84,US,S_hotels_near_me,B,47.47826086956521,0.5652173913043478
2023-07-30,hotels near me,74,US,S_hotels_near_me,B,41.826086956521735,0.5652173913043478
2023-08-06,hotels near me,72,US,S_hotels_near_me,B,40.69565217391304,0.5652173913043478
2023-08-13,hotels near me,68,US,S_hotels_near_me,B,38.43478260869565,0.5652173913043478
2023-08-20,hotels near me,62,US,S_hotels_near_me,B,35.04347826086956,0.5652173913043478
2023-08-27,hotels near me,70,US,S_hotels_near_me,B,39.565217391304344,0.5652173913043478
2023-09-03,hotels near me,64,US,S_hotels_near_me,B,36.17391304347826,0.5652173913043478
2023-09-10,hotels near me,55,US,S_hotels_near_me,B,31.08695652173913,0.5652173913043478
2023-09-17,hotels near me,55,US,S_hotels_near_me,B,31.08695652173913,0.5652173913043478
2023-09-24,hotels near me,54,US,S_hotels_near_me,B,30.52173913043478,0.5652173913043478
2023-10-01,hotels near me,54,US,S_hotels_near_me,B,30.52173913043478,0.5652173913043478
2023-10-08,hotels near me,53,US,S_hotels_near_me,B,29.956521739130434,0.5652173913043478
2023-10-15,hotels near me,54,US,S_hotels_near_me,B,30.52173913043478,0.5652173913043478
2023-10-22,hotels near me,49,US,S_hotels_near_me,B,27.695652173913043,0.5652173913043478
2023-10-29,hotels near me,54,US,S_hotels_near_me,B,30.52173913043478,0.5652173913043478
2023-11-05,hotels near me,52,US,S_hotels_near_me,B,29.391304347826086,0.5652173913043478
2023-11-12,hotels near me,47,US,S_hotels_near_me,B,26.565217391304344,0.5652173913043478
