period,period_type,profile,scenario,line,line_label,value_musd,per_night,per_100gbv,pct_of_revenue,driver,target_pct,unit,source
3Q27,quarter,management,base,ga,General and administrative,291.56475024958405,1.8062590683825392,0.9780743323022111,5.459245267964573,"trend only, imposed elasticity 0.0",5.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q27,quarter,management,base,revenue,Revenue,5340.7519893,33.0862414074315,17.915925815637085,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,base,nights,Nights,161.41912052,1.0,0.5414917214384162,3.022404351360956,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,base,gbv,GBV,29810.080953999997,184.67503018210593,100.0,558.1626148101128,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,base,cash_costs,Total cash cost ex-SBC,2573.5495932031704,15.943276019053174,8.633151976924923,48.187026814935095,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,base,addbacks,D&A and other add-backs,48.066767903700004,0.29777617266688355,0.1612433323407338,0.9,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,base,adj_ebitda,Adjusted EBITDA,2815.2691640005296,17.440741561045208,9.444017171052899,52.71297318506491,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,base,margin,Adjusted EBITDA margin,,,,52.71297318506491,memo,,%,"revenue less cash costs plus add-backs, over revenue"
4Q27,quarter,management,base,cor,Cost of revenue,632.2876491026295,4.271589792861047,2.4297240573045533,17.926914258002338,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,base,ops,Operations and support,328.05765250831394,2.2162819753213525,1.2606439041053108,9.301243534560149,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,base,pd,Product development,405.49894461077855,2.7394575163276347,1.5582315142968965,11.496895158500788,"trend only, imposed elasticity 0.0",10.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,base,brand,Brand and performance marketing,531.0652269779507,3.5877544122868668,2.0407514836285987,15.057008946722252,"trend only, imposed elasticity 0.0",16.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,base,field,Field operations and policy,313.8860187919463,2.120541680509464,1.2061858430933081,8.899442767314891,"trend only, imposed elasticity 0.0",14.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,base,ga,General and administrative,379.816149750416,2.5659504669121214,1.4595389261693181,10.768724582939141,"trend only, imposed elasticity 0.0",5.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,base,revenue,Revenue,3527.0300287199993,23.82780288556501,13.553498512550515,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,base,nights,Nights,148.02162187000002,1.0,0.568810249843106,4.196778044549816,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,base,gbv,GBV,26023.022952,175.80555207572795,100.0,737.8168810613745,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,base,cash_costs,Total cash cost ex-SBC,2590.6116417420353,17.501575844218486,9.955075728597986,73.45022924803956,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,base,addbacks,D&A and other add-backs,31.74327025848,0.21445022597008512,0.12198148661295466,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,base,adj_ebitda,Adjusted EBITDA,968.1616572364441,6.5406772673166085,3.7204042705654836,27.449770751960433,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,base,margin,Adjusted EBITDA margin,,,,27.449770751960433,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2026E,year,management,base,cor,Cost of revenue,2421.4610153340636,4.133143144810264,2.284775465498357,17.091191443024822,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,base,ops,Operations and support,1291.704375506566,2.204784240150093,1.2187908238642964,9.117126656086118,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,base,pd,Product development,1484.0700000000002,2.5331292587720404,1.400297879507409,10.474884511552037,"trend only, imposed elasticity 0.0",11.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,base,brand,Brand and performance marketing,1993.75,3.4030918081200716,1.8812076905185715,14.072315318621676,"trend only, imposed elasticity 0.0",25.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,base,field,Field operations and policy,921.5799999999999,1.5730263817064805,0.8695590637883913,6.504709392519305,"trend only, imposed elasticity 0.0",18.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,base,ga,General and administrative,1090.38,1.8611477094610478,1.0288307167837694,7.696136013601858,"trend only, imposed elasticity 0.0",2.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,base,revenue,Revenue,14167.8889,24.182884842104222,13.36814623553239,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,management,base,nights,Nights,585.8643,1.0,0.5527936936728675,4.135155944087054,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,management,base,gbv,GBV,105982.45000000001,180.8993140561731,100.0,748.0468738006551,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,management,base,cash_costs,Total cash cost ex-SBC,9202.945390840629,15.708322543019994,8.683461639960793,64.95636333540581,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,management,base,addbacks,D&A and other add-backs,109.9370001,0.18764925615027236,0.1037313254222751,0.775958936973313,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,management,base,adj_ebitda,Adjusted EBITDA,5074.880509259371,8.6622115552345,4.788415920993873,35.81959560156751,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2026E,year,management,base,margin,Adjusted EBITDA margin,,,,35.81959560156751,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2027E,year,management,base,cor,Cost of revenue,2698.71202638527,4.224063701936788,2.2865297390514185,17.0764660030957,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
FY2027E,year,management,base,ops,Operations and support,1339.0316585599355,2.0958720194548697,1.1345173841795977,8.472904248733366,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
FY2027E,year,management,base,pd,Product development,1632.4770000000003,2.5551769779537903,1.3831439487884656,10.329719406436563,"trend only, imposed elasticity 0.0",10.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2027E,year,management,base,brand,Brand and performance marketing,2312.75,3.6199502692917744,1.9595168370277334,14.634238986053806,"trend only, imposed elasticity 0.0",16.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2027E,year,management,base,field,Field operations and policy,1050.6012,1.6444164292977024,0.8901397645234207,6.647821441934888,"trend only, imposed elasticity 0.0",14.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2027E,year,management,base,ga,General and administrative,1150.3509,1.8005461248448966,0.9746543971635526,7.279001184054516,"trend only, imposed elasticity 0.0",5.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2027E,year,management,base,revenue,Revenue,15803.691618019999,24.736170242549196,13.389946951769215,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,management,base,nights,Nights,638.88999239,1.0,0.5413104300493894,4.042662991863953,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,management,base,gbv,GBV,118026.54390599999,184.73688007614402,100.0,746.8289483162366,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,management,base,cash_costs,Total cash cost ex-SBC,10183.922784945205,15.940025522779822,8.62850207073419,64.44015127030885,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,management,base,addbacks,D&A and other add-backs,142.23322456218,0.22262553218294276,0.12050952256592294,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,management,base,adj_ebitda,Adjusted EBITDA,5762.002057636973,9.018770251952317,4.881954403600949,36.45984872969117,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2027E,year,management,base,margin,Adjusted EBITDA margin,,,,36.45984872969117,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2028E,year,management,base,cor,Cost of revenue,2967.1664052099445,4.300233739524954,2.2750970903561614,16.927872546823345,"gbv, imposed elasticity 1.0",-0.5,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
FY2028E,year,management,base,ops,Operations and support,1373.846481682494,1.9910784184821264,1.0534070915549931,7.8378813200324755,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
FY2028E,year,management,base,pd,Product development,1787.5623150000004,2.5906655470920374,1.370626808980425,10.198156390788418,"trend only, imposed elasticity 0.0",9.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2028E,year,management,base,brand,Brand and performance marketing,2624.97125,3.8042995885612627,2.012716389164233,14.975627481173072,"trend only, imposed elasticity 0.0",13.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2028E,year,management,base,field,Field operations and policy,1176.6733440000003,1.705320741493914,0.9022231097431958,6.712996063012202,"trend only, imposed elasticity 0.0",12.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2028E,year,management,base,ga,General and administrative,1207.868445,1.7505309547103163,0.9261421873499822,6.890966092898651,"trend only, imposed elasticity 0.0",5.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
FY2028E,year,management,base,revenue,Revenue,17528.28890342016,25.40327337431382,13.439946951769214,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,management,base,nights,Nights,690.0011917812,1.0,0.5290635877405797,3.9365005653607485,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,management,base,gbv,GBV,130419.33101612999,189.0131967445733,100.0,744.050555845655,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,management,base,cash_costs,Total cash cost ex-SBC,11138.088240892439,16.14212898986461,8.540212677148991,63.54349989472817,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,management,base,addbacks,D&A and other add-backs,157.75460013078148,0.22862946036882442,0.12095952256592295,0.9000000000000002,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,management,base,adj_ebitda,Adjusted EBITDA,6547.955262658505,9.489773844818036,5.020693797186144,37.356500105271834,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
FY2028E,year,management,base,margin,Adjusted EBITDA margin,,,,37.356500105271834,memo,,%,"revenue less cash costs plus add-backs, over revenue"
3Q26,quarter,management,bull,cor,Cost of revenue,666.2874484025156,4.4354157773201965,2.4359947893755853,13.512794419687062,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bull,ops,Operations and support,361.4826022835928,2.4063572580265884,1.321606369329041,7.331130284178484,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bull,pd,Product development,366.43459580838334,2.4393222347220136,1.339711213495524,7.431560317234863,"trend only, imposed elasticity 0.0",11.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bull,brand,Brand and performance marketing,444.935149156939,2.9618933767799183,1.6267148774226559,9.023608676803969,"trend only, imposed elasticity 0.0",25.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bull,field,Field operations and policy,233.24138702460846,1.552666991421429,0.8527472711979356,4.730305096670796,"trend only, imposed elasticity 0.0",18.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bull,ga,General and administrative,276.3646921797005,1.8397349656323725,1.0104091735950467,5.604877113080988,"trend only, imposed elasticity 0.0",2.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q26,quarter,management,bull,revenue,Revenue,4930.7895,32.823823404418484,18.027320728172523,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,management,bull,nights,Nights,150.21984,1.0,0.5492145295220491,3.046567694686622,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,management,bull,gbv,GBV,27351.76,182.07821283793137,100.0,554.7136011383167,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,management,bull,cash_costs,Total cash cost ex-SBC,2348.7458748557397,15.635390603902518,8.587183694415788,47.63427590765616,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,management,bull,addbacks,D&A and other add-backs,44.377105500000006,0.29541441063976637,0.1622458865535527,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,management,bull,adj_ebitda,Adjusted EBITDA,2626.4207306442604,17.483847211155734,9.602382920310285,53.26572409234384,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q26,quarter,management,bull,margin,Adjusted EBITDA margin,,,,53.26572409234384,memo,,%,"revenue less cash costs plus add-backs, over revenue"
4Q26,quarter,management,bull,cor,Cost of revenue,572.336761893213,4.188717462355107,2.4257066939491887,17.66027364146859,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
4Q26,quarter,management,bull,ops,Operations and support,318.3332042501781,2.3297609733812,1.3491759325430608,9.822628687396087,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
4Q26,quarter,management,bull,pd,Product development,368.63540419161683,2.697903852396361,1.5623692677303693,11.374775386474315,"trend only, imposed elasticity 0.0",11.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q26,quarter,management,bull,brand,Brand and performance marketing,457.814850843061,3.350574675490836,1.9403341218304706,14.126535426925999,"trend only, imposed elasticity 0.0",25.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q26,quarter,management,bull,field,Field operations and policy,275.33861297539147,2.015099733268301,1.1669540750585363,8.49596875993628,"trend only, imposed elasticity 0.0",18.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q26,quarter,management,bull,ga,General and administrative,360.01530782029954,2.6348166097067898,1.525835138066525,11.108789919754118,"trend only, imposed elasticity 0.0",2.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q26,quarter,management,bull,revenue,Revenue,3240.8148,23.718304412449537,13.735385663862637,99.99999999999999,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,management,bull,nights,Nights,136.63771,1.0,0.5791048729711493,4.216152987205564,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,management,bull,gbv,GBV,23594.640000000003,172.68029448093066,100.0,728.0465394073121,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,management,bull,cash_costs,Total cash cost ex-SBC,2352.4741419737597,17.216873306598593,9.97037522917815,72.58897182195538,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,management,bull,addbacks,D&A and other add-backs,29.167333200000005,0.21346473971204585,0.12361847097476378,0.9000000000000002,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,management,bull,adj_ebitda,Adjusted EBITDA,917.5079912262404,6.714895845562989,3.8886289056592527,28.31102817804462,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q26,quarter,management,bull,margin,Adjusted EBITDA margin,,,,28.31102817804462,memo,,%,"revenue less cash costs plus add-backs, over revenue"
1Q27,quarter,management,bull,cor,Cost of revenue,661.0618,3.8376403771658874,1.9897260273972603,21.60037333457412,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
1Q27,quarter,management,bull,ops,Operations and support,315.34565999999995,1.8306658130601792,0.9491570490516426,10.304004838031295,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
1Q27,quarter,management,bull,pd,Product development,412.50000000000006,2.3946727152906564,1.2415813261352724,13.478549207520125,"trend only, imposed elasticity 0.0",10.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
1Q27,quarter,management,bull,brand,Brand and performance marketing,593.92,3.447864288643458,1.7876363181048744,19.406496837164486,"trend only, imposed elasticity 0.0",16.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
1Q27,quarter,management,bull,field,Field operations and policy,209.76000000000002,1.217712845477256,0.6313553914427508,6.8539648042895065,"trend only, imposed elasticity 0.0",14.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
1Q27,quarter,management,bull,ga,General and administrative,241.595,1.4025235264258087,0.7271753708791541,7.894182050401997,"trend only, imposed elasticity 0.0",5.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
1Q27,quarter,management,bull,revenue,Revenue,3060.4184,17.766546520856934,9.211535359032213,100.00000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,management,bull,nights,Nights,172.25735999999998,1.0,0.5184764156736023,5.628555886345474,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,management,bull,gbv,GBV,33223.759999999995,192.87280380936988,100.0,1085.5953551971847,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,management,bull,cash_costs,Total cash cost ex-SBC,2434.18246,14.131079566063246,7.326631483010955,79.53757107198153,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,management,bull,addbacks,D&A and other add-backs,27.543765600000004,0.15989891868771244,0.08290381823128992,0.9000000000000002,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,management,bull,adj_ebitda,Adjusted EBITDA,653.7797056,3.795365873481401,1.9678076942525475,21.362428928018474,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
1Q27,quarter,management,bull,margin,Adjusted EBITDA margin,,,,21.362428928018474,memo,,%,"revenue less cash costs plus add-backs, over revenue"
2Q27,quarter,management,bull,cor,Cost of revenue,729.9123,4.442916695528805,2.327205882352941,17.46859965027969,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
2Q27,quarter,management,bull,ops,Operations and support,339.92842999999993,2.0691166554281857,1.0838061529789262,8.135324823842705,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
2Q27,quarter,management,bull,pd,Product development,411.40000000000003,2.5041582783857055,1.311681554071633,9.84581558102948,"trend only, imposed elasticity 0.0",10.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
2Q27,quarter,management,bull,brand,Brand and performance marketing,671.64,4.08821795356095,2.141414192942809,16.07399994371084,"trend only, imposed elasticity 0.0",16.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
2Q27,quarter,management,bull,field,Field operations and policy,261.06,1.5890509483601658,0.8323470746376774,6.247808982944959,"trend only, imposed elasticity 0.0",14.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
2Q27,quarter,management,bull,ga,General and administrative,237.375,1.444882283256701,0.7568313293576905,5.680968579355549,"trend only, imposed elasticity 0.0",5.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
2Q27,quarter,management,bull,revenue,Revenue,4178.424800000001,25.433731292008112,13.322223469215979,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,management,bull,nights,Nights,164.28674,1.0,0.523801376851148,3.931786447371267,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,management,bull,gbv,GBV,31364.32,190.91206021861532,100.0,750.625451007279,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,management,bull,cash_costs,Total cash cost ex-SBC,2651.31573,16.138342814520513,8.453286186341677,63.452517561163226,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,management,bull,addbacks,D&A and other add-backs,37.60582320000001,0.228903581628073,0.1199000112229438,0.9,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,management,bull,adj_ebitda,Adjusted EBITDA,1564.714893200001,9.524292059115671,4.9888372940972445,37.44748243883677,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
2Q27,quarter,management,bull,margin,Adjusted EBITDA margin,,,,37.44748243883677,memo,,%,"revenue less cash costs plus add-backs, over revenue"
3Q27,quarter,management,bull,cor,Cost of revenue,780.4224883138664,4.6435488916474315,2.4359947893755853,13.455356714936203,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
3Q27,quarter,management,bull,ops,Operations and support,384.2053986631395,2.286039395125259,1.1992508714292363,6.62413086274075,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
3Q27,quarter,management,bull,pd,Product development,403.0780553892217,2.398332551121036,1.2581595960429237,6.949516576518193,"trend only, imposed elasticity 0.0",10.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q27,quarter,management,bull,brand,Brand and performance marketing,516.1247730220492,3.070965603382825,1.61102130778646,8.898568447753636,"trend only, imposed elasticity 0.0",16.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q27,quarter,management,bull,field,Field operations and policy,265.89518120805366,1.5820882822849744,0.8299597790195907,4.584330366577156,"trend only, imposed elasticity 0.0",14.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q27,quarter,management,bull,ga,General and administrative,291.56475024958405,1.734823372132779,0.9100842466855411,5.026902452010919,"trend only, imposed elasticity 0.0",5.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
3Q27,quarter,management,bull,revenue,Revenue,5800.08768885,34.51078250859623,18.104275055536018,100.00000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,bull,nights,Nights,168.065956992,1.0,0.5245976399122927,2.8976451048332845,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,bull,gbv,GBV,32037.116488,190.62228342605385,100.0,552.3557264416479,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,bull,cash_costs,Total cash cost ex-SBC,2641.290646845914,15.715798095694304,8.244470590339336,45.53880542053685,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,bull,addbacks,D&A and other add-backs,52.20078919965,0.3105970425773661,0.16293847549982415,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,bull,adj_ebitda,Adjusted EBITDA,3210.9978312037356,19.105581455479292,10.022742940696503,55.36119457946315,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
3Q27,quarter,management,bull,margin,Adjusted EBITDA margin,,,,55.36119457946315,memo,,%,"revenue less cash costs plus add-backs, over revenue"
4Q27,quarter,management,bull,cor,Cost of revenue,680.7373445957875,4.417503590818553,2.4257066939491887,17.586344163733038,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,bull,ops,Operations and support,341.0653783656833,2.2132729247121397,1.215335955848294,8.811170966144541,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,bull,pd,Product development,405.49894461077855,2.631401168324169,1.4449354250070676,10.475764337844733,"trend only, imposed elasticity 0.0",10.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,bull,brand,Brand and performance marketing,531.0652269779507,3.4462374743477304,1.8923722728462635,13.71967606767763,"trend only, imposed elasticity 0.0",16.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,bull,field,Field operations and policy,313.8860187919463,2.0368981166216207,1.11848633392192,8.109012379711455,"trend only, imposed elasticity 0.0",14.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,bull,ga,General and administrative,379.816149750416,2.4647380060654935,1.353418589759697,9.812268390271763,"trend only, imposed elasticity 0.0",5.5,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
4Q27,quarter,management,bull,revenue,Revenue,3870.8291971199997,25.118942002331732,13.793126481349868,100.0,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,bull,nights,Nights,154.10000933799998,1.0,0.5491125573708274,3.981059392975916,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,bull,gbv,GBV,28063.464816000003,182.11202540842254,100.0,724.9987893260693,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,bull,cash_costs,Total cash cost ex-SBC,2652.0690630925624,17.210051280889708,9.45025527133243,68.51423630538315,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,bull,addbacks,D&A and other add-backs,34.83746277408,0.22607047802098562,0.12413813833214885,0.9000000000000001,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,bull,adj_ebitda,Adjusted EBITDA,1253.5975968015173,8.13496119946301,4.4670093483495865,32.38576369461684,memo,,$m,"workstream-29 driver path (revenue, nights, GBV); identity for the rest"
4Q27,quarter,management,bull,margin,Adjusted EBITDA margin,,,,32.38576369461684,memo,,%,"revenue less cash costs plus add-backs, over revenue"
FY2026E,year,management,bull,cor,Cost of revenue,2452.6242102957285,4.14744719213567,2.2847754654983574,16.964250503769346,"gbv, imposed elasticity 1.0",0.0,% y/y change in cash cost per $ of GBV,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,bull,ops,Operations and support,1303.815806533771,2.2047842401500937,1.2145873606695436,9.018200937576989,"nights, imposed elasticity 1.0",-5.0,% y/y change in cash cost per night,"31b_overlay_parameters.csv, profile=management"
FY2026E,year,management,bull,pd,Product development,1484.0700000000002,2.509598465429249,1.3825056080129379,10.264978686683245,"trend only, imposed elasticity 0.0",11.0,% y/y cash growth,"31b_overlay_parameters.csv, profile=management"
