"sheet","address","row","col","is_formula","formula","value","is_number","error"
"Revenue","F107","107","6","True","=Inputs!$E$130/100","0.0215","True",""
"Revenue","G107","107","7","True","=Inputs!$E$138/100","0.0299","True",""
"Revenue","H107","107","8","True","=Inputs!$E$146/100","0.0186","True",""
"Revenue","K107","107","11","True","=Inputs!$E$96","0","True",""
"Revenue","A108","108","1","False","","ADR","False",""
"Revenue","B108","108","2","False","","$","False",""
"Revenue","C108","108","3","True","=History!$B$53*(1+C106)*(1+C107)","179.5667328","True",""
"Revenue","D108","108","4","True","=History!$B$62*(1+D106)*(1+D107)","175.4298728","True",""
"Revenue","E108","108","5","True","=History!$B$71*(1+E106)*(1+E107)","195.64033266","True",""
"Revenue","F108","108","6","True","=History!$B$80*(1+F106)*(1+F107)","194.249001825","True",""
"Revenue","G108","108","7","True","=C108*(1+G106)*(1+G107)","191.408530344595","True",""
"Revenue","H108","108","8","True","=D108*(1+H106)*(1+H107)","184.947118829273","True",""
"Revenue","I108","108","9","True","=I110/I104","181.519529539462","True",""
"Revenue","J108","108","10","True","=J110/J104","191.741320174395","True",""
"Revenue","K108","108","11","True","=K110/K104","198.452266380499","True",""
"Revenue","A109","109","1","False","","  ADR growth (reported)","False",""
"Revenue","B109","109","2","False","","y/y","False",""
"Revenue","C109","109","3","True","=C108/History!$B$53-1","0.0483200000000001","True",""
"Revenue","D109","109","4","True","=D108/History!$B$62-1","0.0472799999999998","True",""
"Revenue","E109","109","5","True","=E108/History!$B$71-1","0.0472129999999999","True",""
"Revenue","F109","109","6","True","=F108/History!$B$80-1","0.0572524999999999","True",""
"Revenue","G109","109","7","True","=G108/C108-1","0.0659464999999999","True",""
"Revenue","H109","109","8","True","=H108/D108-1","0.0542509999999998","True",""
"Revenue","I109","109","9","True","=I108/History!$B$33-1","0.0596923246936836","True",""
"Revenue","J109","109","10","True","=J108/I108-1","0.0563123464503628","True",""
"Revenue","K109","109","11","True","=K108/J108-1","0.0349999999999999","True",""
"Revenue","A110","110","1","False","","Gross booking value","False",""
"Revenue","B110","110","2","False","","$M","False",""
"Revenue","C110","110","3","True","=C104*C108","27012.8700553421","True",""
"Revenue","D110","110","4","True","=D104*D108","24012.4030275732","True",""
"Revenue","E110","110","5","True","=E104*E108","34117.3122458081","True",""
"Revenue","F110","110","6","True","=F104*F108","32162.479617599","True",""
"Revenue","G110","110","7","True","=G104*G108","32150.635656129","True",""
"Revenue","H110","110","8","True","=H104*H108","28289.7001565111","True",""
"Revenue","I110","110","9","True","=History!$B$45+C110+D110","107425.273082915","True",""
"Revenue","J110","110","10","True","=SUM(E110:H110)","126720.127676047","True",""
"Revenue","K110","110","11","True","=K104*J108*(1+K106)*(1+K107)","143615.088698456","True",""
"Revenue","A111","111","1","False","","  GBV growth","False",""
"Revenue","B111","111","2","False","","y/y","False",""
"Revenue","C111","111","3","True","=C110/History!$B$52-1","0.179601312460353","True",""
"Revenue","D111","111","4","True","=D110/History!$B$61-1","0.177078579782998","True",""
"Revenue","E111","111","5","True","=E110/History!$B$70-1","0.168401104308497","True",""
"Revenue","F111","111","6","True","=F110/History!$B$79-1","0.182444103588198","True",""
"Revenue","G111","111","7","True","=G110/C110-1","0.190196953906083","True",""
"Revenue","H111","111","8","True","=H110/D110-1","0.178128658095001","True",""
"Revenue","I111","111","9","True","=I110/History!$B$31-1","0.176618544172128","True",""
"Revenue","J111","111","10","True","=J110/I110-1","0.179611873811476","True",""
"Revenue","K111","111","11","True","=K110/J110-1","0.133325","True",""
"Revenue","A112","112","1","False","","Take rate, assumed (prior-year quarter + bps)","False",""
"Revenue","B112","112","2","False","","%","False",""
"Revenue","C112","112","3","True","=History!$B$55+Inputs!$E$26/10000","0.1793","True",""
"Revenue","D112","112","4","True","=History!$B$64+Inputs!$E$26/10000","0.1367","True",""
"Revenue","E112","112","5","True","=History!$B$73+Inputs!$E$49/10000","0.0932","True",""
"Revenue","F112","112","6","True","=History!$B$82+Inputs!$E$49/10000","0.1341","True",""
"Revenue","G112","112","7","True","=C112+Inputs!$E$49/10000","0.1808","True",""
"Revenue","H112","112","8","True","=D112+Inputs!$E$49/10000","0.1382","True",""
"Revenue","I112","112","9","True","=(History!$B$46+C110*C112+D110*D112)/I110","0.134157472270686","True",""
"Revenue","J112","112","10","True","=(E110*E112+F110*F112+G110*G112+H110*H112)/J110","0.135852084605667","True",""
"Revenue","K112","112","11","True","=J112+Inputs!$E$72/10000","0.137852084605667","True",""
"Revenue","A113","113","1","False","","FX effect on revenue (lagged)","False",""
"Revenue","B113","113","2","False","","pp","False",""
"Revenue","C113","113","3","True","=Inputs!$E$105/100","0.03","True",""
"Revenue","D113","113","4","True","=Inputs!$E$113/100","-0.0043","True",""
"Revenue","E113","113","5","True","=Inputs!$E$121/100","-0.005","True",""
"Revenue","F113","113","6","True","=Inputs!$E$129/100","0.0053","True",""
"Revenue","G113","113","7","True","=Inputs!$E$137/100","0.0125","True",""
"Revenue","H113","113","8","True","=Inputs!$E$145/100","0.0216","True",""
"Revenue","K113","113","11","True","=Inputs!$E$95","0","True",""
"Revenue","A114","114","1","False","","  FX timing wedge (revenue FX less ADR FX)","False",""
"Revenue","B114","114","2","False","","pp","False",""
"Revenue","C114","114","3","True","=(1+C113)/(1+C107)-1","0.0218253968253967","True",""
"Revenue","D114","114","4","True","=(1+D113)/(1+D107)-1","-0.0112214498510426","True",""
"Revenue","E114","114","5","True","=(1+E113)/(1+E107)-1","-0.0166040719509785","True",""
"Revenue","F114","114","6","True","=(1+F113)/(1+F107)-1","-0.0158590308370044","True",""
"Revenue","G114","114","7","True","=(1+G113)/(1+G107)-1","-0.0168948441596273","True",""
"Revenue","H114","114","8","True","=(1+H113)/(1+H107)-1","0.00294521892794042","True",""
"Revenue","K114","114","11","True","=(1+K113)/(1+K107)-1","0","True",""
"Revenue","A115","115","1","False","","Core revenue (GBV x take x wedge)","False",""
"Revenue","B115","115","2","False","","$M","False",""
"Revenue","C115","115","3","True","=C110*C112*(1+C114)","4949.11689380012","True",""
"Revenue","D115","115","4","True","=D110*D112*(1+D114)","3245.66113529852","True",""
"Revenue","E115","115","5","True","=E110*E112*(1+E114)","3126.93697746864","True",""
"Revenue","F115","115","6","True","=F110*F112*(1+F114)","4244.58869883372","True",""
"Revenue","G115","115","7","True","=G110*G112*(1+G114)","5714.6279864171","True",""
"Revenue","H115","115","8","True","=H110*H112*(1+H114)","3921.15129723251","True",""
"Revenue","I115","115","9","True","=History!$B$46+C115+D115","14480.7780290986","True",""
"Revenue","J115","115","10","True","=SUM(E115:H115)","17007.304959952","True",""
"Revenue","K115","115","11","True","=K110*K112*(1+K114)","19797.63935791","True",""
"Revenue","A116","116","1","False","","  Implied reported take rate (core revenue / GBV)","False",""
"Revenue","B116","116","2","False","","%","False",""
"Revenue","C116","116","3","True","=C115/C110","0.183213293650794","True",""
"Revenue","D116","116","4","True","=D115/D110","0.135166027805362","True",""
"Revenue","E116","116","5","True","=E115/E110","0.0916525004941688","True",""
"Revenue","F116","116","6","True","=F115/F110","0.131973303964758","True",""
"Revenue","G116","116","7","True","=G115/G110","0.177745412175939","True",""
"Revenue","H116","116","8","True","=H115/H110","0.138607029255841","True",""
"Revenue","I116","116","9","True","=I115/I110","0.134798615014195","True",""
"Revenue","J116","116","10","True","=J115/J110","0.134211551644188","True",""
"Revenue","K116","116","11","True","=K115/K110","0.137852084605667","True",""
"Revenue","A117","117","1","False","","New business outside GBV x take, incremental","False",""
"Revenue","B117","117","2","False","","$M","False",""
"Revenue","C117","117","3","True","=I117*C115/(C115+D115)","27.6628513979475","True",""
"Revenue","D117","117","4","True","=I117*D115/(C115+D115)","18.1414671749482","True",""
"Revenue","E117","117","5","True","=J117*E115/SUM(E115:H115)","75.9937657431948","True",""
"Revenue","F117","117","6","True","=J117*F115/SUM(E115:H115)","103.155989896703","True",""
"Revenue","G117","117","7","True","=J117*G115/SUM(E115:H115)","138.882268379085","True",""
"Revenue","H117","117","8","True","=J117*H115/SUM(E115:H115)","95.2955097185039","True",""
"Revenue","I117","117","9","True","=Inputs!$E$41-History!$B$43*I115/History!$B$32","45.8043185728957","True",""
"Revenue","J117","117","10","True","=Inputs!$E$64-History!$B$43*J115/History!$B$32","413.327533737487","True",""
"Revenue","K117","117","11","True","=Inputs!$E$87-History!$B$43*K115/History!$B$32","1076.59213525897","True",""
"Revenue","A118","118","1","False","","REVENUE","False",""
"Revenue","B118","118","2","False","","$M","False",""
"Revenue","C118","118","3","True","=C115+C117","4976.77974519807","True",""
"Revenue","D118","118","4","True","=D115+D117","3263.80260247347","True",""
"Revenue","E118","118","5","True","=E115+E117","3202.93074321184","True",""
"Revenue","F118","118","6","True","=F115+F117","4347.74468873042","True",""
"Revenue","G118","118","7","True","=G115+G117","5853.51025479619","True",""
"Revenue","H118","118","8","True","=H115+H117","4016.44680695102","True",""
"Revenue","I118","118","9","True","=I115+I117","14526.5823476715","True",""
"Revenue","J118","118","10","True","=J115+J117","17420.6324936895","True",""
"Revenue","K118","118","11","True","=K115+K117","20874.2314931689","True",""
"Revenue","A119","119","1","False","","  Revenue growth","False",""
"Revenue","B119","119","2","False","","y/y","False",""
"Revenue","C119","119","3","True","=C118/History!$B$54-1","0.215330829108197","True",""
"Revenue","D119","119","4","True","=D118/History!$B$63-1","0.174874946894698","True",""
"Revenue","E119","119","5","True","=E118/History!$B$72-1","0.196015960870738","True",""
"Revenue","F119","119","6","True","=F118/History!$B$81-1","0.205029015723508","True",""
"Revenue","G119","119","7","True","=G118/C118-1","0.176164217523199","True",""
"Revenue","H119","119","8","True","=H118/D118-1","0.230603469678943","True",""
"Revenue","I119","119","9","True","=I118/History!$B$32-1","0.186715329439714","True",""
"Revenue","J119","119","10","True","=J118/I118-1","0.199224433989583","True",""
"Revenue","K119","119","11","True","=K118/J118-1","0.198247623944224","True",""
"Revenue","A120","120","1","False","","  Seasonal margin spread vs FY2026 (2027 quarters)","False",""
"Revenue","B120","120","2","False","","pts","False",""
"Revenue","E120","120","5","True","=History!$B$99-Costs!$D$82","-0.184351226663","True",""
"Revenue","F120","120","6","True","=History!$B$100-Costs!$D$82","-0.0283512266629996","True",""
"Revenue","G120","120","7","True","=Inputs!$E$107/100-Costs!$D$82","0.123648773337","True",""
"Revenue","H120","120","8","True","=Inputs!$E$115/100-Costs!$D$82","-0.0103512266629996","True",""
"Revenue","A121","121","1","False","","  Correction so the 2027 quarters reproduce the FY2027 margin","False",""
"Revenue","B121","121","2","False","","pts","False",""
"Revenue","E121","121","5","True","=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118)","0.0018095723642487","True",""
"Revenue","F121","121","6","True","=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118)","0.0018095723642487","True",""
"Revenue","G121","121","7","True","=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118)","0.0018095723642487","True",""
"Revenue","H121","121","8","True","=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118)","0.0018095723642487","True",""
"Revenue","A122","122","1","False","","Adj. EBITDA margin","False",""
"Revenue","B122","122","2","False","","%","False",""
"Revenue","C122","122","3","True","=Inputs!$E$107/100","0.502","True",""
"Revenue","D122","122","4","True","=Inputs!$E$115/100","0.368","True",""
"Revenue","E122","122","5","True","=Costs!$E$82+E120+E121","0.197458345701249","True",""
"Revenue","F122","122","6","True","=Costs!$E$82+F120+F121","0.353458345701249","True",""
"Revenue","G122","122","7","True","=Costs!$E$82+G120+G121","0.505458345701249","True",""
"Revenue","H122","122","8","True","=Costs!$E$82+H120+H121","0.371458345701249","True",""
"Revenue","I122","122","9","True","=Costs!$D$82","0.378351226663","True",""
"Revenue","J122","122","10","True","=Costs!$E$82","0.38","True",""
"Revenue","K122","122","11","True","=Costs!$F$82","0.38","True",""
"Revenue","A123","123","1","False","","Adj. EBITDA","False",""
"Revenue","B123","123","2","False","","$M","False",""
"Revenue","C123","123","3","True","=C118*C122","2498.34343208943","True",""
"Revenue","D123","123","4","True","=D118*D122","1201.07935771024","True",""
"Revenue","E123","123","5","True","=E118*E122","632.445405950281","True",""
"Revenue","F123","123","6","True","=F118*F122","1536.74664521005","True",""
"Revenue","G123","123","7","True","=G118*G122","2958.70560993458","True",""
"Revenue","H123","123","8","True","=H118*H122","1491.94268650709","True",""
"Revenue","I123","123","9","True","=Costs!$D$81","5496.1502504626","True",""
"Revenue","J123","123","10","True","=Costs!$E$81","6619.84034760199","True",""
"Revenue","K123","123","11","True","=Costs!$F$81","7932.2079674042","True",""
"Revenue","A124","124","1","False","","  Memo: seasonal share of full-year nights","False",""
"Revenue","B124","124","2","False","","%","False",""
"Revenue","C124","124","3","True","=C104/I104","0.254191918859273","True",""
"Revenue","D124","124","4","True","=D104/I104","0.231285798268758","True",""
"Revenue","E124","124","5","True","=E104/J104","0.263867880741709","True",""
"Revenue","F124","124","6","True","=F104/J104","0.2505306352565","True",""
"Revenue","G124","124","7","True","=G104/J104","0.254154841151196","True",""
"Revenue","H124","124","8","True","=H104/J104","0.231446642850594","True",""
"Revenue","A125","125","1","False","","  Memo: 2023-2025 mean seasonal share","False",""
"Revenue","B125","125","2","False","","%","False",""
"Revenue","C125","125","3","True","=History!$B$97","0.251023295047981","True",""
"Revenue","D125","125","4","True","=History!$B$98","0.224994004407846","True",""
"Revenue","E125","125","5","True","=History!$B$95","0.269486182357886","True",""
"Revenue","F125","125","6","True","=History!$B$96","0.254496518186287","True",""
"Revenue","G125","125","7","True","=History!$B$97","0.251023295047981","True",""
"Revenue","H125","125","8","True","=History!$B$98","0.224994004407846","True",""
"Costs","A1","1","1","False","","Cost stack, adj. EBITDA and net income - lever by lever","False",""
"Costs","A2","2","1","False","","Mechanics from WS07 07_margin_lever_model.py: cost of revenue on GBV dollars, operations & support on nights, the rest on cash growth rates.","False",""
"Costs","A4","4","1","False","","BEAR CASE","False",""
"Costs","A5","5","1","False","","Line","False",""
"Costs","B5","5","2","False","","Unit","False",""
"Costs","C5","5","3","False","","FY2025A","False",""
"Costs","D5","5","4","False","","FY2026E","False",""
"Costs","E5","5","5","False","","FY2027E","False",""
"Costs","F5","5","6","False","","FY2028E","False",""
"Costs","A6","6","1","False","","Revenue","False",""
"Costs","B6","6","2","False","","$M","False",""
"Costs","C6","6","3","True","=History!$B$32","12241","True",""
"Costs","D6","6","4","True","=Revenue!$I$36","13933.3489609138","True",""
"Costs","E6","6","5","True","=Revenue!$J$36","14180.9741306969","True",""
"Costs","F6","6","6","True","=Revenue!$K$36","14967.5726760178","True",""
"Costs","A7","7","1","False","","GBV","False",""
"Costs","B7","7","2","False","","$M","False",""
"Costs","C7","7","3","True","=History!$B$31","91300","True",""
"Costs","D7","7","4","True","=Revenue!$I$28","103758.73644244","True",""
"Costs","E7","7","5","True","=Revenue!$J$28","108038.477409085","True",""
"Costs","F7","7","6","True","=Revenue!$K$28","113949.508015111","True",""
"Costs","A8","8","1","False","","Nights","False",""
"Costs","B8","8","2","False","","M","False",""
"Costs","C8","8","3","True","=History!$B$30","533","True",""
"Costs","D8","8","4","True","=Revenue!$I$22","579.097380995909","True",""
"Costs","E8","8","5","True","=Revenue!$J$22","611.222842848583","True",""
"Costs","F8","8","6","True","=Revenue!$K$22","638.281419332217","True",""
"Costs","A9","9","1","False","","Cost of revenue, cash","False",""
"Costs","B9","9","2","False","","$M","False",""
"Costs","C9","9","3","True","=History!$B$37","2086","True",""
"Costs","D9","9","4","True","=C9/C7*(1+Inputs!$C$27)*D7","2382.50742431572","True",""
"Costs","E9","9","5","True","=D9/D7*(1+Inputs!$C$50)*E7","2517.99049039045","True",""
"Costs","F9","9","6","True","=E9/E7*(1+Inputs!$C$73)*F7","2682.31302672931","True",""
"Costs","A10","10","1","False","","Operations & support, cash","False",""
"Costs","B10","10","2","False","","$M","False",""
"Costs","C10","10","3","True","=History!$B$38","1237","True",""
"Costs","D10","10","4","True","=C10/C8*(1+Inputs!$C$28)*D8","1290.22461891231","True",""
"Costs","E10","10","5","True","=D10/D8*(1+Inputs!$C$51)*E8","1334.56390869185","True",""
"Costs","F10","10","6","True","=E10/E8*(1+Inputs!$C$74)*F8","1365.77159816588","True",""
"Costs","A11","11","1","False","","Product development, cash (ex-SBC)","False",""
"Costs","B11","11","2","False","","$M","False",""
"Costs","C11","11","3","True","=History!$B$39","1337","True",""
"Costs","D11","11","4","True","=C11*(1+Inputs!$C$29)","1490.755","True",""
"Costs","E11","11","5","True","=D11*(1+Inputs!$C$52)","1624.92295","True",""
"Costs","F11","11","6","True","=E11*(1+Inputs!$C$75)","1763.04140075","True",""
"Costs","A12","12","1","False","","Brand & performance marketing","False",""
"Costs","B12","12","2","False","","$M","False",""
"Costs","C12","12","3","True","=History!$B$40","1595","True",""
"Costs","D12","12","4","True","=C12*(1+Inputs!$C$30)","2041.6","True",""
"Costs","E12","12","5","True","=D12*(1+Inputs!$C$53)","2286.592","True",""
"Costs","F12","12","6","True","=E12*(1+Inputs!$C$76)","2538.11712","True",""
"Costs","A13","13","1","False","","Field operations & policy, cash","False",""
"Costs","B13","13","2","False","","$M","False",""
"Costs","C13","13","3","True","=History!$B$41","781","True",""
"Costs","D13","13","4","True","=C13*(1+Inputs!$C$31)","937.2","True",""
"Costs","E13","13","5","True","=D13*(1+Inputs!$C$54)","1030.92","True",""
"Costs","F13","13","6","True","=E13*(1+Inputs!$C$77)","1123.7028","True",""
"Costs","A14","14","1","False","","G&A, cash","False",""
"Costs","B14","14","2","False","","$M","False",""
"Costs","C14","14","3","True","=History!$B$42","1069","True",""
"Costs","D14","14","4","True","=C14*(1+Inputs!$C$32)","1101.07","True",""
"Costs","E14","14","5","True","=D14*(1+Inputs!$C$55)","1156.1235","True",""
"Costs","F14","14","6","True","=E14*(1+Inputs!$C$78)","1213.929675","True",""
"Costs","A15","15","1","False","","New-business cost of the incremental revenue","False",""
"Costs","B15","15","2","False","","$M","False",""
"Costs","C15","15","3","True","=0","0","True",""
"Costs","D15","15","4","True","=Revenue!$I$35*(1-Inputs!$C$20)","3.10533516564806","True",""
"Costs","E15","15","5","True","=Revenue!$J$35*(1-Inputs!$C$20)","7.23656007273622","True",""
"Costs","F15","15","6","True","=Revenue!$K$35*(1-Inputs!$C$20)","29.82737250522","True",""
"Costs","A16","16","1","False","","AI referral cost","False",""
"Costs","B16","16","2","False","","$M","False",""
"Costs","C16","16","3","True","=0","0","True",""
"Costs","D16","16","4","True","=D6*Inputs!$C$40","0","True",""
"Costs","E16","16","5","True","=E6*Inputs!$C$63","323.326210179889","True",""
"Costs","F16","16","6","True","=F6*Inputs!$C$86","573.258033491483","True",""
"Costs","A17","17","1","False","","Total cash costs","False",""
"Costs","B17","17","2","False","","$M","False",""
"Costs","C17","17","3","True","=C9+C10+C11+C12+C13+C14+C15+C16","8105","True",""
"Costs","D17","17","4","True","=D9+D10+D11+D12+D13+D14+D15+D16","9246.46237839368","True",""
"Costs","E17","17","5","True","=E9+E10+E11+E12+E13+E14+E15+E16","10281.6756193349","True",""
"Costs","F17","17","6","True","=F9+F10+F11+F12+F13+F14+F15+F16","11289.9610266419","True",""
"Costs","A18","18","1","False","","D&A and other add-backs","False",""
"Costs","B18","18","2","False","","$M","False",""
"Costs","C18","18","3","True","=History!$B$109","161","True",""
"Costs","D18","18","4","True","=D6*Inputs!$C$33","125.400140648225","True",""
"Costs","E18","18","5","True","=E6*Inputs!$C$56","127.628767176272","True",""
"Costs","F18","18","6","True","=F6*Inputs!$C$79","134.70815408416","True",""
"Costs","A19","19","1","False","","  Adj. EBITDA before the WS07 38% ceiling","False",""
"Costs","B19","19","2","False","","$M","False",""
"Costs","C19","19","3","True","=History!$B$35","4297","True",""
"Costs","D19","19","4","True","=D6-D17+D18","4812.28672316839","True",""
"Costs","E19","19","5","True","=E6-E17+E18","4026.92727853824","True",""
"Costs","F19","19","6","True","=F6-F17+F18","3812.3198034601","True",""
"Costs","A20","20","1","False","","  Margin before the ceiling","False",""
"Costs","B20","20","2","False","","%","False",""
"Costs","C20","20","3","True","=C19/C6","0.351033412302916","True",""
"Costs","D20","20","4","True","=D19/D6","0.345379042516478","True",""
"Costs","E20","20","5","True","=E19/E6","0.283966901104582","True",""
"Costs","F20","20","6","True","=F19/F6","0.254705280941678","True",""
"Costs","A21","21","1","False","","ADJUSTED EBITDA (capped at the WS07 ceiling)","False",""
"Costs","B21","21","2","False","","$M","False",""
"Costs","C21","21","3","True","=History!$B$35","4297","True",""
"Costs","D21","21","4","True","=MIN(D19,D6*Inputs!$C$21)","4812.28672316839","True",""
"Costs","E21","21","5","True","=MIN(E19,E6*Inputs!$C$21)","4026.92727853824","True",""
"Costs","F21","21","6","True","=MIN(F19,F6*Inputs!$C$21)","3812.3198034601","True",""
"Costs","A22","22","1","False","","  Adj. EBITDA margin","False",""
"Costs","B22","22","2","False","","%","False",""
"Costs","C22","22","3","True","=C21/C6","0.351033412302916","True",""
"Costs","D22","22","4","True","=D21/D6","0.345379042516478","True",""
"Costs","E22","22","5","True","=E21/E6","0.283966901104582","True",""
"Costs","F22","22","6","True","=F21/F6","0.254705280941678","True",""
"Costs","A23","23","1","False","","Stock-based compensation","False",""
"Costs","B23","23","2","False","","$M","False",""
"Costs","C23","23","3","True","=History!$B$36","1581","True",""
"Costs","D23","23","4","True","=C23*(1+Inputs!$C$34)","1833.96","True",""
"Costs","E23","23","5","True","=D23*(1+Inputs!$C$57)","2090.7144","True",""
"Costs","F23","23","6","True","=E23*(1+Inputs!$C$80)","2341.600128","True",""
"Costs","A24","24","1","False","","  SBC, % of revenue","False",""
"Costs","B24","24","2","False","","%","False",""
"Costs","C24","24","3","True","=C23/C6","0.129156114696512","True",""
"Costs","D24","24","4","True","=D23/D6","0.131623775816185","True",""
"Costs","E24","24","5","True","=E23/E6","0.14743094379351","True",""
"Costs","F24","24","6","True","=F23/F6","0.156444881123035","True",""
"Costs","A25","25","1","False","","D&A","False",""
"Costs","B25","25","2","False","","$M","False",""
"Costs","C25","25","3","True","=History!$B$108","91","True",""
"Costs","D25","25","4","True","=D6*Inputs!$C$46","97.5334427263969","True",""
"Costs","E25","25","5","True","=E6*Inputs!$C$69","99.2668189148783","True",""
"Costs","F25","25","6","True","=F6*Inputs!$C$92","104.773008732125","True",""
"Costs","A26","26","1","False","","GAAP operating income","False",""
"Costs","B26","26","2","False","","$M","False",""
"Costs","D26","26","4","True","=D21-D23-D18","2852.92658252016","True",""
"Costs","E26","26","5","True","=E21-E23-E18","1808.58411136197","True",""
"Costs","F26","26","6","True","=F21-F23-F18","1336.01152137594","True",""
"Costs","A27","27","1","False","","  GAAP operating margin","False",""
"Costs","B27","27","2","False","","%","False",""
"Costs","D27","27","4","True","=D26/D6","0.204755266700293","True",""
"Costs","E27","27","5","True","=E26/E6","0.127535957311071","True",""
"Costs","F27","27","6","True","=F26/F6","0.0892603998186425","True",""
"Costs","A28","28","1","False","","Interest income","False",""
"Costs","B28","28","2","False","","$M","False",""
"Costs","C28","28","3","True","=History!$B$110","705","True",""
"Costs","D28","28","4","True","=Inputs!$C$35","620","True",""
"Costs","E28","28","5","True","=Inputs!$C$58","540","True",""
"Costs","F28","28","6","True","=Inputs!$C$81","500","True",""
"Costs","A29","29","1","False","","Interest expense","False",""
"Costs","B29","29","2","False","","$M","False",""
"Costs","C29","29","3","True","=History!$B$111","0","True",""
"Costs","D29","29","4","True","=Inputs!$C$36","125","True",""
"Costs","E29","29","5","True","=Inputs!$C$59","128","True",""
"Costs","F29","29","6","True","=Inputs!$C$82","128","True",""
"Costs","A30","30","1","False","","Pre-tax income","False",""
"Costs","B30","30","2","False","","$M","False",""
"Costs","D30","30","4","True","=D26+D28-D29","3347.92658252016","True",""
"Costs","E30","30","5","True","=E26+E28-E29","2220.58411136197","True",""
"Costs","F30","30","6","True","=F26+F28-F29","1708.01152137594","True",""
"Costs","A31","31","1","False","","  Effective tax rate","False",""
"Costs","B31","31","2","False","","%","False",""
"Costs","D31","31","4","True","=Inputs!$C$39","0.21","True",""
"Costs","E31","31","5","True","=Inputs!$C$62","0.21","True",""
"Costs","F31","31","6","True","=Inputs!$C$85","0.21","True",""
"Costs","A32","32","1","False","","Net income","False",""
"Costs","B32","32","2","False","","$M","False",""
"Costs","D32","32","4","True","=D30*(1-D31)","2644.86200019093","True",""
"Costs","E32","32","5","True","=E30*(1-E31)","1754.26144797595","True",""
"Costs","F32","32","6","True","=F30*(1-F31)","1349.32910188699","True",""
"Costs","A34","34","1","False","","BASE CASE","False",""
"Costs","A35","35","1","False","","Line","False",""
"Costs","B35","35","2","False","","Unit","False",""
"Costs","C35","35","3","False","","FY2025A","False",""
"Costs","D35","35","4","False","","FY2026E","False",""
"Costs","E35","35","5","False","","FY2027E","False",""
"Costs","F35","35","6","False","","FY2028E","False",""
"Costs","A36","36","1","False","","Revenue","False",""
"Costs","B36","36","2","False","","$M","False",""
"Costs","C36","36","3","True","=History!$B$32","12241","True",""
"Costs","D36","36","4","True","=Revenue!$I$77","14232.5318024691","True",""
"Costs","E36","36","5","True","=Revenue!$J$77","15842.0359105105","True",""
"Costs","F36","36","6","True","=Revenue!$K$77","17943.6186605234","True",""
"Costs","A37","37","1","False","","GBV","False",""
"Costs","B37","37","2","False","","$M","False",""
"Costs","C37","37","3","True","=History!$B$31","91300","True",""
"Costs","D37","37","4","True","=Revenue!$I$69","105614.330217098","True",""
"Costs","E37","37","5","True","=Revenue!$J$69","118081.260491645","True",""
"Costs","F37","37","6","True","=Revenue!$K$69","130025.514586341","True",""
"Costs","A38","38","1","False","","Nights","False",""
"Costs","B38","38","2","False","","M","False",""
"Costs","C38","38","3","True","=History!$B$30","533","True",""
"Costs","D38","38","4","True","=Revenue!$I$63","585.697268556348","True",""
"Costs","E38","38","5","True","=Revenue!$J$63","637.644504969055","True",""
"Costs","F38","38","6","True","=Revenue!$K$63","685.018588761987","True",""
"Costs","A39","39","1","False","","Cost of revenue, cash","False",""
"Costs","B39","39","2","False","","$M","False",""
"Costs","C39","39","3","True","=History!$B$37","2086","True",""
"Costs","D39","39","4","True","=C39/C37*(1+Inputs!$D$27)*D37","2413.05030485066","True",""
"Costs","E39","39","5","True","=D39/D37*(1+Inputs!$D$50)*E37","2697.89166906432","True",""
"Costs","F39","39","6","True","=E39/E37*(1+Inputs!$D$73)*F37","2955.93710087593","True",""
"Costs","A40","40","1","False","","Operations & support, cash","False",""
"Costs","B40","40","2","False","","$M","False",""
"Costs","C40","40","3","True","=History!$B$38","1237","True",""
"Costs","D40","40","4","True","=C40/C38*(1+Inputs!$D$28)*D38","1291.33610721199","True",""
"Costs","E40","40","5","True","=D40/D38*(1+Inputs!$D$51)*E38","1335.57512760538","True",""
"Costs","F40","40","6","True","=E40/E38*(1+Inputs!$D$74)*F38","1363.06216531284","True",""
"Costs","A41","41","1","False","","Product development, cash (ex-SBC)","False",""
"Costs","B41","41","2","False","","$M","False",""
"Costs","C41","41","3","True","=History!$B$39","1337","True",""
"Costs","D41","41","4","True","=C41*(1+Inputs!$D$29)","1484.07","True",""
"Costs","E41","41","5","True","=D41*(1+Inputs!$D$52)","1632.477","True",""
"Costs","F41","41","6","True","=E41*(1+Inputs!$D$75)","1787.562315","True",""
"Costs","A42","42","1","False","","Brand & performance marketing","False",""
"Costs","B42","42","2","False","","$M","False",""
"Costs","C42","42","3","True","=History!$B$40","1595","True",""
"Costs","D42","42","4","True","=C42*(1+Inputs!$D$30)","1993.75","True",""
"Costs","E42","42","5","True","=D42*(1+Inputs!$D$53)","2312.75","True",""
"Costs","F42","42","6","True","=E42*(1+Inputs!$D$76)","2624.97125","True",""
"Costs","A43","43","1","False","","Field operations & policy, cash","False",""
"Costs","B43","43","2","False","","$M","False",""
"Costs","C43","43","3","True","=History!$B$41","781","True",""
