cand_spec,n,rmse,mae,bias,rmse_ratio_to_naive,target,pool,window,prior_basis
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,10,0.3752584022175352,0.3274415547049811,0.2051808452286304,1.1806651466129676,take_rate_pct,all,W2,full_sample
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,10,0.42191734972622336,0.3387000000000002,0.2905000000000003,1.327466904483315,take_rate_pct,all,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,10,3.1356699842298457,2.3924999999999996,0.5545,9.865671867127125,take_rate_pct,all,W2,full_sample
calibration-rail|ref_ar1|ref_ar1|take_rate_pct|harness_fn_direct_call,10,3.1367804518053806,2.368331928428006,0.14310155520652187,9.86916570058996,take_rate_pct,all,W2,full_sample
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,10,4.521956434995809,4.489,0.10500000000000007,14.227306639244384,take_rate_pct,all,W2,full_sample
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,14,0.32618191681505415,0.27857142857142836,0.1385714285714288,1.0032127445416605,take_rate_pct,parsimonious,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,14,3.204754907611055,2.4648214285714283,0.35160714285714245,9.856619268905648,take_rate_pct,parsimonious,W1,PIT
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,14,4.605806118368423,4.569285714285714,0.05928571428571429,14.165725193941544,take_rate_pct,parsimonious,W1,PIT
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,10,0.3354381463101656,0.2975,0.10150000000000059,1.05537977524962,take_rate_pct,parsimonious,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,10,3.1356699842298457,2.3924999999999996,0.5545,9.865671867127125,take_rate_pct,parsimonious,W2,PIT
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,10,4.521956434995809,4.489,0.10500000000000007,14.227306639244384,take_rate_pct,parsimonious,W2,PIT
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,14,0.3764195512608621,0.2876428571428575,0.19021428571428597,1.157724789917358,take_rate_pct,parsimonious,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,14,3.204754907611055,2.4648214285714283,0.35160714285714245,9.856619268905648,take_rate_pct,parsimonious,W1,full_sample
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,14,4.605806118368423,4.569285714285714,0.05928571428571429,14.165725193941544,take_rate_pct,parsimonious,W1,full_sample
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,10,0.42191734972622336,0.3387000000000002,0.2905000000000003,1.327466904483315,take_rate_pct,parsimonious,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|take_rate_pct|harness_fn_direct_call,10,3.1356699842298457,2.3924999999999996,0.5545,9.865671867127125,take_rate_pct,parsimonious,W2,full_sample
calibration-rail|ref_naive|ref_naive|take_rate_pct|harness_fn_direct_call,10,4.521956434995809,4.489,0.10500000000000007,14.227306639244384,take_rate_pct,parsimonious,W2,full_sample
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,14,0.32618191681505415,0.27857142857142836,0.1385714285714288,1.0032127445416605,take_rate_pct,repaired,W1,PIT
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,14,0.43626225336522945,0.34325835437555263,0.2818264769037998,1.3417784063934404,take_rate_pct,repaired,W1,PIT
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,10,0.3354381463101656,0.2975,0.10150000000000059,1.05537977524962,take_rate_pct,repaired,W2,PIT
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,10,0.4128468571925757,0.3454876577971852,0.2908201516881334,1.2989286643431706,take_rate_pct,repaired,W2,PIT
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,14,0.3764195512608621,0.2876428571428575,0.19021428571428597,1.157724789917358,take_rate_pct,repaired,W1,full_sample
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,14,0.4010813173951819,0.3355302293394407,0.1543546327740652,1.2335750955702116,take_rate_pct,repaired,W1,full_sample
fee-takerate|take_rate_kernel|kernel_lambda_season_w23,10,0.3752584022175352,0.3274415547049811,0.2051808452286304,1.1806651466129676,take_rate_pct,repaired,W2,full_sample
fee-takerate|take_rate_lastyear|tau_lag4_plus_drift,10,0.42191734972622336,0.3387000000000002,0.2905000000000003,1.327466904483315,take_rate_pct,repaired,W2,full_sample
baselines|naive|naive|gbv_musd,14,722.0411497515342,626.4782413639459,64.0497611504483,1.0,gbv_musd,all,W1,PIT
baselines|ar1|ar1|gbv_musd,14,1200.0173740270866,922.1507520316845,736.2756151714618,1.6619792022103332,gbv_musd,all,W1,PIT
baselines|trailing4|trailing4|gbv_musd,14,1204.6733394135201,909.5918385190749,359.781873689572,1.6684275402143869,gbv_musd,all,W1,PIT
baselines|naive|naive|gbv_musd,10,737.3251731529319,644.9752477040092,12.163610699230048,1.0,gbv_musd,all,W2,PIT
baselines|trailing4|trailing4|gbv_musd,10,837.8719825343101,697.7709302448809,-71.96302051642306,1.1363669830387348,gbv_musd,all,W2,PIT
baselines|ar1|ar1|gbv_musd,10,903.4619702016465,707.8965236395383,447.67133203522644,1.225323647012192,gbv_musd,all,W2,PIT
baselines|ar1|ar1|gbv_musd,14,709.2586862146799,554.2691265246549,294.04351091161453,0.982296765854338,gbv_musd,all,W1,full_sample
baselines|naive|naive|gbv_musd,14,722.0411497515342,626.4782413639459,64.0497611504483,1.0,gbv_musd,all,W1,full_sample
baselines|trailing4|trailing4|gbv_musd,14,1204.6733394135201,909.5918385190749,359.781873689572,1.6684275402143869,gbv_musd,all,W1,full_sample
baselines|naive|naive|gbv_musd,10,737.3251731529319,644.9752477040092,12.163610699230048,1.0,gbv_musd,all,W2,full_sample
baselines|ar1|ar1|gbv_musd,10,744.4633132701541,574.2311366734608,312.14873392457196,1.009681129001331,gbv_musd,all,W2,full_sample
baselines|trailing4|trailing4|gbv_musd,10,837.8719825343101,697.7709302448809,-71.96302051642306,1.1363669830387348,gbv_musd,all,W2,full_sample
baselines|naive|naive|gbv_musd,14,722.0411497515342,626.4782413639459,64.0497611504483,1.0,gbv_musd,parsimonious,W1,PIT
baselines|ar1|ar1|gbv_musd,14,1200.0173740270866,922.1507520316845,736.2756151714618,1.6619792022103332,gbv_musd,parsimonious,W1,PIT
baselines|trailing4|trailing4|gbv_musd,14,1204.6733394135201,909.5918385190749,359.781873689572,1.6684275402143869,gbv_musd,parsimonious,W1,PIT
baselines|naive|naive|gbv_musd,10,737.3251731529319,644.9752477040092,12.163610699230048,1.0,gbv_musd,parsimonious,W2,PIT
baselines|trailing4|trailing4|gbv_musd,10,837.8719825343101,697.7709302448809,-71.96302051642306,1.1363669830387348,gbv_musd,parsimonious,W2,PIT
baselines|ar1|ar1|gbv_musd,10,903.4619702016465,707.8965236395383,447.67133203522644,1.225323647012192,gbv_musd,parsimonious,W2,PIT
baselines|ar1|ar1|gbv_musd,14,709.2586862146799,554.2691265246549,294.04351091161453,0.982296765854338,gbv_musd,parsimonious,W1,full_sample
baselines|naive|naive|gbv_musd,14,722.0411497515342,626.4782413639459,64.0497611504483,1.0,gbv_musd,parsimonious,W1,full_sample
baselines|trailing4|trailing4|gbv_musd,14,1204.6733394135201,909.5918385190749,359.781873689572,1.6684275402143869,gbv_musd,parsimonious,W1,full_sample
baselines|naive|naive|gbv_musd,10,737.3251731529319,644.9752477040092,12.163610699230048,1.0,gbv_musd,parsimonious,W2,full_sample
baselines|ar1|ar1|gbv_musd,10,744.4633132701541,574.2311366734608,312.14873392457196,1.009681129001331,gbv_musd,parsimonious,W2,full_sample
baselines|trailing4|trailing4|gbv_musd,10,837.8719825343101,697.7709302448809,-71.96302051642306,1.1363669830387348,gbv_musd,parsimonious,W2,full_sample
baselines|naive|naive|nights_m,14,3.166842154242623,2.374621771178194,0.8366023865781297,1.0,nights_m,all,W1,PIT
baselines|trailing4|trailing4|nights_m,14,5.561746209794932,4.052854883854492,3.1331770298252826,1.7562435823786962,nights_m,all,W1,PIT
baselines|ar1|ar1|nights_m,14,7.123396072998711,5.416193229691359,5.258155424689091,2.2493688431725234,nights_m,all,W1,PIT
baselines|naive|naive|nights_m,10,2.5934205546950313,1.9877478033192901,0.3424666629505609,1.0,nights_m,all,W2,PIT
baselines|trailing4|trailing4|nights_m,10,2.6443770669620204,2.281595488874791,0.9940464932338984,1.019648379887612,nights_m,all,W2,PIT
baselines|ar1|ar1|nights_m,10,4.487028703561929,3.5319158694159456,3.3106629424127703,1.7301585334622187,nights_m,all,W2,PIT
baselines|naive|naive|nights_m,14,3.166842154242623,2.374621771178194,0.8366023865781297,1.0,nights_m,all,W1,full_sample
baselines|ar1|ar1|nights_m,14,3.1948828359503274,2.4586160305742757,1.9078025263133094,1.008854461429389,nights_m,all,W1,full_sample
baselines|trailing4|trailing4|nights_m,14,5.561746209794932,4.052854883854492,3.1331770298252826,1.7562435823786962,nights_m,all,W1,full_sample
baselines|naive|naive|nights_m,10,2.5934205546950313,1.9877478033192901,0.3424666629505609,1.0,nights_m,all,W2,full_sample
baselines|trailing4|trailing4|nights_m,10,2.6443770669620204,2.281595488874791,0.9940464932338984,1.019648379887612,nights_m,all,W2,full_sample
baselines|ar1|ar1|nights_m,10,3.006937328008253,2.4155166345651624,1.9638007554184695,1.159448405914963,nights_m,all,W2,full_sample
baselines|naive|naive|nights_m,14,3.166842154242623,2.374621771178194,0.8366023865781297,1.0,nights_m,parsimonious,W1,PIT
baselines|trailing4|trailing4|nights_m,14,5.561746209794932,4.052854883854492,3.1331770298252826,1.7562435823786962,nights_m,parsimonious,W1,PIT
baselines|ar1|ar1|nights_m,14,7.123396072998711,5.416193229691359,5.258155424689091,2.2493688431725234,nights_m,parsimonious,W1,PIT
baselines|naive|naive|nights_m,10,2.5934205546950313,1.9877478033192901,0.3424666629505609,1.0,nights_m,parsimonious,W2,PIT
baselines|trailing4|trailing4|nights_m,10,2.6443770669620204,2.281595488874791,0.9940464932338984,1.019648379887612,nights_m,parsimonious,W2,PIT
baselines|ar1|ar1|nights_m,10,4.487028703561929,3.5319158694159456,3.3106629424127703,1.7301585334622187,nights_m,parsimonious,W2,PIT
baselines|naive|naive|nights_m,14,3.166842154242623,2.374621771178194,0.8366023865781297,1.0,nights_m,parsimonious,W1,full_sample
baselines|ar1|ar1|nights_m,14,3.1948828359503274,2.4586160305742757,1.9078025263133094,1.008854461429389,nights_m,parsimonious,W1,full_sample
baselines|trailing4|trailing4|nights_m,14,5.561746209794932,4.052854883854492,3.1331770298252826,1.7562435823786962,nights_m,parsimonious,W1,full_sample
baselines|naive|naive|nights_m,10,2.5934205546950313,1.9877478033192901,0.3424666629505609,1.0,nights_m,parsimonious,W2,full_sample
baselines|trailing4|trailing4|nights_m,10,2.6443770669620204,2.281595488874791,0.9940464932338984,1.019648379887612,nights_m,parsimonious,W2,full_sample
baselines|ar1|ar1|nights_m,10,3.006937328008253,2.4155166345651624,1.9638007554184695,1.159448405914963,nights_m,parsimonious,W2,full_sample
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,14,1.8800369561908254,1.475026909180737,-0.34454827530593146,0.9719128699161144,adr_yoy,all,W1,PIT
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,14,1.9343677961102532,1.538522211505778,-0.41587618885668737,1.0,adr_yoy,all,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,14,2.5404478082821615,1.9986773194933483,-0.7905300566226812,1.3133220132131291,adr_yoy,all,W1,PIT
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,10,2.1561338730424606,1.7734992776153278,-0.5179475958935148,0.9947429807005995,adr_yoy,all,W2,PIT
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,10,2.1675286127919104,1.7268268348226545,-0.27361900753246615,1.0,adr_yoy,all,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,10,2.809531609245795,2.217351063711549,-1.0531787817504539,1.2961912441040144,adr_yoy,all,W2,PIT
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,14,1.7853828139269836,1.4407304044880516,-0.07812588096945282,0.922980013168717,adr_yoy,all,W1,full_sample
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,14,1.9343677961102532,1.538522211505778,-0.41587618885668737,1.0,adr_yoy,all,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,14,2.5404478082821615,1.9986773194933483,-0.7905300566226812,1.3133220132131291,adr_yoy,all,W1,full_sample
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,10,2.0562684926392922,1.734814552013998,-0.21262607103765419,0.948669595641781,adr_yoy,all,W2,full_sample
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,10,2.1675286127919104,1.7268268348226545,-0.27361900753246615,1.0,adr_yoy,all,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,10,2.809531609245795,2.217351063711549,-1.0531787817504539,1.2961912441040144,adr_yoy,all,W2,full_sample
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,14,1.8800369561908254,1.475026909180737,-0.34454827530593146,0.9719128699161144,adr_yoy,parsimonious,W1,PIT
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,14,1.9343677961102532,1.538522211505778,-0.41587618885668737,1.0,adr_yoy,parsimonious,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,14,2.5404478082821615,1.9986773194933483,-0.7905300566226812,1.3133220132131291,adr_yoy,parsimonious,W1,PIT
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,10,2.1561338730424606,1.7734992776153278,-0.5179475958935148,0.9947429807005995,adr_yoy,parsimonious,W2,PIT
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,10,2.1675286127919104,1.7268268348226545,-0.27361900753246615,1.0,adr_yoy,parsimonious,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,10,2.809531609245795,2.217351063711549,-1.0531787817504539,1.2961912441040144,adr_yoy,parsimonious,W2,PIT
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,14,1.7853828139269836,1.4407304044880516,-0.07812588096945282,0.922980013168717,adr_yoy,parsimonious,W1,full_sample
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,14,1.9343677961102532,1.538522211505778,-0.41587618885668737,1.0,adr_yoy,parsimonious,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,14,2.5404478082821615,1.9986773194933483,-0.7905300566226812,1.3133220132131291,adr_yoy,parsimonious,W1,full_sample
calibration-rail|ref_ar1|ref_ar1|adr_yoy|harness_fn_direct_call,10,2.0562684926392922,1.734814552013998,-0.21262607103765419,0.948669595641781,adr_yoy,parsimonious,W2,full_sample
calibration-rail|ref_naive|ref_naive|adr_yoy|harness_fn_direct_call,10,2.1675286127919104,1.7268268348226545,-0.27361900753246615,1.0,adr_yoy,parsimonious,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|adr_yoy|harness_fn_direct_call,10,2.809531609245795,2.217351063711549,-1.0531787817504539,1.2961912441040144,adr_yoy,parsimonious,W2,full_sample
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,14,3.6624421170418735,3.2465742012998264,0.2660246926863398,1.0,gbv_yoy,all,W1,PIT
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,14,6.5747384292731565,4.948627013665068,4.073504875547033,1.795178795776716,gbv_yoy,all,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,14,6.582661811808232,4.861071761707835,2.2427996031334154,1.7973422108647543,gbv_yoy,all,W1,PIT
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,10,3.4233570091642336,3.0888324821896362,-0.09298660362490078,1.0,gbv_yoy,all,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,10,3.8811659190820444,3.37094591722322,-0.2946351047809698,1.1337309864826453,gbv_yoy,all,W2,PIT
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,10,4.214688751966003,3.365576745323904,2.1404057519586535,1.2311566514048624,gbv_yoy,all,W2,PIT
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,14,3.495411626788014,2.8430234603997677,1.4739139040714584,0.9543936846191665,gbv_yoy,all,W1,full_sample
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,14,3.6624421170418735,3.2465742012998264,0.2660246926863398,1.0,gbv_yoy,all,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,14,6.582661811808232,4.861071761707835,2.2427996031334154,1.7973422108647543,gbv_yoy,all,W1,full_sample
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,10,3.3857311225309616,2.710308049860184,1.448897357599066,0.9890090672598422,gbv_yoy,all,W2,full_sample
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,10,3.4233570091642336,3.0888324821896362,-0.09298660362490078,1.0,gbv_yoy,all,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,10,3.8811659190820444,3.37094591722322,-0.2946351047809698,1.1337309864826453,gbv_yoy,all,W2,full_sample
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,14,3.6624421170418735,3.2465742012998264,0.2660246926863398,1.0,gbv_yoy,parsimonious,W1,PIT
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,14,6.5747384292731565,4.948627013665068,4.073504875547033,1.795178795776716,gbv_yoy,parsimonious,W1,PIT
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,14,6.582661811808232,4.861071761707835,2.2427996031334154,1.7973422108647543,gbv_yoy,parsimonious,W1,PIT
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,10,3.4233570091642336,3.0888324821896362,-0.09298660362490078,1.0,gbv_yoy,parsimonious,W2,PIT
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,10,3.8811659190820444,3.37094591722322,-0.2946351047809698,1.1337309864826453,gbv_yoy,parsimonious,W2,PIT
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,10,4.214688751966003,3.365576745323904,2.1404057519586535,1.2311566514048624,gbv_yoy,parsimonious,W2,PIT
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,14,3.495411626788014,2.8430234603997677,1.4739139040714584,0.9543936846191665,gbv_yoy,parsimonious,W1,full_sample
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,14,3.6624421170418735,3.2465742012998264,0.2660246926863398,1.0,gbv_yoy,parsimonious,W1,full_sample
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,14,6.582661811808232,4.861071761707835,2.2427996031334154,1.7973422108647543,gbv_yoy,parsimonious,W1,full_sample
calibration-rail|ref_ar1|ref_ar1|gbv_yoy|harness_fn_direct_call,10,3.3857311225309616,2.710308049860184,1.448897357599066,0.9890090672598422,gbv_yoy,parsimonious,W2,full_sample
calibration-rail|ref_naive|ref_naive|gbv_yoy|harness_fn_direct_call,10,3.4233570091642336,3.0888324821896362,-0.09298660362490078,1.0,gbv_yoy,parsimonious,W2,full_sample
calibration-rail|ref_trailing4|ref_trailing4|gbv_yoy|harness_fn_direct_call,10,3.8811659190820444,3.37094591722322,-0.2946351047809698,1.1337309864826453,gbv_yoy,parsimonious,W2,full_sample
