register_id,vendor,period,metric,value,unit,n_estimates,as_of_timestamp,url,source_path,role,pit_usable,vendor_attributed,note
LSEG-AT_PRINT-2020Q4-adj_ebitda-20210224,LSEG,2020Q4,adj_ebitda,-122.079,musd,26.0,2021-02-21,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2021-02-24 (printed_q_at_print); field last changed 2021-02-21; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2022Q4-revenue-20230213,LSEG,2022Q4,revenue,1862.38,musd,31.0,2023-02-13,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_q_at_print); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2022Q4-eps_adj-20230213,LSEG,2022Q4,eps_adj,0.251,usd,29.0,2023-02-10,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_q_at_print); field last changed 2023-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2022Q4-free_cash_flow-20230213,LSEG,2022Q4,free_cash_flow,79.298,musd,,2023-01-30,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_q_at_print); field last changed 2023-01-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2022Q4-operating_income-20230213,LSEG,2022Q4,operating_income,194.593,musd,29.0,2023-02-10,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_q_at_print); field last changed 2023-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q1-adj_ebitda-20230213,LSEG,2023Q1,adj_ebitda,226.392,musd,23.0,2023-02-13,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (guided_q_pre_guide); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q1-revenue-20230213,LSEG,2023Q1,revenue,1687.882,musd,24.0,2023-02-13,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (guided_q_pre_guide); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q1-eps_adj-20230213,LSEG,2023Q1,eps_adj,-0.001,usd,24.0,2023-02-13,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (guided_q_pre_guide); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q1-free_cash_flow-20230213,LSEG,2023Q1,free_cash_flow,788.15,musd,,2023-01-30,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (guided_q_pre_guide); field last changed 2023-01-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q1-operating_income-20230213,LSEG,2023Q1,operating_income,-7.385,musd,,2023-02-10,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (guided_q_pre_guide); field last changed 2023-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-adj_ebitda-20230213,LSEG,FY2023,adj_ebitda,3157.757,musd,40.0,2023-02-13,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (fy_current_pre_guide); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-revenue-20230213,LSEG,FY2023,revenue,9384.457,musd,40.0,2023-02-13,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (fy_current_pre_guide); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-eps_adj-20230213,LSEG,FY2023,eps_adj,2.808,usd,37.0,2023-02-13,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (fy_current_pre_guide); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-free_cash_flow-20230213,LSEG,FY2023,free_cash_flow,2975.467,musd,,2023-01-30,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (fy_current_pre_guide); field last changed 2023-01-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-operating_income-20230213,LSEG,FY2023,operating_income,2130.366,musd,,2023-02-10,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (fy_current_pre_guide); field last changed 2023-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2022-adj_ebitda-20230213,LSEG,FY2022,adj_ebitda,2824.429,musd,40.0,2023-02-13,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_fy_at_print); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2022-revenue-20230213,LSEG,FY2022,revenue,8356.089,musd,40.0,2023-02-13,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_fy_at_print); field last changed 2023-02-13; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2022-eps_adj-20230213,LSEG,FY2022,eps_adj,2.592,usd,37.0,2023-02-10,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_fy_at_print); field last changed 2023-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2022-free_cash_flow-20230213,LSEG,FY2022,free_cash_flow,2287.631,musd,,2023-01-30,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_fy_at_print); field last changed 2023-01-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2022-operating_income-20230213,LSEG,FY2022,operating_income,1737.449,musd,38.0,2023-02-10,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-02-13 (printed_fy_at_print); field last changed 2023-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q1-adj_ebitda-20230508,LSEG,2023Q1,adj_ebitda,259.323,musd,28.0,2023-05-08,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (printed_q_at_print); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q1-revenue-20230508,LSEG,2023Q1,revenue,1790.808,musd,29.0,2023-05-08,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (printed_q_at_print); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q1-eps_adj-20230508,LSEG,2023Q1,eps_adj,0.086,usd,26.0,2023-05-08,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (printed_q_at_print); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q1-free_cash_flow-20230508,LSEG,2023Q1,free_cash_flow,1131.496,musd,,2023-05-03,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (printed_q_at_print); field last changed 2023-05-03; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q1-operating_income-20230508,LSEG,2023Q1,operating_income,-7.432,musd,26.0,2023-05-08,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (printed_q_at_print); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q2-adj_ebitda-20230508,LSEG,2023Q2,adj_ebitda,838.415,musd,27.0,2023-05-08,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (guided_q_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q2-revenue-20230508,LSEG,2023Q2,revenue,2419.148,musd,29.0,2023-05-08,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (guided_q_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q2-eps_adj-20230508,LSEG,2023Q2,eps_adj,0.826,usd,26.0,2023-05-08,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (guided_q_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q2-free_cash_flow-20230508,LSEG,2023Q2,free_cash_flow,880.037,musd,,2023-05-03,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (guided_q_pre_guide); field last changed 2023-05-03; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q2-operating_income-20230508,LSEG,2023Q2,operating_income,552.222,musd,,2023-05-08,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (guided_q_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-adj_ebitda-20230508,LSEG,FY2023,adj_ebitda,3340.255,musd,38.0,2023-05-08,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (fy_current_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-revenue-20230508,LSEG,FY2023,revenue,9607.697,musd,38.0,2023-05-08,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (fy_current_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-eps_adj-20230508,LSEG,FY2023,eps_adj,3.262,usd,36.0,2023-05-08,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (fy_current_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-free_cash_flow-20230508,LSEG,FY2023,free_cash_flow,3214.203,musd,,2023-05-03,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (fy_current_pre_guide); field last changed 2023-05-03; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-operating_income-20230508,LSEG,FY2023,operating_income,2194.984,musd,36.0,2023-05-08,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-05-08 (fy_current_pre_guide); field last changed 2023-05-08; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q2-adj_ebitda-20230802,LSEG,2023Q2,adj_ebitda,728.426,musd,30.0,2023-07-31,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (printed_q_at_print); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q2-revenue-20230802,LSEG,2023Q2,revenue,2420.655,musd,31.0,2023-07-31,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (printed_q_at_print); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q2-eps_adj-20230802,LSEG,2023Q2,eps_adj,0.776,usd,29.0,2023-07-31,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (printed_q_at_print); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q2-free_cash_flow-20230802,LSEG,2023Q2,free_cash_flow,758.246,musd,,2023-06-05,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (printed_q_at_print); field last changed 2023-06-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q2-operating_income-20230802,LSEG,2023Q2,operating_income,470.889,musd,29.0,2023-07-31,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (printed_q_at_print); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q3-adj_ebitda-20230802,LSEG,2023Q3,adj_ebitda,1650.87,musd,30.0,2023-07-31,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (guided_q_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q3-revenue-20230802,LSEG,2023Q3,revenue,3221.138,musd,31.0,2023-07-31,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (guided_q_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q3-eps_adj-20230802,LSEG,2023Q3,eps_adj,1.994,usd,29.0,2023-07-31,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (guided_q_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q3-free_cash_flow-20230802,LSEG,2023Q3,free_cash_flow,949.5,musd,,2023-06-05,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (guided_q_pre_guide); field last changed 2023-06-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q3-operating_income-20230802,LSEG,2023Q3,operating_income,1393.82,musd,,2023-07-31,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (guided_q_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-adj_ebitda-20230802,LSEG,FY2023,adj_ebitda,3248.025,musd,40.0,2023-07-31,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (fy_current_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-revenue-20230802,LSEG,FY2023,revenue,9546.047,musd,40.0,2023-07-31,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (fy_current_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-eps_adj-20230802,LSEG,FY2023,eps_adj,3.513,usd,37.0,2023-07-31,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (fy_current_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-free_cash_flow-20230802,LSEG,FY2023,free_cash_flow,3321.771,musd,,2023-08-02,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (fy_current_pre_guide); field last changed 2023-08-02; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-operating_income-20230802,LSEG,FY2023,operating_income,2212.716,musd,38.0,2023-07-31,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-08-02 (fy_current_pre_guide); field last changed 2023-07-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q3-adj_ebitda-20231031,LSEG,2023Q3,adj_ebitda,1746.681,musd,29.0,2023-10-30,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (printed_q_at_print); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q3-revenue-20231031,LSEG,2023Q3,revenue,3369.747,musd,30.0,2023-10-30,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (printed_q_at_print); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q3-eps_adj-20231031,LSEG,2023Q3,eps_adj,2.1,usd,29.0,2023-10-30,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (printed_q_at_print); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q3-free_cash_flow-20231031,LSEG,2023Q3,free_cash_flow,974.144,musd,,2023-10-30,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (printed_q_at_print); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q3-operating_income-20231031,LSEG,2023Q3,operating_income,1451.926,musd,28.0,2023-10-30,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (printed_q_at_print); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q4-adj_ebitda-20231031,LSEG,2023Q4,adj_ebitda,643.456,musd,29.0,2023-10-30,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (guided_q_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q4-revenue-20231031,LSEG,2023Q4,revenue,2179.829,musd,30.0,2023-10-30,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (guided_q_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q4-eps_adj-20231031,LSEG,2023Q4,eps_adj,0.622,usd,29.0,2023-10-30,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (guided_q_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q4-free_cash_flow-20231031,LSEG,2023Q4,free_cash_flow,564.185,musd,,2023-10-30,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (guided_q_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2023Q4-operating_income-20231031,LSEG,2023Q4,operating_income,346.486,musd,,2023-10-30,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (guided_q_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-adj_ebitda-20231031,LSEG,FY2023,adj_ebitda,3466.324,musd,38.0,2023-10-30,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (fy_current_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-revenue-20231031,LSEG,FY2023,revenue,9841.213,musd,38.0,2023-10-30,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (fy_current_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-eps_adj-20231031,LSEG,FY2023,eps_adj,3.838,usd,36.0,2023-10-30,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (fy_current_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-free_cash_flow-20231031,LSEG,FY2023,free_cash_flow,3524.498,musd,,2023-10-30,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (fy_current_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2023-operating_income-20231031,LSEG,FY2023,operating_income,2297.931,musd,36.0,2023-10-30,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2023-10-31 (fy_current_pre_guide); field last changed 2023-10-30; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q4-adj_ebitda-20240212,LSEG,2023Q4,adj_ebitda,644.007,musd,31.0,2024-02-12,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_q_at_print); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q4-revenue-20240212,LSEG,2023Q4,revenue,2163.915,musd,31.0,2024-02-12,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_q_at_print); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
