ticker,period_label,row_date,period,ebitda_mean_musd,ebitda_n,revenue_mean_musd,lseg_margin_mean_pct,implied_margin_pct,ebitda_obs_date
ABNB,FQ1,2024-05-31,2024Q2,855.43394,33,2727.18044,34.2,31.36697254986179,2024-05-30
ABNB,FY1,2024-05-31,FY2024,4049.18505,42,11174.14313,36.6,36.23709668734125,2024-05-30
ABNB,FY2,2024-05-31,FY2025,4662.09903,42,12473.733,37.8,37.375331266109356,2024-05-30
ABNB,FQ1,2024-06-28,2024Q2,857.60375,32,2729.942,34.2,31.414724195605622,2024-06-28
ABNB,FY1,2024-06-28,FY2024,4052.02313,41,11179.29958,36.6,36.24576925417719,2024-06-28
ABNB,FY2,2024-06-28,FY2025,4667.34515,41,12481.73055,37.8,37.393413768253474,2024-06-28
ABNB,FY1,2024-07-31,FY2024,4061.08774,41,11194.83695,36.8,36.27643491493639,2024-07-29
ABNB,FY2,2024-07-31,FY2025,4669.82013,41,12501.435,37.6,37.354272769486066,2024-07-29
ABNB,FQ1,2024-07-31,2024Q2,860.10719,32,2738.15109,31.65,31.411969673302433,2024-07-29
ABNB,FY1,2024-08-30,FY2024,3909.49846,41,11021.13353,35.60769,35.47274379135482,2024-08-26
ABNB,FY2,2024-08-30,FY2025,4367.68586,41,12160.51122,36.04615,35.91695925428371,2024-08-14
ABNB,FQ1,2024-08-30,2024Q3,1865.55023,32,3714.93634,50.43333,50.21755581415966,2024-08-26
ABNB,FQ1,2024-09-30,2024Q3,1861.62521,34,3714.4018,50.35,50.11911231574354,2024-09-26
ABNB,FY1,2024-09-30,FY2024,3903.50608,43,11020.46918,35.55333,35.42050720566509,2024-09-26
ABNB,FY2,2024-09-30,FY2025,4353.02228,43,12119.01373,35.94667,35.9189483317798,2024-09-26
ABNB,FQ1,2024-10-31,2024Q3,1866.18052,34,3716.39371,50.35,50.21482290690886,2024-10-23
ABNB,FY1,2024-10-31,FY2024,3907.50408,43,11029.91533,35.55333,35.42641954260586,2024-10-30
ABNB,FY2,2024-10-31,FY2025,4359.62973,43,12163.27126,35.94667,35.842575872964616,2024-10-30
ABNB,FQ1,2024-11-29,2024Q4,656.05324,34,2423.86427,27.58235,27.066418203359213,2024-11-15
ABNB,FY1,2024-11-29,FY2024,3927.60087,43,11046.35184,35.61429,35.55563797794078,2024-11-20
ABNB,FY2,2024-11-29,FY2025,4266.86164,43,12226.83849,35.19091,34.897505544787805,2024-11-20
ABNB,FY1,2024-12-31,FY2024,3928.62718,43,11041.35495,35.26958,35.58102422927722,2024-12-19
ABNB,FY2,2024-12-31,FY2025,4252.30267,43,12215.42867,33.8096,34.81091646372816,2024-12-26
ABNB,FQ1,2024-12-31,2024Q4,653.71991,34,2424.01671,27.54444,26.968457243019586,2024-12-18
ABNB,FQ1,2025-01-31,2024Q4,654.69379,34,2419.778,27.38095,27.05594438828686,2025-01-28
ABNB,FY1,2025-01-31,FY2024,3929.29482,43,11037.84379,35.29885,35.59839126877152,2025-01-28
ABNB,FY2,2025-01-31,FY2025,4214.65936,43,12167.85831,33.67926,34.63764331095338,2025-01-28
ABNB,FY1,2025-02-28,FY2025,4257.19008,43,12193.80508,33.88467,34.91272865253969,2025-02-20
ABNB,FY2,2025-02-28,FY2026,4827.48842,43,13535.98565,34.87414,35.664107105491794,2025-02-20
ABNB,FQ1,2025-02-28,2025Q1,362.88242,34,2264.13,15.97727,16.027455137293355,2025-02-20
ABNB,FY2,2025-03-31,FY2026,4827.13053,43,13519.90767,34.50172,35.70387200728568,2025-03-27
ABNB,FY1,2025-03-31,FY2025,4257.78218,43,12189.3818,33.80483,34.93025528169115,2025-03-21
ABNB,FQ1,2025-03-31,2025Q1,360.44,34,2263.13585,15.87273,15.926573740590959,2025-03-21
ABNB,FQ1,2025-04-30,2025Q1,362.70267,33,2259.28827,16.07391,16.053846462009915,2025-04-30
ABNB,FY1,2025-04-30,FY2025,4217.45659,43,12108.18861,33.508,34.83144114980878,2025-04-30
ABNB,FY2,2025-04-30,FY2026,4762.1208,43,13353.56259,34.48103,35.66180012191039,2025-04-30
ABNB,FQ1,2025-05-30,2025Q2,964.89123,32,3021.66097,31.95,31.932478182686392,2025-05-30
ABNB,FY1,2025-05-30,FY2025,4187.09515,43,12018.33313,34.015,34.839233566826586,2025-05-30
ABNB,FY2,2025-05-30,FY2026,4676.98679,43,13176.5104,34.71656,35.494881786000036,2025-05-30
ABNB,FY1,2025-06-30,FY2025,4188.1208,43,12021.98354,34.51548,34.83718627683298,2025-06-30
ABNB,FY2,2025-06-30,FY2026,4675.60251,43,13176.10771,35.17194,35.48546059965383,2025-06-30
ABNB,FQ1,2025-06-30,2025Q2,964.89123,32,3031.19222,31.95,31.832070022929788,2025-05-30
ABNB,FY1,2025-07-31,FY2025,4206.63721,43,12057.28871,33.99625,34.88874913073222,2025-07-29
ABNB,FY2,2025-07-31,FY2026,4690.01592,43,13211.86532,34.79469,35.49851445200775,2025-07-29
ABNB,FQ1,2025-07-31,2025Q2,970.92472,32,3035.42767,31.96539,31.98642252608839,2025-07-29
ABNB,FY1,2025-08-29,FY2025,4238.44647,43,12121.50361,33.71091,34.96634251301436,2025-08-13
ABNB,FQ1,2025-08-29,2025Q3,2028.56919,32,4076.69752,49.724,49.76011048276154,2025-08-11
ABNB,FY2,2025-08-29,FY2026,4696.629,43,13270.83776,34.07455,35.39059918399605,2025-08-13
ABNB,FQ1,2025-09-30,2025Q3,2031.79747,34,4073.86322,49.78846,49.873973677496224,2025-09-29
ABNB,FY1,2025-09-30,FY2025,4241.10169,44,12120.75343,33.76059,34.990413050585424,2025-09-29
ABNB,FY2,2025-09-30,FY2026,4695.82751,44,13270.12813,34.12824,35.38645191664777,2025-09-29
ABNB,FY1,2025-10-31,FY2025,4241.394,43,12121.34895,33.30182,34.99110550727937,2025-10-26
ABNB,FQ1,2025-10-31,2025Q3,2037.48718,34,4077.57979,49.45769,49.96805175944822,2025-10-24
ABNB,FY2,2025-10-31,FY2026,4693.25828,43,13266.04268,33.61394,35.3779826675486,2025-10-26
ABNB,FY1,2025-11-28,FY2025,4272.51022,43,12172.99068,33.77152,35.098278905443145,2025-11-13
ABNB,FY2,2025-11-28,FY2026,4718.51714,43,13356.37342,34.36242,35.32783182697209,2025-11-13
ABNB,FQ1,2025-11-28,2025Q4,759.16097,35,2710.41675,28.32963,28.00901263615642,2025-11-13
ABNB,FQ1,2025-12-31,2025Q4,760.166,34,2710.71624,28.03636,28.042994275195696,2025-12-19
ABNB,FY1,2025-12-31,FY2025,4273.94106,41,12173.07426,34.04346,35.109792060037925,2025-12-22
ABNB,FY2,2025-12-31,FY2026,4734.02872,41,13372.745,34.54077,35.400575723234084,2025-12-22
ABNB,FQ1,2026-01-30,2025Q4,760.90663,34,2712.90109,27.27273,28.047709988571683,2026-01-16
ABNB,FY1,2026-01-30,FY2025,4274.54625,41,12168.7959,33.56654,35.127109412690544,2026-01-28
ABNB,FY2,2026-01-30,FY2026,4738.73492,41,13386.98945,34.54846,35.39806270632416,2026-01-28
ABNB,FY1,2026-02-27,FY2026,4814.71027,41,13701.71319,34.39889,35.139476379595706,2026-02-20
ABNB,FY2,2026-02-27,FY2027,5392.18056,38,15054.40694,35.1,35.817954048211746,2026-02-20
ABNB,FQ1,2026-02-27,2026Q1,483.57922,33,2613.32737,18.50476,18.504349112602757,2026-02-20
ABNB,FY1,2026-03-31,FY2026,4814.34947,41,13700.5097,34.36926,35.13992964801886,2026-03-31
ABNB,FY2,2026-03-31,FY2027,5401.89275,39,15069.37564,35.14,35.84682523714699,2026-03-31
ABNB,FQ1,2026-03-31,2026Q1,483.65258,33,2614.22566,18.47143,18.50079690519142,2026-03-26
ABNB,FQ1,2026-04-30,2026Q1,484.03557,35,2614.91856,18.46636,18.51054091719017,2026-04-27
ABNB,FY1,2026-04-30,FY2026,4824.73364,42,13713.72044,34.27154,35.181799578816566,2026-04-27
ABNB,FY2,2026-04-30,FY2027,5429.96376,40,15122.04378,35.1084,35.90760507638207,2026-04-27
ABNB,FQ1,2026-05-29,2026Q2,1226.61561,35,3571.42694,33.55261,34.345252768911465,2026-05-14
ABNB,FY1,2026-05-29,FY2026,4947.2195,42,13965.14684,33.90444,35.425474265904676,2026-05-14
ABNB,FY2,2026-05-29,FY2027,5596.84244,42,15445.39605,34.85148,36.236315481207754,2026-05-14
ABNB,FY1,2026-06-30,FY2026,4950.08114,43,13964.39513,33.97571,35.44787363804708,2026-06-29
ABNB,FY2,2026-06-30,FY2027,5601.83589,43,15442.08795,34.93893,36.27641487432404,2026-06-29
ABNB,FQ1,2026-06-30,2026Q2,1227.77045,35,3571.90422,33.5613,34.372994749562466,2026-06-29
ABNB,FQ1,2026-07-31,2026Q2,1228.61539,35,3575.98967,34.20458,34.357352883516576,2026-07-29
ABNB,FY1,2026-07-31,FY2026,4945.84097,43,13956.83808,34.47655,35.43668660229954,2026-07-29
ABNB,FY2,2026-07-31,FY2027,5596.53361,43,15428.55328,34.93179,36.273871622524545,2026-07-29
ABNB,FQ1,2026-08-31,2026Q3,2360.69827,36,4742.98879,49.92958,49.77237717654398,2026-08-31
ABNB,FY1,2026-08-31,FY2026,5052.16658,44,14187.2057,34.656,35.610723399886986,2026-08-31
ABNB,FY2,2026-08-31,FY2027,5751.90472,44,15809.31222,35.04483,36.38301679388302,2026-08-31
ABNB,FY1,2026-09-13,FY2026,5053.72214,44,14189.55705,34.65933,35.61578506074649,2026-09-07
ABNB,FQ1,2026-09-13,2026Q3,2361.52179,36,4744.32212,49.93375,49.775747309501824,2026-09-07
ABNB,FY2,2026-09-13,FY2027,5766.09917,44,15819.33924,35.05862,36.449684038762676,2026-09-10
