model,rule,share_variant,target,window,fx_estimator,fx_estimator_source,n,rmse_pp,bias_pp,mae_pp,rmse_naive_pp,rmse_prior_year_pp,rmse_ar1_pp,ratio_vs_naive,ratio_vs_prior_year,ratio_vs_ar1,sign_accuracy_vs_naive,jackknife_ratio_min,jackknife_ratio_max,jackknife_below_1,jackknife_n,knowable_before_print,scoring,last_q_ratio_vs_naive,last_q_jackknife_max,beats_last_q_ratio,beats_last_q_jackknife_max,in_k_criterion
K_mech_central__high_migrant,K_mech_central,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.9237990357088889,-0.2936462207007072,0.7361451215055417,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8855627621398277,0.22691975057596742,0.3444391106080879,0.8,0.8144230053790293,0.9398655194783059,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,True,False
K_mech_central__high_migrant,K_mech_central,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.8114879171066943,-0.14685638670507642,0.6385218320437815,0.932113805392135,4.214249424169417,2.8270416667211404,0.8705888834736291,0.19255811306579934,0.28704490869703886,0.7777777777777778,0.7509652738810553,0.9482652603761955,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,True,False
K_mech_high__high_migrant,K_mech_high,high_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.8366600265340756,-0.1,0.7,0.9082951062292475,1.746424919657298,1.2649110640673518,0.9211323729436767,0.47907013758040845,0.6614378277661477,0.42857142857142855,0.8528028654224418,1.0,9,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,True,True,False
K_mech_high__high_migrant,K_mech_high,high_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.816496580927726,0.0,0.6666666666666666,0.816496580927726,1.8104634152000358,1.1547005383792515,1.0,0.45098761680169736,0.7071067811865476,0.3333333333333333,0.912870929175277,1.0954451150103321,2,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,True,True,False
K_mech_high__high_migrant,K_mech_high,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.077027744127531,-0.23288480882107923,0.9458832710931325,1.19884558755992,4.0710384766601555,2.6820387327036515,0.8983873780773287,0.2645584782119562,0.4015705407213953,0.9,0.8488936155196894,0.9700466153312213,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,False,True
K_mech_high__high_migrant,K_mech_high,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.9069173480769915,-0.031121484616600976,0.8233419982522159,1.0329163412900277,4.214249424169417,2.8270416667211404,0.8780162650387796,0.21520257981781304,0.3208008423621334,0.8888888888888888,0.7867818124432475,0.9910236710205444,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,False,True
K_mech_high__high_migrant,K_mech_high,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8579132223752806,-0.09538480882107936,0.6909631380723501,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.9044623681902317,0.21073571947153522,0.3198735394512569,0.8,0.8251210492871034,0.9561465469211287,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,False,False,True
K_mech_high__high_migrant,K_mech_high,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.8141777888513716,0.025211848716732224,0.6365418504513464,0.8984669423654158,4.214249424169417,2.8270416667211404,0.9061855817509167,0.19319639321344567,0.2879963880389748,0.7777777777777778,0.80036290443019,0.9716888468682078,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,False,False,True
K_mech_high__high_migrant,K_mech_high,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.9315295509930902,-0.1641348088210792,0.7589506372311864,1.043177372856859,4.0710384766601555,2.6820387327036515,0.892973309459341,0.2288186555675369,0.3473214385886419,0.9,0.8243000282824693,0.9616689885592448,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,False,False
K_mech_high__high_migrant,K_mech_high,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.8212483868719894,-0.0029548179499342777,0.6638612939611646,0.932113805392135,4.214249424169417,2.8270416667211404,0.8810602118766977,0.19487417668303975,0.29049744704487845,0.8888888888888888,0.7672570263646656,0.9804204011294627,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,False,False
K_level_mech__high_migrant,K_level_mech,high_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,1.0954451150103321,-0.6,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,1.2060453783110545,0.62725004818718,0.8660254037844386,0.5714285714285714,0.9847319278346619,1.414213562373095,1,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,False,False,False
K_level_mech__high_migrant,K_level_mech,high_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,1.1547005383792515,-0.6666666666666666,0.8888888888888888,0.816496580927726,1.8104634152000358,1.1547005383792515,1.414213562373095,0.6377928041432807,1.0,0.5,1.1547005383792517,1.5491933384829666,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,False,False,False
K_level_mech__high_migrant,K_level_mech,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.3010386881018539,-0.7650375620666614,1.022950574518022,1.19884558755992,4.0710384766601555,2.6820387327036515,1.0852429216926371,0.3195839822101644,0.4850931764099958,0.6,0.8222564801518644,1.2929126434033371,1,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,False,False,True
K_level_mech__high_migrant,K_level_mech,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,1.3354705972317933,-0.7460663566148732,1.0326363704497186,1.0329163412900277,4.214249424169417,2.8270416667211404,1.2929126434033371,0.3168940569992485,0.4723915508400337,0.5555555555555556,0.9667232756299469,1.4458110666950836,1,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,False,False,True
K_level_mech__high_migrant,K_level_mech,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.9178465366232982,-0.6275375620666613,0.742233441508483,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.9676475784474752,0.2254575931633767,0.34221971719925737,0.7,0.8056482889057008,1.0778137345639627,7,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,False,False,True
K_level_mech__high_migrant,K_level_mech,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.9672313715444691,-0.68973302328154,0.8171728893280084,0.8984669423654158,4.214249424169417,2.8270416667211404,1.0765352913241477,0.22951450523958963,0.342135520296835,0.6666666666666666,0.8980786499360064,1.2661869534145764,2,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,False,False,True
K_level_mech__high_migrant,K_level_mech,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,1.0896409231322894,-0.6962875620666613,0.8563287599042454,1.043177372856859,4.0710384766601555,2.6820387327036515,1.04454041228692,0.2676567488564297,0.40627337325358753,0.6,0.8064382864890017,1.219098725632455,2,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,False,False,False
K_level_mech__high_migrant,K_level_mech,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,1.13633875229797,-0.7178996899482065,0.8957232431010778,0.932113805392135,4.214249424169417,2.8270416667211404,1.219098725632455,0.26964202588030967,0.40195330888628833,0.5555555555555556,0.9346645530650584,1.3944995137103886,1,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,False,False,False
K_level_high__high_migrant,K_level_high,high_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.7071067811865476,-0.3,0.5,0.9082951062292475,1.746424919657298,1.2649110640673518,0.7784989441615231,0.404888165089458,0.5590169943749475,0.7142857142857143,0.6963106238227913,0.9128709291752769,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,True,True,False
K_level_high__high_migrant,K_level_high,high_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.7453559924999299,-0.3333333333333333,0.5555555555555556,0.816496580927726,1.8104634152000358,1.1547005383792515,0.9128709291752769,0.41169348479630913,0.6454972243679028,0.6666666666666666,0.8164965809277261,1.0,5,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,True,True,False
K_level_high__high_migrant,K_level_high,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,0.8864799649010193,-0.4642130584715007,0.7645253425049546,1.19884558755992,4.0710384766601555,2.6820387327036515,0.7394446575103333,0.21775278469691098,0.3305246691972251,0.8,0.643823339536878,0.8527622459675536,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,True,True
K_level_high__high_migrant,K_level_high,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.8808320590950721,-0.4118169081758058,0.7454972237685324,1.0329163412900277,4.214249424169417,2.8270416667211404,0.8527622459675536,0.2090127969273377,0.31157378027493976,0.7777777777777778,0.7319060112334596,0.9370687748301818,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,True,True
K_level_high__high_migrant,K_level_high,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.5609733698584721,-0.3267130584715008,0.4468082094954157,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.591410983489777,0.13779613557440257,0.2091593096767019,0.9,0.5173350144555049,0.657660352914372,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,True,True,True
K_level_high__high_migrant,K_level_high,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.590886086397936,-0.35548357484247256,0.48892263153571136,0.8984669423654158,4.214249424169417,2.8270416667211404,0.657660352914372,0.14021146518027783,0.20901216043386356,0.8888888888888888,0.5801736198326645,0.7256763917881348,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,True,True,True
K_level_high__high_migrant,K_level_high,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.6855758892570838,-0.39546305847150065,0.579403527891178,1.043177372856859,4.0710384766601555,2.6820387327036515,0.6571997314124605,0.16840319569259496,0.2556174453774511,0.8,0.5824925974406812,0.7542404813633233,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,True,False
K_level_high__high_migrant,K_level_high,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.7030379652643629,-0.38365024150913907,0.5880285408643361,0.932113805392135,4.214249424169417,2.8270416667211404,0.7542404813633233,0.16682400458604182,0.24868326970212662,0.7777777777777778,0.6740787896296138,0.8386227492662798,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,True,False
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.9486832980505138,-0.1,0.9,0.9082951062292475,1.746424919657298,1.2649110640673518,1.044465935734187,0.5432144762551112,0.75,0.2857142857142857,0.9847319278346619,1.1547005383792515,3,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,False,False,False
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.9428090415820634,0.0,0.8888888888888888,0.816496580927726,1.8104634152000358,1.1547005383792515,1.1547005383792515,0.5207556439232955,0.816496580927726,0.16666666666666666,1.0801234497346435,1.2649110640673518,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,False,False,False
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.029009250511429,-0.25576446746635834,0.8268034464673463,1.19884558755992,4.0710384766601555,2.6820387327036515,0.8583334344215515,0.25276333211068525,0.3836668121023471,0.9,0.7987934236008392,0.9352770919288896,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,True,True
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.8426943855121677,-0.0565433275558,0.6910310820013419,1.0329163412900277,4.214249424169417,2.8270416667211404,0.8158399202588968,0.19996310153812352,0.29808346846530265,0.8888888888888888,0.6955846984673195,0.9334009202637198,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,True,True
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8675905933863712,-0.1182644674663584,0.6809617322607581,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.9146648195271081,0.21311284537358022,0.32348175393865,0.8,0.8393021450964419,0.9658795971371408,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,False,False,True
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.8254932971524063,-0.00020999422246670285,0.6254291773273553,0.8984669423654158,4.214249424169417,2.8270416667211404,0.9187798217473756,0.19588145220310546,0.2919989849706849,0.7777777777777778,0.8196559934868914,0.9838785173396999,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,False,False,True
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.9085879774052176,-0.18701446746635816,0.7023606067305068,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8709812933508583,0.2231833431725792,0.33876765697910255,0.9,0.794877731264392,0.9436510007656685,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,True,False
K_fitted_wf__high_migrant,K_fitted_wf,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.792176207921905,-0.028376660889133105,0.6009834822937428,0.932113805392135,4.214249424169417,2.8270416667211404,0.8498706953370796,0.18797563413751536,0.2802138423522731,0.8888888888888888,0.7182488804143463,0.9538722620013741,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,True,False
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.6324555320336759,-0.2,0.4,0.9082951062292475,1.746424919657298,1.2649110640673518,0.6963106238227914,0.3621429841700741,0.5,0.7142857142857143,0.6030226891555273,0.816496580927726,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,True,True,False
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.6666666666666666,-0.2222222222222222,0.4444444444444444,0.816496580927726,1.8104634152000358,1.1547005383792515,0.816496580927726,0.3682298471593293,0.5773502691896257,0.6666666666666666,0.7071067811865475,0.8944271909999159,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,True,True,False
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,0.6858919964531114,-0.3404962772188921,0.5984092896702529,1.19884558755992,4.0710384766601555,2.6820387327036515,0.5721270558697615,0.16848084349618114,0.2557353061645356,0.8,0.46858382143764177,0.6314584390151116,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,True,True
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.6522437405042012,-0.2743538178951296,0.560923831729975,1.0329163412900277,4.214249424169417,2.8270416667211404,0.6314584390151116,0.15477103390308974,0.23071599834631604,0.7777777777777778,0.4904919527152476,0.7136052758311635,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,True,True
