scope,month,brand,origin,rank
global,202401,hotels,https://ph.hotels.com,500000
global,202401,hotels,https://service.hotels.com,500000
global,202401,hotels,https://sg.hotels.com,500000
global,202401,hotels,https://th.hotels.com,500000
global,202401,hotels,https://tw.hotels.com,500000
global,202401,hotels,https://za.hotels.com,500000
global,202401,hotels,https://zh.hotels.com,500000
global,202401,hotels,https://at.hotels.com,1000000
global,202401,hotels,https://be.hotels.com,1000000
global,202401,hotels,https://hu.hotels.com,1000000
global,202401,hotels,https://nz.hotels.com,1000000
global,202401,hotels,https://www.hotels.ru,1000000
global,202501,hotels,https://www.hotels.com,10000
global,202501,hotels,https://fr.hotels.com,50000
global,202501,hotels,https://tr.hotels.com,50000
global,202501,hotels,https://uk.hotels.com,50000
global,202501,hotels,https://ca.hotels.com,100000
global,202501,hotels,https://da.hotels.com,100000
global,202501,hotels,https://jp.hotels.com,100000
global,202501,hotels,https://kr.hotels.com,100000
global,202501,hotels,https://sv.hotels.com,100000
global,202501,hotels,https://au.hotels.com,500000
global,202501,hotels,https://ch.hotels.com,500000
global,202501,hotels,https://de.hotels.com,500000
global,202501,hotels,https://el.hotels.com,500000
global,202501,hotels,https://fi.hotels.com,500000
global,202501,hotels,https://id.hotels.com,500000
global,202501,hotels,https://ie.hotels.com,500000
global,202501,hotels,https://in.hotels.com,500000
global,202501,hotels,https://it.hotels.com,500000
global,202501,hotels,https://ms.hotels.com,500000
global,202501,hotels,https://nl.hotels.com,500000
global,202501,hotels,https://no.hotels.com,500000
global,202501,hotels,https://th.hotels.com,500000
global,202501,hotels,https://tw.hotels.com,500000
global,202501,hotels,https://zh.hotels.com,500000
global,202501,hotels,https://at.hotels.com,1000000
global,202501,hotels,https://be.hotels.com,1000000
global,202501,hotels,https://hotels.nl,1000000
global,202501,hotels,https://hu.hotels.com,1000000
global,202501,hotels,https://nz.hotels.com,1000000
global,202501,hotels,https://ph.hotels.com,1000000
global,202501,hotels,https://sg.hotels.com,1000000
global,202501,hotels,https://za.hotels.com,1000000
global,202601,hotels,https://www.hotels.com,10000
global,202601,hotels,https://fr.hotels.com,50000
global,202601,hotels,https://tr.hotels.com,50000
global,202601,hotels,https://uk.hotels.com,50000
global,202601,hotels,https://ca.hotels.com,100000
global,202601,hotels,https://da.hotels.com,100000
global,202601,hotels,https://in.hotels.com,100000
global,202601,hotels,https://jp.hotels.com,100000
global,202601,hotels,https://kr.hotels.com,100000
global,202601,hotels,https://sv.hotels.com,100000
global,202601,hotels,https://au.hotels.com,500000
global,202601,hotels,https://be.hotels.com,500000
global,202601,hotels,https://ch.hotels.com,500000
global,202601,hotels,https://de.hotels.com,500000
global,202601,hotels,https://el.hotels.com,500000
global,202601,hotels,https://fi.hotels.com,500000
global,202601,hotels,https://id.hotels.com,500000
global,202601,hotels,https://ie.hotels.com,500000
global,202601,hotels,https://it.hotels.com,500000
global,202601,hotels,https://nl.hotels.com,500000
global,202601,hotels,https://no.hotels.com,500000
global,202601,hotels,https://ph.hotels.com,500000
global,202601,hotels,https://th.hotels.com,500000
global,202601,hotels,https://tw.hotels.com,500000
global,202601,hotels,https://za.hotels.com,500000
global,202601,hotels,https://zh.hotels.com,500000
global,202601,hotels,https://at.hotels.com,1000000
global,202601,hotels,https://hu.hotels.com,1000000
global,202601,hotels,https://ms.hotels.com,1000000
global,202601,hotels,https://nz.hotels.com,1000000
global,202601,hotels,https://sg.hotels.com,1000000
global,202608,hotels,https://www.hotels.com,10000
global,202608,hotels,https://ca.hotels.com,50000
global,202608,hotels,https://fr.hotels.com,50000
global,202608,hotels,https://tr.hotels.com,50000
global,202608,hotels,https://uk.hotels.com,50000
global,202608,hotels,https://da.hotels.com,100000
global,202608,hotels,https://it.hotels.com,100000
global,202608,hotels,https://jp.hotels.com,100000
global,202608,hotels,https://kr.hotels.com,100000
global,202608,hotels,https://no.hotels.com,100000
global,202608,hotels,https://sv.hotels.com,100000
global,202608,hotels,https://au.hotels.com,500000
global,202608,hotels,https://be.hotels.com,500000
global,202608,hotels,https://ch.hotels.com,500000
global,202608,hotels,https://de.hotels.com,500000
global,202608,hotels,https://el.hotels.com,500000
global,202608,hotels,https://fi.hotels.com,500000
global,202608,hotels,https://id.hotels.com,500000
global,202608,hotels,https://ie.hotels.com,500000
global,202608,hotels,https://in.hotels.com,500000
global,202608,hotels,https://nl.hotels.com,500000
global,202608,hotels,https://tw.hotels.com,500000
global,202608,hotels,https://zh.hotels.com,500000
global,202608,hotels,https://at.hotels.com,1000000
global,202608,hotels,https://hu.hotels.com,1000000
global,202608,hotels,https://ms.hotels.com,1000000
global,202608,hotels,https://nz.hotels.com,1000000
global,202608,hotels,https://ph.hotels.com,1000000
global,202608,hotels,https://sg.hotels.com,1000000
global,202608,hotels,https://th.hotels.com,1000000
global,202608,hotels,https://za.hotels.com,1000000
global,current,hotels,https://www.hotels.com,10000
global,current,hotels,https://ca.hotels.com,50000
global,current,hotels,https://fr.hotels.com,50000
global,current,hotels,https://tr.hotels.com,50000
global,current,hotels,https://uk.hotels.com,50000
global,current,hotels,https://da.hotels.com,100000
global,current,hotels,https://it.hotels.com,100000
global,current,hotels,https://jp.hotels.com,100000
global,current,hotels,https://kr.hotels.com,100000
global,current,hotels,https://no.hotels.com,100000
global,current,hotels,https://sv.hotels.com,100000
global,current,hotels,https://au.hotels.com,500000
global,current,hotels,https://be.hotels.com,500000
global,current,hotels,https://ch.hotels.com,500000
global,current,hotels,https://de.hotels.com,500000
global,current,hotels,https://el.hotels.com,500000
global,current,hotels,https://fi.hotels.com,500000
global,current,hotels,https://id.hotels.com,500000
global,current,hotels,https://ie.hotels.com,500000
global,current,hotels,https://in.hotels.com,500000
global,current,hotels,https://nl.hotels.com,500000
global,current,hotels,https://tw.hotels.com,500000
global,current,hotels,https://zh.hotels.com,500000
global,current,hotels,https://at.hotels.com,1000000
global,current,hotels,https://hu.hotels.com,1000000
global,current,hotels,https://ms.hotels.com,1000000
global,current,hotels,https://nz.hotels.com,1000000
global,current,hotels,https://ph.hotels.com,1000000
global,current,hotels,https://sg.hotels.com,1000000
global,current,hotels,https://th.hotels.com,1000000
global,current,hotels,https://za.hotels.com,1000000
us,202608,hotels,https://www.hotels.com,1000
us,202608,hotels,https://ca.hotels.com,500000
us,202608,hotels,https://click.eg.hotels.com,500000
us,202608,hotels,https://fr.hotels.com,500000
us,202608,hotels,https://jp.hotels.com,500000
us,202608,hotels,https://kr.hotels.com,500000
us,202608,hotels,https://ms.hotels.com,500000
us,202608,hotels,https://tr.hotels.com,500000
us,202608,hotels,https://uk.hotels.com,500000
us,202608,hotels,https://au.hotels.com,1000000
us,202608,hotels,https://de.hotels.com,1000000
us,202608,hotels,https://groups.hotels.com,1000000
us,202608,hotels,https://ie.hotels.com,1000000
us,202608,hotels,https://in.hotels.com,1000000
us,202608,hotels,https://it.hotels.com,1000000
us,202608,hotels,https://tw.hotels.com,1000000
us,202608,hotels,https://zh.hotels.com,1000000
global,202102,kayak,https://www.kayak.com,10000
global,202102,kayak,https://www.es.kayak.com,100000
global,202102,kayak,https://www.kayak.co.uk,100000
global,202102,kayak,https://www.kayak.com.br,100000
global,202102,kayak,https://www.kayak.com.mx,100000
global,202102,kayak,https://www.kayak.es,100000
global,202102,kayak,https://www.kayak.fr,100000
global,202102,kayak,https://www.ca.kayak.com,1000000
global,202102,kayak,https://www.cn.kayak.com,1000000
global,202102,kayak,https://www.gr.kayak.com,1000000
global,202102,kayak,https://www.kayak.ch,1000000
global,202102,kayak,https://www.kayak.co.in,1000000
global,202102,kayak,https://www.kayak.co.jp,1000000
global,202102,kayak,https://www.kayak.co.kr,1000000
global,202102,kayak,https://www.kayak.com.au,1000000
global,202102,kayak,https://www.kayak.com.tr,1000000
global,202102,kayak,https://www.kayak.de,1000000
global,202102,kayak,https://www.kayak.ie,1000000
global,202102,kayak,https://www.kayak.it,1000000
global,202102,kayak,https://www.kayak.nl,1000000
global,202102,kayak,https://www.kayak.pl,1000000
global,202102,kayak,https://www.kayak.pt,1000000
global,202102,kayak,https://www.kayak.ru,1000000
global,202102,kayak,https://www.tw.kayak.com,1000000
global,202102,kayak,https://www.za.kayak.com,1000000
global,202201,kayak,https://www.kayak.com,10000
global,202201,kayak,https://www.kayak.com.br,10000
global,202201,kayak,https://www.ca.kayak.com,100000
global,202201,kayak,https://www.es.kayak.com,100000
global,202201,kayak,https://www.gr.kayak.com,100000
global,202201,kayak,https://www.kayak.co.in,100000
global,202201,kayak,https://www.kayak.co.uk,100000
global,202201,kayak,https://www.kayak.com.mx,100000
global,202201,kayak,https://www.kayak.de,100000
global,202201,kayak,https://www.kayak.es,100000
global,202201,kayak,https://www.kayak.fr,100000
global,202201,kayak,https://www.kayak.it,100000
global,202201,kayak,https://www.kayak.pl,100000
global,202201,kayak,https://www.cn.kayak.com,1000000
global,202201,kayak,https://www.he.kayak.com,1000000
global,202201,kayak,https://www.il.kayak.com,1000000
global,202201,kayak,https://www.kayak.ch,1000000
global,202201,kayak,https://www.kayak.co.jp,1000000
global,202201,kayak,https://www.kayak.co.kr,1000000
global,202201,kayak,https://www.kayak.com.au,1000000
global,202201,kayak,https://www.kayak.com.tr,1000000
global,202201,kayak,https://www.kayak.dk,1000000
global,202201,kayak,https://www.kayak.ie,1000000
global,202201,kayak,https://www.kayak.nl,1000000
global,202201,kayak,https://www.kayak.pt,1000000
global,202201,kayak,https://www.kayak.ru,1000000
global,202201,kayak,https://www.kayak.se,1000000
global,202201,kayak,https://www.tw.kayak.com,1000000
global,202201,kayak,https://www.za.kayak.com,1000000
global,202301,kayak,https://www.kayak.com,5000
global,202301,kayak,https://www.kayak.fr,10000
global,202301,kayak,https://www.ca.kayak.com,50000
global,202301,kayak,https://www.es.kayak.com,50000
global,202301,kayak,https://www.kayak.co.in,50000
global,202301,kayak,https://www.kayak.co.uk,50000
global,202301,kayak,https://www.kayak.com.br,50000
global,202301,kayak,https://www.kayak.com.mx,50000
global,202301,kayak,https://www.kayak.es,50000
global,202301,kayak,https://www.kayak.it,50000
global,202301,kayak,https://www.kayak.pl,50000
global,202301,kayak,https://www.gr.kayak.com,100000
global,202301,kayak,https://www.kayak.de,100000
global,202301,kayak,https://booking.kayak.com,500000
global,202301,kayak,https://www.cn.kayak.com,500000
global,202301,kayak,https://www.he.kayak.com,500000
global,202301,kayak,https://www.il.kayak.com,500000
global,202301,kayak,https://www.kayak.ch,500000
global,202301,kayak,https://www.kayak.co.jp,500000
global,202301,kayak,https://www.kayak.co.kr,500000
global,202301,kayak,https://www.kayak.com.au,500000
global,202301,kayak,https://www.kayak.com.tr,500000
global,202301,kayak,https://www.kayak.ie,500000
global,202301,kayak,https://www.kayak.nl,500000
global,202301,kayak,https://www.kayak.pt,500000
global,202301,kayak,https://www.kayak.se,500000
global,202301,kayak,https://www.nz.kayak.com,500000
global,202301,kayak,https://www.tw.kayak.com,500000
global,202301,kayak,https://www.za.kayak.com,500000
global,202301,kayak,https://www.be.kayak.com,1000000
global,202301,kayak,https://www.fi.kayak.com,1000000
global,202301,kayak,https://www.kayak.dk,1000000
global,202301,kayak,https://www.ro.kayak.com,1000000
global,202401,kayak,https://www.kayak.com,10000
global,202401,kayak,https://www.kayak.fr,10000
global,202401,kayak,https://www.ca.kayak.com,50000
global,202401,kayak,https://www.es.kayak.com,50000
global,202401,kayak,https://www.kayak.co.in,50000
global,202401,kayak,https://www.kayak.co.uk,50000
global,202401,kayak,https://www.kayak.com.br,50000
global,202401,kayak,https://www.kayak.com.mx,50000
global,202401,kayak,https://www.kayak.de,50000
global,202401,kayak,https://www.kayak.es,50000
global,202401,kayak,https://www.kayak.it,50000
global,202401,kayak,https://booking.kayak.com,100000
global,202401,kayak,https://www.kayak.pl,100000
global,202401,kayak,https://www.gr.kayak.com,500000
global,202401,kayak,https://www.he.kayak.com,500000
global,202401,kayak,https://www.il.kayak.com,500000
global,202401,kayak,https://www.kayak.ch,500000
global,202401,kayak,https://www.kayak.co.jp,500000
global,202401,kayak,https://www.kayak.co.kr,500000
global,202401,kayak,https://www.kayak.com.au,500000
global,202401,kayak,https://www.kayak.com.tr,500000
global,202401,kayak,https://www.kayak.ie,500000
global,202401,kayak,https://www.kayak.nl,500000
global,202401,kayak,https://www.kayak.pt,500000
global,202401,kayak,https://www.tw.kayak.com,500000
global,202401,kayak,https://www.za.kayak.com,500000
global,202401,kayak,https://www.be.kayak.com,1000000
global,202401,kayak,https://www.cn.kayak.com,1000000
global,202401,kayak,https://www.kayak.dk,1000000
global,202401,kayak,https://www.kayak.se,1000000
global,202401,kayak,https://www.nz.kayak.com,1000000
global,202401,kayak,https://www.ro.kayak.com,1000000
global,202401,kayak,https://www.ua.kayak.com,1000000
global,202501,kayak,https://www.kayak.com,10000
global,202501,kayak,https://www.kayak.fr,10000
global,202501,kayak,https://www.ca.kayak.com,50000
global,202501,kayak,https://www.es.kayak.com,50000
global,202501,kayak,https://www.kayak.co.uk,50000
global,202501,kayak,https://www.kayak.com.br,50000
global,202501,kayak,https://www.kayak.de,50000
global,202501,kayak,https://www.kayak.es,50000
global,202501,kayak,https://www.kayak.it,50000
global,202501,kayak,https://www.kayak.co.in,100000
global,202501,kayak,https://www.kayak.com.mx,100000
global,202501,kayak,https://www.kayak.pl,100000
global,202501,kayak,https://booking.kayak.com,500000
global,202501,kayak,https://www.gr.kayak.com,500000
global,202501,kayak,https://www.he.kayak.com,500000
global,202501,kayak,https://www.il.kayak.com,500000
global,202501,kayak,https://www.kayak.ch,500000
global,202501,kayak,https://www.kayak.co.jp,500000
global,202501,kayak,https://www.kayak.co.kr,500000
global,202501,kayak,https://www.kayak.com.au,500000
global,202501,kayak,https://www.kayak.com.tr,500000
global,202501,kayak,https://www.kayak.ie,500000
global,202501,kayak,https://www.kayak.nl,500000
global,202501,kayak,https://www.kayak.pt,500000
global,202501,kayak,https://www.nz.kayak.com,500000
global,202501,kayak,https://www.tw.kayak.com,500000
global,202501,kayak,https://www.za.kayak.com,500000
global,202501,kayak,https://www.be.kayak.com,1000000
global,202501,kayak,https://www.kayak.dk,1000000
global,202501,kayak,https://www.kayak.se,1000000
global,202501,kayak,https://www.ua.kayak.com,1000000
global,202501,kayak,https://www.vn.kayak.com,1000000
global,202601,kayak,https://www.kayak.com,10000
global,202601,kayak,https://www.kayak.co.uk,50000
global,202601,kayak,https://www.kayak.com.br,50000
global,202601,kayak,https://www.kayak.es,50000
global,202601,kayak,https://www.kayak.fr,50000
global,202601,kayak,https://booking.kayak.com,100000
global,202601,kayak,https://www.ca.kayak.com,100000
global,202601,kayak,https://www.es.kayak.com,100000
global,202601,kayak,https://www.kayak.co.in,100000
global,202601,kayak,https://www.kayak.com.mx,100000
global,202601,kayak,https://www.kayak.de,100000
global,202601,kayak,https://www.kayak.it,100000
global,202601,kayak,https://www.kayak.pl,100000
global,202601,kayak,https://www.gr.kayak.com,500000
global,202601,kayak,https://www.il.kayak.com,500000
global,202601,kayak,https://www.kayak.ch,500000
global,202601,kayak,https://www.kayak.co.jp,500000
global,202601,kayak,https://www.kayak.co.kr,500000
global,202601,kayak,https://www.kayak.com.au,500000
global,202601,kayak,https://www.kayak.ie,500000
global,202601,kayak,https://www.kayak.nl,500000
global,202601,kayak,https://www.kayak.pt,500000
global,202601,kayak,https://www.tw.kayak.com,500000
global,202601,kayak,https://www.he.kayak.com,1000000
global,202601,kayak,https://www.kayak.com.tr,1000000
global,202601,kayak,https://www.kayak.se,1000000
global,202601,kayak,https://www.nz.kayak.com,1000000
global,202601,kayak,https://www.za.kayak.com,1000000
global,202608,kayak,https://www.kayak.com,10000
global,202608,kayak,https://www.kayak.co.uk,50000
global,202608,kayak,https://www.kayak.com.br,50000
global,202608,kayak,https://www.kayak.es,50000
global,202608,kayak,https://www.kayak.fr,50000
global,202608,kayak,https://www.kayak.it,50000
global,202608,kayak,https://booking.kayak.com,100000
global,202608,kayak,https://www.ca.kayak.com,100000
global,202608,kayak,https://www.es.kayak.com,100000
global,202608,kayak,https://www.kayak.co.in,100000
global,202608,kayak,https://www.kayak.com.mx,100000
global,202608,kayak,https://www.kayak.de,100000
global,202608,kayak,https://www.kayak.pl,100000
global,202608,kayak,https://www.gr.kayak.com,500000
global,202608,kayak,https://www.he.kayak.com,500000
global,202608,kayak,https://www.il.kayak.com,500000
global,202608,kayak,https://www.kayak.co.jp,500000
global,202608,kayak,https://www.kayak.co.kr,500000
global,202608,kayak,https://www.kayak.com.au,500000
global,202608,kayak,https://www.kayak.com.tr,500000
global,202608,kayak,https://www.kayak.ie,500000
global,202608,kayak,https://www.kayak.nl,500000
global,202608,kayak,https://www.kayak.pt,500000
global,202608,kayak,https://www.tw.kayak.com,500000
global,202608,kayak,https://www.za.kayak.com,500000
global,202608,kayak,https://www.kayak.ch,1000000
global,202608,kayak,https://www.kayak.dk,1000000
global,202608,kayak,https://www.kayak.se,1000000
global,202608,kayak,https://www.nz.kayak.com,1000000
global,202608,kayak,https://www.ro.kayak.com,1000000
global,current,kayak,https://www.kayak.com,10000
global,current,kayak,https://www.kayak.co.uk,50000
global,current,kayak,https://www.kayak.com.br,50000
global,current,kayak,https://www.kayak.es,50000
global,current,kayak,https://www.kayak.fr,50000
global,current,kayak,https://www.kayak.it,50000
global,current,kayak,https://booking.kayak.com,100000
global,current,kayak,https://www.ca.kayak.com,100000
global,current,kayak,https://www.es.kayak.com,100000
global,current,kayak,https://www.kayak.co.in,100000
global,current,kayak,https://www.kayak.com.mx,100000
global,current,kayak,https://www.kayak.de,100000
global,current,kayak,https://www.kayak.pl,100000
global,current,kayak,https://www.gr.kayak.com,500000
global,current,kayak,https://www.he.kayak.com,500000
global,current,kayak,https://www.il.kayak.com,500000
global,current,kayak,https://www.kayak.co.jp,500000
global,current,kayak,https://www.kayak.co.kr,500000
global,current,kayak,https://www.kayak.com.au,500000
global,current,kayak,https://www.kayak.com.tr,500000
global,current,kayak,https://www.kayak.ie,500000
global,current,kayak,https://www.kayak.nl,500000
global,current,kayak,https://www.kayak.pt,500000
global,current,kayak,https://www.tw.kayak.com,500000
global,current,kayak,https://www.za.kayak.com,500000
global,current,kayak,https://www.kayak.ch,1000000
global,current,kayak,https://www.kayak.dk,1000000
global,current,kayak,https://www.kayak.se,1000000
global,current,kayak,https://www.nz.kayak.com,1000000
global,current,kayak,https://www.ro.kayak.com,1000000
us,202608,kayak,https://www.kayak.com,1000
us,202608,kayak,https://www.es.kayak.com,50000
us,202608,kayak,https://cruises.kayak.com,500000
us,202608,kayak,https://deloitte.business.kayak.com,500000
us,202608,kayak,https://www.ca.kayak.com,500000
us,202608,kayak,https://www.kayak.co.uk,500000
us,202608,kayak,https://www.kayak.com.mx,500000
us,202608,kayak,https://www.kayak.fr,500000
us,202608,kayak,https://booking.kayak.com,1000000
us,202608,kayak,https://business.kayak.com,1000000
us,202608,kayak,https://pwc.business.kayak.com,1000000
us,202608,kayak,https://www.il.kayak.com,1000000
us,202608,kayak,https://www.kayak.co.in,1000000
us,202608,kayak,https://www.kayak.com.br,1000000
us,202608,kayak,https://www.kayak.de,1000000
us,202608,kayak,https://www.kayak.es,1000000
us,202608,kayak,https://www.kayak.it,1000000
global,202102,marriott,https://www.marriott.com,10000
global,202102,marriott,https://www.marriott.co.jp,100000
global,202102,marriott,https://activities.marriott.com,1000000
global,202102,marriott,https://all-inclusive.marriott.com,1000000
global,202102,marriott,https://careers.marriott.com,1000000
global,202102,marriott,https://clean.marriott.com,1000000
global,202102,marriott,https://eataroundtown.marriott.com,1000000
global,202102,marriott,https://gifts.marriott.com,1000000
global,202102,marriott,https://help.marriott.com,1000000
global,202102,marriott,https://homes-and-villas.marriott.com,1000000
global,202102,marriott,https://hotel-deals.marriott.com,1000000
global,202102,marriott,https://hub.marriott.com,1000000
global,202102,marriott,https://mgs.marriott.com,1000000
global,202102,marriott,https://news.marriott.com,1000000
global,202102,marriott,https://passwordchallenge.marriott.com,1000000
global,202102,marriott,https://residence-inn.marriott.com,1000000
global,202102,marriott,https://shop-with-points.marriott.com,1000000
global,202102,marriott,https://traveler.marriott.com,1000000
global,202102,marriott,https://whattoexpect.marriott.com,1000000
global,202102,marriott,https://www.emea.marriott.com,1000000
global,202102,marriott,https://www.espanol.marriott.com,1000000
global,202102,marriott,https://www.marriott.co.kr,1000000
global,202102,marriott,https://www.marriott.co.uk,1000000
global,202102,marriott,https://www.marriott.com.au,1000000
global,202102,marriott,https://www.marriott.com.br,1000000
global,202102,marriott,https://www.marriott.de,1000000
global,202102,marriott,https://www.marriott.fr,1000000
global,202102,marriott,https://www.marriott.it,1000000
global,202102,marriott,https://www.travelagents.marriott.com,1000000
global,202201,marriott,https://www.marriott.com,10000
global,202201,marriott,https://jobs.marriott.com,100000
global,202201,marriott,https://www.espanol.marriott.com,100000
global,202201,marriott,https://www.marriott.co.jp,100000
global,202201,marriott,https://activities.marriott.com,1000000
global,202201,marriott,https://all-inclusive.marriott.com,1000000
global,202201,marriott,https://careers.marriott.com,1000000
global,202201,marriott,https://clean.marriott.com,1000000
global,202201,marriott,https://courtyard.marriott.com,1000000
global,202201,marriott,https://cruise-with-points.marriott.com,1000000
global,202201,marriott,https://eataroundtown.marriott.com,1000000
global,202201,marriott,https://gifts.marriott.com,1000000
global,202201,marriott,https://help.marriott.com,1000000
global,202201,marriott,https://homes-and-villas.marriott.com,1000000
global,202201,marriott,https://hotel-deals.marriott.com,1000000
global,202201,marriott,https://mgs.marriott.com,1000000
global,202201,marriott,https://mobile-app.marriott.com,1000000
global,202201,marriott,https://modules.marriott.com,1000000
global,202201,marriott,https://passwordchallenge.marriott.com,1000000
global,202201,marriott,https://portal.marriott.com,1000000
global,202201,marriott,https://psp.marriott.com,1000000
global,202201,marriott,https://residence-inn.marriott.com,1000000
global,202201,marriott,https://shop-with-points.marriott.com,1000000
global,202201,marriott,https://traveler.marriott.com,1000000
global,202201,marriott,https://westin.marriott.com,1000000
global,202201,marriott,https://whattoexpect.marriott.com,1000000
global,202201,marriott,https://www.emea.marriott.com,1000000
global,202201,marriott,https://www.marriott.co.kr,1000000
global,202201,marriott,https://www.marriott.co.uk,1000000
global,202201,marriott,https://www.marriott.com.br,1000000
global,202201,marriott,https://www.marriott.de,1000000
global,202201,marriott,https://www.marriott.fr,1000000
global,202201,marriott,https://www.marriott.it,1000000
global,202201,marriott,https://www.travelagents.marriott.com,1000000
global,202301,marriott,https://www.marriott.com,5000
global,202301,marriott,https://www.marriott.co.jp,50000
global,202301,marriott,https://activities.marriott.com,500000
global,202301,marriott,https://all-inclusive.marriott.com,500000
global,202301,marriott,https://auth.marriott.com,500000
global,202301,marriott,https://careers.marriott.com,500000
global,202301,marriott,https://clean.marriott.com,500000
global,202301,marriott,https://extranetcloud.marriott.com,500000
global,202301,marriott,https://help.marriott.com,500000
global,202301,marriott,https://homes-and-villas.marriott.com,500000
global,202301,marriott,https://marriott-hotels.marriott.com,500000
global,202301,marriott,https://mgs.marriott.com,500000
global,202301,marriott,https://traveler.marriott.com,500000
global,202301,marriott,https://www.emea.marriott.com,500000
global,202301,marriott,https://www.espanol.marriott.com,500000
global,202301,marriott,https://www.marriott.co.kr,500000
global,202301,marriott,https://www.marriott.co.uk,500000
global,202301,marriott,https://www.marriott.de,500000
global,202301,marriott,https://www.marriott.fr,500000
global,202301,marriott,https://www.travelagents.marriott.com,500000
global,202301,marriott,https://courtyard.marriott.com,1000000
global,202301,marriott,https://cruise-with-points.marriott.com,1000000
global,202301,marriott,https://eataroundtown.marriott.com,1000000
global,202301,marriott,https://gifts.marriott.com,1000000
global,202301,marriott,https://hub.marriott.com,1000000
global,202301,marriott,https://internaljobs.marriott.com,1000000
global,202301,marriott,https://mobile-app.marriott.com,1000000
global,202301,marriott,https://moxy-hotels.marriott.com,1000000
global,202301,marriott,https://salesnetcloud.marriott.com,1000000
global,202301,marriott,https://shop-with-points.marriott.com,1000000
global,202301,marriott,https://shop-with-your-points.marriott.com,1000000
global,202301,marriott,https://vacations.marriott.com,1000000
global,202301,marriott,https://westin.marriott.com,1000000
global,202301,marriott,https://www.marriott.com.br,1000000
global,202301,marriott,https://www.marriott.it,1000000
global,202401,marriott,https://www.marriott.com,5000
global,202401,marriott,https://activities.marriott.com,500000
global,202401,marriott,https://all-inclusive.marriott.com,500000
global,202401,marriott,https://auth.marriott.com,500000
global,202401,marriott,https://careers.marriott.com,500000
global,202401,marriott,https://cruise-with-points.marriott.com,500000
global,202401,marriott,https://extranetcloud.marriott.com,500000
global,202401,marriott,https://help.marriott.com,500000
global,202401,marriott,https://homes-and-villas.marriott.com,500000
global,202401,marriott,https://mgs.marriott.com,500000
global,202401,marriott,https://mgscloud.marriott.com,500000
global,202401,marriott,https://psp.marriott.com,500000
global,202401,marriott,https://shop-with-points.marriott.com,500000
global,202401,marriott,https://traveler.marriott.com,500000
global,202401,marriott,https://www.emea.marriott.com,500000
global,202401,marriott,https://www.travelagents.marriott.com,500000
global,202401,marriott,https://auth-apc.marriott.com,1000000
global,202401,marriott,https://courtyard.marriott.com,1000000
global,202401,marriott,https://eataroundtown.marriott.com,1000000
global,202401,marriott,https://gifts.marriott.com,1000000
global,202401,marriott,https://jw-marriott.marriott.com,1000000
global,202401,marriott,https://marriott-hotels.marriott.com,1000000
global,202401,marriott,https://news.marriott.com,1000000
global,202401,marriott,https://residence-inn.marriott.com,1000000
global,202401,marriott,https://salesnet.marriott.com,1000000
global,202401,marriott,https://vacations.marriott.com,1000000
global,202501,marriott,https://www.marriott.com,5000
global,202501,marriott,https://careers.marriott.com,50000
global,202501,marriott,https://activities.marriott.com,500000
global,202501,marriott,https://all-inclusive.marriott.com,500000
global,202501,marriott,https://auth-apc.marriott.com,500000
global,202501,marriott,https://courtyard.marriott.com,500000
global,202501,marriott,https://extranetcloud.marriott.com,500000
global,202501,marriott,https://help.marriott.com,500000
global,202501,marriott,https://homes-and-villas.marriott.com,500000
global,202501,marriott,https://mgs.marriott.com,500000
global,202501,marriott,https://mgscloud.marriott.com,500000
global,202501,marriott,https://shop-with-points.marriott.com,500000
global,202501,marriott,https://westin.marriott.com,500000
global,202501,marriott,https://www.emea.marriott.com,500000
global,202501,marriott,https://www.travelagents.marriott.com,500000
global,202501,marriott,https://auth.marriott.com,1000000
global,202501,marriott,https://cruise-with-points.marriott.com,1000000
global,202501,marriott,https://eataroundtown.marriott.com,1000000
global,202501,marriott,https://gifts.marriott.com,1000000
global,202501,marriott,https://salesnet.marriott.com,1000000
global,202501,marriott,https://sheraton.marriott.com,1000000
global,202501,marriott,https://shop-with-your-points.marriott.com,1000000
global,202501,marriott,https://traveler.marriott.com,1000000
global,202501,marriott,https://vacations.marriott.com,1000000
global,202601,marriott,https://www.marriott.com,5000
global,202601,marriott,https://careers.marriott.com,50000
global,202601,marriott,https://activities.marriott.com,500000
global,202601,marriott,https://all-inclusive.marriott.com,500000
global,202601,marriott,https://auth-apc.marriott.com,500000
global,202601,marriott,https://extranetcloud.marriott.com,500000
global,202601,marriott,https://help.marriott.com,500000
global,202601,marriott,https://homes-and-villas.marriott.com,500000
global,202601,marriott,https://mgs.marriott.com,500000
global,202601,marriott,https://mgscloud.marriott.com,500000
global,202601,marriott,https://shop-with-points.marriott.com,500000
global,202601,marriott,https://shop.marriott.com,500000
global,202601,marriott,https://www.travelagents.marriott.com,500000
global,202601,marriott,https://auth.marriott.com,1000000
global,202601,marriott,https://cruise-with-points.marriott.com,1000000
global,202601,marriott,https://eataroundtown.marriott.com,1000000
global,202601,marriott,https://feedback.marriott.com,1000000
global,202601,marriott,https://gifts.marriott.com,1000000
global,202601,marriott,https://salesnet.marriott.com,1000000
global,202601,marriott,https://sheraton.marriott.com,1000000
global,202601,marriott,https://traveler.marriott.com,1000000
global,202601,marriott,https://vacations.marriott.com,1000000
