start,r,yr,rv,mom12
2017-09-22,-0.00535756808818455,2017,0.049743065721078984,-0.0399315912222411
2017-09-25,-0.008634059161950702,2017,0.05001274587671125,-0.03287532515855762
2017-09-26,-0.011370051953520921,2017,0.0497862842610421,-0.022360358746483122
2017-09-27,-0.015664577086305087,2017,0.049689698002581315,-0.02374018978278869
2017-09-28,-0.02242451274504198,2017,0.049716446355547346,-0.022155381140843033
2017-09-29,-0.018293847077499592,2017,0.04971610625227736,-0.022142657515545672
2017-10-02,-0.019224351023560793,2017,0.04978059335140152,-0.02026734317813883
2017-10-03,-0.022040643677554428,2017,0.04969351475298921,-0.01760745527344465
2017-10-04,-0.02107176348791473,2017,0.04969853386609276,-0.018308813528818746
2017-10-05,-0.02605397353877681,2017,0.0497540244043564,-0.01726162363198913
2017-10-06,-0.02672784859059263,2017,0.04977026876064802,-0.016772530925855733
2017-10-10,-0.019223809970619676,2017,0.049937177184581454,-0.022333714770574886
2017-10-11,-0.017103155398189962,2017,0.04989823606974376,-0.024208753511913095
2017-10-12,-0.01830269035397869,2017,0.04982961866951543,-0.0266224204055856
2017-10-13,-0.016196936491499336,2017,0.04980884732161382,-0.028424043696298362
2017-10-16,-0.0233353546550914,2017,0.04980228517414928,-0.028545672737162242
2017-10-17,-0.028946939241637715,2017,0.04991324061724572,-0.02413696354227035
2017-10-18,-0.03248974520060077,2017,0.049932510256463565,-0.026650920371402265
2017-10-19,-0.028669472605376,2017,0.04996689347384575,-0.027600058224781066
2017-10-20,-0.031695506424212816,2017,0.050127212029142394,-0.01875182077512605
2017-10-23,-0.03242632359505748,2017,0.05014995296798165,-0.016420894230700256
2017-10-24,-0.03586166703733973,2017,0.050082107508137595,-0.01779892721602483
2017-10-25,-0.03366092347582317,2017,0.04988205956756098,-0.02229289197602924
2017-10-26,-0.03722438751217094,2017,0.04993607509631397,-0.019648621531830557
2017-10-27,-0.041076709323266236,2017,0.05012640374883144,-0.013555560809145994
2017-10-30,-0.03800409176217023,2017,0.05015787427595264,-0.016943077474156354
2017-10-31,-0.03658616977591489,2017,0.050043505443124275,-0.021191474639617347
2017-11-01,-0.03887492316083829,2017,0.0500362201926353,-0.020355100749319455
2017-11-02,-0.03820698566924996,2017,0.05007832523721216,-0.021913734405416108
2017-11-03,-0.043975720729109824,2017,0.050206218005394015,-0.018176057570417292
2017-11-06,-0.04045294688436751,2017,0.05023855060875053,-0.019508658714998184
2017-11-07,-0.04296463275135309,2017,0.05026538058560579,-0.016143117201083967
2017-11-08,-0.04237375812137678,2017,0.05028886084629485,-0.01677357357557252
2017-11-09,-0.04143559021163945,2017,0.05030030339758624,-0.017607200808903656
2017-11-13,-0.042709566390684905,2017,0.05029869427787959,-0.013491996652780891
2017-11-14,-0.03643749603960256,2017,0.048820533259949346,-0.028170079825960315
2017-11-15,-0.030068786415758275,2017,0.04758261677740354,-0.03919797702360839
2017-11-16,-0.02110619244710321,2017,0.046271546693331535,-0.05224985689089934
2017-11-17,-0.0201196819922842,2017,0.04617361062516446,-0.05068212547783357
2017-11-20,-0.017363628124281938,2017,0.04624010539475172,-0.048647245325968314
2017-11-21,-0.014687979908059923,2017,0.04628719060764743,-0.051902572548716996
2017-11-22,-0.012648943292528081,2017,0.04600952382764863,-0.06164730905434013
2017-11-24,-0.00628188585221956,2017,0.04623623295154923,-0.06552542052958543
2017-11-27,-0.0033576233648719978,2017,0.04624841656306722,-0.06450696232164166
2017-11-28,-0.0012636968301693585,2017,0.04599303713199242,-0.06776602862421122
2017-11-29,-0.0013260363981775214,2017,0.0459954783103344,-0.06740995037277298
2017-11-30,-0.001946403846175393,2017,0.04596671724332385,-0.06367826191658654
2017-12-01,0.0039037099431054045,2017,0.04604258189921584,-0.06589902822356741
2017-12-04,0.006014648313614757,2017,0.04609727385146121,-0.06459626560473364
2017-12-05,0.0035352246648097108,2017,0.04610662987461837,-0.06290526046140066
2017-12-06,-0.0042128425922483,2017,0.04617047813767031,-0.05646537723580902
2017-12-07,-0.006625344780366582,2017,0.046169103797152194,-0.05334455353170853
2017-12-08,-0.007393260296788107,2017,0.04619768696851193,-0.0499354668735581
2017-12-11,0.0013179683247397378,2017,0.04616968709404808,-0.04909161010709884
2017-12-12,-0.0019261481836503336,2017,0.04623854113568624,-0.048236882192552955
2017-12-13,0.0007078991233973042,2017,0.04622268814721883,-0.052580525229024566
2017-12-14,0.0056354006119958555,2017,0.046152894420718696,-0.051122201169214954
2017-12-15,0.004585944976070344,2017,0.04614980919537556,-0.04979980959318375
2017-12-18,0.0025744814719921294,2017,0.04618260096476755,-0.051184550288907005
2017-12-19,0.005096528919743548,2017,0.04263705914779765,-0.06684181789116028
2017-12-20,0.005868913045268265,2017,0.042555682767923916,-0.06566477583794761
2017-12-21,0.006344449947870423,2017,0.04255754825876953,-0.06552723345296485
2017-12-22,0.009968181041934976,2017,0.04255463503084572,-0.06558140930110046
2017-12-26,0.006263693912817558,2017,0.042562970793764414,-0.06628411184404559
2017-12-27,0.010178476680644089,2017,0.04250895045839465,-0.06939157010292973
2017-12-28,0.011793685282143862,2017,0.04260077148309434,-0.07216530969751567
2017-12-29,0.015740535800236266,2017,0.042725492664157365,-0.07751635012060554
2018-01-02,0.02360992644169535,2018,0.04279634051973763,-0.08381528037755093
2018-01-03,0.018764245771415666,2018,0.04256847655245082,-0.07877108303473523
2018-01-04,0.023425107753084262,2018,0.04252870322643294,-0.07789673165076927
2018-01-05,0.0249001152114392,2018,0.04202180694409889,-0.08533193974281161
2018-01-08,0.02293961028368141,2018,0.042061936158594396,-0.08157083076538818
2018-01-09,0.020812371074250713,2018,0.04158641225684412,-0.07109016790414913
2018-01-10,0.02370430481323549,2018,0.04151759711801038,-0.07654929485556305
2018-01-11,0.030319649226876244,2018,0.04152053238553215,-0.07834020713538958
2018-01-12,0.03993440961474892,2018,0.041805337722310515,-0.08479943329736805
2018-01-16,0.0466074197220232,2018,0.041867789266716506,-0.09420108333713273
2018-01-17,0.049483564434530614,2018,0.04067847284725588,-0.08544592731923029
2018-01-18,0.048874985670344984,2018,0.040634587103965086,-0.0878487897785245
2018-01-19,0.05115298226209397,2018,0.04022339953114116,-0.08281497739045385
2018-01-22,0.04695917255735704,2018,0.04004070840105354,-0.0852231232032743
2018-01-23,0.047803812153720315,2018,0.03968124159374513,-0.0912658228143517
2018-01-24,0.05647520332195022,2018,0.03956275699452903,-0.09071241030540556
2018-01-25,0.06710159894976542,2018,0.03985929380903945,-0.0944210529669629
2018-01-26,0.06486060250640158,2018,0.03991061090059087,-0.09168475733979964
2018-01-29,0.05577814463704289,2018,0.040010308378231545,-0.09063969223511759
2018-01-30,0.06384218355950022,2018,0.03998752367338504,-0.08897920978318119
2018-01-31,0.059561847010087376,2018,0.04000316585664039,-0.08921175056782982
2018-02-01,0.05914503610794419,2018,0.03986671606459615,-0.08749073842398492
2018-02-02,0.05031779281051296,2018,0.0403105293634726,-0.08305469216151984
2018-02-05,0.04831088627227498,2018,0.040189237323739,-0.0768454339003668
2018-02-06,0.04597815347222767,2018,0.04018778516277727,-0.07267938258006446
2018-02-07,0.046620104094269976,2018,0.04004831964531631,-0.07451252014846244
2018-02-08,0.040501913753000274,2018,0.04031341823468634,-0.07217474178511107
2018-02-09,0.04349240338578486,2018,0.04026178834900935,-0.07026174669651475
2018-02-12,0.04356508809542525,2018,0.04026464980266277,-0.07378606161588408
2018-02-13,0.048835503083790144,2018,0.0403142337058451,-0.07498283583508591
2018-02-14,0.05314290564690882,2018,0.040335467164503445,-0.07933678166448743
2018-02-15,0.06302275711205585,2018,0.04054433324722124,-0.08428419223375094
2018-02-16,0.05706285462603233,2018,0.04053405737054241,-0.08228795729417993
2018-02-20,0.052486265389093845,2018,0.040921217298716665,-0.0749959144637744
2018-02-21,0.048288587309308184,2018,0.040831950305780386,-0.07615527325396965
2018-02-22,0.04580106783993809,2018,0.04078747110087317,-0.07778438600993276
2018-02-23,0.04749342537560519,2018,0.04070552695882644,-0.07626229655636152
2018-02-26,0.04605542498526738,2018,0.04045771677864072,-0.07092001116649627
2018-02-27,0.040148069494178706,2018,0.04065592612237677,-0.06825532446402782
2018-02-28,0.03925609037389943,2018,0.04070892991941757,-0.06505803598742244
2018-03-01,0.03933293498026735,2018,0.040623360076864144,-0.06653770445802643
2018-03-05,0.04340061962115094,2018,0.04044566235487039,-0.07188700547173532
2018-03-06,0.04724510666027015,2018,0.040569209070379454,-0.08058139637447503
2018-03-07,0.04643792662428581,2018,0.04065913512814333,-0.07615045652391217
2018-03-08,0.0425731995553944,2018,0.04067592278838784,-0.07270007741930495
2018-03-09,0.04721770245318968,2018,0.04077775435042332,-0.07587480081881015
2018-03-12,0.04913957950656833,2018,0.040571313676916076,-0.07949426629465073
2018-03-13,0.05912487866845151,2018,0.04057960934063594,-0.08243282487276371
2018-03-14,0.06278022248617621,2018,0.04049968768490314,-0.07803107215154359
2018-03-15,0.057942843617101225,2018,0.040617685821187396,-0.0730250308811291
2018-03-16,0.060123890079993636,2018,0.04065392117188677,-0.07231131058538143
2018-03-19,0.05677170776185925,2018,0.04063478409346421,-0.07163605070797452
2018-03-20,0.0541639949733419,2018,0.03995985316899439,-0.06209256926763729
2018-03-22,0.0571963783671956,2018,0.040182560941529194,-0.06527816475102188
2018-03-23,0.05516404800115016,2018,0.04019275008052618,-0.06549340594997322
2018-03-26,0.05871053893310041,2018,0.04046810632650748,-0.0687677459523881
2018-03-27,0.06105248861332946,2018,0.04050401888956716,-0.0671734346969659
2018-03-28,0.05449782630291633,2018,0.040578998679654296,-0.06493102524939598
2018-03-29,0.050768334254416736,2018,0.040579744065862504,-0.06274780437834959
2018-03-30,0.053141074087782236,2018,0.040474620329683283,-0.06096520681166151
2018-04-02,0.05370900946620338,2018,0.04049943397081983,-0.060486924709923784
2018-04-03,0.05891558982759992,2018,0.040412889356469556,-0.06439446646790703
2018-04-04,0.059856106300174794,2018,0.04039850595367382,-0.062032680586036726
2018-04-05,0.06408960527111596,2018,0.040329718998360534,-0.06352701539212635
2018-04-06,0.06256390367543574,2018,0.0403268340649002,-0.06365875090468709
2018-04-09,0.06408093466014719,2018,0.04035897297635864,-0.0671804134353593
2018-04-10,0.06504460592153016,2018,0.040378618141420554,-0.06824940453085038
2018-04-11,0.06817527908528653,2018,0.04041853243256445,-0.0711174013712661
2018-04-12,0.06682437806113306,2018,0.04045647774593293,-0.06986755854616344
2018-04-13,0.06307993587440919,2018,0.040449923861363805,-0.07084871961650663
2018-04-16,0.06217138221748364,2018,0.040468885976886734,-0.07162563149461221
2018-04-17,0.06362432005734231,2018,0.040465507556105194,-0.07105288896288986
2018-04-18,0.06160696971550461,2018,0.04034176085382279,-0.06677374076004039
2018-04-19,0.05653905905880219,2018,0.040544862717283435,-0.06322208214475733
2018-04-20,0.049367217160980026,2018,0.04100955983173958,-0.0552896448427731
2018-04-23,0.04105829491775559,2018,0.04162938074690832,-0.04771982280718312
2018-04-24,0.042465124156632506,2018,0.041357207463526585,-0.05369947483465065
2018-04-25,0.03756272227365898,2018,0.04167398999867734,-0.04712139362767598
2018-04-26,0.03905379104428608,2018,0.04163368260158725,-0.048615721485277597
2018-04-27,0.04039546308630282,2018,0.041496728334489405,-0.046464597720831335
2018-04-30,0.041580503263626944,2018,0.041505097815302504,-0.04624330803279264
2018-05-01,0.03635524516480615,2018,0.0414973817757256,-0.04632404542546542
2018-05-02,0.03269245458392156,2018,0.04168434058744132,-0.042928622313240794
2018-05-03,0.0331623684757405,2018,0.04165345660525052,-0.04096622043004494
2018-05-04,0.034823303602568245,2018,0.04163211643250412,-0.03862835214995375
2018-05-07,0.03653626588032299,2018,0.041735398501875035,-0.036470868190407124
2018-05-08,0.031009824350168635,2018,0.04198535613981221,-0.03190588840322839
2018-05-09,0.033491631850865566,2018,0.04195119131390503,-0.035663558064655376
2018-05-10,0.03735520685970961,2018,0.04214532044608157,-0.038796485478650666
2018-05-11,0.0367005581323987,2018,0.04205395118632208,-0.04264488250888121
2018-05-14,0.03524834257995657,2018,0.0419795877642431,-0.044163698477298396
2018-05-15,0.025000170074671146,2018,0.042598320016705694,-0.03433434793045809
2018-05-16,0.0229980327380801,2018,0.04260554528912214,-0.0332233457972988
2018-05-17,0.02501613624116139,2018,0.04252632701499601,-0.030016946056896643
2018-05-18,0.027364547836667086,2018,0.0425255827895781,-0.02329763550648245
2018-05-21,0.028411230158919665,2018,0.042420085151039524,-0.02085686801774944
2018-05-22,0.03519957408164753,2018,0.04255142832247824,-0.022727412380803003
2018-05-23,0.030610028792598776,2018,0.04254436879161922,-0.022792469821103722
2018-05-24,0.03427057994057314,2018,0.0422964433303103,-0.019642833696052797
2018-05-25,0.03434383986253575,2018,0.04228674745916301,-0.017411829379971877
2018-05-29,0.028640558986650966,2018,0.04264731597358744,-0.013045843944801128
2018-05-30,0.03709667536601735,2018,0.04291307781334429,-0.017767646273322946
2018-05-31,0.03721580218930054,2018,0.042930930872561605,-0.0122693412137993
2018-06-01,0.04118388259285766,2018,0.04294124739090858,-0.01471241359432085
2018-06-04,0.03549929521335837,2018,0.042935739813556,-0.015356595755001479
2018-06-05,0.02965461894322985,2018,0.04306110205026729,-0.009147091879573743
2018-06-06,0.034739958382433045,2018,0.04329862616130863,-0.013767567726361563
2018-06-07,0.030662929844615938,2018,0.043386394587733426,-0.009928907080000826
2018-06-08,0.027669963292525246,2018,0.0433472964802904,-0.007720776696902298
2018-06-11,0.031063481544824967,2018,0.043284349780670583,-0.005327828042820393
2018-06-12,0.037294716729589616,2018,0.043283186634847884,-0.005379670793242752
2018-06-13,0.03854717296066834,2018,0.04328484834229623,-0.005130339721650223
2018-06-14,0.031732195329284174,2018,0.04360281407597725,-0.0008582228053226615
2018-06-15,0.026539490111184172,2018,0.04380740274418119,0.003130061727940614
2018-06-18,0.0212364850895419,2018,0.04371116451259347,0.007631484474143413
2018-06-19,0.02044187476535697,2018,0.043445096505790474,0.013872743443623214
2018-06-20,0.024016118879674586,2018,0.04289138646073052,0.005368708697936597
2018-06-21,0.02160352782599073,2018,0.0428450276451426,0.008800090738942501
2018-06-22,0.027564240762174563,2018,0.04291418916849009,0.004840268086541144
2018-06-25,0.029012051012842655,2018,0.0426746476720795,0.00014301112597969734
2018-06-26,0.03126643417487163,2018,0.0426712425812591,-0.0002744509564109876
2018-06-27,0.025461282468382862,2018,0.04296589364848762,0.006444943861141361
2018-06-28,0.020480935130591682,2018,0.042885484432655295,0.0085926415400559
2018-06-29,0.027470513240127836,2018,0.043184590875089725,0.004382768155094752
2018-07-02,0.015112013000223357,2018,0.043871280911549314,0.014267349111297456
2018-07-03,0.023379239923506212,2018,0.04429958887034295,0.011069475563599163
2018-07-05,0.02985028167883108,2018,0.044402415449978146,0.00869350763705512
2018-07-06,0.030098347018649996,2018,0.04450268304022787,0.005815740214577758
2018-07-09,0.035169776737745906,2018,0.04433246014793197,0.0019167435633242746
2018-07-10,0.03643096255546485,2018,0.04429023382053384,-0.000657097924126937
2018-07-11,0.02936482924334438,2018,0.04431011253368388,0.0038911953983946646
2018-07-12,0.03158004675874171,2018,0.044305488090471384,0.0041343025585440785
2018-07-13,0.03236593231365337,2018,0.044357168391671115,0.008096685342590781
2018-07-16,0.0314858001706968,2018,0.044403760854575584,0.006225265907366939
2018-07-17,0.028423728671207016,2018,0.044203421854747925,0.013882882461883739
2018-07-18,0.02382650995435842,2018,0.04422803350905268,0.015994378443283885
2018-07-19,0.018020652501699708,2018,0.044172244474266036,0.027030764219015957
2018-07-20,0.02528103134447246,2018,0.044526574083216065,0.021324169212740607
2018-07-23,0.024331159674775726,2018,0.04429847777879811,0.026705753353564177
2018-07-24,0.025395496224337677,2018,0.04434566530436953,0.024778765703632466
2018-07-25,0.02682905764229737,2018,0.04438707525046667,0.023936801827881382
2018-07-26,0.02454012670563266,2018,0.0443826118202566,0.024445782283182282
2018-07-27,0.02412676101923239,2018,0.04439458155795005,0.023426622050908286
2018-07-30,0.027715171255818127,2018,0.04443185165018544,0.020826468270987775
2018-07-31,0.02394851168843548,2018,0.04443659822802637,0.021055768445561007
2018-08-01,0.018363456619270302,2018,0.04442812701118293,0.023970930712711613
2018-08-02,0.01225058760320863,2018,0.04440250024376832,0.029119728177185777
2018-08-03,0.01507097328898599,2018,0.0444153419149719,0.028672289494802605
2018-08-06,0.008018705091828338,2018,0.044451662723540994,0.030301069546308845
2018-08-07,0.00945891986072489,2018,0.044502511990836095,0.028966736193113185
2018-08-08,0.007917059244047842,2018,0.044518308531871956,0.029672861022316255
2018-08-09,0.008427914182671081,2018,0.04438703897307386,0.027720460429605964
2018-08-10,-0.001431463992722648,2018,0.045091635923703736,0.034965406529736676
2018-08-13,-0.0038340377373682344,2018,0.04533237610254233,0.03956173480379732
2018-08-14,-0.0008725394941393461,2018,0.045367774932839916,0.03814170226988711
2018-08-15,-0.0034666271063974463,2018,0.04552215429102272,0.04406476216444055
2018-08-16,-0.0005732546755741197,2018,0.04573189974230472,0.0409468115702083
2018-08-17,0.0007252862951254713,2018,0.045744045292776606,0.03952721960650685
2018-08-20,-0.00289617801240194,2018,0.045651758428580234,0.034391273765473684
2018-08-21,0.001683101726523084,2018,0.0458632072836465,0.030506182370012347
2018-08-22,0.0031885625352972014,2018,0.04582758151416837,0.031237810558126355
2018-08-23,-0.00017618728139900952,2018,0.04595488866958019,0.03616263462760472
2018-08-24,-0.000423510751924816,2018,0.046081000472008214,0.03460284490639598
2018-08-27,0.004252365929967361,2018,0.04617218803856715,0.03078087324659151
2018-08-28,0.004684434741620613,2018,0.04617341761544841,0.031683924953871845
2018-08-29,0.0034872132917591614,2018,0.046238130680415684,0.034862314229923363
2018-08-30,0.001231602763242634,2018,0.046224806168964724,0.04251072205844242
2018-08-31,0.0013851641019257954,2018,0.046218478611137565,0.04560056457919881
2018-09-04,-0.0031226222591875796,2018,0.046467459771951505,0.05148466959866571
2018-09-05,0.00246585208767236,2018,0.04640632997695089,0.04767738431583535
2018-09-06,0.0007132344524283241,2018,0.046415487476825536,0.047141863840338694
2018-09-07,0.0031291102695076844,2018,0.046317504647924376,0.04947707224243292
2018-09-10,0.0036600123805516915,2018,0.0462834761639815,0.05202594261113713
2018-09-11,0.0025006826343272337,2018,0.04613636397917183,0.055709249366778124
2018-09-12,0.0030665807206613493,2018,0.04602839761790901,0.05670695883731902
2018-09-13,0.005098158925314067,2018,0.04609501710685198,0.05520426966932224
2018-09-14,0.0018034728080582596,2018,0.04600919681088113,0.053227706912420736
2018-09-17,0.0020161235269782196,2018,0.04601383984439581,0.05033376605936102
2018-09-18,0.0025877528127740135,2018,0.04594250223965024,0.04596363640774914
2018-09-19,0.003365112238535417,2018,0.045955521615642335,0.04531456690150559
2018-09-20,0.0061502710356355905,2018,0.04588447923648721,0.04675226637660579
2018-09-21,0.009007857112075968,2018,0.045797473547108544,0.043849473505966685
2018-09-24,0.010186634028318764,2018,0.04579560161089375,0.04426584598391248
2018-09-25,0.009485280997185264,2018,0.04578232647056486,0.04760949699473205
2018-09-26,0.011349578826848727,2018,0.04557676574824347,0.04265864400353525
2018-09-27,0.013191440874625648,2018,0.045611229135650376,0.04691866684518953
2018-09-28,0.013546624715541355,2018,0.045353906586171264,0.040137521200342086
2018-10-01,0.01285980286700017,2018,0.04518298461446769,0.036198878581436666
2018-10-02,0.009121069516531577,2018,0.04511355564160292,0.03414396921743368
2018-10-03,0.0050704779483607965,2018,0.045143478937203094,0.0349004040804024
2018-10-04,0.0009003093296833242,2018,0.045339302642645025,0.04093582558929487
2018-10-05,0.00017892796015317458,2018,0.04529273575112974,0.03728175912649867
2018-10-09,-0.0019275784921966022,2018,0.04529517823896343,0.03849774736707623
2018-10-10,-0.003275659764585548,2018,0.04528957994380568,0.03882814473010754
2018-10-11,-0.0022445048609744944,2018,0.04523375960014639,0.0340057220536627
2018-10-12,-0.0017563861650264911,2018,0.04520436232689008,0.03184767535493549
2018-10-15,0.005601364005656251,2018,0.04507929012223515,0.033358356541469014
2018-10-16,0.004562158009965955,2018,0.045102019740109696,0.03205091471540733
2018-10-17,0.0040722572838420845,2018,0.04516169888108524,0.034395015555099384
2018-10-18,0.0026780833843238483,2018,0.04548675766689458,0.04043054026380055
2018-10-19,0.003488697007928643,2018,0.045426374672398205,0.03827886961190252
2018-10-22,-0.00035690204199401165,2018,0.045390561639865136,0.03772446639976934
2018-10-23,-0.001989559168118049,2018,0.045351750278764716,0.03934961467577036
2018-10-24,-0.0022404179913841915,2018,0.04531034257279079,0.043559384268859525
2018-10-25,-0.006620233540862053,2018,0.04503111555395114,0.03925621681384239
2018-10-26,-0.004368121014612036,2018,0.04500894217546892,0.03758585824686822
2018-10-29,-0.007978689698713737,2018,0.04511738256435009,0.03952096462045329
2018-10-30,-0.01339329319971938,2018,0.04520274445377976,0.04257887831106011
2018-10-31,-0.017277312589297544,2018,0.04521543100813514,0.042836913846578284
2018-11-01,-0.012495570600632,2018,0.04538138994849025,0.03259895912390309
2018-11-02,-0.008795692152632206,2018,0.04536705475165886,0.032893307563623964
2018-11-05,-0.011735533138436338,2018,0.04535785856047146,0.034268491723255856
2018-11-06,-0.009277759227593663,2018,0.045377470416539625,0.03314923212507104
2018-11-07,-0.005012894993641659,2018,0.045404786506976186,0.03267055496783833
2018-11-08,-0.009851406065060964,2018,0.04539969799464608,0.032601538941816166
2018-11-09,-0.01531703050780564,2018,0.04589058325804392,0.04170764111863967
2018-11-13,-0.017044322488433572,2018,0.045877216006367516,0.041340188050516424
2018-11-14,-0.014949207644506579,2018,0.04584286660169849,0.042115592679062175
2018-11-15,-0.010609750653153505,2018,0.045837144619807056,0.042327244027042354
2018-11-16,-0.0043839452605238804,2018,0.04598642423819938,0.03638815558562225
2018-11-19,-0.001855393772074443,2018,0.045914002807097946,0.03935704936223949
2018-11-20,-0.006559851310592002,2018,0.0459557521686345,0.04177535354200668
2018-11-21,-0.004915932766733633,2018,0.04592566006500198,0.042541937440407906
2018-11-23,-0.009863781087241286,2018,0.045962450590049615,0.04810027510194104
2018-11-26,-0.013976387042244909,2018,0.04592569975765831,0.04705873980616371
2018-11-27,-0.011515137447165813,2018,0.04589928594160842,0.051944489559030416
2018-11-28,-0.013526336685378837,2018,0.04573052492205982,0.05516938850618214
2018-11-29,-0.007038718533867616,2018,0.045801587841966314,0.054568941685376515
2018-11-30,-0.006907915685244959,2018,0.045827552572056576,0.055631652740765425
2018-12-03,-0.00335835851296995,2018,0.04603185637508305,0.04955668420831394
2018-12-04,-0.0013862718199568747,2018,0.04603630900717988,0.05017017748983399
2018-12-06,-0.007465137661408328,2018,0.04613634822088547,0.05232788513555242
2018-12-07,-0.0014629331871169882,2018,0.04612131952604071,0.052556010149680255
2018-12-10,-0.0062944849469923625,2018,0.046329154604630364,0.05530590394272039
2018-12-11,-0.007737356694303976,2018,0.04632740323765523,0.05516016862245632
2018-12-12,-0.001608570200802184,2018,0.046462958495088615,0.04712872742907326
2018-12-13,0.00043462315164077836,2018,0.046468034007590114,0.04731964946176248
2018-12-14,-0.004102074418236512,2018,0.04654595241705759,0.04880159500794701
2018-12-17,-0.0014505608857184882,2018,0.046624107298070545,0.047214506608674434
2018-12-18,-0.001474293197436083,2018,0.04647441980157911,0.04292513513943863
2018-12-19,0.001456709644072518,2018,0.046519933211908594,0.04216007704988378
2018-12-20,0.0005368401271717005,2018,0.04648688057050088,0.04341355490792154
2018-12-21,0.0008144832244862954,2018,0.04651366265797591,0.04482008891902378
2018-12-24,0.0028809364017199357,2018,0.0464636504367069,0.04676301996955612
2018-12-26,0.0024316712273817487,2018,0.046441745231280564,0.04393122059196397
2018-12-27,0.006313187004726828,2018,0.04637451740145689,0.04547472456938273
2018-12-28,0.006487544696342162,2018,0.04644171888746545,0.042765223581753276
2018-12-31,0.004520456772785231,2018,0.04643021371248846,0.039425913174521376
2019-01-02,0.002252815784952844,2019,0.04643954332557102,0.04228380304956758
2019-01-03,0.004449554155423918,2019,0.046508379026514585,0.04071745639077928
2019-01-04,0.0065421835122458916,2019,0.04659767333280087,0.039621586311246126
2019-01-07,0.008148251507906323,2019,0.04657120813536975,0.039931213502602425
2019-01-08,0.005660847553878412,2019,0.04640560340873732,0.045321667046196445
2019-01-09,0.011302567501169314,2019,0.04670869785722491,0.039908662960360886
2019-01-10,0.013740375729890175,2019,0.04667718499330432,0.04091256594213988
2019-01-11,0.01622415788472864,2019,0.04665865216478067,0.042002682442413786
2019-01-15,0.01413952519844397,2019,0.046687658206695,0.042631941249400285
2019-01-16,0.01515310276107762,2019,0.046638367095536586,0.03780587214813824
2019-01-17,0.011967107253262554,2019,0.046616293574319734,0.04270878203054629
2019-01-18,0.0021503078097255823,2019,0.04660695587650748,0.04525898403912354
2019-01-22,0.0007282490375946082,2019,0.04629572367023199,0.05235236551664357
2019-01-23,0.0006979834669351703,2019,0.04599493208047614,0.056131059025338104
2019-01-24,0.00016837271302616585,2019,0.045960147820955935,0.0580529425440508
2019-01-25,0.004734445945549837,2019,0.04627157009522223,0.0536337157124942
2019-01-28,0.00535859538640171,2019,0.0462525242959841,0.05502976820332606
2019-01-29,0.0048651040524934075,2019,0.04623688431449917,0.05330501516061403
2019-01-30,0.0056889011235696785,2019,0.04622104309291694,0.05472768847506515
2019-01-31,0.011169406088873401,2019,0.045636246516771665,0.0586687048097696
2019-02-01,0.009263818047479333,2019,0.04531274758859091,0.06585144449436076
2019-02-04,0.010800586061328055,2019,0.0452956200311458,0.06517766258052404
2019-02-05,0.008576526420962516,2019,0.04515951179801075,0.0626808920866262
2019-02-06,0.0075977485140574785,2019,0.045179802988048245,0.06439560396559063
2019-02-07,0.0056988205039463224,2019,0.04507557734516877,0.06932412190786685
2019-02-08,0.0029284513054204098,2019,0.04498117396947012,0.0725479575562904
2019-02-11,-0.0022846012647939062,2019,0.044842437107785134,0.07129770000965596
2019-02-12,-0.00041671825393052586,2019,0.04490279080287162,0.06667072647937022
2019-02-13,0.0006123022494239905,2019,0.0449050298740495,0.06673574618901856
2019-02-14,-0.0019027532170969863,2019,0.04489176148632931,0.06629533802123788
2019-02-15,-0.0010258120061648057,2019,0.044608378940400796,0.059936931833456164
2019-02-19,0.002610711495722562,2019,0.04477553845196255,0.0566668753144981
2019-02-21,0.004293484595891073,2019,0.04472223081502515,0.05821570852712732
2019-02-22,0.008955019766306194,2019,0.04469476649529096,0.05869566686599548
2019-02-25,0.009572446347992702,2019,0.04461937983344531,0.060272338145551885
2019-02-26,0.010720917240806038,2019,0.04437489473966277,0.06409637079323538
2019-02-27,0.013142380247089136,2019,0.04437767206691746,0.06335252655354662
2019-02-28,0.012093054040686724,2019,0.04408140357130935,0.05929138268485801
2019-03-01,0.009420550634713365,2019,0.04411910099655068,0.0599905845794515
2019-03-04,0.006969141593303085,2019,0.04413255194261407,0.06135750141941898
2019-03-05,0.010793944538499467,2019,0.044093957637273445,0.0640587458842603
2019-03-06,0.010512396200040186,2019,0.04410967504795155,0.06501167823925158
2019-03-07,0.009421080811361726,2019,0.04415148373786415,0.06546767580799973
2019-03-08,0.011467467013323684,2019,0.044138762567267176,0.06231820507783414
2019-03-11,0.01294313431849936,2019,0.04413217828421472,0.06042873340195776
2019-03-12,0.013266519282284506,2019,0.04422057351726932,0.05892961582027034
2019-03-13,0.014748140283106004,2019,0.04392602127664756,0.06239539477380518
2019-03-14,0.016971637116829363,2019,0.043856080906184786,0.06012998199647779
2019-03-15,0.018548944712772908,2019,0.04388188676662603,0.05668503811021264
2019-03-18,0.022925149934942546,2019,0.043773841984029796,0.058610812552434055
2019-03-19,0.025850811500092163,2019,0.04382071112283673,0.05662424845343672
2019-03-20,0.025324246808983375,2019,0.043778773217296195,0.057815190731465016
2019-03-21,0.02781524736020735,2019,0.04376908981638778,0.05681913778050163
