method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2025-11-06,2,1104.869604014225,1104.869604014225,W1,full_sample,54,11,962.8605316426151,1002.7707587286351,,,1206.968449299815,1246.8786763858348,,,,,,,,,2025-11-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3397.1); invmae_shrunk_lam1.0; conformal split_conformal n=9",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,1807.6474209426606,1807.6474209426606,W1,full_sample,54,11,1572.6532562201146,1626.8826788483946,,,1988.4121630369266,2042.6415856652065,,,,,,,,,2023-02-14,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3580.5); invmae_shrunk_lam0.25; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2023Q4,2023-05-09,2,647.716402378685,647.716402378685,W1,full_sample,54,11,563.5132700694559,582.9447621408165,,,712.4880426165535,731.919534687914,,,,,,,,,2023-05-09,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2291.5); invmae_shrunk_lam0.25; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q1,2023-08-03,2,330.8089709117965,330.8089709117965,W1,full_sample,54,11,287.803804693263,297.7280738206168,,,363.8898680029762,373.81413713033004,,,,,,,,,2023-08-03,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2146.3); invmae_shrunk_lam0.25; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2023-11-01,2,986.1169828436903,986.1169828436903,W1,full_sample,54,11,857.9217750740105,887.5052845593212,,,1084.7286811280592,1114.31219061337,,,,,,,,,2023-11-01,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2925.8); invmae_shrunk_lam0.25; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-02-13,2,2101.470145510788,2101.470145510788,W1,full_sample,54,11,1828.2790265943854,1891.323130959709,,,2311.617160061867,2374.6612644271904,,,,,,,,,2024-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3961.4); invmae_shrunk_lam0.25; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-05-08,2,871.315158295284,871.315158295284,W1,full_sample,54,11,758.0441877168971,784.1836424657556,,,958.4466741248125,984.586128873671,,,,,,,,,2024-05-08,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2613.3); invmae_shrunk_lam0.25; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2024-08-06,2,445.75818121096876,445.75818121096876,W1,full_sample,54,11,329.2693948507144,352.56715212276526,,,538.9492102991723,562.2469675712231,,,,,,,,,2024-08-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2369.7); invmae_shrunk_lam0.25; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2024-11-07,2,944.6062642191404,944.6062642191404,W1,full_sample,54,11,772.4420896061949,801.1361187083525,,,1088.0764097299284,1116.7704388320858,,,,,,,,,2024-11-07,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3019.0); invmae_shrunk_lam0.25; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-02-13,2,2137.056572359241,2137.056572359241,W1,full_sample,54,11,1969.6747359299882,1993.586426848453,,,2280.5267178700287,2304.4384087884932,,,,,,,,,2025-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (4172.8); invmae_shrunk_lam0.25; conformal split_conformal n=6",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-05-01,2,769.5099913779352,769.5099913779352,W1,full_sample,54,11,605.5441107941776,626.0398458671473,,,912.9801368887231,933.4758719616927,,,,,,,,,2025-05-01,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2630.5); invmae_shrunk_lam0.25; conformal split_conformal n=7",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2025-08-06,2,463.1783350483227,463.1783350483227,W1,full_sample,54,11,301.7744213486863,319.7081895375348,,,606.6484805591106,624.582248747959,,,,,,,,,2025-08-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2559.7); invmae_shrunk_lam0.25; conformal split_conformal n=8",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2025-11-06,2,1104.7542592098878,1104.7542592098878,W1,full_sample,54,11,961.2841136990999,998.4391009146037,,,1211.0694175051717,1248.2244047206757,,,,,,,,,2025-11-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3397.1); invmae_shrunk_lam0.25; conformal split_conformal n=9",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q1,2024-02-13,0,363.60264677405235,363.60264677405235,W2,PIT,54,0,316.33430269342557,327.24238209664713,,,399.96291145145756,410.8709908546791,,,,,,,LSEG,2024-02-12,2024-02-12,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2102.0); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2024-05-08,0,911.6939324637925,911.6939324637925,W2,PIT,54,1,793.1737212434995,820.5245392174132,,,1002.8633257101718,1030.2141436840855,,,,,,,LSEG,2024-05-07,2024-05-07,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2778.7); equal_insufficient_prior; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-08-06,0,1984.8191969112174,1984.8191969112174,W2,PIT,54,2,1726.7927013127592,1786.3372772200958,,,2183.3011166023393,2242.8456925096757,,,,,,,LSEG,2024-08-05,2024-08-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3793.8); equal_insufficient_prior; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-11-07,0,764.579810560628,764.579810560628,W2,PIT,54,3,665.1844351877463,688.1218295045652,,,841.0377916166907,863.9751859335096,,,,,,,LSEG,2024-11-06,2024-11-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2475.5); equal_insufficient_prior; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2025-02-13,0,395.890325778546,395.890325778546,W2,PIT,54,4,320.39363424611145,335.49297255259836,,,456.28767900449367,471.3870173109806,,,,,,,LSEG,2025-02-12,2025-02-12,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2301.1); invmae_shrunk_lam0.5; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2025-05-01,0,975.3738110826864,975.3738110826864,W2,PIT,54,5,902.8969872115492,914.9764578567388,,,1035.771164308634,1047.8506349538236,,,,,,,LSEG,2025-04-30,2025-04-30,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3081.8); invmae_shrunk_lam0.5; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-08-06,0,2091.9493189017003,2091.9493189017003,W2,PIT,54,6,2013.0520984981677,2024.3231299843867,,,2159.575507819014,2170.846539305233,,,,,,,LSEG,2025-08-05,2025-08-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (4139.6); invmae_shrunk_lam0.5; conformal split_conformal n=6",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-11-06,0,798.580412573146,798.580412573146,W2,PIT,54,7,721.2933395247876,730.9542236558324,,,866.2066014904595,875.8674856215043,,,,,,,LSEG,2025-11-05,2025-11-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2742.7); invmae_shrunk_lam0.5; conformal split_conformal n=7",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2026-02-12,0,510.2921839379263,510.2921839379263,W2,PIT,54,8,434.2127214059485,442.66599502061274,,,577.9183728552399,586.3716464699041,,,,,,,LSEG,2026-02-11,2026-02-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2661.1); invmae_shrunk_lam0.5; conformal split_conformal n=8",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2026-05-07,0,1263.0678017115088,1263.0678017115088,W2,PIT,54,9,1195.4416127941952,1202.670448485561,,,1323.4651549374564,1330.6939906288223,,,,,,,LSEG,2026-05-06,2026-05-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3640.0); invmae_shrunk_lam0.5; conformal split_conformal n=9",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q1,2024-02-13,0,363.60264677405235,363.60264677405235,W2,PIT,54,0,316.33430269342557,327.24238209664713,,,399.96291145145756,410.8709908546791,,,,,,,LSEG,2024-02-12,2024-02-12,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2102.0); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2024-05-08,0,911.6939324637925,911.6939324637925,W2,PIT,54,1,793.1737212434995,820.5245392174132,,,1002.8633257101718,1030.2141436840855,,,,,,,LSEG,2024-05-07,2024-05-07,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2778.7); equal_insufficient_prior; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-08-06,0,1984.8191969112174,1984.8191969112174,W2,PIT,54,2,1726.7927013127592,1786.3372772200958,,,2183.3011166023393,2242.8456925096757,,,,,,,LSEG,2024-08-05,2024-08-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3793.8); equal_insufficient_prior; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-11-07,0,764.579810560628,764.579810560628,W2,PIT,54,3,665.1844351877463,688.1218295045652,,,841.0377916166907,863.9751859335096,,,,,,,LSEG,2024-11-06,2024-11-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2475.5); equal_insufficient_prior; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2025-02-13,0,395.890325778546,395.890325778546,W2,PIT,54,4,320.39363424611145,335.49297255259836,,,456.28767900449367,471.3870173109806,,,,,,,LSEG,2025-02-12,2025-02-12,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2301.1); invmae_shrunk_lam0.5; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2025-05-01,0,975.3738110826864,975.3738110826864,W2,PIT,54,5,902.8969872115492,914.9764578567388,,,1035.771164308634,1047.8506349538236,,,,,,,LSEG,2025-04-30,2025-04-30,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3081.8); invmae_shrunk_lam0.5; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-08-06,0,2091.9493189017003,2091.9493189017003,W2,PIT,54,6,2013.0520984981677,2024.3231299843867,,,2159.575507819014,2170.846539305233,,,,,,,LSEG,2025-08-05,2025-08-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (4139.6); invmae_shrunk_lam0.5; conformal split_conformal n=6",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-11-06,0,798.580412573146,798.580412573146,W2,PIT,54,7,721.2933395247876,730.9542236558324,,,866.2066014904595,875.8674856215043,,,,,,,LSEG,2025-11-05,2025-11-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2742.7); invmae_shrunk_lam0.5; conformal split_conformal n=7",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2026-02-12,0,510.2921839379263,510.2921839379263,W2,PIT,54,8,434.2127214059485,442.66599502061274,,,577.9183728552399,586.3716464699041,,,,,,,LSEG,2026-02-11,2026-02-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2661.1); invmae_shrunk_lam0.5; conformal split_conformal n=8",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2026-05-07,0,1263.0678017115088,1263.0678017115088,W2,PIT,54,9,1195.4416127941952,1202.670448485561,,,1323.4651549374564,1330.6939906288223,,,,,,,LSEG,2026-05-06,2026-05-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3640.0); invmae_shrunk_lam0.5; conformal split_conformal n=9",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q1,2024-02-13,0,363.60264677405235,363.60264677405235,W2,PIT,54,0,316.33430269342557,327.24238209664713,,,399.96291145145756,410.8709908546791,,,,,,,LSEG,2024-02-12,2024-02-12,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2102.0); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2024-05-08,0,911.6939324637925,911.6939324637925,W2,PIT,54,1,793.1737212434995,820.5245392174132,,,1002.8633257101718,1030.2141436840855,,,,,,,LSEG,2024-05-07,2024-05-07,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2778.7); equal_insufficient_prior; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-08-06,0,1984.8191969112174,1984.8191969112174,W2,PIT,54,2,1726.7927013127592,1786.3372772200958,,,2183.3011166023393,2242.8456925096757,,,,,,,LSEG,2024-08-05,2024-08-05,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3793.8); equal_insufficient_prior; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-11-07,0,764.579810560628,764.579810560628,W2,PIT,54,3,665.1844351877463,688.1218295045652,,,841.0377916166907,863.9751859335096,,,,,,,LSEG,2024-11-06,2024-11-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2475.5); equal_insufficient_prior; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2025-02-13,0,395.6119362646544,395.6119362646544,W2,PIT,54,4,320.1152447322198,335.21458303870673,,,456.00928949060204,471.10862779708896,,,,,,,LSEG,2025-02-12,2025-02-12,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (2301.1); invmae_shrunk_lam1.0; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2025-05-01,0,973.9438887669976,973.9438887669976,W2,PIT,54,5,901.4670648958604,913.5465355410499,,,1034.3412419929452,1046.4207126381348,,,,,,,LSEG,2025-04-30,2025-04-30,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (3081.8); invmae_shrunk_lam1.0; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-08-06,0,2093.525791093749,2093.525791093749,W2,PIT,54,6,2012.9603279885794,2024.4696798607465,,,2162.5819023267513,2174.0912541989183,,,,,,,LSEG,2025-08-05,2025-08-05,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; margin combination x PIT revenue leg (4139.6); invmae_shrunk_lam1.0; conformal split_conformal n=6",1.0
