method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
final-margin,combined,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,52.842444434724335,52.842444434724335,W2,full_sample,54,7,48.842444434724335,49.842444434724335,,,55.842444434724335,56.842444434724335,,,,,,,,,2024-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,33.128108413617696,33.128108413617696,W2,full_sample,54,7,29.128108413617696,30.128108413617696,,,36.128108413617696,37.128108413617696,,,,,,,,,2024-05-08,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q1,2024-08-06,2,18.902692115147175,18.902692115147175,W2,full_sample,54,7,14.902692115147175,15.902692115147175,,,21.902692115147175,22.902692115147175,,,,,,,,,2024-08-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q2,2024-11-07,2,31.259898425055184,31.259898425055184,W2,full_sample,54,7,27.259898425055184,28.259898425055184,,,34.259898425055184,35.259898425055184,,,,,,,,,2024-11-07,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,51.142585439563824,51.142585439563824,W2,full_sample,54,7,47.142585439563824,48.142585439563824,,,54.142585439563824,55.142585439563824,,,,,,,,,2025-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.491458571368373,29.491458571368373,W2,full_sample,54,7,25.491458571368373,26.491458571368373,,,32.49145857136837,33.49145857136837,,,,,,,,,2025-05-01,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,18.018510897103575,18.018510897103575,W2,full_sample,54,7,14.982595814727464,15.589778831202686,,,20.447242963004463,21.054425979479685,,,,,,,,,2025-08-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q2,2025-11-06,2,32.57953008116866,32.57953008116866,W2,full_sample,54,7,29.665051602087598,30.150798015267775,,,35.00826214706955,35.49400856024973,,,,,,,,,2025-11-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25; no_sentence; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q3,2024-02-13,2,53.012049507041326,53.012049507041326,W2,full_sample,54,7,49.012049507041326,50.012049507041326,,,56.012049507041326,57.012049507041326,,,,,,,,,2024-02-13,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,33.180389393823106,33.180389393823106,W2,full_sample,54,7,29.180389393823106,30.180389393823106,,,36.180389393823106,37.180389393823106,,,,,,,,,2024-05-08,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q1,2024-08-06,2,18.693025390879946,18.693025390879946,W2,full_sample,54,7,14.693025390879946,15.693025390879946,,,21.693025390879946,22.693025390879946,,,,,,,,,2024-08-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q2,2024-11-07,2,31.281044861426327,31.281044861426327,W2,full_sample,54,7,27.281044861426327,28.281044861426327,,,34.281044861426324,35.281044861426324,,,,,,,,,2024-11-07,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,51.206368360094984,51.206368360094984,W2,full_sample,54,7,47.206368360094984,48.206368360094984,,,54.206368360094984,55.206368360094984,,,,,,,,,2025-02-13,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.204712533069728,29.204712533069728,W2,full_sample,54,7,25.204712533069728,26.204712533069728,,,32.204712533069724,33.204712533069724,,,,,,,,,2025-05-01,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,18.067494377096125,18.067494377096125,W2,full_sample,54,7,15.058012340183943,15.65990874756638,,,20.47508000662587,21.076976414008307,,,,,,,,,2025-08-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q2,2025-11-06,2,32.523539469425174,32.523539469425174,W2,full_sample,54,7,29.63443671398948,30.11595383989543,,,34.93112509895492,35.41264222486087,,,,,,,,,2025-11-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0; no_sentence; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_musd,2023Q1,2023-02-14,0,301.1425278481656,301.1425278481656,W1,PIT,54,0,261.9939992279041,271.02827506334904,,,331.2567806329822,340.29105646842714,,,,,,,LSEG,2023-02-13,2023-02-13,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_musd,2023Q2,2023-05-09,0,853.648466622039,853.648466622039,W1,PIT,54,1,742.6741659611739,768.283619959835,,,939.0133132842429,964.6227672829041,,,,,,,LSEG,2023-05-08,2023-05-08,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_musd,2023Q3,2023-08-03,0,1757.6662659640217,1757.6662659640217,W1,PIT,54,2,1529.1696513886989,1581.8996393676196,,,1933.4328925604239,1986.1628805393445,,,,,,,LSEG,2023-08-02,2023-08-02,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_musd,2023Q4,2023-11-01,0,643.4375117863226,643.4375117863226,W1,PIT,54,3,559.7906352541006,579.0937606076903,,,707.7812629649549,727.0843883185446,,,,,,,LSEG,2023-10-31,2023-10-31,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_musd,2024Q1,2024-02-13,0,342.59662837505374,342.59662837505374,W1,PIT,54,4,224.393518107957,248.03414016137634,,,437.15911658873114,460.7997386421505,,,,,,,LSEG,2024-02-12,2024-02-12,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_musd,2024Q2,2024-05-08,0,922.1022629165168,922.1022629165168,W1,PIT,54,5,808.6272770601039,827.5397747028394,,,1016.6647511301942,1035.5772487729296,,,,,,,LSEG,2024-05-07,2024-05-07,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_musd,2024Q3,2024-08-06,0,1991.5437625915308,1991.5437625915308,W1,PIT,54,6,1881.2208596755738,1896.9812743778534,,,2086.106250805208,2101.8666655074876,,,,,,,LSEG,2024-08-05,2024-08-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=6",1.0
final-margin,combined,adj_ebitda_musd,2024Q4,2024-11-07,0,760.3246867178602,760.3246867178602,W1,PIT,54,7,652.2532716165147,665.7621985041828,,,854.8871749315376,868.3961018192058,,,,,,,LSEG,2024-11-06,2024-11-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=7",1.0
final-margin,combined,adj_ebitda_musd,2025Q1,2025-02-13,0,392.3138727005352,392.3138727005352,W1,PIT,54,8,285.9310734601481,297.75138448685783,,,486.8763609142126,498.69667194092233,,,,,,,LSEG,2025-02-12,2025-02-12,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=8",1.0
final-margin,combined,adj_ebitda_musd,2025Q2,2025-05-01,0,976.4154044869699,976.4154044869699,W1,PIT,54,9,881.8529162732925,895.0120328620237,,,1057.8187761119161,1070.9778927006473,,,,,,,LSEG,2025-04-30,2025-04-30,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=9",1.0
final-margin,combined,adj_ebitda_musd,2025Q3,2025-08-06,0,2081.67333511303,2081.67333511303,W1,PIT,54,10,1987.1108468993527,2000.269963488084,,,2163.0767067379766,2176.2358233267078,,,,,,,LSEG,2025-08-05,2025-08-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=10",1.0
final-margin,combined,adj_ebitda_musd,2025Q4,2025-11-06,0,800.0651483496588,800.0651483496588,W1,PIT,54,11,705.5026601359814,718.6617767247126,,,881.468519974605,894.6276365633362,,,,,,,LSEG,2025-11-05,2025-11-05,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=11",1.0
final-margin,combined,adj_ebitda_musd,2026Q1,2026-02-12,0,510.42275365555025,510.42275365555025,W1,PIT,54,12,415.86026544187285,429.019382030604,,,591.8261252804965,604.9852418692276,,,,,,,LSEG,2026-02-11,2026-02-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=12",1.0
final-margin,combined,adj_ebitda_musd,2026Q2,2026-05-07,0,1242.4212591599005,1242.4212591599005,W1,PIT,54,13,1147.858770946223,1161.0178875349543,,,1323.8246307848467,1336.983747373578,,,,,,,LSEG,2026-05-06,2026-05-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=13",1.0
final-margin,combined,adj_ebitda_musd,2023Q1,2023-02-14,0,301.1425278481656,301.1425278481656,W1,PIT,54,0,261.9939992279041,271.02827506334904,,,331.2567806329822,340.29105646842714,,,,,,,LSEG,2023-02-13,2023-02-13,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_musd,2023Q2,2023-05-09,0,853.648466622039,853.648466622039,W1,PIT,54,1,742.6741659611739,768.283619959835,,,939.0133132842429,964.6227672829041,,,,,,,LSEG,2023-05-08,2023-05-08,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_musd,2023Q3,2023-08-03,0,1757.6662659640217,1757.6662659640217,W1,PIT,54,2,1529.1696513886989,1581.8996393676196,,,1933.4328925604239,1986.1628805393445,,,,,,,LSEG,2023-08-02,2023-08-02,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_musd,2023Q4,2023-11-01,0,643.4375117863226,643.4375117863226,W1,PIT,54,3,559.7906352541006,579.0937606076903,,,707.7812629649549,727.0843883185446,,,,,,,LSEG,2023-10-31,2023-10-31,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=3",1.0
final-margin,combined,adj_ebitda_musd,2024Q1,2024-02-13,0,342.59662837505374,342.59662837505374,W1,PIT,54,4,224.393518107957,248.03414016137634,,,437.15911658873114,460.7997386421505,,,,,,,LSEG,2024-02-12,2024-02-12,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=4",1.0
final-margin,combined,adj_ebitda_musd,2024Q2,2024-05-08,0,922.1022629165168,922.1022629165168,W1,PIT,54,5,808.6272770601039,827.5397747028394,,,1016.6647511301942,1035.5772487729296,,,,,,,LSEG,2024-05-07,2024-05-07,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=5",1.0
final-margin,combined,adj_ebitda_musd,2024Q3,2024-08-06,0,1991.5437625915308,1991.5437625915308,W1,PIT,54,6,1881.2208596755738,1896.9812743778534,,,2086.106250805208,2101.8666655074876,,,,,,,LSEG,2024-08-05,2024-08-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=6",1.0
final-margin,combined,adj_ebitda_musd,2024Q4,2024-11-07,0,760.3246867178602,760.3246867178602,W1,PIT,54,7,652.2532716165147,665.7621985041828,,,854.8871749315376,868.3961018192058,,,,,,,LSEG,2024-11-06,2024-11-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=7",1.0
final-margin,combined,adj_ebitda_musd,2025Q1,2025-02-13,0,392.3138727005352,392.3138727005352,W1,PIT,54,8,285.9310734601481,297.75138448685783,,,486.8763609142126,498.69667194092233,,,,,,,LSEG,2025-02-12,2025-02-12,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=8",1.0
final-margin,combined,adj_ebitda_musd,2025Q2,2025-05-01,0,976.4154044869699,976.4154044869699,W1,PIT,54,9,881.8529162732925,895.0120328620237,,,1057.8187761119161,1070.9778927006473,,,,,,,LSEG,2025-04-30,2025-04-30,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=9",1.0
final-margin,combined,adj_ebitda_musd,2025Q3,2025-08-06,0,2081.67333511303,2081.67333511303,W1,PIT,54,10,1987.1108468993527,2000.269963488084,,,2163.0767067379766,2176.2358233267078,,,,,,,LSEG,2025-08-05,2025-08-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=10",1.0
final-margin,combined,adj_ebitda_musd,2025Q4,2025-11-06,0,800.0651483496588,800.0651483496588,W1,PIT,54,11,705.5026601359814,718.6617767247126,,,881.468519974605,894.6276365633362,,,,,,,LSEG,2025-11-05,2025-11-05,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=11",1.0
final-margin,combined,adj_ebitda_musd,2026Q1,2026-02-12,0,510.42275365555025,510.42275365555025,W1,PIT,54,12,415.86026544187285,429.019382030604,,,591.8261252804965,604.9852418692276,,,,,,,LSEG,2026-02-11,2026-02-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=12",1.0
final-margin,combined,adj_ebitda_musd,2026Q2,2026-05-07,0,1242.4212591599005,1242.4212591599005,W1,PIT,54,13,1147.858770946223,1161.0178875349543,,,1323.8246307848467,1336.983747373578,,,,,,,LSEG,2026-05-06,2026-05-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5; clip_off; conformal split_conformal n=13",1.0
final-margin,combined,adj_ebitda_musd,2023Q1,2023-02-14,0,301.1425278481656,301.1425278481656,W1,PIT,54,0,261.9939992279041,271.02827506334904,,,331.2567806329822,340.29105646842714,,,,,,,LSEG,2023-02-13,2023-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=0",1.0
final-margin,combined,adj_ebitda_musd,2023Q2,2023-05-09,0,853.648466622039,853.648466622039,W1,PIT,54,1,742.6741659611739,768.283619959835,,,939.0133132842429,964.6227672829041,,,,,,,LSEG,2023-05-08,2023-05-08,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=1",1.0
final-margin,combined,adj_ebitda_musd,2023Q3,2023-08-03,0,1757.6662659640217,1757.6662659640217,W1,PIT,54,2,1529.1696513886989,1581.8996393676196,,,1933.4328925604239,1986.1628805393445,,,,,,,LSEG,2023-08-02,2023-08-02,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=2",1.0
final-margin,combined,adj_ebitda_musd,2023Q4,2023-11-01,0,643.4375117863226,643.4375117863226,W1,PIT,54,3,559.7906352541006,579.0937606076903,,,707.7812629649549,727.0843883185446,,,,,,,LSEG,2023-10-31,2023-10-31,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; equal_insufficient_prior; clip_off; conformal fallback n=3",1.0
