method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,50.536079937660666,50.536079937660666,W2,PIT,4,20,40.94920406185287,43.06667622537173,46.604879368392496,54.46728050692884,58.0054836499496,60.122955813468465,5.828406685387477,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12319; shares FY2022-24; rev[naive]=4173; sigma additive n=4 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,49.723758593025046,49.723758593025046,W1,full_sample,4,20,42.29644843866147,43.93693306633594,46.678110950851405,52.76940623519869,55.51058411971415,57.15106874738862,4.515483951072992,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12325; shares FY2023-25; rev[naive]=4173; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q3,2025-02-13,2,49.723758593025046,49.723758593025046,W2,full_sample,4,20,42.29644843866147,43.93693306633594,46.678110950851405,52.76940623519869,55.51058411971415,57.15106874738862,4.515483951072992,,,,,,,,2025-02-13,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12325; shares FY2023-25; rev[naive]=4173; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.01522193016872,29.01522193016872,W1,PIT,4,21,19.428346054360922,21.545818217879784,25.08402136090055,32.94642249943689,36.48462564245766,38.60209780597652,5.828406685387477,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11943; shares FY2022-24; rev[naive]=2631; sigma additive n=4 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.01522193016872,29.01522193016872,W2,PIT,4,21,19.428346054360922,21.545818217879784,25.08402136090055,32.94642249943689,36.48462564245766,38.60209780597652,5.828406685387477,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h2|PIT,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11943; shares FY2022-24; rev[naive]=2631; sigma additive n=4 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.692559983366134,29.692559983366134,W1,full_sample,4,21,22.26524982900256,23.905734456677024,26.646912341192497,32.73820762553977,35.479385510055245,37.119870137729706,4.515483951072992,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11957; shares FY2023-25; rev[naive]=2631; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_margin_pct,2025Q4,2025-05-01,2,29.692559983366134,29.692559983366134,W2,full_sample,4,21,22.26524982900256,23.905734456677024,26.646912341192497,32.73820762553977,35.479385510055245,37.119870137729706,4.515483951072992,,,,,,,,2025-05-01,guide_implied|adj_ebitda_margin_pct|h2|full_sample,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11957; shares FY2023-25; rev[naive]=2631; sigma additive n=6 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q1,2023-02-14,0,75.66962244843123,75.66962244843123,W1,PIT,3,12,63.22307715499616,65.97217013713563,70.5657839741638,80.77346092269865,85.36707475972682,88.11616774186629,7.566962244843123,,,,,,,,2023-02-14,guide_implied|adj_ebitda_musd|h0|PIT,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-02-14); YTD rev 0 EBITDA 0; FY rev hat 10399; shares FY2021-22; rev[guide_cushion]=1845; sigma relative_fallback n=0 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q1,2023-02-14,0,327.4143968143435,327.4143968143435,W1,full_sample,4,12,-72.35850003917314,15.940127353381044,163.4832622041223,491.3455314245647,638.8886662753059,727.1872936678602,243.0446638552544,,,,,,,,2023-02-14,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-02-14); YTD rev 0 EBITDA 0; FY rev hat 10384; shares FY2023-25; rev[guide_cushion]=1830; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q2,2023-05-09,0,625.9656021845365,625.9656021845365,W1,PIT,3,13,523.0034230745267,545.7448824388703,583.7448639196577,668.1863404494152,706.1863219302027,728.9277812945462,62.59656021845365,,,,,,,,2023-05-09,guide_implied|adj_ebitda_musd|h0|PIT,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-05-09); YTD rev 1818 EBITDA 262; FY rev hat 10047; shares FY2021-22; rev[guide_cushion]=2463; sigma relative_fallback n=1 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q2,2023-05-09,0,810.1319305469877,810.1319305469877,W1,full_sample,4,13,-179.03895460485623,39.44116774218069,404.5118727526366,1215.7519883413388,1580.822693351795,1799.3028156988319,601.3731975562755,,,,,,,,2023-05-09,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2023 guide point 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-05-09); YTD rev 1818 EBITDA 262; FY rev hat 10044; shares FY2023-25; rev[guide_cushion]=2460; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q3,2023-08-03,0,1800.3025618412917,1800.3025618412917,W1,PIT,3,14,1504.179141995824,1569.5845051831254,1678.873999319922,1921.7311243626614,2031.020618499458,2096.4259816867593,180.03025618412917,,,,,,,,2023-08-03,guide_implied|adj_ebitda_musd|h0|PIT,"FY2023 guide floor 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-08-03); YTD rev 4302 EBITDA 1081; FY rev hat 10010; shares FY2021-22; rev[guide_cushion]=3463; sigma relative_fallback n=2 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q3,2023-08-03,0,1701.452689112911,1701.452689112911,W1,full_sample,4,14,-376.0206199534912,82.83500302398524,849.5626301365172,2553.3427480893047,3320.0703752018367,3778.9259981793134,1263.0140913612695,,,,,,,,2023-08-03,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2023 guide floor 34.56% (yoy_pts(+0.0) on FY2022 actual 34.56, 2023-08-03); YTD rev 4302 EBITDA 1081; FY rev hat 9982; shares FY2023-25; rev[guide_cushion]=3434; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q4,2023-11-01,0,657.1834744707098,657.1834744707098,W1,PIT,4,15,-786.055837054807,-467.2847267327065,65.36782184745653,1248.9991270939631,1781.651675674126,2100.4227859962266,877.427199525576,,,,,,,,2023-11-01,guide_implied|adj_ebitda_musd|h0|PIT,"FY2023 guide point 36.06% (yoy_pts(+1.5) on FY2022 actual 34.56, 2023-11-01); YTD rev 7699 EBITDA 2915; FY rev hat 9906; shares FY2021-22; rev[guide_cushion]=2207; sigma relative n=3 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2023Q4,2023-11-01,0,656.2353263919977,656.2353263919977,W1,full_sample,4,15,-145.02784346825018,31.948731571530463,327.66882878697777,984.8018239970176,1280.5219212124648,1457.4984962522456,487.13341827581803,,,,,,,,2023-11-01,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2023 guide point 36.06% (yoy_pts(+1.5) on FY2022 actual 34.56, 2023-11-01); YTD rev 7699 EBITDA 2915; FY rev hat 9903; shares FY2023-25; rev[guide_cushion]=2204; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q1,2024-02-13,0,153.338899205956,153.338899205956,W1,PIT,4,16,-139.83845075070366,-75.08379182432567,33.118404023103714,273.5593943888083,381.7615902362377,446.5162491626157,178.23917286793883,,,,,,,,2024-02-13,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11547; shares FY2021-23; rev[guide_cushion]=2102; sigma relative n=4 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q1,2024-02-13,0,153.338899205956,153.338899205956,W2,PIT,4,16,-139.83845075070366,-75.08379182432567,33.118404023103714,273.5593943888083,381.7615902362377,446.5162491626157,178.23917286793883,,,,,,,,2024-02-13,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11547; shares FY2021-23; rev[guide_cushion]=2102; sigma relative n=4 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q1,2024-02-13,0,368.67594755543496,368.67594755543496,W1,full_sample,4,16,-81.47729246236818,17.94894058826131,184.08581659509352,553.2660785157764,719.4029545226086,818.8291875732382,273.6737376760418,,,,,,,,2024-02-13,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11546; shares FY2023-25; rev[guide_cushion]=2102; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q1,2024-02-13,0,368.67594755543496,368.67594755543496,W2,full_sample,4,16,-81.47729246236818,17.94894058826131,184.08581659509352,553.2660785157764,719.4029545226086,818.8291875732382,273.6737376760418,,,,,,,,2024-02-13,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide floor 35.00% (level, 2024-02-13); YTD rev 0 EBITDA 0; FY rev hat 11546; shares FY2023-25; rev[guide_cushion]=2102; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q2,2024-05-08,0,758.6813585621315,758.6813585621315,W1,PIT,4,17,-624.4447824539401,-318.9509865420346,191.51575181290323,1325.8469653113598,1836.313703666298,2141.807499578203,840.8809868264817,,,,,,,,2024-05-08,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2021-23; rev[guide_cushion]=2779; sigma relative n=5 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q2,2024-05-08,0,758.6813585621315,758.6813585621315,W2,PIT,4,17,-624.4447824539401,-318.9509865420346,191.51575181290323,1325.8469653113598,1836.313703666298,2141.807499578203,840.8809868264817,,,,,,,,2024-05-08,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2021-23; rev[guide_cushion]=2779; sigma relative n=5 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q2,2024-05-08,0,912.1143848558588,912.1143848558588,W1,full_sample,4,17,-201.57705157280282,44.40617027508871,455.4333486566146,1368.795421055103,1779.822599436629,2025.8058212845206,677.0763174184366,,,,,,,,2024-05-08,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2023-25; rev[guide_cushion]=2778; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q2,2024-05-08,0,912.1143848558588,912.1143848558588,W2,full_sample,4,17,-201.57705157280282,44.40617027508871,455.4333486566146,1368.795421055103,1779.822599436629,2025.8058212845206,677.0763174184366,,,,,,,,2024-05-08,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide floor 35.00% (level, 2024-05-08); YTD rev 2142 EBITDA 424; FY rev hat 11536; shares FY2023-25; rev[guide_cushion]=2778; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q3,2024-08-06,0,1917.8424782277064,1917.8424782277064,W1,PIT,4,18,-1357.8903183321036,-634.3727614453309,574.5933529206293,3261.0916035347836,4470.057717900743,5193.575274787516,1991.5041331859818,,,,,,,,2024-08-06,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11138; shares FY2021-23; rev[guide_cushion]=3794; sigma relative n=6 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q3,2024-08-06,0,1917.8424782277064,1917.8424782277064,W2,PIT,4,18,-1357.8903183321036,-634.3727614453309,574.5933529206293,3261.0916035347836,4470.057717900743,5193.575274787516,1991.5041331859818,,,,,,,,2024-08-06,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11138; shares FY2021-23; rev[guide_cushion]=3794; sigma relative n=6 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q3,2024-08-06,0,1853.003232051405,1853.003232051405,W1,full_sample,4,18,-409.5132521463567,90.2132215092385,925.2342480905677,2780.772216012242,3615.7932425935714,4115.519716249167,1375.5123538810253,,,,,,,,2024-08-06,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11137; shares FY2023-25; rev[guide_cushion]=3793; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q3,2024-08-06,0,1853.003232051405,1853.003232051405,W2,full_sample,4,18,-409.5132521463567,90.2132215092385,925.2342480905677,2780.772216012242,3615.7932425935714,4115.519716249167,1375.5123538810253,,,,,,,,2024-08-06,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide floor 35.00% (level, 2024-08-06); YTD rev 4890 EBITDA 1318; FY rev hat 11137; shares FY2023-25; rev[guide_cushion]=3793; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q4,2024-11-07,0,663.617550615595,663.617550615595,W1,PIT,4,19,-421.02162182242455,-181.45523076323897,218.84970472131212,1108.3853965098779,1508.6903319944288,1748.2567230536142,659.4137950428213,,,,,,,,2024-11-07,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide point 35.50% (level, 2024-11-07); YTD rev 8622 EBITDA 3276; FY rev hat 11098; shares FY2021-23; rev[guide_cushion]=2476; sigma relative n=7 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q4,2024-11-07,0,663.617550615595,663.617550615595,W2,PIT,4,19,-421.02162182242455,-181.45523076323897,218.84970472131212,1108.3853965098779,1508.6903319944288,1748.2567230536142,659.4137950428213,,,,,,,,2024-11-07,guide_implied|adj_ebitda_musd|h0|PIT,"FY2024 guide point 35.50% (level, 2024-11-07); YTD rev 8622 EBITDA 3276; FY rev hat 11098; shares FY2021-23; rev[guide_cushion]=2476; sigma relative n=7 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q4,2024-11-07,0,663.7100662251655,663.7100662251655,W1,full_sample,4,19,-146.67975910718826,32.3126383087826,331.4010863295387,996.0190461207923,1295.1074941415484,1474.0998915575194,492.68203082258975,,,,,,,,2024-11-07,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide point 35.50% (level, 2024-11-07); YTD rev 8622 EBITDA 3276; FY rev hat 11098; shares FY2023-25; rev[guide_cushion]=2476; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2024Q4,2024-11-07,0,663.7100662251655,663.7100662251655,W2,full_sample,4,19,-146.67975910718826,32.3126383087826,331.4010863295387,996.0190461207923,1295.1074941415484,1474.0998915575194,492.68203082258975,,,,,,,,2024-11-07,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2024 guide point 35.50% (level, 2024-11-07); YTD rev 8622 EBITDA 3276; FY rev hat 11098; shares FY2023-25; rev[guide_cushion]=2476; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q1,2025-02-13,0,362.0198490693021,362.0198490693021,W1,PIT,4,20,-197.62666811941156,-74.01643920763591,132.5308335170026,591.5088646216016,798.0561373462402,921.6663662580157,340.2409235805058,,,,,,,,2025-02-13,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12319; shares FY2022-24; rev[guide_cushion]=2301; sigma relative n=8 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q1,2025-02-13,0,362.0198490693021,362.0198490693021,W2,PIT,4,20,-197.62666811941156,-74.01643920763591,132.5308335170026,591.5088646216016,798.0561373462402,921.6663662580157,340.2409235805058,,,,,,,,2025-02-13,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12319; shares FY2022-24; rev[guide_cushion]=2301; sigma relative n=8 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q1,2025-02-13,0,387.9231121620558,387.9231121620558,W1,full_sample,4,20,-85.73091104020934,18.885986295493886,193.6962347339585,582.1499895901532,756.9602380286177,861.5771353643211,287.9611993683127,,,,,,,,2025-02-13,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12325; shares FY2023-25; rev[guide_cushion]=2307; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q1,2025-02-13,0,387.9231121620558,387.9231121620558,W2,full_sample,4,20,-85.73091104020934,18.885986295493886,193.6962347339585,582.1499895901532,756.9602380286177,861.5771353643211,287.9611993683127,,,,,,,,2025-02-13,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide floor 34.50% (level, 2025-02-13); YTD rev 0 EBITDA 0; FY rev hat 12325; shares FY2023-25; rev[guide_cushion]=2307; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q2,2025-05-01,0,931.5320924189355,931.5320924189355,W1,PIT,4,21,-437.3554958348326,-135.00659712547196,370.2051558944852,1492.8590289433857,1998.0707819633428,2300.4196806727036,832.2245613981031,,,,,,,,2025-05-01,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11943; shares FY2022-24; rev[guide_cushion]=3082; sigma relative n=9 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q2,2025-05-01,0,931.5320924189355,931.5320924189355,W2,PIT,4,21,-437.3554958348326,-135.00659712547196,370.2051558944852,1492.8590289433857,1998.0707819633428,2300.4196806727036,832.2245613981031,,,,,,,,2025-05-01,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11943; shares FY2022-24; rev[guide_cushion]=3082; sigma relative n=9 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q2,2025-05-01,0,935.9945543927664,935.9945543927664,W1,full_sample,4,21,-206.85456308477092,45.56877322517976,467.35710050096276,1404.63200828457,1826.4203355603531,2078.8436718703038,694.8029288148049,,,,,,,,2025-05-01,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11957; shares FY2023-25; rev[guide_cushion]=3096; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q2,2025-05-01,0,935.9945543927664,935.9945543927664,W2,full_sample,4,21,-206.85456308477092,45.56877322517976,467.35710050096276,1404.63200828457,1826.4203355603531,2078.8436718703038,694.8029288148049,,,,,,,,2025-05-01,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide floor 34.50% (level, 2025-05-01); YTD rev 2272 EBITDA 417; FY rev hat 11957; shares FY2023-25; rev[guide_cushion]=3096; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q3,2025-08-06,0,2017.4213202416513,2017.4213202416513,W1,PIT,4,22,-818.3091377078409,-191.97576427770926,854.5998406485602,3180.2427998347425,4226.818404761012,4853.151778191144,1724.0017053706836,,,,,,,,2025-08-06,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12302; shares FY2022-24; rev[guide_cushion]=4140; sigma relative n=10 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q3,2025-08-06,0,2017.4213202416513,2017.4213202416513,W2,PIT,4,22,-818.3091377078409,-191.97576427770926,854.5998406485602,3180.2427998347425,4226.818404761012,4853.151778191144,1724.0017053706836,,,,,,,,2025-08-06,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12302; shares FY2022-24; rev[guide_cushion]=4140; sigma relative n=10 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q3,2025-08-06,0,2005.2471466624636,2005.2471466624636,W1,full_sample,4,22,-443.1591193059329,97.62519670424993,1001.25207764696,3009.242215677967,3912.8690966206773,4453.653412630861,1488.5253166910707,,,,,,,,2025-08-06,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12324; shares FY2023-25; rev[guide_cushion]=4162; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q3,2025-08-06,0,2005.2471466624636,2005.2471466624636,W2,full_sample,4,22,-443.1591193059329,97.62519670424993,1001.25207764696,3009.242215677967,3912.8690966206773,4453.653412630861,1488.5253166910707,,,,,,,,2025-08-06,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide floor 34.50% (level, 2025-08-06); YTD rev 5368 EBITDA 1460; FY rev hat 12324; shares FY2023-25; rev[guide_cushion]=4162; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q4,2025-11-06,0,760.9976112509476,760.9976112509476,W1,PIT,4,23,-272.1230617713451,-43.93566318397699,337.35547480097125,1184.6397477009239,1565.930885685872,1794.1182842732403,628.0927713531878,,,,,,,,2025-11-06,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide point 35.00% (level, 2025-11-06); YTD rev 9463 EBITDA 3511; FY rev hat 12206; shares FY2022-24; rev[guide_cushion]=2743; sigma relative n=11 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q4,2025-11-06,0,760.9976112509476,760.9976112509476,W2,PIT,4,23,-272.1230617713451,-43.93566318397699,337.35547480097125,1184.6397477009239,1565.930885685872,1794.1182842732403,628.0927713531878,,,,,,,,2025-11-06,guide_implied|adj_ebitda_musd|h0|PIT,"FY2025 guide point 35.00% (level, 2025-11-06); YTD rev 9463 EBITDA 3511; FY rev hat 12206; shares FY2022-24; rev[guide_cushion]=2743; sigma relative n=11 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q4,2025-11-06,0,766.2433774834435,766.2433774834435,W1,full_sample,4,23,-169.33959532357065,37.30445924067514,382.59761394771465,1149.8891410191723,1495.1822957262118,1701.8263502904579,568.7940601383472,,,,,,,,2025-11-06,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide point 35.00% (level, 2025-11-06); YTD rev 9463 EBITDA 3511; FY rev hat 12221; shares FY2023-25; rev[guide_cushion]=2758; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2025Q4,2025-11-06,0,766.2433774834435,766.2433774834435,W2,full_sample,4,23,-169.33959532357065,37.30445924067514,382.59761394771465,1149.8891410191723,1495.1822957262118,1701.8263502904579,568.7940601383472,,,,,,,,2025-11-06,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2025 guide point 35.00% (level, 2025-11-06); YTD rev 9463 EBITDA 3511; FY rev hat 12221; shares FY2023-25; rev[guide_cushion]=2758; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2026Q1,2026-02-12,0,442.840893428992,442.840893428992,W1,PIT,4,24,-138.15369652833726,-9.828276722478059,204.59787324495016,681.0839136130337,895.510063580462,1023.8354833863214,353.21963026833527,,,,,,,,2026-02-12,guide_implied|adj_ebitda_musd|h0|PIT,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13828; shares FY2023-25; rev[guide_cushion]=2661; sigma relative n=12 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2026Q1,2026-02-12,0,442.840893428992,442.840893428992,W2,PIT,4,24,-138.15369652833726,-9.828276722478059,204.59787324495016,681.0839136130337,895.510063580462,1023.8354833863214,353.21963026833527,,,,,,,,2026-02-12,guide_implied|adj_ebitda_musd|h0|PIT,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13828; shares FY2023-25; rev[guide_cushion]=2661; sigma relative n=12 (PIT)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2026Q1,2026-02-12,0,443.306604528417,443.306604528417,W1,full_sample,4,24,-97.97064904059201,21.582324422907988,221.35010118700865,665.2631078698253,865.030884633926,984.5838580974261,329.073204265718,,,,,,,,2026-02-12,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13843; shares FY2023-25; rev[guide_cushion]=2676; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2026Q1,2026-02-12,0,443.306604528417,443.306604528417,W2,full_sample,4,24,-97.97064904059201,21.582324422907988,221.35010118700865,665.2631078698253,865.030884633926,984.5838580974261,329.073204265718,,,,,,,,2026-02-12,guide_implied|adj_ebitda_musd|h0|full_sample,"FY2026 guide point 35.10% (yoy_pts(+0.0) on FY2025 actual 35.10, 2026-02-12); YTD rev 0 EBITDA 0; FY rev hat 13843; shares FY2023-25; rev[guide_cushion]=2676; sigma relative n=14 (full_sample)",1.0
baselines-margin,guide_implied,adj_ebitda_musd,2026Q2,2026-05-07,0,1142.8551433613836,1142.8551433613836,W1,PIT,4,25,234.27865546032555,434.95773449305744,770.2836766259438,1515.4266100968234,1850.7525522297099,2051.431631262442,552.3752831338492,,,,,,,,2026-05-07,guide_implied|adj_ebitda_musd|h0|PIT,"FY2026 guide floor 35.00% (level, 2026-05-07); YTD rev 2678 EBITDA 519; FY rev hat 14419; shares FY2023-25; rev[guide_cushion]=3640; sigma relative n=12 (PIT)",1.0
