method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,q_guide_implied,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,15.176246589486508,15.176246589486508,W1,PIT,1,12,10.2808148217831,11.362078481686746,13.168822648536867,17.18367053043615,18.99041469728627,20.071678357189917,2.9762111883331954,,,,,,,,2023-02-14,q_guide_implied|adj_ebitda_margin_pct|h0|PIT,ceiling yoy_pts(+0.0) on 2022Q1 actual 15.18 (ABNB-4Q22-adj_ebitda_margin_yoy_pts-1Q23-062); rev[guide_cushion]=1845; sigma additive n=3 (PIT),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q2,2026-05-07,0,1226.2493224323898,1226.2493224323898,W1,PIT,1,25,927.929732707287,993.8201682629729,1103.9201970589631,1348.5784478058165,1458.6784766018068,1524.5689121574926,181.36543266649224,,,,,,,,2026-05-07,q_guide_implied|adj_ebitda_musd|h0|PIT,floor yoy_pts(+0.0) on 2025Q2 actual 33.69 (ABNB-1Q26-adj_ebitda_margin_yoy_pts-2Q26-178); rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q2,2026-05-07,0,1226.2493224323898,1226.2493224323898,W2,PIT,1,25,927.929732707287,993.8201682629729,1103.9201970589631,1348.5784478058165,1458.6784766018068,1524.5689121574926,181.36543266649224,,,,,,,,2026-05-07,q_guide_implied|adj_ebitda_musd|h0|PIT,floor yoy_pts(+0.0) on 2025Q2 actual 33.69 (ABNB-1Q26-adj_ebitda_margin_yoy_pts-2Q26-178); rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q2,2026-05-07,0,1232.950331125828,1232.950331125828,W1,full_sample,1,25,953.6014007222099,1015.3017493760499,1118.4003266766856,1347.5003355749702,1450.5989128756057,1512.299261529446,169.8320907261249,,,,,,,,2026-05-07,q_guide_implied|adj_ebitda_musd|h0|full_sample,floor yoy_pts(+0.0) on 2025Q2 actual 33.69 (ABNB-1Q26-adj_ebitda_margin_yoy_pts-2Q26-178); rev[guide_cushion]=3660; sigma relative n=17 (full_sample),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q2,2026-05-07,0,1232.950331125828,1232.950331125828,W2,full_sample,1,25,953.6014007222099,1015.3017493760499,1118.4003266766856,1347.5003355749702,1450.5989128756057,1512.299261529446,169.8320907261249,,,,,,,,2026-05-07,q_guide_implied|adj_ebitda_musd|h0|full_sample,floor yoy_pts(+0.0) on 2025Q2 actual 33.69 (ABNB-1Q26-adj_ebitda_margin_yoy_pts-2Q26-178); rev[guide_cushion]=3660; sigma relative n=17 (full_sample),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q3,2026-08-06,0,2411.460232730665,2411.460232730665,LIVE,PIT,1,26,1828.3363855164644,1957.1320985678817,2172.344087928263,2650.576377533067,2865.788366893449,2994.584079944866,354.5141267645481,,,,,,,,2026-08-06,q_guide_implied|adj_ebitda_musd|h0|PIT,ceiling yoy_pts(+0.0) on 2025Q3 actual 50.09 (ABNB-2Q26-adj_ebitda_margin_yoy_pts-3Q26-188); rev[guide_cushion]=4815; sigma relative n=12 (PIT),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q3,2026-08-06,0,2428.661029037188,2428.661029037188,LIVE,full_sample,1,26,1878.400533016241,1999.9376529396031,2203.0208514416836,2654.3012066326933,2857.3844051347733,2978.921525058135,334.5346278870935,,,,,,,,2026-08-06,q_guide_implied|adj_ebitda_musd|h0|full_sample,ceiling yoy_pts(+0.0) on 2025Q3 actual 50.09 (ABNB-2Q26-adj_ebitda_margin_yoy_pts-3Q26-188); rev[guide_cushion]=4849; sigma relative n=17 (full_sample),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q3,2026-09-11,0,2411.460232730665,2411.460232730665,LIVE,PIT,1,26,1828.3363855164644,1957.1320985678817,2172.344087928263,2650.576377533067,2865.788366893449,2994.584079944866,354.5141267645481,,,,,,,,2026-08-06,q_guide_implied|adj_ebitda_musd|h0|PIT,ceiling yoy_pts(+0.0) on 2025Q3 actual 50.09 (ABNB-2Q26-adj_ebitda_margin_yoy_pts-3Q26-188); rev[guide_cushion]=4815; sigma relative n=12 (PIT),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2026Q3,2026-09-11,0,2428.661029037188,2428.661029037188,LIVE,full_sample,1,26,1878.400533016241,1999.9376529396031,2203.0208514416836,2654.3012066326933,2857.3844051347733,2978.921525058135,334.5346278870935,,,,,,,,2026-08-06,q_guide_implied|adj_ebitda_musd|h0|full_sample,ceiling yoy_pts(+0.0) on 2025Q3 actual 50.09 (ABNB-2Q26-adj_ebitda_margin_yoy_pts-3Q26-188); rev[guide_cushion]=4849; sigma relative n=17 (full_sample),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2025Q4,2025-08-06,1,861.8777292576418,861.8777292576418,W1,PIT,0,22,720.1114583618287,751.4236539338261,803.7449598269866,920.010498688297,972.3318045814575,1003.644000153455,86.1877729257642,,,,,,,,2025-08-06,q_guide_implied|adj_ebitda_musd|h1|PIT,ceiling yoy_pts(+0.0) on 2024Q4 actual 30.85 (ABNB-2Q25-adj_ebitda_margin_yoy_pts-4Q25-152); rev[naive]=2794; sigma relative_fallback n=0 (PIT),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2025Q4,2025-08-06,1,861.8777292576418,861.8777292576418,W2,PIT,0,22,720.1114583618287,751.4236539338261,803.7449598269866,920.010498688297,972.3318045814575,1003.644000153455,86.1877729257642,,,,,,,,2025-08-06,q_guide_implied|adj_ebitda_musd|h1|PIT,ceiling yoy_pts(+0.0) on 2024Q4 actual 30.85 (ABNB-2Q25-adj_ebitda_margin_yoy_pts-4Q25-152); rev[naive]=2794; sigma relative_fallback n=0 (PIT),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2025Q4,2025-08-06,1,861.8777292576418,861.8777292576418,W1,full_sample,0,22,720.1114583618287,751.4236539338261,803.7449598269866,920.010498688297,972.3318045814575,1003.644000153455,86.1877729257642,,,,,,,,2025-08-06,q_guide_implied|adj_ebitda_musd|h1|full_sample,ceiling yoy_pts(+0.0) on 2024Q4 actual 30.85 (ABNB-2Q25-adj_ebitda_margin_yoy_pts-4Q25-152); rev[naive]=2794; sigma relative_fallback n=1 (full_sample),1.0
baselines-margin,q_guide_implied,adj_ebitda_musd,2025Q4,2025-08-06,1,861.8777292576418,861.8777292576418,W2,full_sample,0,22,720.1114583618287,751.4236539338261,803.7449598269866,920.010498688297,972.3318045814575,1003.644000153455,86.1877729257642,,,,,,,,2025-08-06,q_guide_implied|adj_ebitda_musd|h1|full_sample,ceiling yoy_pts(+0.0) on 2024Q4 actual 30.85 (ABNB-2Q25-adj_ebitda_margin_yoy_pts-4Q25-152); rev[naive]=2794; sigma relative_fallback n=1 (full_sample),1.0
