method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q1,2023-02-14,0,581.6078218054638,581.6078218054638,W1,PIT,3,12,173.16303561132486,263.3770402885919,414.1206866008766,749.094957010051,899.8386033223356,990.0526079996027,248.3167982254686,,,,,,,,2023-02-14,pct_rev_last4|adj_ebitda_musd|h0|PIT,ratio4=31.52% x rev[guide_cushion]=1845; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,ops_cash_musd,2027Q3,2026-08-06,4,557.6807844661361,557.6807844661361,LIVE,full_sample,3,26,402.8711339197306,437.0642464542637,494.1994382757687,621.1621306565033,678.2973224780084,712.4904350125415,94.11758469556072,,,,,,,,2026-08-06,pct_rev_last4|ops_cash_musd|h4|full_sample,ratio4=9.87% x rev[naive_chained]=5651; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,ops_cash_musd,2027Q3,2026-09-11,4,553.7310551861027,553.7310551861027,LIVE,PIT,3,26,430.9511129301718,458.0697606870961,503.38383205064525,604.0782783215601,649.3923496851093,676.5109974420336,74.64490471622574,,,,,,,,2026-08-06,pct_rev_last4|ops_cash_musd|h4|PIT,ratio4=9.87% x rev[naive_chained]=5611; sigma relative_borrowed_h2 n=12 (PIT),1.0
baselines-margin,pct_rev_last4,ops_cash_musd,2027Q3,2026-09-11,4,557.6807844661361,557.6807844661361,LIVE,full_sample,3,26,402.8711339197306,437.0642464542637,494.1994382757687,621.1621306565033,678.2973224780084,712.4904350125415,94.11758469556072,,,,,,,,2026-08-06,pct_rev_last4|ops_cash_musd|h4|full_sample,ratio4=9.87% x rev[naive_chained]=5651; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,ops_cash_musd,2027Q4,2026-08-06,5,372.33027328588804,372.33027328588804,LIVE,PIT,3,26,289.7727049031429,308.0073576933604,338.47666299323396,406.18388357854207,436.6531888784157,454.8878416686332,50.191437724313005,,,,,,,,2026-08-06,pct_rev_last4|ops_cash_musd|h5|PIT,ratio4=9.87% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=12 (PIT),1.0
baselines-margin,pct_rev_last4,ops_cash_musd,2027Q4,2026-08-06,5,372.33027328588804,372.33027328588804,LIVE,full_sample,3,26,268.97308203818415,291.80178851166477,329.9475560864024,414.7129904853736,452.8587580601113,475.68746453359194,62.836710546252895,,,,,,,,2026-08-06,pct_rev_last4|ops_cash_musd|h5|full_sample,ratio4=9.87% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,ops_cash_musd,2027Q4,2026-09-11,5,372.33027328588804,372.33027328588804,LIVE,PIT,3,26,289.7727049031429,308.0073576933604,338.47666299323396,406.18388357854207,436.6531888784157,454.8878416686332,50.191437724313005,,,,,,,,2026-08-06,pct_rev_last4|ops_cash_musd|h5|PIT,ratio4=9.87% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=12 (PIT),1.0
baselines-margin,pct_rev_last4,ops_cash_musd,2027Q4,2026-09-11,5,372.33027328588804,372.33027328588804,LIVE,full_sample,3,26,268.97308203818415,291.80178851166477,329.9475560864024,414.7129904853736,452.8587580601113,475.68746453359194,62.836710546252895,,,,,,,,2026-08-06,pct_rev_last4|ops_cash_musd|h5|full_sample,ratio4=9.87% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q1,2023-02-14,0,222.578084896287,222.578084896287,W1,PIT,3,12,158.02189712159796,172.2805495091551,196.10613246702323,249.05003732555076,272.8756202834189,287.1342726709761,39.247375399801236,,,,,,,,2023-02-14,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=12.06% x rev[guide_cushion]=1845; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q1,2023-02-14,0,220.74136349043258,220.74136349043258,W1,full_sample,3,12,140.61453927875212,158.3123088146601,187.88450573664767,253.59822124421748,283.1704181662051,300.86818770211306,48.713650198884494,,,,,,,,2023-02-14,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=12.06% x rev[guide_cushion]=1830; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q2,2023-05-09,0,288.937110289857,288.937110289857,W1,PIT,3,13,182.56988494192203,206.06342357773045,245.32009654563305,332.554124034081,371.81079700198353,395.30433563779195,64.66668134177576,,,,,,,,2023-05-09,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.73% x rev[guide_cushion]=2463; sigma relative n=6 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q2,2023-05-09,0,288.5928537256752,288.5928537256752,W1,full_sample,3,13,183.83664268493547,206.97435341656453,245.63645355813546,331.5492538932149,370.21135403478587,393.34906476641487,63.687254187408804,,,,,,,,2023-05-09,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.73% x rev[guide_cushion]=2460; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q3,2023-08-03,0,402.1137142581469,402.1137142581469,W1,PIT,3,14,266.97069929379336,296.82000327854115,346.6968814710302,457.5305470452636,507.40742523775265,537.2567292225004,82.16111923273316,,,,,,,,2023-08-03,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.61% x rev[guide_cushion]=3463; sigma relative n=7 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q3,2023-08-03,0,398.7954591527096,398.7954591527096,W1,full_sample,3,14,254.0368459654239,286.0099660750909,339.435647891945,458.1552704134742,511.58095223032836,543.5540723399953,88.00698786528346,,,,,,,,2023-08-03,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.61% x rev[guide_cushion]=3434; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q4,2023-11-01,0,251.8313535538755,251.8313535538755,W1,PIT,3,15,162.8755060470357,182.523359353793,215.35406075392515,288.3086463538258,321.13934775395796,340.7872010607153,54.08131523028475,,,,,,,,2023-11-01,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.41% x rev[guide_cushion]=2207; sigma relative n=8 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q4,2023-11-01,0,251.53130695743536,251.53130695743536,W1,full_sample,3,15,160.228052788734,180.3943824299449,214.09143505194962,288.9711788629211,322.66823148492585,342.83456112613675,55.508437147638716,,,,,,,,2023-11-01,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.41% x rev[guide_cushion]=2204; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q1,2024-02-13,0,231.02281905999166,231.02281905999166,W1,PIT,3,16,152.4720575430389,169.82171900627768,198.81224260190504,263.2333955180783,292.2239191137057,309.57358057694444,47.75547211610352,,,,,,,,2024-02-13,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.99% x rev[guide_cushion]=2102; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q1,2024-02-13,0,231.02281905999166,231.02281905999166,W2,PIT,3,16,152.4720575430389,169.82171900627768,198.81224260190504,263.2333955180783,292.2239191137057,309.57358057694444,47.75547211610352,,,,,,,,2024-02-13,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.99% x rev[guide_cushion]=2102; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q1,2024-02-13,0,230.98022944040832,230.98022944040832,W1,full_sample,3,16,147.1368031423399,165.65546590381493,196.599339413021,265.3611194677957,296.30499297700175,314.82365573847676,50.973183828801595,,,,,,,,2024-02-13,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.99% x rev[guide_cushion]=2102; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q1,2024-02-13,0,230.98022944040832,230.98022944040832,W2,full_sample,3,16,147.1368031423399,165.65546590381493,196.599339413021,265.3611194677957,296.30499297700175,314.82365573847676,50.973183828801595,,,,,,,,2024-02-13,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.99% x rev[guide_cushion]=2102; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q2,2024-05-08,0,295.8994995301954,295.8994995301954,W1,PIT,3,17,184.40965086532412,209.0346334061462,250.18189953028576,341.617099530105,382.76436565424456,407.38934819506665,67.78101518461771,,,,,,,,2024-05-08,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.65% x rev[guide_cushion]=2779; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q2,2024-05-08,0,295.8994995301954,295.8994995301954,W2,PIT,3,17,184.40965086532412,209.0346334061462,250.18189953028576,341.617099530105,382.76436565424456,407.38934819506665,67.78101518461771,,,,,,,,2024-05-08,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.65% x rev[guide_cushion]=2779; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q2,2024-05-08,0,295.84494973649464,295.84494973649464,W1,full_sample,3,17,188.45630310218598,212.17544507000162,251.80909131393418,339.8808081590551,379.51445440298767,403.2335963708033,65.28766139108677,,,,,,,,2024-05-08,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.65% x rev[guide_cushion]=2778; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q2,2024-05-08,0,295.84494973649464,295.84494973649464,W2,full_sample,3,17,188.45630310218598,212.17544507000162,251.80909131393418,339.8808081590551,379.51445440298767,403.2335963708033,65.28766139108677,,,,,,,,2024-05-08,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.65% x rev[guide_cushion]=2778; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q3,2024-08-06,0,401.3612017469412,401.3612017469412,W1,PIT,3,18,257.74012606101815,289.4619960214919,342.46784985530286,460.2545536385796,513.2604074723906,544.9822774328643,87.3154141697742,,,,,,,,2024-08-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.58% x rev[guide_cushion]=3794; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q3,2024-08-06,0,401.3612017469412,401.3612017469412,W2,PIT,3,18,257.74012606101815,289.4619960214919,342.46784985530286,460.2545536385796,513.2604074723906,544.9822774328643,87.3154141697742,,,,,,,,2024-08-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.58% x rev[guide_cushion]=3794; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q3,2024-08-06,0,401.28720983147826,401.28720983147826,W1,full_sample,3,18,255.62411700585017,287.79701131531596,341.5565070607781,461.01791260217846,514.7774083476406,546.9503026571064,88.5568724407388,,,,,,,,2024-08-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.58% x rev[guide_cushion]=3793; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q3,2024-08-06,0,401.28720983147826,401.28720983147826,W2,full_sample,3,18,255.62411700585017,287.79701131531596,341.5565070607781,461.01791260217846,514.7774083476406,546.9503026571064,88.5568724407388,,,,,,,,2024-08-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.58% x rev[guide_cushion]=3793; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q4,2024-11-07,0,266.1949136230072,266.1949136230072,W1,PIT,3,19,172.46702651247062,193.1688896087503,227.76079515329275,304.6290320927217,339.2209376372641,359.9228007335438,56.98250930950578,,,,,,,,2024-11-07,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.75% x rev[guide_cushion]=2476; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q4,2024-11-07,0,266.1949136230072,266.1949136230072,W2,PIT,3,19,172.46702651247062,193.1688896087503,227.76079515329275,304.6290320927217,339.2209376372641,359.9228007335438,56.98250930950578,,,,,,,,2024-11-07,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.75% x rev[guide_cushion]=2476; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q4,2024-11-07,0,266.22293703345827,266.22293703345827,W1,full_sample,3,19,169.58677360900907,190.9309934248611,226.59624888317737,305.8496251837392,341.51488064205546,362.85910045790746,58.75061576363612,,,,,,,,2024-11-07,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.75% x rev[guide_cushion]=2476; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q4,2024-11-07,0,266.22293703345827,266.22293703345827,W2,full_sample,3,19,169.58677360900907,190.9309934248611,226.59624888317737,305.8496251837392,341.51488064205546,362.85910045790746,58.75061576363612,,,,,,,,2024-11-07,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.75% x rev[guide_cushion]=2476; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q1,2025-02-13,0,252.79928905472707,252.79928905472707,W1,PIT,3,20,159.19536060944117,179.86984471109366,214.41600115606747,291.1825769533867,325.7287333983605,346.403217500013,56.90714779209195,,,,,,,,2025-02-13,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.99% x rev[guide_cushion]=2301; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q1,2025-02-13,0,252.79928905472707,252.79928905472707,W2,PIT,3,20,159.19536060944117,179.86984471109366,214.41600115606747,291.1825769533867,325.7287333983605,346.403217500013,56.90714779209195,,,,,,,,2025-02-13,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=10.99% x rev[guide_cushion]=2301; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q1,2025-02-13,0,253.40843608949822,253.40843608949822,W1,full_sample,3,20,161.4238035256963,181.74063055553924,215.68915771527267,291.1277144637238,325.07624162345724,345.3930686533002,55.92268579805719,,,,,,,,2025-02-13,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.99% x rev[guide_cushion]=2307; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q1,2025-02-13,0,253.40843608949822,253.40843608949822,W2,full_sample,3,20,161.4238035256963,181.74063055553924,215.68915771527267,291.1277144637238,325.07624162345724,345.3930686533002,55.92268579805719,,,,,,,,2025-02-13,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=10.99% x rev[guide_cushion]=2307; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q2,2025-05-01,0,348.8821606872987,348.8821606872987,W1,PIT,3,21,202.64779596045253,234.94686822030593,288.91720178849505,408.8471195861024,462.8174531542915,495.11652541414486,88.90418109596357,,,,,,,,2025-05-01,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.32% x rev[guide_cushion]=3082; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q2,2025-05-01,0,348.8821606872987,348.8821606872987,W2,PIT,3,21,202.64779596045253,234.94686822030593,288.91720178849505,408.8471195861024,462.8174531542915,495.11652541414486,88.90418109596357,,,,,,,,2025-05-01,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.32% x rev[guide_cushion]=3082; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q2,2025-05-01,0,350.4866450120811,350.4866450120811,W1,full_sample,3,21,223.26363003490908,251.36362801787098,298.31749258106254,402.6557974430997,449.6096620062913,477.7096599892531,77.34610113178506,,,,,,,,2025-05-01,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.32% x rev[guide_cushion]=3096; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q2,2025-05-01,0,350.4866450120811,350.4866450120811,W2,full_sample,3,21,223.26363003490908,251.36362801787098,298.31749258106254,402.6557974430997,449.6096620062913,477.7096599892531,77.34610113178506,,,,,,,,2025-05-01,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.32% x rev[guide_cushion]=3096; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q3,2025-08-06,0,473.8199593014463,473.8199593014463,W1,PIT,3,22,284.44837056434926,326.27524648375373,396.16612221306684,551.4737963898259,621.364672119139,663.1915480385434,115.12975114270401,,,,,,,,2025-08-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.45% x rev[guide_cushion]=4140; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q3,2025-08-06,0,473.8199593014463,473.8199593014463,W2,PIT,3,22,284.44837056434926,326.27524648375373,396.16612221306684,551.4737963898259,621.364672119139,663.1915480385434,115.12975114270401,,,,,,,,2025-08-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.45% x rev[guide_cushion]=4140; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q3,2025-08-06,0,476.40741249534733,476.40741249534733,W1,full_sample,3,22,303.4764656598634,341.6720646097917,405.4952357392823,547.3195892514124,611.142760380903,649.3383593308313,105.13455057760342,,,,,,,,2025-08-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.45% x rev[guide_cushion]=4162; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q3,2025-08-06,0,476.40741249534733,476.40741249534733,W2,full_sample,3,22,303.4764656598634,341.6720646097917,405.4952357392823,547.3195892514124,611.142760380903,649.3383593308313,105.13455057760342,,,,,,,,2025-08-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.45% x rev[guide_cushion]=4162; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q4,2025-11-06,0,315.6757059074448,315.6757059074448,W1,PIT,3,23,196.74760675409027,223.0154903357394,266.90797206482273,364.4434397500669,408.3359214791502,434.60380506079935,72.30315038656217,,,,,,,,2025-11-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.51% x rev[guide_cushion]=2743; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q4,2025-11-06,0,315.6757059074448,315.6757059074448,W2,PIT,3,23,196.74760675409027,223.0154903357394,266.90797206482273,364.4434397500669,408.3359214791502,434.60380506079935,72.30315038656217,,,,,,,,2025-11-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.51% x rev[guide_cushion]=2743; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q4,2025-11-06,0,317.40075937813464,317.40075937813464,W1,full_sample,3,23,202.18757753852904,227.63494001366337,270.1563669501487,364.64515180612057,407.16657874260596,432.6139412177402,70.04464102568119,,,,,,,,2025-11-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.51% x rev[guide_cushion]=2758; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2025Q4,2025-11-06,0,317.40075937813464,317.40075937813464,W2,full_sample,3,23,202.18757753852904,227.63494001366337,270.1563669501487,364.64515180612057,407.16657874260596,432.6139412177402,70.04464102568119,,,,,,,,2025-11-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.51% x rev[guide_cushion]=2758; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q1,2026-02-12,0,304.42694902419595,304.42694902419595,W1,PIT,3,24,189.37882465698894,214.7897305629852,257.2502401709075,351.6036578774844,394.0641674854067,419.47507339140293,69.94429320767837,,,,,,,,2026-02-12,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.44% x rev[guide_cushion]=2661; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q1,2026-02-12,0,304.42694902419595,304.42694902419595,W2,PIT,3,24,189.37882465698894,214.7897305629852,257.2502401709075,351.6036578774844,394.0641674854067,419.47507339140293,69.94429320767837,,,,,,,,2026-02-12,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.44% x rev[guide_cushion]=2661; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q1,2026-02-12,0,306.090532110123,306.090532110123,W1,full_sample,3,24,194.9828453973399,219.52341907483824,260.5296416893363,351.65142253090966,392.65764514540774,417.1982188229061,67.54867721494898,,,,,,,,2026-02-12,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.44% x rev[guide_cushion]=2676; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q1,2026-02-12,0,306.090532110123,306.090532110123,W2,full_sample,3,24,194.9828453973399,219.52341907483824,260.5296416893363,351.65142253090966,392.65764514540774,417.1982188229061,67.54867721494898,,,,,,,,2026-02-12,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.44% x rev[guide_cushion]=2676; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q2,2026-05-07,0,408.4488521512461,408.4488521512461,W1,PIT,3,25,253.197882588235,287.48847012348773,344.786538397328,472.1111659051642,529.4092341790044,563.6998217142573,94.38588760675873,,,,,,,,2026-05-07,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.22% x rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q2,2026-05-07,0,408.4488521512461,408.4488521512461,W2,PIT,3,25,253.197882588235,287.48847012348773,344.786538397328,472.1111659051642,529.4092341790044,563.6998217142573,94.38588760675873,,,,,,,,2026-05-07,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.22% x rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q2,2026-05-07,0,410.6808772859562,410.6808772859562,W1,full_sample,3,25,261.6079806567897,294.53400505061103,349.55194814545507,471.8098064264574,526.8277495213015,559.7537739151228,90.62988595857874,,,,,,,,2026-05-07,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.22% x rev[guide_cushion]=3660; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q2,2026-05-07,0,410.6808772859562,410.6808772859562,W2,full_sample,3,25,261.6079806567897,294.53400505061103,349.55194814545507,471.8098064264574,526.8277495213015,559.7537739151228,90.62988595857874,,,,,,,,2026-05-07,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.22% x rev[guide_cushion]=3660; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q3,2026-08-06,0,536.3534142199617,536.3534142199617,LIVE,PIT,3,26,332.9398534264531,377.868207380573,452.94151691917114,619.7653115207523,694.8386210593503,739.7669750134703,123.66666398791355,,,,,,,,2026-08-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.14% x rev[guide_cushion]=4815; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q3,2026-08-06,0,540.179189864563,540.179189864563,LIVE,full_sample,3,26,344.09974963331797,387.4082019285802,459.7747268210792,620.5836529080468,692.9501778005459,736.258630095808,119.20783528602081,,,,,,,,2026-08-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.14% x rev[guide_cushion]=4849; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q3,2026-09-11,0,536.3534142199617,536.3534142199617,LIVE,PIT,3,26,332.9398534264531,377.868207380573,452.94151691917114,619.7653115207523,694.8386210593503,739.7669750134703,123.66666398791355,,,,,,,,2026-08-06,pct_rev_last4|pd_cash_musd|h0|PIT,ratio4=11.14% x rev[guide_cushion]=4815; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2026Q3,2026-09-11,0,540.179189864563,540.179189864563,LIVE,full_sample,3,26,344.09974963331797,387.4082019285802,459.7747268210792,620.5836529080468,692.9501778005459,736.258630095808,119.20783528602081,,,,,,,,2026-08-06,pct_rev_last4|pd_cash_musd|h0|full_sample,ratio4=11.14% x rev[guide_cushion]=4849; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q2,2023-02-14,1,315.1004142235812,315.1004142235812,W1,PIT,3,12,215.79597690923762,237.72954363639715,274.379571943133,355.8212565040294,392.4712848107652,414.40485153792474,60.372811104409195,,,,,,,,2023-02-14,pct_rev_last4|pd_cash_musd|h1|PIT,ratio4=12.06% x rev[naive]=2612; sigma relative n=4 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q2,2023-02-14,1,315.1004142235812,315.1004142235812,W1,full_sample,3,12,183.9812035923624,212.9417619860297,261.3335852635674,368.867243183595,417.2590664611327,446.2196248548,79.71481989812776,,,,,,,,2023-02-14,pct_rev_last4|pd_cash_musd|h1|full_sample,ratio4=12.06% x rev[naive]=2612; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q3,2023-05-09,1,407.54936150214553,407.54936150214553,W1,PIT,3,13,236.71003714129088,274.44365531416605,337.49487682110845,477.60384618318267,540.6550676901251,578.3886858630002,103.86293440437231,,,,,,,,2023-05-09,pct_rev_last4|pd_cash_musd|h1|PIT,ratio4=11.73% x rev[naive]=3475; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q3,2023-05-09,1,407.54936150214553,407.54936150214553,W1,full_sample,3,13,237.96040458156958,275.41785163433644,338.0076033085163,477.09111969577475,539.6808713699546,577.1383184227215,103.10276497665488,,,,,,,,2023-05-09,pct_rev_last4|pd_cash_musd|h1|full_sample,ratio4=11.73% x rev[naive]=3475; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q4,2023-08-03,1,260.75206541054933,260.75206541054933,W1,PIT,3,14,162.06601922604125,183.8630006859504,220.28480099979842,301.2193298213002,337.6411301351482,359.4381115950574,59.996855992232064,,,,,,,,2023-08-03,pct_rev_last4|pd_cash_musd|h1|PIT,ratio4=11.61% x rev[naive]=2246; sigma relative n=6 (PIT),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2023Q4,2023-08-03,1,260.75206541054933,260.75206541054933,W1,full_sample,3,14,152.24822522571307,176.2136821902772,216.2589099939033,305.24522082719534,345.29044863082146,369.25590559538557,65.96565092903397,,,,,,,,2023-08-03,pct_rev_last4|pd_cash_musd|h1|full_sample,ratio4=11.61% x rev[naive]=2246; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,pd_cash_musd,2024Q1,2023-11-01,1,244.37329696337446,244.37329696337446,W1,PIT,3,15,156.41355015364167,175.84139273683172,208.30446586442488,280.442128062324,312.9052011899172,332.33304377310725,53.4757290062065,,,,,,,,2023-11-01,pct_rev_last4|pd_cash_musd|h1|PIT,ratio4=11.41% x rev[naive]=2141; sigma relative n=7 (PIT),1.0
