method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,fcf,fcf_musd,2023Q1,2023-02-14,0,1405.9973412183558,1405.9973412183558,W1,PIT,3,12,-1392.3472706339007,-774.271382691848,258.506326039736,2553.4883563969756,3586.2660651285596,4204.341953070612,1701.2727248190672,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from q_guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg guide_cushion; sigma additive n=5 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,43.35343191688877,43.35343191688877,W1,full_sample,3,19,20.748676155363388,25.741433098108253,34.08411103811096,52.622752795666585,60.965430735669294,65.95818767841416,13.742715698916284,,,,,,,,2024-11-07,swing_x_gbv|rw,NI from seasonal_naive_drift; wc swing x GBV; other_cf 21; capex 10; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,43.35343191688877,43.35343191688877,W2,full_sample,3,19,20.748676155363388,25.741433098108253,34.08411103811096,52.622752795666585,60.965430735669294,65.95818767841416,13.742715698916284,,,,,,,,2024-11-07,swing_x_gbv|rw,NI from seasonal_naive_drift; wc swing x GBV; other_cf 21; capex 10; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,42.48724774455398,42.48724774455398,W1,full_sample,5,19,20.498860143014273,25.35547863584528,33.4706751951385,51.50382029396947,59.619016853262686,64.4756353460937,13.367990465080107,,,,,,,,2024-11-07,balance_ratio|rw,NI from seasonal_naive_drift; wc balance ratio; other_cf 21; capex 10; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,42.48724774455398,42.48724774455398,W2,full_sample,5,19,20.498860143014273,25.35547863584528,33.4706751951385,51.50382029396947,59.619016853262686,64.4756353460937,13.367990465080107,,,,,,,,2024-11-07,balance_ratio|rw,NI from seasonal_naive_drift; wc balance ratio; other_cf 21; capex 10; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,capex_musd,2025Q2,2024-11-07,2,9.780074041276448,9.780074041276448,W1,full_sample,2,19,-1.8756740744225997,0.6987539769785103,5.000510373063044,14.559637709489852,18.861394105574384,21.435822156975494,7.086191697981966,,,,,,,,2024-11-07,mean4|rw,NI from seasonal_naive_drift; wc swing x GBV; other_cf 21; capex 10; rev leg naive; sigma relative n=17 (full_sample),1.0
below-ebitda,fcf,capex_musd,2025Q2,2024-11-07,2,9.780074041276448,9.780074041276448,W2,full_sample,2,19,-1.8756740744225997,0.6987539769785103,5.000510373063044,14.559637709489852,18.861394105574384,21.435822156975494,7.086191697981966,,,,,,,,2024-11-07,mean4|rw,NI from seasonal_naive_drift; wc swing x GBV; other_cf 21; capex 10; rev leg naive; sigma relative n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1411.3207217822317,1411.3207217822317,W1,PIT,3,19,-836.7382471832368,-340.20503340235064,489.48019593931133,2333.161247625152,3162.846476966814,3659.3796907477,1366.7228087230844,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1411.3207217822317,1411.3207217822317,W2,PIT,3,19,-836.7382471832368,-340.20503340235064,489.48019593931133,2333.161247625152,3162.846476966814,3659.3796907477,1366.7228087230844,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1431.9457217822317,1431.9457217822317,W1,PIT,3,19,-761.6057553745693,-277.11171870448084,532.4565735521521,2331.434870012311,3141.003162268944,3625.4971989390324,1333.5846066876302,,,,,,,,2024-11-07,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1431.9457217822317,1431.9457217822317,W2,PIT,3,19,-761.6057553745693,-277.11171870448084,532.4565735521521,2331.434870012311,3141.003162268944,3625.4971989390324,1333.5846066876302,,,,,,,,2024-11-07,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1379.332425901309,1379.332425901309,W1,PIT,5,19,-862.5864997987985,-367.4094494715364,460.00969020116395,2298.655161601454,3126.0743012741545,3621.251351601417,1362.9899274716743,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1379.332425901309,1379.332425901309,W2,PIT,5,19,-862.5864997987985,-367.4094494715364,460.00969020116395,2298.655161601454,3126.0743012741545,3621.251351601417,1362.9899274716743,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1167.003555115565,1167.003555115565,W1,PIT,3,19,-1001.7346960155116,-522.7212054667264,277.6893345200301,2056.3177757111,2856.7283156978565,3335.7418062466413,1318.4992364035202,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1167.003555115565,1167.003555115565,W2,PIT,3,19,-1001.7346960155116,-522.7212054667264,277.6893345200301,2056.3177757111,2856.7283156978565,3335.7418062466413,1318.4992364035202,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1187.628555115565,1187.628555115565,W1,PIT,3,19,-934.440753497506,-465.73512423355373,317.45143150246804,2057.805678728662,2840.992234464684,3309.6978637286356,1290.126533961601,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1187.628555115565,1187.628555115565,W2,PIT,3,19,-934.440753497506,-465.73512423355373,317.45143150246804,2057.805678728662,2840.992234464684,3309.6978637286356,1290.126533961601,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1177.753555115565,1177.753555115565,W1,PIT,3,19,-990.5311979384453,-511.61787240346007,288.6252962370504,2066.8818139940795,2867.12498263459,3346.0383081695754,1318.223529149309,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1177.753555115565,1177.753555115565,W2,PIT,3,19,-990.5311979384453,-511.61787240346007,288.6252962370504,2066.8818139940795,2867.12498263459,3346.0383081695754,1318.223529149309,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,38.65532797825071,38.65532797825071,W1,PIT,3,19,-56.319191164418925,-35.341981994987904,-0.2899852349730665,77.6006411914745,112.65263795148933,133.62984712092035,57.740407770321106,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,38.65532797825071,38.65532797825071,W2,PIT,3,19,-56.319191164418925,-35.341981994987904,-0.2899852349730665,77.6006411914745,112.65263795148933,133.62984712092035,57.740407770321106,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -135 (seasonal); capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1422.0707217822317,1422.0707217822317,W1,PIT,3,19,-825.9793420744124,-329.44809518245756,500.23384757403926,2343.907595990424,3173.589538746921,3670.1207856388755,1366.7173948013356,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1422.0707217822317,1422.0707217822317,W2,PIT,3,19,-825.9793420744124,-329.44809518245756,500.23384757403926,2343.907595990424,3173.589538746921,3670.1207856388755,1366.7173948013356,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1390.082425901309,1390.082425901309,W1,PIT,5,19,-852.042420393627,-356.8198879788638,470.675250267853,2309.489601534765,3136.984739781482,3632.207272196245,1363.1151183041316,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1390.082425901309,1390.082425901309,W2,PIT,5,19,-852.042420393627,-356.8198879788638,470.675250267853,2309.489601534765,3136.984739781482,3632.207272196245,1363.1151183041316,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,46.7479855942609,46.7479855942609,W1,PIT,3,19,-51.47157797111998,-29.777629446398798,6.472007350309582,87.02396383821223,123.2736006349206,144.96754915964178,59.713254696965585,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,46.7479855942609,46.7479855942609,W2,PIT,3,19,-51.47157797111998,-29.777629446398798,6.472007350309582,87.02396383821223,123.2736006349206,144.96754915964178,59.713254696965585,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,45.68841892600003,45.68841892600003,W1,PIT,5,19,-52.272670430269535,-30.63581161338133,5.518430784680959,85.8584070673191,122.0126494653814,143.6495082822696,59.55611353566338,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,45.68841892600003,45.68841892600003,W2,PIT,5,19,-52.272670430269535,-30.63581161338133,5.518430784680959,85.8584070673191,122.0126494653814,143.6495082822696,59.55611353566338,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 110; capex 11; rev leg naive; sigma additive n=10 (PIT),1.0
below-ebitda,fcf,capex_musd,2025Q2,2024-11-07,2,10.75,10.75,W1,PIT,2,19,-1.9898176615042549,0.8240509663993273,5.525902067360581,15.974097932639419,20.67594903360067,23.489817661504258,7.74525918462173,,,,,,,,2024-11-07,mean4|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma relative n=10 (PIT),1.0
below-ebitda,fcf,capex_musd,2025Q2,2024-11-07,2,10.75,10.75,W2,PIT,2,19,-1.9898176615042549,0.8240509663993273,5.525902067360581,15.974097932639419,20.67594903360067,23.489817661504258,7.74525918462173,,,,,,,,2024-11-07,mean4|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 110; capex 11; rev leg naive; sigma relative n=10 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1319.9619325092165,1319.9619325092165,W1,full_sample,3,19,750.0296905446163,875.9117477533991,1086.2551459522524,1553.6687190661805,1764.0121172650338,1889.8941744738167,346.4942002291702,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1319.9619325092165,1319.9619325092165,W2,full_sample,3,19,750.0296905446163,875.9117477533991,1086.2551459522524,1553.6687190661805,1764.0121172650338,1889.8941744738167,346.4942002291702,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1340.5869325092165,1340.5869325092165,W1,full_sample,3,19,750.3201145419246,880.6935096172292,1098.5417364648267,1582.6321285536062,1800.4803554012037,1930.8537504765084,358.8567446340357,,,,,,,,2024-11-07,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1340.5869325092165,1340.5869325092165,W2,full_sample,3,19,750.3201145419246,880.6935096172292,1098.5417364648267,1582.6321285536062,1800.4803554012037,1930.8537504765084,358.8567446340357,,,,,,,,2024-11-07,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1290.9342962973515,1290.9342962973515,W1,full_sample,5,19,737.2998938520236,859.5822151348787,1063.9106124347368,1517.9579801599662,1722.2863774598243,1844.5686987426793,336.5858173480269,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1290.9342962973515,1290.9342962973515,W2,full_sample,5,19,737.2998938520236,859.5822151348787,1063.9106124347368,1517.9579801599662,1722.2863774598243,1844.5686987426793,336.5858173480269,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1127.3785991758832,1127.3785991758832,W1,full_sample,3,19,702.244389892883,796.1446203306223,953.0477882632114,1301.709410088555,1458.6125780211441,1552.5128084588835,258.46324701300784,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1127.3785991758832,1127.3785991758832,W2,full_sample,3,19,702.244389892883,796.1446203306223,953.0477882632114,1301.709410088555,1458.6125780211441,1552.5128084588835,258.46324701300784,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1148.0035991758832,1148.0035991758832,W1,full_sample,3,19,776.7211272845439,858.7270183815892,995.7552667924683,1300.251931559298,1437.2801799701772,1519.2860710672226,225.72371535542916,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q2,2024-11-07,2,1148.0035991758832,1148.0035991758832,W2,full_sample,3,19,776.7211272845439,858.7270183815892,995.7552667924683,1300.251931559298,1437.2801799701772,1519.2860710672226,225.72371535542916,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1138.1285991758832,1138.1285991758832,W1,full_sample,3,19,712.9016872742347,806.8223931220049,963.7597745669955,1312.497423784771,1469.4348052297614,1563.3555110775317,258.5196062033512,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1138.1285991758832,1138.1285991758832,W2,full_sample,3,19,712.9016872742347,806.8223931220049,963.7597745669955,1312.497423784771,1469.4348052297614,1563.3555110775317,258.5196062033512,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,37.34280783959488,37.34280783959488,W1,full_sample,3,19,20.54926758207345,24.258489906727647,30.456437777477706,44.229177901712056,50.42712577246212,54.13634809711631,10.209747531545485,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,37.34280783959488,37.34280783959488,W2,full_sample,3,19,20.54926758207345,24.258489906727647,30.456437777477706,44.229177901712056,50.42712577246212,54.13634809711631,10.209747531545485,,,,,,,,2024-11-07,swing_x_gbv_seasonal_other|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf -160 (seasonal); capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1330.7119325092165,1330.7119325092165,W1,full_sample,3,19,761.6637014358051,887.3505054173022,1097.3676440343909,1564.056220984042,1774.0733596011307,1899.7601635826277,345.9567597683875,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1330.7119325092165,1330.7119325092165,W2,full_sample,3,19,761.6637014358051,887.3505054173022,1097.3676440343909,1564.056220984042,1774.0733596011307,1899.7601635826277,345.9567597683875,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1301.6842962973515,1301.6842962973515,W1,full_sample,5,19,748.7711136645147,870.89413770638,1074.9563563010558,1528.412236293647,1732.474454888323,1854.5974789301881,336.1473468357128,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2025Q2,2024-11-07,2,1301.6842962973515,1301.6842962973515,W2,full_sample,5,19,748.7711136645147,870.89413770638,1074.9563563010558,1528.412236293647,1732.474454888323,1854.5974789301881,336.1473468357128,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,43.72185602716238,43.72185602716238,W1,full_sample,3,19,20.752944966821264,25.826133607903436,34.30320938923722,53.140502665087546,61.61757844642133,66.6907670875035,13.96410640070818,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,43.72185602716238,43.72185602716238,W2,full_sample,3,19,20.752944966821264,25.826133607903436,34.30320938923722,53.140502665087546,61.61757844642133,66.6907670875035,13.96410640070818,,,,,,,,2024-11-07,swing_x_gbv|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,42.760356986920065,42.760356986920065,W1,full_sample,5,19,20.466735486214787,25.390771591750724,33.618620025896035,51.902093947944095,60.12994238208941,65.05397848762534,13.553559499408882,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2025Q2,2024-11-07,2,42.760356986920065,42.760356986920065,W2,full_sample,5,19,20.466735486214787,25.390771591750724,33.618620025896035,51.902093947944095,60.12994238208941,65.05397848762534,13.553559499408882,,,,,,,,2024-11-07,balance_ratio|eq,NI from seasonal_naive_drift; wc balance ratio; other_cf 32; capex 11; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,capex_musd,2025Q2,2024-11-07,2,10.75,10.75,W1,full_sample,2,19,-1.201571464382215,1.438195672897353,5.849130816641591,15.65086918335841,20.061804327102646,22.701571464382212,7.266039523852916,,,,,,,,2024-11-07,mean4|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma relative n=17 (full_sample),1.0
below-ebitda,fcf,capex_musd,2025Q2,2024-11-07,2,10.75,10.75,W2,full_sample,2,19,-1.201571464382215,1.438195672897353,5.849130816641591,15.65086918335841,20.061804327102646,22.701571464382212,7.266039523852916,,,,,,,,2024-11-07,mean4|eq,NI from seasonal_naive_drift; wc swing x GBV; other_cf 32; capex 11; rev leg naive; sigma relative n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,1852.3356353969689,1852.3356353969689,W1,PIT,3,20,1222.065636237103,1361.2746127598768,1593.8867088032323,2110.7845619907057,2343.396658034061,2482.605634556835,383.1769519382654,,,,,,,,2025-02-13,swing_x_gbv|rw,NI from q_guide_implied; wc swing x GBV; other_cf 15; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,1852.3356353969689,1852.3356353969689,W2,PIT,3,20,1222.065636237103,1361.2746127598768,1593.8867088032323,2110.7845619907057,2343.396658034061,2482.605634556835,383.1769519382654,,,,,,,,2025-02-13,swing_x_gbv|rw,NI from q_guide_implied; wc swing x GBV; other_cf 15; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,1821.3521562406006,1821.3521562406006,W1,PIT,3,20,1148.9151730108174,1297.4376543858764,1545.6122086795133,2097.092103801688,2345.2666580953246,2493.789139470384,408.8126579846865,,,,,,,,2025-02-13,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 15; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,1821.3521562406006,1821.3521562406006,W2,PIT,3,20,1148.9151730108174,1297.4376543858764,1545.6122086795133,2097.092103801688,2345.2666580953246,2493.789139470384,408.8126579846865,,,,,,,,2025-02-13,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 15; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,2009.9280257805415,2009.9280257805415,W1,PIT,5,20,1061.036415194022,1270.619974806369,1620.8249135638935,2399.0311379971895,2749.236076754714,2958.819636367061,576.8851373998365,,,,,,,,2025-02-13,balance_ratio|rw,NI from q_guide_implied; wc balance ratio; other_cf 15; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,2009.9280257805415,2009.9280257805415,W2,PIT,5,20,1061.036415194022,1270.619974806369,1620.8249135638935,2399.0311379971895,2749.236076754714,2958.819636367061,576.8851373998365,,,,,,,,2025-02-13,balance_ratio|rw,NI from q_guide_implied; wc balance ratio; other_cf 15; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,2089.4128385691442,2089.4128385691442,W1,PIT,3,20,1531.2097163288684,1654.5011397544904,1860.5157024900416,2318.3099746482467,2524.324537383798,2647.6159608094204,339.36340176045616,,,,,,,,2025-02-13,swing_x_gbv_seasonal_other|rw,NI from q_guide_implied; wc swing x GBV; other_cf 253 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,2089.4128385691442,2089.4128385691442,W2,PIT,3,20,1531.2097163288684,1654.5011397544904,1860.5157024900416,2318.3099746482467,2524.324537383798,2647.6159608094204,339.36340176045616,,,,,,,,2025-02-13,swing_x_gbv_seasonal_other|rw,NI from q_guide_implied; wc swing x GBV; other_cf 253 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,2058.429359412776,2058.429359412776,W1,PIT,3,20,1431.0541283888097,1569.6237317699038,1801.1674633273267,2315.6912554982255,2547.2349870556486,2685.8045904367427,381.41705787324497,,,,,,,,2025-02-13,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 253 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2025Q1,2025-02-13,0,2058.429359412776,2058.429359412776,W2,PIT,3,20,1431.0541283888097,1569.6237317699038,1801.1674633273267,2315.6912554982255,2547.2349870556486,2685.8045904367427,381.41705787324497,,,,,,,,2025-02-13,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 253 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
