method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,seasonal_naive,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,15.176246589486508,15.176246589486508,W1,PIT,1,12,-1.6650336137238906,2.0547331267956856,8.270300254128653,22.082192924844364,28.29776005217733,32.017526792696906,10.23877135768219,,,,,,,,2023-02-14,seasonal_naive|adj_ebitda_margin_pct|h0|PIT,y[2022Q1]; sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive,interest_income_musd,2026Q2,2025-11-06,2,190.0,190.0,W1,PIT,1,23,-3060.9641787756523,-2342.9173152999774,-1143.0924897571397,1523.0924897571394,2722.9173152999774,3440.9641787756523,1976.4458827870917,,,,,,,,2025-11-06,seasonal_naive|interest_income_musd|h2|PIT,y[2025Q2]; sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive,interest_income_musd,2026Q2,2025-11-06,2,190.0,190.0,W2,PIT,1,23,-3060.9641787756523,-2342.9173152999774,-1143.0924897571397,1523.0924897571394,2722.9173152999774,3440.9641787756523,1976.4458827870917,,,,,,,,2025-11-06,seasonal_naive|interest_income_musd|h2|PIT,y[2025Q2]; sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive,interest_income_musd,2026Q2,2025-11-06,2,190.0,190.0,W1,full_sample,1,23,-2793.8787864424503,-2134.8235998043992,-1033.5712797211304,1413.5712797211304,2514.8235998043992,3173.8787864424507,1814.0694938142865,,,,,,,,2025-11-06,seasonal_naive|interest_income_musd|h2|full_sample,y[2025Q2]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,interest_income_musd,2026Q2,2025-11-06,2,190.0,190.0,W2,full_sample,1,23,-2793.8787864424503,-2134.8235998043992,-1033.5712797211304,1413.5712797211304,2514.8235998043992,3173.8787864424507,1814.0694938142865,,,,,,,,2025-11-06,seasonal_naive|interest_income_musd|h2|full_sample,y[2025Q2]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q1,2026-08-06,2,155.0,155.0,LIVE,PIT,1,26,-25.052630607115223,14.715948669163952,81.16750095543702,228.83249904456298,295.284051330836,335.0526306071152,109.46422688128182,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h2|PIT,y[2026Q1]; sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q1,2026-08-06,2,155.0,155.0,LIVE,full_sample,1,26,-2279.2169047293673,-1741.5666208930627,-843.176570298817,1153.176570298817,2051.5666208930625,2589.2169047293673,1479.898797585339,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h2|full_sample,y[2026Q1]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q1,2026-09-11,2,155.0,155.0,LIVE,PIT,1,26,-25.052630607115223,14.715948669163952,81.16750095543702,228.83249904456298,295.284051330836,335.0526306071152,109.46422688128182,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h2|PIT,y[2026Q1]; sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q1,2026-09-11,2,155.0,155.0,LIVE,full_sample,1,26,-2279.2169047293673,-1741.5666208930627,-843.176570298817,1153.176570298817,2051.5666208930625,2589.2169047293673,1479.898797585339,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h2|full_sample,y[2026Q1]; sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q2,2026-08-06,3,183.0,183.0,LIVE,PIT,0,26,178.0654391191456,179.1553453033662,180.97653074941175,185.02346925058825,186.8446546966338,187.9345608808544,3.0,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h3|PIT,y[2026Q2]; sigma additive_fallback n=0 (PIT),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q2,2026-08-06,3,183.0,183.0,LIVE,full_sample,0,26,178.0654391191456,179.1553453033662,180.97653074941175,185.02346925058825,186.8446546966338,187.9345608808544,3.0,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h3|full_sample,y[2026Q2]; sigma additive_fallback n=0 (full_sample),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q2,2026-09-11,3,183.0,183.0,LIVE,PIT,0,26,178.0654391191456,179.1553453033662,180.97653074941175,185.02346925058825,186.8446546966338,187.9345608808544,3.0,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h3|PIT,y[2026Q2]; sigma additive_fallback n=0 (PIT),1.0
baselines-margin,seasonal_naive,interest_income_musd,2027Q2,2026-09-11,3,183.0,183.0,LIVE,full_sample,0,26,178.0654391191456,179.1553453033662,180.97653074941175,185.02346925058825,186.8446546966338,187.9345608808544,3.0,,,,,,,,2026-08-06,seasonal_naive|interest_income_musd|h3|full_sample,y[2026Q2]; sigma additive_fallback n=0 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q1,2023-02-14,0,-18.792,-18.792,W1,PIT,1,12,-2570.927313419388,-2007.2321583234439,-1065.322269812043,1027.7382698120432,1969.648158323444,2533.3433134193883,1551.5880997566012,,,,,,,,2023-02-14,seasonal_naive|net_income_musd|h0|PIT,y[2022Q1]; sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q1,2023-02-14,0,-18.792,-18.792,W1,full_sample,1,12,-2313.356354153224,-1806.5514043172907,-959.7025543999277,922.1185543999277,1768.9674043172909,2275.772354153224,1394.9960753686687,,,,,,,,2023-02-14,seasonal_naive|net_income_musd|h0|full_sample,y[2022Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q2,2023-05-09,0,378.841,378.841,W1,PIT,1,13,-2020.7576492966818,-1490.7535677454484,-605.1399859158515,1362.8219859158517,2248.4355677454487,2778.4396492966816,1458.852392686171,,,,,,,,2023-05-09,seasonal_naive|net_income_musd|h0|PIT,y[2022Q2]; sigma additive n=6 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q2,2023-05-09,0,378.841,378.841,W1,full_sample,1,13,-1915.7233541532241,-1408.9184043172909,-562.0695543999277,1319.7515543999277,2166.6004043172907,2673.405354153224,1394.9960753686687,,,,,,,,2023-05-09,seasonal_naive|net_income_musd|h0|full_sample,y[2022Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q3,2023-08-03,0,1214.288,1214.288,W1,PIT,1,14,-1029.6398719309595,-534.0191016915028,294.14147449922916,2134.434525500771,2962.595101691503,3458.2158719309596,1364.2112800576642,,,,,,,,2023-08-03,seasonal_naive|net_income_musd|h0|PIT,y[2022Q3]; sigma additive n=7 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q3,2023-08-03,0,1214.288,1214.288,W1,full_sample,1,14,-1080.276354153224,-573.4714043172908,273.3774456000723,2155.1985543999276,3002.047404317291,3508.852354153224,1394.9960753686687,,,,,,,,2023-08-03,seasonal_naive|net_income_musd|h0|full_sample,y[2022Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q4,2023-11-01,0,319.0,319.0,W1,PIT,1,15,-2126.213289705291,-1586.1342126533978,-683.6857550882363,1321.6857550882364,2224.1342126533978,2764.213289705291,1486.5841249577838,,,,,,,,2023-11-01,seasonal_naive|net_income_musd|h0|PIT,y[2022Q4]; sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q4,2023-11-01,0,319.0,319.0,W1,full_sample,1,15,-1975.564354153224,-1468.7594043172908,-621.9105543999277,1259.9105543999276,2106.759404317291,2613.564354153224,1394.9960753686687,,,,,,,,2023-11-01,seasonal_naive|net_income_musd|h0|full_sample,y[2022Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q1,2024-02-13,0,117.0,117.0,W1,PIT,1,16,-2393.467455384251,-1838.975562189872,-912.4439207917878,1146.4439207917878,2072.975562189872,2627.467455384251,1526.2558407930098,,,,,,,,2024-02-13,seasonal_naive|net_income_musd|h0|PIT,y[2023Q1]; sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q1,2024-02-13,0,117.0,117.0,W2,PIT,1,16,-2393.467455384251,-1838.975562189872,-912.4439207917878,1146.4439207917878,2072.975562189872,2627.467455384251,1526.2558407930098,,,,,,,,2024-02-13,seasonal_naive|net_income_musd|h0|PIT,y[2023Q1]; sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q1,2024-02-13,0,117.0,117.0,W1,full_sample,1,16,-2177.564354153224,-1670.7594043172908,-823.9105543999277,1057.9105543999276,1904.7594043172908,2411.564354153224,1394.9960753686687,,,,,,,,2024-02-13,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q1,2024-02-13,0,117.0,117.0,W2,full_sample,1,16,-2177.564354153224,-1670.7594043172908,-823.9105543999277,1057.9105543999276,1904.7594043172908,2411.564354153224,1394.9960753686687,,,,,,,,2024-02-13,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q2,2024-05-08,0,650.0,650.0,W1,PIT,1,17,-1759.0429611572863,-1226.952895837463,-337.8537265921385,1637.8537265921386,2526.952895837463,3059.0429611572863,1464.5941266045309,,,,,,,,2024-05-08,seasonal_naive|net_income_musd|h0|PIT,y[2023Q2]; sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q2,2024-05-08,0,650.0,650.0,W2,PIT,1,17,-1759.0429611572863,-1226.952895837463,-337.8537265921385,1637.8537265921386,2526.952895837463,3059.0429611572863,1464.5941266045309,,,,,,,,2024-05-08,seasonal_naive|net_income_musd|h0|PIT,y[2023Q2]; sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q2,2024-05-08,0,650.0,650.0,W1,full_sample,1,17,-1644.564354153224,-1137.7594043172908,-290.9105543999277,1590.9105543999276,2437.759404317291,2944.564354153224,1394.9960753686687,,,,,,,,2024-05-08,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q2,2024-05-08,0,650.0,650.0,W2,full_sample,1,17,-1644.564354153224,-1137.7594043172908,-290.9105543999277,1590.9105543999276,2437.759404317291,2944.564354153224,1394.9960753686687,,,,,,,,2024-05-08,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q3,2024-08-06,0,4374.0,4374.0,W1,PIT,1,18,2033.4441960318964,2550.407368004473,3414.230161716991,5333.769838283009,6197.592631995527,6714.555803968104,1422.9568914931522,,,,,,,,2024-08-06,seasonal_naive|net_income_musd|h0|PIT,y[2023Q3]; sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q3,2024-08-06,0,4374.0,4374.0,W2,PIT,1,18,2033.4441960318964,2550.407368004473,3414.230161716991,5333.769838283009,6197.592631995527,6714.555803968104,1422.9568914931522,,,,,,,,2024-08-06,seasonal_naive|net_income_musd|h0|PIT,y[2023Q3]; sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q3,2024-08-06,0,4374.0,4374.0,W1,full_sample,1,18,2079.435645846776,2586.240595682709,3433.0894456000724,5314.910554399928,6161.75940431729,6668.5643541532245,1394.9960753686687,,,,,,,,2024-08-06,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q3,2024-08-06,0,4374.0,4374.0,W2,full_sample,1,18,2079.435645846776,2586.240595682709,3433.0894456000724,5314.910554399928,6161.75940431729,6668.5643541532245,1394.9960753686687,,,,,,,,2024-08-06,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q4,2024-11-07,0,-349.0,-349.0,W1,PIT,1,19,-3229.824741891062,-2593.5313051183925,-1530.3128710534925,832.3128710534925,1895.5313051183925,2531.824741891062,1751.41708337313,,,,,,,,2024-11-07,seasonal_naive|net_income_musd|h0|PIT,y[2023Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q4,2024-11-07,0,-349.0,-349.0,W2,PIT,1,19,-3229.824741891062,-2593.5313051183925,-1530.3128710534925,832.3128710534925,1895.5313051183925,2531.824741891062,1751.41708337313,,,,,,,,2024-11-07,seasonal_naive|net_income_musd|h0|PIT,y[2023Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q4,2024-11-07,0,-349.0,-349.0,W1,full_sample,1,19,-2643.564354153224,-2136.759404317291,-1289.9105543999276,591.9105543999277,1438.7594043172908,1945.564354153224,1394.9960753686687,,,,,,,,2024-11-07,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q4,2024-11-07,0,-349.0,-349.0,W2,full_sample,1,19,-2643.564354153224,-2136.759404317291,-1289.9105543999276,591.9105543999277,1438.7594043172908,1945.564354153224,1394.9960753686687,,,,,,,,2024-11-07,seasonal_naive|net_income_musd|h0|full_sample,y[2023Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q1,2025-02-13,0,264.0,264.0,W1,PIT,1,20,-2021.6212993673576,-1516.7916196623,-673.2433595263701,1201.24335952637,2044.7916196623,2549.6212993673576,1389.55908411344,,,,,,,,2025-02-13,seasonal_naive|net_income_musd|h0|PIT,y[2024Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q1,2025-02-13,0,264.0,264.0,W2,PIT,1,20,-2021.6212993673576,-1516.7916196623,-673.2433595263701,1201.24335952637,2044.7916196623,2549.6212993673576,1389.55908411344,,,,,,,,2025-02-13,seasonal_naive|net_income_musd|h0|PIT,y[2024Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q1,2025-02-13,0,264.0,264.0,W1,full_sample,1,20,-2030.564354153224,-1523.7594043172908,-676.9105543999277,1204.9105543999276,2051.759404317291,2558.564354153224,1394.9960753686687,,,,,,,,2025-02-13,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q1,2025-02-13,0,264.0,264.0,W2,full_sample,1,20,-2030.564354153224,-1523.7594043172908,-676.9105543999277,1204.9105543999276,2051.759404317291,2558.564354153224,1394.9960753686687,,,,,,,,2025-02-13,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q2,2025-05-01,0,555.0,555.0,W1,PIT,1,21,-1686.0892142673379,-1191.0954239389957,-363.98250368931224,1473.9825036893121,2301.0954239389957,2796.089214267338,1362.4854987376068,,,,,,,,2025-05-01,seasonal_naive|net_income_musd|h0|PIT,y[2024Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q2,2025-05-01,0,555.0,555.0,W2,PIT,1,21,-1686.0892142673379,-1191.0954239389957,-363.98250368931224,1473.9825036893121,2301.0954239389957,2796.089214267338,1362.4854987376068,,,,,,,,2025-05-01,seasonal_naive|net_income_musd|h0|PIT,y[2024Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q2,2025-05-01,0,555.0,555.0,W1,full_sample,1,21,-1739.564354153224,-1232.7594043172908,-385.9105543999277,1495.9105543999276,2342.759404317291,2849.564354153224,1394.9960753686687,,,,,,,,2025-05-01,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q2,2025-05-01,0,555.0,555.0,W2,full_sample,1,21,-1739.564354153224,-1232.7594043172908,-385.9105543999277,1495.9105543999276,2342.759404317291,2849.564354153224,1394.9960753686687,,,,,,,,2025-05-01,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q3,2025-08-06,0,1368.0,1368.0,W1,PIT,1,22,-867.6564098653985,-373.86257374945785,451.24527562423066,2284.7547243757695,3109.8625737494576,3603.6564098653985,1359.1825881850073,,,,,,,,2025-08-06,seasonal_naive|net_income_musd|h0|PIT,y[2024Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q3,2025-08-06,0,1368.0,1368.0,W2,PIT,1,22,-867.6564098653985,-373.86257374945785,451.24527562423066,2284.7547243757695,3109.8625737494576,3603.6564098653985,1359.1825881850073,,,,,,,,2025-08-06,seasonal_naive|net_income_musd|h0|PIT,y[2024Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q3,2025-08-06,0,1368.0,1368.0,W1,full_sample,1,22,-926.564354153224,-419.7594043172908,427.0894456000723,2308.9105543999276,3155.759404317291,3662.564354153224,1394.9960753686687,,,,,,,,2025-08-06,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q3,2025-08-06,0,1368.0,1368.0,W2,full_sample,1,22,-926.564354153224,-419.7594043172908,427.0894456000723,2308.9105543999276,3155.759404317291,3662.564354153224,1394.9960753686687,,,,,,,,2025-08-06,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q4,2025-11-06,0,461.0,461.0,W1,PIT,1,23,-1770.7776443369444,-1277.8405188055274,-454.1641952554336,1376.1641952554337,2199.8405188055276,2692.7776443369444,1356.8244661825997,,,,,,,,2025-11-06,seasonal_naive|net_income_musd|h0|PIT,y[2024Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q4,2025-11-06,0,461.0,461.0,W2,PIT,1,23,-1770.7776443369444,-1277.8405188055274,-454.1641952554336,1376.1641952554337,2199.8405188055276,2692.7776443369444,1356.8244661825997,,,,,,,,2025-11-06,seasonal_naive|net_income_musd|h0|PIT,y[2024Q4]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q4,2025-11-06,0,461.0,461.0,W1,full_sample,1,23,-1833.564354153224,-1326.7594043172908,-479.9105543999277,1401.9105543999276,2248.759404317291,2755.564354153224,1394.9960753686687,,,,,,,,2025-11-06,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2025Q4,2025-11-06,0,461.0,461.0,W2,full_sample,1,23,-1833.564354153224,-1326.7594043172908,-479.9105543999277,1401.9105543999276,2248.759404317291,2755.564354153224,1394.9960753686687,,,,,,,,2025-11-06,seasonal_naive|net_income_musd|h0|full_sample,y[2024Q4]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q1,2026-02-12,0,154.0,154.0,W1,PIT,1,24,-2077.5767460184984,-1584.6839932945027,-761.081814760049,1069.081814760049,1892.6839932945027,2385.5767460184984,1356.702328677381,,,,,,,,2026-02-12,seasonal_naive|net_income_musd|h0|PIT,y[2025Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q1,2026-02-12,0,154.0,154.0,W2,PIT,1,24,-2077.5767460184984,-1584.6839932945027,-761.081814760049,1069.081814760049,1892.6839932945027,2385.5767460184984,1356.702328677381,,,,,,,,2026-02-12,seasonal_naive|net_income_musd|h0|PIT,y[2025Q1]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q1,2026-02-12,0,154.0,154.0,W1,full_sample,1,24,-2140.564354153224,-1633.7594043172908,-786.9105543999277,1094.9105543999276,1941.7594043172908,2448.564354153224,1394.9960753686687,,,,,,,,2026-02-12,seasonal_naive|net_income_musd|h0|full_sample,y[2025Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q1,2026-02-12,0,154.0,154.0,W2,full_sample,1,24,-2140.564354153224,-1633.7594043172908,-786.9105543999277,1094.9105543999276,1941.7594043172908,2448.564354153224,1394.9960753686687,,,,,,,,2026-02-12,seasonal_naive|net_income_musd|h0|full_sample,y[2025Q1]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q2,2026-05-07,0,642.0,642.0,W1,PIT,1,25,-1589.2214865568521,-1096.4072006901106,-272.9361368336886,1556.9361368336886,2380.4072006901106,2873.221486556852,1356.4863462605717,,,,,,,,2026-05-07,seasonal_naive|net_income_musd|h0|PIT,y[2025Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q2,2026-05-07,0,642.0,642.0,W2,PIT,1,25,-1589.2214865568521,-1096.4072006901106,-272.9361368336886,1556.9361368336886,2380.4072006901106,2873.221486556852,1356.4863462605717,,,,,,,,2026-05-07,seasonal_naive|net_income_musd|h0|PIT,y[2025Q2]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q2,2026-05-07,0,642.0,642.0,W1,full_sample,1,25,-1652.564354153224,-1145.7594043172908,-298.9105543999277,1582.9105543999276,2429.759404317291,2936.564354153224,1394.9960753686687,,,,,,,,2026-05-07,seasonal_naive|net_income_musd|h0|full_sample,y[2025Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q2,2026-05-07,0,642.0,642.0,W2,full_sample,1,25,-1652.564354153224,-1145.7594043172908,-298.9105543999277,1582.9105543999276,2429.759404317291,2936.564354153224,1394.9960753686687,,,,,,,,2026-05-07,seasonal_naive|net_income_musd|h0|full_sample,y[2025Q2]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q3,2026-08-06,0,1374.0,1374.0,LIVE,PIT,1,26,-855.2287796382129,-362.85462687478184,459.880993863988,2288.119006136012,3110.854626874782,3603.228779638213,1355.2748664753874,,,,,,,,2026-08-06,seasonal_naive|net_income_musd|h0|PIT,y[2025Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q3,2026-08-06,0,1374.0,1374.0,LIVE,full_sample,1,26,-920.564354153224,-413.7594043172908,433.0894456000723,2314.9105543999276,3161.759404317291,3668.564354153224,1394.9960753686687,,,,,,,,2026-08-06,seasonal_naive|net_income_musd|h0|full_sample,y[2025Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q3,2026-09-11,0,1374.0,1374.0,LIVE,PIT,1,26,-855.2287796382129,-362.85462687478184,459.880993863988,2288.119006136012,3110.854626874782,3603.228779638213,1355.2748664753874,,,,,,,,2026-08-06,seasonal_naive|net_income_musd|h0|PIT,y[2025Q3]; sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2026Q3,2026-09-11,0,1374.0,1374.0,LIVE,full_sample,1,26,-920.564354153224,-413.7594043172908,433.0894456000723,2314.9105543999276,3161.759404317291,3668.564354153224,1394.9960753686687,,,,,,,,2026-08-06,seasonal_naive|net_income_musd|h0|full_sample,y[2025Q3]; sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q2,2023-02-14,1,378.841,378.841,W1,PIT,1,12,-282.17311103741747,-136.17362194974214,107.78512285424199,649.896877145758,893.8556219497422,1039.8551110374174,401.86804479528274,,,,,,,,2023-02-14,seasonal_naive|net_income_musd|h1|PIT,y[2022Q2]; sigma additive n=4 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q2,2023-02-14,1,378.841,378.841,W1,full_sample,1,12,-1472.6500278560393,-1063.7075565778505,-380.382617473745,1138.0646174737449,1821.3895565778507,2230.332027856039,1125.6266196084227,,,,,,,,2023-02-14,seasonal_naive|net_income_musd|h1|full_sample,y[2022Q2]; sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q3,2023-05-09,1,1214.288,1214.288,W1,PIT,1,13,561.8371885310264,705.9452847709222,946.743595055862,1481.832404944138,1722.6307152290779,1866.7388114689736,396.66192831894017,,,,,,,,2023-05-09,seasonal_naive|net_income_musd|h1|PIT,y[2022Q3]; sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q3,2023-05-09,1,1214.288,1214.288,W1,full_sample,1,13,-637.2030278560392,-228.2605565778506,455.06438252625503,1973.511617473745,2656.8365565778504,3065.779027856039,1125.6266196084227,,,,,,,,2023-05-09,seasonal_naive|net_income_musd|h1|full_sample,y[2022Q3]; sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q4,2023-08-03,1,319.0,319.0,W1,PIT,1,14,-280.596596306018,-148.16251470676394,73.12902896994464,564.8709710300553,786.1625147067639,918.596596306018,364.5288471152867,,,,,,,,2023-08-03,seasonal_naive|net_income_musd|h1|PIT,y[2022Q4]; sigma additive n=6 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2023Q4,2023-08-03,1,319.0,319.0,W1,full_sample,1,14,-1532.4910278560392,-1123.5485565778506,-440.223617473745,1078.223617473745,1761.5485565778506,2170.491027856039,1125.6266196084227,,,,,,,,2023-08-03,seasonal_naive|net_income_musd|h1|full_sample,y[2022Q4]; sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q1,2023-11-01,1,117.0,117.0,W1,PIT,1,15,-1659.0108978409212,-1266.7398715961574,-611.2721861703887,845.2721861703887,1500.7398715961574,1893.0108978409212,1079.737958892143,,,,,,,,2023-11-01,seasonal_naive|net_income_musd|h1|PIT,y[2023Q1]; sigma additive n=7 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q1,2023-11-01,1,117.0,117.0,W1,full_sample,1,15,-1734.4910278560392,-1325.5485565778506,-642.223617473745,876.223617473745,1559.5485565778506,1968.4910278560392,1125.6266196084227,,,,,,,,2023-11-01,seasonal_naive|net_income_musd|h1|full_sample,y[2023Q1]; sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q2,2024-02-13,1,650.0,650.0,W1,PIT,1,16,-1210.862278711402,-799.8499607928018,-113.06639870660956,1413.0663987066096,2099.8499607928015,2510.862278711402,1131.3239355894996,,,,,,,,2024-02-13,seasonal_naive|net_income_musd|h1|PIT,y[2023Q2]; sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive,net_income_musd,2024Q2,2024-02-13,1,650.0,650.0,W2,PIT,1,16,-1210.862278711402,-799.8499607928018,-113.06639870660956,1413.0663987066096,2099.8499607928015,2510.862278711402,1131.3239355894996,,,,,,,,2024-02-13,seasonal_naive|net_income_musd|h1|PIT,y[2023Q2]; sigma additive n=8 (PIT),1.0
