method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,sbc,sbc_musd,2023Q1,2023-02-14,0,205.6618441211035,205.6618441211035,W1,PIT,2,12,-12021.49130666176,-9320.85589933381,-4808.2125451555285,5219.5362333977355,9732.179587576016,12432.814994903965,7433.5812928499545,,,,,,,,2023-02-14,yoy|rw,y/y growth 5.5% on SBC[q-4]; sigma relative n=5 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-02-13,1,438.75943396226415,438.75943396226415,W1,full_sample,1,20,366.4971252887752,382.45784378246566,409.127504575266,468.3913633492623,495.06102414206265,511.0217426357531,43.93236424776474,,,,,,,,2025-02-13,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-02-13,1,438.75943396226415,438.75943396226415,W2,full_sample,1,20,366.4971252887752,382.45784378246566,409.127504575266,468.3913633492623,495.06102414206265,511.0217426357531,43.93236424776474,,,,,,,,2025-02-13,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,455.3176695523988,455.3176695523988,W1,PIT,2,20,-923.1060392441136,-618.65087880165,-109.91965477636712,1020.5549938811648,1529.2862179064475,1833.7413783489112,838.0221110319987,,,,,,,,2025-02-13,yoy|rw,y/y growth 25.8% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,455.3176695523988,455.3176695523988,W2,PIT,2,20,-923.1060392441136,-618.65087880165,-109.91965477636712,1020.5549938811648,1529.2862179064475,1833.7413783489112,838.0221110319987,,,,,,,,2025-02-13,yoy|rw,y/y growth 25.8% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,10.911456616136169,10.911456616136169,W1,PIT,2,20,-18.291117103701744,-11.841087108956037,-1.0633697943339975,22.886283026606336,33.66400034122837,40.11403033597408,17.753904202382543,,,,,,,,2025-02-13,yoy|rw,y/y growth 25.8% on SBC[q-4]; sigma additive n=11 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,10.911456616136169,10.911456616136169,W2,PIT,2,20,-18.291117103701744,-11.841087108956037,-1.0633697943339975,22.886283026606336,33.66400034122837,40.11403033597408,17.753904202382543,,,,,,,,2025-02-13,yoy|rw,y/y growth 25.8% on SBC[q-4]; sigma additive n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,459.36551724137934,459.36551724137934,W1,PIT,1,20,-873.9597656141498,-579.465583365795,-87.37871715600642,1006.1097516387651,1498.1966178485536,1792.6908000969083,810.6042148727109,,,,,,,,2025-02-13,yoy_last|rw,last y/y growth 26.9% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,459.36551724137934,459.36551724137934,W2,PIT,1,20,-873.9597656141498,-579.465583365795,-87.37871715600642,1006.1097516387651,1498.1966178485536,1792.6908000969083,810.6042148727109,,,,,,,,2025-02-13,yoy_last|rw,last y/y growth 26.9% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,409.70342157721217,409.70342157721217,W1,full_sample,2,20,366.9610748041687,376.40166115031906,392.17646700486165,427.2303761495627,443.0051820041053,452.44576835025566,25.985501732613766,,,,,,,,2025-02-13,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,409.70342157721217,409.70342157721217,W2,full_sample,2,20,366.9610748041687,376.40166115031906,392.17646700486165,427.2303761495627,443.0051820041053,452.44576835025566,25.985501732613766,,,,,,,,2025-02-13,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,9.81833433878592,9.81833433878592,W1,full_sample,2,20,6.835753478172721,7.494521989375588,8.595295287376173,11.041373390195668,12.142146688196252,12.80091519939912,1.8132804109390783,,,,,,,,2025-02-13,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,9.81833433878592,9.81833433878592,W2,full_sample,2,20,6.835753478172721,7.494521989375588,8.595295287376173,11.041373390195668,12.142146688196252,12.80091519939912,1.8132804109390783,,,,,,,,2025-02-13,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,415.7877358490566,415.7877358490566,W1,full_sample,1,20,376.2521048745965,384.984417584186,399.5757292468456,431.9997424512677,446.5910541139272,455.3233668235167,24.03595695486557,,,,,,,,2025-02-13,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,415.7877358490566,415.7877358490566,W2,full_sample,1,20,376.2521048745965,384.984417584186,399.5757292468456,431.9997424512677,446.5910541139272,455.3233668235167,24.03595695486557,,,,,,,,2025-02-13,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,454.35030842947134,454.35030842947134,W1,PIT,2,20,-980.1023629612151,-663.2719751578354,-133.8622888139616,1042.5629056729042,1571.9725920167782,1888.8029798201578,872.0853016260558,,,,,,,,2025-02-13,yoy|eq,y/y growth 25.5% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,454.35030842947134,454.35030842947134,W2,PIT,2,20,-980.1023629612151,-663.2719751578354,-133.8622888139616,1042.5629056729042,1571.9725920167782,1888.8029798201578,872.0853016260558,,,,,,,,2025-02-13,yoy|eq,y/y growth 25.5% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,10.888274298315434,10.888274298315434,W1,PIT,2,20,-18.785167270756183,-12.231135766408755,-1.2796364892695724,23.056185085900438,34.00768436303962,40.56171586738705,18.040171528251776,,,,,,,,2025-02-13,yoy|eq,y/y growth 25.5% on SBC[q-4]; sigma additive n=11 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,10.888274298315434,10.888274298315434,W2,PIT,2,20,-18.785167270756183,-12.231135766408755,-1.2796364892695724,23.056185085900438,34.00768436303962,40.56171586738705,18.040171528251776,,,,,,,,2025-02-13,yoy|eq,y/y growth 25.5% on SBC[q-4]; sigma additive n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,459.36551724137934,459.36551724137934,W1,PIT,1,20,-873.9597656141498,-579.465583365795,-87.37871715600642,1006.1097516387651,1498.1966178485536,1792.6908000969083,810.6042148727109,,,,,,,,2025-02-13,yoy_last|eq,last y/y growth 26.9% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,459.36551724137934,459.36551724137934,W2,PIT,1,20,-873.9597656141498,-579.465583365795,-87.37871715600642,1006.1097516387651,1498.1966178485536,1792.6908000969083,810.6042148727109,,,,,,,,2025-02-13,yoy_last|eq,last y/y growth 26.9% on SBC[q-4]; sigma relative n=11 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,408.4169136197818,408.4169136197818,W1,full_sample,2,20,364.7786041888698,374.4170835725609,390.52256001605923,426.31126722350433,442.41674366700266,452.05522305069377,26.53020835160273,,,,,,,,2025-02-13,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,408.4169136197818,408.4169136197818,W2,full_sample,2,20,364.7786041888698,374.4170835725609,390.52256001605923,426.31126722350433,442.41674366700266,452.05522305069377,26.53020835160273,,,,,,,,2025-02-13,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,9.787503829226264,9.787503829226264,W1,full_sample,2,20,6.774712452441154,7.440153619874084,8.552076633867287,11.02293102458524,12.134854038578442,12.800295206011373,1.8316471006413728,,,,,,,,2025-02-13,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-02-13,2,9.787503829226264,9.787503829226264,W2,full_sample,2,20,6.774712452441154,7.440153619874084,8.552076633867287,11.02293102458524,12.134854038578442,12.800295206011373,1.8316471006413728,,,,,,,,2025-02-13,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,415.7877358490566,415.7877358490566,W1,full_sample,1,20,376.2521048745965,384.984417584186,399.5757292468456,431.9997424512677,446.5910541139272,455.3233668235167,24.03595695486557,,,,,,,,2025-02-13,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-02-13,2,415.7877358490566,415.7877358490566,W2,full_sample,1,20,376.2521048745965,384.984417584186,399.5757292468456,431.9997424512677,446.5910541139272,455.3233668235167,24.03595695486557,,,,,,,,2025-02-13,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,476.8369202436246,476.8369202436246,W1,PIT,2,21,9.759922278990093,112.92413909187694,285.30702207062654,668.3668184166227,840.7497013953723,943.9139182082591,283.96265194143905,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,476.8369202436246,476.8369202436246,W2,PIT,2,21,9.759922278990093,112.92413909187694,285.30702207062654,668.3668184166227,840.7497013953723,943.9139182082591,283.96265194143905,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,15.472540679486675,15.472540679486675,W1,PIT,2,21,5.498236021781146,7.701280343700916,11.382470811431542,19.56261054754181,23.243801015272435,25.446845337192205,6.063946660221457,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,15.472540679486675,15.472540679486675,W2,PIT,2,21,5.498236021781146,7.701280343700916,11.382470811431542,19.56261054754181,23.243801015272435,25.446845337192205,6.063946660221457,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,463.57966101694916,463.57966101694916,W1,PIT,1,21,408.9279461649781,420.9989781035102,441.16914320898314,485.9901788249152,506.1603439303881,518.2313758689203,33.22588341994972,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,463.57966101694916,463.57966101694916,W2,PIT,1,21,408.9279461649781,420.9989781035102,441.16914320898314,485.9901788249152,506.1603439303881,518.2313758689203,33.22588341994972,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,432.3389697306493,432.3389697306493,W1,full_sample,2,21,-1769.3456902418209,-1283.0552614585888,-470.4852767451064,1335.163216206405,2147.733200919887,2634.0236297031192,1338.5292307456036,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,432.3389697306493,432.3389697306493,W2,full_sample,2,21,-1769.3456902418209,-1283.0552614585888,-470.4852767451064,1335.163216206405,2147.733200919887,2634.0236297031192,1338.5292307456036,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,13.964437006803914,13.964437006803914,W1,full_sample,2,21,-64.49283868211728,-47.163825617909076,-18.207804591716652,46.13667860532448,75.09269963151691,92.42171269572512,47.6986367682648,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,13.964437006803914,13.964437006803914,W2,full_sample,2,21,-64.49283868211728,-47.163825617909076,-18.207804591716652,46.13667860532448,75.09269963151691,92.42171269572512,47.6986367682648,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,438.75943396226415,438.75943396226415,W1,full_sample,1,21,-1831.2402135999457,-1329.8609189081185,-492.0781008444729,1369.5969687690013,2207.379786832647,2708.759081524474,1380.0617941727537,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,438.75943396226415,438.75943396226415,W2,full_sample,1,21,-1831.2402135999457,-1329.8609189081185,-492.0781008444729,1369.5969687690013,2207.379786832647,2708.759081524474,1380.0617941727537,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,477.9620340020956,477.9620340020956,W1,PIT,2,21,-116.2890048275477,14.96439295965481,234.28306575442832,721.6410022497629,940.9596750445364,1072.2130728317388,361.27897892714765,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,477.9620340020956,477.9620340020956,W2,PIT,2,21,-116.2890048275477,14.96439295965481,234.28306575442832,721.6410022497629,940.9596750445364,1072.2130728317388,361.27897892714765,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,15.509048692306022,15.509048692306022,W1,PIT,2,21,2.860509307043209,5.654217122229587,10.32238038910696,20.695716995505084,25.36388026238246,28.157588077568835,7.689765932975615,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,15.509048692306022,15.509048692306022,W2,PIT,2,21,2.860509307043209,5.654217122229587,10.32238038910696,20.695716995505084,25.36388026238246,28.157588077568835,7.689765932975615,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,463.57966101694916,463.57966101694916,W1,PIT,1,21,408.9279461649781,420.9989781035102,441.16914320898314,485.9901788249152,506.1603439303881,518.2313758689203,33.22588341994972,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,463.57966101694916,463.57966101694916,W2,PIT,1,21,408.9279461649781,420.9989781035102,441.16914320898314,485.9901788249152,506.1603439303881,518.2313758689203,33.22588341994972,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,430.98138398551555,430.98138398551555,W1,full_sample,2,21,-1756.397876829379,-1273.2671097437214,-465.97678118905384,1327.9395491600849,2135.2298777147525,2618.3606448004102,1329.8321655945308,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,430.98138398551555,430.98138398551555,W2,full_sample,2,21,-1756.397876829379,-1273.2671097437214,-465.97678118905384,1327.9395491600849,2135.2298777147525,2618.3606448004102,1329.8321655945308,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,13.920587338033446,13.920587338033446,W1,full_sample,2,21,-64.27315756648139,-47.00235106585443,-18.143590655294073,45.98476533136096,74.84352574192131,92.11433224254827,47.53842142746588,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q2,2025-05-01,0,13.920587338033446,13.920587338033446,W2,full_sample,2,21,-64.27315756648139,-47.00235106585443,-18.143590655294073,45.98476533136096,74.84352574192131,92.11433224254827,47.53842142746588,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,438.75943396226415,438.75943396226415,W1,full_sample,1,21,-1831.2402135999457,-1329.8609189081185,-492.0781008444729,1369.5969687690013,2207.379786832647,2708.759081524474,1380.0617941727537,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q2,2025-05-01,0,438.75943396226415,438.75943396226415,W2,full_sample,1,21,-1831.2402135999457,-1329.8609189081185,-492.0781008444729,1369.5969687690013,2207.379786832647,2708.759081524474,1380.0617941727537,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,451.8716364612359,451.8716364612359,W1,PIT,2,21,-337.85389165794743,-163.42565828189973,128.03627174747848,775.7070011749934,1067.1689312043716,1241.5971645804193,480.11903015518743,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,451.8716364612359,451.8716364612359,W2,PIT,2,21,-337.85389165794743,-163.42565828189973,128.03627174747848,775.7070011749934,1067.1689312043716,1241.5971645804193,480.11903015518743,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,11.415227897900149,11.415227897900149,W1,PIT,2,21,-4.322049848116444,-0.8461263055111559,4.9619895296023175,17.86846626619798,23.676582101311453,27.15250564391674,9.567585521383835,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,11.415227897900149,11.415227897900149,W2,PIT,2,21,-4.322049848116444,-0.8461263055111559,4.9619895296023175,17.86846626619798,23.676582101311453,27.15250564391674,9.567585521383835,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,439.3084745762712,439.3084745762712,W1,PIT,1,21,235.9236332360946,280.8456438679717,355.90835399323004,522.7085951593124,597.7713052845706,642.6933159164478,123.64920380005155,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,439.3084745762712,439.3084745762712,W2,PIT,1,21,235.9236332360946,280.8456438679717,355.90835399323004,522.7085951593124,597.7713052845706,642.6933159164478,123.64920380005155,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,409.70342157721217,409.70342157721217,W1,full_sample,2,21,342.5907335721952,357.414045202646,382.1831489974643,437.22369415696005,461.99279795177836,476.81610958222916,40.8016171806131,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,409.70342157721217,409.70342157721217,W2,full_sample,2,21,342.5907335721952,357.414045202646,382.1831489974643,437.22369415696005,461.99279795177836,476.81610958222916,40.8016171806131,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,10.349970103190012,10.349970103190012,W1,full_sample,2,21,7.510532861170919,8.137684959301906,9.185628617305682,11.514311589074342,12.562255247078118,13.189407345209105,1.7262552700702187,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,10.349970103190012,10.349970103190012,W2,full_sample,2,21,7.510532861170919,8.137684959301906,9.185628617305682,11.514311589074342,12.562255247078118,13.189407345209105,1.7262552700702187,,,,,,,,2025-05-01,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,415.7877358490566,415.7877358490566,W1,full_sample,1,21,347.3087941218236,362.4338729038025,387.7072163776081,443.8682553205051,469.1415987943107,484.2666775762896,41.632240465159256,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,415.7877358490566,415.7877358490566,W2,full_sample,1,21,347.3087941218236,362.4338729038025,387.7072163776081,443.8682553205051,469.1415987943107,484.2666775762896,41.632240465159256,,,,,,,,2025-05-01,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,452.9378437402058,452.9378437402058,W1,PIT,2,21,-462.9290854826843,-260.6397523109891,77.37685388525578,828.4988335951558,1166.5154397914005,1368.8047729630957,556.8075567431086,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,452.9378437402058,452.9378437402058,W2,PIT,2,21,-462.9290854826843,-260.6397523109891,77.37685388525578,828.4988335951558,1166.5154397914005,1368.8047729630957,556.8075567431086,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,11.442162536177417,11.442162536177417,W1,PIT,2,21,-6.540871676724812,-2.5689234785095856,4.06802780754003,18.816297264814803,25.45324855086442,29.425196749079646,10.932908508236995,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,11.442162536177417,11.442162536177417,W2,PIT,2,21,-6.540871676724812,-2.5689234785095856,4.06802780754003,18.816297264814803,25.45324855086442,29.425196749079646,10.932908508236995,,,,,,,,2025-05-01,yoy|eq,y/y growth 25.1% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,439.3084745762712,439.3084745762712,W1,PIT,1,21,235.9236332360946,280.8456438679717,355.90835399323004,522.7085951593124,597.7713052845706,642.6933159164478,123.64920380005155,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,439.3084745762712,439.3084745762712,W2,PIT,1,21,235.9236332360946,280.8456438679717,355.90835399323004,522.7085951593124,597.7713052845706,642.6933159164478,123.64920380005155,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 21.4% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,408.4169136197818,408.4169136197818,W1,full_sample,2,21,341.4047764237516,356.20587919890824,380.9378729702946,435.895954269269,460.62794804065527,475.42905081581193,40.7404866293353,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,408.4169136197818,408.4169136197818,W2,full_sample,2,21,341.4047764237516,356.20587919890824,380.9378729702946,435.895954269269,460.62794804065527,475.42905081581193,40.7404866293353,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,10.317470206446018,10.317470206446018,W1,full_sample,2,21,7.465180746693883,8.095171539478034,9.147858531782463,11.487081881109573,12.539768873414001,13.169759666198154,1.7340688636462396,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q3,2025-05-01,1,10.317470206446018,10.317470206446018,W2,full_sample,2,21,7.465180746693883,8.095171539478034,9.147858531782463,11.487081881109573,12.539768873414001,13.169759666198154,1.7340688636462396,,,,,,,,2025-05-01,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,415.7877358490566,415.7877358490566,W1,full_sample,1,21,347.3087941218236,362.4338729038025,387.7072163776081,443.8682553205051,469.1415987943107,484.2666775762896,41.632240465159256,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q3,2025-05-01,1,415.7877358490566,415.7877358490566,W2,full_sample,1,21,347.3087941218236,362.4338729038025,387.7072163776081,443.8682553205051,469.1415987943107,484.2666775762896,41.632240465159256,,,,,,,,2025-05-01,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q4,2025-05-01,2,459.3612215959525,459.3612215959525,W1,PIT,2,21,-872.0993641792446,-578.017041248998,-86.61837390147498,1005.34081709338,1496.739484440903,1790.8218073711496,809.4705595432771,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q4,2025-05-01,2,459.3612215959525,459.3612215959525,W2,PIT,2,21,-872.0993641792446,-578.017041248998,-86.61837390147498,1005.34081709338,1496.739484440903,1790.8218073711496,809.4705595432771,,,,,,,,2025-05-01,yoy|rw,y/y growth 24.8% on SBC[q-4]; sigma relative n=12 (PIT),1.0
