method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q1,2023-02-14,0,377.5609469509403,377.5609469509403,W1,PIT,6,12,-150.58594382341,-33.93309946085669,160.98868873398558,594.1332051678951,789.0549933627374,905.7078377252907,321.0905104992252,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,a=+68.8 m=0.524 rev=1845 leg=guide_cushion; sigma relative n=6 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q1,2026-09-11,2,571.7780044489768,571.7780044489768,LIVE,PIT,6,26,487.40542306181464,506.0409613504015,537.1801287409127,606.375880157041,637.5150475475522,656.150585836139,51.29488728035702,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=3053 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,18.727605294966605,18.727605294966605,LIVE,PIT,6,26,15.458614090725037,16.180642618833655,17.387120631398947,20.068089958534262,21.274567971099554,21.996596499208174,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=3053 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q2,2026-09-11,3,1357.3506483551048,1357.3506483551048,LIVE,PIT,6,26,1157.0575675472403,1201.2966949387119,1275.218337110801,1439.4829595994086,1513.4046017714977,1557.6437291629693,121.76954686179727,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=4029 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.689678591786375,33.689678591786375,LIVE,PIT,6,26,30.420687387544806,31.142715915653426,32.34919392821872,35.03016325535403,36.236641267919325,36.95866979602794,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=4029 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q3,2026-09-11,4,2779.413677587549,2779.413677587549,LIVE,PIT,6,26,2369.2784417159955,2459.8658193441725,2611.2333554865986,2947.5939996885,3098.9615358309256,3189.5489134591026,249.34451865585575,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=5281 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,52.63310871337545,52.63310871337545,LIVE,PIT,6,26,49.364117509133884,50.0861460372425,51.29262404980779,53.97359337694311,55.1800713895084,55.902099917617015,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=5281 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q4,2026-09-11,5,1055.816445491607,1055.816445491607,LIVE,PIT,6,26,900.0182890672561,934.4297348426844,991.9297519367339,1119.7031390464804,1177.2031561405297,1211.614601915958,94.71855359744261,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=3466 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,30.464175143703724,30.464175143703724,LIVE,PIT,6,26,27.195183939462154,27.917212467570774,29.123690480136066,31.80465980727138,33.01113781983668,33.73316634794529,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,a=-1.7 m=0.524 rev=3466 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q3,2026-09-11,0,2423.6928748823425,2423.6928748823425,LIVE,PIT,6,26,2209.801814061553,2257.0443540903066,2335.9845670923232,2511.4011826723618,2590.3413956743784,2637.5839357031323,130.0365317108546,,,,,,LSEG,2026-09-11,2026-08-06,ew,a=+21.1 m=0.688 rev=4804 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.451185776673434,50.451185776673434,LIVE,PIT,6,26,48.028584196312266,48.56366898056993,49.45777219385459,51.44459935949228,52.33870257277694,52.8737873570346,1.47283718178082,,,,,,LSEG,2026-09-11,2026-08-06,ew,a=+21.1 m=0.688 rev=4804 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q4,2026-09-11,1,933.7850517414646,933.7850517414646,LIVE,PIT,6,26,796.5605712690809,826.869612641657,877.5146918516629,990.0554116312663,1040.700490841272,1071.0095322138484,83.42656040872882,,,,,,LSEG,2026-09-11,2026-08-06,ew,a=+7.3 m=0.787 rev=3178 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.38179289391834,29.38179289391834,LIVE,PIT,6,26,26.013074142814745,26.75712969068996,28.000413887493377,30.763171900343306,32.00645609714672,32.75051164502194,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew,a=+7.3 m=0.787 rev=3178 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q1,2026-09-11,2,604.415367774724,604.415367774724,LIVE,PIT,6,26,515.5934438450884,535.2117171874817,567.9929917641182,640.8377437853298,673.6190183619663,693.2372917043597,53.99989547656943,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=3053 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.796586006846287,19.796586006846287,LIVE,PIT,6,26,16.42786725574269,17.171922803617907,18.415207000421322,21.17796501327125,22.421249210074667,23.165304757949883,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=3053 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q2,2026-09-11,3,1384.4606200809685,1384.4606200809685,LIVE,PIT,6,26,1181.0070640717156,1225.9442518479389,1301.0323223159455,1467.8889178459915,1542.9769883139982,1587.9141760902214,123.69097935256902,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=4029 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.36255279358792,34.36255279358792,LIVE,PIT,6,26,30.993834042484323,31.737889590359543,32.98117378716296,35.74393180001289,36.9872159968163,37.73127154469152,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=4029 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q3,2026-09-11,4,2772.041182193297,2772.041182193297,LIVE,PIT,6,26,2364.67557876549,2454.6512222188653,2604.9965773771605,2939.0857870094337,3089.4311421677285,3179.406785621104,247.66070168979556,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=5281 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,52.49349748720081,52.49349748720081,LIVE,PIT,6,26,49.12477873609721,49.86883428397243,51.11211848077585,53.87487649362578,55.11816069042919,55.86221623830441,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=5281 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q4,2026-09-11,5,1041.6032313601927,1041.6032313601927,LIVE,PIT,6,26,888.5343189641392,922.3429512336626,978.8356933901737,1104.3707693302117,1160.8635114867227,1194.6721437562462,93.05929104448481,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=3466 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,30.054071809451564,30.054071809451564,LIVE,PIT,6,26,26.685353058347964,27.429408606223184,28.6726928030266,31.43545081587653,32.678735012679944,33.422790560555164,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,a=+7.3 m=0.787 rev=3466 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q3,2026-09-11,0,2405.1383677143695,2405.1383677143695,LIVE,PIT,6,26,2198.0908883779193,2243.8218730804556,2320.236343407686,2490.040392021053,2566.4548623482833,2612.1858470508196,125.87592959270573,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,a=+15.9 m=0.464 rev=4804 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.0649582567483,50.0649582567483,LIVE,PIT,6,26,47.75131855337495,48.26233671317691,49.11622565221602,51.01369086128057,51.86757980031969,52.378597960121645,1.406593064248147,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,a=+15.9 m=0.464 rev=4804 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q4,2026-09-11,1,920.5781052318465,920.5781052318465,LIVE,PIT,6,26,784.7359593245976,814.7396817381864,864.8745863546721,976.281624109021,1026.4165287255066,1056.4202511390954,82.58616066586733,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,a=-1.7 m=0.524 rev=3178 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,28.966232839296595,28.966232839296595,LIVE,PIT,6,26,25.697241635055025,26.419270163163645,27.625748175728937,30.306717502864252,31.513195515429544,32.23522404353816,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,a=-1.7 m=0.524 rev=3178 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q1,2026-09-11,2,571.7780044489768,571.7780044489768,LIVE,PIT,6,26,487.40542306181464,506.0409613504015,537.1801287409127,606.375880157041,637.5150475475522,656.150585836139,51.29488728035702,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=3053 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,18.727605294966605,18.727605294966605,LIVE,PIT,6,26,15.458614090725037,16.180642618833655,17.387120631398947,20.068089958534262,21.274567971099554,21.996596499208174,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=3053 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q2,2026-09-11,3,1357.3506483551048,1357.3506483551048,LIVE,PIT,6,26,1157.0575675472403,1201.2966949387119,1275.218337110801,1439.4829595994086,1513.4046017714977,1557.6437291629693,121.76954686179727,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=4029 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.689678591786375,33.689678591786375,LIVE,PIT,6,26,30.420687387544806,31.142715915653426,32.34919392821872,35.03016325535403,36.236641267919325,36.95866979602794,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=4029 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q3,2026-09-11,4,2779.413677587549,2779.413677587549,LIVE,PIT,6,26,2369.2784417159955,2459.8658193441725,2611.2333554865986,2947.5939996885,3098.9615358309256,3189.5489134591026,249.34451865585575,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=5281 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,52.63310871337545,52.63310871337545,LIVE,PIT,6,26,49.364117509133884,50.0861460372425,51.29262404980779,53.97359337694311,55.1800713895084,55.902099917617015,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=5281 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q4,2026-09-11,5,1055.816445491607,1055.816445491607,LIVE,PIT,6,26,900.0182890672561,934.4297348426844,991.9297519367339,1119.7031390464804,1177.2031561405297,1211.614601915958,94.71855359744261,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=3466 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,30.464175143703724,30.464175143703724,LIVE,PIT,6,26,27.195183939462154,27.917212467570774,29.123690480136066,31.80465980727138,33.01113781983668,33.73316634794529,1.9874055360781426,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,a=-1.7 m=0.524 rev=3466 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q3,2026-09-11,0,2423.6928748823425,2423.6928748823425,LIVE,PIT,6,26,2209.801814061553,2257.0443540903066,2335.9845670923232,2511.4011826723618,2590.3413956743784,2637.5839357031323,130.0365317108546,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,a=+21.1 m=0.688 rev=4804 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.451185776673434,50.451185776673434,LIVE,PIT,6,26,48.028584196312266,48.56366898056993,49.45777219385459,51.44459935949228,52.33870257277694,52.8737873570346,1.47283718178082,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,a=+21.1 m=0.688 rev=4804 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q4,2026-09-11,1,933.7850517414646,933.7850517414646,LIVE,PIT,6,26,796.5605712690809,826.869612641657,877.5146918516629,990.0554116312663,1040.700490841272,1071.0095322138484,83.42656040872882,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,a=+7.3 m=0.787 rev=3178 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.38179289391834,29.38179289391834,LIVE,PIT,6,26,26.013074142814745,26.75712969068996,28.000413887493377,30.763171900343306,32.00645609714672,32.75051164502194,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,a=+7.3 m=0.787 rev=3178 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q1,2026-09-11,2,604.415367774724,604.415367774724,LIVE,PIT,6,26,515.5934438450884,535.2117171874817,567.9929917641182,640.8377437853298,673.6190183619663,693.2372917043597,53.99989547656943,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=3053 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.796586006846287,19.796586006846287,LIVE,PIT,6,26,16.42786725574269,17.171922803617907,18.415207000421322,21.17796501327125,22.421249210074667,23.165304757949883,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=3053 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q2,2026-09-11,3,1384.4606200809685,1384.4606200809685,LIVE,PIT,6,26,1181.0070640717156,1225.9442518479389,1301.0323223159455,1467.8889178459915,1542.9769883139982,1587.9141760902214,123.69097935256902,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=4029 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.36255279358792,34.36255279358792,LIVE,PIT,6,26,30.993834042484323,31.737889590359543,32.98117378716296,35.74393180001289,36.9872159968163,37.73127154469152,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=4029 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q3,2026-09-11,4,2772.041182193297,2772.041182193297,LIVE,PIT,6,26,2364.67557876549,2454.6512222188653,2604.9965773771605,2939.0857870094337,3089.4311421677285,3179.406785621104,247.66070168979556,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=5281 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,52.49349748720081,52.49349748720081,LIVE,PIT,6,26,49.12477873609721,49.86883428397243,51.11211848077585,53.87487649362578,55.11816069042919,55.86221623830441,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=5281 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q4,2026-09-11,5,1041.6032313601927,1041.6032313601927,LIVE,PIT,6,26,888.5343189641392,922.3429512336626,978.8356933901737,1104.3707693302117,1160.8635114867227,1194.6721437562462,93.05929104448481,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=3466 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,30.054071809451564,30.054071809451564,LIVE,PIT,6,26,26.685353058347964,27.429408606223184,28.6726928030266,31.43545081587653,32.678735012679944,33.422790560555164,2.048035579522715,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,a=+7.3 m=0.787 rev=3466 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q3,2026-09-11,0,2403.236667949511,2403.236667949511,LIVE,PIT,6,26,2216.9382529049585,2258.0863508958782,2326.8430184682406,2479.630317430781,2548.3869850031433,2589.535082994063,113.26139420066993,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,a=+14.0 m=0.464 rev=4804 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.02537279230161,50.02537279230161,LIVE,PIT,6,26,47.81376624036822,48.30224813697776,49.1184799683424,50.93226561626082,51.74849744762546,52.236979344235,1.3445613127487386,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,a=+14.0 m=0.464 rev=4804 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q4,2026-09-11,1,914.8734190802996,914.8734190802996,LIVE,PIT,6,26,782.7051929328494,811.897449450441,860.6764301340711,969.0704080265282,1017.8493887101583,1047.0416452277498,80.35257604800206,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,a=-7.4 m=0.524 rev=3178 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,28.78673338520171,28.78673338520171,LIVE,PIT,6,26,25.496808538731017,26.223460721643917,27.437664658659415,30.135802111744006,31.350006048759504,32.076658231672404,2.0001322868881353,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,a=-7.4 m=0.524 rev=3178 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q1,2026-09-11,2,566.07331829743,566.07331829743,LIVE,PIT,6,26,484.2948943226861,502.3574559523758,532.5392044684786,599.6074321263814,629.7891806424842,647.8517422721739,49.717751558422755,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=3053 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,18.540758109963765,18.540758109963765,LIVE,PIT,6,26,15.250833263493073,15.977485446405973,17.19168938342147,19.88982683650606,21.104030773521558,21.830682956434458,2.0001322868881353,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=3053 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q2,2026-09-11,3,1351.645962203558,1351.645962203558,LIVE,PIT,6,26,1156.3788952213354,1199.5079170364834,1271.5746214639807,1431.717302943135,1503.7840073706325,1546.9130291857803,118.7139474192152,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=4029 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.548087291744984,33.548087291744984,LIVE,PIT,6,26,30.258162445274294,30.984814628187195,32.199018565202685,34.89715601828728,36.111359955302774,36.838012138215674,2.0001322868881353,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=4029 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q3,2026-09-11,4,2773.708991436002,2773.708991436002,LIVE,PIT,6,26,2373.0019760153773,2461.5069240163234,2609.3948115574003,2938.023171314604,3085.911058855681,3174.416006856627,243.6125676199436,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=5281 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,52.52508040193291,52.52508040193291,LIVE,PIT,6,26,49.23515555546222,49.96180773837512,51.17601167539061,53.87414912847521,55.0883530654907,55.8150052484036,2.0001322868881353,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=5281 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2027Q4,2026-09-11,5,1050.1117593400602,1050.1117593400602,LIVE,PIT,6,26,898.4061729780938,931.9136847403344,987.9032677320396,1112.3202509480807,1168.309833939786,1201.8173457020264,92.23044766793838,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=3466 leg=WS06_v2b_base; sigma relative_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,30.299574034483776,30.299574034483776,LIVE,PIT,6,26,27.009649188013086,27.736301370925986,28.95050530794148,31.64864276102607,32.862846698041565,33.589498880954466,2.0001322868881353,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,a=-7.4 m=0.524 rev=3466 leg=WS06_v2b_base; sigma additive_borrowed_h1 n=12 (PIT); street_src=fyalloc,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q3,2026-09-11,0,2407.8172605905193,2407.8172605905193,LIVE,PIT,6,26,2199.06906792219,2245.1756925292193,2322.217840666634,2493.4166805144046,2570.458828651819,2616.5654532588487,126.90988988194536,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_from21,a=+13.3 m=0.553 rev=4804 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.12072164309609,50.12072164309609,LIVE,PIT,6,26,47.790254302371515,48.304989215590396,49.16508868662523,51.07635459956695,51.93645407060178,52.451188983820664,1.4168235413407573,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_from21,a=+13.3 m=0.553 rev=4804 leg=WS06_v2b_base; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2026Q4,2026-09-11,1,920.3218449485447,920.3218449485447,LIVE,PIT,6,26,783.0138985601761,813.341375214067,864.0172589708405,976.626430926249,1027.3023146830224,1057.6297913369133,83.47730408258361,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_from21,a=-2.9 m=0.587 rev=3178 leg=WS06_v2b_base; sigma relative n=12 (PIT); street_src=street_pit,1.0
