market,date_a,date_b,segment,weight,n_matched,share_unchanged,excess_share_12_20,baseline_share_12_20,mean_jump_pp,theta,share_gt_10,share_lt_m10
rome,2026-06-20,2026-07-18,entire,count,23895,0.11793262188742415,0.001189665349861508,0.06452799346138129,12.000000000000043,0.8695652173913073,0.11194810629838878,0.3945595312826951
rome,2026-06-20,2026-07-18,entire,nights,23895,0.11793262188742415,0.001385956594693134,0.0665007610115516,11.931323173523491,0.8645886357625718,0.11194810629838878,0.3945595312826951
rome,2026-07-18,2026-08-25,all,count,29747,0.11416277271657646,0.0016415818208646894,0.125332005312085,11.500000000000043,0.8333333333333364,0.36309543819544826,0.17151309375735369
rome,2026-07-18,2026-08-25,all,nights,29747,0.11416277271657646,0.0017508475371266787,0.13618003064180267,11.65646105357951,0.844671090839095,0.36309543819544826,0.17151309375735369
rome,2026-07-18,2026-08-25,entire,count,22629,0.10420257192098635,0.0014461315979754157,0.12841648590021693,11.500000000000043,0.8333333333333364,0.3635158425029829,0.17181492774758053
rome,2026-07-18,2026-08-25,entire,nights,22629,0.10420257192098635,0.0016835751736440825,0.1385265929854499,11.979262543495386,0.8680625031518395,0.3635158425029829,0.17181492774758053
san-diego,2026-04-26,2026-05-27,all,count,7805,0.15310698270339526,0.004583392276135239,0.1404300466826991,11.842592592592636,0.8581588835212055,0.4509929532351057,0.10852017937219731
san-diego,2026-04-26,2026-05-27,all,nights,7805,0.15310698270339526,0.00327728348210763,0.15397210982711587,11.500000000000043,0.8333333333333364,0.4509929532351057,0.10852017937219731
san-diego,2026-04-26,2026-05-27,entire,count,6815,0.13396918561995597,0.0053337696335078524,0.14386452879581152,12.263803680981638,0.8886814261580896,0.4777696258253852,0.1062362435803375
san-diego,2026-04-26,2026-05-27,entire,nights,6815,0.13396918561995597,0.003352331956948488,0.15335151966425234,11.584847750585618,0.8394817210569288,0.4777696258253852,0.1062362435803375
san-diego,2026-05-27,2026-06-27,all,count,8099,0.09630818619582665,0.008277962347729787,0.13044019933554818,13.780936454849545,0.9986185836847496,0.4331398938140511,0.15680948265217928
san-diego,2026-05-27,2026-06-27,all,nights,8099,0.09630818619582665,0.007080229647452055,0.13452630658444958,14.898198816365088,1.0795796243742817,0.4331398938140511,0.15680948265217928
san-diego,2026-05-27,2026-06-27,entire,count,6950,0.0856115107913669,0.006865137465430285,0.12796486090775988,13.82227488151663,1.001614121849031,0.4499280575539568,0.15784172661870505
san-diego,2026-05-27,2026-06-27,entire,nights,6950,0.0856115107913669,0.00809638985449872,0.13279852709100473,15.60161090458493,1.130551514824995,0.4499280575539568,0.15784172661870505
san-diego,2026-06-27,2026-07-21,all,count,8140,0.09041769041769042,0.0009579854933625291,0.10346243328315315,14.500000000000046,1.0507246376811628,0.262039312039312,0.27493857493857493
san-diego,2026-06-27,2026-07-21,all,nights,8140,0.09041769041769042,0.002866304295999617,0.11014089543699043,13.823130666223115,1.001676135233559,0.262039312039312,0.27493857493857493
san-diego,2026-06-27,2026-07-21,entire,count,6999,0.08601228746963852,0.0012237762237762243,0.09912587412587412,14.500000000000046,1.0507246376811628,0.24217745392198886,0.3036148021145878
san-diego,2026-06-27,2026-07-21,entire,nights,6999,0.08601228746963852,0.0018590560217306648,0.10716643328665733,13.609443579215675,0.9861915637112807,0.24217745392198886,0.3036148021145878
san-diego,2026-07-21,2026-08-29,all,count,7685,0.08405985686402082,0.0015149020253581431,0.05913057796805532,12.38043478260874,0.8971329552615028,0.08171763175016265,0.5644762524398178
san-diego,2026-07-21,2026-08-29,all,nights,7685,0.08405985686402082,0.0022406376336196374,0.055288100479088435,12.931359958905913,0.9370550694859356,0.08171763175016265,0.5644762524398178
san-diego,2026-07-21,2026-08-29,entire,count,6505,0.0722521137586472,0.0016422287390029336,0.05947214076246334,12.357142857142902,0.8954451345755726,0.08024596464258263,0.5813989239046887
san-diego,2026-07-21,2026-08-29,entire,nights,6505,0.0722521137586472,0.0020075950838623837,0.05447680463971789,13.762506031848204,0.9972830457861016,0.08024596464258263,0.5813989239046887
santiago,2026-06-29,2026-07-24,all,count,16351,0.1621307565286527,0.004556250000000002,0.10220625,12.17078189300416,0.8819407168843593,0.2007828267384258,0.0989541924041343
santiago,2026-06-29,2026-07-24,all,nights,16351,0.1621307565286527,0.007337196290059677,0.11795842274481058,12.235457387280194,0.8866273469043617,0.2007828267384258,0.0989541924041343
santiago,2026-06-29,2026-07-24,entire,count,13379,0.14724568353389642,0.004975886090484574,0.1095460460843604,12.161538461538507,0.8812709030100366,0.21847671724344123,0.10964945063158682
santiago,2026-06-29,2026-07-24,entire,nights,13379,0.14724568353389642,0.006702063554418715,0.1218249898235429,12.177355187778529,0.8824170425926469,0.21847671724344123,0.10964945063158682
santiago,2026-07-24,2026-08-30,all,count,16080,0.1745646766169154,0.0020072520072520073,0.08304195804195805,12.290322580645205,0.8906030855540003,0.11940298507462686,0.23538557213930347
santiago,2026-07-24,2026-08-30,all,nights,16080,0.1745646766169154,0.0020254701954426075,0.09866567915069153,12.09628126552928,0.8765421206905274,0.11940298507462686,0.23538557213930347
santiago,2026-07-24,2026-08-30,entire,count,13192,0.15403274711946635,0.0020442120275730932,0.08885191347753743,12.058139534883766,0.8737782271654903,0.12598544572468162,0.2610673135233475
santiago,2026-07-24,2026-08-30,entire,nights,13192,0.15403274711946635,0.00219106238846196,0.09837901081691372,11.937874002659617,0.8650633335260592,0.12598544572468162,0.2610673135233475
sao-paulo,2026-06-14,2026-07-23,all,count,37822,0.15062661942784622,0.0038792985527863638,0.11193062128963423,11.735543018335727,0.8504016679953424,0.2239701760879911,0.1464755962138438
sao-paulo,2026-06-14,2026-07-23,all,nights,37822,0.15062661942784622,0.005197073275494467,0.1276180880717435,11.745578601894833,0.8511288841952778,0.2239701760879911,0.1464755962138438
sao-paulo,2026-06-14,2026-07-23,entire,count,32559,0.1320065112564882,0.004169314859539851,0.1173763823566798,11.649390243902483,0.8441587133262668,0.23237814429190085,0.1567615713013299
sao-paulo,2026-06-14,2026-07-23,entire,nights,32559,0.1320065112564882,0.0054232482222698,0.1302051402261242,11.679955042459943,0.8463735538014451,0.23237814429190085,0.1567615713013299
sao-paulo,2026-07-23,2026-08-18,all,count,37838,0.19940271684549923,0.0014845654496151647,0.11349530252814373,12.40774907749082,0.8991122519920882,0.21343622813045088,0.15021935620275914
sao-paulo,2026-07-23,2026-08-18,all,nights,37838,0.19940271684549923,0.004335731857487996,0.12641804017068822,12.194384878087567,0.8836510781222874,0.21343622813045088,0.15021935620275914
sao-paulo,2026-07-23,2026-08-18,entire,count,32645,0.18033389493031093,0.0010850942318675057,0.11947458595088521,12.002923976608232,0.8697770997542196,0.22560882217797518,0.15625670087302804
sao-paulo,2026-07-23,2026-08-18,entire,nights,32645,0.18033389493031093,0.0037223440920547287,0.12848678228714935,11.984633855963885,0.868451728693035,0.22560882217797518,0.15625670087302804
singapore,2026-06-29,2026-07-24,all,count,1307,0.162203519510329,0.006840390879478827,0.11946254071661239,14.333333333333378,1.0386473429951724,0.30145371078806427,0.07804131599081866
singapore,2026-06-29,2026-07-24,all,nights,1307,0.162203519510329,0.017003440725680326,0.13884266499843603,13.864238410596071,1.0046549572895704,0.30145371078806427,0.07804131599081866
singapore,2026-06-29,2026-07-24,entire,count,609,0.18555008210180624,0.008431703204047217,0.10623946037099494,13.700000000000045,0.992753623188409,0.16584564860426929,0.06896551724137931
singapore,2026-06-29,2026-07-24,entire,nights,609,0.18555008210180624,0.022601476014760147,0.12038745387453874,12.500000000000044,0.9057971014492785,0.16584564860426929,0.06896551724137931
singapore,2026-07-24,2026-08-31,all,count,1303,0.17344589409056024,0.003341687552213868,0.05639097744360902,16.62500000000005,1.2047101449275397,0.08902532617037605,0.29163468917881813
singapore,2026-07-24,2026-08-31,all,nights,1303,0.17344589409056024,0.02278800336354293,0.049359992525460146,17.579130791307964,1.2738500573411569,0.08902532617037605,0.29163468917881813
singapore,2026-07-24,2026-08-31,entire,count,612,0.21405228758169934,0.0,0.034557595993322206,,,0.05065359477124183,0.1715686274509804
singapore,2026-07-24,2026-08-31,entire,nights,612,0.21405228758169934,0.012289751065261272,0.0250280331912985,17.69708029197085,1.2823971226065831,0.05065359477124183,0.1715686274509804
sunshine-coast,2026-06-30,2026-07-26,all,count,6039,0.17453220731909255,0.0013105014852350166,0.05425476148872969,12.500000000000044,0.9057971014492785,0.10945520781586356,0.30667329027984763
sunshine-coast,2026-06-30,2026-07-26,all,nights,6039,0.17453220731909255,0.0003398381045621732,0.06438398515999381,12.500000000000044,0.9057971014492785,0.10945520781586356,0.30667329027984763
sunshine-coast,2026-06-30,2026-07-26,entire,count,5656,0.16867043847241867,0.0018137621540762908,0.0543567688855647,12.500000000000044,0.9057971014492785,0.11103253182461104,0.31736209335219234
sunshine-coast,2026-06-30,2026-07-26,entire,nights,5656,0.16867043847241867,0.0009282887777356965,0.06343759386712985,12.500000000000044,0.9057971014492785,0.11103253182461104,0.31736209335219234
sunshine-coast,2026-07-26,2026-08-31,all,count,5908,0.23832092078537576,0.011590106007067141,0.11226148409893992,12.405487804878094,0.8989483916578328,0.25524712254570076,0.10951252538930265
sunshine-coast,2026-07-26,2026-08-31,all,nights,5908,0.23832092078537576,0.0038589667626327327,0.12785482653580532,12.595565749235519,0.9127221557417041,0.25524712254570076,0.10951252538930265
sunshine-coast,2026-07-26,2026-08-31,entire,count,5548,0.22945205479452055,0.013195098963242224,0.11536286522148916,12.471428571428616,0.9037267080745373,0.2627974044700793,0.11211247296322999
sunshine-coast,2026-07-26,2026-08-31,entire,nights,5548,0.22945205479452055,0.004821236661062198,0.13120180528353986,12.633420110641113,0.9154652254087763,0.2627974044700793,0.11211247296322999
sydney,2026-03-21,2026-04-18,all,count,11828,0.2756171795738925,0.00047762250132672967,0.07371307270475853,11.500000000000043,0.8333333333333364,0.11709502874535002,0.27215082854244166
sydney,2026-03-21,2026-04-18,all,nights,11828,0.2756171795738925,0.0028540946222171083,0.07996108148721905,11.802743474081238,0.8552712662377708,0.11709502874535002,0.27215082854244166
sydney,2026-03-21,2026-04-18,entire,count,9688,0.2697151114781173,0.0009731833910034602,0.07298875432525952,11.500000000000043,0.8333333333333364,0.11952931461601982,0.27642444260941373
sydney,2026-03-21,2026-04-18,entire,nights,9688,0.2697151114781173,0.0032934310343113375,0.08007511508366558,12.130188679245329,0.8789991796554585,0.11952931461601982,0.27642444260941373
sydney,2026-04-18,2026-05-23,all,count,12126,0.2683490021441531,0.0022448804729671827,0.0789649558735327,11.828244274809203,0.857119150348493,0.14481279894441695,0.23420748804222333
sydney,2026-04-18,2026-05-23,all,nights,12126,0.2683490021441531,0.007137540683347136,0.08092021405660195,12.702478627574774,0.9204694657662879,0.14481279894441695,0.23420748804222333
sydney,2026-04-18,2026-05-23,entire,count,9885,0.2620131512392514,0.002638522427440633,0.08026385224274406,11.920000000000044,0.8637681159420322,0.1496206373292868,0.23925139099645928
sydney,2026-04-18,2026-05-23,entire,nights,9885,0.2620131512392514,0.006459403011052126,0.08309329040118354,12.44876688746683,0.9020845570628138,0.1496206373292868,0.23925139099645928
sydney,2026-05-23,2026-06-16,all,count,13486,0.31135992881506747,0.0018030407212162901,0.0912445564978226,12.02118644067801,0.8711004667157978,0.16528251520094914,0.17714667062138514
sydney,2026-05-23,2026-06-16,all,nights,13486,0.31135992881506747,0.002140385317661971,0.09703031801942626,12.371812232001849,0.8965081327537572,0.16528251520094914,0.17714667062138514
sydney,2026-05-23,2026-06-16,entire,count,10722,0.30563327737362433,0.0022491349480968864,0.09022491349480968,12.042735042735089,0.8726619596184846,0.1667599328483492,0.18074986010072747
sydney,2026-05-23,2026-06-16,entire,nights,10722,0.30563327737362433,0.002784949864246745,0.09926775865986409,12.784148502204504,0.9263875726235147,0.1667599328483492,0.18074986010072747
sydney,2026-06-16,2026-07-15,all,count,13971,0.18609977811180303,0.004727138643067844,0.10307522123893806,11.953978159126407,0.8662303013859715,0.21050747977954334,0.1456588647913535
sydney,2026-06-16,2026-07-15,all,nights,13971,0.18609977811180303,0.003511527742589309,0.11607465585676885,12.243573299128899,0.8872154564586158,0.21050747977954334,0.1456588647913535
sydney,2026-06-16,2026-07-15,entire,count,11122,0.18072289156626506,0.004680534918276373,0.10547919762258544,11.984126984127029,0.8684149988497847,0.21803632440208595,0.15114188095666248
sydney,2026-06-16,2026-07-15,entire,nights,11122,0.18072289156626506,0.0032901724579431977,0.12003540453578863,12.385760693015744,0.8975188907982423,0.21803632440208595,0.15114188095666248
sydney,2026-07-15,2026-08-15,all,count,13917,0.17029532226773011,0.001730181221567603,0.12604966813334328,11.500000000000043,0.8333333333333364,0.26413738593087593,0.1407630954947187
sydney,2026-07-15,2026-08-15,all,nights,13917,0.17029532226773011,0.004007985489139434,0.13213792467598934,11.946504858926854,0.8656887578932502,0.26413738593087593,0.1407630954947187
sydney,2026-07-15,2026-08-15,entire,count,11060,0.16645569620253164,0.0006682352941176466,0.12697411764705885,11.500000000000043,0.8333333333333364,0.265370705244123,0.14566003616636528
sydney,2026-07-15,2026-08-15,entire,nights,11060,0.16645569620253164,0.002678621193981267,0.133315608884965,11.500000000000043,0.8333333333333364,0.265370705244123,0.14566003616636528
taipei,2026-06-30,2026-07-26,all,count,4105,0.11108404384896468,0.0020491803278688526,0.0783811475409836,12.750000000000044,0.923913043478264,0.15347137637028013,0.24896467722289892
taipei,2026-06-30,2026-07-26,all,nights,4105,0.11108404384896468,0.0029825015592087464,0.09647206957012909,13.400769382521252,0.9710702451102355,0.15347137637028013,0.24896467722289892
taipei,2026-06-30,2026-07-26,entire,count,3179,0.0817867253853413,0.0029460443561734532,0.08550148957298909,13.578651685393304,0.9839602670574856,0.15885498584460522,0.26926706511481596
taipei,2026-06-30,2026-07-26,entire,nights,3179,0.0817867253853413,0.004690536314530828,0.09967623793835811,13.348616657159202,0.9672910621129855,0.15885498584460522,0.26926706511481596
taipei,2026-07-26,2026-08-31,all,count,3919,0.14365909670834395,0.003924820342730789,0.09601990049751245,13.021126760563426,0.9435599101857554,0.20694054605766776,0.2589946414901761
taipei,2026-07-26,2026-08-31,all,nights,3919,0.14365909670834395,0.0034384651380439876,0.10971268132896585,13.298947559426647,0.9636918521323656,0.20694054605766776,0.2589946414901761
taipei,2026-07-26,2026-08-31,entire,count,3105,0.11594202898550725,0.005536332179930795,0.09903114186851211,12.800000000000045,0.9275362318840611,0.2064412238325282,0.2853462157809984
taipei,2026-07-26,2026-08-31,entire,nights,3105,0.11594202898550725,0.005622769877349756,0.11143071145463813,13.645235892691998,0.9887852096153621,0.2064412238325282,0.2853462157809984
tasmania,2026-06-15,2026-07-14,all,count,5647,0.32955551620329376,0.002308802308802311,0.07353896103896104,14.148437500000044,1.0252490942029016,0.11156366212148043,0.12112626173189305
tasmania,2026-06-15,2026-07-14,all,nights,5647,0.32955551620329376,0.005067762753273773,0.07947988973621746,14.833957406974072,1.0749244497807298,0.11156366212148043,0.12112626173189305
tasmania,2026-06-15,2026-07-14,entire,count,5027,0.31191565546051325,0.0031199351701782833,0.07822123176661264,14.012987012987061,1.0154338415208013,0.1183608514024269,0.12194151581460115
tasmania,2026-06-15,2026-07-14,entire,nights,5027,0.31191565546051325,0.005666954451319633,0.08236234551101003,14.692710155529454,1.0646891417050328,0.1183608514024269,0.12194151581460115
tasmania,2026-07-14,2026-08-13,all,count,5659,0.3338045591093833,0.0015981325193032859,0.09066259651643024,11.500000000000043,0.8333333333333364,0.12422689521116805,0.11132708959180067
tasmania,2026-07-14,2026-08-13,all,nights,5659,0.3338045591093833,0.001490211982189778,0.09788000912478138,11.500000000000043,0.8333333333333364,0.12422689521116805,0.11132708959180067
tasmania,2026-07-14,2026-08-13,entire,count,5031,0.3124627310673822,0.001739130434782609,0.09354903943377148,11.500000000000043,0.8333333333333364,0.12621745179884714,0.11846551381435103
tasmania,2026-07-14,2026-08-13,entire,nights,5031,0.3124627310673822,0.001854111853322183,0.09967461961184075,11.500000000000043,0.8333333333333364,0.12621745179884714,0.11846551381435103
tokyo,2026-06-30,2026-07-24,all,count,27717,0.12162210917487462,0.0028016731118301634,0.09677610291216163,11.570422535211309,0.8384364155950224,0.2104845401739005,0.3148969946242378
tokyo,2026-06-30,2026-07-24,all,nights,27717,0.12162210917487462,0.004497197345588812,0.09766828523163336,11.767019823290688,0.8526825958906296,0.2104845401739005,0.3148969946242378
tokyo,2026-06-30,2026-07-24,entire,count,22908,0.10908852802514406,0.0021830514951753123,0.10116079105760964,11.500000000000043,0.8333333333333364,0.20879168849310284,0.32634887375589317
tokyo,2026-06-30,2026-07-24,entire,nights,22908,0.10908852802514406,0.003612595933514072,0.09977003589159449,11.626745800164356,0.8425178116061126,0.20879168849310284,0.32634887375589317
tokyo,2026-07-24,2026-08-31,all,count,27739,0.0888640542196907,0.004961228042411775,0.11864219021997151,11.941786283891592,0.8653468321660573,0.2686470312556329,0.3042287032697646
tokyo,2026-07-24,2026-08-31,all,nights,27739,0.0888640542196907,0.0018151957357644887,0.12091250092154317,11.821295752593507,0.8566156342459063,0.2686470312556329,0.3042287032697646
tokyo,2026-07-24,2026-08-31,entire,count,22914,0.08021297023653662,0.006778373759908866,0.11893482698058574,11.97478991596643,0.8677383997077122,0.2721043903290565,0.3050536789735533
tokyo,2026-07-24,2026-08-31,entire,nights,22914,0.08021297023653662,0.0034169698563384287,0.11936806781039877,11.967165682163246,0.8671859189973365,0.2721043903290565,0.3050536789735533
western-australia,2026-06-28,2026-07-22,all,count,11016,0.20824255628177196,0.0024605559729526673,0.08773478587528173,11.500000000000043,0.8333333333333364,0.13616557734204793,0.13271604938271606
western-australia,2026-06-28,2026-07-22,all,nights,11016,0.20824255628177196,0.0018082697719648932,0.0948768472906404,11.500000000000043,0.8333333333333364,0.13616557734204793,0.13271604938271606
western-australia,2026-06-28,2026-07-22,entire,count,9297,0.2085619016887168,0.0019792016101979203,0.08785642401878563,11.500000000000043,0.8333333333333364,0.14079810691620953,0.1361729590190384
western-australia,2026-06-28,2026-07-22,entire,nights,9297,0.2085619016887168,0.0017413492048164293,0.09480378579859743,11.500000000000043,0.8333333333333364,0.14079810691620953,0.1361729590190384
western-australia,2026-07-22,2026-08-30,all,count,10560,0.24299242424242423,0.0007287050713934029,0.12017725258493352,11.500000000000043,0.8333333333333364,0.1959280303030303,0.12443181818181819
western-australia,2026-07-22,2026-08-30,all,nights,10560,0.24299242424242423,0.0031839398612969463,0.12202814916195981,12.823356751034595,0.9292287500749706,0.1959280303030303,0.12443181818181819
western-australia,2026-07-22,2026-08-30,entire,count,8867,0.24213375437013646,0.0007902807265864594,0.12027600849256899,11.500000000000044,0.8333333333333365,0.19533100259388744,0.12834103981053344
western-australia,2026-07-22,2026-08-30,entire,nights,8867,0.24213375437013646,0.001676513156333785,0.1231891949604954,12.810642513444709,0.9283074285104861,0.19533100259388744,0.12834103981053344
