market,dump_date,snapshot,quarter,region,segment,n_listings_dump,scope_ratio,short_stay_only,scope_ok,level,n_listings,n_listings_min28,share_listings_min28,runs_le90,nights_le90,runs_le30,nights_le30,runs_over90,runs_over30,mean_run_cap30,mean_run_cap90,share_runs_at_cap90,share_runs_over30,share_runs_lt7,share_nights_lt7,share_runs_n7_27,share_nights_n7_27,share_runs_ge28,share_nights_ge28,w_nights,w_runs,w_mean_run_cap90,w_share_nights_lt7,w_share_runs_lt7,w_share_nights_n7_27,w_share_runs_n7_27,w_share_nights_ge28,w_share_runs_ge28,reg_min_market,n_regions,regions
rome,2026-03-24,2026-03-15,1Q26,emea,private,29710.0,0.8042118939988631,False,True,market,4215,0.0,0.0,44632.0,285994.0,43491.0,222027.0,1928.0,3069.0,5.105125198316893,6.407823982792615,0.04140893470790378,0.06591494845360825,0.7547275497400968,0.37152877333090906,0.21495787775587022,0.38336818254928423,0.03031457250403298,0.2451030441198067,418363.0,80931.58292590822,5.169341620106525,0.46437776454546126,0.7995530235663393,0.3988255580347919,0.1852937903760246,0.13679667741974688,0.015153186057636176,False,,
rome,2026-06-20,2026-06-15,2Q26,emea,all,36517.0,0.9884687220853747,False,True,market,27356,338.0,0.012355607544962713,231055.0,1534353.0,225817.0,1270939.0,13903.0,19141.0,5.628181226391281,6.640639674536366,0.056756668490108506,0.07813992602813544,0.7081474107896388,0.3655677670001623,0.26356928004154856,0.43826029603357247,0.02828330916881262,0.19617193696626525,3005654.0,558658.85917503,5.380124114452316,0.463011861346874,0.7688558239226692,0.4302165658448978,0.2175976975782511,0.10677157280822824,0.013546478499079674,False,,
rome,2026-06-20,2026-06-15,2Q26,emea,entire,36517.0,0.9884687220853747,False,True,market,22060,225.0,0.010199456029011787,187977.0,1280411.0,183734.0,1068005.0,11113.0,15356.0,5.812778255521569,6.811530134005756,0.055818976342357725,0.0771309458034055,0.6927549647031286,0.35825918396514866,0.27876814716694065,0.4507396453170115,0.02847688812993079,0.1910011707178398,2498435.0,445794.80737608194,5.604450654563743,0.4521485732105975,0.7524513480492843,0.44244316406541334,0.23357109841250306,0.10540826272398929,0.013977553538212633,False,,
rome,2026-06-20,2026-06-15,2Q26,emea,private,36517.0,0.9884687220853747,False,True,market,5296,113.0,0.021336858006042295,43078.0,253942.0,42083.0,202934.0,2790.0,3785.0,4.822232255304993,5.8949347694879055,0.06082672015348391,0.08251940350571205,0.7753145457077859,0.40241866252923897,0.19724685454292215,0.37533767553220815,0.027438599749291984,0.2222436619385529,507219.0,112864.05179894801,4.494070449495662,0.516521724531727,0.8336508587058293,0.36999137529589726,0.15450533969683153,0.11348690017237575,0.011843801597339167,False,,
rome,2026-08-25,2026-08-20,3Q26,emea,all,36267.0,0.9817015402105947,False,True,market,27214,325.0,0.011942382597192621,209517.0,1460693.0,203717.0,1169625.0,12338.0,18138.0,5.741420696358183,6.971715898948534,0.055612900317775125,0.0817561019584864,0.7030551220187383,0.34121817520861675,0.2613630397533374,0.4266707651778984,0.035581838227924226,0.23211105961348483,3018270.0,521929.1078812814,5.782911806264959,0.42015074559766447,0.7503645945523776,0.4432557428229968,0.2307370528216217,0.13659351157933872,0.018898352626000797,False,,
rome,2026-08-25,2026-08-20,3Q26,emea,entire,36267.0,0.9817015402105947,False,True,market,21808,210.0,0.00962949376375642,166701.0,1195765.0,162047.0,962462.0,9750.0,14404.0,5.9394002974445685,7.173112338858195,0.05525613343081082,0.08163172778845118,0.6873564045806564,0.334907778702337,0.27650703954985273,0.4367823109055709,0.03613655586949088,0.22830991039209209,2499960.0,417992.5895960741,5.980871580560385,0.4116194079741197,0.735153683351094,0.4543130436171056,0.2455718495374204,0.1340675484087747,0.019274467111485564,False,,
rome,2026-08-25,2026-08-20,3Q26,emea,private,36267.0,0.9817015402105947,False,True,market,5406,115.0,0.021272660007399188,42816.0,264928.0,41670.0,207163.0,2588.0,3734.0,4.971514278857692,6.187593423019432,0.05699938331424544,0.08223945026869879,0.7641769431988041,0.3697004469138785,0.2024009715994021,0.38103182751540043,0.033422085201793725,0.2492677255707211,518310.0,103936.51828520738,4.986793944528039,0.4612998702631291,0.8115370127557042,0.38992316252695736,0.17107722201650838,0.14877696720991357,0.01738576522778746,False,,
belize,2025-09-28,2025-09-15,3Q25,latam,all,3181.0,0.9383480825958702,False,True,market,2093,12.0,0.005733397037744864,14016.0,108886.0,13559.0,87374.0,444.0,901.0,6.443985544656686,7.768692922374429,0.030705394190871368,0.06230982019363762,0.5986729452054794,0.2544955274323604,0.3561643835616438,0.5013500358172768,0.04516267123287671,0.24415443675036277,115956.0,23475.051817795662,4.9395418123038,0.41600460614816154,0.7713492774612057,0.4442854948528866,0.2109654000149397,0.13970989899895195,0.017685322523854508,False,,
belize,2025-09-28,2025-09-15,3Q25,latam,entire,3181.0,0.9383480825958702,False,True,market,1638,5.0,0.0030525030525030525,10641.0,91956.0,10229.0,72561.0,331.0,743.0,7.093655293772607,8.641669016069919,0.03016769959897922,0.06771782719650019,0.5353820129687059,0.21920266214276393,0.4107696645052157,0.519422332419853,0.05384832252607838,0.2613750054373831,95020.0,17373.96134057336,5.469103915760424,0.38035916670597053,0.7314703662802259,0.4666998861954287,0.24716309029310105,0.15294094709860082,0.021366543426673098,False,,
belize,2025-09-28,2025-09-15,3Q25,latam,private,3181.0,0.9383480825958702,False,True,market,455,7.0,0.015384615384615385,3375.0,16930.0,3330.0,14813.0,113.0,158.0,4.448348348348349,5.0162962962962965,0.03239678899082569,0.04529816513761468,0.7982222222222223,0.4461901949202599,0.184,0.40318960425280564,0.017777777777777778,0.15062020082693445,20936.0,6101.090477222298,3.431517706246463,0.5777847769447314,0.8849117076118804,0.3425556770573023,0.10788591383804452,0.0796595459979664,0.007202378550075044,False,,
belize,2025-12-29,2025-12-15,4Q25,latam,all,3390.0,1.0,False,True,market,2234,2.0,0.0008952551477170994,15626.0,117796.0,15177.0,96264.0,393.0,842.0,6.342755485273769,7.538461538461538,0.024533366627130283,0.05256258193395343,0.6175604761295277,0.26748786036877314,0.3411621656214002,0.5016214472477843,0.04127735824907206,0.23089069238344256,116271.0,22085.431977708893,5.2646015761590625,0.3978755614610084,0.7533859767775938,0.4656395272465849,0.22851118578170987,0.13648491129240664,0.01810283744069641,False,,
belize,2025-12-29,2025-12-15,4Q25,latam,entire,3390.0,1.0,False,True,market,1726,1.0,0.0005793742757821553,11342.0,96012.0,10948.0,77134.0,300.0,694.0,7.04548776032152,8.465173690707106,0.02576876825287751,0.05961175055832331,0.5534297302063128,0.22891930175394742,0.3963145829659672,0.5214868974711494,0.05025568682771998,0.24959380077490315,95914.00000000001,16485.39170903418,5.81812077582834,0.3645458725459799,0.7171771653971033,0.48226067449475746,0.26040210339917497,0.15319345295926257,0.02242073120372187,False,,
belize,2025-12-29,2025-12-15,4Q25,latam,private,3390.0,1.0,False,True,market,508,1.0,0.001968503937007874,4284.0,21784.0,4229.0,19130.0,93.0,148.0,4.523528020808702,5.084967320261438,0.021247429746401644,0.033813114005026276,0.7873482726423903,0.4374770473742196,0.19514472455648926,0.41406536907822256,0.01750700280112045,0.14845758354755784,20357.0,5600.040268674712,3.6351524316480717,0.5549116562979707,0.8599774315328265,0.3873273635112007,0.13463074141682138,0.05776098019082862,0.0053918270503521964,False,,
belize,2026-03-30,2026-03-15,1Q26,latam,all,2823.0,0.8327433628318585,True,False,market,2084,0.0,0.0,13756.0,101836.0,13377.0,80984.0,301.0,680.0,6.053973237646707,7.403024134922942,0.021412819235967846,0.04837447535035925,0.6397935446350683,0.2956518323579088,0.3213143355626636,0.4551533838721081,0.0388921198022681,0.2491947837699831,112963.0,22904.558623159144,4.931900319868265,0.45908293663385513,0.7758280513355962,0.42843477570245386,0.2113535453860832,0.11248228766369102,0.012818403278320598,False,,
belize,2026-03-30,2026-03-15,1Q26,latam,entire,2823.0,0.8327433628318585,True,False,market,1669,0.0,0.0,10809.0,85131.0,10500.0,68382.0,233.0,542.0,6.5125714285714285,7.875936719400499,0.021101249773591742,0.04908531063213186,0.5970024979184013,0.2726268926712948,0.361273013229716,0.48226850383526565,0.04172448885188269,0.24510460349343952,95198.99999999999,17913.64878009036,5.314327704459983,0.4367190118653217,0.746959105572017,0.4517327341630606,0.23894638890296038,0.11154825397161772,0.014094505525022649,False,,
belize,2026-03-30,2026-03-15,1Q26,latam,private,2823.0,0.8327433628318585,True,False,market,415,0.0,0.0,2947.0,16705.0,2877.0,12602.0,68.0,138.0,4.3802572123740005,5.668476416694944,0.022553897180762852,0.045771144278606964,0.7967424499491008,0.41299012271774915,0.17475398710553106,0.31697096677641423,0.028503562945368172,0.27003891050583656,17764.0,4990.909843068787,3.5592708661467936,0.5789333798921085,0.8794460631452935,0.30357875524020994,0.11231579011751569,0.11748786486768165,0.00823814673719082,False,,
belize,2026-06-29,2026-06-15,2Q26,latam,all,3316.0,0.9781710914454277,False,True,market,2133,0.0,0.0,13838.0,102796.0,13421.0,81657.0,408.0,825.0,6.084270918709485,7.428530134412488,0.028639618138424822,0.057910992559314894,0.633400780459604,0.28200513638662983,0.3237462060991473,0.46304330907817426,0.042853013441248734,0.2549515545351959,115406.0,24208.390332038867,4.7671901525507305,0.44163599457665254,0.7826549542142883,0.42647537956592113,0.20212500227699057,0.13188862585742633,0.015220043508721024,False,,
belize,2026-06-29,2026-06-15,2Q26,latam,entire,3316.0,0.9781710914454277,False,True,market,1632,0.0,0.0,10389.0,84421.0,10044.0,66542.0,316.0,661.0,6.625049780963759,8.12599865242083,0.029518916394208315,0.061746847267631945,0.5816729232842429,0.24991412089409032,0.37019924920589087,0.48532947963184514,0.0481278275098662,0.2647563994740645,94393.0,17947.275058004605,5.259461377558822,0.41939859376581573,0.7528239952721894,0.44077549758169315,0.22977950706534425,0.1398259086524911,0.017396497662466443,False,,
belize,2026-06-29,2026-06-15,2Q26,latam,private,3316.0,0.9781710914454277,False,True,market,501,0.0,0.0,3449.0,18375.0,3377.0,15115.0,92.0,164.0,4.475866153390584,5.327631197448536,0.025981361197401864,0.04631460039536854,0.7892142650043491,0.4294421768707483,0.18382139750652363,0.3606530612244898,0.026964337489127282,0.2099047619047619,21013.0,6261.11527403426,3.356111344434739,0.5415291547507031,0.8681643885475311,0.362237477321464,0.12285430012464219,0.09623336792783282,0.008981311327826837,False,,
belize,2026-08-31,2026-08-20,3Q26,latam,all,3205.0,0.9454277286135693,False,True,market,2140,1.0,0.00046728971962616824,13770.0,106214.0,13322.0,83933.0,382.0,830.0,6.300330280738628,7.713435003631082,0.026992651215375918,0.05864895421141888,0.614960058097313,0.27188506223285064,0.3389978213507625,0.4676690455118911,0.04604212055192447,0.26044589225525827,115017.0,23557.235925292072,4.8824488732361315,0.4346745646354422,0.7755439041791778,0.43008242385769846,0.20783681552824607,0.1352430115068594,0.016619280292576113,False,,
belize,2026-08-31,2026-08-20,3Q26,latam,entire,3205.0,0.9454277286135693,False,True,market,1664,1.0,0.0006009615384615385,10372.0,87752.0,9988.0,68259.0,282.0,666.0,6.8341009211053265,8.460470497493251,0.026468931856579687,0.06251173268256054,0.5616081758580794,0.239082869906099,0.38555726957192443,0.48471829701887137,0.052834554569996146,0.2761988330750296,94350.0,17510.650686668847,5.388149286298666,0.4067902504623843,0.7400808984504799,0.4495478728492943,0.24082751250569395,0.14366187668832134,0.019091589043826285,False,,
belize,2026-08-31,2026-08-20,3Q26,latam,private,3205.0,0.9454277286135693,False,True,market,476,0.0,0.0,3398.0,18462.0,3334.0,15674.0,100.0,164.0,4.70125974805039,5.433195997645674,0.02858776443682104,0.046883933676386505,0.77781047675103,0.4277976383923735,0.1968805179517363,0.386632000866645,0.025309005297233667,0.1855703607409815,20667.0,6046.585238623223,3.417962235608172,0.5619734005684757,0.8782432429146987,0.3412178033343001,0.11229717656115068,0.0968087960972242,0.009459580524150555,False,,
bogota,2026-06-21,2026-06-15,2Q26,latam,all,15678.0,0.9496062992125984,False,True,market,10850,569.0,0.05244239631336405,33634.0,247290.0,31870.0,161031.0,3062.0,4826.0,5.0527455287103855,7.352381518701314,0.08344233703945934,0.131512971441029,0.7415412974965808,0.3008532492215617,0.1969435690075519,0.31452949977758904,0.06151513349586728,0.3846172510008492,937293.0,239727.64723656187,3.909824381144844,0.5624664949747529,0.8787397080757382,0.2926922204064701,0.10776053528546403,0.14484128461877704,0.013499756638797784,False,,
bogota,2026-06-21,2026-06-15,2Q26,latam,entire,15678.0,0.9496062992125984,False,True,market,8962,494.0,0.05512162463735773,27475.0,216244.0,25904.0,138941.0,2526.0,4097.0,5.363689005558987,7.870573248407643,0.08419719342688577,0.13656211459618012,0.7149408553230209,0.2793696010062707,0.21772520473157417,0.32572926878896064,0.06733393994540492,0.3949011302047687,817913.0,195560.75317831515,4.182398496155386,0.5394656385685463,0.8637740483046219,0.30864516109156526,0.12114066851161431,0.15188920033988842,0.015085283183763768,False,,
bogota,2026-06-21,2026-06-15,2Q26,latam,private,15678.0,0.9496062992125984,False,True,market,1888,75.0,0.03972457627118644,6159.0,31046.0,5966.0,22090.0,536.0,729.0,3.7026483405967148,5.040753369053418,0.08005974607916355,0.10888722927557878,0.8602045786653677,0.4504928171100947,0.10423770092547492,0.2365200025768215,0.035557720409157334,0.3129871803130838,119380.0,44166.89405824673,2.7029294802247854,0.7200531884390658,0.9450041751399202,0.18339319565719636,0.04851641166922397,0.09655361590373777,0.0064794131908558076,False,,
bogota,2026-08-18,2026-08-20,3Q26,latam,all,16510.0,1.0,False,True,market,11585,617.0,0.053258523953388,35390.0,242967.0,33865.0,165453.0,3320.0,4845.0,4.885663664550421,6.865413958745409,0.08576595195040042,0.12516145698785844,0.7635207685786946,0.3300118946194339,0.18550437976829612,0.3176028020266127,0.05097485165300932,0.3523853033539534,999013.0,275247.4981418635,3.6295080127671326,0.6129522446171202,0.8983411327946963,0.2730434695222542,0.09204527249302656,0.11400428586062561,0.009613594712277141,False,,
bogota,2026-08-18,2026-08-20,3Q26,latam,entire,16510.0,1.0,False,True,market,9525,535.0,0.05616797900262467,28920.0,210760.0,27572.0,142492.0,2754.0,4102.0,5.167996518206876,7.287690179806362,0.08694828566016291,0.12950685104502116,0.740179806362379,0.31058075536154867,0.20428769017980636,0.3299677358132473,0.05553250345781466,0.35945150882520405,867191.0,226385.2051546398,3.830599262914009,0.5920525818312502,0.8869208119061425,0.28807227459537876,0.10233492392418989,0.11987514357337103,0.010744264169667644,False,,
bogota,2026-08-18,2026-08-20,3Q26,latam,private,16510.0,1.0,False,True,market,2060,82.0,0.039805825242718446,6470.0,32207.0,6293.0,22961.0,566.0,743.0,3.6486572382011757,4.977897990726429,0.08044343376918704,0.10559977259806709,0.8678516228748068,0.45716769646350175,0.10154559505409583,0.2366876765920452,0.030602782071097373,0.30614462694445305,131822.0,48862.29298722366,2.6978267277482937,0.7504406719732626,0.951252928971824,0.1741764784269288,0.04437201141985647,0.07538284959980868,0.004375059608319517,False,,
buenos-aires,2025-09-27,2025-09-15,3Q25,latam,all,25809.0,0.9215196200949762,False,True,market,19934,426.0,0.021370522724992475,79426.0,794841.0,73065.0,455587.0,11296.0,17657.0,6.235365770204612,10.007314985017501,0.12451224620268513,0.19462754348449107,0.6313423815878931,0.19821700189094424,0.2743560043310755,0.33381896505087183,0.0943016140810314,0.46796403305818396,1804679.0,344591.2666970121,5.237158263754825,0.3934893256147131,0.8012684453514392,0.3735619546656047,0.17191776346335097,0.23294871971968215,0.02681379118520986,False,,
buenos-aires,2025-09-27,2025-09-15,3Q25,latam,entire,25809.0,0.9215196200949762,False,True,market,18674,396.0,0.021205954803470064,75896.0,754468.0,69958.0,439098.0,10558.0,16496.0,6.276594528145458,9.940813745124908,0.12212274735697597,0.19080667175607838,0.6295720459576263,0.20018344051702658,0.27784072941920523,0.3399932137612198,0.09258722462316854,0.4598233457217536,1731030.0,329272.9326778677,5.257128139632087,0.393231161699571,0.7986130863818547,0.37817595006213545,0.17482529112375703,0.22859288823829357,0.026561622494388315,False,,
buenos-aires,2025-09-27,2025-09-15,3Q25,latam,private,25809.0,0.9215196200949762,False,True,market,1260,30.0,0.023809523809523808,3530.0,40373.0,3107.0,16489.0,738.0,1161.0,5.307048599935629,11.437110481586402,0.17291471415182755,0.27202436738519215,0.6694050991501417,0.16146929878879449,0.19943342776203965,0.21843806504346966,0.1311614730878187,0.6200926361677359,73649.0,15318.33401914442,4.807898816408858,0.39955715385445223,0.8583463125747847,0.26511561525493293,0.10941944227597927,0.33532723089061484,0.03223424514923599,False,,
buenos-aires,2025-11-27,2025-12-15,4Q25,latam,all,25974.0,0.9274110043917592,False,True,market,20523,438.0,0.021341909077620232,70292.0,733427.0,64641.0,451782.0,11136.0,16787.0,6.989093609319163,10.43400386957264,0.1367588544481014,0.20615758707078646,0.5804074432367837,0.17602706199799026,0.3235218801570591,0.39656025753074264,0.09607067660615717,0.42741268047126707,1909431.0,324686.6280343184,5.880842742307758,0.3465384345034929,0.7507244709636179,0.44478443765630793,0.22018320130130786,0.2086771278401991,0.029092327735074208,False,,
buenos-aires,2025-11-27,2025-12-15,4Q25,latam,entire,25974.0,0.9274110043917592,False,True,market,19183,407.0,0.021216702288484594,66811.0,698858.0,61463.0,431877.0,10382.0,15730.0,7.026617639880904,10.460223615871637,0.13449406034225903,0.20377495368751053,0.5775695618984897,0.17626470613486575,0.32669769948062444,0.39838851383256685,0.09573273862088579,0.42534678003256743,1824326.0,306043.7676993478,5.960997061675789,0.3438859043775538,0.7456695524881162,0.4479094418363009,0.22495380915729565,0.20820465378614528,0.029376638354588144,False,,
buenos-aires,2025-11-27,2025-12-15,4Q25,latam,private,25974.0,0.9274110043917592,False,True,market,1340,31.0,0.023134328358208955,3481.0,34569.0,3178.0,19905.0,754.0,1057.0,6.263373190685966,9.930767020970986,0.1780401416765053,0.24958677685950414,0.6348750359092215,0.17122277184760912,0.26256822752082737,0.3595996412971159,0.10255673656995117,0.46917758685527494,85105.0,18642.860334970646,4.565018375445229,0.4033985446560575,0.8337067101618415,0.3777962891847752,0.1418682444637081,0.2188051661591673,0.02442504537445044,False,,
buenos-aires,2026-03-30,2026-03-15,1Q26,latam,all,26568.0,0.9486199878601778,False,True,market,21157,358.0,0.016921113579429974,67540.0,646673.0,62932.0,405586.0,11623.0,16231.0,6.444829339604652,9.574666864080545,0.14682364235817238,0.20503265414398142,0.6302191294047972,0.21100772724390843,0.2878146283683743,0.3744813839452088,0.08196624222682855,0.41451088881088277,1931322.0,399915.1024940136,4.82932999518044,0.42602643891320235,0.8099004983183418,0.40131748433411024,0.17091268663767356,0.17265607675268735,0.019186815043984576,False,,
buenos-aires,2026-03-30,2026-03-15,1Q26,latam,entire,26568.0,0.9486199878601778,False,True,market,19711,330.0,0.016741920754908428,64403.0,611991.0,60106.0,387876.0,10737.0,15034.0,6.453199347818853,9.502523174386287,0.14289326590364654,0.20007985094490285,0.6295358911851933,0.21420249644194114,0.2903436175333447,0.3786166790034494,0.08012049128146205,0.40718082455460947,1846567.0,379234.74340935034,4.869192583462202,0.4262495382452865,0.807045711385216,0.4035861366893617,0.1738398900582047,0.17016432506535178,0.019114398556579246,False,,
buenos-aires,2026-03-30,2026-03-15,1Q26,latam,private,26568.0,0.9486199878601778,False,True,market,1446,28.0,0.019363762102351315,3137.0,34682.0,2826.0,17710.0,886.0,1197.0,6.266808209483369,11.055785782594835,0.22023365647526721,0.2975391498881432,0.6442460949952183,0.15463352747823078,0.2358941664010201,0.30151087019203043,0.11985973860376156,0.5438556023297387,84755.0,20680.359084663254,4.098333092429478,0.4211657479292046,0.8622513489800797,0.35189009275037436,0.11723386831795954,0.22694415932042103,0.020514782701960756,False,,
buenos-aires,2026-06-29,2026-06-15,2Q26,latam,all,27815.0,0.9931445710001071,False,True,market,21631,400.0,0.018491979104063614,77957.0,727751.0,73021.0,485301.0,12062.0,16998.0,6.646047027567412,9.335287402029325,0.13399393461380374,0.18882680323042914,0.61635260464102,0.22013985552750873,0.30294906166219837,0.392450164960268,0.08069833369678156,0.3874099795122233,2005831.0,394046.5372168815,5.090340380014554,0.41450708959163723,0.7924347311886446,0.41194259092235713,0.18584708342255954,0.17355031948600566,0.02171818538879588,False,,
buenos-aires,2026-06-29,2026-06-15,2Q26,latam,entire,27815.0,0.9931445710001071,False,True,market,20158,375.0,0.018603036015477727,74309.0,692235.0,69700.0,465691.0,11171.0,15780.0,6.681362984218078,9.3156279858429,0.13068554047730463,0.1846045858680393,0.6138421994643987,0.22216877216552183,0.30740556325613316,0.3982650400514276,0.07875223727946817,0.37956618778305057,1918141.0,372277.69692233304,5.152446724199476,0.4130726832130894,0.7878170803142878,0.4165961356464298,0.1906237423104914,0.17033118114048085,0.021559177375220954,False,,
buenos-aires,2026-06-29,2026-06-15,2Q26,latam,private,27815.0,0.9931445710001071,False,True,market,1473,25.0,0.01697216564833673,3648.0,35516.0,3321.0,19610.0,891.0,1218.0,5.904847937368262,9.735745614035087,0.19629874421678783,0.2683410442828817,0.6674890350877193,0.1805946615609866,0.21217105263157895,0.27911363892330215,0.12033991228070176,0.5402916995157112,87690.0,21768.84029454852,4.028234798615332,0.44588345731149326,0.8714030367775967,0.3101504261307342,0.1041595178140147,0.2439661165577726,0.024437445408388665,False,,
buenos-aires,2026-08-30,2026-08-20,3Q26,latam,all,28007.0,1.0,False,True,market,22073,409.0,0.01852942508947583,85553.0,804943.0,80263.0,525827.0,11926.0,17216.0,6.5513001009182315,9.40870571458628,0.12234429979790519,0.17661239856789668,0.628698000070132,0.22358601789195012,0.29121129592182626,0.37349104222286544,0.0800907040080418,0.4029229398851844,2061342.0,402667.1021674873,5.119221284540388,0.42750592835266943,0.7998645011388683,0.3911791039768625,0.17831629647208458,0.18131496767046804,0.021819202389047106,False,,
buenos-aires,2026-08-30,2026-08-20,3Q26,latam,entire,28007.0,1.0,False,True,market,20531,374.0,0.018216355754712386,81392.0,765470.0,76430.0,503857.0,11013.0,15975.0,6.592398272929478,9.404732651857676,0.11918186245333044,0.1728802553974352,0.625970611362296,0.2250708714907181,0.295164143896206,0.37807752100016984,0.07886524474149793,0.396851607509112,1968644.0,379262.79646371125,5.190712135110158,0.42549714259350263,0.7950197868689337,0.39547907896038986,0.18314721135013368,0.17902377844610756,0.021833001780932632,False,,
buenos-aires,2026-08-30,2026-08-20,3Q26,latam,private,28007.0,1.0,False,True,market,1542,35.0,0.022697795071335927,4161.0,39473.0,3833.0,21970.0,913.0,1241.0,5.731802765457866,9.486421533285268,0.17993693338588884,0.24458021284982262,0.6820475847152127,0.19479137638385732,0.21389089161259311,0.28454893218149113,0.10406152367219418,0.5206596914346515,92698.0,23404.305703775994,3.960724200634772,0.47016687068226953,0.8783722725437939,0.29985976643483253,0.10003214186751382,0.22997336288289788,0.02159558558869235,False,,
mexico-city,2025-09-27,2025-09-15,3Q25,latam,all,25562.0,0.8830621480637026,False,True,market,19436,315.0,0.016207038485285038,93743.0,743958.0,88948.0,497195.0,9047.0,13842.0,5.589726581823087,7.9361445654608875,0.08801439828777119,0.13466290495184358,0.691955666023063,0.2792496350600437,0.2479758488633818,0.35642603480303997,0.06006848511355514,0.36432433013691634,2112751.0,467374.4360687923,4.520467610019275,0.48081927527174456,0.8351725389003652,0.35000744759393687,0.14765157040143534,0.1691732771343185,0.017175890698199494,False,,
mexico-city,2025-09-27,2025-09-15,3Q25,latam,entire,25562.0,0.8830621480637026,False,True,market,13966,270.0,0.0193326650436775,72602.0,591583.0,68944.0,404234.0,6433.0,10091.0,5.8632223253655145,8.148301699677695,0.08139431897260707,0.12767761118491808,0.6713038208313821,0.2757043390361116,0.26902840142144846,0.3745662062635336,0.0596677777471695,0.3497294547003548,1641961.0,335469.4919519534,4.894516608488396,0.4578420849505386,0.8110522196640163,0.3715231278771087,0.17015018113537717,0.1706347871723527,0.018797599200606526,False,,
mexico-city,2025-09-27,2025-09-15,3Q25,latam,private,25562.0,0.8830621480637026,False,True,market,5470,45.0,0.008226691042047532,21141.0,152375.0,20004.0,92961.0,2614.0,3751.0,4.647120575884823,7.207558772054302,0.11003999158071985,0.1579035992422648,0.7628778203490847,0.29301394585726004,0.17567759330211438,0.28599835931091055,0.06144458634880091,0.42098769483182935,470790.00000000006,131904.94411683895,3.569161134574175,0.5609561736701766,0.8965169509245988,0.2749678165197059,0.0904315961004363,0.1640760098101175,0.013051452974964834,False,,
mexico-city,2025-12-29,2025-12-15,4Q25,latam,all,21796.0,0.7529623104294054,False,False,market,18286,65.0,0.0035546319588756425,75813.0,627017.0,71376.0,407395.0,8231.0,12668.0,5.707730889934992,8.27057364831889,0.0979367950121365,0.15073056970158488,0.6906731035574374,0.27426210134653445,0.23845514621502908,0.3322078986694141,0.07087175022753353,0.39352999998405147,2105870.0,495977.7047407146,4.245896498716407,0.5157541349058571,0.8579165752939346,0.3158542299015138,0.1252352265405128,0.16839163519262917,0.01684819816555253,False,,
mexico-city,2025-12-29,2025-12-15,4Q25,latam,entire,21796.0,0.7529623104294054,False,False,market,13475,39.0,0.0028942486085343226,60292.0,507397.0,56905.0,338028.0,6023.0,9410.0,5.940216149723223,8.415660452464673,0.09082409711226722,0.14189851466485712,0.6745173489020102,0.27451679848323896,0.2573641610827307,0.3506406226288291,0.06811849001525908,0.37484257888793193,1649684.0,359824.289575332,4.584693273338974,0.4977711942106527,0.8378724199394305,0.33548531685244054,0.1442718134579332,0.16674348893690677,0.017855766602636238,False,,
mexico-city,2025-12-29,2025-12-15,4Q25,latam,private,21796.0,0.7529623104294054,False,False,market,4811,26.0,0.0054042818540843895,15521.0,119620.0,14471.0,69367.0,2208.0,3258.0,4.793518070624007,7.706977643193094,0.12454171132043544,0.18376670991031643,0.7534308356420334,0.2731817421835813,0.16500225500934218,0.2540210667112523,0.08156690934862444,0.4727971911051664,456186.0,136153.41516538247,3.3505292500072894,0.5807849984962071,0.9108889811040374,0.2448632524371624,0.07492560812088281,0.17435174906663053,0.014185410775079864,False,,
mexico-city,2026-03-30,2026-03-15,1Q26,latam,all,21567.0,0.7450513006529174,False,False,market,18116,0.0,0.0,94361.0,699483.0,90474.0,497977.0,7840.0,11727.0,5.504089572694918,7.4128400504445695,0.07671157816459721,0.11474447412451932,0.7152849164379351,0.3203580358636307,0.23219338497896377,0.34729078476531955,0.052521698583101066,0.33235117937104974,2102074.0,482126.49956722447,4.360005106309036,0.530525794906705,0.8463878351136447,0.333473873447603,0.13952381433224842,0.13600033164569206,0.014088350554106989,False,,
mexico-city,2026-03-30,2026-03-15,1Q26,latam,entire,21567.0,0.7450513006529174,False,False,market,13543,0.0,0.0,74704.0,561024.0,71806.0,410725.0,5809.0,8707.0,5.71992591148372,7.509959306061255,0.07214983915640952,0.10814402643051432,0.6984498822017563,0.3214782255304586,0.2521150139216106,0.3695510352498289,0.049435103876633114,0.3089707392197125,1649555.0,357859.9433605821,4.6094988573166376,0.5145526194311959,0.8276616444223105,0.35632521362736774,0.15826022692442762,0.12912216694143627,0.014078128653261862,False,,
mexico-city,2026-03-30,2026-03-15,1Q26,latam,private,21567.0,0.7450513006529174,False,False,market,4573,0.0,0.0,19657.0,138459.0,18668.0,87252.0,2031.0,3020.0,4.6738804371116345,7.043750317952892,0.09364625599409812,0.13924751014385836,0.7792643841888386,0.31581912335059475,0.15648369537569315,0.25709415783733813,0.06425192043546828,0.4270867188120671,452519.0,124266.55620664243,3.6415187948679266,0.588752369860471,0.9003150842845047,0.2501745148566226,0.08556712836866519,0.1610731152829064,0.014117787346830144,False,,
