quarter,region,metric,value,basis
2Q25,emea,adr_yoy_reported_pct,9.0,disclosed (shareholder letter)
2Q25,latam,adr_yoy_reported_pct,-3.0,disclosed (shareholder letter)
2Q25,na,adr_yoy_reported_pct,3.0,disclosed (shareholder letter)
2Q25,apac,fx_contribution_pp,-0.288272,derived (02 basket x pass-through [WS10 fitted 0.86])
2Q25,emea,fx_contribution_pp,5.408,derived (02 basket x pass-through [WS10 fitted 1.04])
2Q25,latam,fx_contribution_pp,-5.576776000000001,derived (02 basket x pass-through [WS10 fitted 0.62])
2Q25,na,fx_contribution_pp,-0.3308,derived (02 basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
2Q25,apac,nights_m,15.612300590408614,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
2Q25,emea,nights_m,57.47039933150608,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
2Q25,latam,nights_m,22.235584541301375,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
2Q25,na,nights_m,39.08171553678395,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
2Q25,apac,nights_share_pct,11.616295082149264,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
2Q25,emea,nights_share_pct,42.76071378832296,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
2Q25,latam,nights_share_pct,16.544333736087328,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
2Q25,na,nights_share_pct,29.078657393440434,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,apac,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
3Q25,emea,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
3Q25,latam,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
3Q25,na,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
3Q25,apac,adr_usd,116.58264543980945,derived (disclosed y/y chained onto modelled base)
3Q25,emea,adr_usd,164.62146588903536,derived (disclosed y/y chained onto modelled base)
3Q25,latam,adr_usd,94.95246093928468,derived (disclosed y/y chained onto modelled base)
3Q25,na,adr_usd,249.16450636575416,derived (disclosed y/y chained onto modelled base)
3Q25,apac,adr_usd_anchored,116.02552902266109,derived (level rescaled x0.9952 to the 10-K annual regional ADR; disclosed y/y no longer exact)
3Q25,emea,adr_usd_anchored,162.07205576526624,derived (level rescaled x0.9845 to the 10-K annual regional ADR; disclosed y/y no longer exact)
3Q25,latam,adr_usd_anchored,97.08108492004638,derived (level rescaled x1.0224 to the 10-K annual regional ADR; disclosed y/y no longer exact)
3Q25,na,adr_usd_anchored,249.33697459100105,derived (level rescaled x1.0007 to the 10-K annual regional ADR; disclosed y/y no longer exact)
3Q25,apac,adr_yoy_exfx_pct,3.0,disclosed (shareholder letter)
3Q25,emea,adr_yoy_exfx_pct,4.0,disclosed (shareholder letter)
3Q25,latam,adr_yoy_exfx_pct,3.0,disclosed (shareholder letter)
3Q25,na,adr_yoy_exfx_pct,5.0474,derived (disclosed reported y/y - basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
3Q25,apac,adr_yoy_reported_pct,2.0,disclosed (shareholder letter)
3Q25,emea,adr_yoy_reported_pct,10.0,disclosed (shareholder letter)
3Q25,latam,adr_yoy_reported_pct,4.0,disclosed (shareholder letter)
3Q25,na,adr_yoy_reported_pct,5.0,disclosed (shareholder letter)
3Q25,apac,fx_contribution_pp,-1.387438,derived (02 basket x pass-through [WS10 fitted 0.86])
3Q25,emea,fx_contribution_pp,5.58688,derived (02 basket x pass-through [WS10 fitted 1.04])
3Q25,latam,fx_contribution_pp,0.946492,derived (02 basket x pass-through [WS10 fitted 0.62])
3Q25,na,fx_contribution_pp,-0.0474,derived (02 basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
3Q25,apac,nights_m,19.855403772156095,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,emea,nights_m,49.13777162715504,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,latam,nights_m,22.665071066301472,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,na,nights_m,41.941753534387395,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,apac,nights_share_pct,14.861829170775517,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,emea,nights_share_pct,36.77976918200227,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,latam,nights_share_pct,16.96487355262086,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
3Q25,na,nights_share_pct,31.393528094601336,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,apac,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
4Q25,emea,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
4Q25,latam,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
4Q25,na,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
4Q25,apac,adr_usd,115.89362983544757,derived (disclosed y/y chained onto modelled base)
4Q25,emea,adr_usd,160.83049486763423,derived (disclosed y/y chained onto modelled base)
4Q25,latam,adr_usd,93.41420329965088,derived (disclosed y/y chained onto modelled base)
4Q25,na,adr_usd,247.03682046937146,derived (disclosed y/y chained onto modelled base)
4Q25,apac,adr_usd_anchored,115.33980603448074,derived (level rescaled x0.9952 to the 10-K annual regional ADR; disclosed y/y no longer exact)
4Q25,emea,adr_usd_anchored,158.33979361180457,derived (level rescaled x0.9845 to the 10-K annual regional ADR; disclosed y/y no longer exact)
4Q25,latam,adr_usd_anchored,95.50834294932812,derived (level rescaled x1.0224 to the 10-K annual regional ADR; disclosed y/y no longer exact)
4Q25,na,adr_usd_anchored,247.20781593986774,derived (level rescaled x1.0007 to the 10-K annual regional ADR; disclosed y/y no longer exact)
4Q25,apac,adr_yoy_exfx_pct,2.0,disclosed (shareholder letter)
4Q25,emea,adr_yoy_exfx_pct,4.0,disclosed (shareholder letter)
4Q25,latam,adr_yoy_exfx_pct,3.0,disclosed (shareholder letter)
4Q25,na,adr_yoy_exfx_pct,4.777,derived (disclosed reported y/y - basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
4Q25,apac,adr_yoy_reported_pct,2.0,disclosed (shareholder letter)
4Q25,emea,adr_yoy_reported_pct,12.0,disclosed (shareholder letter)
4Q25,latam,adr_yoy_reported_pct,9.0,disclosed (shareholder letter)
4Q25,na,adr_yoy_reported_pct,5.0,disclosed (shareholder letter)
4Q25,apac,fx_contribution_pp,-0.4851260000000001,derived (02 basket x pass-through [WS10 fitted 0.86])
4Q25,emea,fx_contribution_pp,7.637240000000001,derived (02 basket x pass-through [WS10 fitted 1.04])
4Q25,latam,fx_contribution_pp,5.0618039999999995,derived (02 basket x pass-through [WS10 fitted 0.62])
4Q25,na,fx_contribution_pp,0.2229999999999999,derived (02 basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
4Q25,apac,nights_m,14.975976488026477,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,emea,nights_m,49.073899005288645,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,latam,nights_m,21.211689273476544,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,na,nights_m,36.63843523320835,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,apac,nights_share_pct,12.285460613639438,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,emea,nights_share_pct,40.25750533657805,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,latam,nights_share_pct,17.40089357955418,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
4Q25,na,nights_share_pct,30.05614047022834,derived (disclosed nights y/y; RAS to 10-K annual + letter quarterly nights)
1Q26,apac,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
1Q26,emea,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
1Q26,latam,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
1Q26,na,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
1Q26,apac,adr_usd,128.3223665955498,derived (disclosed y/y chained onto modelled base)
1Q26,emea,adr_usd,183.23683207895454,derived (disclosed y/y chained onto modelled base)
1Q26,latam,adr_usd,99.92544385639364,derived (disclosed y/y chained onto modelled base)
1Q26,na,adr_usd,279.0077330058745,derived (disclosed y/y chained onto modelled base)
1Q26,apac,adr_usd_anchored,127.70914927792921,derived (no 2026 annual anchor; FY2025 rescaling x0.9952 carried forward)
1Q26,emea,adr_usd_anchored,180.39913511017434,derived (no 2026 annual anchor; FY2025 rescaling x0.9845 carried forward)
1Q26,latam,adr_usd_anchored,102.1655511056095,derived (no 2026 annual anchor; FY2025 rescaling x1.0224 carried forward)
1Q26,na,adr_usd_anchored,279.2008582998562,derived (no 2026 annual anchor; FY2025 rescaling x1.0007 carried forward)
1Q26,apac,adr_yoy_exfx_pct,2.0,disclosed (shareholder letter)
1Q26,emea,adr_yoy_exfx_pct,4.0,disclosed (shareholder letter)
1Q26,latam,adr_yoy_exfx_pct,3.0,disclosed (shareholder letter)
1Q26,na,adr_yoy_exfx_pct,6.3048,derived (disclosed reported y/y - basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
1Q26,apac,adr_yoy_reported_pct,6.0,disclosed (shareholder letter)
1Q26,emea,adr_yoy_reported_pct,15.0,disclosed (shareholder letter)
1Q26,latam,adr_yoy_reported_pct,10.0,disclosed (shareholder letter)
1Q26,na,adr_yoy_reported_pct,7.0,disclosed (shareholder letter)
1Q26,apac,fx_contribution_pp,4.221052,derived (02 basket x pass-through [WS10 fitted 0.86])
1Q26,emea,fx_contribution_pp,9.88988,derived (02 basket x pass-through [WS10 fitted 1.04])
1Q26,latam,fx_contribution_pp,7.662394,derived (02 basket x pass-through [WS10 fitted 0.62])
1Q26,na,fx_contribution_pp,0.6952,derived (02 basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
1Q26,apac,nights_m,22.94237741724494,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
1Q26,emea,nights_m,61.921944101705606,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
1Q26,latam,nights_m,28.023657988207635,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
1Q26,na,nights_m,43.312020492841796,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
1Q26,apac,nights_share_pct,14.687821649964752,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
1Q26,emea,nights_share_pct,39.64272989865916,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
1Q26,latam,nights_share_pct,17.940882194755208,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
1Q26,na,nights_share_pct,27.72856625662087,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,apac,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
2Q26,emea,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
2Q26,latam,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
2Q26,na,adr_sign_statement,,disclosed qualitative: ex-FX up across all regions
2Q26,apac,adr_usd,122.64729855498697,derived (disclosed y/y chained onto modelled base)
2Q26,emea,adr_usd,172.51989529791717,derived (disclosed y/y chained onto modelled base)
2Q26,latam,adr_usd,100.54808998274767,derived (disclosed y/y chained onto modelled base)
2Q26,na,adr_usd,280.5569361389787,derived (disclosed y/y chained onto modelled base)
2Q26,apac,adr_usd_anchored,122.0612008276099,derived (no 2026 annual anchor; FY2025 rescaling x0.9952 carried forward)
2Q26,emea,adr_usd_anchored,169.84816615707376,derived (no 2026 annual anchor; FY2025 rescaling x0.9845 carried forward)
2Q26,latam,adr_usd_anchored,102.80215557978279,derived (no 2026 annual anchor; FY2025 rescaling x1.0224 carried forward)
2Q26,na,adr_usd_anchored,280.7511337699429,derived (no 2026 annual anchor; FY2025 rescaling x1.0007 carried forward)
2Q26,apac,adr_yoy_exfx_pct,-1.3508960000000005,derived (disclosed reported y/y - basket x pass-through [WS10 fitted 0.86])
2Q26,emea,adr_yoy_exfx_pct,5.0,disclosed (shareholder letter)
2Q26,latam,adr_yoy_exfx_pct,2.0,disclosed (shareholder letter)
2Q26,na,adr_yoy_exfx_pct,6.7506,derived (disclosed reported y/y - basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
2Q26,apac,adr_yoy_reported_pct,1.0,disclosed (shareholder letter)
2Q26,emea,adr_yoy_reported_pct,7.0,disclosed (shareholder letter)
2Q26,latam,adr_yoy_reported_pct,9.0,disclosed (shareholder letter)
2Q26,na,adr_yoy_reported_pct,7.0,disclosed (shareholder letter)
2Q26,apac,fx_contribution_pp,2.3508960000000005,derived (02 basket x pass-through [WS10 fitted 0.86])
2Q26,emea,fx_contribution_pp,2.01188,derived (02 basket x pass-through [WS10 fitted 1.04])
2Q26,latam,fx_contribution_pp,7.089328,derived (02 basket x pass-through [WS10 fitted 0.62])
2Q26,na,fx_contribution_pp,0.2494,derived (02 basket x pass-through [NOT IDENTIFIED; 1.00 assumed (NA basket <1% every quarter)])
2Q26,apac,nights_m,18.28913838585792,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,emea,nights_m,61.61866781335919,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,latam,nights_m,26.48952259527591,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,na,nights_m,41.902671205507005,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,apac,nights_share_pct,12.332527569695158,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,emea,nights_share_pct,41.55001201170545,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,latam,nights_share_pct,17.86211907975449,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
2Q26,na,nights_share_pct,28.255341338844907,derived (disclosed nights y/y; scaled to letter quarterly nights (no 2026 annual anchor))
