source,market,dump_date,abnb_region,settlement,cdn_path,listings,listings_with_bookings,weight_source,occ_field_nonnull_share,bedrooms_field_nonnull_share,bedrooms_eh_nonnull_share,bedrooms_priv_nonnull_share,est_nights_ltm,bedroom_nights_ltm,bedrooms_per_booked_night,bedrooms_per_listing,bedrooms_cc_per_booked_night,bedrooms_f_per_booked_night,bedrooms_f_per_listing,capacity_per_booked_night,capacity_per_listing,mean_log_capacity_booked,mean_log_capacity_listing,share_bed_ge3_booked,share_bed_ge4_booked,share_cap_ge6_booked,share_cap_le2_booked,share_cap_ge6_listing,share_cap_le2_listing,share_entire_booked,share_entire_listing,scope_ref_listings,scope_ref_n_dumps,scope_vs_peer,partial_scope,scope_unverified,scope_vs_peer_pit,partial_scope_pit,scope_unverified_pit
ws05_repo,los-angeles,2026-06-15,na,urban,,43751,24102,disclosed,1.0,0.7812,0.9127,0.3815,2820219.0,4977581.0,1.7649625791472223,1.830792439029965,2.029540228439532,1.7764180724972067,1.8475691984183216,4.187490758696399,4.156704989600238,1.2331395437814616,1.206332320809204,0.2143932793871681,0.0843009000364865,0.2782361937140342,0.4021797597987958,0.2786222029210761,0.4209503782770679,0.821320968336147,0.7512742565884208,46088,9,0.9492926575247352,False,False,0.9492926575247352,False,False
ws05_repo,los-angeles,2026-07-12,na,urban,,43805,24342,disclosed,1.0,0.7849,0.9127,0.3938,2865354.0,5067310.0,1.7684760766034493,1.830361830841228,2.031267197813494,1.780251584969955,1.847996804017806,4.207983027577046,4.165369250085607,1.238653493653474,1.20869432817599,0.2156567739972094,0.0838514194057697,0.2800833684075335,0.3983389137956427,0.2797397557356466,0.4186736673895674,0.8225590974099536,0.7523113799794544,46088,8,0.9504643291095296,False,False,0.9504643291095296,False,False
ws05_repo,los-angeles,2026-08-10,na,urban,,43735,24488,disclosed,1.0,0.7302,0.9133,0.1847,2900259.0,5140171.0,1.7723144726039983,1.8243969360923744,2.0366419308053003,1.7853221039914022,1.8416257002400824,4.217003033177382,4.144963987652909,1.2402520924513567,1.2032748848247194,0.2167920175405024,0.0855071909095015,0.2800208533099975,0.3977720610469616,0.2754773065050874,0.4225448725277237,0.8208901342949027,0.7476620555619069,46088,7,0.9489454955736851,False,False,0.9489454955736851,False,False
ws08_new_market,melbourne,2025-08-05,apac,urban,australia/vic/melbourne,25599,15424,disclosed,1.0,0.9064,0.9932,0.6799,1398267.0,2492512.0,1.7825722841202718,1.7124887690925428,1.9233925216448935,1.779702302922117,1.737333489589437,4.0480673576648805,3.699324192351264,1.242448486971426,1.1249749553202322,0.1769004060025731,0.0560386535618733,0.2374768195201631,0.3743920152588883,0.2009844134536505,0.4608383139966405,0.8742479083036359,0.7231923121996953,25599,2,1.0,False,False,1.0,False,True
ws08_new_market,melbourne,2025-09-12,apac,urban,australia/vic/melbourne,24491,14882,disclosed,1.0,0.7641,0.9728,0.2137,1381103.0,2481016.0,1.7964018614107709,1.7183455146788615,1.9316665062474077,1.799788285160484,1.7401290269895064,4.073079994757813,3.710097586868645,1.2476841506221137,1.1272287236412444,0.180002505243997,0.057353434175438,0.2409081726706842,0.3716667040763795,0.2027683638887754,0.4595974031276795,0.8764639567070668,0.7250826834347311,25599,2,0.9567170592601274,False,False,0.9567170592601274,False,False
ws08_new_market,melbourne,2026-06-16,apac,urban,australia/vic/melbourne,25728,15667,disclosed,1.0,0.8181,0.9753,0.3854,1365645.0,2459746.0,1.8011606237345723,1.7419154228855722,1.9375304303464989,1.8070142679832608,1.7693757773631842,4.078834543384262,3.7679959577114426,1.2498919607159216,1.1454717180885543,0.1819960531470477,0.0583768109574596,0.2418176026712652,0.3668552222576145,0.2114039179104477,0.4443407960199005,0.8753892849166511,0.7338697139303483,25728,3,1.0,False,False,1.0,False,True
ws08_new_market,melbourne,2026-07-15,apac,urban,australia/vic/melbourne,25638,15597,disclosed,1.0,0.8184,0.9753,0.3853,1359226.0,2460487.0,1.8102118411507728,1.747913253763944,1.945496188082784,1.8165272000388455,1.7755870192682737,4.101362098723833,3.7804040876823466,1.2565569613437209,1.1483588726783824,0.1845763691983526,0.0591130540469355,0.2444302860598605,0.3600556493180677,0.2127701068726109,0.4424682112489274,0.8779577494838975,0.7342616428738591,25728,3,0.9965018656716418,False,False,0.9965018656716418,False,False
ws08_new_market,melbourne,2026-08-15,apac,urban,australia/vic/melbourne,25528,15454,disclosed,1.0,0.7713,0.9761,0.1993,1342163.0,2441926.0,1.8193960048071656,1.7557192102789094,1.950830376449496,1.825566641309588,1.7800650266374178,4.13053779607991,3.796928862425572,1.2646700558226744,1.1522986871984195,0.1866837336448702,0.0598146424838115,0.2497438835670481,0.3539428519486828,0.2153713569413976,0.4400266374177374,0.8816112499003474,0.7364854277655907,25728,3,0.992226368159204,False,False,0.992226368159204,False,False
ws05_repo,mexico-city,2025-06-25,latam,urban,,26401,19541,disclosed,1.0,0.965,0.9974,0.9033,2230837.0,3442897.0,1.543320735670065,1.5047914851710162,1.7181870116817113,1.5416254078626097,1.5213628271656376,3.5686574142351053,3.333434339608348,1.119138739829457,1.0224756404437385,0.103674540094144,0.0251443740622914,0.1522320994317379,0.4412263199866238,0.1289345100564372,0.5146774743380933,0.7758029833645399,0.6562630203401386,27051,3,0.9759713134449743,False,False,1.0,False,True
ws05_repo,mexico-city,2025-09-27,latam,urban,,27051,20153,disclosed,1.0,0.9638,0.9966,0.9006,2273149.0,3505864.0,1.5422939719305686,1.5059332372185872,1.7192916398865867,1.5404102414755918,1.5198329082104174,3.569630939282906,3.3392850541569628,1.1186742442067807,1.0243055533618428,0.1030812322465443,0.0253568947746056,0.1524567901180257,0.4431799235333891,0.1294961369265461,0.513548482496026,0.7729405331546678,0.6579793722967727,27051,6,1.0,False,False,1.0,False,False
ws05_repo,mexico-city,2025-12-29,latam,urban,,23242,19111,disclosed,1.0,0.9964,0.9995,0.9895,2224410.0,3411359.0,1.5336017191075386,1.507400395835126,1.7082053629128744,1.5286581610404557,1.5165218139574907,3.563947743446577,3.38813355132949,1.1183274539032226,1.0443267671604766,0.1010321838150341,0.0246308009764386,0.1520394171937727,0.443725302439748,0.1329489716891833,0.4983650288271233,0.7726017236031127,0.689484553824972,31430,10,0.7394845688832326,True,False,0.8591918967875495,False,False
ws05_repo,mexico-city,2026-01-25,latam,urban,,23783,19357,disclosed,1.0,0.9956,0.9995,0.9867,2273302.0,3498304.0,1.5388646119169385,1.5165033847706344,1.71519104855124,1.5348193948714248,1.5250599167472565,3.580716508409353,3.416053483580709,1.1221412462424372,1.0517955303120463,0.102856989524489,0.0251132493615014,0.1552882107172738,0.4424489135187494,0.1365260900643316,0.4938821847538157,0.7727411492181857,0.6942353782113274,31430,9,0.7566974228444162,True,False,0.8791911574433477,False,False
ws05_repo,mexico-city,2026-02-26,latam,urban,,24045,19674,disclosed,1.0,0.996,0.9996,0.9877,2305807.0,3541249.0,1.535795927412832,1.5127053441463922,1.7123923276940352,1.5321637934137593,1.5242669993761695,3.5744899724911927,3.4200873362445416,1.119876543032469,1.052705321047262,0.1027826700153135,0.0251400052129254,0.155239358714758,0.4456183887029573,0.1385319193179455,0.4942815554169266,0.771470031967116,0.6959866916198794,31430,10,0.765033407572383,True,False,0.8888765664855274,False,False
ws05_repo,mexico-city,2026-03-30,latam,urban,,22770,18752,disclosed,1.0,0.9963,0.9996,0.9883,2190662.0,3393850.0,1.5492348888144314,1.5344751866490998,1.7232481597148122,1.5441476138263228,1.5415678524374177,3.6218225358361993,3.493148880105402,1.1336854965724537,1.0753469294143632,0.1056634935010512,0.0265079688240358,0.1608413347198244,0.4335853728233748,0.145937637241985,0.47610891523935,0.7787988288471704,0.7084321475625823,31430,10,0.7244670696786509,True,False,0.8417433736275923,False,False
ws05_repo,mexico-city,2026-04-29,latam,urban,,23597,19022,disclosed,1.0,0.9956,0.9996,0.986,2179861.0,3376289.0,1.5488551792981295,1.5357460694156038,1.720767734799174,1.5434089604795902,1.5421239988134086,3.623333322629287,3.493113531381108,1.1342668762607762,1.0756441357023991,0.1054548890961396,0.0268251049034777,0.1616502153118937,0.4342377793813459,0.1448489214730686,0.4763317370852227,0.7815507502542594,0.7066576259694028,31430,9,0.7507795100222717,True,False,0.9813682678311499,False,False
ws05_repo,mexico-city,2026-05-29,latam,urban,,27493,21033,disclosed,1.0,0.83,0.9763,0.5275,2377233.0,3672236.0,1.5447522392630424,1.5329720292438076,1.7258068987602102,1.5582237837014714,1.5481940857672862,3.599113759568372,3.461135561779362,1.1264115926227825,1.0637308960926626,0.1043187605085408,0.0269754794755078,0.158628539987456,0.4421686893964537,0.1437093078238097,0.4898337758702215,0.7644677656754723,0.6741716073182265,31430,9,0.8747375119312758,False,False,1.0,False,False
ws05_repo,mexico-city,2026-06-15,latam,urban,,31430,22651,disclosed,1.0,0.8302,0.9761,0.5326,2501789.0,3859195.0,1.5425741339497456,1.5291123130766784,1.724739576309131,1.5558414398656322,1.5450047725103404,3.5913560256280608,3.428316894686605,1.124223606242869,1.0556360849681683,0.1036158524959539,0.0264478739014361,0.158111255585503,0.4438383892486536,0.1400572701240852,0.4933503022589882,0.7620986422116334,0.6708876869233217,31430,9,1.0,False,False,1.0,False,False
ws05_repo,mexico-city,2026-07-14,latam,urban,,31244,23418,disclosed,1.0,0.8309,0.9754,0.5391,2548991.0,3933747.0,1.543256527779031,1.5245487133529638,1.726544424015871,1.556774229489237,1.5407118166688003,3.5925642734713463,3.4215529381641274,1.1250836156007076,1.0530430161701223,0.1037304564825846,0.0266289680897264,0.1577953786419803,0.4419666448410371,0.1391947253872743,0.4958071949814364,0.7619038278283446,0.6688004096786583,31430,9,0.9940820871778555,False,False,0.9940820871778555,False,False
ws05_repo,mexico-city,2026-08-30,latam,urban,,30621,23355,disclosed,1.0,0.7359,0.9775,0.2446,2609726.0,4016034.0,1.538871896896456,1.522353940106463,1.7211390112759404,1.5562754480738592,1.5414258188824663,3.591174322515084,3.428235524639953,1.1261455527742492,1.0546579787401158,0.1018122208998186,0.0263889772336252,0.1575023584851436,0.4390154368696177,0.1397733581529016,0.4946605270892524,0.760724689105293,0.6702916299271742,31430,7,0.9742602608972319,False,False,0.9742602608972319,False,False
ws08_new_market,mid-north-coast,2025-03-04,apac,non_urban,australia/nsw/mid-north-coast,4677,3630,disclosed,1.0,0.9951,0.9975,0.958,287612.0,609167.0,2.118016633520159,2.4947615993158005,2.232874346634737,2.112636120885081,2.4873850759033567,4.8968262798492415,5.631173829377806,1.435264223363704,1.597301122692776,0.3361125405059594,0.1382591825097701,0.3744176181800481,0.2751241255580435,0.5116527688689331,0.1744708146247594,0.9375930072458728,0.9388496899722044,5072,3,0.9221214511041009,False,False,1.0,False,True
ws08_new_market,mid-north-coast,2025-06-10,apac,non_urban,australia/nsw/mid-north-coast,5013,3845,disclosed,1.0,0.996,0.9981,0.9633,303131.0,638327.0,2.105779349522154,2.500099740674247,2.220645933625557,2.098429391913067,2.4910233393177736,4.853779389108999,5.643526830241372,1.4263398952401896,1.5994991588651148,0.3292932758444369,0.1336286951845901,0.3651754521972348,0.279430345296258,0.5116696588868941,0.1725513664472371,0.9371261929660774,0.9401555954518253,5160,5,0.9715116279069768,False,False,1.0,False,False
ws08_new_market,mid-north-coast,2025-08-08,apac,non_urban,australia/nsw/mid-north-coast,5072,3860,disclosed,1.0,0.9947,0.9966,0.9635,302331.0,636776.0,2.106221326956217,2.508675078864353,2.2201099379359026,2.0986567702286565,2.4991127760252367,4.851020900933083,5.6512223974763405,1.4241477062153585,1.601131990063426,0.3301943895928634,0.1351994998858866,0.3663038193238536,0.2811454994691249,0.5151813880126183,0.1709384858044164,0.937039205374242,0.940654574132492,5160,5,0.9829457364341085,False,False,1.0,False,False
ws08_new_market,mid-north-coast,2025-10-17,apac,non_urban,australia/nsw/mid-north-coast,5160,3845,disclosed,1.0,0.9953,0.9986,0.9428,301466.0,634657.0,2.105235747978213,2.522286821705426,2.220867158942439,2.0986910630054467,2.511627906976744,4.835556911890562,5.674806201550387,1.4193874478494868,1.6052549774981886,0.3288629563532869,0.1350865437561781,0.3627639601149051,0.2854749789362648,0.517829457364341,0.1680232558139535,0.9355350188744336,0.9424418604651162,5160,4,1.0,False,False,1.0,False,False
ws08_new_market,mid-north-coast,2025-11-12,apac,non_urban,australia/nsw/mid-north-coast,5151,3828,disclosed,1.0,0.995,0.9977,0.9485,313722.0,669515.0,2.1341028043936987,2.53329450592118,2.248892878515859,2.1273197289319845,2.5216462822752863,4.894476638552604,5.688410017472336,1.4346656344596955,1.608872204631842,0.3436195102670517,0.1362926412556339,0.3766136898272993,0.2744085527951498,0.5214521452145214,0.1654047757716948,0.9363226040889704,0.943506115317414,5160,4,0.9982558139534884,False,False,0.9982558139534884,False,False
ws08_new_market,mid-north-coast,2026-06-19,apac,non_urban,australia/nsw/mid-north-coast,5328,3985,disclosed,1.0,0.9542,0.9766,0.6135,311742.0,657069.0,2.1077333179359856,2.527214714714715,2.213245145785925,2.12891910618396,2.531906906906907,4.808970238209802,5.65183933933934,1.4154241562454215,1.6005605153524232,0.3277485869725606,0.1349064290342655,0.3632523047904998,0.2857555286101969,0.5146396396396397,0.1709834834834835,0.9333872240506572,0.9388138138138138,5328,3,1.0,False,False,1.0,False,True
ws08_new_market,mid-north-coast,2026-07-16,apac,non_urban,australia/nsw/mid-north-coast,5280,3945,disclosed,1.0,0.9528,0.9772,0.5872,309351.0,649513.0,2.099598837566389,2.530871212121212,2.205541815943279,2.117733577715928,2.535132575757576,4.795197041548274,5.657954545454546,1.411060296400113,1.6013864384190255,0.3239491710063972,0.1348435919069277,0.360606560185679,0.2897905615304298,0.5153409090909091,0.1710227272727272,0.9318153165821348,0.938068181818182,5328,3,0.990990990990991,False,False,0.990990990990991,False,False
ws08_new_market,mid-north-coast,2026-08-18,apac,non_urban,australia/nsw/mid-north-coast,5249,3927,disclosed,1.0,0.9457,0.9795,0.4404,310584.0,651228.0,2.096785410710146,2.528481615545818,2.200855141332897,2.1166737500965924,2.537530958277767,4.7949829997681785,5.672318536864164,1.41176723359988,1.6050629671414065,0.3243116194008706,0.1322347577466965,0.3627102490791541,0.2907168431084666,0.5197180415317203,0.1687940560106686,0.9332547716559773,0.9377024195084778,5328,3,0.9851726726726727,False,False,0.9851726726726727,False,False
ws08_new_market,mornington-peninsula,2025-03-07,apac,non_urban,australia/vic/mornington-peninsula,4689,3469,disclosed,1.0,0.9977,0.9989,0.9394,247155.0,682455.0,2.761242944710809,3.2145446790360417,2.866870394135396,2.747083813801056,3.212305395606739,6.38854564949121,7.453188313073149,1.6800798568417454,1.894233822407808,0.5787582691023851,0.2900689850498675,0.5893589043312901,0.2134490501911755,0.762849221582427,0.0970356152697803,0.9741417329206368,0.9788867562380038,4689,3,1.0,False,False,1.0,False,True
ws08_new_market,mornington-peninsula,2025-06-15,apac,non_urban,australia/vic/mornington-peninsula,4592,3303,disclosed,1.0,0.9963,0.9978,0.9278,240334.0,665645.0,2.7696663809531734,3.2036149825783973,2.8726357501465603,2.7554923564705787,3.202852787456446,6.428170795642731,7.4383710801393725,1.6841899894147967,1.890761080333728,0.5788985328750822,0.2952557690547321,0.5936571604517047,0.2146637596012216,0.757404181184669,0.0979965156794425,0.9765409804688476,0.9788763066202092,4689,3,0.9793132864150139,False,False,0.9793132864150139,False,False
ws08_new_market,mornington-peninsula,2025-09-18,apac,non_urban,australia/vic/mornington-peninsula,4529,3223,disclosed,1.0,0.9967,0.9984,0.9149,234389.0,648509.0,2.7668064627606244,3.2088761315963787,2.8705607856968447,2.752729436961632,3.209096930889821,6.412088451249845,7.431883417973062,1.6804170234132068,1.8892635050754172,0.5783291878031819,0.2958799261057472,0.5907871103166105,0.2168361143227711,0.7560167807463016,0.0989180834621329,0.9754510663896344,0.9792448664164276,4689,3,0.9658775858391981,False,False,0.9658775858391981,False,False
ws08_new_market,mornington-peninsula,2026-06-22,apac,non_urban,australia/vic/mornington-peninsula,4458,3184,disclosed,1.0,0.9823,0.9903,0.6146,223607.0,622357.0,2.7832625991136237,3.206370569762225,2.8784177039066883,2.7879583376191266,3.211417676087932,6.432137634331662,7.390982503364738,1.684332329351345,1.8811427858617864,0.5788548659031246,0.3040244715058115,0.5910682581493424,0.2150424628924854,0.7507851054284432,0.1027366532077164,0.9783459372917664,0.9784656796769852,4458,3,1.0,False,False,1.0,False,True
ws08_new_market,mornington-peninsula,2026-07-19,apac,non_urban,australia/vic/mornington-peninsula,4437,3157,disclosed,1.0,0.9797,0.9905,0.4787,222622.0,619287.0,2.7817870650699392,3.2150101419878294,2.875650391300025,2.7862879679456656,3.219179625873338,6.437005327415979,7.409060175794456,1.686090482293288,1.8845948455669053,0.5776787559181034,0.3025846502142645,0.5888411747266667,0.2114930240497345,0.7516339869281046,0.1005183682668469,0.9783579340765962,0.9788145143114716,4458,3,0.9952893674293405,False,False,0.9952893674293405,False,False
ws08_new_market,mornington-peninsula,2026-08-26,apac,non_urban,australia/vic/mornington-peninsula,4406,3126,disclosed,1.0,0.9789,0.9905,0.4694,222259.0,617815.0,2.7797074584156323,3.2122106218792554,2.874265274463573,2.784323694428572,3.216409441670449,6.441223977431736,7.406945074897867,1.6867033117650545,1.8837761584734665,0.5779653467351153,0.3007167313809564,0.5906757431645063,0.2117304586091002,0.7510213345438039,0.1014525646845211,0.977958147926518,0.9777576032682704,4458,3,0.9883355764917003,False,False,0.9883355764917003,False,False
ws05_repo,nashville,2024-06-22,na,urban,,8994,7550,reconstructed_ia_model,0.0,0.9821,0.9878,0.9179,968555.0,2151038.0,2.220873362896273,2.400378029797643,2.359359129195641,2.2124812220266272,2.3918167667333776,6.633560303751465,6.8539026017344895,1.7199595417616602,1.7388558833767251,0.3770198904553691,0.1882030447419093,0.5769445204454058,0.1449664706702252,0.5860573715810541,0.1490993995997331,0.9398598943787396,0.916055147876362,9406,3,0.9561981713799702,False,False,1.0,False,True
ws05_repo,nashville,2024-09-18,na,urban,,9166,7588,reconstructed_ia_model,0.0,0.9837,0.9906,0.9152,981932.5,2179982.5,2.2200940492345453,2.370390573859917,2.357401073912982,2.208797447889748,2.361989962906393,6.545654105552062,6.727580187650011,1.7126681434775473,1.7195353007520706,0.3771888597230461,0.1883780198740748,0.5783177560575702,0.1451785127796462,0.5761509927994763,0.1564477416539384,0.940657326241875,0.9073750818241326,9585,4,0.9562858633281168,False,False,1.0,False,False
ws05_repo,nashville,2024-12-21,na,urban,,9406,7696,reconstructed_ia_model,0.0,0.9818,0.9865,0.9314,991415.0,2200876.5,2.21993463887474,2.356687220922815,2.358635917979779,2.213094667722397,2.3545077610036147,6.559649087415462,6.6925366787157134,1.7155306644839172,1.7159540081674158,0.3775679205983367,0.1915398697820791,0.5812671787293918,0.1447400937044527,0.5722942802466511,0.1554327025302998,0.9417211762985228,0.9132468637040188,9698,5,0.9698906991132192,False,False,1.0,False,False
ws05_repo,nashville,2025-03-15,na,urban,,9585,7835,disclosed,1.0,0.9806,0.9872,0.91,982048.0,2181421.0,2.22129773697416,2.353364632237872,2.351923317583313,2.2136922024178043,2.354199269692228,6.552317198344684,6.699739175795514,1.7154885152240429,1.7192964066363023,0.3776169800254162,0.191543590537326,0.5809481817589365,0.1421539476685457,0.5739175795513823,0.1510693792383933,0.9447654289810682,0.913093375065206,9698,5,0.9883481130129924,False,False,1.0,False,False
ws05_repo,nashville,2025-06-19,na,urban,,9698,7973,disclosed,1.0,0.9829,0.9887,0.9215,989623.0,2206166.0,2.2292994402919093,2.3515157764487524,2.353767087056989,2.2189934955028328,2.349195710455764,6.585476489531872,6.70468137760363,1.721908572687459,1.719026819864577,0.3772770034649558,0.1963141519548353,0.5829381491739783,0.1374836680230754,0.5725922870694988,0.152093215095896,0.9479094564293676,0.9119406063105796,9698,5,1.0,False,False,1.0,False,False
ws05_repo,nashville,2025-09-23,na,urban,,9443,7697,disclosed,1.0,0.976,0.9838,0.8964,966353.0,2191359.0,2.2676589196701413,2.408450704225352,2.3931898124763946,2.2650040927073234,2.4049031028274914,6.69491272857848,6.813512654876628,1.739736439526276,1.7341543969929496,0.3859614447308592,0.2055729117620579,0.5946750307599811,0.1312046426098951,0.5813830350524197,0.1480461717674467,0.9471373297335446,0.9090331462458964,9698,7,0.9737059187461332,False,False,0.9737059187461332,False,False
ws05_repo,nashville,2025-12-27,na,urban,,6594,5792,disclosed,1.0,0.9982,0.998,1.0,777181.0,1640880.0,2.1113228450000707,2.2009402487109493,2.223791413859456,2.102578421242928,2.1982104943888383,6.281231785131134,6.320291173794359,1.6783665238185217,1.6627860775852823,0.3458525105477359,0.1646604844946029,0.5485453195587643,0.1449881044441384,0.5420078859569305,0.1678798908098271,0.9457295018792276,0.9182590233545648,10242,9,0.6438195664909198,True,False,0.679934007011755,True,False
ws05_repo,nashville,2026-01-22,na,urban,,6647,5861,disclosed,1.0,0.998,0.9979,1.0,791696.0,1699243.0,2.146332683252157,2.2443207462012937,2.259358503971536,2.1388291718033186,2.243267639536633,6.374555384895213,6.440499473446668,1.6930860853763083,1.6812445122941493,0.356362795820618,0.1732558962025828,0.5592765404902892,0.1410819304379458,0.5566420941778246,0.1615766511208063,0.9464567207615044,0.9189107868211224,10242,9,0.6489943370435461,True,False,0.7039076564651064,True,False
ws05_repo,nashville,2026-02-25,na,urban,,6629,5844,disclosed,1.0,0.998,0.9979,1.0,788669.0,1683677.0,2.134833497956684,2.2572031980690905,2.2407161987568,2.127934532738069,2.256750641122341,6.404202523492112,6.520440488761502,1.702193803822193,1.6953874239416185,0.353300307226479,0.1716664405473018,0.5679492917814698,0.1347891193897566,0.5682606728013275,0.1583949313621964,0.948797277438317,0.9244229898928948,10242,10,0.6472368677992579,True,False,0.7020014825796886,True,False
ws05_repo,nashville,2026-03-28,na,urban,,6030,5567,disclosed,1.0,0.9985,0.9984,1.0,731981.0,1708821.0,2.334515513380812,2.6077943615257047,2.428287353565601,2.3259681603757474,2.5970978441127697,7.028252099439739,7.579933665008292,1.807201521232611,1.872804588370636,0.4094737431709293,0.2197434086403882,0.6352733199359,0.0996487613749537,0.668988391376451,0.0946932006633499,0.9651589317209052,0.9519071310116086,10242,10,0.5887521968365553,True,False,0.6385682516149529,True,False
ws05_repo,nashville,2026-04-25,na,urban,,5997,5558,disclosed,1.0,0.9975,0.9973,1.0,720530.0,1693820.0,2.3507973297433837,2.652159413039853,2.445168724182067,2.3428677501283777,2.6347340336835083,7.024790085076264,7.609804902451225,1.803237111905445,1.8715960415554136,0.4100273409851082,0.2277559574202323,0.6288426574882379,0.1022913688534828,0.6608304152076038,0.0978822744705686,0.9638058096123688,0.9464732366183092,10242,9,0.5855301698886937,True,False,0.9022115239957875,False,False
ws05_repo,nashville,2026-05-26,na,urban,,8101,6946,disclosed,1.0,0.952,0.9661,0.7428,857462.0,2015589.0,2.3506452764087507,2.6967041106036294,2.4352621699816024,2.3694647692842365,2.653129243303296,7.0814461748742215,7.573879767929885,1.8147475768371213,1.864249353286382,0.4032446918930518,0.2283226545316294,0.638107577945145,0.0955809120404169,0.6489322305888162,0.0976422663868658,0.969324588145014,0.93568695222812,10242,9,0.7909587971099394,True,False,1.0,False,False
ws05_repo,nashville,2026-06-26,na,urban,,10242,8025,disclosed,1.0,0.9345,0.965,0.616,981913.0,2267904.0,2.309679167095252,2.557215387619605,2.41428050045814,2.3260390686343904,2.525239211091584,6.822782670155095,7.0154266744776415,1.7612690538026732,1.757648114472225,0.3910376988592676,0.2187739646995202,0.6054640278721231,0.1220169200326301,0.5882640109353642,0.1459675844561609,0.9553626441446442,0.9120289006053504,10242,9,1.0,False,False,1.0,False,False
ws05_repo,nashville,2026-07-21,na,urban,,10173,8013,disclosed,1.0,0.9229,0.9648,0.4687,988998.0,2293782.0,2.319298926792572,2.587044136439595,2.4246610881958857,2.337126060922267,2.545365182345424,6.8395092811107805,7.043644942494839,1.763610773252162,1.7622692716714738,0.3926640903217195,0.2212603058853506,0.6065623995195137,0.1217727437264787,0.5913693109210656,0.1440086503489629,0.9565176067090124,0.9152658999311905,10242,8,0.9932630345635618,False,False,0.9932630345635618,False,False
ws05_repo,nashville,2026-08-27,na,urban,,10164,7948,disclosed,1.0,0.9177,0.9639,0.4187,993771.0,2301266.0,2.3156904357241257,2.5907123179850453,2.418692519859742,2.3323632909392606,2.5514069264069263,6.834447775191669,7.045356158992522,1.764500147750243,1.7641580810879054,0.391035761760003,0.2193473144215317,0.6072666640503698,0.1189257887380493,0.5924832743014561,0.1413813459268004,0.9579983718583054,0.91469893742621,10242,7,0.9923842999414177,False,False,0.9923842999414177,False,False
ws05_repo,new-orleans,2025-06-09,na,urban,,7522,5122,disclosed,1.0,0.9783,0.9895,0.898,820994.0,1846364.0,2.248937263853329,2.173092262696092,2.39031167968282,2.256704677500688,2.185389524062749,5.068870174447072,5.0207391651156605,1.46008696018136,1.4438023521326968,0.3396845774755966,0.1526819928038451,0.4037106239509667,0.2605086029861363,0.3858016484977399,0.2625631480989098,0.9225183131667224,0.8762297261366658,7522,3,1.0,False,False,1.0,False,True
ws05_repo,new-orleans,2025-09-11,na,urban,,7444,4939,disclosed,1.0,0.9803,0.9903,0.9099,837715.0,1890531.0,2.2567710975689823,2.1934443847393874,2.373123178305244,2.2688808246241265,2.209631918323482,5.123655419802677,5.104782375067169,1.4708258351931722,1.4539033125449574,0.3442686355144649,0.1477280459344765,0.4086867251989041,0.2534811958721045,0.3922622246104245,0.2620902740462117,0.9222563759751228,0.8717087587318646,7522,6,0.9896304174421696,False,False,0.9896304174421696,False,False
ws05_repo,new-orleans,2025-12-12,na,urban,,7278,4825,disclosed,1.0,0.9842,0.9936,0.9214,797219.0,1807029.0,2.266665746802321,2.190986534762297,2.385392321481246,2.2790538108098275,2.192360538609508,5.098025762055345,5.014152239626271,1.4660608347462216,1.43964013858122,0.3448537980153509,0.1516509265333616,0.4098610294034638,0.2575302394950446,0.3838966749106897,0.2672437482824952,0.9140261333460442,0.8671338279747183,7522,9,0.9675618186652486,False,False,0.9675618186652486,False,False
ws05_repo,new-orleans,2026-01-16,na,urban,,6160,4462,disclosed,1.0,0.9995,0.9994,1.0,718872.0,1631970.0,2.270181617867993,2.2357142857142858,2.3882236478007037,2.272932455291067,2.219237012987013,5.094001435582412,5.075974025974026,1.4671348656869416,1.4549882629957482,0.346280005341702,0.1500865244438509,0.4104179881814843,0.2533218709311254,0.3959415584415584,0.2553571428571428,0.9172703902781024,0.8836038961038961,7444,9,0.8275120902740463,False,False,0.8275120902740463,False,False
ws05_repo,new-orleans,2026-02-17,na,urban,,6493,4646,disclosed,1.0,0.9955,0.9984,0.978,739128.0,1659714.0,2.2455028087151345,2.215000770060065,2.3871097834905064,2.2778449740775617,2.226320653010935,5.068885226916041,5.0458955798552285,1.461630565322592,1.4474951418927955,0.3395217066597396,0.1487401370263337,0.4078928142351528,0.2579810262904395,0.3916525488988141,0.2632065301093485,0.8957054799709928,0.8598490682273218,7444,10,0.8722461042450296,False,False,0.8722461042450296,False,False
ws05_repo,new-orleans,2026-03-19,na,urban,,6218,4540,disclosed,1.0,0.9556,0.9824,0.7921,726908.0,1637046.0,2.2520676619324598,2.2203280797684144,2.402375029651808,2.298050097123708,2.239064007719524,5.053695928508147,5.046799614023802,1.4574285353557956,1.4469271196842872,0.3400141420922593,0.1493008743885058,0.4021127845614575,0.262119828093789,0.3893534898681248,0.263428755226761,0.8906601660732858,0.8568671598584754,7444,10,0.8353036002149382,False,False,0.8353036002149382,False,False
