commit_a,date_a,commit_b,date_b,entry_date,days_before_commit_a,eu40_a,eu40_b,eu_core_a,eu_core_b,eu40_rev,eu40_rev_pct,eu_core_rev,eu_core_rev_pct
0ce5e0dd80,2024-07-26,633cceb37e,2024-08-01,2024-07-23,3,43968,43968,38753,38753,0,0.0,0,0.0
0ce5e0dd80,2024-07-26,633cceb37e,2024-08-01,2024-07-24,2,44944,44944,39587,39587,0,0.0,0,0.0
0ce5e0dd80,2024-07-26,633cceb37e,2024-08-01,2024-07-25,1,45570,45562,40082,40080,-8,-0.017555409260478386,-2,-0.004989770969512499
330a7a1457,2024-08-03,382e064984,2024-08-09,2024-07-27,7,44406,44406,39118,39118,0,0.0,0,0.0
330a7a1457,2024-08-03,382e064984,2024-08-09,2024-07-28,6,45679,45679,40212,40212,0,0.0,0,0.0
330a7a1457,2024-08-03,382e064984,2024-08-09,2024-07-29,5,45096,45096,39783,39783,0,0.0,0,0.0
330a7a1457,2024-08-03,382e064984,2024-08-09,2024-07-30,4,43973,43973,38747,38747,0,0.0,0,0.0
330a7a1457,2024-08-03,382e064984,2024-08-09,2024-07-31,3,44579,44579,39223,39223,0,0.0,0,0.0
330a7a1457,2024-08-03,382e064984,2024-08-09,2024-08-01,2,44688,44688,39182,39182,0,0.0,0,0.0
330a7a1457,2024-08-03,382e064984,2024-08-09,2024-08-02,1,45747,45742,40390,40388,-5,-0.010929678448860034,-2,-0.0049517207229512255
0085516199,2024-08-10,2fceddb332,2024-08-16,2024-08-03,7,44399,44399,39064,39064,0,0.0,0,0.0
0085516199,2024-08-10,2fceddb332,2024-08-16,2024-08-04,6,45146,45146,39703,39703,0,0.0,0,0.0
0085516199,2024-08-10,2fceddb332,2024-08-16,2024-08-05,5,45001,45001,39597,39597,0,0.0,0,0.0
0085516199,2024-08-10,2fceddb332,2024-08-16,2024-08-06,4,43740,43740,38548,38548,0,0.0,0,0.0
0085516199,2024-08-10,2fceddb332,2024-08-16,2024-08-07,3,43782,43782,38521,38521,0,0.0,0,0.0
0085516199,2024-08-10,2fceddb332,2024-08-16,2024-08-08,2,44799,44799,39378,39378,0,0.0,0,0.0
0085516199,2024-08-10,2fceddb332,2024-08-16,2024-08-09,1,45628,45626,40235,40233,-2,-0.004383273428596476,-2,-0.004970796570150367
307feb3197,2024-08-18,335bb23466,2024-08-23,2024-08-11,7,44894,44894,39398,39398,0,0.0,0,0.0
307feb3197,2024-08-18,335bb23466,2024-08-23,2024-08-12,6,44512,44512,39226,39226,0,0.0,0,0.0
307feb3197,2024-08-18,335bb23466,2024-08-23,2024-08-13,5,42896,42896,37764,37764,0,0.0,0,0.0
307feb3197,2024-08-18,335bb23466,2024-08-23,2024-08-14,4,43481,43481,38197,38197,0,0.0,0,0.0
307feb3197,2024-08-18,335bb23466,2024-08-23,2024-08-15,3,43791,43791,38415,38415,0,0.0,0,0.0
307feb3197,2024-08-18,335bb23466,2024-08-23,2024-08-16,2,45236,45236,39914,39914,0,0.0,0,0.0
307feb3197,2024-08-18,335bb23466,2024-08-23,2024-08-17,1,43621,43620,38338,38337,-1,-0.0022924738084867382,-1,-0.0026083781104908966
3586eac74d,2024-09-16,66b530532b,2024-09-23,2024-09-09,7,43876,43876,38806,38806,0,0.0,0,0.0
3586eac74d,2024-09-16,66b530532b,2024-09-23,2024-09-10,6,42252,42252,37445,37445,0,0.0,0,0.0
3586eac74d,2024-09-16,66b530532b,2024-09-23,2024-09-11,5,43346,43346,38348,38348,0,0.0,0,0.0
3586eac74d,2024-09-16,66b530532b,2024-09-23,2024-09-12,4,43622,43622,38583,38583,0,0.0,0,0.0
3586eac74d,2024-09-16,66b530532b,2024-09-23,2024-09-13,3,44210,44210,39211,39211,0,0.0,0,0.0
3586eac74d,2024-09-16,66b530532b,2024-09-23,2024-09-14,2,41915,41915,36901,36901,0,0.0,0,0.0
3586eac74d,2024-09-16,66b530532b,2024-09-23,2024-09-15,1,44068,44065,38880,38878,-3,-0.00680766088771898,-2,-0.0051440329218107
5aa82b2bab,2024-09-24,d2ff381340,2024-09-30,2024-09-17,7,42292,42292,37542,37542,0,0.0,0,0.0
5aa82b2bab,2024-09-24,d2ff381340,2024-09-30,2024-09-18,6,43010,43010,38191,38191,0,0.0,0,0.0
5aa82b2bab,2024-09-24,d2ff381340,2024-09-30,2024-09-19,5,43874,43874,38995,38995,0,0.0,0,0.0
5aa82b2bab,2024-09-24,d2ff381340,2024-09-30,2024-09-20,4,44612,44612,39767,39767,0,0.0,0,0.0
5aa82b2bab,2024-09-24,d2ff381340,2024-09-30,2024-09-21,3,41648,41648,36799,36799,0,0.0,0,0.0
5aa82b2bab,2024-09-24,d2ff381340,2024-09-30,2024-09-22,2,43755,43755,38685,38685,0,0.0,0,0.0
5aa82b2bab,2024-09-24,d2ff381340,2024-09-30,2024-09-23,1,42967,42967,38176,38176,0,0.0,0,0.0
3f486c0b35,2024-10-02,cd1a1b19d9,2024-10-07,2024-09-25,7,42590,42590,37969,37969,0,0.0,0,0.0
3f486c0b35,2024-10-02,cd1a1b19d9,2024-10-07,2024-09-26,6,43382,43382,38594,38594,0,0.0,0,0.0
3f486c0b35,2024-10-02,cd1a1b19d9,2024-10-07,2024-09-27,5,43875,43875,39064,39064,0,0.0,0,0.0
3f486c0b35,2024-10-02,cd1a1b19d9,2024-10-07,2024-09-28,4,41399,41399,36587,36587,0,0.0,0,0.0
3f486c0b35,2024-10-02,cd1a1b19d9,2024-10-07,2024-09-29,3,43614,43614,38691,38691,0,0.0,0,0.0
3f486c0b35,2024-10-02,cd1a1b19d9,2024-10-07,2024-09-30,2,42777,42777,38033,38033,0,0.0,0,0.0
3f486c0b35,2024-10-02,cd1a1b19d9,2024-10-07,2024-10-01,1,39840,39833,35423,35419,-7,-0.017570281124497992,-4,-0.011292098354176664
9bdea16f4b,2024-10-09,597a23ff2a,2024-10-15,2024-10-02,7,41081,41081,36698,36698,0,0.0,0,0.0
9bdea16f4b,2024-10-09,597a23ff2a,2024-10-15,2024-10-03,6,41279,41279,36919,36919,0,0.0,0,0.0
9bdea16f4b,2024-10-09,597a23ff2a,2024-10-15,2024-10-04,5,41686,41686,37223,37223,0,0.0,0,0.0
9bdea16f4b,2024-10-09,597a23ff2a,2024-10-15,2024-10-05,4,40008,40008,35367,35367,0,0.0,0,0.0
9bdea16f4b,2024-10-09,597a23ff2a,2024-10-15,2024-10-06,3,42174,42174,37442,37442,0,0.0,0,0.0
9bdea16f4b,2024-10-09,597a23ff2a,2024-10-15,2024-10-07,2,41359,41359,36803,36803,0,0.0,0,0.0
9bdea16f4b,2024-10-09,597a23ff2a,2024-10-15,2024-10-08,1,39103,39101,34806,34805,-2,-0.005114697082065314,-1,-0.002873067861862897
c56c400ad6,2024-10-17,491e7e5866,2024-10-23,2024-10-10,7,41211,41211,36774,36774,0,0.0,0,0.0
c56c400ad6,2024-10-17,491e7e5866,2024-10-23,2024-10-11,6,42052,42052,37570,37570,0,0.0,0,0.0
c56c400ad6,2024-10-17,491e7e5866,2024-10-23,2024-10-12,5,39329,39329,34821,34821,0,0.0,0,0.0
c56c400ad6,2024-10-17,491e7e5866,2024-10-23,2024-10-13,4,41400,41400,36634,36634,0,0.0,0,0.0
c56c400ad6,2024-10-17,491e7e5866,2024-10-23,2024-10-14,3,40619,40619,36175,36175,0,0.0,0,0.0
c56c400ad6,2024-10-17,491e7e5866,2024-10-23,2024-10-15,2,39298,39298,35018,35018,0,0.0,0,0.0
c56c400ad6,2024-10-17,491e7e5866,2024-10-23,2024-10-16,1,39755,39754,35454,35453,-1,-0.002515406867060747,-1,-0.0028205562136853386
b7610616f0,2024-10-24,5fc052649f,2024-10-29,2024-10-17,7,40523,40523,36240,36240,0,0.0,0,0.0
b7610616f0,2024-10-24,5fc052649f,2024-10-29,2024-10-18,6,41639,41639,37126,37126,0,0.0,0,0.0
b7610616f0,2024-10-24,5fc052649f,2024-10-29,2024-10-19,5,39310,39310,34811,34811,0,0.0,0,0.0
b7610616f0,2024-10-24,5fc052649f,2024-10-29,2024-10-20,4,40473,40473,35791,35791,0,0.0,0,0.0
b7610616f0,2024-10-24,5fc052649f,2024-10-29,2024-10-21,3,40333,40333,35908,35908,0,0.0,0,0.0
b7610616f0,2024-10-24,5fc052649f,2024-10-29,2024-10-22,2,38880,38880,34707,34707,0,0.0,0,0.0
b7610616f0,2024-10-24,5fc052649f,2024-10-29,2024-10-23,1,39427,39425,35182,35181,-2,-0.005072665939584549,-1,-0.002842362571769655
172152dba3,2024-10-31,7cff2b0ec2,2024-11-06,2024-10-24,7,40355,40355,36081,36081,0,0.0,0,0.0
172152dba3,2024-10-31,7cff2b0ec2,2024-11-06,2024-10-25,6,41457,41457,36874,36874,0,0.0,0,0.0
172152dba3,2024-10-31,7cff2b0ec2,2024-11-06,2024-10-26,5,39038,39038,34511,34511,0,0.0,0,0.0
172152dba3,2024-10-31,7cff2b0ec2,2024-11-06,2024-10-27,4,37577,37577,33183,33183,0,0.0,0,0.0
172152dba3,2024-10-31,7cff2b0ec2,2024-11-06,2024-10-28,3,36359,36359,32323,32323,0,0.0,0,0.0
172152dba3,2024-10-31,7cff2b0ec2,2024-11-06,2024-10-29,2,33394,33394,29672,29672,0,0.0,0,0.0
172152dba3,2024-10-31,7cff2b0ec2,2024-11-06,2024-10-30,1,34420,34417,30564,30561,-3,-0.008715862870424172,-3,-0.009815469179426776
8254f752a9,2024-11-08,c03857df33,2024-11-14,2024-11-01,7,36188,36188,32027,32027,0,0.0,0,0.0
8254f752a9,2024-11-08,c03857df33,2024-11-14,2024-11-02,6,33707,33707,29599,29599,0,0.0,0,0.0
8254f752a9,2024-11-08,c03857df33,2024-11-14,2024-11-03,5,36818,36818,32494,32494,0,0.0,0,0.0
8254f752a9,2024-11-08,c03857df33,2024-11-14,2024-11-04,4,34347,34347,30468,30468,0,0.0,0,0.0
8254f752a9,2024-11-08,c03857df33,2024-11-14,2024-11-05,3,28961,28961,25501,25501,0,0.0,0,0.0
8254f752a9,2024-11-08,c03857df33,2024-11-14,2024-11-06,2,29474,29474,25991,25991,0,0.0,0,0.0
8254f752a9,2024-11-08,c03857df33,2024-11-14,2024-11-07,1,31804,31804,28172,28172,0,0.0,0,0.0
461ed1a78e,2024-11-16,f76dbd8bcd,2024-11-21,2024-11-09,7,29775,29775,26127,26127,0,0.0,0,0.0
461ed1a78e,2024-11-16,f76dbd8bcd,2024-11-21,2024-11-10,6,32872,32872,29003,29003,0,0.0,0,0.0
461ed1a78e,2024-11-16,f76dbd8bcd,2024-11-21,2024-11-11,5,32740,32740,29113,29113,0,0.0,0,0.0
461ed1a78e,2024-11-16,f76dbd8bcd,2024-11-21,2024-11-12,4,28038,28038,24788,24788,0,0.0,0,0.0
461ed1a78e,2024-11-16,f76dbd8bcd,2024-11-21,2024-11-13,3,28420,28420,25166,25166,0,0.0,0,0.0
461ed1a78e,2024-11-16,f76dbd8bcd,2024-11-21,2024-11-14,2,31216,31216,27719,27719,0,0.0,0,0.0
461ed1a78e,2024-11-16,f76dbd8bcd,2024-11-21,2024-11-15,1,34177,34176,30457,30457,-1,-0.002925944348538491,0,0.0
a10c4d8307,2024-11-23,97cab57f8b,2024-11-28,2024-11-16,7,28928,28928,25435,25435,0,0.0,0,0.0
a10c4d8307,2024-11-23,97cab57f8b,2024-11-28,2024-11-17,6,32379,32379,28630,28630,0,0.0,0,0.0
a10c4d8307,2024-11-23,97cab57f8b,2024-11-28,2024-11-18,5,32381,32381,28866,28866,0,0.0,0,0.0
a10c4d8307,2024-11-23,97cab57f8b,2024-11-28,2024-11-19,4,27096,27096,23995,23995,0,0.0,0,0.0
a10c4d8307,2024-11-23,97cab57f8b,2024-11-28,2024-11-20,3,27997,27997,24795,24795,0,0.0,0,0.0
a10c4d8307,2024-11-23,97cab57f8b,2024-11-28,2024-11-21,2,29740,29740,26426,26426,0,0.0,0,0.0
a10c4d8307,2024-11-23,97cab57f8b,2024-11-28,2024-11-22,1,32860,32859,29364,29363,-1,-0.0030432136335970784,-1,-0.0034055305816646235
e475ef8a05,2024-11-30,b74185b946,2024-12-06,2024-11-23,7,28375,28375,24982,24982,0,0.0,0,0.0
e475ef8a05,2024-11-30,b74185b946,2024-12-06,2024-11-24,6,31494,31494,27870,27870,0,0.0,0,0.0
e475ef8a05,2024-11-30,b74185b946,2024-12-06,2024-11-25,5,31843,31843,28444,28444,0,0.0,0,0.0
e475ef8a05,2024-11-30,b74185b946,2024-12-06,2024-11-26,4,27109,27109,24079,24079,0,0.0,0,0.0
e475ef8a05,2024-11-30,b74185b946,2024-12-06,2024-11-27,3,27755,27755,24639,24639,0,0.0,0,0.0
e475ef8a05,2024-11-30,b74185b946,2024-12-06,2024-11-28,2,30134,30134,26885,26885,0,0.0,0,0.0
e475ef8a05,2024-11-30,b74185b946,2024-12-06,2024-11-29,1,32733,32734,29239,29240,1,0.0030550209268933493,1,0.0034200896063476863
d58be70642,2024-12-07,6b20644232,2024-12-12,2024-11-30,7,28171,28171,24894,24894,0,0.0,0,0.0
d58be70642,2024-12-07,6b20644232,2024-12-12,2024-12-01,6,31935,31935,28394,28394,0,0.0,0,0.0
d58be70642,2024-12-07,6b20644232,2024-12-12,2024-12-02,5,31906,31906,28530,28530,0,0.0,0,0.0
d58be70642,2024-12-07,6b20644232,2024-12-12,2024-12-03,4,27235,27235,24162,24162,0,0.0,0,0.0
d58be70642,2024-12-07,6b20644232,2024-12-12,2024-12-04,3,28252,28252,25124,25124,0,0.0,0,0.0
d58be70642,2024-12-07,6b20644232,2024-12-12,2024-12-05,2,30474,30474,27112,27112,0,0.0,0,0.0
d58be70642,2024-12-07,6b20644232,2024-12-12,2024-12-06,1,32734,32734,29230,29231,0,0.0,1,0.0034211426616489907
61e3185236,2024-12-15,7933d5ac83,2024-12-20,2024-12-08,7,31619,31619,28046,28046,0,0.0,0,0.0
61e3185236,2024-12-15,7933d5ac83,2024-12-20,2024-12-09,6,32433,32433,29045,29045,0,0.0,0,0.0
61e3185236,2024-12-15,7933d5ac83,2024-12-20,2024-12-10,5,27980,27980,24887,24887,0,0.0,0,0.0
61e3185236,2024-12-15,7933d5ac83,2024-12-20,2024-12-11,4,29215,29215,25995,25995,0,0.0,0,0.0
61e3185236,2024-12-15,7933d5ac83,2024-12-20,2024-12-12,3,31453,31453,27971,27971,0,0.0,0,0.0
61e3185236,2024-12-15,7933d5ac83,2024-12-20,2024-12-13,2,34246,34246,30665,30665,0,0.0,0,0.0
61e3185236,2024-12-15,7933d5ac83,2024-12-20,2024-12-14,1,30141,30141,26761,26762,0,0.0,1,0.0037367811367288216
6d023aa5cc,2025-01-02,6064f336f2,2025-01-08,2025-01-01,1,26904,26903,23605,23605,-1,-0.0037169194171870353,0,0.0
199498e2f3,2025-01-10,8b1288334e,2025-01-15,2025-01-03,7,34232,34232,30379,30379,0,0.0,0,0.0
199498e2f3,2025-01-10,8b1288334e,2025-01-15,2025-01-04,6,32728,32728,28989,28989,0,0.0,0,0.0
199498e2f3,2025-01-10,8b1288334e,2025-01-15,2025-01-05,5,33098,33098,29153,29153,0,0.0,0,0.0
199498e2f3,2025-01-10,8b1288334e,2025-01-15,2025-01-06,4,32498,32498,28783,28783,0,0.0,0,0.0
199498e2f3,2025-01-10,8b1288334e,2025-01-15,2025-01-07,3,28042,28042,24691,24691,0,0.0,0,0.0
199498e2f3,2025-01-10,8b1288334e,2025-01-15,2025-01-08,2,25919,25919,22503,22503,0,0.0,0,0.0
199498e2f3,2025-01-10,8b1288334e,2025-01-15,2025-01-09,1,27318,27321,23839,23842,3,0.010981770261366132,3,0.012584420487436554
dfdfaa6f5b,2025-01-17,13da0b28dc,2025-01-23,2025-01-10,7,30794,30794,27183,27183,0,0.0,0,0.0
dfdfaa6f5b,2025-01-17,13da0b28dc,2025-01-23,2025-01-11,6,28134,28134,24686,24686,0,0.0,0,0.0
dfdfaa6f5b,2025-01-17,13da0b28dc,2025-01-23,2025-01-12,5,30481,30481,26772,26772,0,0.0,0,0.0
dfdfaa6f5b,2025-01-17,13da0b28dc,2025-01-23,2025-01-13,4,29453,29453,26003,26003,0,0.0,0,0.0
dfdfaa6f5b,2025-01-17,13da0b28dc,2025-01-23,2025-01-14,3,24071,24071,20983,20983,0,0.0,0,0.0
dfdfaa6f5b,2025-01-17,13da0b28dc,2025-01-23,2025-01-15,2,24489,24489,21338,21338,0,0.0,0,0.0
dfdfaa6f5b,2025-01-17,13da0b28dc,2025-01-23,2025-01-16,1,27270,27261,23809,23809,-9,-0.033003300330033,0,0.0
baf370ec74,2025-01-25,68537f401e,2025-01-31,2025-01-18,7,27624,27624,24172,24172,0,0.0,0,0.0
baf370ec74,2025-01-25,68537f401e,2025-01-31,2025-01-19,6,30141,30141,26417,26417,0,0.0,0,0.0
baf370ec74,2025-01-25,68537f401e,2025-01-31,2025-01-20,5,29767,29767,26330,26330,0,0.0,0,0.0
baf370ec74,2025-01-25,68537f401e,2025-01-31,2025-01-21,4,24080,24080,21026,21026,0,0.0,0,0.0
baf370ec74,2025-01-25,68537f401e,2025-01-31,2025-01-22,3,25670,25670,22508,22508,0,0.0,0,0.0
baf370ec74,2025-01-25,68537f401e,2025-01-31,2025-01-23,2,27713,27713,24362,24362,0,0.0,0,0.0
baf370ec74,2025-01-25,68537f401e,2025-01-31,2025-01-24,1,30477,30477,27023,27025,0,0.0,2,0.0074011027643118826
67b8ab0dd8,2025-02-02,6fc4d201f8,2025-02-07,2025-01-26,7,30429,30429,26806,26806,0,0.0,0,0.0
67b8ab0dd8,2025-02-02,6fc4d201f8,2025-02-07,2025-01-27,6,29746,29746,26373,26373,0,0.0,0,0.0
67b8ab0dd8,2025-02-02,6fc4d201f8,2025-02-07,2025-01-28,5,24199,24199,21197,21197,0,0.0,0,0.0
67b8ab0dd8,2025-02-02,6fc4d201f8,2025-02-07,2025-01-29,4,25565,25565,22434,22434,0,0.0,0,0.0
67b8ab0dd8,2025-02-02,6fc4d201f8,2025-02-07,2025-01-30,3,27975,27975,24550,24550,0,0.0,0,0.0
67b8ab0dd8,2025-02-02,6fc4d201f8,2025-02-07,2025-01-31,2,31833,31833,28275,28275,0,0.0,0,0.0
67b8ab0dd8,2025-02-02,6fc4d201f8,2025-02-07,2025-02-01,1,29000,29001,25531,25533,1,0.0034482758620689655,2,0.007833614037836356
ae13357ed8,2025-02-09,f305657912,2025-02-15,2025-02-02,7,31565,31565,27840,27840,0,0.0,0,0.0
ae13357ed8,2025-02-09,f305657912,2025-02-15,2025-02-03,6,30727,30727,27273,27273,0,0.0,0,0.0
ae13357ed8,2025-02-09,f305657912,2025-02-15,2025-02-04,5,25958,25958,22870,22870,0,0.0,0,0.0
ae13357ed8,2025-02-09,f305657912,2025-02-15,2025-02-05,4,26863,26863,23734,23734,0,0.0,0,0.0
ae13357ed8,2025-02-09,f305657912,2025-02-15,2025-02-06,3,29289,29289,26099,26099,0,0.0,0,0.0
ae13357ed8,2025-02-09,f305657912,2025-02-15,2025-02-07,2,32912,32912,29377,29377,0,0.0,0,0.0
ae13357ed8,2025-02-09,f305657912,2025-02-15,2025-02-08,1,29968,29969,26592,26593,1,0.0033368926855312335,1,0.003760529482551143
61b9816bb7,2025-02-17,dfcdf386c8,2025-02-22,2025-02-10,7,31454,31454,28082,28082,0,0.0,0,0.0
61b9816bb7,2025-02-17,dfcdf386c8,2025-02-22,2025-02-11,6,26797,26797,23805,23805,0,0.0,0,0.0
61b9816bb7,2025-02-17,dfcdf386c8,2025-02-22,2025-02-12,5,28290,28290,25185,25185,0,0.0,0,0.0
61b9816bb7,2025-02-17,dfcdf386c8,2025-02-22,2025-02-13,4,29573,29573,26257,26257,0,0.0,0,0.0
61b9816bb7,2025-02-17,dfcdf386c8,2025-02-22,2025-02-14,3,34356,34356,30755,30755,0,0.0,0,0.0
61b9816bb7,2025-02-17,dfcdf386c8,2025-02-22,2025-02-15,2,32135,32135,28650,28650,0,0.0,0,0.0
61b9816bb7,2025-02-17,dfcdf386c8,2025-02-22,2025-02-16,1,33303,33301,29612,29612,-2,-0.006005464973125544,0,0.0
284ca61b9c,2025-02-25,4768ee9775,2025-03-03,2025-02-18,7,28728,28728,25592,25592,0,0.0,0,0.0
284ca61b9c,2025-02-25,4768ee9775,2025-03-03,2025-02-19,6,30114,30114,26923,26923,0,0.0,0,0.0
284ca61b9c,2025-02-25,4768ee9775,2025-03-03,2025-02-20,5,31923,31923,28527,28527,0,0.0,0,0.0
284ca61b9c,2025-02-25,4768ee9775,2025-03-03,2025-02-21,4,33798,33798,30597,30597,0,0.0,0,0.0
284ca61b9c,2025-02-25,4768ee9775,2025-03-03,2025-02-22,3,31921,31921,28710,28710,0,0.0,0,0.0
284ca61b9c,2025-02-25,4768ee9775,2025-03-03,2025-02-23,2,34224,34224,30541,30541,0,0.0,0,0.0
284ca61b9c,2025-02-25,4768ee9775,2025-03-03,2025-02-24,1,32864,32864,29292,29293,0,0.0,1,0.0034139014065273795
69043fba43,2025-03-05,bdeefbbda7,2025-03-11,2025-02-26,7,29371,29371,26087,26087,0,0.0,0,0.0
69043fba43,2025-03-05,bdeefbbda7,2025-03-11,2025-02-27,6,30898,30898,27378,27378,0,0.0,0,0.0
69043fba43,2025-03-05,bdeefbbda7,2025-03-11,2025-02-28,5,32830,32830,29269,29269,0,0.0,0,0.0
69043fba43,2025-03-05,bdeefbbda7,2025-03-11,2025-03-01,4,32114,32114,28592,28592,0,0.0,0,0.0
69043fba43,2025-03-05,bdeefbbda7,2025-03-11,2025-03-02,3,33810,33810,30152,30152,0,0.0,0,0.0
69043fba43,2025-03-05,bdeefbbda7,2025-03-11,2025-03-03,2,33218,33218,29764,29764,0,0.0,0,0.0
69043fba43,2025-03-05,bdeefbbda7,2025-03-11,2025-03-04,1,29474,29475,26377,26377,1,0.0033928207912058087,0,0.0
733a49d1cd,2025-03-13,0978677a58,2025-03-18,2025-03-06,7,32463,32463,29038,29038,0,0.0,0,0.0
733a49d1cd,2025-03-13,0978677a58,2025-03-18,2025-03-07,6,34702,34702,31241,31241,0,0.0,0,0.0
733a49d1cd,2025-03-13,0978677a58,2025-03-18,2025-03-08,5,31811,31811,28412,28412,0,0.0,0,0.0
733a49d1cd,2025-03-13,0978677a58,2025-03-18,2025-03-09,4,33826,33826,30238,30238,0,0.0,0,0.0
733a49d1cd,2025-03-13,0978677a58,2025-03-18,2025-03-10,3,29495,29495,26287,26287,0,0.0,0,0.0
733a49d1cd,2025-03-13,0978677a58,2025-03-18,2025-03-11,2,29754,29754,26644,26644,0,0.0,0,0.0
733a49d1cd,2025-03-13,0978677a58,2025-03-18,2025-03-12,1,30462,30464,27278,27280,2,0.006565557087518876,2,0.0073319158296062765
79fccdada3,2025-04-02,009c29a6af,2025-04-08,2025-03-26,7,30859,30859,27520,27520,0,0.0,0,0.0
79fccdada3,2025-04-02,009c29a6af,2025-04-08,2025-03-27,6,33109,33111,29506,29508,2,0.006040653598719381,2,0.006778282383244086
79fccdada3,2025-04-02,009c29a6af,2025-04-08,2025-03-28,5,35093,35094,31357,31358,1,0.0028495711395434987,1,0.0031890805880664605
79fccdada3,2025-04-02,009c29a6af,2025-04-08,2025-03-29,4,31331,31331,27728,27728,0,0.0,0,0.0
79fccdada3,2025-04-02,009c29a6af,2025-04-08,2025-03-30,3,36782,36784,32689,32691,2,0.005437442227176337,2,0.006118266083391967
79fccdada3,2025-04-02,009c29a6af,2025-04-08,2025-03-31,2,35890,35891,31937,31938,1,0.0027862914460852605,1,0.0031311644800701382
79fccdada3,2025-04-02,009c29a6af,2025-04-08,2025-04-01,1,36021,36020,32035,32035,-1,-0.0027761583520724024,0,0.0
7add1f3d4a,2025-04-10,25d4b93368,2025-04-15,2025-04-03,7,38392,38392,34163,34163,0,0.0,0,0.0
7add1f3d4a,2025-04-10,25d4b93368,2025-04-15,2025-04-04,6,39186,39385,34841,34990,199,0.5078344306640127,149,0.42765707069257486
7add1f3d4a,2025-04-10,25d4b93368,2025-04-15,2025-04-05,5,36255,36532,32120,32387,277,0.7640325472348641,267,0.8312577833125778
7add1f3d4a,2025-04-10,25d4b93368,2025-04-15,2025-04-06,4,38575,38646,34148,34218,71,0.18405703175631885,70,0.20499004334075202
7add1f3d4a,2025-04-10,25d4b93368,2025-04-15,2025-04-07,3,38428,38428,34176,34176,0,0.0,0,0.0
7add1f3d4a,2025-04-10,25d4b93368,2025-04-15,2025-04-08,2,36788,36790,32767,32769,2,0.00543655539849951,2,0.0061037018951994385
7add1f3d4a,2025-04-10,25d4b93368,2025-04-15,2025-04-09,1,36915,36915,32834,32835,0,0.0,1,0.0030456234391179875
4908d02653,2025-04-17,2ab7da95d2,2025-04-23,2025-04-10,7,39848,39848,35472,35472,0,0.0,0,0.0
4908d02653,2025-04-17,2ab7da95d2,2025-04-23,2025-04-11,6,40833,40833,36330,36330,0,0.0,0,0.0
4908d02653,2025-04-17,2ab7da95d2,2025-04-23,2025-04-12,5,37942,37942,33648,33648,0,0.0,0,0.0
4908d02653,2025-04-17,2ab7da95d2,2025-04-23,2025-04-13,4,39158,39158,34797,34797,0,0.0,0,0.0
4908d02653,2025-04-17,2ab7da95d2,2025-04-23,2025-04-14,3,39013,39013,34640,34640,0,0.0,0,0.0
4908d02653,2025-04-17,2ab7da95d2,2025-04-23,2025-04-15,2,37309,37309,33111,33111,0,0.0,0,0.0
4908d02653,2025-04-17,2ab7da95d2,2025-04-23,2025-04-16,1,38934,38932,34593,34590,-2,-0.005136898340781836,-3,-0.00867227473766369
3c6838bedc,2025-04-25,f6f41f62a0,2025-05-01,2025-04-18,7,39654,39654,35067,35067,0,0.0,0,0.0
3c6838bedc,2025-04-25,f6f41f62a0,2025-05-01,2025-04-19,6,37542,37542,33087,33087,0,0.0,0,0.0
3c6838bedc,2025-04-25,f6f41f62a0,2025-05-01,2025-04-20,5,38665,38665,33977,33977,0,0.0,0,0.0
3c6838bedc,2025-04-25,f6f41f62a0,2025-05-01,2025-04-21,4,39331,39331,34815,34815,0,0.0,0,0.0
3c6838bedc,2025-04-25,f6f41f62a0,2025-05-01,2025-04-22,3,38175,38175,33965,33965,0,0.0,0,0.0
3c6838bedc,2025-04-25,f6f41f62a0,2025-05-01,2025-04-23,2,38802,38802,34499,34499,0,0.0,0,0.0
3c6838bedc,2025-04-25,f6f41f62a0,2025-05-01,2025-04-24,1,39783,39783,35364,35365,0,0.0,1,0.0028277344191833505
bbc030fef1,2025-05-02,5bda64455c,2025-05-08,2025-04-25,7,40848,40848,36327,36327,0,0.0,0,0.0
bbc030fef1,2025-05-02,5bda64455c,2025-05-08,2025-04-26,6,38476,38476,33880,33880,0,0.0,0,0.0
bbc030fef1,2025-05-02,5bda64455c,2025-05-08,2025-04-27,5,40708,40708,35888,35888,0,0.0,0,0.0
bbc030fef1,2025-05-02,5bda64455c,2025-05-08,2025-04-28,4,38499,38499,34105,34105,0,0.0,0,0.0
bbc030fef1,2025-05-02,5bda64455c,2025-05-08,2025-04-29,3,37746,37746,33449,33449,0,0.0,0,0.0
bbc030fef1,2025-05-02,5bda64455c,2025-05-08,2025-04-30,2,40117,40117,35615,35615,0,0.0,0,0.0
bbc030fef1,2025-05-02,5bda64455c,2025-05-08,2025-05-01,1,40259,40259,35661,35661,0,0.0,0,0.0
dbd70df7e4,2025-05-10,7a359f0e33,2025-05-16,2025-05-03,7,39060,39060,34482,34482,0,0.0,0,0.0
dbd70df7e4,2025-05-10,7a359f0e33,2025-05-16,2025-05-04,6,41981,41981,37197,37197,0,0.0,0,0.0
dbd70df7e4,2025-05-10,7a359f0e33,2025-05-16,2025-05-05,5,40520,40520,36009,36009,0,0.0,0,0.0
