grid_row,quarter,gbv_share,differential_pp,L,source_date,share_path,adr_ratio,delta_scenario,lead_time,lead_uplift,rebook_offset,basis
0,2026Q3,0.22,0.0,0.0,2026-09-11,share_central,adr_equal,delta_0pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1099,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1100,2026Q3,0.24997031231445205,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1100,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1101,2026Q3,0.24997031231445205,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1101,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1102,2026Q3,0.24997031231445205,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1102,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1103,2026Q3,0.24997031231445205,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1103,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1104,2026Q3,0.24997031231445205,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1104,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1105,2026Q3,0.24997031231445205,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1105,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1106,2026Q3,0.24997031231445205,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1106,2026Q4,0.2699666532649055,0.0,0.0,2026-09-11,share_high_2h26,adr_plus25,delta_0pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1107,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1107,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1108,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1108,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1109,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1109,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1110,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1110,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1111,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1111,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1112,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1112,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1113,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1113,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1114,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1114,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1115,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1115,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1116,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1116,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1117,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1117,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1118,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1118,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1119,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1119,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1120,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1120,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1121,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1121,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1122,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1122,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1123,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1123,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1124,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1124,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1125,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1125,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1126,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1126,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1127,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1127,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1128,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1128,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1129,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1129,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1130,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1130,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1131,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1131,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1132,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1132,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1133,2026Q3,0.24997031231445205,1.0,0.0024997031231445204,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1133,2026Q4,0.2699666532649055,1.0,0.002699666532649055,2026-09-11,share_high_2h26,adr_plus25,delta_1pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1134,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1134,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1135,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1135,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1136,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1136,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1137,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1137,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1138,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1138,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1139,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1139,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1140,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1140,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1141,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1141,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1142,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1142,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1143,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1143,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1144,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1144,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1145,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1145,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1146,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1146,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1147,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1147,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1148,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1148,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1149,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1149,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1150,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1150,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1151,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1151,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1152,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1152,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1153,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1153,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1154,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1154,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1155,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1155,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1156,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1156,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1157,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1157,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1158,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1158,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1159,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1159,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1160,2026Q3,0.24997031231445205,2.0,0.004999406246289041,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1160,2026Q4,0.2699666532649055,2.0,0.00539933306529811,2026-09-11,share_high_2h26,adr_plus25,delta_2pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1161,2026Q3,0.24997031231445205,4.0,0.009998812492578082,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1161,2026Q4,0.2699666532649055,4.0,0.01079866613059622,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1162,2026Q3,0.24997031231445205,4.0,0.009998812492578082,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1162,2026Q4,0.2699666532649055,4.0,0.01079866613059622,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1163,2026Q3,0.24997031231445205,4.0,0.009998812492578082,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1163,2026Q4,0.2699666532649055,4.0,0.01079866613059622,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1164,2026Q3,0.24997031231445205,4.0,0.009998812492578082,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1164,2026Q4,0.2699666532649055,4.0,0.01079866613059622,2026-09-11,share_high_2h26,adr_plus25,delta_4pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
