year,month,day,statefips,freq,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inperson,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,spend_all_incmiddle,spend_all_q1,spend_all_q2,spend_all_q3,spend_all_q4,provisional
2021,4,3,17,d,.15,.228,.0611,-.0782,.321,.245,.267,.366,.386,.414,.0265,-.00513,.139,.12,.436,-.389,.361,.354,.185,.202,.22,.16,.0879,0
2021,4,3,18,d,.0727,.177,-.0953,-.318,.257,.167,.213,.179,.321,.257,.00577,-.118,-.0244,.0122,.562,-.361,.24,.276,.059,.149,.111,-.0154,.0582,0
2021,4,3,19,d,.0788,.0407,-.101,-.215,.184,.313,.142,.345,.297,.411,-.0303,-.163,-.102,.0617,.473,-.471,.332,.338,.09,.0994,.0926,.088,.0561,0
2021,4,3,20,d,.172,.0821,.0393,-.0676,.312,.407,.196,.266,.443,.593,.0439,.0244,.429,.149,.247,-.469,.363,.468,.208,.0715,.217,.196,.284,0
2021,4,3,21,d,.242,.4,.0825,-.0293,.433,.392,.256,.301,.464,.446,.336,.0977,.296,.3,.783,-.285,.41,.527,.231,.263,.248,.216,.248,0
2021,4,3,22,d,.134,.354,.0467,-.22,.376,.325,.25,.28,.389,.608,-.0531,-.0258,.0908,.0997,.342,-.397,.351,.419,.137,.159,.157,.115,.0488,0
2021,4,3,23,d,.291,.659,-.0232,.237,.757,.451,.294,.238,.788,1.09,.135,.00146,-.0613,.295,.657,-.146,.417,.812,.302,.278,.311,.194,.,0
2021,4,3,24,d,.113,.2,.00752,-.312,.3,.29,.244,.354,.366,.481,.0172,-.0739,.187,.198,.539,-.422,.358,.36,.172,.442,.224,.148,.0454,0
2021,4,3,25,d,.204,.273,-.033,-.272,.397,.327,.398,.543,.518,.471,.211,-.0604,.227,.254,.433,-.406,.48,.417,.383,.279,.617,.3,.141,0
2021,4,3,26,d,.244,.412,.152,.495,.482,.369,.292,.414,.538,.554,.0466,.154,.331,.249,.888,-.273,.484,.544,.24,.318,.246,.234,.151,0
2021,4,3,27,d,.137,.0865,-.0383,-.349,.248,.32,.287,.457,.368,.603,-.00542,-.118,-.0175,.117,.501,-.384,.409,.378,.168,.158,.184,.16,.109,0
2021,4,3,28,d,.224,.517,.147,.14,.542,.236,.386,.462,.569,.567,-.0044,.0837,.27,.175,.0972,-.408,.474,.477,.196,.23,.205,.181,.225,0
2021,4,3,29,d,.204,.258,.112,-.343,.445,.317,.324,.444,.554,.524,.0414,.0178,.29,.243,1.03,-.331,.451,.457,.229,.235,.233,.225,.068,0
2021,4,3,30,d,.0376,.0645,-.0473,-.325,.239,.0277,.142,.112,.338,.0444,-.049,-.0883,-.0525,.0965,.265,-.157,.135,.148,.07,-.0278,.104,.0306,-.0916,0
2021,4,3,31,d,.145,.362,.0695,-.118,.409,.207,.208,.282,.438,.375,.0189,.043,.249,.124,.184,-.251,.332,.384,.145,.14,.177,.0885,.156,0
2021,4,3,32,d,.0142,-.0654,.0455,-.262,.117,.155,.148,.289,.253,.279,-.0658,-.116,-.037,-.0348,.344,-.432,.21,.178,.0142,-.0366,-.0187,.0361,.0478,0
2021,4,3,33,d,.292,.408,.0856,-.285,.571,.487,.372,.417,.715,.61,.261,.0335,.0651,.323,1.24,-.195,.544,.706,.272,.303,.296,.262,.311,0
2021,4,3,34,d,.226,.298,.0555,.0809,.401,.346,.357,.493,.482,.439,.0401,.00411,.129,.274,.675,-.297,.468,.453,.263,.32,.262,.263,.193,0
2021,4,3,35,d,.0451,.104,-.153,-.342,.233,.262,.221,.333,.303,.309,-.133,-.205,-.0141,.0167,.754,-.487,.345,.347,.0583,.0418,.0802,.0309,-.0701,0
2021,4,3,36,d,.167,.233,.0204,-.308,.355,.316,.308,.423,.465,.458,.0652,-.0666,.149,.185,.643,-.399,.426,.429,.232,.259,.259,.212,.0936,0
2021,4,3,37,d,.0916,.149,-.00893,-.22,.247,.264,.188,.258,.332,.434,-.0514,-.0767,.089,.0918,.366,-.381,.302,.331,.092,.135,.123,.0588,.0555,0
2021,4,3,38,d,.226,.285,.127,.172,.415,.353,.267,.321,.524,.613,-.0247,.126,.33,.214,.765,-.138,.415,.529,.24,.29,.239,.241,.176,0
2021,4,3,39,d,.192,.38,.106,-.195,.467,.338,.258,.43,.523,.382,.00393,.032,.198,.218,.749,-.328,.471,.5,.21,.202,.255,.144,.0901,0
2021,4,3,40,d,.182,.36,.0997,-.0277,.366,.33,.177,.17,.37,.437,.0368,.0283,.0593,.242,.593,-.32,.293,.43,.184,.199,.212,.149,.156,0
2021,4,3,41,d,.0115,-.0242,-.2,-.428,.191,.263,.125,.224,.348,.738,-.106,-.221,-.0195,.0363,.43,-.411,.282,.317,.02,.0726,.058,.00178,-.0364,0
2021,4,3,42,d,.177,.297,.065,.0602,.336,.295,.249,.35,.37,.365,-.000779,.00281,.139,.241,.617,-.348,.38,.402,.177,.321,.201,.158,.114,0
2021,4,3,44,d,.0893,-.00767,-.12,-.388,.239,.0828,.315,.484,.432,.533,-.213,-.159,-.0341,-.101,1.03,-.164,.368,.272,.163,.,.338,.151,.0479,0
2021,4,3,45,d,.166,.273,.0779,-.0892,.342,.261,.221,.271,.394,.389,-.0598,.0399,.28,.178,.524,-.277,.34,.396,.156,.2,.162,.151,.142,0
2021,4,3,46,d,-.00149,.0341,-.0799,-.141,.215,.101,.103,.256,.346,.156,-.124,-.159,-.0469,-.0718,.51,-.566,.23,.214,.0164,-.137,-.0181,.0587,.0498,0
2021,4,3,47,d,.238,.579,.145,.0792,.594,.319,.297,.312,.604,.385,-.0167,.0927,.287,.296,.636,-.4,.433,.573,.212,.302,.205,.224,.102,0
2021,4,3,48,d,.112,.219,.0516,-.257,.319,.259,.236,.252,.394,.428,-.0667,-.0522,.155,.0869,.51,-.386,.33,.387,.114,.185,.132,.101,.0742,0
2021,4,3,49,d,.0793,.0613,-.0662,-.167,.222,.247,.289,.458,.321,.535,.00254,-.122,-.0156,-.0342,.683,-.42,.366,.323,.0881,.116,.0447,.114,.053,0
2021,4,3,50,d,.301,.388,.016,-.156,.481,.404,.4,.49,.53,1.25,-.0499,-.0521,.0923,.368,.0895,-.389,.571,.674,.273,.287,.252,.287,.293,0
2021,4,3,51,d,.12,.124,-.0499,-.225,.26,.211,.22,.285,.353,.305,-.000866,-.1,.105,.154,.312,-.473,.284,.279,.146,.22,.176,.126,.0732,0
2021,4,3,53,d,.0318,-.0633,-.154,-.414,.128,.185,.139,.193,.247,.415,.0146,-.18,.0509,.0911,.405,-.402,.198,.202,.0748,-.0297,.0869,.0698,-.0119,0
2021,4,3,54,d,.239,.346,.126,.365,.515,.331,.279,.415,.594,.459,.148,.127,.194,.317,.934,-.282,.469,.528,.245,.274,.311,.198,-.0173,0
2021,4,3,55,d,.157,.202,.033,-.206,.286,.281,.252,.375,.339,.543,.0233,-.0472,-.00995,.153,.471,-.357,.373,.371,.17,.148,.19,.15,.119,0
2021,4,3,56,d,.194,.233,.111,.218,.35,.3,.28,.259,.436,.43,-.0151,.0639,.123,.163,.318,-.255,.316,.377,.201,.376,.206,.198,.141,0
2021,4,4,1,d,.143,.0758,.0556,.0492,.209,.283,.193,.227,.341,.379,-.037,-.00167,.151,.119,.613,-.368,.295,.335,.0665,.239,-.00323,.184,.163,0
2021,4,4,2,d,.0418,-.0987,.0589,-.229,.0497,.147,.163,.194,.126,.0579,-.202,-.088,.154,.0134,.188,-.311,.148,.116,-.0216,.,-.0028,-.0357,.0806,0
2021,4,4,4,d,.0424,.141,-.0404,-.322,.175,.133,.156,.219,.193,.0889,-.0327,-.0953,.134,.035,.437,-.36,.207,.199,.0502,.0328,.0627,.0371,.0336,0
2021,4,4,5,d,.102,-.147,-.221,-.401,.0186,.373,.138,.194,.136,.696,-.183,-.263,.213,.103,.0465,-.667,.219,.244,.0437,.13,.0293,.0604,.,0
2021,4,4,6,d,-.0439,.0228,-.161,-.458,.0787,.108,.067,.161,.12,.2,-.0551,-.222,-.0666,.00616,.248,-.437,.142,.134,-.0185,.0335,-.0154,-.02,-.064,0
2021,4,4,8,d,.0309,-.000714,-.0643,-.155,.0994,.135,.116,.24,.176,.0925,-.0378,-.0889,.144,.0556,.526,-.351,.195,.166,.0241,.114,.0418,.0155,.0168,0
2021,4,4,9,d,.095,.143,-.0782,-.304,.23,.222,.272,.47,.295,.423,.0261,-.15,.00784,.158,.0237,-.498,.312,.219,.211,.0839,.131,.224,.0462,0
2021,4,4,10,d,.0949,.302,-.0244,-.396,.278,.146,.204,.242,.264,.281,-.0813,-.0684,-.0376,.162,.141,-.0319,.246,.25,.0889,.159,.133,.0677,.103,0
2021,4,4,11,d,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
2021,4,4,12,d,.0546,.17,.0161,-.133,.18,.163,.131,.156,.187,.179,-.0623,-.0869,.153,.0921,.483,-.45,.191,.218,.0461,.102,.0555,.0332,.0133,0
2021,4,4,13,d,.0886,.195,-.106,-.121,.246,.191,.181,.249,.288,.227,.123,-.064,.189,.114,.51,-.385,.265,.277,.0764,.152,.084,.0713,.0681,0
2021,4,4,15,d,.189,.397,.129,.00124,.333,.271,.197,.216,.31,.721,.0276,.00733,.0585,.311,.661,-.375,.34,.447,.135,.,.26,.125,.207,0
2021,4,4,16,d,.121,.176,-.0408,-.219,.283,.264,.233,.232,.337,.32,.146,-.0547,.102,.0802,.741,-.353,.313,.371,.112,.193,.11,.115,.0174,0
2021,4,4,17,d,.121,.169,.0482,-.0821,.237,.189,.21,.279,.284,.295,.0125,-.0186,.127,.125,.327,-.404,.273,.266,.145,.172,.179,.12,.0771,0
2021,4,4,18,d,.0457,.127,-.116,-.298,.178,.128,.16,.128,.217,.17,.0199,-.128,-.0549,.017,.41,-.343,.175,.201,.031,.119,.0819,-.0424,.0303,0
2021,4,4,19,d,.0416,-.0216,-.148,-.179,.0957,.257,.0922,.297,.189,.264,-.0409,-.195,-.179,.0659,.439,-.49,.263,.254,.0471,.073,.0431,.0501,.0208,0
2021,4,4,20,d,.136,-.0234,-.000336,-.0641,.183,.337,.149,.222,.302,.427,-.0266,-.00537,.444,.139,.182,-.487,.284,.352,.172,.0218,.183,.157,.265,0
2021,4,4,21,d,.199,.249,.0297,-.114,.293,.331,.206,.248,.331,.309,.364,.0477,.224,.292,.625,-.314,.319,.391,.187,.215,.202,.175,.2,0
2021,4,4,22,d,.117,.314,.00656,-.184,.313,.299,.222,.234,.311,.609,-.0437,-.0362,.146,.0971,.305,-.405,.302,.369,.117,.144,.137,.095,.0184,0
2021,4,4,23,d,.24,.487,-.0249,.141,.565,.428,.202,.11,.59,1.11,.18,-.00323,-.0936,.28,.59,-.153,.28,.651,.24,.229,.248,.135,.,0
2021,4,4,24,d,.094,.103,-.00995,-.324,.186,.257,.19,.28,.241,.365,.000687,-.0852,.179,.204,.497,-.423,.274,.269,.148,.4,.189,.128,.0315,0
2021,4,4,25,d,.165,.199,-.0632,-.256,.292,.318,.315,.415,.385,.479,.179,-.0746,.231,.221,.289,-.402,.385,.355,.319,.183,.544,.239,.11,0
2021,4,4,26,d,.211,.31,.134,.48,.374,.314,.244,.344,.424,.41,.0448,.145,.345,.222,.813,-.279,.396,.438,.206,.273,.212,.201,.13,0
2021,4,4,27,d,.099,.0191,-.043,-.328,.149,.243,.216,.365,.244,.448,-.0299,-.122,-.0198,.0939,.381,-.4,.304,.266,.126,.114,.148,.116,.0732,0
2021,4,4,28,d,.216,.448,.0952,.0282,.477,.249,.376,.449,.505,.568,.0476,.0669,.324,.165,.142,-.381,.445,.438,.175,.23,.193,.152,.143,0
2021,4,4,29,d,.166,.151,.0786,-.4,.313,.252,.259,.368,.407,.373,.0668,-.00991,.274,.251,.98,-.361,.351,.339,.18,.207,.195,.167,.0389,0
2021,4,4,30,d,.0106,.0292,-.0737,-.333,.121,-.000479,.0808,.0509,.17,-.0154,-.0367,-.0985,-.0398,.087,.23,-.156,.0618,.0681,.045,-.0629,.0864,-.00184,-.0845,0
2021,4,4,31,d,.108,.264,.0197,-.145,.289,.133,.157,.223,.303,.231,.0476,.0141,.233,.126,.0678,-.28,.242,.262,.102,.119,.127,.058,.125,0
2021,4,4,32,d,.0102,-.079,.0488,-.247,.0555,.125,.158,.296,.151,.192,-.0528,-.114,-.0321,-.0442,.279,-.442,.171,.12,.00597,.00393,-.0307,.0305,.0262,0
2021,4,4,33,d,.241,.296,.0569,-.275,.431,.415,.283,.301,.55,.44,.23,.00896,.0476,.325,1.06,-.237,.423,.579,.232,.334,.241,.229,.25,0
2021,4,4,34,d,.188,.221,.0425,.0985,.293,.301,.288,.397,.349,.336,.0209,-.00568,.127,.257,.636,-.311,.368,.35,.223,.282,.22,.224,.156,0
2021,4,4,35,d,.0114,.0975,-.185,-.424,.138,.203,.195,.322,.159,.244,-.127,-.242,-.106,.00871,.703,-.511,.278,.251,.0253,.00791,.0394,.00637,-.103,0
2021,4,4,36,d,.131,.159,.0105,-.334,.249,.268,.239,.335,.33,.341,.0484,-.0788,.122,.17,.498,-.398,.331,.328,.19,.215,.217,.169,.0613,0
2021,4,4,37,d,.0689,.0911,-.00388,-.218,.15,.209,.145,.207,.199,.32,-.0488,-.0757,.0845,.0908,.318,-.388,.222,.233,.0657,.111,.0999,.0296,.0389,0
2021,4,4,38,d,.19,.206,.0687,.142,.303,.318,.21,.242,.383,.483,-.014,.0958,.332,.22,.642,-.132,.325,.425,.208,.255,.2,.213,.135,0
2021,4,4,39,d,.157,.315,.0681,-.182,.364,.284,.206,.348,.393,.251,.0238,.0103,.178,.198,.724,-.348,.376,.396,.174,.167,.215,.114,.051,0
2021,4,4,40,d,.155,.353,.0879,-.14,.334,.262,.158,.146,.326,.242,.0392,-.00162,-.0305,.233,.603,-.364,.247,.36,.158,.158,.19,.119,.147,0
2021,4,4,41,d,.00763,-.0398,-.171,-.42,.118,.248,.119,.202,.23,.716,-.107,-.208,.00234,.0229,.438,-.422,.244,.27,.0128,.0641,.053,-.00659,-.0315,0
2021,4,4,42,d,.144,.219,.0428,.097,.229,.242,.181,.25,.24,.266,-.0228,-.00526,.143,.235,.527,-.346,.281,.304,.139,.299,.166,.118,.0786,0
2021,4,4,44,d,.0681,-.0223,-.145,-.398,.179,.117,.232,.401,.328,.975,-.106,-.151,.163,-.12,.434,-.251,.315,.25,.106,.,.186,.0993,.0382,0
2021,4,4,45,d,.141,.21,.0611,-.0772,.248,.202,.17,.204,.275,.247,-.0503,.0339,.281,.182,.463,-.295,.257,.298,.13,.17,.132,.127,.124,0
2021,4,4,46,d,-.0393,-.0218,-.14,-.154,.123,.0558,.0574,.175,.228,.138,-.133,-.192,-.0481,-.086,.396,-.587,.157,.146,-.0209,-.174,-.0356,-.00374,.0000254,0
2021,4,4,47,d,.216,.481,.114,.057,.5,.272,.262,.266,.513,.273,.0043,.08,.295,.298,.553,-.383,.364,.475,.182,.283,.178,.19,.0944,0
2021,4,4,48,d,.0858,.166,.0227,-.279,.234,.207,.191,.192,.283,.318,-.0573,-.0676,.155,.0848,.452,-.398,.253,.298,.0886,.153,.104,.0776,.0482,0
2021,4,4,49,d,.0688,.0303,-.103,-.163,.145,.232,.271,.505,.215,.481,.0571,-.133,-.0373,-.0282,.631,-.423,.348,.274,.0758,.0747,.0174,.111,.0481,0
2021,4,4,50,d,.249,.218,-.0156,-.201,.332,.351,.327,.396,.394,1.02,-.0629,-.0799,.153,.338,.16,-.501,.457,.537,.219,.282,.177,.243,.264,0
2021,4,4,51,d,.0863,.0511,-.0664,-.218,.156,.153,.168,.232,.227,.206,.0207,-.108,.0776,.134,.247,-.474,.208,.188,.107,.186,.146,.0807,.0429,0
2021,4,4,53,d,.016,-.0893,-.171,-.423,.0538,.152,.108,.167,.142,.397,.00928,-.19,.0323,.0876,.324,-.397,.149,.141,.0539,-.0192,.0614,.0507,-.0265,0
2021,4,4,54,d,.188,.247,.0628,.258,.388,.284,.219,.339,.452,.36,.118,.0742,.194,.286,.87,-.348,.381,.43,.193,.221,.267,.141,-.0712,0
2021,4,4,55,d,.12,.137,.0166,-.154,.191,.226,.191,.283,.225,.493,.00894,-.0545,-.00754,.133,.337,-.392,.281,.279,.126,.127,.146,.107,.1,0
2021,4,4,56,d,.163,.134,.112,.0431,.215,.261,.226,.223,.277,.361,.0163,.0416,.0257,.14,.293,-.265,.255,.287,.156,.325,.16,.154,.125,0
2021,4,5,1,d,.157,.0583,.0511,.0418,.198,.317,.203,.21,.335,.475,-.0859,-.00202,.204,.146,.615,-.363,.3,.353,.0671,.274,.0118,.159,.167,0
2021,4,5,2,d,.0522,-.104,.0305,-.37,.0626,.255,.155,.175,.15,.192,-.171,-.0885,.292,.0297,.25,-.337,.162,.162,-.0268,.,-.0349,-.0298,.0969,0
2021,4,5,4,d,.0476,.127,-.0472,-.321,.17,.144,.157,.205,.193,.0879,-.0158,-.0926,.132,.0386,.403,-.348,.2,.197,.0547,.0365,.0759,.0327,.0402,0
2021,4,5,5,d,.137,-.249,-.209,-.425,-.0506,.375,.164,.17,.0877,.799,-.207,-.252,.17,.18,-.0239,-.656,.191,.203,.0232,.183,.0612,-.00885,.,0
2021,4,5,6,d,-.0298,.0195,-.165,-.447,.0847,.113,.0723,.153,.134,.223,-.0389,-.214,-.0394,.0449,.23,-.427,.142,.137,-.00784,.0382,-.000909,-.0114,-.0474,0
2021,4,5,8,d,.0388,.00283,-.0831,-.145,.104,.159,.117,.231,.182,.152,-.0172,-.0902,.155,.0702,.526,-.351,.201,.182,.0329,.121,.0508,.0241,.0246,0
2021,4,5,9,d,.107,.158,-.0768,-.313,.235,.237,.281,.472,.293,.46,.0856,-.138,.0254,.175,.0388,-.486,.316,.224,.222,.154,.158,.233,.0578,0
2021,4,5,10,d,.112,.283,-.0363,-.39,.253,.166,.188,.204,.236,.286,-.0359,-.0396,.0205,.191,.226,.0585,.228,.243,.106,.152,.17,.0745,.126,0
2021,4,5,11,d,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
2021,4,5,12,d,.0658,.172,.0136,-.129,.182,.185,.135,.155,.189,.197,-.0439,-.081,.177,.108,.587,-.444,.198,.23,.0576,.118,.0651,.0474,.015,0
2021,4,5,13,d,.101,.178,-.0997,-.0671,.233,.21,.176,.24,.278,.262,.103,-.0519,.228,.138,.481,-.377,.261,.276,.0842,.174,.0957,.0765,.0837,0
2021,4,5,15,d,.199,.415,.119,-.0354,.334,.267,.207,.215,.305,.768,.019,.0106,.108,.347,.691,-.335,.345,.457,.149,.,.328,.136,.217,0
2021,4,5,16,d,.127,.164,-.0512,-.21,.263,.301,.23,.226,.313,.332,.166,-.0528,.108,.0787,.771,-.343,.317,.381,.122,.193,.12,.127,-.0143,0
2021,4,5,17,d,.133,.184,.0456,-.0664,.238,.216,.202,.26,.274,.328,.0172,-.00747,.173,.15,.345,-.384,.277,.287,.151,.197,.185,.127,.0928,0
2021,4,5,18,d,.0558,.106,-.109,-.144,.159,.132,.163,.104,.2,.232,.0284,-.0999,.00109,.0147,.419,-.351,.165,.201,.042,.112,.0938,-.032,.0575,0
2021,4,5,19,d,.04,-.0251,-.153,-.154,.0867,.242,.0865,.284,.174,.278,-.0401,-.193,-.164,.0787,.405,-.485,.25,.24,.0484,.0669,.0484,.0488,.018,0
2021,4,5,20,d,.145,-.0537,-.0129,-.0876,.185,.351,.158,.224,.325,.459,-.148,-.0254,.435,.152,.337,-.435,.297,.377,.166,.0796,.174,.155,.211,0
2021,4,5,21,d,.201,.217,.0155,-.138,.273,.323,.2,.23,.321,.358,.433,.0446,.263,.321,.526,-.351,.299,.367,.187,.224,.218,.161,.2,0
2021,4,5,22,d,.132,.291,.00913,-.106,.305,.307,.22,.218,.314,.628,-.00671,-.0266,.142,.14,.271,-.429,.296,.372,.138,.155,.154,.119,.00576,0
2021,4,5,23,d,.236,.391,-.0377,.00479,.45,.446,.201,.138,.472,1.16,.0978,-.0312,-.117,.296,.68,-.119,.283,.591,.232,.226,.236,.194,.,0
2021,4,5,24,d,.102,.0931,-.00765,-.326,.168,.269,.188,.269,.219,.448,-.0144,-.0764,.239,.21,.471,-.424,.27,.269,.151,.431,.187,.133,.0395,0
2021,4,5,25,d,.169,.195,-.0887,-.269,.278,.342,.319,.412,.362,.457,.226,-.0847,.179,.232,.267,-.368,.379,.347,.314,.19,.552,.233,.114,0
2021,4,5,26,d,.211,.262,.117,.475,.341,.312,.239,.337,.403,.413,.0314,.144,.397,.232,.806,-.257,.379,.409,.208,.277,.216,.199,.12,0
2021,4,5,27,d,.106,.0115,-.0475,-.27,.146,.262,.219,.365,.246,.504,-.0275,-.109,.0156,.0857,.398,-.408,.311,.276,.135,.125,.163,.122,.0771,0
2021,4,5,28,d,.232,.413,.101,.0621,.458,.293,.355,.408,.498,.569,.0518,.0715,.306,.219,.224,-.368,.43,.441,.181,.257,.189,.168,.162,0
2021,4,5,29,d,.179,.169,.0695,-.413,.326,.328,.27,.367,.416,.402,.0311,-.0219,.246,.261,1.15,-.343,.385,.402,.188,.211,.219,.16,.0505,0
2021,4,5,30,d,.00738,.0707,-.0954,-.318,.113,.0129,.0766,.0363,.133,.0733,-.0323,-.103,-.0398,.0543,.307,-.134,.0666,.0848,.0485,-.0719,.0819,.0103,.0152,0
2021,4,5,31,d,.12,.267,.0201,-.16,.288,.158,.161,.226,.298,.263,.0889,.0262,.269,.143,.142,-.259,.253,.281,.113,.131,.146,.0557,.139,0
2021,4,5,32,d,.0146,-.0686,.0264,-.253,.073,.134,.167,.288,.175,.243,-.032,-.116,-.0263,-.0344,.342,-.429,.176,.129,.0132,.0101,-.0236,.0379,.0252,0
2021,4,5,33,d,.235,.245,.0383,-.236,.407,.401,.272,.289,.552,.418,.203,.00412,.0339,.327,.95,-.207,.41,.565,.226,.332,.254,.214,.238,0
2021,4,5,34,d,.191,.205,.0578,.147,.286,.325,.277,.372,.351,.393,-.00135,.00786,.143,.262,.691,-.302,.362,.359,.232,.315,.223,.235,.156,0
2021,4,5,35,d,.0298,.13,-.19,-.403,.157,.229,.202,.308,.171,.27,-.0915,-.237,-.135,.0352,.687,-.491,.282,.264,.0521,.0102,.0759,.0202,-.0958,0
2021,4,5,36,d,.132,.148,-.00836,-.331,.237,.28,.227,.312,.318,.352,.0683,-.0829,.132,.186,.509,-.388,.316,.32,.194,.213,.225,.171,.0604,0
2021,4,5,37,d,.0738,.0868,-.00401,-.19,.148,.215,.151,.2,.199,.404,-.0839,-.0707,.109,.0982,.251,-.365,.223,.239,.0702,.124,.102,.0362,.0397,0
2021,4,5,38,d,.195,.219,.0757,.135,.308,.317,.214,.247,.381,.487,.00969,.109,.357,.221,.638,-.11,.324,.414,.217,.255,.224,.213,.135,0
2021,4,5,39,d,.158,.326,.0565,-.161,.358,.292,.201,.323,.378,.298,.0526,.00983,.198,.206,.759,-.364,.367,.398,.183,.162,.222,.125,.0453,0
2021,4,5,40,d,.156,.335,.0699,-.151,.305,.283,.147,.129,.293,.298,.101,-.00975,-.0652,.243,.583,-.369,.239,.363,.156,.154,.195,.11,.159,0
2021,4,5,41,d,.00922,-.00605,-.175,-.358,.143,.271,.109,.195,.247,.72,-.146,-.205,.0217,.0316,.516,-.422,.251,.285,.0213,.0898,.0641,.000885,-.0519,0
2021,4,5,42,d,.148,.217,.0406,.0832,.215,.254,.17,.222,.217,.264,-.0149,-.00022,.166,.252,.491,-.333,.264,.296,.139,.302,.161,.122,.0882,0
2021,4,5,44,d,.0782,-.0152,-.165,-.379,.224,.13,.203,.321,.383,.877,-.0269,-.14,.5,-.127,.406,-.269,.282,.262,.11,.,.362,.101,.027,0
2021,4,5,45,d,.162,.232,.0757,-.0513,.274,.227,.181,.204,.305,.319,-.0535,.0569,.348,.215,.466,-.281,.274,.33,.151,.199,.148,.153,.133,0
2021,4,5,46,d,-.0316,-.0217,-.15,-.121,.127,.0863,.081,.172,.231,.175,-.127,-.19,-.0485,-.115,.424,-.576,.161,.155,-.00976,-.161,-.0225,.00479,-.0137,0
2021,4,5,47,d,.235,.45,.112,.0924,.49,.291,.267,.266,.516,.34,.00571,.091,.365,.343,.582,-.39,.367,.482,.195,.305,.189,.204,.117,0
2021,4,5,48,d,.094,.142,.0283,-.271,.217,.218,.187,.193,.272,.336,-.0508,-.06,.174,.0984,.492,-.391,.254,.298,.0987,.164,.12,.0837,.0523,0
2021,4,5,49,d,.0626,.00282,-.132,-.173,.136,.249,.257,.473,.217,.533,.0756,-.143,-.0352,-.0383,.623,-.429,.34,.277,.0716,.0554,.0148,.106,.0407,0
2021,4,5,50,d,.267,.144,-.0395,-.102,.334,.444,.315,.365,.44,1.28,.235,-.0411,.191,.325,.0844,-.469,.478,.622,.231,.24,.179,.261,.32,0
2021,4,5,51,d,.0971,.0466,-.0677,-.196,.151,.182,.172,.219,.224,.286,.0272,-.101,.0993,.152,.291,-.462,.214,.208,.115,.205,.157,.0882,.0527,0
2021,4,5,53,d,.0182,-.0837,-.181,-.391,.0567,.174,.117,.154,.144,.44,.0144,-.186,.0541,.0753,.294,-.398,.155,.156,.0627,-.022,.0552,.0658,-.0299,0
2021,4,5,54,d,.194,.269,.067,.259,.377,.321,.21,.32,.429,.498,.11,.0771,.193,.315,.794,-.323,.383,.457,.181,.247,.232,.143,-.0606,0
2021,4,5,55,d,.126,.143,.0103,-.119,.189,.235,.184,.265,.217,.555,.0507,-.0484,-.00732,.153,.318,-.403,.276,.284,.129,.127,.149,.11,.111,0
2021,4,5,56,d,.188,.158,.0773,-.015,.238,.356,.257,.245,.297,.486,.157,.0349,-.0487,.178,.368,-.24,.294,.342,.186,.332,.171,.205,.153,0
2021,4,6,1,d,.171,.112,.0677,.0436,.216,.335,.223,.209,.314,.512,-.081,.0085,.193,.152,.546,-.338,.306,.364,.0709,.297,.0267,.144,.187,0
2021,4,6,2,d,.0572,-.207,.0713,-.133,.0252,.278,.105,.149,.148,.272,-.25,-.0464,.366,.0108,.277,-.328,.149,.159,.0312,.,.0386,.0184,.0741,0
2021,4,6,4,d,.0567,.14,-.0378,-.304,.174,.173,.156,.195,.193,.0901,-.0226,-.0782,.163,.0369,.421,-.32,.206,.213,.0639,.0544,.0875,.0393,.0456,0
2021,4,6,5,d,.171,-.161,-.192,-.409,.0144,.443,.172,.189,.141,.622,-.144,-.172,.289,.0786,.0528,-.505,.225,.251,.0766,.213,.0671,.0747,.,0
2021,4,6,6,d,-.026,.0366,-.151,-.432,.0937,.129,.0735,.149,.136,.236,-.0289,-.206,-.0403,.039,.257,-.424,.149,.149,-.00534,.0463,-.00576,-.00516,-.0429,0
2021,4,6,8,d,.0416,.00813,-.0846,-.175,.111,.187,.115,.224,.19,.21,.000209,-.0949,.156,.0771,.548,-.364,.211,.202,.0377,.124,.0524,.0305,.0252,0
2021,4,6,9,d,.0905,.138,-.0839,-.282,.193,.22,.238,.404,.233,.38,.12,-.13,.0467,.147,-.0093,-.495,.266,.185,.202,.116,.118,.216,.0406,0
2021,4,6,10,d,.112,.31,-.0315,-.366,.248,.169,.161,.175,.211,.327,-.00842,-.0457,.0257,.225,.136,-.046,.214,.237,.0971,.255,.16,.067,.145,0
2021,4,6,11,d,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
2021,4,6,12,d,.0687,.176,.0197,-.114,.179,.188,.13,.146,.183,.178,-.0332,-.0708,.191,.111,.556,-.431,.19,.223,.0602,.127,.0677,.0499,.016,0
2021,4,6,13,d,.108,.199,-.0691,-.00777,.233,.225,.179,.243,.262,.29,.0636,-.0357,.248,.133,.499,-.372,.27,.288,.0913,.183,.0978,.0867,.0902,0
