year,month,day,countyfips,freq,spend_all,provisional
2020,2,9,49027,d,-.0757,0
2020,2,9,49029,d,-.0038,0
2020,2,9,49035,d,.0259,0
2020,2,9,49037,d,-.0292,0
2020,2,9,49039,d,-.082,0
2020,2,9,49041,d,.241,0
2020,2,9,49043,d,-.0758,0
2020,2,9,49045,d,-.0398,0
2020,2,9,49047,d,-.0237,0
2020,2,9,49049,d,.0378,0
2020,2,9,49051,d,-.0109,0
2020,2,9,49053,d,.0349,0
2020,2,9,49057,d,-.00408,0
2020,2,9,50007,d,-.0267,0
2020,2,9,50011,d,.00955,0
2020,2,9,50021,d,.0104,0
2020,2,9,50023,d,.146,0
2020,2,9,50025,d,-.0154,0
2020,2,9,50027,d,-.0212,0
2020,2,9,51003,d,-.0659,0
2020,2,9,51007,d,.0472,0
2020,2,9,51009,d,.00718,0
2020,2,9,51011,d,-.0272,0
2020,2,9,51013,d,-.0979,0
2020,2,9,51015,d,.0787,0
2020,2,9,51019,d,.00124,0
2020,2,9,51023,d,-.0239,0
2020,2,9,51027,d,.00152,0
2020,2,9,51031,d,-.0173,0
2020,2,9,51033,d,-.0666,0
2020,2,9,51041,d,.0358,0
2020,2,9,51043,d,.0149,0
2020,2,9,51047,d,.0795,0
2020,2,9,51051,d,.0155,0
2020,2,9,51059,d,.036,0
2020,2,9,51061,d,.0328,0
2020,2,9,51065,d,.222,0
2020,2,9,51067,d,-.0432,0
2020,2,9,51069,d,-.0337,0
2020,2,9,51073,d,-.091,0
2020,2,9,51075,d,-.106,0
2020,2,9,51079,d,.121,0
2020,2,9,51083,d,.0324,0
2020,2,9,51085,d,-.0123,0
2020,2,9,51087,d,-.0068,0
2020,2,9,51089,d,-.0966,0
2020,2,9,51093,d,-.0445,0
2020,2,9,51095,d,.0235,0
2020,2,9,51099,d,-.0624,0
2020,2,9,51101,d,-.0386,0
2020,2,9,51103,d,-.0397,0
2020,2,9,51105,d,.0263,0
2020,2,9,51107,d,.00738,0
2020,2,9,51109,d,.0766,0
2020,2,9,51113,d,.121,0
2020,2,9,51117,d,.263,0
2020,2,9,51119,d,.0826,0
2020,2,9,51121,d,-.0105,0
2020,2,9,51125,d,.268,0
2020,2,9,51127,d,.0675,0
2020,2,9,51137,d,.0241,0
2020,2,9,51139,d,-.0102,0
2020,2,9,51143,d,.0949,0
2020,2,9,51145,d,.0257,0
2020,2,9,51147,d,-.0586,0
2020,2,9,51149,d,.088,0
2020,2,9,51153,d,.00911,0
2020,2,9,51155,d,.107,0
2020,2,9,51161,d,.0118,0
2020,2,9,51163,d,-.0412,0
2020,2,9,51165,d,.03,0
2020,2,9,51167,d,-.032,0
2020,2,9,51169,d,.0485,0
2020,2,9,51171,d,.0164,0
2020,2,9,51173,d,.0437,0
2020,2,9,51175,d,-.159,0
2020,2,9,51177,d,.017,0
2020,2,9,51179,d,.064,0
2020,2,9,51185,d,.0114,0
2020,2,9,51187,d,-.0473,0
2020,2,9,51191,d,-.0909,0
2020,2,9,51195,d,-.00468,0
2020,2,9,51199,d,-.0697,0
2020,2,9,51510,d,.0572,0
2020,2,9,51520,d,.0264,0
2020,2,9,51530,d,.0481,0
2020,2,9,51540,d,.0445,0
2020,2,9,51550,d,-.019,0
2020,2,9,51570,d,-.0187,0
2020,2,9,51590,d,-.116,0
2020,2,9,51610,d,.183,0
2020,2,9,51620,d,.0371,0
2020,2,9,51630,d,-.0615,0
2020,2,9,51650,d,-.0327,0
2020,2,9,51670,d,.092,0
2020,2,9,51680,d,.0495,0
2020,2,9,51683,d,-.0191,0
2020,2,9,51700,d,.00891,0
2020,2,9,51710,d,-.0252,0
2020,2,9,51720,d,-.173,0
2020,2,9,51730,d,-.0321,0
2020,2,9,51735,d,-.0243,0
2020,2,9,51740,d,.0503,0
2020,2,9,51750,d,-.165,0
2020,2,9,51760,d,.0598,0
2020,2,9,51770,d,.139,0
2020,2,9,51775,d,-.0652,0
2020,2,9,51790,d,.103,0
2020,2,9,51800,d,.0276,0
2020,2,9,51810,d,-.0246,0
2020,2,9,51820,d,.288,0
2020,2,9,51830,w,.,0
2020,2,9,51840,d,.0106,0
2020,2,9,53007,d,-.114,0
2020,2,9,53009,d,.168,0
2020,2,9,53011,d,-.0317,0
2020,2,9,53015,d,.0000688,0
2020,2,9,53017,d,.00111,0
2020,2,9,53021,d,.158,0
2020,2,9,53025,d,.0491,0
2020,2,9,53029,d,.156,0
2020,2,9,53031,d,.179,0
2020,2,9,53033,d,.0148,0
2020,2,9,53035,d,.00229,0
2020,2,9,53037,d,.199,0
2020,2,9,53039,d,-.0594,0
2020,2,9,53041,d,-.0424,0
2020,2,9,53045,d,.117,0
2020,2,9,53047,d,.0984,0
2020,2,9,53049,d,-.102,0
2020,2,9,53053,d,.059,0
2020,2,9,53055,d,-.0134,0
2020,2,9,53057,d,.211,0
2020,2,9,53061,d,.0251,0
2020,2,9,53063,d,-.0119,0
2020,2,9,53065,d,.0152,0
2020,2,9,53067,d,.025,0
2020,2,9,53071,d,-.0811,0
2020,2,9,53073,d,.000361,0
2020,2,9,53075,d,-.00269,0
2020,2,9,53077,d,-.0052,0
2020,2,9,54003,d,-.0148,0
2020,2,9,54011,d,-.0786,0
2020,2,9,54027,d,-.0168,0
2020,2,9,54033,d,-.0877,0
2020,2,9,54037,d,-.00299,0
2020,2,9,54039,d,-.00801,0
2020,2,9,54049,d,-.0254,0
2020,2,9,54055,d,.0511,0
2020,2,9,54057,d,.0105,0
2020,2,9,54061,d,.00804,0
2020,2,9,54065,d,.244,0
2020,2,9,54077,d,.059,0
2020,2,9,54079,d,.0602,0
2020,2,9,54091,d,-.0243,0
2020,2,9,55005,d,.0607,0
2020,2,9,55009,d,.0112,0
2020,2,9,55011,d,.0194,0
2020,2,9,55013,d,.0363,0
2020,2,9,55017,d,.0512,0
2020,2,9,55019,d,-.0454,0
2020,2,9,55021,d,-.0282,0
2020,2,9,55025,d,.00225,0
2020,2,9,55027,d,-.0423,0
2020,2,9,55029,d,-.0443,0
2020,2,9,55031,d,.0389,0
2020,2,9,55033,d,-.0422,0
2020,2,9,55035,d,-.0527,0
2020,2,9,55039,d,-.0408,0
2020,2,9,55045,d,-.0203,0
2020,2,9,55047,d,.00844,0
2020,2,9,55049,d,.0369,0
2020,2,9,55057,d,-.0422,0
2020,2,9,55061,d,.00949,0
2020,2,9,55063,d,-.0409,0
2020,2,9,55069,d,-.0701,0
2020,2,9,55073,d,.107,0
2020,2,9,55075,d,.0298,0
2020,2,9,55077,d,.0133,0
2020,2,9,55081,d,.0523,0
2020,2,9,55083,d,-.0334,0
2020,2,9,55085,d,.0355,0
2020,2,9,55087,d,.0304,0
2020,2,9,55089,d,-.00262,0
2020,2,9,55095,d,-.0308,0
2020,2,9,55097,d,-.0911,0
2020,2,9,55099,d,.0198,0
2020,2,9,55101,d,-.0508,0
2020,2,9,55107,d,-.0596,0
2020,2,9,55111,d,.0441,0
2020,2,9,55113,d,-.235,0
2020,2,9,55115,d,.0346,0
2020,2,9,55117,d,.00553,0
2020,2,9,55119,d,.0384,0
2020,2,9,55121,d,.0219,0
2020,2,9,55123,d,-.296,0
2020,2,9,55125,d,.0477,0
2020,2,9,55127,d,-.0906,0
2020,2,9,55129,d,-.149,0
2020,2,9,55131,d,-.0232,0
2020,2,9,55133,d,-.0309,0
2020,2,9,55135,d,-.0555,0
2020,2,9,55137,d,-.096,0
2020,2,9,55139,d,-.0756,0
2020,2,9,55141,d,.0565,0
2020,2,9,56001,d,.0123,0
2020,2,9,56003,d,-.023,0
2020,2,9,56005,d,.0211,0
2020,2,9,56009,d,-.0371,0
2020,2,9,56011,d,.0211,0
2020,2,9,56013,d,.0292,0
2020,2,9,56015,d,.0788,0
2020,2,9,56019,d,-.0726,0
2020,2,9,56021,d,-.0206,0
2020,2,9,56023,d,.251,0
2020,2,9,56029,d,.00588,0
2020,2,9,56033,d,.0514,0
2020,2,9,56035,d,-.0286,0
2020,2,9,56037,d,.0424,0
2020,2,9,56039,d,-.115,0
2020,2,9,56041,d,-.118,0
2020,2,9,56043,d,-.0724,0
2020,2,9,56045,d,.0556,0
2020,2,10,1001,d,-.167,0
2020,2,10,1003,d,.0112,0
2020,2,10,1009,d,.0486,0
2020,2,10,1015,d,.025,0
2020,2,10,1019,d,.0904,0
2020,2,10,1021,d,-.0512,0
2020,2,10,1031,d,-.0573,0
2020,2,10,1039,d,-.0524,0
2020,2,10,1041,d,-.135,0
2020,2,10,1045,d,.0504,0
2020,2,10,1047,d,-.0734,0
2020,2,10,1049,d,-.0134,0
2020,2,10,1051,d,-.0529,0
2020,2,10,1053,d,.188,0
2020,2,10,1055,d,-.0244,0
2020,2,10,1061,d,-.00785,0
2020,2,10,1067,d,.114,0
2020,2,10,1069,d,.0107,0
2020,2,10,1071,d,.0801,0
2020,2,10,1073,d,-.00328,0
2020,2,10,1081,d,-.0463,0
2020,2,10,1089,d,-.0302,0
2020,2,10,1095,d,-.065,0
2020,2,10,1097,d,.0443,0
2020,2,10,1101,d,-.00223,0
2020,2,10,1103,d,-.0512,0
2020,2,10,1105,d,.111,0
2020,2,10,1109,d,-.00307,0
2020,2,10,1111,d,.115,0
2020,2,10,1113,d,-.0196,0
2020,2,10,1123,d,.121,0
2020,2,10,2020,d,.0041,0
2020,2,10,2090,d,.0129,0
2020,2,10,2110,d,-.188,0
2020,2,10,2122,d,-.0283,0
2020,2,10,2150,d,-.0983,0
2020,2,10,2170,d,-.0261,0
2020,2,10,2220,d,.114,0
2020,2,10,2240,d,.351,0
2020,2,10,2261,d,.119,0
2020,2,10,4001,d,-.0223,0
2020,2,10,4003,d,.097,0
2020,2,10,4005,d,-.0266,0
2020,2,10,4007,d,-.0634,0
2020,2,10,4009,d,-.233,0
2020,2,10,4012,d,-.0568,0
2020,2,10,4013,d,.0111,0
2020,2,10,4015,d,.0412,0
2020,2,10,4017,d,-.0254,0
2020,2,10,4019,d,-.0124,0
2020,2,10,4021,d,-.00354,0
2020,2,10,4023,d,.017,0
2020,2,10,4025,d,-.0114,0
2020,2,10,4027,d,.105,0
2020,2,10,5001,d,-.0285,0
2020,2,10,5003,d,-.201,0
2020,2,10,5031,d,-.109,0
2020,2,10,5063,d,-.169,0
2020,2,10,5067,d,.154,0
2020,2,10,5091,d,-.0828,0
2020,2,10,5143,d,-.024,0
2020,2,10,6001,d,.0352,0
2020,2,10,6005,d,-.118,0
2020,2,10,6007,d,.0135,0
2020,2,10,6009,d,.0596,0
2020,2,10,6011,d,.0784,0
2020,2,10,6013,d,.0126,0
2020,2,10,6017,d,.113,0
2020,2,10,6019,d,.0146,0
2020,2,10,6021,d,.197,0
2020,2,10,6023,d,.0502,0
2020,2,10,6025,d,-.0295,0
2020,2,10,6027,d,.119,0
2020,2,10,6029,d,.0532,0
2020,2,10,6031,d,-.0258,0
2020,2,10,6033,d,.111,0
2020,2,10,6035,d,.176,0
2020,2,10,6037,d,.00139,0
2020,2,10,6039,d,-.0905,0
2020,2,10,6041,d,-.00945,0
2020,2,10,6043,d,.158,0
2020,2,10,6045,d,-.0113,0
2020,2,10,6047,d,-.0307,0
2020,2,10,6051,d,.101,0
2020,2,10,6053,d,-.0573,0
2020,2,10,6055,d,-.0634,0
2020,2,10,6057,d,.032,0
2020,2,10,6059,d,-.000554,0
2020,2,10,6061,d,-.0327,0
2020,2,10,6063,d,.138,0
2020,2,10,6065,d,-.0218,0
2020,2,10,6067,d,.0365,0
2020,2,10,6069,d,.0181,0
2020,2,10,6071,d,.00548,0
2020,2,10,6073,d,-.0254,0
2020,2,10,6075,d,.00169,0
2020,2,10,6077,d,-.0229,0
2020,2,10,6079,d,-.033,0
2020,2,10,6081,d,-.0269,0
2020,2,10,6083,d,-.00122,0
2020,2,10,6085,d,-.0115,0
2020,2,10,6087,d,.0227,0
2020,2,10,6089,d,-.00567,0
2020,2,10,6093,d,.148,0
2020,2,10,6095,d,.00145,0
2020,2,10,6097,d,.00534,0
2020,2,10,6099,d,-.0115,0
2020,2,10,6101,d,-.106,0
2020,2,10,6103,d,-.0716,0
2020,2,10,6107,d,-.0571,0
2020,2,10,6109,d,.00168,0
2020,2,10,6111,d,.0109,0
2020,2,10,6113,d,-.00377,0
2020,2,10,6115,d,-.0276,0
2020,2,10,8001,d,.0088,0
2020,2,10,8003,d,.105,0
2020,2,10,8005,d,-.00156,0
2020,2,10,8007,d,.078,0
2020,2,10,8013,d,-.0191,0
2020,2,10,8014,d,.0334,0
2020,2,10,8015,d,.03,0
2020,2,10,8021,d,-.0234,0
2020,2,10,8023,d,.0347,0
2020,2,10,8029,d,-.078,0
2020,2,10,8031,d,-.00894,0
2020,2,10,8035,d,-.00233,0
2020,2,10,8037,d,-.0393,0
2020,2,10,8039,d,-.0681,0
2020,2,10,8041,d,.0106,0
2020,2,10,8043,d,-.0972,0
2020,2,10,8045,d,-.0551,0
2020,2,10,8047,d,-.176,0
2020,2,10,8049,d,-.128,0
2020,2,10,8051,d,.00952,0
2020,2,10,8059,d,.00302,0
2020,2,10,8067,d,-.0421,0
2020,2,10,8069,d,.0413,0
2020,2,10,8075,d,-.00123,0
2020,2,10,8077,d,.000416,0
2020,2,10,8081,d,-.0141,0
2020,2,10,8083,d,.06,0
2020,2,10,8085,d,-.0359,0
2020,2,10,8087,d,.0252,0
2020,2,10,8091,d,.0966,0
2020,2,10,8093,d,-.136,0
2020,2,10,8097,d,.118,0
2020,2,10,8101,d,.0376,0
2020,2,10,8105,d,-.00359,0
2020,2,10,8107,d,-.0808,0
2020,2,10,8109,d,.0489,0
2020,2,10,8113,d,-.272,0
2020,2,10,8117,d,.0709,0
2020,2,10,8119,d,.148,0
2020,2,10,8123,d,-.0141,0
2020,2,10,8125,d,-.0208,0
2020,2,10,9001,d,-.0057,0
2020,2,10,9003,d,-.0128,0
2020,2,10,9005,d,-.075,0
2020,2,10,9007,d,.0106,0
2020,2,10,9011,d,.0716,0
2020,2,10,9013,d,-.0665,0
2020,2,10,10001,d,-.0637,0
2020,2,10,10003,d,-.0568,0
2020,2,10,10005,d,-.0551,0
2020,2,10,11001,d,.,0
2020,2,10,12005,d,-.000533,0
2020,2,10,12009,d,-.00874,0
2020,2,10,12011,d,-.00337,0
2020,2,10,12013,d,-.0126,0
2020,2,10,12015,d,-.00599,0
2020,2,10,12017,d,.0173,0
2020,2,10,12021,d,.0187,0
2020,2,10,12027,d,.159,0
2020,2,10,12029,d,.165,0
2020,2,10,12033,d,.0491,0
2020,2,10,12039,d,.0274,0
2020,2,10,12041,d,.0141,0
2020,2,10,12047,d,.012,0
2020,2,10,12053,d,.0204,0
2020,2,10,12055,d,.074,0
2020,2,10,12057,d,-.0219,0
2020,2,10,12059,d,-.0415,0
2020,2,10,12061,d,.0818,0
2020,2,10,12063,d,-.0303,0
2020,2,10,12065,d,.0813,0
2020,2,10,12067,d,.0144,0
2020,2,10,12069,d,-.0147,0
2020,2,10,12071,d,-.0086,0
2020,2,10,12073,d,.00829,0
2020,2,10,12075,d,-.043,0
2020,2,10,12083,d,-.00566,0
2020,2,10,12085,d,-.0831,0
2020,2,10,12086,d,.00752,0
2020,2,10,12087,d,.0178,0
2020,2,10,12091,d,.0447,0
2020,2,10,12093,d,-.122,0
2020,2,10,12099,d,.00128,0
2020,2,10,12101,d,.0525,0
2020,2,10,12103,d,.0206,0
2020,2,10,12105,d,.0119,0
2020,2,10,12111,d,.0805,0
2020,2,10,12113,d,.082,0
2020,2,10,12115,d,.0225,0
2020,2,10,12117,d,-.00303,0
2020,2,10,12119,d,.0142,0
2020,2,10,12127,d,.0241,0
2020,2,10,12129,d,.0174,0
2020,2,10,12131,d,-.0251,0
2020,2,10,12133,d,-.0113,0
2020,2,10,13009,d,.0843,0
2020,2,10,13013,d,-.0427,0
2020,2,10,13015,d,.0686,0
2020,2,10,13021,d,-.0548,0
2020,2,10,13023,d,-.111,0
2020,2,10,13025,d,-.0889,0
2020,2,10,13029,d,.038,0
2020,2,10,13031,d,-.128,0
2020,2,10,13035,d,.151,0
2020,2,10,13045,d,.0119,0
2020,2,10,13047,d,.0298,0
2020,2,10,13051,d,-.0112,0
2020,2,10,13057,d,-.0041,0
2020,2,10,13059,d,.161,0
2020,2,10,13063,d,-.00616,0
2020,2,10,13067,d,.00646,0
2020,2,10,13069,d,.136,0
2020,2,10,13071,d,.126,0
2020,2,10,13073,d,-.0455,0
2020,2,10,13077,d,.111,0
2020,2,10,13085,d,-.00922,0
2020,2,10,13087,d,.157,0
2020,2,10,13089,d,.00319,0
2020,2,10,13091,d,-.0602,0
2020,2,10,13095,d,-.203,0
2020,2,10,13103,d,-.0507,0
2020,2,10,13107,d,-.112,0
2020,2,10,13111,d,.0504,0
2020,2,10,13113,d,-.0209,0
2020,2,10,13115,d,.00988,0
2020,2,10,13117,d,-.0156,0
2020,2,10,13119,d,.237,0
2020,2,10,13121,d,.0121,0
2020,2,10,13123,d,-.203,0
2020,2,10,13127,d,.04,0
2020,2,10,13129,d,-.0772,0
2020,2,10,13131,d,-.0313,0
2020,2,10,13133,d,-.28,0
2020,2,10,13135,d,.0205,0
2020,2,10,13137,d,-.069,0
2020,2,10,13139,d,-.0725,0
2020,2,10,13143,d,.0435,0
2020,2,10,13145,d,-.00461,0
2020,2,10,13151,d,.0595,0
2020,2,10,13153,d,.00736,0
2020,2,10,13157,d,.128,0
2020,2,10,13159,d,-.115,0
2020,2,10,13169,d,-.232,0
2020,2,10,13175,d,-.066,0
2020,2,10,13179,d,.003,0
2020,2,10,13185,d,-.0178,0
2020,2,10,13187,d,.288,0
2020,2,10,13191,d,-.288,0
2020,2,10,13195,d,-.293,0
2020,2,10,13197,d,.32,0
2020,2,10,13199,d,.0733,0
2020,2,10,13207,d,-.0789,0
2020,2,10,13211,d,.123,0
2020,2,10,13213,d,-.037,0
2020,2,10,13215,d,-.0203,0
2020,2,10,13217,d,.0105,0
2020,2,10,13219,d,-.203,0
2020,2,10,13223,d,-.0387,0
2020,2,10,13225,d,-.0923,0
2020,2,10,13231,d,.123,0
2020,2,10,13237,d,.0863,0
2020,2,10,13241,d,.507,0
2020,2,10,13245,d,.049,0
2020,2,10,13247,d,.0383,0
2020,2,10,13255,d,.0199,0
2020,2,10,13257,d,-.0585,0
2020,2,10,13261,d,.139,0
2020,2,10,13275,d,.0588,0
2020,2,10,13281,d,.205,0
2020,2,10,13285,d,.146,0
2020,2,10,13289,d,.0999,0
2020,2,10,13291,d,-.26,0
2020,2,10,13295,d,-.18,0
2020,2,10,13297,d,.00741,0
2020,2,10,13299,d,-.0234,0
2020,2,10,13305,d,.136,0
2020,2,10,13311,d,-.141,0
2020,2,10,13313,d,-.0674,0
2020,2,10,15003,d,.0327,0
2020,2,10,15009,d,.0028,0
2020,2,10,16001,d,-.0307,0
2020,2,10,16005,d,-.111,0
2020,2,10,16011,d,-.0128,0
2020,2,10,16013,d,-.0532,0
2020,2,10,16017,d,-.0364,0
2020,2,10,16019,d,-.0178,0
2020,2,10,16021,d,-.0663,0
2020,2,10,16023,d,-.114,0
2020,2,10,16027,d,.0941,0
2020,2,10,16031,d,-.0553,0
2020,2,10,16037,d,.0176,0
2020,2,10,16039,d,.459,0
2020,2,10,16041,d,.133,0
2020,2,10,16043,d,.0112,0
2020,2,10,16045,d,.0279,0
2020,2,10,16047,d,-.0363,0
2020,2,10,16049,d,.0543,0
2020,2,10,16051,d,-.0307,0
2020,2,10,16053,d,.079,0
2020,2,10,16055,d,-.0446,0
2020,2,10,16057,d,-.118,0
2020,2,10,16059,d,-.0223,0
2020,2,10,16065,d,-.0759,0
2020,2,10,16067,d,.0681,0
2020,2,10,16069,d,-.0402,0
2020,2,10,16075,d,.176,0
2020,2,10,16081,d,.0208,0
2020,2,10,16083,d,.00794,0
2020,2,10,17001,d,-.0576,0
2020,2,10,17007,d,-.148,0
2020,2,10,17011,d,-.0931,0
2020,2,10,17021,d,-.0328,0
2020,2,10,17027,d,-.237,0
2020,2,10,17031,d,.0431,0
2020,2,10,17037,d,-.0078,0
2020,2,10,17043,d,-.0648,0
2020,2,10,17049,d,.0301,0
2020,2,10,17057,d,-.0595,0
2020,2,10,17061,d,.0147,0
2020,2,10,17063,d,.0116,0
2020,2,10,17067,d,.0222,0
2020,2,10,17073,d,.0207,0
2020,2,10,17075,d,-.0329,0
2020,2,10,17077,d,-.031,0
2020,2,10,17083,d,-.141,0
2020,2,10,17089,d,-.0167,0
2020,2,10,17091,d,.00582,0
2020,2,10,17093,d,.0286,0
2020,2,10,17095,d,-.0144,0
2020,2,10,17097,d,.0178,0
2020,2,10,17099,d,-.038,0
2020,2,10,17101,d,.0739,0
2020,2,10,17107,d,-.0911,0
2020,2,10,17109,d,-.025,0
2020,2,10,17115,d,.177,0
2020,2,10,17117,d,-.0118,0
2020,2,10,17119,d,.0321,0
2020,2,10,17123,d,.0675,0
2020,2,10,17125,d,.13,0
2020,2,10,17129,d,.0259,0
2020,2,10,17131,d,-.0916,0
2020,2,10,17133,d,.00094,0
2020,2,10,17135,d,-.0388,0
2020,2,10,17137,d,.0107,0
2020,2,10,17143,d,.0179,0
2020,2,10,17147,d,-.165,0
2020,2,10,17149,d,.0192,0
2020,2,10,17157,d,.164,0
2020,2,10,17161,d,-.0289,0
2020,2,10,17163,d,-.0446,0
2020,2,10,17167,d,-.0571,0
2020,2,10,17171,d,.0827,0
2020,2,10,17173,d,.106,0
2020,2,10,17179,d,.0104,0
2020,2,10,17183,d,-.00953,0
2020,2,10,17185,d,.0466,0
2020,2,10,17187,d,-.147,0
2020,2,10,17195,d,.0173,0
2020,2,10,17197,d,-.0105,0
2020,2,10,17201,d,-.0255,0
2020,2,10,18001,d,-.0666,0
2020,2,10,18003,d,-.00021,0
2020,2,10,18005,d,.0291,0
2020,2,10,18011,d,.197,0
2020,2,10,18019,d,.0804,0
2020,2,10,18029,d,.135,0
2020,2,10,18031,d,.0817,0
2020,2,10,18037,d,.101,0
2020,2,10,18043,d,-.0197,0
2020,2,10,18051,d,.00202,0
2020,2,10,18053,d,.161,0
2020,2,10,18055,d,-.00723,0
2020,2,10,18057,d,.00976,0
2020,2,10,18059,d,.,0
2020,2,10,18063,d,.0127,0
2020,2,10,18069,d,.0334,0
2020,2,10,18071,d,.,0
2020,2,10,18079,d,-.0216,0
2020,2,10,18081,d,.017,0
2020,2,10,18085,d,.075,0
2020,2,10,18087,d,-.00678,0
2020,2,10,18091,d,-.0731,0
2020,2,10,18097,d,-.193,0
2020,2,10,18099,d,-.13,0
2020,2,10,18105,d,-.0626,0
2020,2,10,18109,d,-.0615,0
2020,2,10,18113,d,.026,0
2020,2,10,18127,d,-.04,0
2020,2,10,18129,d,-.0811,0
2020,2,10,18139,d,.0305,0
2020,2,10,18141,d,.0801,0
2020,2,10,18143,d,.021,0
2020,2,10,18147,d,-.0432,0
2020,2,10,18151,d,-.0506,0
2020,2,10,18163,d,-.0057,0
2020,2,10,18173,d,-.00263,0
2020,2,10,18177,d,-.0255,0
2020,2,10,18179,d,.0341,0
2020,2,10,18183,d,.0241,0
2020,2,10,19011,d,-.032,0
2020,2,10,19013,d,.0403,0
2020,2,10,19015,d,-.054,0
2020,2,10,19017,d,-.0832,0
2020,2,10,19019,d,-.0234,0
2020,2,10,19023,d,.0861,0
2020,2,10,19029,d,.239,0
2020,2,10,19031,d,.156,0
2020,2,10,19033,d,.00355,0
2020,2,10,19041,d,.306,0
2020,2,10,19045,d,-.0263,0
2020,2,10,19047,d,-.0656,0
2020,2,10,19049,d,.0232,0
2020,2,10,19059,d,.0193,0
2020,2,10,19061,d,.0129,0
2020,2,10,19075,d,-.0399,0
2020,2,10,19087,d,-.219,0
2020,2,10,19097,d,-.0668,0
2020,2,10,19099,d,-.00875,0
2020,2,10,19103,d,-.0259,0
2020,2,10,19105,d,-.0946,0
2020,2,10,19111,d,-.11,0
2020,2,10,19113,d,.0143,0
2020,2,10,19115,d,-.133,0
2020,2,10,19121,d,-.233,0
2020,2,10,19125,d,-.0788,0
2020,2,10,19127,d,.00828,0
2020,2,10,19129,d,.0185,0
2020,2,10,19139,d,-.0138,0
2020,2,10,19147,d,.163,0
2020,2,10,19149,d,-.0052,0
2020,2,10,19153,d,.0312,0
2020,2,10,19155,d,-.107,0
2020,2,10,19157,d,.0923,0
2020,2,10,19163,d,-.000563,0
2020,2,10,19167,d,.237,0
2020,2,10,19169,d,.112,0
2020,2,10,19171,d,-.0883,0
2020,2,10,19179,d,.0723,0
2020,2,10,19181,d,-.0606,0
2020,2,10,19187,d,-.0557,0
2020,2,10,19193,d,-.0196,0
2020,2,10,20015,d,-.0724,0
2020,2,10,20041,d,-.0509,0
2020,2,10,20045,d,.0907,0
2020,2,10,20051,d,-.116,0
2020,2,10,20057,d,-.135,0
2020,2,10,20103,d,.166,0
2020,2,10,20111,d,-.15,0
2020,2,10,20113,d,.0763,0
2020,2,10,20123,d,-.124,0
2020,2,10,20125,d,-.116,0
2020,2,10,20149,d,-.00396,0
2020,2,10,20151,d,-.103,0
2020,2,10,20155,d,.482,0
2020,2,10,20161,d,.0121,0
2020,2,10,20169,d,-.0621,0
2020,2,10,20173,d,-.0701,0
2020,2,10,20175,d,.14,0
2020,2,10,20209,d,.102,0
2020,2,10,21005,d,.0427,0
2020,2,10,21015,d,.0676,0
2020,2,10,21027,d,-.0389,0
2020,2,10,21029,d,-.143,0
2020,2,10,21033,d,-.0659,0
2020,2,10,21037,d,-.198,0
2020,2,10,21047,d,.000401,0
2020,2,10,21059,d,-.0437,0
2020,2,10,21067,d,.00192,0
2020,2,10,21073,d,-.0758,0
2020,2,10,21079,d,.0578,0
2020,2,10,21091,d,.00681,0
2020,2,10,21093,d,-.164,0
2020,2,10,21101,d,-.0841,0
2020,2,10,21107,d,-.0185,0
2020,2,10,21109,d,.0721,0
2020,2,10,21111,d,-.00283,0
2020,2,10,21113,d,.0101,0
2020,2,10,21117,d,-.0279,0
2020,2,10,21125,d,-.0696,0
2020,2,10,21151,d,.043,0
2020,2,10,21155,d,.104,0
2020,2,10,21173,d,-.0493,0
2020,2,10,21179,d,.092,0
2020,2,10,21185,d,-.0315,0
2020,2,10,21209,d,.00428,0
2020,2,10,21211,d,.225,0
2020,2,10,21219,d,.0152,0
2020,2,10,21221,d,.0561,0
2020,2,10,21225,d,-.0906,0
2020,2,10,21227,d,-.0551,0
2020,2,10,21229,d,.0218,0
2020,2,10,21233,d,-.0835,0
2020,2,10,21239,d,.0335,0
2020,2,10,22001,d,.0243,0
2020,2,10,22003,d,-.0127,0
2020,2,10,22005,d,-.0246,0
2020,2,10,22007,d,.019,0
2020,2,10,22011,d,.0299,0
2020,2,10,22015,d,.0751,0
2020,2,10,22017,d,-.0214,0
2020,2,10,22019,d,-.0101,0
2020,2,10,22025,d,.073,0
2020,2,10,22031,d,.0591,0
2020,2,10,22033,d,-.0319,0
2020,2,10,22037,d,.0454,0
2020,2,10,22039,d,-.253,0
2020,2,10,22043,d,.0282,0
2020,2,10,22045,d,.0601,0
2020,2,10,22051,d,.0215,0
2020,2,10,22055,d,-.029,0
2020,2,10,22057,d,-.00705,0
2020,2,10,22059,d,-.111,0
2020,2,10,22063,d,-.0105,0
2020,2,10,22069,d,-.0409,0
2020,2,10,22071,d,-.0325,0
2020,2,10,22073,d,-.0494,0
2020,2,10,22079,d,-.0303,0
2020,2,10,22089,d,-.0325,0
2020,2,10,22093,d,-.0221,0
2020,2,10,22095,d,.0947,0
2020,2,10,22097,d,-.104,0
2020,2,10,22099,d,-.0851,0
2020,2,10,22101,d,-.0788,0
2020,2,10,22103,d,-.0431,0
2020,2,10,22105,d,-.0573,0
2020,2,10,22109,d,.0494,0
2020,2,10,22113,d,-.124,0
2020,2,10,22115,d,.0473,0
2020,2,10,23003,d,-.0163,0
