series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
ine_frontur,2018-01,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,131383.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,608382.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,109307.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,235869.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,222929.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,295894.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,147694.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,120769.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,210576.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,426426.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,82987.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,4039532.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,826572.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-03,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,150458.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,230930.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,826837.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,990455.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,188898.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,298122.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,318612.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,388057.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,168019.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,206044.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,307478.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,561714.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,177137.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,6106316.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1245117.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-04,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,198897.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,199090.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,929452.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,976860.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,209181.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,357729.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,421683.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,345792.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,280006.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,149129.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,349095.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,646664.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,157008.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,6988353.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1651886.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-05,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,314776.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,213015.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,869316.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,1132151.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,241699.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,403785.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,385829.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,382829.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,260909.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,234782.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,373887.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,652092.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,153173.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,7498156.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1809242.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-06,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,385447.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,421294.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,1421122.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,1097080.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,279865.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,471298.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,559885.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,577936.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,333474.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,302240.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,398675.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,735318.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,235727.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,9091390.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1893450.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-07,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,364025.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,302063.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,1647034.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,1111063.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,230202.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,640666.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,526669.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,308597.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,396199.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,436687.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,297488.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,719280.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2022-08,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,168263.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
