share_path,adr_ratio,delta_scenario,delta_pp_applied,lead_time,lead_uplift,rebook_offset,rnpl_nights_share_1q26_pct,rnpl_nights_share_3q26_pct,rnpl_nights_share_4q26_pct,3Q26_nights_delta_mm,3Q26_prior_year_delta_mm,3Q26_growth_delta_pts,3Q26_nights_mm,3Q26_growth_pct,4Q26_nights_delta_mm,4Q26_prior_year_delta_mm,4Q26_growth_delta_pts,4Q26_nights_mm,4Q26_growth_pct
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_2.2,uplift_0,0.5,20.0,25.0,27.0,-0.984,-0.084,-0.668,145.91,9.22,-1.049,-0.225,-0.661,131.89,8.24
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_2.2,uplift_7,0.0,20.0,25.0,27.0,-1.952,-0.163,-1.329,145.02,8.56,-2.089,-0.438,-1.327,131.08,7.57
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_2.2,uplift_7,0.25,20.0,25.0,27.0,-1.464,-0.122,-0.996,145.47,8.89,-1.567,-0.329,-0.995,131.49,7.91
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_2.2,uplift_7,0.5,20.0,25.0,27.0,-0.976,-0.081,-0.664,145.91,9.23,-1.045,-0.219,-0.662,131.89,8.24
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_2.2,uplift_15,0.0,20.0,25.0,27.0,-1.934,-0.157,-1.32,145.04,8.57,-2.08,-0.427,-1.33,131.08,7.57
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_2.2,uplift_15,0.25,20.0,25.0,27.0,-1.451,-0.118,-0.99,145.48,8.9,-1.56,-0.32,-0.997,131.48,7.9
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_2.2,uplift_15,0.5,20.0,25.0,27.0,-0.967,-0.078,-0.66,145.92,9.23,-1.04,-0.213,-0.664,131.89,8.24
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_0,0.0,20.0,25.0,27.0,-1.886,-0.143,-1.295,145.07,8.59,-2.056,-0.399,-1.335,131.07,7.57
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_0,0.25,20.0,25.0,27.0,-1.415,-0.107,-0.971,145.5,8.92,-1.542,-0.299,-1.0,131.48,7.9
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_0,0.5,20.0,25.0,27.0,-0.943,-0.072,-0.647,145.94,9.24,-1.028,-0.199,-0.666,131.89,8.23
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_7,0.0,20.0,25.0,27.0,-1.866,-0.138,-1.285,145.08,8.61,-2.045,-0.388,-1.336,131.07,7.56
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_7,0.25,20.0,25.0,27.0,-1.399,-0.103,-0.963,145.51,8.93,-1.534,-0.291,-1.001,131.48,7.9
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_7,0.5,20.0,25.0,27.0,-0.933,-0.069,-0.642,145.94,9.25,-1.023,-0.194,-0.667,131.89,8.23
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_15,0.0,20.0,25.0,27.0,-1.844,-0.132,-1.273,145.1,8.62,-2.033,-0.376,-1.336,131.07,7.56
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_15,0.25,20.0,25.0,27.0,-1.383,-0.099,-0.954,145.53,8.94,-1.524,-0.282,-1.001,131.48,7.9
share_high_2h26,adr_equal,mgmt_implied,5.0,lead_3.0,uplift_15,0.5,20.0,25.0,27.0,-0.922,-0.066,-0.636,145.95,9.25,-1.016,-0.188,-0.667,131.89,8.23
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_0,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_0,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_0,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_7,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_7,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_7,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_15,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_15,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_1.8,uplift_15,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_0,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_0,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_0,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_7,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_7,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_7,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_15,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_15,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_2.2,uplift_15,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_0,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_0,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_0,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_7,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_7,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_7,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_15,0.0,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_15,0.25,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_0pp,0.0,lead_3.0,uplift_15,0.5,17.86,22.47,24.34,0.0,0.0,0.0,146.8,9.89,0.0,0.0,0.0,132.7,8.9
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_0,0.0,17.86,22.47,24.34,-0.361,-0.032,-0.243,146.47,9.65,-0.381,-0.084,-0.237,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_0,0.25,17.86,22.47,24.34,-0.271,-0.024,-0.183,146.56,9.71,-0.286,-0.063,-0.178,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_0,0.5,17.86,22.47,24.34,-0.18,-0.016,-0.122,146.64,9.77,-0.19,-0.042,-0.119,132.56,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_7,0.0,17.86,22.47,24.34,-0.358,-0.031,-0.242,146.48,9.65,-0.38,-0.083,-0.238,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_7,0.25,17.86,22.47,24.34,-0.269,-0.024,-0.182,146.56,9.71,-0.285,-0.062,-0.178,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_7,0.5,17.86,22.47,24.34,-0.179,-0.016,-0.121,146.64,9.77,-0.19,-0.041,-0.119,132.56,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_15,0.0,17.86,22.47,24.34,-0.356,-0.03,-0.241,146.48,9.65,-0.378,-0.081,-0.239,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_15,0.25,17.86,22.47,24.34,-0.267,-0.023,-0.181,146.56,9.71,-0.284,-0.06,-0.179,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_1.8,uplift_15,0.5,17.86,22.47,24.34,-0.178,-0.015,-0.121,146.64,9.77,-0.189,-0.04,-0.119,132.55,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_0,0.0,17.86,22.47,24.34,-0.353,-0.029,-0.24,146.48,9.65,-0.377,-0.079,-0.239,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_0,0.25,17.86,22.47,24.34,-0.265,-0.022,-0.18,146.56,9.71,-0.283,-0.059,-0.179,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_0,0.5,17.86,22.47,24.34,-0.177,-0.015,-0.12,146.64,9.77,-0.189,-0.039,-0.12,132.55,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_7,0.0,17.86,22.47,24.34,-0.35,-0.028,-0.239,146.48,9.65,-0.376,-0.077,-0.24,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_7,0.25,17.86,22.47,24.34,-0.263,-0.021,-0.179,146.56,9.71,-0.282,-0.058,-0.18,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_7,0.5,17.86,22.47,24.34,-0.175,-0.014,-0.119,146.64,9.77,-0.188,-0.039,-0.12,132.55,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_15,0.0,17.86,22.47,24.34,-0.347,-0.027,-0.237,146.48,9.65,-0.374,-0.075,-0.24,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_15,0.25,17.86,22.47,24.34,-0.26,-0.021,-0.178,146.56,9.71,-0.281,-0.056,-0.18,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_2.2,uplift_15,0.5,17.86,22.47,24.34,-0.173,-0.014,-0.118,146.64,9.77,-0.187,-0.037,-0.12,132.55,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_0,0.0,17.86,22.47,24.34,-0.338,-0.025,-0.232,146.49,9.66,-0.37,-0.07,-0.241,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_0,0.25,17.86,22.47,24.34,-0.254,-0.019,-0.174,146.57,9.72,-0.277,-0.053,-0.181,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_0,0.5,17.86,22.47,24.34,-0.169,-0.013,-0.116,146.64,9.77,-0.185,-0.035,-0.12,132.55,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_7,0.0,17.86,22.47,24.34,-0.334,-0.024,-0.23,146.49,9.66,-0.368,-0.068,-0.241,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_7,0.25,17.86,22.47,24.34,-0.251,-0.018,-0.173,146.57,9.72,-0.276,-0.051,-0.181,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_7,0.5,17.86,22.47,24.34,-0.167,-0.012,-0.115,146.65,9.77,-0.184,-0.034,-0.12,132.55,8.78
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_15,0.0,17.86,22.47,24.34,-0.33,-0.023,-0.228,146.5,9.66,-0.365,-0.066,-0.241,132.41,8.66
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_15,0.25,17.86,22.47,24.34,-0.248,-0.017,-0.171,146.57,9.72,-0.274,-0.05,-0.181,132.48,8.72
share_high_2h26,adr_plus15,delta_1pp,1.0,lead_3.0,uplift_15,0.5,17.86,22.47,24.34,-0.165,-0.012,-0.114,146.65,9.78,-0.183,-0.033,-0.12,132.55,8.78
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_0,0.0,17.86,22.47,24.34,-0.721,-0.065,-0.487,146.15,9.4,-0.761,-0.169,-0.475,132.12,8.43
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_0,0.25,17.86,22.47,24.34,-0.541,-0.049,-0.365,146.31,9.52,-0.571,-0.127,-0.356,132.27,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_0,0.5,17.86,22.47,24.34,-0.361,-0.032,-0.243,146.47,9.65,-0.381,-0.084,-0.237,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_7,0.0,17.86,22.47,24.34,-0.717,-0.063,-0.485,146.15,9.41,-0.759,-0.165,-0.476,132.12,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_7,0.25,17.86,22.47,24.34,-0.537,-0.047,-0.364,146.31,9.53,-0.569,-0.124,-0.357,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_7,0.5,17.86,22.47,24.34,-0.358,-0.031,-0.242,146.48,9.65,-0.38,-0.083,-0.238,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_15,0.0,17.86,22.47,24.34,-0.711,-0.061,-0.483,146.16,9.41,-0.757,-0.161,-0.477,132.12,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_15,0.25,17.86,22.47,24.34,-0.533,-0.046,-0.362,146.32,9.53,-0.568,-0.121,-0.358,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_1.8,uplift_15,0.5,17.86,22.47,24.34,-0.356,-0.03,-0.241,146.48,9.65,-0.378,-0.081,-0.239,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_0,0.0,17.86,22.47,24.34,-0.706,-0.059,-0.48,146.16,9.41,-0.755,-0.158,-0.479,132.12,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_0,0.25,17.86,22.47,24.34,-0.53,-0.044,-0.36,146.32,9.53,-0.566,-0.118,-0.359,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_0,0.5,17.86,22.47,24.34,-0.353,-0.029,-0.24,146.48,9.65,-0.377,-0.079,-0.239,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_7,0.0,17.86,22.47,24.34,-0.7,-0.057,-0.477,146.16,9.41,-0.752,-0.154,-0.48,132.12,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_7,0.25,17.86,22.47,24.34,-0.525,-0.043,-0.358,146.32,9.53,-0.564,-0.116,-0.36,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_7,0.5,17.86,22.47,24.34,-0.35,-0.028,-0.239,146.48,9.65,-0.376,-0.077,-0.24,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_15,0.0,17.86,22.47,24.34,-0.693,-0.055,-0.474,146.17,9.42,-0.748,-0.15,-0.481,132.11,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_15,0.25,17.86,22.47,24.34,-0.52,-0.041,-0.356,146.32,9.53,-0.561,-0.112,-0.36,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_2.2,uplift_15,0.5,17.86,22.47,24.34,-0.347,-0.027,-0.237,146.48,9.65,-0.374,-0.075,-0.24,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_0,0.0,17.86,22.47,24.34,-0.676,-0.05,-0.465,146.18,9.42,-0.739,-0.14,-0.482,132.11,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_0,0.25,17.86,22.47,24.34,-0.507,-0.038,-0.349,146.33,9.54,-0.554,-0.105,-0.361,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_0,0.5,17.86,22.47,24.34,-0.338,-0.025,-0.232,146.49,9.66,-0.37,-0.07,-0.241,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_7,0.0,17.86,22.47,24.34,-0.669,-0.048,-0.461,146.18,9.43,-0.735,-0.136,-0.482,132.11,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_7,0.25,17.86,22.47,24.34,-0.502,-0.036,-0.346,146.34,9.54,-0.551,-0.102,-0.361,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_7,0.5,17.86,22.47,24.34,-0.334,-0.024,-0.23,146.49,9.66,-0.368,-0.068,-0.241,132.41,8.66
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_15,0.0,17.86,22.47,24.34,-0.661,-0.046,-0.457,146.19,9.43,-0.731,-0.132,-0.482,132.11,8.42
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_15,0.25,17.86,22.47,24.34,-0.495,-0.035,-0.342,146.34,9.55,-0.548,-0.099,-0.361,132.26,8.54
share_high_2h26,adr_plus15,delta_2pp,2.0,lead_3.0,uplift_15,0.5,17.86,22.47,24.34,-0.33,-0.023,-0.228,146.5,9.66,-0.365,-0.066,-0.241,132.41,8.66
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_0,0.0,17.86,22.47,24.34,-1.443,-0.13,-0.974,145.5,8.92,-1.523,-0.338,-0.95,131.54,7.95
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_0,0.25,17.86,22.47,24.34,-1.082,-0.097,-0.73,145.82,9.16,-1.142,-0.253,-0.712,131.83,8.19
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_0,0.5,17.86,22.47,24.34,-0.721,-0.065,-0.487,146.15,9.4,-0.761,-0.169,-0.475,132.12,8.43
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_7,0.0,17.86,22.47,24.34,-1.433,-0.126,-0.97,145.5,8.92,-1.519,-0.33,-0.953,131.54,7.95
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_7,0.25,17.86,22.47,24.34,-1.075,-0.094,-0.728,145.83,9.16,-1.139,-0.248,-0.714,131.83,8.19
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_7,0.5,17.86,22.47,24.34,-0.717,-0.063,-0.485,146.15,9.41,-0.759,-0.165,-0.476,132.12,8.42
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_15,0.0,17.86,22.47,24.34,-1.422,-0.122,-0.965,145.51,8.92,-1.513,-0.323,-0.956,131.53,7.94
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_15,0.25,17.86,22.47,24.34,-1.067,-0.091,-0.724,145.83,9.17,-1.135,-0.242,-0.717,131.83,8.18
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_1.8,uplift_15,0.5,17.86,22.47,24.34,-0.711,-0.061,-0.483,146.16,9.41,-0.757,-0.161,-0.477,132.12,8.42
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_0,0.0,17.86,22.47,24.34,-1.412,-0.118,-0.961,145.52,8.93,-1.509,-0.316,-0.958,131.53,7.94
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_0,0.25,17.86,22.47,24.34,-1.059,-0.088,-0.72,145.84,9.17,-1.132,-0.237,-0.718,131.82,8.18
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_0,0.5,17.86,22.47,24.34,-0.706,-0.059,-0.48,146.16,9.41,-0.755,-0.158,-0.479,132.12,8.42
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_7,0.0,17.86,22.47,24.34,-1.4,-0.114,-0.955,145.52,8.93,-1.503,-0.308,-0.96,131.53,7.94
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_7,0.25,17.86,22.47,24.34,-1.05,-0.085,-0.716,145.84,9.17,-1.127,-0.231,-0.72,131.82,8.18
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_7,0.5,17.86,22.47,24.34,-0.7,-0.057,-0.477,146.16,9.41,-0.752,-0.154,-0.48,132.12,8.42
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_15,0.0,17.86,22.47,24.34,-1.387,-0.11,-0.949,145.53,8.94,-1.497,-0.3,-0.962,131.53,7.94
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_15,0.25,17.86,22.47,24.34,-1.04,-0.082,-0.711,145.85,9.18,-1.122,-0.225,-0.721,131.82,8.18
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_2.2,uplift_15,0.5,17.86,22.47,24.34,-0.693,-0.055,-0.474,146.17,9.42,-0.748,-0.15,-0.481,132.11,8.42
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_0,0.0,17.86,22.47,24.34,-1.352,-0.1,-0.93,145.56,8.96,-1.479,-0.28,-0.965,131.52,7.94
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_0,0.25,17.86,22.47,24.34,-1.014,-0.075,-0.698,145.87,9.19,-1.109,-0.21,-0.723,131.82,8.18
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_0,0.5,17.86,22.47,24.34,-0.676,-0.05,-0.465,146.18,9.42,-0.739,-0.14,-0.482,132.11,8.42
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_7,0.0,17.86,22.47,24.34,-1.337,-0.096,-0.922,145.57,8.97,-1.47,-0.272,-0.965,131.52,7.93
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_7,0.25,17.86,22.47,24.34,-1.003,-0.072,-0.692,145.88,9.2,-1.103,-0.204,-0.723,131.82,8.18
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_7,0.5,17.86,22.47,24.34,-0.669,-0.048,-0.461,146.18,9.43,-0.735,-0.136,-0.482,132.11,8.42
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_15,0.0,17.86,22.47,24.34,-1.321,-0.093,-0.914,145.58,8.98,-1.461,-0.264,-0.965,131.52,7.94
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_15,0.25,17.86,22.47,24.34,-0.991,-0.069,-0.685,145.88,9.2,-1.096,-0.198,-0.723,131.82,8.18
share_high_2h26,adr_plus15,delta_4pp,4.0,lead_3.0,uplift_15,0.5,17.86,22.47,24.34,-0.661,-0.046,-0.457,146.19,9.43,-0.731,-0.132,-0.482,132.11,8.42
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_0,0.0,17.86,22.47,24.34,-2.02,-0.182,-1.364,144.98,8.53,-2.132,-0.473,-1.332,131.08,7.57
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_0,0.25,17.86,22.47,24.34,-1.515,-0.136,-1.023,145.43,8.87,-1.599,-0.354,-0.998,131.48,7.9
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_0,0.5,17.86,22.47,24.34,-1.01,-0.091,-0.682,145.89,9.21,-1.066,-0.236,-0.665,131.89,8.24
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_7,0.0,17.86,22.47,24.34,-2.007,-0.176,-1.359,144.98,8.53,-2.126,-0.463,-1.336,131.07,7.56
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_7,0.25,17.86,22.47,24.34,-1.505,-0.132,-1.019,145.44,8.87,-1.594,-0.347,-1.001,131.48,7.9
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_7,0.5,17.86,22.47,24.34,-1.003,-0.088,-0.679,145.89,9.21,-1.063,-0.231,-0.667,131.89,8.23
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_15,0.0,17.86,22.47,24.34,-1.991,-0.17,-1.352,144.99,8.54,-2.119,-0.452,-1.34,131.07,7.56
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_15,0.25,17.86,22.47,24.34,-1.493,-0.128,-1.014,145.45,8.88,-1.589,-0.339,-1.004,131.48,7.9
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_1.8,uplift_15,0.5,17.86,22.47,24.34,-0.996,-0.085,-0.676,145.9,9.21,-1.059,-0.226,-0.669,131.88,8.23
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_2.2,uplift_0,0.0,17.86,22.47,24.34,-1.977,-0.165,-1.346,145.0,8.54,-2.113,-0.442,-1.343,131.06,7.56
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_2.2,uplift_0,0.25,17.86,22.47,24.34,-1.483,-0.124,-1.009,145.45,8.88,-1.585,-0.332,-1.006,131.47,7.89
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_2.2,uplift_0,0.5,17.86,22.47,24.34,-0.988,-0.083,-0.672,145.9,9.22,-1.056,-0.221,-0.67,131.88,8.23
share_high_2h26,adr_plus15,mgmt_implied,5.6,lead_2.2,uplift_7,0.0,17.86,22.47,24.34,-1.96,-0.16,-1.338,145.01,8.55,-2.105,-0.431,-1.346,131.06,7.55
