series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
eurostat_platform_FR,2018-01,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1754911.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-01,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3760693.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-01,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1560188.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-01,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5320881.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-02,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6539516.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-02,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1630420.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-02,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8169936.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-03,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4478616.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-03,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2029656.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-03,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6508272.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-04,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6720866.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-04,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3393897.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-04,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10114763.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-05,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6625316.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-05,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3204774.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-05,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9830090.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-06,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6235017.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-06,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5030169.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-06,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11265186.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-07,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13688317.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-07,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9827183.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-07,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,23515500.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-08,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,18231725.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-08,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8749757.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-08,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26981482.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-09,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5627265.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-09,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4788491.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-09,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10415756.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-10,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5748634.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-10,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3570549.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-10,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9319183.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-11,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4357250.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-11,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1837018.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-11,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6194268.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-12,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6392365.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-12,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3138836.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2022-12,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9531201.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-01,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4172424.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-01,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2703452.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-01,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6875876.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-02,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6986876.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-02,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2604587.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-02,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9591463.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-03,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4781583.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-03,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2892391.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-03,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7673974.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-04,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8138633.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-04,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4630185.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-04,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,12768818.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-05,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8770549.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-05,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4751518.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-05,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13522067.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-06,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6659953.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-06,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6447026.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-06,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13106979.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-07,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13557380.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-07,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10403002.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-07,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,23960382.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-08,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19277823.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-08,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9751500.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-08,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,29029323.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-09,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6573541.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-09,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6348893.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-09,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,12922434.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-10,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6554396.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-10,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4819045.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-10,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11373441.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-11,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4531836.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-11,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2210074.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-11,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6741910.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-12,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7553984.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-12,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3990719.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2023-12,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11544703.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
