market,region,snapshot0,snapshot1,regime,matched_nights,blocked_v0,blocked_v1,new_blocks,reopenings,horizon,interval_days,available_v0,blocked_share_v0,blocked_share_v1,net_change_pp,new_block_rate_pct,reopen_rate_pct,net_change_pp_per_30d,new_block_rate_pct_per_30d
new-orleans,na,2025-07-05,2025-08-05,all,214560,56250,63708,13627,6169,d031_060,31,158310,0.26216442953020136,0.29692393736017897,3.475950782997761,8.607794832922746,10.96711111111111,3.36382333838493,8.330124031860722
new-orleans,na,2025-07-05,2025-08-05,all,214560,75951,72745,13155,16361,d061_090,31,138609,0.35398489932885907,0.33904269202087994,-1.4942207307979127,9.490725710451702,21.541520190649237,-1.4460200620624963,9.184573268179067
new-orleans,na,2025-07-05,2025-08-05,all,643680,222445,204381,17755,35819,d091_180,31,421235,0.3455832090479741,0.31751957494407157,-2.8063634103902557,4.214986883805952,16.102407336645015,-2.715835558442183,4.0790195649735015
new-orleans,na,2025-07-05,2025-08-05,screened,184350,30841,49931,21846,2756,d001_030,31,153509,0.16729590452942772,0.270848928668294,10.35530241388663,14.231087428098679,8.936156415161635,10.021260400535448,13.772020091708399
new-orleans,na,2025-07-05,2025-08-05,screened,1106100,237679,244427,63265,56517,d001_180,31,868421,0.21488020974595426,0.22098092396709157,0.610071422113731,7.285061047579458,23.778709940718365,0.5903916988197397,7.050059078302702
new-orleans,na,2025-07-05,2025-08-05,screened,184350,26876,34874,12855,4857,d031_060,31,157474,0.14578790344453485,0.18917276918904258,4.338486574450773,8.163252346419092,18.07188569727638,4.19853539462978,7.899921625566864
new-orleans,na,2025-07-05,2025-08-05,screened,184350,46366,43716,12553,15203,d061_090,31,137984,0.25151071331705993,0.2371358828315704,-1.4374830485489543,9.097431586270872,32.78911271190096,-1.3911126276280201,8.803966051229876
new-orleans,na,2025-07-05,2025-08-05,screened,553050,133596,115906,16011,33701,d091_180,31,419454,0.24156224572823434,0.20957598770454752,-3.198625802368682,3.8171050937647513,25.22605467229558,-3.095444324872918,3.6939726713852434
new-orleans,na,2025-08-05,2025-09-11,all,211440,64560,84694,25373,5239,d001_030,37,146880,0.30533484676503975,0.40055807794173287,9.522323117669313,17.274645969498913,8.114931846344486,7.720802527839983,14.006469704999118
new-orleans,na,2025-08-05,2025-09-11,all,1268640,432336,446789,78186,63733,d001_180,37,836304,0.34078698448732503,0.3521794993063438,1.1392514819018762,9.348992710784595,14.741543614225971,0.923717417758278,7.580264360095617
new-orleans,na,2025-08-05,2025-09-11,all,211440,71084,83358,20386,8112,d031_060,37,140356,0.33618993567915245,0.39423950056753687,5.804956488838442,14.524494855937759,11.41185076810534,4.7067214774365755,11.776617450760344
new-orleans,na,2025-08-05,2025-09-11,all,211440,67050,63284,12007,15773,d061_090,37,144390,0.31711123723041995,0.2993000378357927,-1.7811199394627275,8.31567283052843,23.524235645041013,-1.4441513022670764,6.742437430158185
new-orleans,na,2025-08-05,2025-09-11,all,634320,229642,215453,20420,34609,d091_180,37,404678,0.3620286290831126,0.3396597931643335,-2.236883591877914,5.0459871799307106,15.07084940908022,-1.8136893988199303,4.091340956700576
new-orleans,na,2025-08-05,2025-09-11,screened,181860,36167,57262,24446,3351,d001_030,37,145693,0.19887275926536896,0.3148685802265479,11.599582096117894,16.779117733865046,9.265352393065502,9.405066564419915,13.604690054485173
new-orleans,na,2025-08-05,2025-09-11,screened,1091160,259412,278045,74081,55448,d001_180,37,831748,0.23773965321309432,0.25481597565893177,1.7076322445837455,8.906664037665255,21.37449308436001,1.3845666847976315,7.221619489998855
new-orleans,na,2025-08-05,2025-09-11,screened,181860,42328,55534,19650,6444,d031_060,37,139532,0.23275046739249972,0.3053667656439019,7.26162982514022,14.08279104434825,15.223965223965225,5.887807966329908,11.41847922514723
new-orleans,na,2025-08-05,2025-09-11,screened,181860,38130,35434,11366,14062,d061_090,37,143730,0.20966677664137248,0.19484218629715166,-1.4824590344220816,7.907882835872818,36.87909782323629,-1.2019938116935796,6.4117968939509336
new-orleans,na,2025-08-05,2025-09-11,screened,545580,142787,129815,18619,31591,d091_180,37,402793,0.26171597199310825,0.23793944059532973,-2.377653139777852,4.62247357823994,22.124563160511812,-1.9278268700901504,3.7479515499242755
new-orleans,na,2025-09-11,2025-12-12,all,204300,65647,88741,39569,16475,d001_030,92,138653,0.3213264806656877,0.4343661282427802,11.30396475770925,28.53814919258869,25.096348652642163,3.6860754644704077,9.305918214974572
new-orleans,na,2025-09-11,2025-12-12,all,1225800,456407,436476,116081,136012,d001_180,92,769393,0.3723339859683472,0.356074400391581,-1.6259585576766211,15.087348078290288,29.80059464469213,-0.530203877503246,4.91978741683379
new-orleans,na,2025-09-11,2025-12-12,all,204300,67123,69055,22763,20831,d031_060,92,137177,0.32855115026921194,0.3380078316201664,0.9456681350954455,16.59388964622349,31.03407177867497,0.30837004405286267,5.411050971594617
new-orleans,na,2025-09-11,2025-12-12,all,204300,75947,73826,19973,22094,d061_090,92,128353,0.3717425354870289,0.3613607440039158,-1.0381791483113079,15.5609919518827,29.09134001343042,-0.3385366787971656,5.074236506048707
new-orleans,na,2025-09-11,2025-12-12,all,612900,247690,204854,33776,76612,d091_180,92,365210,0.40412791646271823,0.3342372328275412,-6.989068363517703,9.248377645738067,30.930598732286324,-2.2790440315818596,3.015775319262413
new-orleans,na,2025-09-11,2025-12-12,screened,159510,23279,57094,37750,3935,d001_030,92,136231,0.14594069337345622,0.35793367187010217,21.199297849664596,27.710286205048778,16.903647063877315,6.9128145161949766,9.035962892950689
new-orleans,na,2025-09-11,2025-12-12,screened,957060,198378,215215,106128,89291,d001_180,92,758682,0.20727854053037428,0.22487095897853845,1.759241844816417,13.988469477330423,45.01053544243817,0.5736658189618752,4.561457438259921
new-orleans,na,2025-09-11,2025-12-12,screened,159510,23900,38343,21212,6769,d031_060,92,135610,0.1498338662152843,0.24037991348504795,9.054604726976365,15.641914313103753,28.322175732217573,2.952588497927075,5.100624232533832
new-orleans,na,2025-09-11,2025-12-12,screened,159510,32823,41478,18388,9733,d061_090,92,126687,0.2057739326687982,0.2600338536768855,5.425992100808727,14.514512144103184,29.652987234561127,1.769345250263715,4.73299309046843
new-orleans,na,2025-09-11,2025-12-12,screened,478530,118376,78300,28778,68854,d091_180,92,360154,0.24737425030823565,0.16362610494639834,-8.374814536183731,7.990470743071019,58.165506521592214,-2.7309177835381733,2.605588285784028
new-orleans,na,2025-12-12,2026-03-19,all,172470,44128,83923,52574,12779,d001_030,97,128342,0.25585898996927003,0.4865947701049458,23.073578013567577,40.96398684764146,28.95893763596809,7.1361581485260555,12.669274282775708
new-orleans,na,2025-12-12,2026-03-19,all,1034820,285102,281781,132710,136031,d001_180,97,749718,0.27550878413637153,0.2722995303531049,-0.3209253783266641,17.701322363875484,47.713099171524576,-0.0992552716474219,5.4746357826419025
new-orleans,na,2025-12-12,2026-03-19,all,172470,45367,62311,33275,16331,d031_060,97,127103,0.2630428480315417,0.36128602075723315,9.824317272569145,26.179555163922174,35.997531245178216,3.0384486410007665,8.096769638326446
new-orleans,na,2025-12-12,2026-03-19,all,172470,37536,32357,18677,23856,d061_090,97,134934,0.21763785006088016,0.18760943932278076,-3.002841073809939,13.841581810366549,63.55498721227622,-0.9287137341680225,4.280901590835016
new-orleans,na,2025-12-12,2026-03-19,all,517410,158071,103190,28184,83065,d091_180,97,359339,0.30550433891884576,0.19943565064455654,-10.606868827428922,7.843290040880617,52.54917094217155,-3.28047489508111,2.425759806457923
new-orleans,na,2025-12-12,2026-03-19,screened,149910,23301,71971,51033,2363,d001_030,97,126609,0.1554332599559736,0.48009472350076715,32.46614635447935,40.30756107385731,10.141195656838763,10.041076192107015,12.46625600222391
new-orleans,na,2025-12-12,2026-03-19,screened,899460,158788,195490,123984,87282,d001_180,97,740672,0.1765370333311098,0.21734151602072355,4.0804482689613755,16.739393415708978,54.96762979570244,1.2619943099880544,5.17713198423989
new-orleans,na,2025-12-12,2026-03-19,screened,149910,24337,52143,31826,4020,d031_060,97,125573,0.16234407311053298,0.347828697218331,18.548462410779802,25.344620260724838,16.5180589226281,5.7366378590040625,7.838542348677786
new-orleans,na,2025-12-12,2026-03-19,screened,149910,16569,24186,17108,9491,d061_090,97,133341,0.11052631578947368,0.16133680208124876,5.081048629177507,12.830262259920055,57.28167058965538,1.5714583389208787,3.9681223484288832
new-orleans,na,2025-12-12,2026-03-19,screened,449730,94581,47190,24017,71408,d091_180,97,355149,0.21030618371022614,0.10492962444133147,-10.537655926889467,6.762513761829542,75.49930747190238,-3.2590688433678765,2.0914991015967654
new-orleans,na,2026-03-19,2026-06-16,all,171810,36906,58695,35880,14091,d001_030,89,134904,0.2148070543041732,0.34162737908154356,12.682032477737035,26.596690980252625,38.18078361242074,4.274842408225966,8.965176734916614
new-orleans,na,2026-03-19,2026-06-16,all,1030860,256356,252612,104579,108323,d001_180,89,774504,0.24868168325475817,0.24504976427448927,-0.36319189802689056,13.502706248127835,42.254911139197056,-0.1224242352899631,4.5514740162228655
new-orleans,na,2026-03-19,2026-06-16,all,171810,32277,37580,21628,16325,d031_060,89,139533,0.18786450148419767,0.21872999243350214,3.0865490949304464,15.500275920391593,50.5778108250457,1.0404098072799257,5.224812107997166
new-orleans,na,2026-03-19,2026-06-16,all,171810,30595,25947,12043,16691,d061_090,89,141215,0.178074617309819,0.15102147721320064,-2.7053140096618353,8.528130864284956,54.55466579506455,-0.9119035987624163,2.87465085312976
new-orleans,na,2026-03-19,2026-06-16,all,515430,156578,130390,35028,61216,d091_180,89,358852,0.3037813088101197,0.2529732456395631,-5.080806317055664,9.761127149911385,39.096169321360605,-1.712631342827752,3.290267578621815
new-orleans,na,2026-03-19,2026-06-16,screened,152400,19241,50009,34353,3585,d001_030,89,133159,0.126253280839895,0.32814304461942256,20.188976377952756,25.798481514580313,18.632087729328,6.805272936388569,8.696117364465275
new-orleans,na,2026-03-19,2026-06-16,screened,914400,147594,172766,97168,71996,d001_180,89,766806,0.16141076115485564,0.1889391951006124,2.752843394575677,12.671783997516972,48.779760694879194,0.9279247397446102,4.2713878643315635
new-orleans,na,2026-03-19,2026-06-16,screened,152400,14447,29203,20073,5317,d031_060,89,137953,0.09479658792650919,0.19162073490813647,9.682414698162727,14.55060781570535,36.803488613552986,3.263735291515526,4.904699263720905
new-orleans,na,2026-03-19,2026-06-16,screened,152400,12516,17391,10725,5850,d061_090,89,139884,0.0821259842519685,0.11411417322834645,3.1988188976377954,7.667066998370078,46.740172579098754,1.078253561001504,2.5844046061921615
new-orleans,na,2026-03-19,2026-06-16,screened,457200,101390,76163,32017,57244,d091_180,89,355810,0.2217629046369204,0.16658573928258968,-5.51771653543307,8.998341811641044,56.4592168852944,-1.8599044501459787,3.033148925272262
new-orleans,na,2026-06-16,2026-08-15,all,197932,36390,57979,27760,6171,d001_030,60,161542,0.18385101954206495,0.29292383242729825,10.907281288523329,17.18438548488938,16.95795548227535,5.4536406442616645,8.59219274244469
new-orleans,na,2026-06-16,2026-08-15,all,1238632,385595,398513,102367,89449,d001_180,60,853037,0.311307151760975,0.3217363995117194,1.0429247750744386,12.000300104215878,23.19765557126,0.5214623875372193,6.000150052107939
new-orleans,na,2026-06-16,2026-08-15,all,208140,62701,69162,23407,16946,d031_060,60,145439,0.3012443547612184,0.3322859613721534,3.1041606610934966,16.09403254972875,27.026682190076713,1.5520803305467483,8.047016274864376
new-orleans,na,2026-06-16,2026-08-15,all,208140,66550,69957,19982,16575,d061_090,60,141590,0.31973671567214373,0.336105505909484,1.636879023734028,14.112578571933046,24.906085649887302,0.818439511867014,7.056289285966523
new-orleans,na,2026-06-16,2026-08-15,all,624420,219954,201415,31218,49757,d091_180,60,404466,0.3522532910540982,0.32256333877838633,-2.9689952275711864,7.71832490246399,22.62154814188421,-1.4844976137855932,3.8591624512319953
new-orleans,na,2026-06-16,2026-08-15,screened,179590,19478,42983,26771,3266,d001_030,60,160112,0.10845815468567292,0.23933960688234313,13.08814521966702,16.72017088038373,16.767635280829655,6.54407260983351,8.360085440191865
new-orleans,na,2026-06-16,2026-08-15,screened,1091290,244806,263378,96415,77843,d001_180,60,846484,0.22432717242896022,0.24134556350740866,1.7018391078448436,11.390055807315909,31.797831752489724,0.8509195539224218,5.695027903657954
new-orleans,na,2026-06-16,2026-08-15,screened,182340,38011,45911,22316,14416,d031_060,60,144329,0.20846221344740595,0.2517878688164967,4.3325655369090725,15.461896084639953,37.9258635658099,2.1662827684545363,7.730948042319977
new-orleans,na,2026-06-16,2026-08-15,screened,182340,41790,46290,18982,14482,d061_090,60,140550,0.22918723264231655,0.25386640342217837,2.4679170779861814,13.50551405193881,34.6542234984446,1.2339585389930907,6.752757025969405
new-orleans,na,2026-06-16,2026-08-15,screened,547020,145527,128194,28346,45679,d091_180,60,401493,0.26603597674673685,0.23434974955211876,-3.1686227194618084,7.060147997598961,31.388677015261774,-1.5843113597309042,3.5300739987994807
new-york-city,na,2025-10-01,2025-12-04,all,1029218,554817,668142,140685,27360,d001_030,64,474401,0.539066553441545,0.6491744217454417,11.010786830389673,29.655291620380225,4.931355744326508,5.1613063267451595,13.90091794705323
new-york-city,na,2025-10-01,2025-12-04,all,6206468,3205172,3290086,398058,313144,d001_180,64,3001296,0.5164244784634352,0.5301060119862053,1.3681533522770128,13.262870439969934,9.76995930327608,0.6413218838798498,6.216970518735907
new-york-city,na,2025-10-01,2025-12-04,all,1035450,515178,527669,77405,64914,d031_060,64,520272,0.4975401999130813,0.5096035540103336,1.2063354097252343,14.877794692007257,12.600305137253532,0.5654697233087036,6.9739662618784015
new-york-city,na,2025-10-01,2025-12-04,all,1035450,508771,504589,58575,62757,d061_090,64,526679,0.49135255203051814,0.4873137283306775,-0.40388236998406546,11.121575001091747,12.335019095034898,-0.18931986093003067,5.213238281761757
new-york-city,na,2025-10-01,2025-12-04,all,3106350,1626406,1589686,121393,158113,d091_180,64,1479944,0.5235746132921274,0.5117536658779597,-1.1820947414167726,8.202540096111745,9.721619325063974,-0.5541069100391122,3.8449406700523805
new-york-city,na,2025-10-01,2025-12-04,screened,625898,159292,279285,134106,14113,d001_030,64,466606,0.25450153219853716,0.4462148784626249,19.171334626408775,28.740736295718445,8.859829746628831,8.986563106129113,13.472220138618022
new-york-city,na,2025-10-01,2025-12-04,screened,3771548,809015,907796,360977,262196,d001_180,64,2962533,0.21450476037955768,0.24069586281282912,2.6191102433271443,12.184741908360177,32.40928783767915,1.227707926559599,5.711597769543833
new-york-city,na,2025-10-01,2025-12-04,screened,629130,115153,139807,71352,46698,d031_060,64,513977,0.1830353027196287,0.22222275205442438,3.9187449334795676,13.882333256157375,40.553003395482534,1.8369116875685474,6.5073437138237695
new-york-city,na,2025-10-01,2025-12-04,screened,629130,108641,108022,52449,53068,d061_090,64,520489,0.17268450081859074,0.17170060241921384,-0.09838983993769035,10.076870020307826,48.84712033210298,-0.04612023747079235,4.723532822019293
new-york-city,na,2025-10-01,2025-12-04,screened,1887390,425929,380682,103070,148317,d091_180,64,1461461,0.22567090002596177,0.20169758237566163,-2.397331765030014,7.052531678915824,34.82200084990691,-1.123749264857819,3.3058742244917925
new-york-city,na,2025-12-04,2026-03-16,all,1014360,529036,648344,175832,56524,d001_030,102,485324,0.521546590953902,0.6391655822390473,11.76189912851453,36.22981760638254,10.684339061992,3.4593820966219204,10.65582870775957
new-york-city,na,2025-12-04,2026-03-16,all,6086160,3279294,3481830,668312,465776,d001_180,102,2806866,0.5388116644978115,0.5720897906068851,3.327812610907366,23.809900436999843,14.203545031339063,0.9787684149727547,7.0029118932352485
new-york-city,na,2025-12-04,2026-03-16,all,1014360,525291,588424,129702,66569,d031_060,102,489069,0.5178546078315391,0.5800938522812413,6.223924444970219,26.520184268477454,12.672785180024023,1.8305660132265351,7.800054196611016
new-york-city,na,2025-12-04,2026-03-16,all,1014360,539941,570446,114995,84490,d061_090,102,474419,0.5322972120351749,0.5623703616073189,3.007314957214402,24.23912195759445,15.648005985839195,0.8845043991807064,7.129153516939544
new-york-city,na,2025-12-04,2026-03-16,all,3043080,1685026,1674616,247783,258193,d091_180,102,1358054,0.5537238587220842,0.5503029825045678,-0.3420876217516411,18.245445321025528,15.322790271485426,-0.10061400639754149,5.36630744736045
new-york-city,na,2025-12-04,2026-03-16,screened,540930,80261,223116,152492,9637,d001_030,102,460669,0.14837594513153274,0.41246741722588876,26.409147209435602,33.10229253542131,12.007076911575984,7.767396238069295,9.735968392770975
new-york-city,na,2025-12-04,2026-03-16,screened,3245580,585352,841033,523746,268065,d001_180,102,2660228,0.18035358857276665,0.259131803868646,7.8778215295879335,19.688011704259935,45.79552132733808,2.3170063322317453,5.79059167772351
new-york-city,na,2025-12-04,2026-03-16,screened,540930,75306,166815,106445,14936,d031_060,102,465624,0.1392157950196883,0.30838555820531305,16.916976318562472,22.860720237788428,19.83374498711922,4.975581270165433,6.723741246408362
new-york-city,na,2025-12-04,2026-03-16,screened,540930,90475,146236,91312,35551,d061_090,102,450455,0.16725824043776458,0.2703418187196125,10.308357828184791,20.27105926230145,39.2937275490467,3.031869949466115,5.962076253618074
new-york-city,na,2025-12-04,2026-03-16,screened,1622790,339310,304866,173497,207941,d091_180,102,1283480,0.20909051694920477,0.18786534302035385,-2.1225173928850927,13.517701873032692,61.28348707671451,-0.624269821436792,3.975794668539027
new-york-city,na,2026-03-16,2026-06-14,all,771648,360167,505681,186167,40653,d001_030,90,411481,0.46675038359459237,0.6553260035663929,18.857561997180056,45.243158250320185,11.287263963661301,6.285853999060018,15.081052750106727
new-york-city,na,2026-03-16,2026-06-14,all,4967148,2235895,2508466,610315,337744,d001_180,90,2731253,0.45013657736793833,0.5050113264191041,5.487474905116574,22.345604746246504,15.105539392502779,1.8291583017055246,7.448534915415501
new-york-city,na,2026-03-16,2026-06-14,all,839100,383651,471586,141945,54010,d031_060,90,455449,0.4572172565844357,0.5620140626862115,10.479680610177578,31.165948327913775,14.07789892376144,3.4932268700591926,10.388649442637924
new-york-city,na,2026-03-16,2026-06-14,all,839100,347260,388334,97525,56451,d061_090,90,491840,0.41384817065903945,0.46279823620545824,4.895006554641879,19.828602797657773,16.256119334216436,1.6316688515472928,6.609534265885924
new-york-city,na,2026-03-16,2026-06-14,all,2517300,1144817,1142865,184678,186630,d091_180,90,1372483,0.45477972430779007,0.45400429031104755,-0.07754339967425139,13.455758650562522,16.302168818247807,-0.02584779989141713,4.485252883520841
new-york-city,na,2026-03-16,2026-06-14,screened,545665,142365,308790,178447,12022,d001_030,90,403300,0.2609018353751844,0.5658966582060422,30.499482283085776,44.246714604512775,8.444491272433535,10.166494094361926,14.748904868170925
new-york-city,na,2026-03-16,2026-06-14,screened,3318415,657037,992892,541946,206091,d001_180,90,2661378,0.19799723663254898,0.29920669958398816,10.120946295143918,20.363360634979323,31.366726683580985,3.3736487650479727,6.7877868783264415
new-york-city,na,2026-03-16,2026-06-14,screened,554550,110165,225964,131247,15448,d031_060,90,444385,0.1986565683887837,0.4074727256333964,20.881615724461273,29.53452524275122,14.022602459946443,6.960538574820424,9.84484174758374
new-york-city,na,2026-03-16,2026-06-14,screened,554550,75602,142808,85139,17933,d061_090,90,478948,0.13633035794788567,0.25752051212694976,12.11901541790641,17.77625128406424,23.7202719504775,4.039671805968803,5.925417094688081
new-york-city,na,2026-03-16,2026-06-14,screened,1663650,328905,315330,147113,160688,d091_180,90,1334745,0.19770083851771708,0.18954106933549725,-0.8159769182219834,11.02180566325403,48.85544458126206,-0.27199230607399444,3.6739352210846765
new-york-city,na,2026-06-14,2026-08-10,all,861520,390515,523252,150974,18237,d001_030,57,471005,0.4532860525582691,0.6073590862661343,15.407303370786524,32.05358754153353,4.66998706835845,8.109107037256065,16.870309232386067
new-york-city,na,2026-06-14,2026-08-10,all,5185270,2304681,2541248,482040,245473,d001_180,57,2880589,0.4444669226481938,0.4900898121023592,4.562288945416537,16.734077648703092,10.651061904011879,2.4012047081139665,8.807409288791101
new-york-city,na,2026-06-14,2026-08-10,all,864750,404184,474803,113148,42529,d031_060,57,460566,0.46739982653946227,0.549063891298063,8.166406475860072,24.56716301246727,10.522187914415216,4.2981086715053,12.930085796035405
new-york-city,na,2026-06-14,2026-08-10,all,864750,384524,420368,84367,48523,d061_090,57,480226,0.4446649320612894,0.4861150621566927,4.145013009540333,17.568186645454432,12.618978269236772,2.1815857944949117,9.246414023923386
new-york-city,na,2026-06-14,2026-08-10,all,2594250,1125458,1122825,133551,136184,d091_180,57,1468792,0.433827888599788,0.43281295172015033,-0.10149368796376623,9.092574033627635,12.100318270428573,-0.05341773050724538,4.78556528085665
new-york-city,na,2026-06-14,2026-08-10,screened,617030,156575,287442,141819,10952,d001_030,57,460455,0.2537558951752751,0.46584768973955887,21.20917945642838,30.799752418803138,6.9947309596040235,11.162726029699147,16.21039600989639
new-york-city,na,2026-06-14,2026-08-10,screened,3717080,887754,1105622,432803,214935,d001_180,57,2829326,0.23883101789576763,0.2974436923606702,5.861267446490256,15.2970354070192,24.211099020674645,3.084877603415924,8.05107126685221
new-york-city,na,2026-06-14,2026-08-10,screened,620010,167406,237198,105464,35672,d031_060,57,452604,0.27000532249479847,0.382571248850825,11.256592635602653,23.301605818773144,21.30867471894675,5.92452243979087,12.264003062512181
new-york-city,na,2026-06-14,2026-08-10,screened,620010,147572,180940,76667,43299,d061_090,57,472438,0.23801551587877615,0.2918340026773762,5.3818486798600045,16.227949487551808,29.340931884097255,2.8325519367684233,8.541026046079898
new-york-city,na,2026-06-14,2026-08-10,screened,1860030,416201,400042,108853,125012,d091_180,57,1443829,0.22376036945640662,0.21507287516868007,-0.8687494287726555,7.539189197612736,30.03644873510635,-0.4572365414592923,3.9679943145330188
northern-rivers,apac,2025-03-11,2025-04-17,all,180920,76937,95524,23043,4456,d001_030,37,103983,0.4252542560247623,0.5279902719434004,10.273601591863812,22.16035313464701,5.791751692943578,8.329947236646333,17.967853892957034
northern-rivers,apac,2025-03-11,2025-04-17,all,1085570,410606,425201,69054,54459,d001_180,37,674964,0.37824000294776017,0.3916845528155715,1.344454986781135,10.230767863174925,13.26307944842501,1.09009863793065,8.295217186358046
northern-rivers,apac,2025-03-11,2025-04-17,all,180930,58063,65397,13815,6481,d031_060,37,122867,0.32091416569944176,0.3614491792405903,4.053501354114852,11.243865317782644,11.162013674801509,3.286622719552583,9.1166475549589
northern-rivers,apac,2025-03-11,2025-04-17,all,180930,64890,60584,9927,14233,d061_090,37,116040,0.35864699054883104,0.3348477311667496,-2.379925938208144,8.554808686659772,21.934042225304363,-1.9296696796282249,6.936331367561977
northern-rivers,apac,2025-03-11,2025-04-17,all,542790,210716,203696,22269,29289,d091_180,37,332074,0.38820906796366916,0.37527588938631884,-1.2933178577350324,6.706035401747804,13.899751324057025,-1.0486361008662426,5.437326001417138
northern-rivers,apac,2025-03-11,2025-04-17,screened,152390,51721,69887,20792,2626,d001_030,37,100669,0.3393989106896778,0.4586062077564145,11.920729706673667,20.653825904697573,5.07724135264206,9.665456518924595,16.746345328133167
northern-rivers,apac,2025-03-11,2025-04-17,screened,914390,251658,263562,58186,46282,d001_180,37,662732,0.2752195452706176,0.2882380603462418,1.3018515075624182,8.779717895016386,18.390832002161662,1.0555552764019607,7.118690185148421
northern-rivers,apac,2025-03-11,2025-04-17,screened,152400,31862,38991,11648,4519,d031_060,37,120538,0.20906824146981628,0.2558464566929134,4.677821522309711,9.66334268031658,14.183039357228047,3.7928282613321977,7.8351427137702
northern-rivers,apac,2025-03-11,2025-04-17,screened,152400,38083,33948,8237,12372,d061_090,37,114317,0.24988845144356955,0.22275590551181101,-2.713254593175854,7.2054025210598605,32.4869364283276,-2.1999361566290707,5.842218260318806
northern-rivers,apac,2025-03-11,2025-04-17,screened,457200,129992,120736,17509,26765,d091_180,37,327208,0.2843219597550306,0.26407699037620297,-2.0244969378827635,5.351030537150681,20.589728598682996,-1.6414840036887273,4.3386734085005525
northern-rivers,apac,2025-04-17,2025-05-14,all,181320,66047,82301,20306,4052,d001_030,27,115273,0.36425656298257225,0.453899183763512,8.964262078093977,17.61557346473155,6.135025057913304,9.960291197882196,19.57285940525728
northern-rivers,apac,2025-04-17,2025-05-14,all,1087920,406179,420546,56988,42621,d001_180,27,681741,0.3733537392455328,0.3865596735054048,1.3205934259872043,8.359186259884618,10.49315695789295,1.4673260288746715,9.287984733205132
northern-rivers,apac,2025-04-17,2025-05-14,all,181320,59168,67171,12232,4229,d031_060,27,122152,0.32631811162585483,0.37045554820207366,4.4137436576218825,10.013753356473902,7.147444564629529,4.90415961957987,11.126392618304337
northern-rivers,apac,2025-04-17,2025-05-14,all,181320,66739,60981,7305,13063,d061_090,27,114581,0.36807302007500553,0.3363170086035738,-3.1756011471431753,6.375402553652002,19.573263009634548,-3.5284457190479723,7.083780615168891
northern-rivers,apac,2025-04-17,2025-05-14,all,543960,214225,210093,17145,21277,d091_180,27,329735,0.393824913596588,0.3862287668210898,-0.7596146775498192,5.19963000591384,9.93208075621426,-0.8440163083886879,5.777366673237601
northern-rivers,apac,2025-04-17,2025-05-14,screened,155490,41854,58343,19173,2684,d001_030,27,113636,0.2691748665509036,0.37522027140009,10.60454048491864,16.872293991340772,6.412768194198881,11.78282276102071,18.74699332371197
northern-rivers,apac,2025-04-17,2025-05-14,screened,932940,257728,271155,51312,37885,d001_180,27,675212,0.27625356400197226,0.29064570068814716,1.4392136686174894,7.599391006084015,14.699605785944872,1.5991262984638772,8.443767784537796
northern-rivers,apac,2025-04-17,2025-05-14,screened,155490,34823,42587,10924,3160,d031_060,27,120667,0.2239565245353399,0.27388899607691813,4.993247154157824,9.053013665708106,9.074462280676563,5.5480523935086925,10.058904073009005
northern-rivers,apac,2025-04-17,2025-05-14,screened,155490,41858,36489,6428,11797,d061_090,27,113632,0.26920059167792143,0.2346710399382597,-3.452955173966174,5.656857223317376,28.18338191026805,-3.8366168599624157,6.285396914797084
northern-rivers,apac,2025-04-17,2025-05-14,screened,466470,139193,133736,14787,20244,d091_180,27,327277,0.29839646708255624,0.286697965571205,-1.1698501511351211,4.518191012506226,14.543834819279706,-1.2998335012612456,5.020212236118029
northern-rivers,apac,2025-05-14,2025-07-20,all,174990,58842,83283,31603,7162,d001_030,67,116148,0.336259214812275,0.47593005314589404,13.967083833361905,27.209250266900852,12.171578124468917,6.253918134341151,12.183246388164562
northern-rivers,apac,2025-05-14,2025-07-20,all,1049940,436682,448280,95236,83638,d001_180,67,613258,0.4159113854124998,0.4269577309179572,1.1046345505457411,15.52951612535018,19.153067907539125,0.4946124853189886,6.953514682992618
northern-rivers,apac,2025-05-14,2025-07-20,all,174990,63712,65484,16146,14374,d031_060,67,111278,0.36408937653580203,0.37421566946682666,1.0126292931024627,14.509606570930462,22.560899045705675,0.45341610138916244,6.496838763103192
northern-rivers,apac,2025-05-14,2025-07-20,all,174990,68450,69161,15455,14744,d061_090,67,106540,0.39116520944053945,0.39522829875992915,0.4063089319389701,14.50628871785245,21.539810080350623,0.18192937250998661,6.495353157247366
northern-rivers,apac,2025-05-14,2025-07-20,all,524970,245678,230352,32032,47358,d091_180,67,279292,0.467984837228794,0.43879078804503113,-2.9194049183762893,11.469000186185067,19.27645128989979,-1.3071962321087864,5.135373217694807
northern-rivers,apac,2025-05-14,2025-07-20,screened,147450,33860,58963,29457,4354,d001_030,67,113590,0.22963716514072566,0.3998847066802306,17.024754153950493,25.932740558147728,12.85883047844064,7.6230242480375345,11.611674876782565
northern-rivers,apac,2025-05-14,2025-07-20,screened,884700,281215,297660,86174,69729,d001_180,67,603485,0.31786481293093705,0.33645303492709394,1.8588221996156895,14.27939385403117,24.795619010365737,0.8323084475891147,6.393758442103509
