market,region,snapshot_date,listing_nights,blocked_nights,horizon,blocked_share,max_listings_any_night
mornington-peninsula,apac,2025-12-22,125890,89155,h000_030,0.708197632854079,4629
mornington-peninsula,apac,2025-12-22,138870,46368,h031_060,0.3338950097213221,4629
mornington-peninsula,apac,2025-12-22,138870,36396,h061_090,0.26208684381075825,4629
mornington-peninsula,apac,2025-12-22,416610,110626,h091_180,0.26553851323780037,4629
mornington-peninsula,apac,2025-12-22,869273,357661,h181_372,0.4114484172406137,4629
mornington-peninsula,apac,2026-03-25,118079,41558,h000_030,0.3519508125915701,3809
mornington-peninsula,apac,2026-03-25,114270,18255,h031_060,0.15975321606720924,3809
mornington-peninsula,apac,2026-03-25,114270,15244,h061_090,0.13340334295965695,3809
mornington-peninsula,apac,2026-03-25,342810,61675,h091_180,0.17991015431288468,3809
mornington-peninsula,apac,2026-03-25,700856,265622,h181_372,0.3789965413722648,3809
mornington-peninsula,apac,2026-06-22,133518,43794,h000_030,0.3280007190041792,4458
mornington-peninsula,apac,2026-06-22,133740,31767,h031_060,0.23752803947958726,4458
mornington-peninsula,apac,2026-06-22,133740,29150,h061_090,0.21796022132495887,4458
mornington-peninsula,apac,2026-06-22,401220,119805,h091_180,0.2986017646179154,4458
mornington-peninsula,apac,2026-06-22,824016,368079,h181_372,0.4466891419584086,4458
mornington-peninsula,apac,2026-08-26,134806,48113,h000_030,0.35690547898461494,4406
mornington-peninsula,apac,2026-08-26,132180,36722,h031_060,0.27781812679679224,4406
mornington-peninsula,apac,2026-08-26,132180,35638,h061_090,0.26961718868210016,4406
mornington-peninsula,apac,2026-08-26,396540,154107,h091_180,0.3886291420789832,4406
mornington-peninsula,apac,2026-08-26,812484,331098,h181_372,0.40751325564564966,4406
nashville,na,2024-05-26,276520,143614,h000_030,0.5193620714595689,8920
nashville,na,2024-05-26,267600,99939,h031_060,0.3734641255605381,8920
nashville,na,2024-05-26,267600,75044,h061_090,0.28043348281016445,8920
nashville,na,2024-05-26,802800,199019,h091_180,0.24790607872446438,8920
nashville,na,2024-05-26,1640730,663878,h181_372,0.4046235517117381,8920
nashville,na,2024-06-22,275118,142085,h000_030,0.5164511227909478,8994
nashville,na,2024-06-22,269820,94857,h031_060,0.35155659328441186,8994
nashville,na,2024-06-22,269820,73297,h061_090,0.2716514713512712,8994
nashville,na,2024-06-22,809460,200058,h091_180,0.24714995181973168,8994
nashville,na,2024-06-22,1658173,658092,h181_372,0.3968777684837469,8994
nashville,na,2024-07-25,280426,138035,h000_030,0.4922332451341887,9046
nashville,na,2024-07-25,271380,92176,h031_060,0.33965657012307465,9046
nashville,na,2024-07-25,271380,83112,h061_090,0.30625690913110765,9046
nashville,na,2024-07-25,814140,185928,h091_180,0.22837349841550594,9046
nashville,na,2024-07-25,1664065,662850,h181_372,0.39833179593345214,9046
nashville,na,2024-08-18,277917,121150,h000_030,0.4359215161361126,9029
nashville,na,2024-08-18,270870,107847,h031_060,0.39815040425296266,9029
nashville,na,2024-08-18,270870,76796,h061_090,0.28351607782331006,9029
nashville,na,2024-08-18,812610,172196,h091_180,0.21190484980494947,9029
nashville,na,2024-08-18,1662983,655913,h181_372,0.3944195460807477,9029
nashville,na,2024-09-18,284146,158748,h000_030,0.5586846198785131,9166
nashville,na,2024-09-18,274980,100975,h031_060,0.36720852425630957,9166
nashville,na,2024-09-18,274980,57499,h061_090,0.20910248018037675,9166
nashville,na,2024-09-18,824940,173009,h091_180,0.20972313137925183,9166
nashville,na,2024-09-18,1686291,664312,h181_372,0.393948612665311,9166
nashville,na,2024-10-19,286203,141523,h000_030,0.49448468394810674,9281
nashville,na,2024-10-19,278430,73978,h031_060,0.26569694357648244,9281
nashville,na,2024-10-19,278430,58142,h061_090,0.20882088855367598,9281
nashville,na,2024-10-19,835290,182953,h091_180,0.21902931915861557,9281
nashville,na,2024-10-19,1708967,662727,h181_372,0.38779391293102794,9281
nashville,na,2024-11-23,289788,108709,h000_030,0.3751328557428189,9348
nashville,na,2024-11-23,280440,69968,h031_060,0.24949365283126515,9348
nashville,na,2024-11-23,280440,53529,h061_090,0.190875053487377,9348
nashville,na,2024-11-23,841320,201866,h091_180,0.23993961869443256,9348
nashville,na,2024-11-23,1719591,664191,h181_372,0.3862494046549441,9348
nashville,na,2024-12-21,291493,108485,h000_030,0.3721701721825224,9403
nashville,na,2024-12-21,282090,63933,h031_060,0.22664043390407318,9403
nashville,na,2024-12-21,282090,59940,h061_090,0.21248537700733808,9403
nashville,na,2024-12-21,846270,210542,h091_180,0.24878821180001653,9403
nashville,na,2024-12-21,1729872,666221,h181_372,0.38512733890137535,9403
nashville,na,2025-01-24,289790,103827,h000_030,0.35828358466475724,9459
nashville,na,2025-01-24,283770,80324,h031_060,0.28306022482996795,9459
nashville,na,2025-01-24,283770,71230,h061_090,0.2510131444479684,9459
nashville,na,2025-01-24,851310,221120,h091_180,0.259740869953366,9459
nashville,na,2025-01-24,1743497,657693,h181_372,0.3772263445248257,9459
nashville,na,2025-02-17,287983,118269,h000_030,0.41068049155679326,9515
nashville,na,2025-02-17,285450,97325,h031_060,0.34095288141530916,9515
nashville,na,2025-02-17,285450,85929,h061_090,0.30102995270625327,9515
nashville,na,2025-02-17,856350,217992,h091_180,0.2545594675074444,9515
nashville,na,2025-02-17,1757412,662791,h181_372,0.37714036321591066,9515
nashville,na,2025-03-15,294255,146739,h000_030,0.4986797165723607,9580
nashville,na,2025-03-15,287400,105903,h031_060,0.3684864300626305,9580
nashville,na,2025-03-15,287400,89316,h061_090,0.3107724425887265,9580
nashville,na,2025-03-15,862200,217990,h091_180,0.2528299698445836,9580
nashville,na,2025-03-15,1765351,675372,h181_372,0.3825709448149405,9580
nashville,na,2025-04-18,292306,152594,h000_030,0.5220351275717912,9581
nashville,na,2025-04-18,287430,106535,h031_060,0.3706467661691542,9581
nashville,na,2025-04-18,287430,83906,h061_090,0.29191803221653967,9581
nashville,na,2025-04-18,862290,219143,h091_180,0.2541407183198228,9581
nashville,na,2025-04-18,1767373,676747,h181_372,0.3829112473710982,9581
nashville,na,2025-05-17,294864,151672,h000_030,0.5143795105540181,9642
nashville,na,2025-05-17,289260,103778,h031_060,0.35877065615709053,9642
nashville,na,2025-05-17,289260,84542,h061_090,0.2922699301666321,9642
nashville,na,2025-05-17,867780,219432,h091_180,0.25286593376201344,9642
nashville,na,2025-05-17,1777902,668967,h181_372,0.37626764579824984,9642
nashville,na,2025-07-22,291882,137473,h000_030,0.470988276084171,9643
nashville,na,2025-07-22,289290,96106,h031_060,0.33221334992568013,9643
nashville,na,2025-07-22,289290,91215,h061_090,0.315306439904594,9643
nashville,na,2025-07-22,867870,191094,h091_180,0.22018735524905803,9643
nashville,na,2025-07-22,1781368,577929,h181_372,0.3244298763646815,9643
nashville,na,2025-08-23,297352,140319,h000_030,0.47189526218084965,9592
nashville,na,2025-08-23,287760,118009,h031_060,0.41009521823742007,9592
nashville,na,2025-08-23,287760,79449,h061_090,0.2760946622185154,9592
nashville,na,2025-08-23,863280,184921,h091_180,0.21420744138634046,9592
nashville,na,2025-08-23,1764928,603147,h181_372,0.34174028628929903,9592
nashville,na,2025-09-23,284666,156954,h000_030,0.5513619469834824,9443
nashville,na,2025-09-23,283290,96714,h031_060,0.3413957428783226,9443
nashville,na,2025-09-23,283290,65620,h061_090,0.23163542659465566,9443
nashville,na,2025-09-23,849870,175179,h091_180,0.2061244660948145,9443
nashville,na,2025-09-23,1745580,590004,h181_372,0.3379988313339979,9443
nashville,na,2025-12-27,202782,73441,h000_030,0.36216725350376267,6594
nashville,na,2025-12-27,197820,42235,h031_060,0.2135021736932565,6594
nashville,na,2025-12-27,197820,38187,h061_090,0.19303912647861693,6594
nashville,na,2025-12-27,593460,118010,h091_180,0.1988508071310619,6594
nashville,na,2025-12-27,1214925,363566,h181_372,0.29924974792682674,6594
nashville,na,2026-03-28,186930,91837,h000_030,0.4912908575402557,6030
nashville,na,2026-03-28,180900,63547,h031_060,0.3512824765063571,6030
nashville,na,2026-03-28,180900,56208,h061_090,0.31071310116086237,6030
nashville,na,2026-03-28,542700,108071,h091_180,0.19913580246913581,6030
nashville,na,2026-03-28,1109520,267822,h181_372,0.2413854639844257,6030
nashville,na,2026-06-26,303090,158542,h000_030,0.5230855521462272,10255
nashville,na,2026-06-26,307650,107349,h031_060,0.3489322281813749,10255
nashville,na,2026-06-26,307650,91083,h061_090,0.296060458313018,10255
nashville,na,2026-06-26,922950,230583,h091_180,0.24983260198277263,10255
nashville,na,2026-06-26,1901735,577177,h181_372,0.30350022479472694,10255
nashville,na,2026-08-27,302756,151410,h000_030,0.5001056956757257,10164
nashville,na,2026-08-27,304920,127287,h031_060,0.417443919716647,10164
nashville,na,2026-08-27,304920,80026,h061_090,0.26244916699462156,10164
nashville,na,2026-08-27,914760,199361,h091_180,0.21793803839258385,10164
nashville,na,2026-08-27,1882508,555366,h181_372,0.2950138857311629,10164
new-orleans,na,2025-07-05,233363,89250,h000_030,0.3824513740395864,7630
new-orleans,na,2025-07-05,228900,64175,h031_060,0.28036260375709915,7630
new-orleans,na,2025-07-05,228900,59402,h061_090,0.25951070336391435,7630
new-orleans,na,2025-07-05,686700,229435,h091_180,0.33411242172710065,7630
new-orleans,na,2025-07-05,1407090,675343,h181_372,0.479957216667022,7630
new-orleans,na,2025-08-05,220704,80179,h000_030,0.36328748006379585,7355
new-orleans,na,2025-08-05,220650,65345,h031_060,0.2961477452979832,7355
new-orleans,na,2025-08-05,220650,74449,h061_090,0.3374076591887605,7355
new-orleans,na,2025-08-05,661950,211193,h091_180,0.31904675579726566,7355
new-orleans,na,2025-08-05,1360623,645494,h181_372,0.47441061925309214,7355
new-orleans,na,2025-09-11,230764,92515,h000_030,0.40090742056819956,7444
new-orleans,na,2025-09-11,223320,86520,h031_060,0.3874261149919398,7444
new-orleans,na,2025-09-11,223320,65468,h061_090,0.29315780046569945,7444
new-orleans,na,2025-09-11,669960,223846,h091_180,0.33411845483312436,7444
new-orleans,na,2025-09-11,1369696,624749,h181_372,0.4561223804406233,7444
new-orleans,na,2025-12-12,225618,98598,h000_030,0.4370130042815733,7278
new-orleans,na,2025-12-12,218340,72449,h031_060,0.33181734908857746,7278
new-orleans,na,2025-12-12,218340,77529,h061_090,0.3550838142346799,7278
new-orleans,na,2025-12-12,655020,215285,h091_180,0.3286693536075234,7278
new-orleans,na,2025-12-12,1339152,611248,h181_372,0.4564440780434185,7278
new-orleans,na,2026-03-19,192758,95259,h000_030,0.49418960561948144,6218
new-orleans,na,2026-03-19,186540,66695,h031_060,0.357537257424681,6218
new-orleans,na,2026-03-19,186540,34813,h061_090,0.18662485257853542,6218
new-orleans,na,2026-03-19,559620,111622,h091_180,0.19946034809334906,6218
new-orleans,na,2026-03-19,1144112,441842,h181_372,0.38618771588795503,6218
new-orleans,na,2026-06-16,214709,79738,h000_030,0.37137707315482815,7254
new-orleans,na,2026-06-16,217620,58583,h031_060,0.26919860306957083,7254
new-orleans,na,2026-06-16,217620,45749,h061_090,0.21022424409521184,7254
new-orleans,na,2026-06-16,652860,199390,h091_180,0.30541004196918176,7254
new-orleans,na,2026-06-16,1344377,592305,h181_372,0.4405795398165842,7254
new-orleans,na,2026-08-15,214513,64336,h000_030,0.2999165551738123,7303
new-orleans,na,2026-08-15,219090,71984,h031_060,0.328559039664065,7303
new-orleans,na,2026-08-15,219090,72996,h061_090,0.33317814596741063,7303
new-orleans,na,2026-08-15,657270,210507,h091_180,0.32027477292436896,7303
new-orleans,na,2026-08-15,1351672,577471,h181_372,0.42722716753768664,7303
new-york-city,na,2025-10-01,1085967,769841,h000_030,0.7088990733604243,36111
new-york-city,na,2025-10-01,1083330,625694,h031_060,0.5775654694322137,36111
new-york-city,na,2025-10-01,1083330,577277,h061_090,0.5328727165314355,36111
new-york-city,na,2025-10-01,3249990,1581648,h091_180,0.4866624204997554,36111
new-york-city,na,2025-10-01,6677900,3766949,h181_372,0.5640918552239477,36111
new-york-city,na,2025-12-04,1091548,698083,h000_030,0.6395348624155787,36261
new-york-city,na,2025-12-04,1087830,539549,h031_060,0.4959865052443856,36261
new-york-city,na,2025-12-04,1087830,514441,h061_090,0.47290569298511714,36261
new-york-city,na,2025-12-04,3263490,1634064,h091_180,0.5007105889707032,36261
new-york-city,na,2025-12-04,6704585,3774602,h181_372,0.5629881640698119,36261
new-york-city,na,2026-03-16,1096251,689975,h000_030,0.6293950929121159,35979
new-york-city,na,2026-03-16,1079370,610393,h031_060,0.5655085837108684,35979
new-york-city,na,2026-03-16,1079370,588857,h061_090,0.5455562040820108,35979
new-york-city,na,2026-03-16,3238110,1728086,h091_180,0.5336711847343049,35979
new-york-city,na,2026-03-16,6639236,3763598,h181_372,0.5668721521572663,35979
new-york-city,na,2026-06-14,862986,558925,h000_030,0.6476640408998524,30555
new-york-city,na,2026-06-14,916650,499491,h031_060,0.5449091801669121,30555
new-york-city,na,2026-06-14,916650,405046,h061_090,0.4418763977526864,30555
new-york-city,na,2026-06-14,2749950,1201998,h091_180,0.43709812905689194,30555
new-york-city,na,2026-06-14,5699641,2773179,h181_372,0.48655327589930664,30555
new-york-city,na,2026-08-10,904112,542421,h000_030,0.5999489001362663,30234
new-york-city,na,2026-08-10,907020,487926,h031_060,0.5379440365151816,30234
new-york-city,na,2026-08-10,907020,430071,h061_090,0.4741582324535291,30234
new-york-city,na,2026-08-10,2721060,1157474,h091_180,0.4253761401806649,30234
new-york-city,na,2026-08-10,5595046,2670765,h181_372,0.47734460092017117,30234
northern-rivers,apac,2025-03-11,182429,89013,h000_030,0.4879322914668172,6215
northern-rivers,apac,2025-03-11,186450,87952,h031_060,0.4717189595065701,6215
northern-rivers,apac,2025-03-11,186450,60722,h061_090,0.32567444355054975,6215
northern-rivers,apac,2025-03-11,559350,200091,h091_180,0.3577205685170287,6215
northern-rivers,apac,2025-03-11,1154600,577666,h181_372,0.5003169928979734,6215
northern-rivers,apac,2025-04-17,194142,104530,h000_030,0.5384203315099257,6263
northern-rivers,apac,2025-04-17,187890,67837,h031_060,0.36104635691095854,6263
northern-rivers,apac,2025-04-17,187890,62937,h061_090,0.33496726808238864,6263
northern-rivers,apac,2025-04-17,563670,213334,h091_180,0.37847322014653967,6263
northern-rivers,apac,2025-04-17,1152400,584652,h181_372,0.5073342589378688,6263
northern-rivers,apac,2025-05-14,186586,84773,h000_030,0.4543374100950768,6187
northern-rivers,apac,2025-05-14,185580,68546,h031_060,0.36936092251320185,6187
northern-rivers,apac,2025-05-14,185580,62296,h061_090,0.33568272443151204,6187
northern-rivers,apac,2025-05-14,556740,215183,h091_180,0.3865053705499874,6187
northern-rivers,apac,2025-05-14,1143414,577707,h181_372,0.5052474431833089,6187
northern-rivers,apac,2025-07-20,187157,90858,h000_030,0.4854640756156596,6129
northern-rivers,apac,2025-07-20,183870,69087,h031_060,0.37573829335943876,6129
northern-rivers,apac,2025-07-20,183870,72569,h061_090,0.3946755860118562,6129
northern-rivers,apac,2025-07-20,551610,242886,h091_180,0.4403219666068418,6129
northern-rivers,apac,2025-07-20,1130580,503249,h181_372,0.4451246262980063,6129
northern-rivers,apac,2025-08-19,190433,89653,h000_030,0.4707850004988631,6143
northern-rivers,apac,2025-08-19,184290,83744,h031_060,0.45441423842856365,6143
northern-rivers,apac,2025-08-19,184290,71225,h061_090,0.38648326007922296,6143
northern-rivers,apac,2025-08-19,552870,243094,h091_180,0.4396946841029537,6143
northern-rivers,apac,2025-08-19,1130312,496788,h181_372,0.43951404567942304,6143
northern-rivers,apac,2025-09-22,183269,106189,h000_030,0.5794160496319618,6131
northern-rivers,apac,2025-09-22,183930,80626,h031_060,0.43835154678410265,6131
northern-rivers,apac,2025-09-22,183930,75740,h061_090,0.4117870929157832,6131
northern-rivers,apac,2025-09-22,551790,235105,h091_180,0.42607694956414577,6131
northern-rivers,apac,2025-09-22,1134896,506079,h181_372,0.44592544162636927,6131
northern-rivers,apac,2025-12-25,193247,130533,h000_030,0.6754723229856091,6405
northern-rivers,apac,2025-12-25,192150,76875,h031_060,0.40007806401249024,6405
northern-rivers,apac,2025-12-25,192150,67478,h061_090,0.3511735623211033,6405
northern-rivers,apac,2025-12-25,576450,212147,h091_180,0.36802324572816375,6405
northern-rivers,apac,2025-12-25,1183819,539019,h181_372,0.45532213961762735,6405
northern-rivers,apac,2026-03-27,150782,75869,h000_030,0.5031701396718441,4930
northern-rivers,apac,2026-03-27,147900,45206,h031_060,0.3056524678837052,4930
northern-rivers,apac,2026-03-27,147900,37424,h061_090,0.2530358350236646,4930
northern-rivers,apac,2026-03-27,443700,128366,h091_180,0.289308091052513,4930
northern-rivers,apac,2026-03-27,909175,372570,h181_372,0.40978909450875795,4930
northern-rivers,apac,2026-06-24,185773,94518,h000_030,0.5087822234662733,6367
northern-rivers,apac,2026-06-24,191010,71937,h031_060,0.37661378985393434,6367
northern-rivers,apac,2026-06-24,191010,65995,h061_090,0.345505470917753,6367
northern-rivers,apac,2026-06-24,573030,223554,h091_180,0.3901261714046385,6367
northern-rivers,apac,2026-06-24,1182526,537616,h181_372,0.45463355562583824,6367
northern-rivers,apac,2026-08-27,193526,100278,h000_030,0.5181629341793867,6347
northern-rivers,apac,2026-08-27,190410,86742,h031_060,0.45555380494721914,6347
northern-rivers,apac,2026-08-27,190410,73325,h061_090,0.3850900687989076,6347
northern-rivers,apac,2026-08-27,571230,251747,h091_180,0.44071039686290986,6347
northern-rivers,apac,2026-08-27,1171079,516583,h181_372,0.44111712360993577,6347
paris,emea,2024-03-16,2436519,1886121,h000_030,0.7741047781691832,84397
paris,emea,2024-03-16,2531910,1769024,h031_060,0.6986915016726503,84397
paris,emea,2024-03-16,2531910,1727977,h061_090,0.6824796300026462,84397
paris,emea,2024-03-16,7595730,4426076,h091_180,0.582705809711509,84397
paris,emea,2024-03-16,15708820,11059861,h181_372,0.7040542192220676,84397
paris,emea,2024-05-11,2725110,2083294,h000_030,0.764480699861657,92665
paris,emea,2024-05-11,2779950,1860537,h031_060,0.6692699508983975,92665
paris,emea,2024-05-11,2779950,1369345,h061_090,0.4925790032194824,92665
paris,emea,2024-05-11,8339850,4987890,h091_180,0.5980791021421249,92665
paris,emea,2024-05-11,17197408,12124892,h181_372,0.7050418295594313,92665
paris,emea,2024-06-10,2745278,1959646,h000_030,0.713824246579035,95885
paris,emea,2024-06-10,2876550,1431090,h031_060,0.4975022161964854,95885
paris,emea,2024-06-10,2876550,1429079,h061_090,0.4968031148424328,95885
paris,emea,2024-06-10,8629650,5463356,h091_180,0.6330912609433754,95885
paris,emea,2024-06-10,17869093,12511920,h181_372,0.7001989412669126,95885
paris,emea,2024-07-14,2761426,1451756,h000_030,0.5257269251466452,98810
paris,emea,2024-07-14,2964300,1588699,h031_060,0.5359440677394326,98810
paris,emea,2024-07-14,2964300,1885682,h061_090,0.6361306210572479,98810
paris,emea,2024-07-14,8892900,5439157,h091_180,0.6116291648393662,98810
paris,emea,2024-07-14,18481524,12854679,h181_372,0.6955421533418997,98810
paris,emea,2024-08-09,2756509,1582161,h000_030,0.5739727314512668,98736
paris,emea,2024-08-09,2962050,1962680,h031_060,0.6626086662953022,98736
paris,emea,2024-08-09,2962050,1802401,h061_090,0.6084978308941442,98736
paris,emea,2024-08-09,8886150,5262306,h091_180,0.592191894127378,98736
paris,emea,2024-08-09,18470587,12746595,h181_372,0.6901023232234038,98736
paris,emea,2024-09-06,2589474,1980729,h000_030,0.7649155774493198,95461
paris,emea,2024-09-06,2863830,1881027,h031_060,0.65682215773981,95461
paris,emea,2024-09-06,2863830,1694810,h061_090,0.5917983958545026,95461
paris,emea,2024-09-06,8591490,4991147,h091_180,0.5809407914110358,95461
paris,emea,2024-09-06,17934205,12154838,h181_372,0.677746128138939,95461
paris,emea,2024-10-07,2735096,2008455,h000_030,0.7343270583555386,93275
paris,emea,2024-10-07,2798250,1755324,h031_060,0.6272934870008041,93275
paris,emea,2024-10-07,2798250,1644716,h061_090,0.5877659251317788,93275
paris,emea,2024-10-07,8394750,4821571,h091_180,0.5743555198189344,93275
paris,emea,2024-10-07,17318913,11705117,h181_372,0.6758574859750147,93275
paris,emea,2024-11-09,2546151,1765901,h000_030,0.693557059263178,91729
paris,emea,2024-11-09,2751840,1707998,h031_060,0.6206748938891796,91729
paris,emea,2024-11-09,2751840,1536741,h061_090,0.5584412611198325,91729
paris,emea,2024-11-09,8255520,4761712,h091_180,0.5767912863150958,91729
paris,emea,2024-11-09,17174191,11464003,h181_372,0.667513421738468,91729
paris,emea,2024-12-06,2607014,1782401,h000_030,0.6836944488982415,91031
paris,emea,2024-12-06,2730930,1614349,h031_060,0.5911352542906629,91031
paris,emea,2024-12-06,2730930,1513092,h061_090,0.5540574090145115,91031
paris,emea,2024-12-06,8192790,4806300,h091_180,0.5866499690581597,91031
paris,emea,2024-12-06,16964506,11334942,h181_372,0.6681563259195404,91031
paris,emea,2025-01-09,2586940,1704972,h000_030,0.6590690159029587,89513
paris,emea,2025-01-09,2685390,1587953,h031_060,0.5913304957566685,89513
paris,emea,2025-01-09,2685390,1551531,h061_090,0.5777674751153464,89513
paris,emea,2025-01-09,8056170,4813508,h091_180,0.5974933498175933,89513
paris,emea,2025-01-09,16657315,11109279,h181_372,0.6669309549588274,89513
paris,emea,2025-02-12,2499841,1665580,h000_030,0.6662743750502532,86986
paris,emea,2025-02-12,2609580,1654021,h031_060,0.6338265161443604,86986
paris,emea,2025-02-12,2609580,1593959,h061_090,0.6108105518895761,86986
paris,emea,2025-02-12,7828740,4630103,h091_180,0.591423779560951,86986
paris,emea,2025-02-12,16198578,10686121,h181_372,0.6596950053270108,86986
paris,emea,2025-03-03,2252828,1607270,h000_030,0.7134455004998163,86062
paris,emea,2025-03-03,2581860,1732650,h031_060,0.6710859612837257,86062
paris,emea,2025-03-03,2581860,1608289,h061_090,0.6229187484991441,86062
paris,emea,2025-03-03,7745580,4550323,h091_180,0.5874735010160633,86062
paris,emea,2025-03-03,16196711,10741607,h181_372,0.6631968058206386,86062
paris,emea,2025-04-07,2356324,1739198,h000_030,0.7380979865247733,85769
paris,emea,2025-04-07,2573010,1747996,h031_060,0.6793584167958927,85769
paris,emea,2025-04-07,2573010,1677254,h061_090,0.6518645477475797,85769
paris,emea,2025-04-07,7719030,4471834,h091_180,0.5793258997568347,85769
paris,emea,2025-04-07,16082144,10786935,h181_372,0.6707398590635676,85769
paris,emea,2025-05-03,2339672,1783488,h000_030,0.7622812086480498,85291
paris,emea,2025-05-03,2558670,1831616,h031_060,0.7158469048372788,85291
paris,emea,2025-05-03,2558670,1527042,h061_090,0.5968108431333466,85291
paris,emea,2025-05-03,7676010,4517883,h091_180,0.5885717970664447,85291
paris,emea,2025-05-03,16000389,10687433,h181_372,0.667948323006397,85291
paris,emea,2025-07-07,2346066,1581890,h000_030,0.6742734432876143,85215
paris,emea,2025-07-07,2556450,1512790,h031_060,0.5917541903811927,85215
paris,emea,2025-07-07,2556450,1647760,h061_090,0.6445500596530345,85215
paris,emea,2025-07-07,7669350,4659448,h091_180,0.6075414474499142,85215
paris,emea,2025-07-07,15975531,10548035,h181_372,0.6602619343294442,85215
paris,emea,2025-08-08,2338328,1541485,h000_030,0.6592253097084755,85370
paris,emea,2025-08-08,2561100,1786328,h031_060,0.6974846745539026,85370
paris,emea,2025-08-08,2561100,1599200,h061_090,0.6244191948772012,85370
paris,emea,2025-08-08,7683300,4597261,h091_180,0.598344591516666,85370
paris,emea,2025-08-08,16016288,10530962,h181_372,0.6575157739421269,85370
paris,emea,2025-09-12,2405453,1915510,h000_030,0.7963198615811657,81853
paris,emea,2025-09-12,2455590,1638409,h031_060,0.6672160254765657,81853
paris,emea,2025-09-12,2455590,1517497,h061_090,0.6179765351707737,81853
paris,emea,2025-09-12,7366770,4390979,h091_180,0.5960521368252301,81853
paris,emea,2025-09-12,15192956,9994210,h181_372,0.6578186628066323,81853
paris,emea,2025-12-13,1624633,1047665,h000_030,0.6448625628064923,82056
paris,emea,2025-12-13,2461680,1530894,h031_060,0.6218899288290923,82056
paris,emea,2025-12-13,2461680,1431544,h061_090,0.5815313119495629,82056
paris,emea,2025-12-13,7385040,4451777,h091_180,0.6028101405002546,82056
paris,emea,2025-12-13,15534885,9960731,h181_372,0.641184727147964,82056
paris,emea,2026-03-21,1017314,650393,h000_030,0.6393237486164547,38250
paris,emea,2026-03-21,1147500,547071,h031_060,0.4767503267973856,38250
paris,emea,2026-03-21,1147500,543113,h061_090,0.47330108932461873,38250
paris,emea,2026-03-21,3442500,1218731,h091_180,0.3540249818445897,38250
paris,emea,2026-03-21,7194962,3366040,h181_372,0.4678329086380164,38250
paris,emea,2026-06-16,1927166,1442209,h000_030,0.7483574326238632,77679
paris,emea,2026-06-16,2330370,1365095,h031_060,0.5857846608049365,77679
paris,emea,2026-06-16,2330370,1342537,h061_090,0.5761046529091947,77679
paris,emea,2026-06-16,6991110,4190437,h091_180,0.5993950889057674,77679
paris,emea,2026-06-16,14705278,9337114,h181_372,0.634949845898867,77679
paris,emea,2026-08-15,1930512,1230588,h000_030,0.6374412591063925,78504
paris,emea,2026-08-15,2355120,1628742,h031_060,0.6915749515948232,78504
paris,emea,2026-08-15,2355120,1418838,h061_090,0.6024482828900438,78504
paris,emea,2026-08-15,7065360,4050437,h091_180,0.5732810500809584,78504
paris,emea,2026-08-15,14784520,9310620,h181_372,0.6297546352536302,78504
rio-de-janeiro,latam,2025-06-24,1180983,431590,h000_030,0.36544979902335595,42572
rio-de-janeiro,latam,2025-06-24,1277160,356867,h031_060,0.2794223120047606,42572
rio-de-janeiro,latam,2025-06-24,1277160,311174,h061_090,0.2436452754549156,42572
rio-de-janeiro,latam,2025-06-24,3831480,1425785,h091_180,0.3721238268240993,42572
rio-de-janeiro,latam,2025-06-24,7965893,4520047,h181_372,0.5674250206474026,42572
rio-de-janeiro,latam,2025-07-26,1266469,480388,h000_030,0.37931287698317134,42841
rio-de-janeiro,latam,2025-07-26,1285230,346344,h031_060,0.2694801708643589,42841
rio-de-janeiro,latam,2025-07-26,1285230,319625,h061_090,0.2486908957929709,42841
rio-de-janeiro,latam,2025-07-26,3855690,1553665,h091_180,0.4029538163078463,42841
rio-de-janeiro,latam,2025-07-26,7944353,4440771,h181_372,0.5589846020185659,42841
rio-de-janeiro,latam,2025-08-28,1293173,502643,h000_030,0.3886896803443932,42901
rio-de-janeiro,latam,2025-08-28,1287030,373586,h031_060,0.29026984607973394,42901
rio-de-janeiro,latam,2025-08-28,1287030,356015,h061_090,0.27661748366393946,42901
rio-de-janeiro,latam,2025-08-28,3861090,1692412,h091_180,0.43832492897083464,42901
rio-de-janeiro,latam,2025-08-28,7930543,4436200,h181_372,0.5593816211575928,42901
rio-de-janeiro,latam,2025-09-26,1296148,519532,h000_030,0.40082768325839335,43068
rio-de-janeiro,latam,2025-09-26,1292040,405997,h031_060,0.3142294356211882,43068
rio-de-janeiro,latam,2025-09-26,1292040,368416,h061_090,0.28514287483359646,43068
rio-de-janeiro,latam,2025-09-26,3876120,1716120,h091_180,0.4427417107829479,43068
rio-de-janeiro,latam,2025-09-26,7963497,4461137,h181_372,0.5601982395422513,43068
rio-de-janeiro,latam,2025-12-28,1395178,721424,h000_030,0.5170838416316771,47095
rio-de-janeiro,latam,2025-12-28,1412850,631518,h031_060,0.4469816328697314,47095
rio-de-janeiro,latam,2025-12-28,1412850,399945,h061_090,0.28307675974094915,47095
rio-de-janeiro,latam,2025-12-28,4238550,1638648,h091_180,0.3866057967937148,47095
rio-de-janeiro,latam,2025-12-28,8730247,4849859,h181_372,0.5555236867868687,47095
rio-de-janeiro,latam,2026-03-30,1161144,428149,h000_030,0.36873032113157367,40769
rio-de-janeiro,latam,2026-03-30,1223070,282775,h031_060,0.23120099421946413,40769
