market,region,regime,horizon,prior_pair,current_pair,prior_interval_days,current_interval_days,years_back,start_offset_days,end_offset_days,match_score,tight_pair,matched_nights_prior,matched_nights_current,net_change_pp_prior,net_change_pp_current,net_change_yoy_pp,new_block_rate_prior,new_block_rate_current,new_block_rate_yoy_pct,reopen_rate_prior,reopen_rate_current
paris,emea,screened,d061_090,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,1821690,1431480,-2.621171296137951,0.6170624109313443,3.2382337070692953,9.562449745376576,10.466239819844096,9.451449142564128,16.107877081510228,17.424654305169547
paris,emea,screened,d061_090,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,1655580,1372650,-2.2352977722093113,0.23004511606849862,2.4653428882778097,9.238669116755437,8.935541041060974,-3.2810794700364743,21.761752155061608,20.257142731382242
paris,emea,screened,d061_090,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,1249260,882900,4.9650052171544905,4.023925855624684,-0.9410793615298063,8.486588469801148,6.899468428167508,-18.70150823598058,13.342041753555614,16.88573304135619
paris,emea,screened,d061_090,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,1472130,882900,1.1981689559456554,4.023925855624684,2.8257568996790288,4.557006265524683,6.899468428167508,51.40353175207058,18.319894080086435,16.88573304135619
paris,emea,screened,d061_090,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,1640430,1257960,-0.28535201136287436,2.0903287862889113,2.3756807976517855,7.119609353742738,8.166628707721078,14.706134872806299,21.42531037185903,23.456243867270157
paris,emea,screened,d091_180,2024-03-16->2024-05-11,2025-03-03->2025-04-07,56,35,1,-13,-34,68,False,4766760,4419630,-0.6277399563405159,0.2789244477802108,0.9066644041207268,5.1524915278706915,6.61002268866965,28.287890487833465,14.409185148365916,16.322584967601763
paris,emea,screened,d091_180,2024-03-16->2024-06-10,2025-04-07->2025-07-07,86,91,1,22,27,54,False,4416390,3747780,-0.4540881200614399,-0.499161437637014,-0.04507331757557409,5.072357760510052,4.644155507522758,-8.441877982680701,18.966301648281654,34.71973195236045
paris,emea,screened,d091_180,2024-07-14->2024-08-09,2025-07-07->2025-08-08,26,32,1,-7,-1,14,True,5465070,4294440,-2.1796117468268035,-0.421024045044292,1.7585877017825116,5.368195786848569,5.724025142361727,6.628472016331766,11.926868020921352,13.977267943891162
paris,emea,screened,d091_180,2024-08-09->2024-09-06,2025-08-08->2025-09-12,28,35,1,-1,6,14,True,4966740,4117950,-1.88787960369521,-0.8250152208189571,1.0628643828762527,5.621544983025848,5.067339867490063,-9.85859078259086,16.625888142434547,17.334717309917412
paris,emea,screened,d091_180,2025-04-07->2025-07-07,2026-03-21->2026-06-16,91,87,1,-17,-21,42,False,3747780,2648700,-0.499161437637014,0.2936899428867507,0.7928513805237647,4.644155507522758,5.173144090248249,11.390414939134086,34.71973195236045,31.429102351279703
paris,emea,screened,d091_180,2024-03-16->2024-06-10,2026-03-21->2026-06-16,86,87,2,5,6,12,True,4416390,2648700,-0.4540881200614399,0.2936899428867507,0.7477780629481906,5.072357760510052,5.173144090248249,1.9869720255706547,18.966301648281654,31.429102351279703
paris,emea,screened,d091_180,2024-06-10->2024-08-09,2026-06-16->2026-08-15,60,60,2,6,6,12,True,4921290,3773880,-1.9441345663433782,-0.43769277242519666,1.5064417939181816,4.504315818570719,4.630293709764919,2.7968263387484704,23.044462164915185,25.30691215421833
rio-de-janeiro,latam,all,d001_030,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,1196190,1204017,6.464023273894615,6.623462288347963,0.15943901445334863,11.853509349231544,13.82570920032837,16.638109381713882,20.56350152297709,18.739655976347734
rio-de-janeiro,latam,all,d001_180,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,7177140,7767567,-1.0838772075699317,-1.3422228569318098,-0.2583456493618781,7.121940468355548,7.255843663510482,1.8801504414407422,28.471339639532395,28.657299379624767
rio-de-janeiro,latam,all,d031_060,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,1196190,1312710,-3.053541146987842,-2.68862738891415,0.36491375807369186,6.684728731335058,6.636642250316813,-0.7193482780062155,43.9458374521656,42.12103792016063
rio-de-janeiro,latam,all,d061_090,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,1196190,1312710,-4.2288110905972625,-3.9188612551202895,0.30994983547697297,5.511246811447193,5.3655758932803455,-2.6431572228679756,44.64394189020467,43.702856581717306
rio-de-janeiro,latam,all,d091_180,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,3588570,3938130,-1.8949780939097007,-2.469916114061409,-0.5749380201517085,5.678181287321777,5.596660253826792,-1.435689164715559,21.80396863368392,23.59639282125641
rio-de-janeiro,latam,screened,d001_030,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,1000560,1008614,7.838441242135174,8.4492332303271,0.6107919881919255,10.718437921609848,13.238082262425422,23.507570405717647,21.530973578197354,18.941925039908266
rio-de-janeiro,latam,screened,d001_180,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,6003360,6499964,-1.1865970441168345,-0.8621861758738373,0.32441086824299725,6.011434336172334,6.6990024305762805,11.437671210457601,37.37977838037757,36.450957606211645
rio-de-janeiro,latam,screened,d031_060,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,1000560,1098270,-3.0004889569533377,-1.6110140113168498,1.3894749456364879,5.575099021975137,6.108669165095623,9.570594908132302,60.02986637705331,54.56376008155296
rio-de-janeiro,latam,screened,d061_090,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,1000560,1098270,-4.678579995202687,-3.190961524427361,1.4876184707753266,4.358721447618171,4.8170699648424185,10.51566434635809,62.68735296175073,57.89830579566784
rio-de-janeiro,latam,screened,d091_180,2025-06-24->2025-08-28,2026-06-24->2026-08-30,65,67,1,0,2,4,True,3001680,3294810,-2.4263181848933826,-2.6867492687617665,-0.2604310838683839,4.619261513311341,5.091404238660546,10.221173319341847,28.543640146629613,31.060888002550286
rome,emea,all,d001_030,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,924896,544361,13.892037218425003,19.43130947812854,5.539272259703537,36.617802291806576,37.79301608283764,3.2094055827430745,3.8573890464525,7.7486705274579055
rome,emea,all,d001_030,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,934007,1079250,13.428934419121056,6.675211695364577,-6.753722723756479,29.460697152088894,17.010895190955125,-42.259020201940544,6.0294248690326,4.1977079034194915
rome,emea,all,d001_030,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,909956,1061730,10.758241404847569,8.743042016331835,-2.015199388515734,20.311134090779873,16.029574959291562,-21.079862465345556,7.631276254551256,8.201867622313848
rome,emea,all,d001_030,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,955965,1089720,13.643344683121242,12.828388348705497,-0.8149563344157453,31.851674009339398,24.80467897837436,-22.124410255168225,5.256857986570119,7.002017993777852
rome,emea,all,d001_030,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,990626,1107210,16.362380959110705,19.095474209951135,2.7330932508404295,42.50181482114099,44.142290277310195,3.8597774308527066,3.2241810051692603,3.796621537525411
rome,emea,all,d001_030,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,920599,812948,9.122659186431603,12.54613719802145,3.4234780115898467,15.419209439426456,18.71454394162934,21.371617754778093,15.557505647295136,14.751949152934962
rome,emea,all,d001_030,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,854456,818998,9.672986293583975,10.053887355480278,0.3809010618963029,19.3518567898601,16.220575942017906,-16.180777285841163,8.838337866441325,14.482669057334126
rome,emea,all,d001_030,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,1061730,1017446,8.743042016331835,10.372227929719926,1.629185913388092,16.029574959291562,20.62578622148291,28.673319622409267,8.201867622313848,14.064612372383573
rome,emea,all,d001_030,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,909956,1017446,10.758241404847569,10.372227929719926,-0.3860134751276423,20.311134090779873,20.62578622148291,1.5491608164108994,7.631276254551256,14.064612372383573
rome,emea,all,d001_180,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,5549396,5801411,3.723070601457938,4.918347095418076,1.195276493960138,13.548926155925539,15.376595993230216,13.489407324766889,9.81385066499292,17.95876862685767
rome,emea,all,d001_180,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,5666207,6475500,3.4011839842773126,2.106692747878755,-1.2944912363985575,12.760389401111688,6.432520027156664,-49.58993942147046,11.564262841553159,5.068116229763561
rome,emea,all,d001_180,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,5597156,6370380,2.071484348949998,2.4279875180130546,0.35650316906305646,9.751756072962177,7.56728799312506,-22.400766215777246,18.735380520500232,16.450319480766755
rome,emea,all,d001_180,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,5878065,6538320,3.187824564716455,3.6941922100494944,0.5063676453330395,13.156704358216961,11.235081353991339,-14.605656187945593,9.868354814874225,13.465438798443238
rome,emea,all,d001_180,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,5943776,6643260,2.4168735226074576,3.8105538545834428,1.3936803319759852,12.324957910655186,13.09757123155593,6.268689325363153,13.412156675033964,13.44376148620279
rome,emea,all,d001_180,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,5529799,5027048,1.5468612752060444,4.400003861559487,2.8531425863534423,8.343979302951126,9.877137611076861,18.37442606770947,39.15278738223668,35.47395153163819
rome,emea,all,d001_180,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,5126756,5140048,2.479531489537726,3.113101013135216,0.6335695235974899,9.142741392696163,7.859019661784919,-14.040884191876701,22.21596892087132,29.043789487785453
rome,emea,all,d001_180,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,6370380,6430496,2.4279875180130546,1.8069650954112735,-0.6210224226017811,7.56728799312506,8.788626921668293,16.13971781770205,16.450319480766755,25.864949649572004
rome,emea,all,d001_180,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,5597156,6430496,2.071484348949998,1.8069650954112735,-0.26451925353872463,9.751756072962177,8.788626921668293,-9.876468854304775,18.735380520500232,25.864949649572004
rome,emea,all,d031_060,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,924900,1051410,8.293198519131614,11.987012398476667,3.6938138793450523,17.492309117928432,22.14653853112608,26.607289991390438,5.315523945663894,9.965647683101325
rome,emea,all,d031_060,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,946440,1079250,8.4983596424496,3.640285177463775,-4.858074464985825,18.099698231356545,8.419789405286995,-53.48105091221764,6.406712577328339,3.832097503188909
rome,emea,all,d031_060,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,937440,1061730,7.912983623934386,7.01189038173547,-0.9010932421989155,18.64016728021439,14.217177460083727,-23.7282732157959,10.972370593376711,10.031061891313058
rome,emea,all,d031_060,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,984420,1089720,11.921740720424204,10.830230627059171,-1.0915100933650326,27.47755583981108,21.689014050809384,-21.066436268013778,3.8961093497385932,7.189135136392178
rome,emea,all,d031_060,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,990630,1107210,11.005020265696022,11.871189747202425,0.8661694815064038,21.553591077202757,21.689436282950183,0.6302671571565055,5.571198712791634,6.187925211499847
rome,emea,all,d031_060,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,921840,842820,6.148143975111523,9.797247723749571,3.6491037486380478,11.556825561966638,15.531187347440186,34.38973586789369,23.780054211990002,19.437171902156276
rome,emea,all,d031_060,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,854460,864210,4.936079340099216,5.4465533945347895,0.5104740544355737,10.951997922185685,9.52721681447357,-13.009325949796846,17.004505247326865,22.82029386649392
rome,emea,all,d031_060,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,1061730,1082610,7.01189038173547,7.334589556719408,0.32269917498393763,14.217177460083727,16.920034385358978,19.01120621771668,10.031061891313058,17.57998540482409
rome,emea,all,d031_060,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,937440,1082610,7.912983623934386,7.334589556719408,-0.5783940672149779,18.64016728021439,16.920034385358978,-9.228097951037418,10.972370593376711,17.57998540482409
rome,emea,all,d061_090,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,924900,1051410,1.692484928473162,5.275352929427542,3.58286800095438,11.78926933643707,14.942426546932534,26.745993500632046,13.557907074459852,17.46734280645797
rome,emea,all,d061_090,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,946440,1079250,4.080488462026119,2.236944380099347,-1.8435440819267717,16.125409163394913,7.5309205555956,-53.297801753204624,12.43696454903299,5.66349071166232
rome,emea,all,d061_090,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,937440,1061730,2.519010339468742,2.4964415388093024,-0.02256880065943978,9.825853484705886,7.337768034902883,-25.321825261039688,19.425239581077047,17.89159077490662
rome,emea,all,d061_090,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,984420,1089720,2.1598098372645835,3.4785280820959716,1.318718244831388,13.329484716678778,10.869567581925017,-18.454705392142746,12.903885159038381,15.44757954420026
rome,emea,all,d061_090,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,990630,1107210,-1.6604291892451617,0.7751916980518581,2.43562088729702,6.851139884096367,7.8784400168528,14.994587034211904,21.835124829506423,19.396230341072638
rome,emea,all,d061_090,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,921840,842820,0.6929327315409375,5.446039026417145,4.753106294876208,7.739512017845619,10.14914678322034,31.134195021839005,43.944402117076535,34.23717875321377
rome,emea,all,d061_090,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,854460,864210,3.0778985282758553,3.722461712273217,0.6445631839973616,8.358678936856698,7.799863739221485,-6.685448763574076,21.02382800752537,27.464408001441704
rome,emea,all,d061_090,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,1061730,1082610,2.4964415388093024,1.533247513794525,-0.9631940250147775,7.337768034902883,6.884006854964286,-6.183912843527251,17.89159077490662,28.699310900027182
rome,emea,all,d061_090,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,937440,1082610,2.519010339468742,1.533247513794525,-0.9857628256742172,9.825853484705886,6.884006854964286,-29.939858500033978,19.425239581077047,28.699310900027182
rome,emea,all,d091_180,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,2774700,3154230,-0.513084359539336,-0.061542007735270965,0.451542351804065,7.402851936178755,9.86760151686026,33.294595136179005,13.041914834717938,22.973113416347505
rome,emea,all,d091_180,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,2839320,3237750,-1.822982703605088,0.029238411448282185,1.8522211150533703,5.384702642037621,2.8599857045147483,-46.88684046938377,15.383841101649804,5.782064840815433
rome,emea,all,d091_180,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,2812320,3185190,-2.835549896245991,-1.2278162762660947,1.6077336199798964,3.6574804461352763,2.9930371320592104,-18.16669491092313,25.145511259777837,21.669069645969742
rome,emea,all,d091_180,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,2953260,3269160,-2.7652424778041906,-1.6573312658545585,1.1079112119496322,4.460313374981477,4.2886280556286875,-3.8491761658675516,13.547507050936646,18.140682203331853
rome,emea,all,d091_180,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,2971890,3321630,-3.7352248634218763,-2.959510842568258,0.7757140208536182,4.669143138210434,4.977022030278212,6.593905625814234,19.28308086917291,19.71290548564621
rome,emea,all,d091_180,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,2765520,2528460,-2.2241231822070144,-0.366892681469257,1.8572305007377574,4.607744440395066,4.99776523710624,8.464462423131568,47.77644691579345,47.446237719805765
rome,emea,all,d091_180,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,2563380,2592630,-0.9365805166248781,-0.06039409613193787,0.8761864204929402,5.486774967461312,4.690691305160619,-14.509136369210985,28.708637321294923,36.02731552992046
rome,emea,all,d091_180,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,3185190,3247830,-1.2278162762660947,-2.6275725918256465,-1.3997563155595518,2.9930371320592104,3.5100856431296763,17.27504498798973,21.669069645969742,32.444574298741
rome,emea,all,d091_180,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,2812320,3247830,-2.835549896245991,-2.6275725918256465,0.20797730442034457,3.6574804461352763,3.5100856431296763,-4.029954641626221,25.145511259777837,32.444574298741
rome,emea,screened,d001_030,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,810296,494219,15.91232050407803,21.12638086259211,5.214060358514081,36.24173645798061,37.181782711941175,2.5938223325763454,3.9702640474207613,7.981696883900058
rome,emea,screened,d001_030,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,823072,991350,15.285380562089344,7.226509305492506,-8.058871256596838,29.060146512398273,16.72430655362734,-42.44933849011376,6.56522360337191,4.566859132560692
rome,emea,screened,d001_030,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,791253,955650,12.308392677915847,9.653704285041595,-2.6546883928742524,19.98795178150804,15.768334316305237,-21.1108047053956,8.413595798626599,8.706138116104487
rome,emea,screened,d001_030,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,843917,982710,15.346722485742081,14.103030588056692,-1.2436918976853892,31.3661262117584,24.40115683589861,-22.20538592760234,5.907485052083037,7.367299467246942
rome,emea,screened,d001_030,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,861326,991680,18.486874663543894,20.82274524040013,2.3358705768562373,41.925182556347146,43.564930509250935,3.911128951436238,3.342467592022996,3.987787624427281
rome,emea,screened,d001_030,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,744223,746324,11.88743046057951,14.226299263360916,2.3388688027814055,15.16935431248032,18.647236257476006,22.92702690802284,8.663649475307107,7.726207458732423
rome,emea,screened,d001_030,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,704936,774627,12.242613263515286,11.02361934430143,-1.2189939192138564,19.146708746819428,16.06792665636753,-16.079954686537622,5.8163238637848576,9.510654700719538
rome,emea,screened,d001_030,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,955650,906211,9.653704285041595,11.940476234663793,2.2867719496221977,15.768334316305237,20.283734401048086,28.635872338612845,8.706138116104487,13.004268351834144
rome,emea,screened,d001_030,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,791253,906211,12.308392677915847,11.940476234663793,-0.36791644325205475,19.98795178150804,20.283734401048086,1.4798045481262845,8.413595798626599,13.004268351834144
rome,emea,screened,d001_180,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,4861796,5257469,4.447568843652244,5.347283354516831,0.8997145108645874,13.130196633954736,14.642513417542528,11.517853279340361,12.297362427529375,21.825011445774773
rome,emea,screened,d001_180,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,4986472,5948100,3.943557188328744,2.2914693580956795,-1.6520878302330644,12.349118974179028,6.1772487603537005,-49.97822295444874,14.95552594393337,5.934540037507363
rome,emea,screened,d001_180,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,4854603,5733900,2.4989847671103917,2.7027252393658774,0.20374047225548564,9.40312902344817,7.2382414066730565,-23.02305553158558,25.101426823911698,20.410111128846005
rome,emea,screened,d001_180,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,5176067,5896260,3.6768303037808447,4.102417281279813,0.425586977498968,12.671092327983484,10.737493677039023,-15.259920777896973,12.743216019432055,16.503827260352345
rome,emea,screened,d001_180,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,5167976,5950080,2.7271798475844338,4.123255485640531,1.396075638056097,11.571080609879072,12.377259833828697,6.967190456363537,17.748307299446825,16.96487569976759
rome,emea,screened,d001_180,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,4470823,4617224,2.91842381201873,5.635628503982798,2.7172046919640684,7.906894353223533,9.75281207089624,23.345673221498807,49.461146447933665,33.962980118481426
rome,emea,screened,d001_180,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,4229636,4827627,3.681618437698406,3.638779560754269,-0.042838876944137017,8.878607966170664,7.580750539838179,-14.61780305288386,29.017440090462316,28.352245282283604
rome,emea,screened,d001_180,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,5733900,5688061,2.7027252393658774,2.5125593605783956,-0.1901658787874818,7.2382414066730565,8.300983500955395,14.682324539529423,20.410111128846005,29.900137834921235
rome,emea,screened,d001_180,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,4854603,5688061,2.4989847671103917,2.5125593605783956,0.013574593468003826,9.40312902344817,8.300983500955395,-11.72105072411963,25.101426823911698,29.900137834921235
rome,emea,screened,d031_060,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,810300,952650,9.590956095443577,13.156427426898961,3.5654713314553845,16.924046382555197,21.40291051885222,26.46449929913748,5.674860746674032,10.51484630375268
rome,emea,screened,d031_060,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,832680,991350,9.680902327424704,3.9551005082855566,-5.725801819139147,17.570427092512187,8.136327934897425,-53.69305542740732,7.341331139706019,4.265106946057936
rome,emea,screened,d031_060,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,812670,955650,9.266012682042883,7.826332208444516,-1.4396804735983668,18.357662424126527,13.925147999944658,-24.14530958122666,13.114188034188034,11.040397452997446
rome,emea,screened,d031_060,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,866430,982710,13.509504518541608,12.051395657953037,-1.4581088605885704,26.971687159486734,21.183174324156663,-21.46144140372799,4.330451329996277,7.429033989103841
rome,emea,screened,d031_060,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,861330,991680,12.444145831484171,13.028900451758634,0.5847546202744631,20.698036049290284,20.936300540635226,1.1511454071175597,5.977649469174893,6.69358617943758
rome,emea,screened,d031_060,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,745320,774180,8.703790645222828,11.623107741120165,2.9193170958973376,11.204165979830032,15.457422573892284,37.961385093000686,14.955283605595776,10.221651743785612
rome,emea,screened,d031_060,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,704940,810600,7.296190414202961,6.433828477222259,-0.8623619369807018,10.725357360963036,9.263368680959783,-13.631141889261777,12.587531059408178,15.520851841510774
rome,emea,screened,d031_060,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,955650,956370,7.826332208444516,8.889722216677265,1.0633900082327497,13.925147999944658,16.520188961440134,18.63564366788626,11.040397452997446,17.024183495387685
rome,emea,screened,d031_060,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,812670,956370,9.266012682042883,8.889722216677265,-0.37629046536561717,18.357662424126527,16.520188961440134,-10.00929976940581,13.114188034188034,17.024183495387685
rome,emea,screened,d061_090,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,810300,952650,2.4538804274279,5.8547519149369736,3.4008714875090735,11.400771141210711,14.22009485704454,24.729237004352566,17.01308883768561,20.962875077488988
rome,emea,screened,d061_090,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,832680,991350,4.904345006485083,2.5247277842224074,-2.3796172222626755,15.770479260546937,7.302013270090159,-53.69821582811607,15.41107671138631,6.450321859237375
rome,emea,screened,d061_090,2024-06-15->2024-08-11,2025-06-12->2025-08-15,57,64,1,-3,4,14,True,812670,955650,3.2704412291387763,2.8882828441374984,-0.38215838500127797,9.513797419390688,7.02065699411604,-26.20552357141026,25.42530436901528,22.12640767377642
rome,emea,screened,d061_090,2024-07-17->2024-08-11,2025-07-09->2025-08-15,25,37,1,-8,4,24,True,866430,982710,2.794086077351891,4.0692767132917345,1.2751906359398433,12.858537269054997,10.405418552551774,-19.077743176953966,16.490889145972094,18.8154760432894
rome,emea,screened,d061_090,2024-08-11->2024-09-11,2025-08-15->2025-09-14,31,30,1,4,3,8,True,861330,991680,-1.3690380555502497,1.0332970313004202,2.4023350868506697,6.22894744322943,7.216829713332341,15.859537732601868,31.754852628071546,27.054608862832332
rome,emea,screened,d061_090,2024-12-12->2025-04-10,2025-12-16->2026-03-24,119,98,1,4,-17,42,False,745320,774180,2.5504019028316525,7.254403737779697,4.704001834948045,7.297578023482825,10.045411531240427,37.65404767054725,47.70185249912618,22.750889567654376
rome,emea,screened,d061_090,2024-03-22->2024-06-15,2026-03-24->2026-06-20,85,88,2,2,5,10,True,704940,810600,5.212809100148698,4.639955252001882,-0.5728538481468162,8.112543962485347,7.508272930302263,-7.4486010180949584,17.812764158918004,20.84158260268376
rome,emea,screened,d061_090,2025-06-12->2025-08-15,2026-06-20->2026-08-25,64,66,1,8,10,20,True,955650,956370,2.8882828441374984,2.50773046186955,-0.3805523822679482,7.02065699411604,6.413677147770638,-8.645627422819647,22.12640767377642,33.00540057101579
rome,emea,screened,d061_090,2024-06-15->2024-08-11,2026-06-20->2026-08-25,57,66,2,5,14,28,False,812670,956370,3.2704412291387763,2.50773046186955,-0.7627107672692262,9.513797419390688,6.413677147770638,-32.5855190620466,25.42530436901528,33.00540057101579
rome,emea,screened,d091_180,2024-05-17->2024-06-15,2025-05-09->2025-06-12,29,34,1,-8,-3,16,True,2430900,2857950,-0.42389578997986677,-0.15356544129224553,0.27033034868762124,7.068262874475105,9.152004270576,29.480247595568333,17.825634503902755,29.1558089852423
rome,emea,screened,d091_180,2024-06-15->2024-07-17,2025-06-12->2025-07-09,32,27,1,-3,-8,16,True,2498040,2974050,-2.0261384925781813,0.014159516857857138,2.0402980094360386,5.041456411242929,2.6330106830136892,-47.77281665786449,21.547279657551677,7.251315906860559
