market,start,complete,status,rows,team_partial,count_break,negative_excluded,source_url,sha256
hong-kong,2025-09-23,2025-09-24,ok,6801,False,False,False,https://data.insideairbnb.com/china/hk/hong-kong/2025-09-23/data/listings.csv.gz,28275d79164a1ccfd8898ddfaaa4a30119e7c7442b1b71b07b079670c5b783b0
hong-kong,2025-12-27,2026-01-05,ok,6630,False,False,False,https://data.insideairbnb.com/china/hk/hong-kong/2025-12-27/data/listings.csv.gz,d08b661eb7dc6ff1f6e5c65bd8e1f8511cebfd2f28fdb369d62ab75845bc6a0f
hong-kong,2026-03-29,2026-03-29,ok,2115,False,True,True,https://data.insideairbnb.com/china/hk/hong-kong/2026-03-29/data/listings.csv.gz,62dc5a8aebbd5c94bb4cd34effee466b9fa52d3cf7025e4706d54e627679de81
hong-kong,2026-06-27,2026-07-03,ok,6734,False,False,False,https://data.insideairbnb.com/china/hk/hong-kong/2026-06-27/data/listings.csv.gz,026d98c09fdb5e7b73b42c7413f359621b6fc87c9163a0dd8fcf8cd1dd9588e1
ireland,2025-09-26,2025-09-27,ok,32665,False,False,False,https://data.insideairbnb.com/ireland/2025-09-26/data/listings.csv.gz,8c58cb527fd9b941143b1d6c5f83656f12fd3dfb55c59e89c3608cc4421ce80f
ireland,2025-12-14,2026-01-05,ok,32220,False,False,False,https://data.insideairbnb.com/ireland/2025-12-14/data/listings.csv.gz,6398e3b0f3437f0227ef7e44db59f464164b47279f14114f41769f063f8f814a
ireland,2026-03-21,2026-04-06,ok,25972,False,False,False,https://data.insideairbnb.com/ireland/2026-03-21/data/listings.csv.gz,a0813ca87070776a9a65ef38763f685e6e6049c9b77098680c6bd885e12a5c50
ireland,2026-06-21,2026-07-02,ok,32434,False,False,False,https://data.insideairbnb.com/ireland/2026-06-21/data/listings.csv.gz,3e939af0ea14c20e04a6a8c1e657e1de3504ac3eaedf39ab8aa980ea8f210b7b
istanbul,2025-09-29,2025-10-01,ok,30051,False,False,False,https://data.insideairbnb.com/turkey/marmara/istanbul/2025-09-29/data/listings.csv.gz,77c7e6560babe17e45a4a6c18599e405a4e15dd7081532ebb183d64cea745900
istanbul,2025-12-30,2026-01-05,ok,30465,False,False,False,https://data.insideairbnb.com/turkey/marmara/istanbul/2025-12-30/data/listings.csv.gz,45fc9436a715834d95cdd3ded6a991f113b16d1254b89423f0c279d03c6b96ff
istanbul,2026-03-31,2026-04-02,ok,14340,False,True,True,https://data.insideairbnb.com/turkey/marmara/istanbul/2026-03-31/data/listings.csv.gz,393811b8661a92013003ba6f30ad929998eaa01c6b9e999b3d1b5d832899d019
istanbul,2026-06-30,2026-07-03,ok,26631,False,False,False,https://data.insideairbnb.com/turkey/marmara/istanbul/2026-06-30/data/listings.csv.gz,496db43edf236a53737bfe2f0f868ad4f812ff5db0f61798dba7de4ee4769dff
jersey-city,2025-09-25,2025-09-26,ok,1829,False,False,False,https://data.insideairbnb.com/united-states/nj/jersey-city/2025-09-25/data/listings.csv.gz,1c018a3168b4f9cd275aaf6bd349139235a632e29ea015a38ee31ddac274a057
jersey-city,2025-12-28,2026-01-05,ok,2032,False,False,False,https://data.insideairbnb.com/united-states/nj/jersey-city/2025-12-28/data/listings.csv.gz,f044c689c074e075b136506092168a17ed5d74ce0c93858cf0eaf566ab9988a7
jersey-city,2026-03-29,2026-04-07,ok,1028,False,True,True,https://data.insideairbnb.com/united-states/nj/jersey-city/2026-03-29/data/listings.csv.gz,0d122cd9ec66a9906d04a72bccc714c4eb5181719ffd58a0827a2508200d4441
jersey-city,2026-06-27,2026-07-02,ok,2320,False,False,False,https://data.insideairbnb.com/united-states/nj/jersey-city/2026-06-27/data/listings.csv.gz,9d48073e30b0ed7309ed46fa05af1b31c25b8cf1caa3eb494627e2c33770e91b
lisbon,2025-09-21,2025-10-08,ok,25449,False,False,False,https://data.insideairbnb.com/portugal/lisbon/lisbon/2025-09-21/data/listings.csv.gz,15b9411c25c15e501c36e6f818b52244b3d1a22aca0ed94580cef93208e0dd34
lisbon,2025-12-25,2026-01-05,ok,25277,False,False,False,https://data.insideairbnb.com/portugal/lisbon/lisbon/2025-12-25/data/listings.csv.gz,6db21242e74a51b5538a1575c4ed1ed3568b9f6136835db9730307e1cbafa48d
lisbon,2026-03-26,2026-04-02,ok,24950,False,False,False,https://data.insideairbnb.com/portugal/lisbon/lisbon/2026-03-26/data/listings.csv.gz,db67ff6749960e2093564a18ab8cb30e7c53abae601969598ba6ed228678780e
lisbon,2026-06-23,2026-07-03,ok,24876,False,False,False,https://data.insideairbnb.com/portugal/lisbon/lisbon/2026-06-23/data/listings.csv.gz,1845748e8fd26473eb72874bb11110a6ad5d45d24c74c2cea480eb72ddde1bce
london,2025-09-14,2025-09-18,ok,96871,False,False,False,https://data.insideairbnb.com/united-kingdom/england/london/2025-09-14/data/listings.csv.gz,6de13f7e0febbe7fef99cac582b6961551dd0644393f947fe4c1ed41cd830231
london,2025-12-13,2026-01-05,ok,95688,False,False,False,https://data.insideairbnb.com/united-kingdom/england/london/2025-12-13/data/listings.csv.gz,4ce3a0c01c802bd91d31dc7e597a3136e8223d2004ca080f6606dcf9bd5cc541
london,2026-01-17,2026-01-20,ok,61139,True,False,True,https://data.insideairbnb.com/united-kingdom/england/london/2026-01-17/data/listings.csv.gz,ec3dd9ff9f98f7f921fe2361297500c902b1b714a2649e2c6cf06f96076a4ed7
london,2026-02-18,2026-02-21,ok,60374,True,False,True,https://data.insideairbnb.com/united-kingdom/england/london/2026-02-18/data/listings.csv.gz,78ea1ae958671b64f6c3cc634781697ca89357a264b1c8e58250948de69f6fd2
london,2026-03-21,2026-04-02,ok,53639,True,False,True,https://data.insideairbnb.com/united-kingdom/england/london/2026-03-21/data/listings.csv.gz,c4d3b2cb290d1c0eb0e82f249bae0a17600572d62836933155bd9fb6b48f8247
london,2026-04-19,2026-04-22,ok,54538,True,False,True,https://data.insideairbnb.com/united-kingdom/england/london/2026-04-19/data/listings.csv.gz,bf5f8f172f77fa689197bbdda697d75c37620c217d26f37460ebac699f371301
london,2026-05-24,2026-06-06,ok,57073,True,False,True,https://data.insideairbnb.com/united-kingdom/england/london/2026-05-24/data/listings.csv.gz,c1b1218a28c584b7b7aa7f4d04f92f017837ab9606b58357c88bdcb1c61a10b6
london,2026-06-19,2026-07-01,ok,92638,False,False,False,https://data.insideairbnb.com/united-kingdom/england/london/2026-06-19/data/listings.csv.gz,f32fbf1bdd3a4fcdb58ffe901b4ac20d8614f77cd36f1e3bbd18523e6e2acabd
london,2026-07-16,2026-07-23,ok,91965,False,False,False,https://data.insideairbnb.com/united-kingdom/england/london/2026-07-16/data/listings.csv.gz,83440b5e30b07b955aae811e8fd7732521554b7f435a2ba76eebe35fd535eb2e
london,2026-08-18,2026-08-30,ok,92783,False,False,False,https://data.insideairbnb.com/united-kingdom/england/london/2026-08-18/data/listings.csv.gz,a86616837b1e65029afb951d0c1b828b97bb96b609efb07296d4c6fb9d644e2a
los-angeles,2025-03-01,2025-03-03,ok,45031,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2025-03-01/data/listings.csv.gz,caf5d4e985552f9aa3d1dca3cfe8abd17c5ddc4ab32d51c9d4c595f4f4ff2213
los-angeles,2025-06-17,2025-06-18,ok,45421,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2025-06-17/data/listings.csv.gz,96cd4f5ee1fbceeff40ddf5291e3e100e2cfa260be73e553cb7c1302868ab26c
los-angeles,2025-09-01,2025-09-03,ok,45886,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2025-09-01/data/listings.csv.gz,ee8673930b70c6563f7ad42f90fa02595ee495bd0e9c2a6186ad310442cab024
los-angeles,2025-12-04,2025-12-11,ok,45585,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2025-12-04/data/listings.csv.gz,3aedc602b42fb98932eac379dae13d2ac2992ee705667ff456be9bef69c0e60d
los-angeles,2026-01-15,2026-01-23,ok,45893,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-01-15/data/listings.csv.gz,607bfa3012000f12fe506e7c064ec62c624f4bbc3bd18f43a6204ca7ce529d6a
los-angeles,2026-02-13,2026-02-15,ok,45906,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-02-13/data/listings.csv.gz,16ace2b16650645e2cccf6564e920717ceb796e4bc2c7b727e449c20597acedf
los-angeles,2026-03-16,2026-03-18,ok,46088,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-03-16/data/listings.csv.gz,ffdef08afe58b62e57cffb9da0f1daa97bf76e223fe98ce9e2022dd330976fc6
los-angeles,2026-04-14,2026-04-16,ok,45295,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-04-14/data/listings.csv.gz,bd870f5b5e82c868b2bb3e89078a2c59cf862d3c33c15d933d7c172d3a60c250
los-angeles,2026-05-23,2026-06-05,ok,41946,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-05-23/data/listings.csv.gz,e8f30029f58afbad67108842df93475c7cdb7cdf3dc5cfab6cc9d23425f78bbe
los-angeles,2026-06-15,2026-06-23,ok,43751,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-06-15/data/listings.csv.gz,ebc99e8a5ff2f60cbd91323571c2bdf1f8c2c74fe3ac9669d7c9a24d2294dec5
los-angeles,2026-07-12,2026-07-14,ok,43805,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-07-12/data/listings.csv.gz,0439bed591a50d40230dfb1b73a09172eb5822bfa45e210d080d078da3a29154
los-angeles,2026-08-10,2026-08-21,ok,43735,False,False,False,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-08-10/data/listings.csv.gz,2414dcd366ab2e197e4bf7660fa27ffbe95de645201b89cb3a0bd9f6a995081d
lyon,2025-09-18,2025-09-18,ok,9647,False,False,False,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2025-09-18/data/listings.csv.gz,9148cf96fe0df880a165e7744e5b99a374fe2d77de46addf3c45d90e0ac8b051
lyon,2025-12-22,2026-01-05,ok,9800,False,False,False,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2025-12-22/data/listings.csv.gz,44231ddc21e4c644adf467b6237720b4d07d9f609930d10e630f0c58996f7eda
lyon,2026-03-25,2026-03-25,ok,4403,False,True,True,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2026-03-25/data/listings.csv.gz,6686d15236ea9c5bfbf28e6771c6ee783a47f8f6630c5d95dffcdf216872a624
lyon,2026-06-22,2026-07-02,ok,9317,False,False,False,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2026-06-22/data/listings.csv.gz,f70e6dbc415712bdfec893940479f13bbf33d296141fbb5f048a489260708165
madrid,2025-09-14,2025-09-15,ok,25000,False,False,False,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2025-09-14/data/listings.csv.gz,218e019511c2067d913602bb71877b8b6dab8e155c8c43e44ebb5da4a2e97f19
madrid,2025-12-14,2026-01-05,ok,24616,False,False,False,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2025-12-14/data/listings.csv.gz,7044e5eb1b1a646523149fc361b3bad6519d6ced742005871c04ad241a3148cf
madrid,2026-03-24,2026-04-07,ok,23002,False,False,False,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2026-03-24/data/listings.csv.gz,a9186447c246c9a567f153878102c46ca0224a6772d1d369cd8186bfabbdf631
madrid,2026-06-20,2026-07-02,ok,22708,False,False,False,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2026-06-20/data/listings.csv.gz,18e0f5c631759b6588503b513f21af6045fd883467a39b2d9903bc97d36bd9a9
malaga,2025-09-30,2025-09-30,ok,9714,False,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2025-09-30/data/listings.csv.gz,9e893ee0c1a4cdfb0f16a34344395d3d852495ab867bf8332982c82084fc6256
malaga,2025-12-31,2026-01-05,ok,8811,False,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2025-12-31/data/listings.csv.gz,d7df3c62b2197022b66df8ed6d800beec8f3228280bea3df19fcf7389987ae53
malaga,2026-03-31,2026-04-02,ok,8098,False,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2026-03-31/data/listings.csv.gz,a6b84a8435c9907990291a2d827207ef3ca851ed5f493484fd93b197a57fe46d
malaga,2026-06-30,2026-07-03,ok,9568,False,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/malaga/2026-06-30/data/listings.csv.gz,12081d04662fd2b2033474e43a445804eb9dab536b859413204f0472d97b6d2a
mallorca,2025-09-21,2025-09-21,ok,15034,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2025-09-21/data/listings.csv.gz,0a2f55bc381d3a5866723c4c0274d5c1f0d4d5c2c9d0276c51f7224a7202b90a
mallorca,2025-12-25,2026-01-05,ok,12927,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2025-12-25/data/listings.csv.gz,86e171704c7e9da7fc52b61e8b478182e1e0353008bb03f5445ee34dec8b0a16
mallorca,2026-03-26,2026-04-07,ok,12478,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2026-03-26/data/listings.csv.gz,c7483e2636a67eb4c3a9aa02ff44b9ef1c82161937c30e05a02acba4e84d68b5
mallorca,2026-06-23,2026-07-02,ok,14817,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2026-06-23/data/listings.csv.gz,3b4d231a3d3eed646b7a4096c499b992781b81a96e1f3aab2114eff33f2dd1c7
malta,2025-09-26,2025-09-27,ok,12570,False,False,False,https://data.insideairbnb.com/malta/2025-09-26/data/listings.csv.gz,74212a45750a1dcf2ab7248cc2e59cbf5b2ef4788bdd9ec76608fb66824c7e89
malta,2025-12-28,2026-01-05,ok,11834,False,False,False,https://data.insideairbnb.com/malta/2025-12-28/data/listings.csv.gz,483f47e31916990be955ff0ff791157eb58174ab8ed9de61d98ef2deb2a4778e
malta,2026-03-30,2026-04-02,ok,11646,False,False,False,https://data.insideairbnb.com/malta/2026-03-30/data/listings.csv.gz,97bb700acdde7e68b4fe35e9e896b136ad94d0c812416f9f55bcdb7e25908670
malta,2026-06-28,2026-06-30,ok,13155,False,False,False,https://data.insideairbnb.com/malta/2026-06-28/data/listings.csv.gz,03f980b13a8d673f321245ba078c514eb654e38798678073852bdd20138cb69e
melbourne,2025-09-12,2025-09-12,ok,24491,False,False,False,https://data.insideairbnb.com/australia/vic/melbourne/2025-09-12/data/listings.csv.gz,e3fe31f94c2b991a5d6d9275f4e2e0faa7b61897371c282b3cc0e4dbbb2e0efb
melbourne,2025-12-12,2025-12-13,ok,26203,False,False,False,https://data.insideairbnb.com/australia/vic/melbourne/2025-12-12/data/listings.csv.gz,f8fb01445e9cd816019953dce0c2a45a3e19a1d4e8daadca1dc70bde06047a46
melbourne,2026-03-21,2026-03-21,ok,16674,False,False,False,https://data.insideairbnb.com/australia/vic/melbourne/2026-03-21/data/listings.csv.gz,76926c5e20f7c7a0ff890d7c957362d8692fb2e5132d0cbb5ca7e2f1a8ecdf15
melbourne,2026-06-16,2026-07-01,ok,25728,False,False,False,https://data.insideairbnb.com/australia/vic/melbourne/2026-06-16/data/listings.csv.gz,d164767f59dbf3b92115e2bb21f09746c8dc0745d5c8f3c883231f5c34f114e4
menorca,2025-09-30,2025-09-30,ok,3679,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/menorca/2025-09-30/data/listings.csv.gz,d6e1de2cc040b9b30beb39672f99f795ee782bf825364bbdf4fd083e205c1b77
menorca,2025-12-31,2026-01-05,ok,2748,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/menorca/2025-12-31/data/listings.csv.gz,10ea1a424b6189b1defb223584c3685ac56d3f12bf83ae1077753c4a5d9d7be3
menorca,2026-03-31,2026-04-02,ok,3048,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/menorca/2026-03-31/data/listings.csv.gz,cbb231c784c222d6694b6ee1a9d7efad62281ce5ceca19c9c9822987d735a0bb
menorca,2026-06-30,2026-07-03,ok,3620,False,False,False,https://data.insideairbnb.com/spain/islas-baleares/menorca/2026-06-30/data/listings.csv.gz,1c6f4ea4e3d4e2775e157d1c2e64e4b27bae2def83d1a699a642b26d1fc45dd3
mexico-city,2025-06-25,2025-07-02,ok,26401,False,False,False,https://data.insideairbnb.com/mexico/df/mexico-city/2025-06-25/data/listings.csv.gz,7444e0868321c1950bd5a65f83131f88c12a4102c40570e4f6cab3e2bc4de2d1
mexico-city,2025-09-27,2025-09-28,ok,27051,False,False,False,https://data.insideairbnb.com/mexico/df/mexico-city/2025-09-27/data/listings.csv.gz,af74baa1264a4bb54ad674fc0becc45180afbc4a0ab6e56028ff62941565f78f
mexico-city,2025-12-29,2026-01-05,ok,23242,True,False,True,https://data.insideairbnb.com/mexico/df/mexico-city/2025-12-29/data/listings.csv.gz,b85b50db405e17f82fdf78a2a15a794c9558962f14fc5602254983f47f9e8935
mexico-city,2026-01-25,2026-01-26,ok,23783,True,False,True,https://data.insideairbnb.com/mexico/df/mexico-city/2026-01-25/data/listings.csv.gz,642dae648a728756f298e6882fb09e0eed428bf5a8e4efd8cadcc782eb41bf1c
mexico-city,2026-02-26,2026-02-28,ok,24045,True,False,True,https://data.insideairbnb.com/mexico/df/mexico-city/2026-02-26/data/listings.csv.gz,96318ec7aeb894be103f4cf9de9763daf205d10f6c9ba428222467544f39b71a
mexico-city,2026-03-30,2026-04-03,ok,22770,True,False,True,https://data.insideairbnb.com/mexico/df/mexico-city/2026-03-30/data/listings.csv.gz,7fbee068b020fb2597952fd1a0a06a884ec06b8846979b15a1deacffcd46d1be
mexico-city,2026-04-29,2026-05-01,ok,23597,True,False,True,https://data.insideairbnb.com/mexico/df/mexico-city/2026-04-29/data/listings.csv.gz,a552472e7f1920b3e50cb46159632b5aa441404a2f1d422c5e7ee21fb703e722
mexico-city,2026-05-29,2026-06-06,ok,27493,False,False,False,https://data.insideairbnb.com/mexico/df/mexico-city/2026-05-29/data/listings.csv.gz,f4748878f8a0c97a4847038fac7594168ac1264bc5035086dd57fa1841d786d7
mexico-city,2026-06-15,2026-07-06,ok,31430,False,False,False,https://data.insideairbnb.com/mexico/df/mexico-city/2026-06-15/data/listings.csv.gz,bbe24eee4a96cb41a157e8b3eed9420225ec9fb94137233d9c2f4ce6d64eebfe
mexico-city,2026-07-14,2026-07-15,ok,31244,False,False,False,https://data.insideairbnb.com/mexico/df/mexico-city/2026-07-14/data/listings.csv.gz,2f974b26f61b3709075b2347f02c1fe2404e5c84dc25a43344a34d4e43b80f25
mexico-city,2026-08-30,2026-09-03,ok,30621,False,False,False,https://data.insideairbnb.com/mexico/df/mexico-city/2026-08-30/data/listings.csv.gz,0fa8a7daf6a512d2aefd30005b098333171cf82e5f266f5f79ffa9fc7f896413
mid-north-coast,2025-09-14,2025-09-14,ok,5113,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-09-14/data/listings.csv.gz,a20c6bda171a10a4e5729059e97f872a31683f5de695f9fae55510227aaa9b5d
mid-north-coast,2025-10-17,2025-10-17,ok,5160,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-10-17/data/listings.csv.gz,a5d76c995b37a84b9523ecc18ae36acdfb68fd796a793f9a308952249da244c2
mid-north-coast,2025-11-12,2025-11-12,ok,5151,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-11-12/data/listings.csv.gz,2a972fdcf1af87b4fa1a010c39764f69a867792e731fdcb2bcfb57d51eb21e7e
mid-north-coast,2025-12-13,2025-12-13,ok,5313,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-12-13/data/listings.csv.gz,9d0b92fff4e01ae8694ea7d315aa008ecb75a3a25d556718260a12556efbc91c
mid-north-coast,2026-01-17,2026-01-17,ok,4927,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-01-17/data/listings.csv.gz,b04fa48d3777dc15683311ff2f660adc8edebce85f7de7780c87b91f51b9ea69
mid-north-coast,2026-02-18,2026-02-18,ok,4892,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-02-18/data/listings.csv.gz,7bc362e1d4abbf0ed9aecf931ea346c2c67b5e355683fa1fa42627bc20c8811c
mid-north-coast,2026-03-21,2026-03-21,ok,4502,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-03-21/data/listings.csv.gz,84a5c58af0367d86d4048f175a66838aebf01438b9ef273634e50d0f2a802abf
mid-north-coast,2026-04-19,2026-04-19,ok,4563,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-04-19/data/listings.csv.gz,eb42a911d93d48e97572f6b3fdbb6e18b42dfc45cf3e8457830ec38e28fed341
mid-north-coast,2026-05-24,2026-06-06,ok,4626,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-05-24/data/listings.csv.gz,53baa7da9e80fe88d2bce63be5f6b4757158c98964baef6d11d94e8079e2683b
mid-north-coast,2026-06-19,2026-06-29,ok,5328,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-06-19/data/listings.csv.gz,cb6d5f878bace75a23514bf38fdaa22716cebadd5f64b4cc41e4524c51cf612e
mid-north-coast,2026-07-16,2026-07-18,ok,5280,False,False,False,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-07-16/data/listings.csv.gz,0d1e11c5563f786d3779801dd6b88647c5f080128769fe6a61b32230c5063aae
milan,2025-09-22,2025-09-24,ok,22933,False,False,False,https://data.insideairbnb.com/italy/lombardy/milan/2025-09-22/data/listings.csv.gz,f21bbddc473946b759d8ae5db2bb3c795bd722272cc7f85932f4e3787c047af5
milan,2025-12-26,2026-01-05,ok,24107,False,False,False,https://data.insideairbnb.com/italy/lombardy/milan/2025-12-26/data/listings.csv.gz,be487bd4c5b3d9d5f232a19b3e1f11e102dd1f819f3294371f2d7b915cb13cef
milan,2026-03-27,2026-03-27,ok,18835,False,False,False,https://data.insideairbnb.com/italy/lombardy/milan/2026-03-27/data/listings.csv.gz,44ee4fc06ac46bdcbf147a6fbfa3619354d0d4aa70b5301e5815fa9fe5fa338a
milan,2026-06-25,2026-07-03,ok,25750,False,False,False,https://data.insideairbnb.com/italy/lombardy/milan/2026-06-25/data/listings.csv.gz,85eedfb44856307715435dde86cb1f926685f1fb8f981db077e04b32e0448376
montreal,2025-09-18,2025-09-18,ok,9550,False,False,False,https://data.insideairbnb.com/canada/qc/montreal/2025-09-18/data/listings.csv.gz,e0b38e0df9bdc402bc475525cd7ad7fb75bad85a72d7541dc4461f04c5c49af4
montreal,2025-12-22,2026-01-05,ok,10041,False,False,False,https://data.insideairbnb.com/canada/qc/montreal/2025-12-22/data/listings.csv.gz,42a3428d849e27bcc0f17c5360c01d626adbf272ccc9fcb70e968a5ae5732078
montreal,2026-03-16,2026-03-17,ok,10206,False,False,False,https://data.insideairbnb.com/canada/qc/montreal/2026-03-16/data/listings.csv.gz,5744e407568483e41e035be46f376d3549333a351cb4e8643286b1276e66fd7c
montreal,2026-06-15,2026-06-23,ok,10656,False,False,False,https://data.insideairbnb.com/canada/qc/montreal/2026-06-15/data/listings.csv.gz,413f42dc60a8d778093bef340f161801d4d936c392e9aff9917946fc8260ad49
mornington-peninsula,2025-09-18,2025-09-18,ok,4529,False,False,False,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-09-18/data/listings.csv.gz,20db484cad38027856300ed7cec59824d8044667b3a7c81c6e9b954b99f12929
mornington-peninsula,2025-12-22,2026-01-05,ok,4629,False,False,False,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-12-22/data/listings.csv.gz,1081df2bb3594e849c01da40367e608fbbb10f67ad2021b43976dad54d8d3a31
mornington-peninsula,2026-03-25,2026-03-25,ok,3809,False,False,False,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-03-25/data/listings.csv.gz,e03cf0617631f8a51a7832eded3d0730d52156e11950367c403f21b353dac5ca
mornington-peninsula,2026-06-22,2026-07-02,ok,4458,False,False,False,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-06-22/data/listings.csv.gz,646bb8c39dcb1d9b33998a3d6ff75bc1a62f03ca32d36c30610529ac09f2fa4c
munich,2025-09-27,2025-09-27,ok,8274,False,False,False,https://data.insideairbnb.com/germany/bv/munich/2025-09-27/data/listings.csv.gz,1db51ebee946cb02118e94039cf204898126a56c050dab6bbd3309e24bb24460
munich,2025-12-29,2026-01-05,ok,4757,False,False,False,https://data.insideairbnb.com/germany/bv/munich/2025-12-29/data/listings.csv.gz,af20e7505288516e3fc2aa70e722c2e28803ffdc76ccd1c792c58e99aa4480e1
munich,2026-03-30,2026-04-02,ok,3569,False,True,True,https://data.insideairbnb.com/germany/bv/munich/2026-03-30/data/listings.csv.gz,6d376170bb1e02f149a05c2c6c1dba9f417016f24ca076a2b5c4faa083024872
munich,2026-06-29,2026-07-02,ok,6865,False,False,False,https://data.insideairbnb.com/germany/bv/munich/2026-06-29/data/listings.csv.gz,d93f1a896ab285d1b4534329e49084f5bb62d22b02aa9a4df9ef4b583d942488
naples,2025-09-22,2025-09-24,ok,10972,False,False,False,https://data.insideairbnb.com/italy/campania/naples/2025-09-22/data/listings.csv.gz,a05f961832e1188a6ab5d807a0ad89f60cde4ede171b68dfa21b226acafa1114
naples,2025-12-26,2026-01-05,ok,11273,False,False,False,https://data.insideairbnb.com/italy/campania/naples/2025-12-26/data/listings.csv.gz,66be8918509ce17ba0c9a685f0d2b677f9bf39c77a8ca43206e774d2e480c9c7
naples,2026-03-27,2026-03-27,ok,8610,False,False,False,https://data.insideairbnb.com/italy/campania/naples/2026-03-27/data/listings.csv.gz,5972749b79335864aa25bee493b673418cc3ce52810f5f5249b351458bcb8276
naples,2026-06-25,2026-07-03,ok,11575,False,False,False,https://data.insideairbnb.com/italy/campania/naples/2026-06-25/data/listings.csv.gz,24d16a5bbae6fd92d3a22f0a844092b0f9a0bdea9586ca6913c6b293347b32da
nashville,2024-09-18,2024-09-18,ok,9166,False,False,False,https://data.insideairbnb.com/united-states/tn/nashville/2024-09-18/data/listings.csv.gz,8fb943336698ca83d3aa9186c303c5877d190b7b8aab40b896649fb21f5b041b
nashville,2024-12-21,2024-12-21,ok,9406,False,False,False,https://data.insideairbnb.com/united-states/tn/nashville/2024-12-21/data/listings.csv.gz,46db5cece641d6bf7714bd7d9b0f78366603a15c6ed32c16634bd0f9cc9e967f
nashville,2025-03-15,2025-03-16,ok,9585,False,False,False,https://data.insideairbnb.com/united-states/tn/nashville/2025-03-15/data/listings.csv.gz,e0e91dac965e6f1d189f5b5f9141cceb3623f0427a4ad388a5a3a8aca560dac4
nashville,2025-06-19,2025-06-19,ok,9698,False,False,False,https://data.insideairbnb.com/united-states/tn/nashville/2025-06-19/data/listings.csv.gz,2220cab93deafb9ac344aed144a4c24581ac0feb209144bbb39f10a01b48fd38
nashville,2025-09-23,2025-09-24,ok,9443,False,False,False,https://data.insideairbnb.com/united-states/tn/nashville/2025-09-23/data/listings.csv.gz,ee4b83816a465be3df5b645ca510c38aba3ad9bab17e275c3377488a54c07e32
nashville,2025-12-27,2026-01-05,ok,6594,True,False,True,https://data.insideairbnb.com/united-states/tn/nashville/2025-12-27/data/listings.csv.gz,c87fb838e3055c70d52f9efbcd150950045862e1ba4fe402225c375912e7a3ba
nashville,2026-01-22,2026-01-22,ok,6647,True,False,True,https://data.insideairbnb.com/united-states/tn/nashville/2026-01-22/data/listings.csv.gz,cf0fe0392960e5a4f54c5907a720347669dba576a47043729b9323e886f4dc30
