series,panel,cohort,portfolio,policy,start_month,end_month,markets,baseline_ids,missing_ids,disappearance_rate,mean_30d_rate,min_interval_days,max_interval_days,equal_market_mean,review_weighted_disappearance,persistence_markets,persistence_denominator,persistent_90_ids,persistent_90_rate,market_set
available_markets,team_historical,all_listings,two_to_four,exclude_feb_may_negatives,2025-09,2025-12,10,72556,7375,0.10164562544792988,0.03099417043386827,91,112,0.10332486050387783,0.08072771932297866,0,0,,,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,all,coverage_screen,2024-09,2024-12,4,76527,7466,0.09756033818129549,0.03347164826188839,88,101,0.08630530934431324,0.07136822259639179,2,50583,5361,0.10598422394875749,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,all,coverage_screen,2024-12,2025-03,4,74893,7499,0.10012951811250717,0.033950379710335266,82,96,0.08678500375379779,0.0743825356214038,4,74893,6922,0.09242519327574006,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,all,coverage_screen,2025-03,2025-06,7,95838,8809,0.09191552411360839,0.028675871079115785,91,109,0.09649956112078525,0.07285932482665816,2,10732,916,0.08535221766679091,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,all,coverage_screen,2025-06,2025-09,8,107520,8715,0.0810546875,0.029564995778877758,75,98,0.08191245787064334,0.060210544574281114,6,87034,6493,0.07460302870142703,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,all,coverage_screen,2025-09,2025-12,10,134991,14074,0.1042588024386811,0.030799927114696035,91,112,0.08664265291983742,0.07317828609949624,5,30446,2322,0.07626617618077909,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,all,coverage_screen,2025-12,2026-03,5,30650,3015,0.09836867862969005,0.0328924662368328,83,97,0.0875423051612447,0.06234291129074195,5,30650,2307,0.07526916802610115,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,all,coverage_screen,2026-03,2026-06,5,30761,2504,0.08140177497480576,0.025796598455923313,95,103,0.07137190471156453,0.05290863971419527,0,0,,,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,all,exclude_feb_may_negatives,2024-09,2024-12,4,76527,7466,0.09756033818129549,0.03347164826188839,88,101,0.08630530934431324,0.07136822259639179,2,50583,5361,0.10598422394875749,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,all,exclude_feb_may_negatives,2024-12,2025-03,4,74893,7499,0.10012951811250717,0.033950379710335266,82,96,0.08678500375379779,0.0743825356214038,4,74893,6922,0.09242519327574006,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,all,exclude_feb_may_negatives,2025-03,2025-06,7,95838,8809,0.09191552411360839,0.028675871079115785,91,109,0.09649956112078525,0.07285932482665816,2,10732,916,0.08535221766679091,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,all,exclude_feb_may_negatives,2025-06,2025-09,8,107520,8715,0.0810546875,0.029564995778877758,75,98,0.08191245787064334,0.060210544574281114,6,87034,6493,0.07460302870142703,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,all,exclude_feb_may_negatives,2025-09,2025-12,10,134991,14074,0.1042588024386811,0.030799927114696035,91,112,0.08664265291983742,0.07317828609949624,0,0,,,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,five_plus,coverage_screen,2024-09,2024-12,4,21357,2588,0.12117806808072294,0.04186502064108195,88,101,0.10830531572169691,0.08261020764135521,2,12469,1751,0.14042826208998316,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,five_plus,coverage_screen,2024-12,2025-03,4,20969,2354,0.11226095665029329,0.03848264271222444,82,96,0.10012194601627858,0.09227214086987905,4,20969,2201,0.10496447136248749,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,five_plus,coverage_screen,2025-03,2025-06,7,29732,3459,0.11633929772635544,0.03686419271133232,91,109,0.12750278450305616,0.09317718477114263,2,5114,593,0.11595619867031677,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,five_plus,coverage_screen,2025-06,2025-09,8,36413,3553,0.09757504188064701,0.035629685275554566,75,98,0.09341814583017054,0.06653672341265839,6,26332,2526,0.09592890779279964,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,five_plus,coverage_screen,2025-09,2025-12,10,50351,6345,0.12601537208794264,0.03796098803715169,91,112,0.10318873449166141,0.08976440072197851,5,14327,1243,0.08675926572206323,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,five_plus,coverage_screen,2025-12,2026-03,5,14269,1396,0.09783446632560096,0.03251471289678348,83,97,0.08287980952554405,0.0627251499851909,5,14269,1120,0.07849183544747354,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,five_plus,coverage_screen,2026-03,2026-06,5,14035,1233,0.08785179907374421,0.027935274041309018,95,103,0.07830408069313809,0.05928548592263059,0,0,,,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,five_plus,exclude_feb_may_negatives,2024-09,2024-12,4,21357,2588,0.12117806808072294,0.04186502064108195,88,101,0.10830531572169691,0.08261020764135521,2,12469,1751,0.14042826208998316,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,five_plus,exclude_feb_may_negatives,2024-12,2025-03,4,20969,2354,0.11226095665029329,0.03848264271222444,82,96,0.10012194601627858,0.09227214086987905,4,20969,2201,0.10496447136248749,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,five_plus,exclude_feb_may_negatives,2025-03,2025-06,7,29732,3459,0.11633929772635544,0.03686419271133232,91,109,0.12750278450305616,0.09317718477114263,2,5114,593,0.11595619867031677,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,five_plus,exclude_feb_may_negatives,2025-06,2025-09,8,36413,3553,0.09757504188064701,0.035629685275554566,75,98,0.09341814583017054,0.06653672341265839,6,26332,2526,0.09592890779279964,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,five_plus,exclude_feb_may_negatives,2025-09,2025-12,10,50351,6345,0.12601537208794264,0.03796098803715169,91,112,0.10318873449166141,0.08976440072197851,0,0,,,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,one,coverage_screen,2024-09,2024-12,4,43198,3806,0.08810593083013102,0.03032964707976618,88,101,0.07535200699090355,0.06805244747648119,2,32084,2964,0.09238249594813615,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,one,coverage_screen,2024-12,2025-03,4,41949,4134,0.09854823714510477,0.033073562383395934,82,96,0.08152393845373551,0.0688253228152287,4,41949,3804,0.09068154187227348,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,one,coverage_screen,2025-03,2025-06,7,48308,3667,0.07590875217355303,0.02364319186171622,91,109,0.07345664942251322,0.058751025487577234,2,3705,205,0.0553306342780027,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,one,coverage_screen,2025-06,2025-09,8,51100,3601,0.07046966731898238,0.025630727059638456,75,98,0.07160425038398258,0.057409991830701,6,44996,2837,0.06305004889323496,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,one,coverage_screen,2025-09,2025-12,10,59919,5149,0.08593267577896828,0.024840338951470125,91,112,0.07363740045690344,0.06231722099305609,5,9218,553,0.05999132132783684,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,one,coverage_screen,2025-12,2026-03,5,9399,878,0.09341419299925524,0.031540478832328724,83,97,0.08506241717461127,0.05943091183444708,5,9399,627,0.06670922438557293,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,one,coverage_screen,2026-03,2026-06,5,9692,645,0.06654973173751548,0.02100654239942761,95,103,0.06230358564612136,0.04478769603431041,0,0,,,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,one,exclude_feb_may_negatives,2024-09,2024-12,4,43198,3806,0.08810593083013102,0.03032964707976618,88,101,0.07535200699090355,0.06805244747648119,2,32084,2964,0.09238249594813615,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,one,exclude_feb_may_negatives,2024-12,2025-03,4,41949,4134,0.09854823714510477,0.033073562383395934,82,96,0.08152393845373551,0.0688253228152287,4,41949,3804,0.09068154187227348,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,one,exclude_feb_may_negatives,2025-03,2025-06,7,48308,3667,0.07590875217355303,0.02364319186171622,91,109,0.07345664942251322,0.058751025487577234,2,3705,205,0.0553306342780027,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,one,exclude_feb_may_negatives,2025-06,2025-09,8,51100,3601,0.07046966731898238,0.025630727059638456,75,98,0.07160425038398258,0.057409991830701,6,44996,2837,0.06305004889323496,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,one,exclude_feb_may_negatives,2025-09,2025-12,10,59919,5149,0.08593267577896828,0.024840338951470125,91,112,0.07363740045690344,0.06231722099305609,0,0,,,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,two_to_four,coverage_screen,2024-09,2024-12,4,11972,1072,0.08954226528566656,0.03020840980176131,88,101,0.0837890661426651,0.062210051546391754,2,6030,646,0.10713101160862355,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,two_to_four,coverage_screen,2024-12,2025-03,4,11975,1011,0.0844258872651357,0.029234944477098034,82,96,0.07669186983652,0.060342928550544114,4,11975,917,0.07657620041753653,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,two_to_four,coverage_screen,2025-03,2025-06,7,17798,1683,0.09456118665018541,0.02919437911205123,91,109,0.09058753382344999,0.07164493544864796,2,1913,118,0.061683220073183484,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,two_to_four,coverage_screen,2025-06,2025-09,8,20007,1561,0.07802269205777977,0.02888559486409489,75,98,0.08718675318153234,0.055254504618761906,6,15706,1130,0.07194702661403285,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,two_to_four,coverage_screen,2025-09,2025-12,10,24721,2580,0.10436471016544638,0.031005066869837946,91,112,0.08387243959767834,0.06419121111408234,5,6901,526,0.07622083755977395,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
available_markets,team_historical,reviewed_str_homes,two_to_four,coverage_screen,2025-12,2026-03,5,6982,741,0.10613004869664852,0.03561764333616645,83,97,0.09498154787509902,0.06566375638340433,5,6982,560,0.08020624462904612,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,two_to_four,coverage_screen,2026-03,2026-06,5,7034,626,0.08899630366789878,0.02835171838033675,95,103,0.07389698819089474,0.053389756818642935,0,0,,,barcelona | los-angeles | new-orleans | new-york-city | san-diego
available_markets,team_historical,reviewed_str_homes,two_to_four,exclude_feb_may_negatives,2024-09,2024-12,4,11972,1072,0.08954226528566656,0.03020840980176131,88,101,0.0837890661426651,0.062210051546391754,2,6030,646,0.10713101160862355,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,two_to_four,exclude_feb_may_negatives,2024-12,2025-03,4,11975,1011,0.0844258872651357,0.029234944477098034,82,96,0.07669186983652,0.060342928550544114,4,11975,917,0.07657620041753653,austin | nashville | paris | rome
available_markets,team_historical,reviewed_str_homes,two_to_four,exclude_feb_may_negatives,2025-03,2025-06,7,17798,1683,0.09456118665018541,0.02919437911205123,91,109,0.09058753382344999,0.07164493544864796,2,1913,118,0.061683220073183484,austin | chicago | los-angeles | nashville | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,two_to_four,exclude_feb_may_negatives,2025-06,2025-09,8,20007,1561,0.07802269205777977,0.02888559486409489,75,98,0.08718675318153234,0.055254504618761906,6,15706,1130,0.07194702661403285,chicago | los-angeles | mexico-city | nashville | new-orleans | paris | rome | san-diego
available_markets,team_historical,reviewed_str_homes,two_to_four,exclude_feb_may_negatives,2025-09,2025-12,10,24721,2580,0.10436471016544638,0.031005066869837946,91,112,0.08387243959767834,0.06419121111408234,0,0,,,barcelona | chicago | london | los-angeles | new-orleans | new-york-city | paris | rome | san-diego | sydney
balanced_broad,broad_quarterly,all_listings,all,coverage_screen,2025-09,2025-12,94,1119381,135469,0.12102135019265112,0.03953495976303321,89,112,0.13045730856518037,0.07067100263196054,43,489228,46417,0.09487805276885215,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,all,coverage_screen,2025-12,2026-03,94,1085386,262219,0.2415905493529491,0.09247041490289756,71,99,0.2670558692251642,0.11550722236580803,80,909778,89502,0.09837784602397508,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,all,coverage_screen,2026-03,2026-06,94,925305,72614,0.07847574583515705,0.026174887997713035,84,107,0.07701350381571381,0.04151009370851182,0,0,,,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,all,exclude_feb_may_negatives,2025-09,2025-12,94,1119381,135469,0.12102135019265112,0.03953495976303321,89,112,0.13045730856518037,0.07067100263196054,0,0,,,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,five_plus,coverage_screen,2025-09,2025-12,94,450137,55323,0.1229025829914004,0.03998914883802403,89,112,0.12829357114227985,0.07197254193889178,43,183165,17140,0.09357682963448256,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,five_plus,coverage_screen,2025-12,2026-03,94,427734,97978,0.22906292228347525,0.08727318268737339,71,99,0.2562953581137386,0.1184209244593508,80,348686,35453,0.1016760064929478,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,five_plus,coverage_screen,2026-03,2026-06,94,372224,26731,0.07181428387207703,0.023903658948267185,84,107,0.07324507815707434,0.041680214750973985,0,0,,,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,five_plus,exclude_feb_may_negatives,2025-09,2025-12,94,450137,55323,0.1229025829914004,0.03998914883802403,89,112,0.12829357114227985,0.07197254193889178,0,0,,,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,one,coverage_screen,2025-09,2025-12,94,404898,49192,0.12149232646246709,0.04028097284155956,89,112,0.13588343709605777,0.07199706493588924,43,202345,19468,0.09621191529318737,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,one,coverage_screen,2025-12,2026-03,94,398453,104251,0.2616393903421483,0.10210239463438264,71,99,0.28111567137083915,0.11624337742843334,80,337962,33251,0.0983868008829395,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,one,coverage_screen,2026-03,2026-06,94,331413,29708,0.08964041845069445,0.03020477527242025,84,107,0.08283374066994384,0.04124895201459782,0,0,,,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,broad_quarterly,all_listings,one,exclude_feb_may_negatives,2025-09,2025-12,94,404898,49192,0.12149232646246709,0.04028097284155956,89,112,0.13588343709605777,0.07199706493588924,0,0,,,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
