feature,n,r,perm_p,knowable_before_print,wf_start,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_t,wf_last_t,target,window,source,region,asset,vintage,last_period,jk_ratio_min,jk_ratio_max,jk_n_below_1
ca_other_country_residents_entering_overnight_full,18,0.5158056476403725,0.04395604395604396,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q23,14.0,9.264430930838284,2.8766200777003164,12.303396798677765,3.991395294312871,3.220595935715166,0.7529978169796103,2.321100830087835,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,full,2026-06,2.8838479082691792,3.846550151560528,0.0
ca_other_country_residents_entering_overnight_full,14,0.8483143492969554,0.003996003996003996,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q24,10.0,1.7651580955690163,2.1591433023308118,3.668825534145771,2.1062914888331665,0.8175270690294223,0.481123476475151,0.8380407483614104,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,full,2026-06,0.6523967550518623,1.030241067864838,9.0
ca_other_country_residents_entering_overnight_full,16,0.7890040654452605,0.03396603396603397,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q23,12.0,3.227404218293466,3.187994406101324,4.956418397727671,2.4088566967010947,1.0123619452144326,0.6511565326634063,1.3398074790888823,0.5833333333333334,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,full,2026-06,0.9148517993893481,1.0835946850082903,4.0
ca_other_country_residents_entering_overnight_full,14,-0.1538435387191601,0.5764235764235764,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q24,10.0,2.6771476414464592,2.4841477411780484,3.582620549262788,2.645805857976054,1.0776926013977273,0.7472596119612355,1.0118458364493836,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,full,2026-06,0.9502814168099328,1.2566877999479955,2.0
ca_other_country_residents_entering_overnight_lag1,18,0.615537036719944,0.05094905094905095,yes (prior quarter already published),1Q23,14.0,8.142182007546433,2.8766200777003164,12.303396798677765,3.991395294312871,2.8304683231077266,0.6617832571588251,2.0399337592915936,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,2.346457954861724,3.3372284431930916,0.0
ca_other_country_residents_entering_overnight_lag1,14,0.5946244805460477,0.04695304695304695,yes (prior quarter already published),1Q24,10.0,2.344605443635166,2.1591433023308118,3.668825534145771,2.1062914888331665,1.0858961705340013,0.6390615802833673,1.1131438625971088,0.5,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,0.9286987190135452,1.366684454575313,2.0
ca_other_country_residents_entering_overnight_lag1,16,0.8160513456411476,0.014985014985014986,yes (prior quarter already published),1Q23,12.0,3.1886005744501746,3.187994406101324,4.956418397727671,2.4088566967010947,1.0001901409700376,0.6433275640958857,1.32369874007737,0.5,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,0.9084502784373101,1.0692972498256645,7.0
ca_other_country_residents_entering_overnight_lag1,14,-0.26561931547379375,0.34465534465534464,yes (prior quarter already published),1Q24,10.0,2.949389045968481,2.4841477411780484,3.582620549262788,2.645805857976054,1.1872840721501543,0.8232490729657067,1.1147412940663217,0.5,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,1.0005123153424955,1.4028199797585337,0.0
ca_other_country_residents_entering_overnight_m1,18,0.4165781158139361,0.07392607392607392,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,11.008355599147011,2.8766200777003164,12.303396798677765,3.991395294312871,3.826836809102551,0.894741166141213,2.7580218914504,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,3.463271873137052,4.504400648204852,0.0
ca_other_country_residents_entering_overnight_m1,14,0.8333379761935366,0.008991008991008992,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,1.8737364868350377,2.1591433023308118,3.668825534145771,2.1062914888331665,0.867814787843088,0.5107183400780894,0.8895903044611557,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.7690483529787188,1.0393693115466676,9.0
ca_other_country_residents_entering_overnight_m1,16,0.8167848656782941,0.03796203796203796,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,2.9716297655083546,3.187994406101324,4.956418397727671,2.4088566967010947,0.9321314240141447,0.5995518390599821,1.2336266285902238,0.5833333333333334,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.8325350793952524,0.9987353275714933,12.0
ca_other_country_residents_entering_overnight_m1,14,-0.1658265879533141,0.5444555444555444,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,2.648115997836383,2.4841477411780484,3.582620549262788,2.645805857976054,1.066005839322816,0.7391561460175563,1.0008731327936875,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.9385493434699379,1.2448134947724836,2.0
ca_canadians_returning_from_other_overnight_full,18,0.5513226542931119,0.057942057942057944,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q23,14.0,8.442597119542882,2.8766200777003164,12.303396798677765,3.991395294312871,2.934901687223231,0.6862005068754834,2.11519944706361,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,full,2026-06,2.7290900038689587,3.5998954047417207,0.0
ca_canadians_returning_from_other_overnight_full,14,0.6353748578165843,0.023976023976023976,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q24,10.0,2.4717751334656133,2.1591433023308118,3.668825534145771,2.1062914888331665,1.1447943871059012,0.6737238144634554,1.173519974120446,0.5,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,full,2026-06,0.9479542161891449,1.4757302631304092,1.0
ca_canadians_returning_from_other_overnight_full,16,0.626984855777936,0.05094905094905095,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q23,12.0,3.9834876711003595,3.187994406101324,4.956418397727671,2.4088566967010947,1.2495278108006043,0.8037028659498635,1.653683955776907,0.3333333333333333,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,full,2026-06,1.1399622302194843,1.4226517302303407,0.0
ca_canadians_returning_from_other_overnight_full,14,-0.3660826527552202,0.2127872127872128,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q24,10.0,2.4480157447432322,2.4841477411780484,3.582620549262788,2.645805857976054,0.98545497281185,0.6833031048311748,0.9252439053165737,0.5,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,full,2026-06,0.885487533538006,1.1601111999436944,7.0
ca_canadians_returning_from_other_overnight_lag1,18,0.5430250053313694,0.06593406593406594,yes (prior quarter already published),1Q23,14.0,8.936278809385259,2.8766200777003164,12.303396798677765,3.991395294312871,3.1065203495795917,0.726326148429646,2.2388859409936397,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,2.7371610455688695,3.768512380774841,0.0
ca_canadians_returning_from_other_overnight_lag1,14,0.15973799851991413,0.6183816183816184,yes (prior quarter already published),1Q24,10.0,3.173284579384223,2.1591433023308118,3.668825534145771,2.1062914888331665,1.469696141038271,0.8649319925001756,1.5065742781604003,0.4,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,1.3058771629207262,1.7814554901924309,0.0
ca_canadians_returning_from_other_overnight_lag1,16,0.8340770202077439,0.026973026973026972,yes (prior quarter already published),1Q23,12.0,2.869471094181523,3.187994406101324,4.956418397727671,2.4088566967010947,0.9000866151740426,0.5789404493166005,1.1912170193068086,0.5,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,0.8100380437716679,0.9882042899475216,12.0
ca_canadians_returning_from_other_overnight_lag1,14,-0.6111194700573463,0.015984015984015984,yes (prior quarter already published),1Q24,10.0,2.390843381020785,2.4841477411780484,3.582620549262788,2.645805857976054,0.9624400921850904,0.6673448522235378,0.9036352284931798,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,0.851869346983779,1.0981489344211033,7.0
ca_canadians_returning_from_other_overnight_m1,18,0.38319089887774055,0.058941058941058944,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,10.614395301800833,2.8766200777003164,12.303396798677765,3.991395294312871,3.689884313915517,0.8627207165212742,2.6593194908368822,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,3.361828599477338,4.52385247409363,0.0
ca_canadians_returning_from_other_overnight_m1,14,0.6064386060273155,0.02197802197802198,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,2.530137387073219,2.1591433023308118,3.668825534145771,2.1062914888331665,1.1718246696927974,0.6896314266037515,1.2012285101502511,0.5,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.9890337791010387,1.4969295029107823,1.0
ca_canadians_returning_from_other_overnight_m1,16,0.7855422768673067,0.055944055944055944,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,3.296052678372912,3.187994406101324,4.956418397727671,2.4088566967010947,1.0338953770009074,0.66500694934956,1.3683058369087806,0.5,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.9363609918344356,1.1159148552368312,3.0
ca_canadians_returning_from_other_overnight_m1,14,-0.41246095156474577,0.14885114885114886,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,2.4065221331528486,2.4841477411780484,3.582620549262788,2.645805857976054,0.9687516137875166,0.6717211884602319,0.9095611176073785,0.5,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.8715196114909062,1.1407347064861721,8.0
ca_international_travellers_total_full,18,0.5989055772642239,0.04395604395604396,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q23,14.0,9.130885722358107,2.8766200777003164,12.303396798677765,3.991395294312871,3.174171588782658,0.7421434805174613,2.2876425533116764,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,full,2026-06,2.6933823164432042,3.4523472654412934,0.0
ca_international_travellers_total_full,14,0.8954198556228388,0.000999000999000999,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q24,10.0,1.4542861266720475,2.1591433023308118,3.668825534145771,2.1062914888331665,0.67354775623375,0.39639010171974703,0.6904486555551179,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,full,2026-06,0.6153285665330526,0.8532704248557497,10.0
ca_international_travellers_total_full,16,0.7319225657620584,0.014985014985014986,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q23,12.0,3.84199268998525,3.187994406101324,4.956418397727671,2.4088566967010947,1.2051441127475868,0.7751550377076031,1.5949444793651781,0.4166666666666667,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,full,2026-06,1.1356228176354601,1.27504072987726,0.0
ca_international_travellers_total_full,14,-0.10061398610290286,0.7492507492507493,partial (Jul and Aug by mid Oct; Sep about 20 Nov),1Q24,10.0,2.666935881207244,2.4841477411780484,3.582620549262788,2.645805857976054,1.0735818313054573,0.7444092514224069,1.0079862334447145,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,full,2026-06,0.9400460243721752,1.253519611285034,2.0
ca_international_travellers_total_lag1,18,0.5335013670108801,0.061938061938061936,yes (prior quarter already published),1Q23,14.0,10.837497129000894,2.8766200777003164,12.303396798677765,3.991395294312871,3.767441245722243,0.8808540687044728,2.7152151891451775,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,3.0879341580885513,4.486129149796709,0.0
ca_international_travellers_total_lag1,14,0.6826625212085982,0.013986013986013986,yes (prior quarter already published),1Q24,10.0,1.9496326511849256,2.1591433023308118,3.668825534145771,2.1062914888331665,0.9029658425544438,0.5314051139907549,0.9256233819113868,0.5,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,0.8325201226801258,1.106002221900366,9.0
ca_international_travellers_total_lag1,16,0.6632606900143347,0.023976023976023976,yes (prior quarter already published),1Q23,12.0,4.383270259405709,3.187994406101324,4.956418397727671,2.4088566967010947,1.3749303483772788,0.8843624382911806,1.8196475802851013,0.4166666666666667,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,1.160191758593615,1.4596628122836663,0.0
ca_international_travellers_total_lag1,14,-0.3365248085151684,0.23376623376623376,yes (prior quarter already published),1Q24,10.0,2.8951378930898293,2.4841477411780484,3.582620549262788,2.645805857976054,1.1654451323884942,0.8081062041821803,1.094236708397231,0.5,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,lag1,2026-06,0.9557421088852874,1.375643538678587,1.0
ca_international_travellers_total_m1,18,0.48164729253657385,0.0999000999000999,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,14.0,11.962987603074437,2.8766200777003164,12.303396798677765,3.991395294312871,4.158695719261655,0.9723320964792493,2.9971943946819466,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,3.7255079719552935,4.511497554208821,0.0
ca_international_travellers_total_m1,14,0.8807488445330864,0.002997002997002997,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,1.572528167354916,2.1591433023308118,3.668825534145771,2.1062914888331665,0.7283111619582451,0.42861895522678617,0.7465862040899467,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.6748628826254215,0.8669113177978424,10.0
ca_international_travellers_total_m1,16,0.7640271837003534,0.013986013986013986,"yes (July 2026 vintage, not yet published for 3Q26)",1Q23,12.0,3.694108820887139,3.187994406101324,4.956418397727671,2.4088566967010947,1.1587563685234803,0.7453181964179513,1.533552753862936,0.4166666666666667,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,1.0818665795476219,1.228417846406925,0.0
ca_international_travellers_total_m1,14,-0.1140026889250164,0.6633366633366633,"yes (July 2026 vintage, not yet published for 3Q26)",1Q24,10.0,2.658936762593315,2.4841477411780484,3.582620549262788,2.645805857976054,1.0703617657347453,0.7421764951190425,1.0049629131244366,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_24100053,NA,border arrivals,m1,2026-06,0.9375554657310468,1.2504414973666507,2.0
ca_liia_air_us_residents_overnight_full,18,0.43034193591829034,0.053946053946053944,yes (Sep leading indicator about 10 Oct),1Q23,14.0,9.75612908584928,2.8766200777003164,12.303396798677765,3.991395294312871,3.391525061470305,0.7929622400618471,2.4442903712770003,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,3.1585211633859234,4.202125822456555,0.0
ca_liia_air_us_residents_overnight_full,14,0.8541930512913231,0.006993006993006993,yes (Sep leading indicator about 10 Oct),1Q24,10.0,1.686403762029641,2.1591433023308118,3.668825534145771,2.1062914888331665,0.7810522628160693,0.45965766056038254,0.8006507033667344,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,0.7078818006412777,0.9602312960503466,10.0
ca_liia_air_us_residents_overnight_full,16,0.8042478934158337,0.04095904095904096,yes (Sep leading indicator about 10 Oct),1Q23,12.0,3.1988574998767145,3.187994406101324,4.956418397727671,2.4088566967010947,1.0034075008897758,0.6453969869338047,1.327956745728178,0.5,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,0.9151719101298099,1.0730201387421279,5.0
ca_liia_air_us_residents_overnight_full,14,-0.1372578752147001,0.6153846153846154,yes (Sep leading indicator about 10 Oct),1Q24,10.0,2.6473717111882324,2.4841477411780484,3.582620549262788,2.645805857976054,1.0657062248370055,0.738948396791001,1.0005918246826229,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,0.9344513515725937,1.249511880707603,2.0
ca_liia_air_us_residents_overnight_lag1,18,0.4135336233139645,0.059940059940059943,yes (prior quarter already published),1Q23,14.0,10.242767290799481,2.8766200777003164,12.303396798677765,3.991395294312871,3.560695195796573,0.8325153986661847,2.566212197873225,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,3.234615202364588,4.387758986647565,0.0
ca_liia_air_us_residents_overnight_lag1,14,0.6056619922279923,0.04795204795204795,yes (prior quarter already published),1Q24,10.0,2.223417686738772,2.1591433023308118,3.668825534145771,2.1062914888331665,1.0297684661960953,0.6060298223628833,1.0556077819839127,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,0.922565285368409,1.2452923623227425,4.0
ca_liia_air_us_residents_overnight_lag1,16,0.8503296677958265,0.01998001998001998,yes (prior quarter already published),1Q23,12.0,2.657704985999375,3.187994406101324,4.956418397727671,2.4088566967010947,0.833660492287233,0.5362148173805972,1.1033055597035206,0.5833333333333334,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,0.7502266544513952,0.9350960819795242,12.0
ca_liia_air_us_residents_overnight_lag1,14,-0.3368363575699501,0.23976023976023977,yes (prior quarter already published),1Q24,10.0,2.8497721622891503,2.4841477411780484,3.582620549262788,2.645805857976054,1.1471830419142919,0.7954434814135035,1.077090427363829,0.5,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,0.9536224525356336,1.3543134444822238,1.0
ca_liia_air_us_residents_overnight_m1,18,0.3641095668103253,0.054945054945054944,yes (July 2026 observable on 12 Sep 2026),1Q23,14.0,10.703304991568812,2.8766200777003164,12.303396798677765,3.991395294312871,3.720792006751707,0.8699471509135661,2.6815948314664264,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,3.4060452072874026,4.57915543114281,0.0
ca_liia_air_us_residents_overnight_m1,14,0.8397607562102736,0.008991008991008992,yes (July 2026 observable on 12 Sep 2026),1Q24,10.0,1.7751572338450938,2.1591433023308118,3.668825534145771,2.1062914888331665,0.822158136483483,0.48384890950079246,0.8427880202034559,0.7,4.0,13.0,total_nights_yoy,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,0.7469781821770602,0.9696046122919061,10.0
ca_liia_air_us_residents_overnight_m1,16,0.8330202161030194,0.03396603396603397,yes (July 2026 observable on 12 Sep 2026),1Q23,12.0,2.8198894746323666,3.187994406101324,4.956418397727671,2.4088566967010947,0.8845340096066474,0.5689369315401579,1.170633968593556,0.5,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,0.7993999628611805,0.9502589263592908,12.0
ca_liia_air_us_residents_overnight_m1,14,-0.11351862030514051,0.6153846153846154,yes (July 2026 observable on 12 Sep 2026),1Q24,10.0,2.651549469161476,2.4841477411780484,3.582620549262788,2.645805857976054,1.0673879919493199,0.7401145146970971,1.0021708362191835,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,0.9338144313956956,1.251880452421421,2.0
ca_liia_air_us_residents_overnight_m2,18,0.38205268923592806,0.054945054945054944,yes (July and August 2026 observable on 12 Sep 2026),1Q23,14.0,10.266319280654727,2.8766200777003164,12.303396798677765,3.991395294312871,3.5688825786344465,0.8344296659405506,2.5721128887641536,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m2,2026-08,3.309104075003402,4.419875937883582,0.0
ca_liia_air_us_residents_overnight_m2,14,0.8435487397093815,0.002997002997002997,yes (July and August 2026 observable on 12 Sep 2026),1Q24,10.0,1.7515549706915303,2.1591433023308118,3.668825534145771,2.1062914888331665,0.81122682723315,0.47741571638929203,0.8315824186622187,0.7,4.0,13.0,total_nights_yoy,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m2,2026-08,0.7305453741395188,0.9835787752539882,10.0
ca_liia_air_us_residents_overnight_m2,16,0.8101455278290789,0.028971028971028972,yes (July and August 2026 observable on 12 Sep 2026),1Q23,12.0,3.0764770778991952,3.187994406101324,4.956418397727671,2.4088566967010947,0.965019597277617,0.6207056852403023,1.277152386072779,0.5833333333333334,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m2,2026-08,0.8792124445293601,1.0331536240956343,10.0
ca_liia_air_us_residents_overnight_m2,14,-0.12568868207026657,0.6503496503496503,yes (July and August 2026 observable on 12 Sep 2026),1Q24,10.0,2.647496506621238,2.4841477411780484,3.582620549262788,2.645805857976054,1.065756461556399,0.7389832303524373,1.000638991950255,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m2,2026-08,0.9331386716641977,1.250063753032435,2.0
ca_liia_air_us_residents_total_full,18,0.43048108996275686,0.059940059940059943,yes (Sep leading indicator about 10 Oct),1Q23,14.0,9.756277391065579,2.8766200777003164,12.303396798677765,3.991395294312871,3.3915766168416415,0.7929742940676413,2.444327527510689,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,3.1581079320970855,4.201711929289493,0.0
ca_liia_air_us_residents_total_full,14,0.8537560926281142,0.003996003996003996,yes (Sep leading indicator about 10 Oct),1Q24,10.0,1.6854558922348943,2.1591433023308118,3.668825534145771,2.1062914888331665,0.7806132600904404,0.45939930273280943,0.800200685028925,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,0.7081821135303514,0.9577232843065713,10.0
ca_liia_air_us_residents_total_full,16,0.8037457600154772,0.022977022977022976,yes (Sep leading indicator about 10 Oct),1Q23,12.0,3.2067570691777916,3.187994406101324,4.956418397727671,2.4088566967010947,1.0058854127976382,0.6469907929177181,1.3312361310531313,0.5,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,0.917783082205877,1.0755680209708642,5.0
ca_liia_air_us_residents_total_full,14,-0.13883959309087127,0.6333666333666333,yes (Sep leading indicator about 10 Oct),1Q24,10.0,2.6473361472436894,2.4841477411780484,3.582620549262788,2.645805857976054,1.0656919084805532,0.7389384699946645,1.0005783830521888,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",full,2026-08,0.9345707590187678,1.249556792935876,2.0
ca_liia_air_us_residents_total_lag1,18,0.4119640356219477,0.053946053946053944,yes (prior quarter already published),1Q23,14.0,10.261718370073693,2.8766200777003164,12.303396798677765,3.991395294312871,3.5672831631896678,0.8340557114419418,2.570960181442082,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,3.240206440315485,4.3960494429724095,0.0
ca_liia_air_us_residents_total_lag1,14,0.607371665630568,0.03296703296703297,yes (prior quarter already published),1Q24,10.0,2.2172681180578464,2.1591433023308118,3.668825534145771,2.1062914888331665,1.0269203140265348,0.6043536541658154,1.0526881629693894,0.6,4.0,13.0,total_nights_yoy,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,0.9211475742441411,1.2415858947605427,4.0
ca_liia_air_us_residents_total_lag1,16,0.8503903778591068,0.014985014985014986,yes (prior quarter already published),1Q23,12.0,2.6588725684829937,3.187994406101324,4.956418397727671,2.4088566967010947,0.8340267358670161,0.5364503871791747,1.1037902637065515,0.5833333333333334,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,0.7505051517510329,0.9350022326888182,12.0
ca_liia_air_us_residents_total_lag1,14,-0.33464251483683943,0.23876123876123875,yes (prior quarter already published),1Q24,10.0,2.8505563161528227,2.4841477411780484,3.582620549262788,2.645805857976054,1.1474987050492471,0.7956623585881554,1.077386803555343,0.5,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",lag1,2026-08,0.9543176267944903,1.3545994112003075,1.0
ca_liia_air_us_residents_total_m1,18,0.36321760643493534,0.060939060939060936,yes (July 2026 observable on 12 Sep 2026),1Q23,14.0,10.715291629204684,2.8766200777003164,12.303396798677765,3.991395294312871,3.724958923936494,0.87092140524609,2.6845979511155753,0.35714285714285715,4.0,17.0,total_nights_yoy,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,3.4095102290406323,4.584111637948907,0.0
ca_liia_air_us_residents_total_m1,14,0.8390360971415369,0.002997002997002997,yes (July 2026 observable on 12 Sep 2026),1Q24,10.0,1.776328408789921,2.1591433023308118,3.668825534145771,2.1062914888331665,0.8227005622426083,0.48416813289637967,0.8433440567022198,0.7,4.0,13.0,total_nights_yoy,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,0.7474071613470973,0.9693710952818657,10.0
ca_liia_air_us_residents_total_m1,16,0.832850749164161,0.03196803196803197,yes (July 2026 observable on 12 Sep 2026),1Q23,12.0,2.822798767773362,3.187994406101324,4.956418397727671,2.4088566967010947,0.8854465874754879,0.5695239064295919,1.1718417171262852,0.5,6.0,17.0,na_nights_yoy_mid,2022Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,0.8003212871451423,0.9512257504101486,12.0
ca_liia_air_us_residents_total_m1,14,-0.11580822280596303,0.6233766233766234,yes (July 2026 observable on 12 Sep 2026),1Q24,10.0,2.6516297136846947,2.4841477411780484,3.582620549262788,2.645805857976054,1.0674202945865137,0.7401369129729165,1.0022011651728278,0.4,4.0,13.0,na_nights_yoy_mid,2023Q1+,statcan_liia,NA,"border arrivals (leading indicator, air by residence or land by plate)",m1,2026-08,0.9339973458125422,1.2519836990789657,2.0
