market,country,start,complete,rows,team_partial_scope,count_below_half_max,negative_evidence_excluded,city_scrape,previous_scrape,team_historical_count_verified,team_current_hash_verified,source_url,sha256
quebec-city,Canada,2025-09-14,2025-09-14,2393,,False,False,2101,292,False,False,https://data.insideairbnb.com/canada/qc/quebec-city/2025-09-14/data/listings.csv.gz,485a6d24dd1ba3a4b18a4a3271efc0b05039d2414fc9f705579284371feba9a7
quebec-city,Canada,2025-12-13,2025-12-13,2391,,False,False,2113,278,False,False,https://data.insideairbnb.com/canada/qc/quebec-city/2025-12-13/data/listings.csv.gz,10224dd9e846b945aa780731eade8ebef420bcf357fe12d09874aeccd992cc4d
quebec-city,Canada,2026-03-21,2026-03-21,1420,,False,False,1420,0,False,False,https://data.insideairbnb.com/canada/qc/quebec-city/2026-03-21/data/listings.csv.gz,ba0c615a9d4c0ee8dbe75e4887ae7013964147032e5d3be1bd49ed15f64be26e
quebec-city,Canada,2026-06-19,2026-06-19,2204,,False,False,2184,20,False,False,https://data.insideairbnb.com/canada/qc/quebec-city/2026-06-19/data/listings.csv.gz,30ce1af2e863be7db18b4160c23741e7d7488ee8c96589897f7a087615a75d84
rhode-island,United States,2025-09-30,2025-09-30,5762,,False,False,5044,718,False,False,https://data.insideairbnb.com/united-states/ri/rhode-island/2025-09-30/data/listings.csv.gz,e6b1c07b67e951ebe8f98eb74f40763bcf66c04bed8006d7ec5f39c558fa8e91
rhode-island,United States,2025-12-31,2026-01-05,4868,,False,False,4868,0,False,False,https://data.insideairbnb.com/united-states/ri/rhode-island/2025-12-31/data/listings.csv.gz,3977fc9f391b85f7d1fb0c037d73e0477ce445ebca990bf9bbcfc0d82a008f82
rhode-island,United States,2026-03-31,2026-04-02,4066,,False,False,4066,0,False,False,https://data.insideairbnb.com/united-states/ri/rhode-island/2026-03-31/data/listings.csv.gz,9148ff4873ddcaf3bfe7894f9a5e4ce6d6e52d41eadf6fde14db5add487c0a79
rhode-island,United States,2026-06-30,2026-07-03,6031,,False,False,5196,835,False,True,https://data.insideairbnb.com/united-states/ri/rhode-island/2026-06-30/data/listings.csv.gz,cf2b9cf089932abc0ee683a0435ce14f66cc3139469423f0ff5a9d0587370af6
riga,Latvia,2025-09-29,2025-09-29,3205,,False,False,2730,475,False,False,https://data.insideairbnb.com/latvia/riga/riga/2025-09-29/data/listings.csv.gz,a8c79e6a62c007a817c2731da070c8c2336c3dd188ebf02f91300eebd0b61edd
riga,Latvia,2025-12-30,2025-12-31,2736,,False,False,2736,0,False,False,https://data.insideairbnb.com/latvia/riga/riga/2025-12-30/data/listings.csv.gz,b6ff6e10d074e389009a04fea6533c546a520b0669cf0f498df0b5419289e219
riga,Latvia,2026-03-31,2026-04-06,2628,,False,False,2628,0,False,False,https://data.insideairbnb.com/latvia/riga/riga/2026-03-31/data/listings.csv.gz,3d1ee387d13d6f8af79d41b2e61d590885fa6a987eb8065143acb82711a429ae
riga,Latvia,2026-06-30,2026-07-02,3471,,False,False,3071,400,False,True,https://data.insideairbnb.com/latvia/riga/riga/2026-06-30/data/listings.csv.gz,01de6a783bbcae723b6c057e8599811ec4940bc9fc77c00ff88c0195384d5e0e
rio-de-janeiro,Brazil,2025-09-26,2025-09-28,43068,,False,False,38674,4394,False,False,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-09-26/data/listings.csv.gz,c02f97d432f9affcb9ccaf7cdceeb869ff27fbb24f4e48758b12508bfb43eea8
rio-de-janeiro,Brazil,2025-12-28,2026-01-05,47087,,False,False,42229,4858,False,False,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-12-28/data/listings.csv.gz,86078ec76dc4d3935a91867178f0a24ecc977c8ce65800a3377ec4efa46c8103
rio-de-janeiro,Brazil,2026-03-30,2026-04-02,40769,,False,False,40769,0,False,False,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2026-03-30/data/listings.csv.gz,e51d3af3d65fb3a7faae58c300d21b326c346d36aee1ca256dd04228bf6424b2
rio-de-janeiro,Brazil,2026-06-24,2026-07-01,48713,,False,False,43947,4766,False,False,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2026-06-24/data/listings.csv.gz,f4f5fb9389d3abdf89b73fcd26f0ad180c5b11447ca6f7580350deb165a916c2
rochester,United States,2025-09-25,2025-09-25,1014,,False,False,911,103,False,False,https://data.insideairbnb.com/united-states/ny/rochester/2025-09-25/data/listings.csv.gz,855c44d4cef58b24e86914ec87cdefbae375a1b8bc9967233dd59204a2a43706
rochester,United States,2025-12-28,2025-12-30,1047,,False,False,936,111,False,False,https://data.insideairbnb.com/united-states/ny/rochester/2025-12-28/data/listings.csv.gz,f43c9a383c545f0c7e1a06bbecf0361013aa827747d17941ef89db21fc4e3ae1
rochester,United States,2026-03-29,2026-03-29,744,,False,False,744,0,False,False,https://data.insideairbnb.com/united-states/ny/rochester/2026-03-29/data/listings.csv.gz,f518c8f85fe72e4ddc968021c2b3603ffbcd4714e69545bdd6526f22348906f0
rochester,United States,2026-06-27,2026-07-02,1055,,False,False,949,106,False,False,https://data.insideairbnb.com/united-states/ny/rochester/2026-06-27/data/listings.csv.gz,eba8eb498e526407fda260ddfd15b785ed6ee37c2812b281fff03b7695510ef3
rome,Italy,2025-09-14,2025-09-15,37652,False,False,False,33668,3984,True,False,https://data.insideairbnb.com/italy/lazio/rome/2025-09-14/data/listings.csv.gz,9757b333ba13f7185a386dc02ec72c492437129561f40c53880f0cda0298f8ea
rome,Italy,2025-12-16,2026-01-05,37162,False,False,False,33040,4122,True,False,https://data.insideairbnb.com/italy/lazio/rome/2025-12-16/data/listings.csv.gz,a2f4323e70fe02f0c21e80da6c99a567b0ba4fe892277bc0b20a8d06c02a658e
rome,Italy,2026-03-24,2026-04-06,30063,True,False,True,30063,0,True,False,https://data.insideairbnb.com/italy/lazio/rome/2026-03-24/data/listings.csv.gz,41543bd1e904b8bb1aa4fa4b0c3f81d999cac3b46391ac55fbadc7006866a1d6
rome,Italy,2026-06-20,2026-07-07,37084,False,False,False,33612,3472,True,True,https://data.insideairbnb.com/italy/lazio/rome/2026-06-20/data/listings.csv.gz,f44dafb940763f53e8ce47072e963f1b28e3f9b69f4cea14f3077a6c9d84b63e
rotterdam,The Netherlands,2025-09-25,2025-09-25,1351,,False,False,881,470,False,False,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-09-25/data/listings.csv.gz,0ed569814aa66d0592c5e4f830133105a40385c3d21dff5a350fe7af136e8dd0
rotterdam,The Netherlands,2025-12-28,2026-01-05,1353,,False,False,866,487,False,False,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-12-28/data/listings.csv.gz,ec46e52ada45fda2b14931a6671f048a1afa0c237fa5deae060e83e3e37adbfc
rotterdam,The Netherlands,2026-03-29,2026-04-06,742,,False,False,742,0,False,False,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2026-03-29/data/listings.csv.gz,44343456c0270f072d7ed9041cfabb45cbd572aa6dd75b7255669e3650ae907b
rotterdam,The Netherlands,2026-06-28,2026-07-03,1357,,False,False,929,428,False,True,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2026-06-28/data/listings.csv.gz,29609b1c8337a39c3a8a0c89684665181ed8e1b90627e5f11376471c825b2cd2
salem-or,United States,2025-09-25,2025-09-25,351,,False,False,279,72,False,False,https://data.insideairbnb.com/united-states/or/salem-or/2025-09-25/data/listings.csv.gz,26b047e220f642e754bf73d2c1547ca4bbd35596b7c36e064c4949b12a8c5e45
salem-or,United States,2025-12-28,2025-12-30,280,,False,False,280,0,False,False,https://data.insideairbnb.com/united-states/or/salem-or/2025-12-28/data/listings.csv.gz,643b9e6a03acfb9df241a9f6280dfbff7b6cfa630f1f81aecec08537f338e0b0
salem-or,United States,2026-03-29,2026-03-29,196,,False,False,196,0,False,False,https://data.insideairbnb.com/united-states/or/salem-or/2026-03-29/data/listings.csv.gz,817e8e60b9448cf030ac01e258cbaa586868fe43f2d87074b3c207072d7818b8
salem-or,United States,2026-06-28,2026-07-02,349,,False,False,294,55,False,True,https://data.insideairbnb.com/united-states/or/salem-or/2026-06-28/data/listings.csv.gz,6fc3cc4aec2c66972a78241ad0762276ab879714fd2dd9b04a45992ff2105b6e
san-diego,United States,2025-09-25,2025-09-25,13162,False,False,False,11414,1748,True,False,https://data.insideairbnb.com/united-states/ca/san-diego/2025-09-25/data/listings.csv.gz,a95bcdd468102c1771fddfe88bc2c724187c8360b881b31005e51f74b33861f4
san-diego,United States,2025-12-22,2026-01-05,13076,False,False,False,11476,1600,True,False,https://data.insideairbnb.com/united-states/ca/san-diego/2025-12-22/data/listings.csv.gz,975b04ab0f78b74cfad09bbd21eef395958f40f085490e89ba0c1266abfa3465
san-diego,United States,2026-03-29,2026-03-29,11765,False,False,False,7854,3911,True,False,https://data.insideairbnb.com/united-states/ca/san-diego/2026-03-29/data/listings.csv.gz,26b97c9ba319e9b9a1b54260c796dc238787cddcd021a2946a64a477ad7d5b5d
san-diego,United States,2026-06-27,2026-07-02,13225,False,False,False,11905,1320,True,True,https://data.insideairbnb.com/united-states/ca/san-diego/2026-06-27/data/listings.csv.gz,de360747802aa61a094e20e74f3e4f4e15c94f365a33c3acfb8ab106c89bb414
san-francisco,United States,2025-09-01,2025-09-01,7780,,False,False,5851,1929,False,False,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-09-01/data/listings.csv.gz,41c4cc24e643c2b08fc9b42ccd42e0a42fb6afb3204c925274681944a59a663d
san-francisco,United States,2025-12-04,2025-12-10,7535,,False,False,5732,1803,False,False,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-12-04/data/listings.csv.gz,f4c626f88bf3b9f0073081e6ddfb9595dcfe4309754dc9e3765f2b566f73fc00
san-francisco,United States,2026-03-16,2026-03-16,7528,,False,False,5536,1992,False,False,https://data.insideairbnb.com/united-states/ca/san-francisco/2026-03-16/data/listings.csv.gz,602d4e0a204c7daf2f0007639e9e0fbf0e927c4df5314dce78635a550b7643ec
san-francisco,United States,2026-06-14,2026-06-22,7332,,False,False,5712,1620,False,True,https://data.insideairbnb.com/united-states/ca/san-francisco/2026-06-14/data/listings.csv.gz,62568e919cbf19ec5a16b4f9a39f92af5825bf333ece898ed78188d794208793
san-mateo-county,United States,2025-09-25,2025-09-25,3516,,False,False,2954,562,False,False,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-09-25/data/listings.csv.gz,bf684d6fcf4b80d3105a724497ab696248a02ecfe23b00530bbd89669ece6eae
san-mateo-county,United States,2025-12-28,2026-01-05,2858,,False,False,2858,0,False,False,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-12-28/data/listings.csv.gz,f1f70879d20c5cc5ef2363acb472414e30c208a904637b948c6ed9d0d7eb3fd2
san-mateo-county,United States,2026-03-29,2026-03-30,1982,,False,False,1982,0,False,False,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2026-03-29/data/listings.csv.gz,be01cd1361bbc52a1bb5702dadbeae0d6edce8d60ed6c564402fa4e9cc5f87b5
san-mateo-county,United States,2026-06-27,2026-07-02,3347,,False,False,2841,506,False,True,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2026-06-27/data/listings.csv.gz,99e05b3682cac5e4cf373ef85c6854cde7e557dd9a27fdd0c6b6c4720aad0619
santa-clara-county,United States,2025-09-25,2025-10-05,6940,,False,False,5610,1330,False,False,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-09-25/data/listings.csv.gz,72c72086b247f9ad3460dfa448190cc94a2a54ac4ba3c00f7bdd98670930c08d
santa-clara-county,United States,2025-12-28,2026-01-05,5742,,False,False,5742,0,False,False,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-12-28/data/listings.csv.gz,197e897f132d6093e28a7cb0f59cb1ce0c972d6798b5509bdc3238cfd4c458f3
santa-clara-county,United States,2026-03-29,2026-03-29,3879,,False,False,3879,0,False,False,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2026-03-29/data/listings.csv.gz,d3ce11baba66fc6eff98f312f8bbd8d6567336b6daf8f54b55864cd8316b5acd
santa-clara-county,United States,2026-06-28,2026-07-03,6891,,False,False,5782,1109,False,True,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2026-06-28/data/listings.csv.gz,3198ec0994d0c2c1242d72e3008908b6806f42a02777db107e7c0ae903c7f746
santa-cruz-county,United States,2025-09-29,2025-09-30,1760,,False,False,1603,157,False,False,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2025-09-29/data/listings.csv.gz,0924a2a31353a3444282958bab3740dc46723d7daeee6a6a15b00418cc8c4e1b
santa-cruz-county,United States,2025-12-31,2026-01-05,1570,,False,False,1570,0,False,False,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2025-12-31/data/listings.csv.gz,a92cd74e36316f64261c508e81301fe42b1670d76784f52a4b9e20449fd5c7f7
santa-cruz-county,United States,2026-03-31,2026-04-01,1222,,False,False,1222,0,False,False,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2026-03-31/data/listings.csv.gz,61aeb68742a50184c048b60ee08450bb42e7948d85c00d7d4a8e124ed07ed221
santa-cruz-county,United States,2026-06-30,2026-07-03,1795,,False,False,1610,185,False,True,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2026-06-30/data/listings.csv.gz,931af990c84b71d60bd663d4be7d6f1d49f7f2bddad479e3ba35cea21d185154
santiago,Chile,2025-09-27,2025-09-28,16772,,False,False,16274,498,False,False,https://data.insideairbnb.com/chile/rm/santiago/2025-09-27/data/listings.csv.gz,dd80e54b3dc1ae11ff00cf07614926b29c0a30d910d0703040829fff53c8b97b
santiago,Chile,2025-12-29,2026-01-05,17137,,False,False,17137,0,False,False,https://data.insideairbnb.com/chile/rm/santiago/2025-12-29/data/listings.csv.gz,8d5376d2d7c7e2c20adfbde4d017ab964a975f4eef1ddadc6c4cfa8e88d86412
santiago,Chile,2026-03-30,2026-04-02,15945,,False,False,15945,0,False,False,https://data.insideairbnb.com/chile/rm/santiago/2026-03-30/data/listings.csv.gz,b76518c16e72a228a4285f8d238d5fd0aa6bc28bf854fe4c677e5d65bbd6d86f
santiago,Chile,2026-06-29,2026-07-02,18534,,False,False,17701,833,False,False,https://data.insideairbnb.com/chile/rm/santiago/2026-06-29/data/listings.csv.gz,04f3ab7b113c80d7c9121c22ba832a10ce523542265c34952b64c8b98e6bd5a2
seattle,United States,2025-09-25,2025-09-25,6996,,False,False,6288,708,False,False,https://data.insideairbnb.com/united-states/wa/seattle/2025-09-25/data/listings.csv.gz,975c138dbf0f8f7826557da3ffb67de89d4500a424e08d470ab35fc849c0e743
seattle,United States,2025-12-28,2026-01-05,6420,,False,False,6420,0,False,False,https://data.insideairbnb.com/united-states/wa/seattle/2025-12-28/data/listings.csv.gz,be3fcac9a42f464537a3a66c99bf084bf7a49c431dae2399a536ada3d30d640b
seattle,United States,2026-03-29,2026-03-29,4550,,False,False,4550,0,False,False,https://data.insideairbnb.com/united-states/wa/seattle/2026-03-29/data/listings.csv.gz,70d10ccd2a9c317c1e80f05a8381c95ea8e316f15e34357a50e4ac71ed684c69
seattle,United States,2026-06-15,2026-07-06,7769,,False,False,6977,792,False,True,https://data.insideairbnb.com/united-states/wa/seattle/2026-06-15/data/listings.csv.gz,6fd58b14da98441f7c0cf7d37117a8b9241fcbfc23d7077ed004fb6aa7114145
sevilla,Spain,2025-09-29,2025-09-30,8215,,False,False,7584,631,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/sevilla/2025-09-29/data/listings.csv.gz,4a438f7c82ed841e0fdebe0c19746a3ea3b07a98f220ae4ebadc42fdb8c092b8
sevilla,Spain,2025-12-30,2026-01-05,7674,,False,False,7674,0,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/sevilla/2025-12-30/data/listings.csv.gz,c6fa91f96bdd97266bbbba3d6a5171529be47f9d99f48a0623ad52e8fac514ca
sevilla,Spain,2026-03-31,2026-04-02,7093,,False,False,7093,0,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/sevilla/2026-03-31/data/listings.csv.gz,f017cdb87128aae0d0de8eae39213e728f5a78e0c80a223d89f404918acc6f05
sevilla,Spain,2026-06-30,2026-07-03,8245,,False,False,7502,743,False,False,https://data.insideairbnb.com/spain/andaluc%C3%ADa/sevilla/2026-06-30/data/listings.csv.gz,af1788a955eb869f29b3c66e515a348b9ffeecaadff7480c1cdffe71a9856519
sicily,Italy,2025-09-29,2025-10-01,57531,,False,False,51889,5642,False,False,https://data.insideairbnb.com/italy/sicilia/sicily/2025-09-29/data/listings.csv.gz,d74ba5389c8a8e8b1a52066a961c8a769c8df25e38c59552bfe69c6dfc0b3e26
sicily,Italy,2025-12-30,2026-01-05,49786,,False,False,49786,0,False,False,https://data.insideairbnb.com/italy/sicilia/sicily/2025-12-30/data/listings.csv.gz,d2fc68495d52f6bc54fb12da487794ac4c89043643d3eae7391f3ace4d05b092
sicily,Italy,2026-03-31,2026-04-03,42502,,False,False,42502,0,False,False,https://data.insideairbnb.com/italy/sicilia/sicily/2026-03-31/data/listings.csv.gz,a422c7a373796b661fde72d1d65e3db76fe216a0fad3c522560b3948ca1c201f
sicily,Italy,2026-06-30,2026-07-02,56873,,False,False,52489,4384,False,True,https://data.insideairbnb.com/italy/sicilia/sicily/2026-06-30/data/listings.csv.gz,9e0e1d94cb0f4d26d350cbcd65a397abca6d1c5e4a2b091771feb01070f86c84
singapore,Singapore,2025-09-28,2025-09-28,3693,,False,False,2843,850,False,False,https://data.insideairbnb.com/singapore/sg/singapore/2025-09-28/data/listings.csv.gz,43b5424edbc322083063e7460a5412e0bd61590359c481286311fba5b17d9f01
singapore,Singapore,2025-12-29,2026-01-05,3639,,False,False,2711,928,False,False,https://data.insideairbnb.com/singapore/sg/singapore/2025-12-29/data/listings.csv.gz,d29459a20b14e7cc9104713fa8e6c373ea5481ef35593c90dfb8da17bfb2234b
singapore,Singapore,2026-03-30,2026-04-02,1192,,True,True,1192,0,False,False,https://data.insideairbnb.com/singapore/sg/singapore/2026-03-30/data/listings.csv.gz,63bd01e0e8c75b2d5cd14dbaac0e3488004dfe69f44477c037e949bd9b8327e6
singapore,Singapore,2026-06-29,2026-07-02,3097,,False,False,1299,1798,False,True,https://data.insideairbnb.com/singapore/sg/singapore/2026-06-29/data/listings.csv.gz,e6d6975bd21f24895f204e3ed8af538329132f35b3958d99b3491c8ba65561db
south-aegean,Greece,2025-09-23,2025-10-06,37139,,False,False,31948,5191,False,False,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-09-23/data/listings.csv.gz,ce5a78b8496ebf443b265a96cc39a2462cf96f212adc288404d9757ef4f208f7
south-aegean,Greece,2025-12-27,2026-01-05,34834,,False,False,28267,6567,False,False,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-12-27/data/listings.csv.gz,4de379c7c534b7251cad03c21e571f09a70a5edb435ab107b62faaa3513441da
south-aegean,Greece,2026-03-29,2026-04-02,30349,,False,False,30349,0,False,False,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2026-03-29/data/listings.csv.gz,8d67cdc7e3ad408c34389eca09f105c535bea4dd5e4b1a6fb36facb1c2a6811e
south-aegean,Greece,2026-06-28,2026-07-04,36680,,False,False,34719,1961,False,False,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2026-06-28/data/listings.csv.gz,109014e7474625360b28b64b05b4e0a27c84510d6f956e24fcd512f56da774b9
stockholm,Sweden,2025-09-29,2025-09-29,4955,,False,False,3190,1765,False,False,https://data.insideairbnb.com/sweden/stockholms-l%C3%A4n/stockholm/2025-09-29/data/listings.csv.gz,eb321c44efce27e02ccac9bdb0003fffaa699df7f3273b66ac4348036506f993
stockholm,Sweden,2025-12-30,2026-01-05,3173,,False,False,3173,0,False,False,https://data.insideairbnb.com/sweden/stockholms-l%C3%A4n/stockholm/2025-12-30/data/listings.csv.gz,554c3eab4ff543b6cb562aa30d78e7ac9c65e5e505ab270d63f6b6309e333324
stockholm,Sweden,2026-03-31,2026-04-02,2566,,False,False,2566,0,False,False,https://data.insideairbnb.com/sweden/stockholms-l%C3%A4n/stockholm/2026-03-31/data/listings.csv.gz,7a23a89c7dac562350d37afa5716690f3a0d8a5c6bfd08d6d674d3787d697bfb
stockholm,Sweden,2026-06-30,2026-07-03,4806,,False,False,3125,1681,False,False,https://data.insideairbnb.com/sweden/stockholms-l%C3%A4n/stockholm/2026-06-30/data/listings.csv.gz,6d0ff60954da6e05b73ed741fe7ebbff5b57fe3b18acf4696acf5b824e4e6d6f
sunshine-coast,Australia,2025-09-30,2025-09-30,7253,,False,False,6460,793,False,False,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-09-30/data/listings.csv.gz,99d5e22f202d2bac5755f892283d2e064ec525a83f8fa6dc4f2e54e52403304b
sunshine-coast,Australia,2025-12-31,2026-01-05,6556,,False,False,6556,0,False,False,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-12-31/data/listings.csv.gz,314547bb3d3cf8480a75eadaf4946996c07faecdcabcd5b6ab12cc0eed49864e
sunshine-coast,Australia,2026-03-31,2026-04-02,5964,,False,False,5964,0,False,False,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-03-31/data/listings.csv.gz,a7e3c8deacfeb8b8e055843a3ba601b07131dad18ea9260d22fcff59378ca771
sunshine-coast,Australia,2026-06-30,2026-07-02,7297,,False,False,6373,924,False,False,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-06-30/data/listings.csv.gz,9ec57cb3026f03665c53af251ba82aee34d4d06b020c6c6c1ae3417b8bc7392f
sydney,Australia,2025-09-12,2025-09-12,17730,False,False,False,0,17730,True,False,https://data.insideairbnb.com/australia/nsw/sydney/2025-09-12/data/listings.csv.gz,6d886ebee5f16c3ca96494f5bd36da0bfec8a8d628d227a96abe960e7a48d2d4
sydney,Australia,2025-12-12,2025-12-13,20436,False,False,False,17834,2602,True,False,https://data.insideairbnb.com/australia/nsw/sydney/2025-12-12/data/listings.csv.gz,bde52b1fc6679cdf2ef42e230a1009abeae9995754acd2a3ccae53308835790d
sydney,Australia,2026-03-21,2026-03-21,13563,True,False,True,13563,0,True,False,https://data.insideairbnb.com/australia/nsw/sydney/2026-03-21/data/listings.csv.gz,5697404fb8d640a1532f184dab5152bec24b62f45721934b557a3a1c948c8004
sydney,Australia,2026-06-16,2026-06-29,20573,False,False,False,15720,4853,True,False,https://data.insideairbnb.com/australia/nsw/sydney/2026-06-16/data/listings.csv.gz,56c7b83723a195d6e4d0bf6d6ecd6da9b43b00cda9c9f6c08ffe11b7ee79597d
taipei,Taiwan,2025-09-30,2025-09-30,6241,,False,False,5523,718,False,False,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-09-30/data/listings.csv.gz,eec68bb06e6179e268975f3a97cfb4c404edb0a3df80e0e3ab691ffac7dca892
taipei,Taiwan,2025-12-31,2026-01-05,5536,,False,False,5536,0,False,False,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-12-31/data/listings.csv.gz,744753232d7f3cefe6b30ee539528cac076b653274cf63402d7ee299afa9738e
taipei,Taiwan,2026-03-31,2026-04-02,4049,,False,False,4049,0,False,False,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2026-03-31/data/listings.csv.gz,e22381d22cad05977d5a43fea09e7fee40c3f35b2a6e83907998c890c3b5fa2b
taipei,Taiwan,2026-06-30,2026-07-02,6419,,False,False,5918,501,False,True,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2026-06-30/data/listings.csv.gz,db99ef29e91f6eed6c233e1cdd38cf5ffc522a6bb6d567a855f5bb665aaf548e
tasmania,Australia,2025-09-11,2025-09-11,6501,,False,False,5666,835,False,False,https://data.insideairbnb.com/australia/tas/tasmania/2025-09-11/data/listings.csv.gz,2cb25e2152ce8d3485a3f06a418c3cbc64cc2de66351fe8ca162662273f2f9d1
tasmania,Australia,2025-12-12,2025-12-12,6648,,False,False,5766,882,False,False,https://data.insideairbnb.com/australia/tas/tasmania/2025-12-12/data/listings.csv.gz,f81fee5716cdd4f27b9727d47aae0d2880ddeea6b23e45228c348f2a01a69432
tasmania,Australia,2026-03-19,2026-03-20,6031,,False,False,5412,619,False,False,https://data.insideairbnb.com/australia/tas/tasmania/2026-03-19/data/listings.csv.gz,7783f12efa81383dea46d4b7ebc04c6c97807509087b6fe8e3d55c804ed06c91
tasmania,Australia,2026-06-15,2026-06-24,6618,,False,False,5812,806,False,False,https://data.insideairbnb.com/australia/tas/tasmania/2026-06-15/data/listings.csv.gz,871d0cd467d8fd1c8a611a7ca74c6b751ad241b010bc815a3d18c19f595c4b92
the-hague,The Netherlands,2025-09-25,2025-09-25,1481,,False,False,1047,434,False,False,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-09-25/data/listings.csv.gz,c1efca2e1b1c293922001847879c74ce37542bb838e8ef70399ab93a5d810a7d
the-hague,The Netherlands,2025-12-28,2026-01-05,979,,False,False,979,0,False,False,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-12-28/data/listings.csv.gz,2877497c20dde4f22037d0eae04f98d880aac4a363cf3dfe1ac0468c891ddb47
the-hague,The Netherlands,2026-03-29,2026-03-30,928,,False,False,928,0,False,False,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2026-03-29/data/listings.csv.gz,487a62c8c1b77d39124ec9b368e5722ec188eb878646c213b49624f6cae6d9c4
the-hague,The Netherlands,2026-06-28,2026-07-03,1492,,False,False,1114,378,False,True,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2026-06-28/data/listings.csv.gz,2b47502d4d2fc67d2d3ea508ca73af1b48d071d723deede4d980ab1ca4714a31
thessaloniki,Greece,2025-09-26,2025-09-26,4762,,False,False,4319,443,False,False,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2025-09-26/data/listings.csv.gz,dec154dddb4ddd738550a6bb45d0208e960f3b5653af5c4125baa0f5f1022088
thessaloniki,Greece,2025-12-28,2025-12-30,4690,,False,False,4335,355,False,False,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2025-12-28/data/listings.csv.gz,581440efbe87f47a7e8eaa1cdad2a219328e593cd0bc6c5aa0930ae2190a0ec6
thessaloniki,Greece,2026-03-30,2026-04-06,4356,,False,False,4356,0,False,False,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2026-03-30/data/listings.csv.gz,b8562e94731f52133f53e6d6c09a1e49c5d0e73bb3058dc818b5ddcc4a238189
thessaloniki,Greece,2026-06-29,2026-07-02,4965,,False,False,4672,293,False,False,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2026-06-29/data/listings.csv.gz,34d3a53a6f82352e4fa18b8d54a2c1023db6da51f00cb1735d48e8b4c5b8791c
tokyo,Japan,2025-09-29,2025-09-30,27945,,False,False,25490,2455,False,False,https://data.insideairbnb.com/japan/kant%C5%8D/tokyo/2025-09-29/data/listings.csv.gz,d48df093a3fe7acaa13619ab7976bc7b834e006cde306a1c2d11e30b0ee4034e
tokyo,Japan,2025-12-29,2026-01-05,29807,,False,False,27555,2252,False,False,https://data.insideairbnb.com/japan/kant%C5%8D/tokyo/2025-12-29/data/listings.csv.gz,6de573173ec25473e5c2519a746dcbb64856e103fe08ea5c579de7f056c49b78
tokyo,Japan,2026-03-30,2026-04-03,24790,,False,False,24790,0,False,False,https://data.insideairbnb.com/japan/kant%C5%8D/tokyo/2026-03-30/data/listings.csv.gz,0d8fb4dd32571b7a933a3386b2e5397034027e023dce9ebe7c1c70cdca944bd3
