series,region,month,value,unit,knowable_from,source_url,vintage_basis
ntto,na,2021-01,1045178.0,persons,2026-09-13,https://www.trade.gov/sites/default/files/2024-06/Monthly%20Arrivals%202000%20to%20Present%20%E2%80%93%20Country%20of%20Residence%20%28COR%29_1.xlsx,current_revised_download; not historical release
eurostat_FR,emea,2023-09,14262425.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2023-10,7415794.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2023-11,4731776.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2023-12,6329780.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-01,5991170.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-02,6041408.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-03,8152067.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-04,8771279.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-05,12656078.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-06,14357368.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-07,24526569.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-08,25312424.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-09,13829782.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-10,8777287.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-11,5166086.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2024-12,7026679.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-01,6479321.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-02,5968563.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-03,7508324.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-04,11013496.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-05,12118645.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-06,16936173.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-07,26543948.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-08,26490195.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-09,14961992.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-10,9535017.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-11,5440450.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2025-12,7757705.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2026-01,6917010.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2026-02,6451280.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2026-03,7638447.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2026-04,10906032.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2026-05,13472802.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_FR,emea,2026-06,16169901.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=FR&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-01,502362.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-02,640089.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-03,644179.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-04,647209.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-05,3486527.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-06,9492166.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-07,22608440.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-08,27216979.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-09,20574732.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-10,11802436.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-11,4250595.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2021-12,4257461.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-01,3881350.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-02,5776549.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-03,7198243.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-04,12866335.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-05,16817240.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-06,27325183.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-07,35717487.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-08,34296007.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-09,27365484.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-10,16724538.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-11,6471770.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2022-12,6629248.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-01,7566036.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-02,9487659.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-03,10433155.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-04,16894983.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-05,22454283.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-06,29204324.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-07,37989324.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-08,36247678.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-09,29981365.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-10,19152955.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-11,7277583.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2023-12,7492910.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-01,8678147.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-02,10944970.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-03,13177520.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-04,16183884.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-05,27571421.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-06,29118746.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-07,40484695.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-08,38266053.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-09,31496922.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-10,21388824.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-11,8107252.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2024-12,8530009.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-01,10890018.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-02,12774043.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-03,13982103.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-04,21620106.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-05,27351702.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-06,38138375.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-07,47804277.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-08,44099703.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-09,37496740.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-10,25505377.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
