series,vector,period,value,days
liia_land_us_plated_vehicles_entering,1545958204,2017-11,470165.0,30
liia_land_us_plated_vehicles_entering,1545958204,2017-12,502764.0,31
liia_land_us_plated_vehicles_entering,1545958204,2018-01,387396.0,31
liia_land_us_plated_vehicles_entering,1545958204,2018-02,393394.0,28
liia_land_us_plated_vehicles_entering,1545958204,2018-03,491799.0,31
liia_land_us_plated_vehicles_entering,1545958204,2018-04,471514.0,30
liia_land_us_plated_vehicles_entering,1545958204,2018-05,628944.0,31
liia_land_us_plated_vehicles_entering,1545958204,2018-06,822151.0,30
liia_land_us_plated_vehicles_entering,1545958204,2018-07,969223.0,31
liia_land_us_plated_vehicles_entering,1545958204,2018-08,968195.0,31
liia_land_us_plated_vehicles_entering,1545958204,2018-09,694448.0,30
liia_land_us_plated_vehicles_entering,1545958204,2018-10,574636.0,31
liia_land_us_plated_vehicles_entering,1545958204,2018-11,482311.0,30
liia_land_us_plated_vehicles_entering,1545958204,2018-12,534240.0,31
liia_land_us_plated_vehicles_entering,1545958204,2019-01,390745.0,31
liia_land_us_plated_vehicles_entering,1545958204,2019-02,382767.0,28
liia_land_us_plated_vehicles_entering,1545958204,2019-03,486583.0,31
liia_land_us_plated_vehicles_entering,1545958204,2019-04,513430.0,30
liia_land_us_plated_vehicles_entering,1545958204,2019-05,653288.0,31
liia_land_us_plated_vehicles_entering,1545958204,2019-06,821817.0,30
liia_land_us_plated_vehicles_entering,1545958204,2019-07,990499.0,31
liia_land_us_plated_vehicles_entering,1545958204,2019-08,1014610.0,31
liia_land_us_plated_vehicles_entering,1545958204,2019-09,673214.0,30
liia_land_us_plated_vehicles_entering,1545958204,2019-10,585808.0,31
liia_land_us_plated_vehicles_entering,1545958204,2019-11,485980.0,30
liia_land_us_plated_vehicles_entering,1545958204,2019-12,523165.0,31
liia_land_us_plated_vehicles_entering,1545958204,2020-01,412946.0,31
liia_land_us_plated_vehicles_entering,1545958204,2020-02,433473.0,29
liia_land_us_plated_vehicles_entering,1545958204,2020-03,237372.0,31
liia_land_us_plated_vehicles_entering,1545958204,2020-04,40334.0,30
liia_land_us_plated_vehicles_entering,1545958204,2020-05,55987.0,31
liia_land_us_plated_vehicles_entering,1545958204,2020-06,69733.0,30
liia_land_us_plated_vehicles_entering,1545958204,2020-07,74198.0,31
liia_land_us_plated_vehicles_entering,1545958204,2020-08,77642.0,31
liia_land_us_plated_vehicles_entering,1545958204,2020-09,75858.0,30
liia_land_us_plated_vehicles_entering,1545958204,2020-10,74738.0,31
liia_land_us_plated_vehicles_entering,1545958204,2020-11,63563.0,30
liia_land_us_plated_vehicles_entering,1545958204,2020-12,68562.0,31
liia_land_us_plated_vehicles_entering,1545958204,2021-01,57559.0,31
liia_land_us_plated_vehicles_entering,1545958204,2021-02,53504.0,28
liia_land_us_plated_vehicles_entering,1545958204,2021-03,68960.0,31
liia_land_us_plated_vehicles_entering,1545958204,2021-04,68471.0,30
liia_land_us_plated_vehicles_entering,1545958204,2021-05,79194.0,31
liia_land_us_plated_vehicles_entering,1545958204,2021-06,85779.0,30
liia_land_us_plated_vehicles_entering,1545958204,2021-07,109721.0,31
liia_land_us_plated_vehicles_entering,1545958204,2021-08,231350.0,31
liia_land_us_plated_vehicles_entering,1545958204,2021-09,221224.0,30
liia_land_us_plated_vehicles_entering,1545958204,2021-10,202913.0,31
liia_land_us_plated_vehicles_entering,1545958204,2021-11,170976.0,30
liia_land_us_plated_vehicles_entering,1545958204,2021-12,185985.0,31
liia_land_us_plated_vehicles_entering,1545958204,2022-01,101963.0,31
liia_land_us_plated_vehicles_entering,1545958204,2022-02,126148.0,28
liia_land_us_plated_vehicles_entering,1545958204,2022-03,173551.0,31
liia_land_us_plated_vehicles_entering,1545958204,2022-04,271433.0,30
liia_land_us_plated_vehicles_entering,1545958204,2022-05,344968.0,31
liia_land_us_plated_vehicles_entering,1545958204,2022-06,451155.0,30
liia_land_us_plated_vehicles_entering,1545958204,2022-07,575415.0,31
liia_land_us_plated_vehicles_entering,1545958204,2022-08,538838.0,31
liia_land_us_plated_vehicles_entering,1545958204,2022-09,443120.0,30
liia_land_us_plated_vehicles_entering,1545958204,2022-10,449068.0,31
liia_land_us_plated_vehicles_entering,1545958204,2022-11,353866.0,30
liia_land_us_plated_vehicles_entering,1545958204,2022-12,387920.0,31
liia_land_us_plated_vehicles_entering,1545958204,2023-01,315249.0,31
liia_land_us_plated_vehicles_entering,1545958204,2023-02,328382.0,28
liia_land_us_plated_vehicles_entering,1545958204,2023-03,379195.0,31
liia_land_us_plated_vehicles_entering,1545958204,2023-04,425245.0,30
liia_land_us_plated_vehicles_entering,1545958204,2023-05,523984.0,31
liia_land_us_plated_vehicles_entering,1545958204,2023-06,677652.0,30
liia_land_us_plated_vehicles_entering,1545958204,2023-07,804305.0,31
liia_land_us_plated_vehicles_entering,1545958204,2023-08,761477.0,31
liia_land_us_plated_vehicles_entering,1545958204,2023-09,608945.0,30
liia_land_us_plated_vehicles_entering,1545958204,2023-10,502554.0,31
liia_land_us_plated_vehicles_entering,1545958204,2023-11,417053.0,30
liia_land_us_plated_vehicles_entering,1545958204,2023-12,477335.0,31
liia_land_us_plated_vehicles_entering,1545958204,2024-01,324822.0,31
liia_land_us_plated_vehicles_entering,1545958204,2024-02,388738.0,29
liia_land_us_plated_vehicles_entering,1545958204,2024-03,444714.0,31
liia_land_us_plated_vehicles_entering,1545958204,2024-04,468816.0,30
liia_land_us_plated_vehicles_entering,1545958204,2024-05,580112.0,31
liia_land_us_plated_vehicles_entering,1545958204,2024-06,718382.0,30
liia_land_us_plated_vehicles_entering,1545958204,2024-07,839015.0,31
liia_land_us_plated_vehicles_entering,1545958204,2024-08,833125.0,31
liia_land_us_plated_vehicles_entering,1545958204,2024-09,585251.0,30
liia_land_us_plated_vehicles_entering,1545958204,2024-10,540996.0,31
liia_land_us_plated_vehicles_entering,1545958204,2024-11,478058.0,30
liia_land_us_plated_vehicles_entering,1545958204,2024-12,507928.0,31
liia_land_us_plated_vehicles_entering,1545958204,2025-01,380388.0,31
liia_land_us_plated_vehicles_entering,1545958204,2025-02,358548.0,28
liia_land_us_plated_vehicles_entering,1545958204,2025-03,410156.0,31
liia_land_us_plated_vehicles_entering,1545958204,2025-04,425203.0,30
liia_land_us_plated_vehicles_entering,1545958204,2025-05,536153.0,31
liia_land_us_plated_vehicles_entering,1545958204,2025-06,657786.0,30
liia_land_us_plated_vehicles_entering,1545958204,2025-07,790355.0,31
liia_land_us_plated_vehicles_entering,1545958204,2025-08,808433.0,31
liia_land_us_plated_vehicles_entering,1545958204,2025-09,558461.0,30
liia_land_us_plated_vehicles_entering,1545958204,2025-10,534347.0,31
liia_land_us_plated_vehicles_entering,1545958204,2025-11,432798.0,30
liia_land_us_plated_vehicles_entering,1545958204,2025-12,463189.0,31
liia_land_us_plated_vehicles_entering,1545958204,2026-01,365050.0,31
liia_land_us_plated_vehicles_entering,1545958204,2026-02,375311.0,28
liia_land_us_plated_vehicles_entering,1545958204,2026-03,416446.0,31
liia_land_us_plated_vehicles_entering,1545958204,2026-04,443883.0,30
liia_land_us_plated_vehicles_entering,1545958204,2026-05,581896.0,31
liia_land_us_plated_vehicles_entering,1545958204,2026-06,699287.0,30
liia_land_us_plated_vehicles_entering,1545958204,2026-07,843981.0,31
liia_land_us_plated_vehicles_entering,1545958204,2026-08,814576.0,31
liia_land_vehicles_entering_total,1545958070,2017-09,1982884.0,30
liia_land_vehicles_entering_total,1545958070,2017-10,1772598.0,31
liia_land_vehicles_entering_total,1545958070,2017-11,1552534.0,30
liia_land_vehicles_entering_total,1545958070,2017-12,1573710.0,31
liia_land_vehicles_entering_total,1545958070,2018-01,1355646.0,31
liia_land_vehicles_entering_total,1545958070,2018-02,1296748.0,28
liia_land_vehicles_entering_total,1545958070,2018-03,1721045.0,31
liia_land_vehicles_entering_total,1545958070,2018-04,1738175.0,30
liia_land_vehicles_entering_total,1545958070,2018-05,2000745.0,31
liia_land_vehicles_entering_total,1545958070,2018-06,2117131.0,30
liia_land_vehicles_entering_total,1545958070,2018-07,2432782.0,31
liia_land_vehicles_entering_total,1545958070,2018-08,2516355.0,31
liia_land_vehicles_entering_total,1545958070,2018-09,1944111.0,30
liia_land_vehicles_entering_total,1545958070,2018-10,1764186.0,31
liia_land_vehicles_entering_total,1545958070,2018-11,1515103.0,30
liia_land_vehicles_entering_total,1545958070,2018-12,1587742.0,31
liia_land_vehicles_entering_total,1545958070,2019-01,1275723.0,31
liia_land_vehicles_entering_total,1545958070,2019-02,1202671.0,28
liia_land_vehicles_entering_total,1545958070,2019-03,1647287.0,31
liia_land_vehicles_entering_total,1545958070,2019-04,1728354.0,30
liia_land_vehicles_entering_total,1545958070,2019-05,1890530.0,31
liia_land_vehicles_entering_total,1545958070,2019-06,2034827.0,30
liia_land_vehicles_entering_total,1545958070,2019-07,2450293.0,31
liia_land_vehicles_entering_total,1545958070,2019-08,2571102.0,31
liia_land_vehicles_entering_total,1545958070,2019-09,1901162.0,30
liia_land_vehicles_entering_total,1545958070,2019-10,1726816.0,31
liia_land_vehicles_entering_total,1545958070,2019-11,1498353.0,30
liia_land_vehicles_entering_total,1545958070,2019-12,1568805.0,31
liia_land_vehicles_entering_total,1545958070,2020-01,1308475.0,31
liia_land_vehicles_entering_total,1545958070,2020-02,1329782.0,29
liia_land_vehicles_entering_total,1545958070,2020-03,924892.0,31
liia_land_vehicles_entering_total,1545958070,2020-04,130054.0,30
liia_land_vehicles_entering_total,1545958070,2020-05,155144.0,31
liia_land_vehicles_entering_total,1545958070,2020-06,187164.0,30
liia_land_vehicles_entering_total,1545958070,2020-07,199041.0,31
liia_land_vehicles_entering_total,1545958070,2020-08,206009.0,31
liia_land_vehicles_entering_total,1545958070,2020-09,208199.0,30
liia_land_vehicles_entering_total,1545958070,2020-10,212451.0,31
liia_land_vehicles_entering_total,1545958070,2020-11,183062.0,30
liia_land_vehicles_entering_total,1545958070,2020-12,192165.0,31
liia_land_vehicles_entering_total,1545958070,2021-01,176032.0,31
liia_land_vehicles_entering_total,1545958070,2021-02,167133.0,28
liia_land_vehicles_entering_total,1545958070,2021-03,212855.0,31
liia_land_vehicles_entering_total,1545958070,2021-04,217555.0,30
liia_land_vehicles_entering_total,1545958070,2021-05,234514.0,31
liia_land_vehicles_entering_total,1545958070,2021-06,246169.0,30
liia_land_vehicles_entering_total,1545958070,2021-07,274641.0,31
liia_land_vehicles_entering_total,1545958070,2021-08,414361.0,31
liia_land_vehicles_entering_total,1545958070,2021-09,396539.0,30
liia_land_vehicles_entering_total,1545958070,2021-10,382471.0,31
liia_land_vehicles_entering_total,1545958070,2021-11,421218.0,30
liia_land_vehicles_entering_total,1545958070,2021-12,569263.0,31
liia_land_vehicles_entering_total,1545958070,2022-01,320025.0,31
liia_land_vehicles_entering_total,1545958070,2022-02,346597.0,28
liia_land_vehicles_entering_total,1545958070,2022-03,540585.0,31
liia_land_vehicles_entering_total,1545958070,2022-04,927870.0,30
liia_land_vehicles_entering_total,1545958070,2022-05,1053521.0,31
liia_land_vehicles_entering_total,1545958070,2022-06,1150266.0,30
liia_land_vehicles_entering_total,1545958070,2022-07,1432122.0,31
liia_land_vehicles_entering_total,1545958070,2022-08,1467421.0,31
liia_land_vehicles_entering_total,1545958070,2022-09,1197848.0,30
liia_land_vehicles_entering_total,1545958070,2022-10,1287270.0,31
liia_land_vehicles_entering_total,1545958070,2022-11,1078864.0,30
liia_land_vehicles_entering_total,1545958070,2022-12,1070268.0,31
liia_land_vehicles_entering_total,1545958070,2023-01,1018543.0,31
liia_land_vehicles_entering_total,1545958070,2023-02,982995.0,28
liia_land_vehicles_entering_total,1545958070,2023-03,1228939.0,31
liia_land_vehicles_entering_total,1545958070,2023-04,1318724.0,30
liia_land_vehicles_entering_total,1545958070,2023-05,1462651.0,31
liia_land_vehicles_entering_total,1545958070,2023-06,1607076.0,30
liia_land_vehicles_entering_total,1545958070,2023-07,2000675.0,31
liia_land_vehicles_entering_total,1545958070,2023-08,2042306.0,31
liia_land_vehicles_entering_total,1545958070,2023-09,1626988.0,30
liia_land_vehicles_entering_total,1545958070,2023-10,1486556.0,31
liia_land_vehicles_entering_total,1545958070,2023-11,1288978.0,30
liia_land_vehicles_entering_total,1545958070,2023-12,1350252.0,31
liia_land_vehicles_entering_total,1545958070,2024-01,1105021.0,31
liia_land_vehicles_entering_total,1545958070,2024-02,1179390.0,29
liia_land_vehicles_entering_total,1545958070,2024-03,1466136.0,31
liia_land_vehicles_entering_total,1545958070,2024-04,1473123.0,30
liia_land_vehicles_entering_total,1545958070,2024-05,1645089.0,31
liia_land_vehicles_entering_total,1545958070,2024-06,1746997.0,30
liia_land_vehicles_entering_total,1545958070,2024-07,2103182.0,31
liia_land_vehicles_entering_total,1545958070,2024-08,2168869.0,31
liia_land_vehicles_entering_total,1545958070,2024-09,1684182.0,30
liia_land_vehicles_entering_total,1545958070,2024-10,1583661.0,31
liia_land_vehicles_entering_total,1545958070,2024-11,1403710.0,30
liia_land_vehicles_entering_total,1545958070,2024-12,1434638.0,31
liia_land_vehicles_entering_total,1545958070,2025-01,1180384.0,31
liia_land_vehicles_entering_total,1545958070,2025-02,992800.0,28
liia_land_vehicles_entering_total,1545958070,2025-03,1155370.0,31
liia_land_vehicles_entering_total,1545958070,2025-04,1104891.0,30
liia_land_vehicles_entering_total,1545958070,2025-05,1231981.0,31
liia_land_vehicles_entering_total,1545958070,2025-06,1383974.0,30
liia_land_vehicles_entering_total,1545958070,2025-07,1649035.0,31
liia_land_vehicles_entering_total,1545958070,2025-08,1747686.0,31
liia_land_vehicles_entering_total,1545958070,2025-09,1337888.0,30
liia_land_vehicles_entering_total,1545958070,2025-10,1304967.0,31
liia_land_vehicles_entering_total,1545958070,2025-11,1123137.0,30
liia_land_vehicles_entering_total,1545958070,2025-12,1141346.0,31
liia_land_vehicles_entering_total,1545958070,2026-01,973613.0,31
liia_land_vehicles_entering_total,1545958070,2026-02,946496.0,28
liia_land_vehicles_entering_total,1545958070,2026-03,1141359.0,31
liia_land_vehicles_entering_total,1545958070,2026-04,1164185.0,30
liia_land_vehicles_entering_total,1545958070,2026-05,1350775.0,31
liia_land_vehicles_entering_total,1545958070,2026-06,1450222.0,30
liia_land_vehicles_entering_total,1545958070,2026-07,1783471.0,31
liia_land_vehicles_entering_total,1545958070,2026-08,1822881.0,31
