market,period,arrivals
total,2004-07,18.32450377357027
total,2004-08,3.1776227333841973
total,2004-09,5.244179083601779
total,2004-10,2.1774754243083976
total,2004-11,9.44300066376411
total,2004-12,8.839697137722041
total,2005-01,-4.096713192924838
total,2005-02,24.41589484550404
total,2005-03,14.088604642598483
total,2005-04,6.904449184322317
total,2005-05,5.9744823592835985
total,2005-06,9.13479721902641
total,2005-07,9.666169553745547
total,2005-08,8.943259801116099
total,2005-09,12.229167099279437
total,2005-10,11.15892560160043
total,2005-11,8.187860683425058
total,2005-12,12.912554842619798
total,2006-01,18.849461532501735
total,2006-02,-1.0691872328957004
total,2006-03,3.8657556846711145
total,2006-04,15.043137818571338
total,2006-05,10.470803689858911
total,2006-06,1.1732174026643207
total,2006-07,4.835079770223501
total,2006-08,5.9537221876490065
total,2006-09,6.136416621335087
total,2006-10,16.690490526888155
total,2006-11,13.081757181759286
total,2006-12,13.928513779738111
total,2007-01,0.6989941264284596
total,2007-02,22.83919627324842
total,2007-03,18.207449278915462
total,2007-04,6.201669148127607
total,2007-05,13.330979693890427
total,2007-06,13.320301291248214
total,2007-07,15.139830683637271
total,2007-08,15.558637229056814
total,2007-09,20.144797926178512
total,2007-10,12.235761608336134
total,2007-11,15.40628061619745
total,2007-12,15.467458267684279
total,2008-01,15.126601228383919
total,2008-02,10.304176606819809
total,2008-03,6.859669263598846
total,2008-04,9.228810639567286
total,2008-05,10.78016340375838
total,2008-06,7.863751317509497
total,2008-07,2.1386911828974036
total,2008-08,-2.039808679649312
total,2008-09,-6.95722326290695
total,2008-10,-5.906085911103702
total,2008-11,-19.40394351922906
total,2008-12,-24.108109067040402
total,2009-01,-18.370281858438176
total,2009-02,-41.3165672400571
total,2009-03,-22.28386632933261
total,2009-04,-19.694092515921724
total,2009-05,-34.01732321544526
total,2009-06,-37.72740010828053
total,2009-07,-23.307539769118506
total,2009-08,-8.414305775300463
total,2009-09,-16.482412843965164
total,2009-10,-11.28145505338155
total,2009-11,2.0954270259136933
total,2009-12,22.117680976480173
total,2010-01,10.276523964434375
total,2010-02,62.735299587889244
total,2010-03,24.81559517821404
total,2010-04,25.849535296249655
total,2010-05,48.51321665263231
total,2010-06,59.5242526983439
total,2010-07,38.85750772061033
total,2010-08,18.119708175271427
total,2010-09,34.02372167366266
total,2010-10,10.953330455039875
total,2010-11,12.339472189336547
total,2010-12,3.427043720170488
total,2011-01,11.517679504517872
total,2011-02,2.1678782282828593
total,2011-03,-50.306615338657764
total,2011-04,-62.46872668774391
total,2011-05,-50.40077743336088
total,2011-06,-36.064685170087316
total,2011-07,-36.067435936543205
total,2011-08,-31.919025818306395
total,2011-09,-24.942877523838177
total,2011-10,-15.328113871174438
total,2011-11,-13.061696423226806
total,2011-12,-11.8
total,2012-01,-4.525002835741262
total,2012-02,-19.56776122214977
total,2012-03,91.8650546110311
total,2012-04,163.49306687039007
total,2012-05,86.43870726110518
total,2012-06,57.763645141989855
total,2012-07,50.88345452894001
total,2012-08,41.6715004309217
total,2012-09,22.184148928863777
total,2012-10,14.641360010784467
total,2012-11,17.58196134314531
total,2012-12,20.551965474627735
total,2013-01,-1.9325712173614562
total,2013-02,33.49046849580293
total,2013-03,26.65466658390747
total,2013-04,18.41430387655376
total,2013-05,31.236526416469047
total,2013-06,31.94080816245247
total,2013-07,18.394606194094848
total,2013-08,17.0670813534322
total,2013-09,31.709910837856768
total,2013-10,31.552402216907893
total,2013-11,29.503290427231292
total,2013-12,25.346864265839613
total,2014-01,41.18978178609353
total,2014-02,20.63992542428646
total,2014-03,22.582214733776425
total,2014-04,33.41801938642516
total,2014-05,25.33709995796245
total,2014-06,17.113840717550104
total,2014-07,26.620885475239064
total,2014-08,22.41777446300057
total,2014-09,26.775675170652605
total,2014-10,36.95453174808304
total,2014-11,39.11650440354762
total,2014-12,42.98274938663329
total,2015-01,29.06582458429952
total,2015-02,57.60789527510738
total,2015-03,45.24448412702188
total,2015-04,43.3
total,2015-05,49.62792024505768
total,2015-06,51.8
total,2015-07,51.04940915618937
total,2015-08,63.8
total,2015-09,46.684111210788444
total,2015-10,43.84350144097883
total,2015-11,41.010093056733524
total,2015-12,43.448647450433754
total,2016-01,51.99488178280737
total,2016-02,36.366225372787824
total,2016-03,31.697860708483432
total,2016-04,17.96382482825605
total,2016-05,15.33987844559472
total,2016-06,23.937366043397887
total,2016-07,19.709324025363387
total,2016-08,12.779750173773266
total,2016-09,18.982538233280067
total,2016-10,16.762962173331914
total,2016-11,13.829868592758942
total,2016-12,15.651305882817397
total,2017-01,23.963183657820778
total,2017-02,7.63444583966691
total,2017-03,9.759100296086203
total,2017-04,23.88786648585264
total,2017-05,21.184437471152435
total,2017-06,18.165684823958244
total,2017-07,16.76791710339127
total,2017-08,20.895319909780923
total,2017-09,18.87974743593888
total,2017-10,21.501153609900086
total,2017-11,26.80355806002332
total,2017-12,22.94952619854797
total,2018-01,8.962140867059176
total,2018-02,23.260278292597736
total,2018-03,18.239042755378886
total,2018-04,12.475833375339773
total,2018-05,16.57437496649914
total,2018-06,15.265197264624476
total,2018-07,5.613313056261426
total,2018-08,4.060380362214366
total,2018-09,-5.297784692725771
total,2018-10,1.7518076040364594
total,2018-11,3.055911935642164
total,2018-12,4.383281071146117
total,2019-01,7.512965692535678
total,2019-02,3.7869172122710015
total,2019-03,5.8352211463690296
total,2019-04,0.8951921558731257
total,2019-05,3.664938102137838
total,2019-06,6.485542759807146
total,2019-07,5.619588706374202
total,2019-08,-2.2454045176513233
total,2019-09,5.245798402015197
total,2019-10,-5.454875956691836
total,2019-11,-0.38669779181972785
total,2019-12,-4.004482144377036
total,2020-01,2661022.0
total,2020-02,1085147.0
total,2020-03,193658.0
total,2020-04,2917.0
total,2020-05,1663.0
total,2020-06,2565.0
total,2020-07,3782.0
total,2020-08,8658.0
total,2020-09,13684.0
total,2020-10,27386.0
total,2020-11,56673.0
total,2020-12,58673.0
total,2021-01,46522.0
total,2021-02,7355.0
total,2021-03,12276.0
total,2021-04,10853.0
total,2021-05,10035.0
total,2021-06,9251.0
total,2021-07,51055.0
total,2021-08,25916.0
total,2021-09,17720.0
total,2021-10,22113.0
total,2021-11,20682.0
total,2021-12,12084.0
total,2022-01,17766.0
total,2022-02,16719.0
total,2022-03,66121.0
total,2022-04,139548.0
total,2022-05,147046.0
total,2022-06,120430.0
total,2022-07,144578.0
total,2022-08,169902.0
total,2022-09,206641.0
total,2022-10,498646.0
total,2022-11,934599.0
total,2022-12,1370114.0
total,2023-01,1497472.0
total,2023-02,1475455.0
total,2023-03,1817616.0
total,2023-04,1949236.0
total,2023-05,1899176.0
total,2023-06,2073441.0
total,2023-07,2320694.0
total,2023-08,2157190.0
total,2023-09,2184442.0
total,2023-10,2516623.0
total,2023-11,2440890.0
total,2023-12,2734115.0
total,2024-01,2688478.0
total,2024-02,2788224.0
total,2024-03,3081781.0
total,2024-04,3043003.0
total,2024-05,3040294.0
total,2024-06,3140642.0
total,2024-07,3292602.0
total,2024-08,2933381.0
total,2024-09,2872487.0
total,2024-10,3312193.0
total,2024-11,3187175.0
total,2024-12,3489888.0
total,2025-01,3781629.0
total,2025-02,3258491.0
total,2025-03,3497755.0
total,2025-04,3909128.0
total,2025-05,3693587.0
total,2025-06,3377985.0
total,2025-07,3437118.0
total,2025-08,3428406.0
total,2025-09,3267228.0
total,2025-10,3896524.0
total,2025-11,3517659.0
total,2025-12,3617791.0
total,2026-01,3597881.0
total,2026-02,3466848.0
total,2026-03,3619159.0
total,2026-04,3692364.0
total,2026-05,3560256.0
total,2026-06,3148600.0
total,2026-07,3442100.0
usa,2003-01,0.06702016518499931
usa,2003-02,-8.972905929901842
usa,2003-03,-7.952366535472805
usa,2003-04,-30.32492070477896
usa,2003-05,-28.637370753323495
usa,2003-06,-17.885675783452285
usa,2003-07,-13.826719372037076
usa,2003-08,-4.53954347900482
usa,2003-09,-0.682889117950225
usa,2003-10,-3.2257125812975573
usa,2003-11,2.5849896817638864
usa,2003-12,-2.1601656500083948
usa,2004-01,3.3448241898946094
usa,2004-02,11.504216881621915
usa,2004-03,7.615079800147214
usa,2004-04,45.37474679270764
usa,2004-05,53.76455368693402
usa,2004-06,30.18454015674189
usa,2004-07,16.2982794084038
usa,2004-08,5.777124522755386
usa,2004-09,4.649999073336161
usa,2004-10,7.033317296127024
usa,2004-11,9.002999823539781
usa,2004-12,6.07447234456329
usa,2005-01,9.989897642147795
usa,2005-02,11.933254677229058
usa,2005-03,17.766231498057024
usa,2005-04,15.324453500741654
usa,2005-05,2.4931291715744095
usa,2005-06,5.074542390759063
usa,2005-07,10.354846859998318
usa,2005-08,6.156374974581439
usa,2005-09,4.338894201820565
usa,2005-10,7.74546986936366
usa,2005-11,2.9786958492520768
usa,2005-12,4.319223510380169
usa,2006-01,-0.6360044364342059
usa,2006-02,-10.732570396024698
usa,2006-03,-8.70161649117604
usa,2006-04,-0.8262852243052521
usa,2006-05,-1.0575423427367525
usa,2006-06,1.9721861763337643
usa,2006-07,-1.8379780968977002
usa,2006-08,1.0136483358607933
usa,2006-09,1.8229343472061998
usa,2006-10,7.03092407175636
usa,2006-11,2.521536816952775
usa,2006-12,0.5875460904924239
usa,2007-01,-5.561853602385895
usa,2007-02,1.3199510816851472
usa,2007-03,2.864297800338406
usa,2007-04,-2.0475535468657853
usa,2007-05,0.05254352124555339
usa,2007-06,-6.481625988931171
usa,2007-07,-0.9459144271386748
usa,2007-08,-0.640012642225031
usa,2007-09,8.839806634439057
usa,2007-10,-3.3679671607975905
usa,2007-11,-1.6882360157016763
usa,2007-12,10.661367957655997
usa,2008-01,0.038782595848417145
usa,2008-02,3.9873470407058846
usa,2008-03,8.199655222328943
usa,2008-04,-7.470710961322425
usa,2008-05,-4.497021794109926
usa,2008-06,-1.5494621171275185
usa,2008-07,-4.515723928627494
usa,2008-08,-9.15149105367793
usa,2008-09,-11.397852756038162
usa,2008-10,-14.211163212827103
usa,2008-11,-12.588317866333938
usa,2008-12,-14.960605544634149
usa,2009-01,-12.669608078421234
usa,2009-02,-22.276256804354787
usa,2009-03,-21.04181362652332
usa,2009-04,-10.808545081374845
usa,2009-05,-15.208740322697338
usa,2009-06,-11.642826407270732
usa,2009-07,-3.5880644454186665
usa,2009-08,1.615868069536603
usa,2009-09,-9.557311023145658
usa,2009-10,-2.176085103881988
usa,2009-11,3.2510170580258375
usa,2009-12,1.2195565910662935
usa,2010-01,2.8262799644865453
usa,2010-02,12.379946957797983
usa,2010-03,10.215492675713563
usa,2010-04,8.379788682180589
usa,2010-05,11.884973120573434
usa,2010-06,5.931052802455653
usa,2010-07,-3.2995609111448942
usa,2010-08,-4.470746330370062
usa,2010-09,8.174381713237253
usa,2010-10,-0.8831878877089707
usa,2010-11,2.10313482874227
usa,2010-12,-2.8862753560638765
usa,2011-01,6.296897806467541
usa,2011-02,3.4139076641081374
usa,2011-03,-45.5871871200369
usa,2011-04,-55.459860344801804
usa,2011-05,-37.811742094906876
usa,2011-06,-29.440938409885618
usa,2011-07,-23.400096986083966
usa,2011-08,-15.556637630976212
usa,2011-09,-17.13104471810456
usa,2011-10,-11.148827834942182
usa,2011-11,-10.2
usa,2011-12,-4.9
usa,2012-01,-6.649131628824506
usa,2012-02,-3.318932092611064
usa,2012-03,69.54332973750451
usa,2012-04,115.5498858600779
usa,2012-05,59.909246995339714
usa,2012-06,46.20320644447955
usa,2012-07,26.13424904560017
usa,2012-08,13.576661042649988
usa,2012-09,14.47455386649041
usa,2012-10,13.514804202483276
usa,2012-11,9.769107529921769
usa,2012-12,12.771093719581046
usa,2013-01,6.200795558133748
usa,2013-02,4.241813140225048
usa,2013-03,14.38569913649448
usa,2013-04,8.343197109394467
usa,2013-05,13.574660633484157
usa,2013-06,9.77866007643587
usa,2013-07,14.600760456273761
usa,2013-08,9.716058668672417
usa,2013-09,14.097072189525448
usa,2013-10,10.780395456457725
usa,2013-11,12.00247261238367
usa,2013-12,17.750233055967968
usa,2014-01,16.5935116365268
usa,2014-02,14.35103763629968
usa,2014-03,7.182210685243561
usa,2014-04,22.61625817580679
usa,2014-05,8.546154365588492
usa,2014-06,8.094476565383204
usa,2014-07,10.069011280690106
usa,2014-08,9.488062796716193
usa,2014-09,13.124173617799244
usa,2014-10,11.909508890426011
usa,2014-11,12.287667872692708
usa,2014-12,7.815798733286414
usa,2015-01,3.8717017752271374
usa,2015-02,13.72846816364195
usa,2015-03,18.139356720087974
usa,2015-04,12.4
usa,2015-05,14.6952334739278
usa,2015-06,16.197792193012404
usa,2015-07,18.403125263754404
usa,2015-08,20.41701235070363
usa,2015-09,10.069118771734892
usa,2015-10,16.598797750630197
usa,2015-11,21.10372322269704
usa,2015-12,22.264376725275014
usa,2016-01,22.274125738953956
usa,2016-02,14.299237621921336
usa,2016-03,21.543996904057153
usa,2016-04,19.04454015496762
usa,2016-05,21.474442419508804
usa,2016-06,22.7711232774747
usa,2016-07,19.791040824431533
usa,2016-08,15.413514286457115
usa,2016-09,26.91304290827094
usa,2016-10,24.186138366871774
usa,2016-11,16.970475836179787
usa,2016-12,16.8208915383931
usa,2017-01,16.169360681869065
usa,2017-02,8.830750118315194
usa,2017-03,12.662748371440614
usa,2017-04,23.597277338309112
usa,2017-05,11.334166815502769
usa,2017-06,10.077142150566814
usa,2017-07,9.973987554830146
usa,2017-08,3.598661905995513
usa,2017-09,3.476985373109656
usa,2017-10,5.401039530620963
usa,2017-11,10.744884879675396
usa,2017-12,10.594462850832102
usa,2018-01,4.344374766111381
usa,2018-02,11.329446777284025
usa,2018-03,15.30835153755672
usa,2018-04,4.208661138280534
usa,2018-05,12.666035677618058
usa,2018-06,17.212740515273396
usa,2018-07,13.40893104221259
usa,2018-08,12.08332427319576
usa,2018-09,4.455247868708456
usa,2018-10,14.330977527197653
usa,2018-11,10.526498999216782
usa,2018-12,9.199063393133855
usa,2019-01,12.147064577129573
usa,2019-02,13.115814657487434
usa,2019-03,16.957685275959822
usa,2019-04,15.792230051418787
usa,2019-05,11.7461537913899
usa,2019-06,8.504600089033971
usa,2019-07,6.917445949998637
usa,2019-08,14.294028634617618
usa,2019-09,21.553561359748457
usa,2019-10,6.5190968001833625
usa,2019-11,17.311780545800985
usa,2019-12,13.912495072920777
usa,2020-01,117343.0
usa,2020-02,73373.0
usa,2020-03,22964.0
usa,2020-04,340.0
usa,2020-05,47.0
usa,2020-06,136.0
usa,2020-07,403.0
usa,2020-08,698.0
usa,2020-09,632.0
usa,2020-10,932.0
usa,2020-11,1091.0
usa,2020-12,1348.0
usa,2021-01,1206.0
usa,2021-02,367.0
usa,2021-03,550.0
usa,2021-04,583.0
usa,2021-05,958.0
usa,2021-06,1162.0
usa,2021-07,6139.0
usa,2021-08,2981.0
usa,2021-09,1657.0
usa,2021-10,2035.0
usa,2021-11,1432.0
usa,2021-12,956.0
usa,2022-01,1785.0
usa,2022-02,595.0
usa,2022-03,3199.0
usa,2022-04,5214.0
usa,2022-05,8066.0
usa,2022-06,9724.0
usa,2022-07,14127.0
usa,2022-08,15823.0
usa,2022-09,17965.0
usa,2022-10,53242.0
usa,2022-11,84289.0
usa,2022-12,109484.0
usa,2023-01,88114.0
usa,2023-02,86946.0
usa,2023-03,203041.0
usa,2023-04,183893.0
usa,2023-05,183408.0
usa,2023-06,226806.0
usa,2023-07,198845.0
usa,2023-08,138362.0
usa,2023-09,156637.0
usa,2023-10,211867.0
usa,2023-11,184769.0
usa,2023-12,183166.0
usa,2024-01,131855.0
usa,2024-02,148719.0
usa,2024-03,290075.0
usa,2024-04,228900.0
usa,2024-05,246972.0
usa,2024-06,296414.0
usa,2024-07,251218.0
usa,2024-08,174051.0
usa,2024-09,191942.0
usa,2024-10,278461.0
usa,2024-11,247464.0
usa,2024-12,238523.0
usa,2025-01,182556.0
usa,2025-02,191494.0
usa,2025-03,342752.0
usa,2025-04,327542.0
usa,2025-05,311933.0
usa,2025-06,345150.0
usa,2025-07,277080.0
usa,2025-08,194525.0
usa,2025-09,224793.0
usa,2025-10,335744.0
usa,2025-11,302547.0
usa,2025-12,270704.0
usa,2026-01,207784.0
usa,2026-02,219741.0
usa,2026-03,375948.0
usa,2026-04,330052.0
usa,2026-05,333696.0
usa,2026-06,354500.0
usa,2026-07,286200.0
