series,vector,period,value
other_country_residents_entering_overnight,1296956516,2015-07,804977.0
other_country_residents_entering_overnight,1296956516,2015-08,741130.0
other_country_residents_entering_overnight,1296956516,2015-09,622430.0
other_country_residents_entering_overnight,1296956516,2015-10,391796.0
other_country_residents_entering_overnight,1296956516,2015-11,226764.0
other_country_residents_entering_overnight,1296956516,2015-12,354415.0
other_country_residents_entering_overnight,1296956516,2016-01,260515.0
other_country_residents_entering_overnight,1296956516,2016-02,268305.0
other_country_residents_entering_overnight,1296956516,2016-03,289422.0
other_country_residents_entering_overnight,1296956516,2016-04,333070.0
other_country_residents_entering_overnight,1296956516,2016-05,509505.0
other_country_residents_entering_overnight,1296956516,2016-06,710797.0
other_country_residents_entering_overnight,1296956516,2016-07,948570.0
other_country_residents_entering_overnight,1296956516,2016-08,876548.0
other_country_residents_entering_overnight,1296956516,2016-09,713929.0
other_country_residents_entering_overnight,1296956516,2016-10,474997.0
other_country_residents_entering_overnight,1296956516,2016-11,266387.0
other_country_residents_entering_overnight,1296956516,2016-12,427475.0
other_country_residents_entering_overnight,1296956516,2017-01,308983.0
other_country_residents_entering_overnight,1296956516,2017-02,293413.0
other_country_residents_entering_overnight,1296956516,2017-03,321278.0
other_country_residents_entering_overnight,1296956516,2017-04,433345.0
other_country_residents_entering_overnight,1296956516,2017-05,558166.0
other_country_residents_entering_overnight,1296956516,2017-06,778664.0
other_country_residents_entering_overnight,1296956516,2017-07,989256.0
other_country_residents_entering_overnight,1296956516,2017-08,916457.0
other_country_residents_entering_overnight,1296956516,2017-09,763123.0
other_country_residents_entering_overnight,1296956516,2017-10,521165.0
other_country_residents_entering_overnight,1296956516,2017-11,304292.0
other_country_residents_entering_overnight,1296956516,2017-12,453339.0
other_country_residents_entering_overnight,1296956516,2018-01,315329.0
other_country_residents_entering_overnight,1296956516,2018-02,337031.0
other_country_residents_entering_overnight,1296956516,2018-03,361892.0
other_country_residents_entering_overnight,1296956516,2018-04,371408.0
other_country_residents_entering_overnight,1296956516,2018-05,579078.0
other_country_residents_entering_overnight,1296956516,2018-06,793093.0
other_country_residents_entering_overnight,1296956516,2018-07,969421.0
other_country_residents_entering_overnight,1296956516,2018-08,921404.0
other_country_residents_entering_overnight,1296956516,2018-09,764109.0
other_country_residents_entering_overnight,1296956516,2018-10,519848.0
other_country_residents_entering_overnight,1296956516,2018-11,302427.0
other_country_residents_entering_overnight,1296956516,2018-12,458460.0
other_country_residents_entering_overnight,1296956516,2019-01,340054.0
other_country_residents_entering_overnight,1296956516,2019-02,325025.0
other_country_residents_entering_overnight,1296956516,2019-03,331990.0
other_country_residents_entering_overnight,1296956516,2019-04,462279.0
other_country_residents_entering_overnight,1296956516,2019-05,638295.0
other_country_residents_entering_overnight,1296956516,2019-06,849845.0
other_country_residents_entering_overnight,1296956516,2019-07,1046457.0
other_country_residents_entering_overnight,1296956516,2019-08,1000645.0
other_country_residents_entering_overnight,1296956516,2019-09,810888.0
other_country_residents_entering_overnight,1296956516,2019-10,549002.0
other_country_residents_entering_overnight,1296956516,2019-11,307861.0
other_country_residents_entering_overnight,1296956516,2019-12,478523.0
other_country_residents_entering_overnight,1296956516,2020-01,351720.0
other_country_residents_entering_overnight,1296956516,2020-02,303268.0
other_country_residents_entering_overnight,1296956516,2020-03,141067.0
other_country_residents_entering_overnight,1296956516,2020-04,14004.0
other_country_residents_entering_overnight,1296956516,2020-05,11613.0
other_country_residents_entering_overnight,1296956516,2020-06,18397.0
other_country_residents_entering_overnight,1296956516,2020-07,27327.0
other_country_residents_entering_overnight,1296956516,2020-08,36657.0
other_country_residents_entering_overnight,1296956516,2020-09,33646.0
other_country_residents_entering_overnight,1296956516,2020-10,26304.0
other_country_residents_entering_overnight,1296956516,2020-11,27718.0
other_country_residents_entering_overnight,1296956516,2020-12,39375.0
other_country_residents_entering_overnight,1296956516,2021-01,33676.0
other_country_residents_entering_overnight,1296956516,2021-02,25412.0
other_country_residents_entering_overnight,1296956516,2021-03,26704.0
other_country_residents_entering_overnight,1296956516,2021-04,34051.0
other_country_residents_entering_overnight,1296956516,2021-05,25816.0
other_country_residents_entering_overnight,1296956516,2021-06,33105.0
other_country_residents_entering_overnight,1296956516,2021-07,62232.0
other_country_residents_entering_overnight,1296956516,2021-08,89638.0
other_country_residents_entering_overnight,1296956516,2021-09,151492.0
other_country_residents_entering_overnight,1296956516,2021-10,159001.0
other_country_residents_entering_overnight,1296956516,2021-11,119037.0
other_country_residents_entering_overnight,1296956516,2021-12,208667.0
other_country_residents_entering_overnight,1296956516,2022-01,77559.0
other_country_residents_entering_overnight,1296956516,2022-02,102679.0
other_country_residents_entering_overnight,1296956516,2022-03,145610.0
other_country_residents_entering_overnight,1296956516,2022-04,234016.0
other_country_residents_entering_overnight,1296956516,2022-05,297838.0
other_country_residents_entering_overnight,1296956516,2022-06,438601.0
other_country_residents_entering_overnight,1296956516,2022-07,583661.0
other_country_residents_entering_overnight,1296956516,2022-08,510038.0
other_country_residents_entering_overnight,1296956516,2022-09,424449.0
other_country_residents_entering_overnight,1296956516,2022-10,342275.0
other_country_residents_entering_overnight,1296956516,2022-11,219044.0
other_country_residents_entering_overnight,1296956516,2022-12,355564.0
other_country_residents_entering_overnight,1296956516,2023-01,228925.0
other_country_residents_entering_overnight,1296956516,2023-02,246087.0
other_country_residents_entering_overnight,1296956516,2023-03,277190.0
other_country_residents_entering_overnight,1296956516,2023-04,355007.0
other_country_residents_entering_overnight,1296956516,2023-05,492913.0
other_country_residents_entering_overnight,1296956516,2023-06,641066.0
other_country_residents_entering_overnight,1296956516,2023-07,800329.0
other_country_residents_entering_overnight,1296956516,2023-08,696863.0
other_country_residents_entering_overnight,1296956516,2023-09,612819.0
other_country_residents_entering_overnight,1296956516,2023-10,477390.0
other_country_residents_entering_overnight,1296956516,2023-11,281897.0
other_country_residents_entering_overnight,1296956516,2023-12,450775.0
other_country_residents_entering_overnight,1296956516,2024-01,265285.0
other_country_residents_entering_overnight,1296956516,2024-02,319670.0
other_country_residents_entering_overnight,1296956516,2024-03,332630.0
other_country_residents_entering_overnight,1296956516,2024-04,384863.0
other_country_residents_entering_overnight,1296956516,2024-05,547982.0
other_country_residents_entering_overnight,1296956516,2024-06,676180.0
other_country_residents_entering_overnight,1296956516,2024-07,829231.0
other_country_residents_entering_overnight,1296956516,2024-08,728358.0
other_country_residents_entering_overnight,1296956516,2024-09,594366.0
other_country_residents_entering_overnight,1296956516,2024-10,454343.0
other_country_residents_entering_overnight,1296956516,2024-11,268830.0
other_country_residents_entering_overnight,1296956516,2024-12,428413.0
other_country_residents_entering_overnight,1296956516,2025-01,295801.0
other_country_residents_entering_overnight,1296956516,2025-02,304046.0
other_country_residents_entering_overnight,1296956516,2025-03,318123.0
other_country_residents_entering_overnight,1296956516,2025-04,444311.0
other_country_residents_entering_overnight,1296956516,2025-05,565014.0
other_country_residents_entering_overnight,1296956516,2025-06,723068.0
other_country_residents_entering_overnight,1296956516,2025-07,926629.0
other_country_residents_entering_overnight,1296956516,2025-08,807479.0
other_country_residents_entering_overnight,1296956516,2025-09,653941.0
other_country_residents_entering_overnight,1296956516,2025-10,519387.0
other_country_residents_entering_overnight,1296956516,2025-11,307979.0
other_country_residents_entering_overnight,1296956516,2025-12,495785.0
other_country_residents_entering_overnight,1296956516,2026-01,292296.0
other_country_residents_entering_overnight,1296956516,2026-02,328158.0
other_country_residents_entering_overnight,1296956516,2026-03,336504.0
other_country_residents_entering_overnight,1296956516,2026-04,417610.0
other_country_residents_entering_overnight,1296956516,2026-05,596202.0
other_country_residents_entering_overnight,1296956516,2026-06,755137.0
other_country_residents_entering_total,1296956514,2014-11,225758.0
other_country_residents_entering_total,1296956514,2014-12,348648.0
other_country_residents_entering_total,1296956514,2015-01,241250.0
other_country_residents_entering_total,1296956514,2015-02,251326.0
other_country_residents_entering_total,1296956514,2015-03,264631.0
other_country_residents_entering_total,1296956514,2015-04,320173.0
other_country_residents_entering_total,1296956514,2015-05,507535.0
other_country_residents_entering_total,1296956514,2015-06,652416.0
other_country_residents_entering_total,1296956514,2015-07,836319.0
other_country_residents_entering_total,1296956514,2015-08,775527.0
other_country_residents_entering_total,1296956514,2015-09,647404.0
other_country_residents_entering_total,1296956514,2015-10,405859.0
other_country_residents_entering_total,1296956514,2015-11,233368.0
other_country_residents_entering_total,1296956514,2015-12,361275.0
other_country_residents_entering_total,1296956514,2016-01,265029.0
other_country_residents_entering_total,1296956514,2016-02,271593.0
other_country_residents_entering_total,1296956514,2016-03,295422.0
other_country_residents_entering_total,1296956514,2016-04,341326.0
other_country_residents_entering_total,1296956514,2016-05,527916.0
other_country_residents_entering_total,1296956514,2016-06,730664.0
other_country_residents_entering_total,1296956514,2016-07,976767.0
other_country_residents_entering_total,1296956514,2016-08,908602.0
other_country_residents_entering_total,1296956514,2016-09,734871.0
other_country_residents_entering_total,1296956514,2016-10,488448.0
other_country_residents_entering_total,1296956514,2016-11,272535.0
other_country_residents_entering_total,1296956514,2016-12,433733.0
other_country_residents_entering_total,1296956514,2017-01,314308.0
other_country_residents_entering_total,1296956514,2017-02,296406.0
other_country_residents_entering_total,1296956514,2017-03,326019.0
other_country_residents_entering_total,1296956514,2017-04,440739.0
other_country_residents_entering_total,1296956514,2017-05,573409.0
other_country_residents_entering_total,1296956514,2017-06,797242.0
other_country_residents_entering_total,1296956514,2017-07,1011298.0
other_country_residents_entering_total,1296956514,2017-08,942837.0
other_country_residents_entering_total,1296956514,2017-09,782991.0
other_country_residents_entering_total,1296956514,2017-10,528808.0
other_country_residents_entering_total,1296956514,2017-11,312464.0
other_country_residents_entering_total,1296956514,2017-12,459402.0
other_country_residents_entering_total,1296956514,2018-01,319435.0
other_country_residents_entering_total,1296956514,2018-02,339668.0
other_country_residents_entering_total,1296956514,2018-03,366484.0
other_country_residents_entering_total,1296956514,2018-04,377816.0
other_country_residents_entering_total,1296956514,2018-05,596192.0
other_country_residents_entering_total,1296956514,2018-06,810589.0
other_country_residents_entering_total,1296956514,2018-07,993208.0
other_country_residents_entering_total,1296956514,2018-08,954770.0
other_country_residents_entering_total,1296956514,2018-09,781814.0
other_country_residents_entering_total,1296956514,2018-10,534244.0
other_country_residents_entering_total,1296956514,2018-11,314647.0
other_country_residents_entering_total,1296956514,2018-12,472977.0
other_country_residents_entering_total,1296956514,2019-01,352048.0
other_country_residents_entering_total,1296956514,2019-02,336122.0
other_country_residents_entering_total,1296956514,2019-03,346235.0
other_country_residents_entering_total,1296956514,2019-04,482279.0
other_country_residents_entering_total,1296956514,2019-05,673939.0
other_country_residents_entering_total,1296956514,2019-06,889076.0
other_country_residents_entering_total,1296956514,2019-07,1097789.0
other_country_residents_entering_total,1296956514,2019-08,1060162.0
other_country_residents_entering_total,1296956514,2019-09,849114.0
other_country_residents_entering_total,1296956514,2019-10,568510.0
other_country_residents_entering_total,1296956514,2019-11,322786.0
other_country_residents_entering_total,1296956514,2019-12,494059.0
other_country_residents_entering_total,1296956514,2020-01,365627.0
other_country_residents_entering_total,1296956514,2020-02,314407.0
other_country_residents_entering_total,1296956514,2020-03,149471.0
other_country_residents_entering_total,1296956514,2020-04,16612.0
other_country_residents_entering_total,1296956514,2020-05,14284.0
other_country_residents_entering_total,1296956514,2020-06,19917.0
other_country_residents_entering_total,1296956514,2020-07,28358.0
other_country_residents_entering_total,1296956514,2020-08,37840.0
other_country_residents_entering_total,1296956514,2020-09,34797.0
other_country_residents_entering_total,1296956514,2020-10,27403.0
other_country_residents_entering_total,1296956514,2020-11,28715.0
other_country_residents_entering_total,1296956514,2020-12,40359.0
other_country_residents_entering_total,1296956514,2021-01,34465.0
other_country_residents_entering_total,1296956514,2021-02,26257.0
other_country_residents_entering_total,1296956514,2021-03,27640.0
other_country_residents_entering_total,1296956514,2021-04,35000.0
other_country_residents_entering_total,1296956514,2021-05,26836.0
other_country_residents_entering_total,1296956514,2021-06,34493.0
other_country_residents_entering_total,1296956514,2021-07,63670.0
other_country_residents_entering_total,1296956514,2021-08,91313.0
other_country_residents_entering_total,1296956514,2021-09,153439.0
other_country_residents_entering_total,1296956514,2021-10,160736.0
other_country_residents_entering_total,1296956514,2021-11,121182.0
other_country_residents_entering_total,1296956514,2021-12,211096.0
other_country_residents_entering_total,1296956514,2022-01,79659.0
other_country_residents_entering_total,1296956514,2022-02,104992.0
other_country_residents_entering_total,1296956514,2022-03,148925.0
other_country_residents_entering_total,1296956514,2022-04,241713.0
other_country_residents_entering_total,1296956514,2022-05,315447.0
other_country_residents_entering_total,1296956514,2022-06,464061.0
other_country_residents_entering_total,1296956514,2022-07,621251.0
other_country_residents_entering_total,1296956514,2022-08,546560.0
other_country_residents_entering_total,1296956514,2022-09,468617.0
other_country_residents_entering_total,1296956514,2022-10,367181.0
other_country_residents_entering_total,1296956514,2022-11,231688.0
other_country_residents_entering_total,1296956514,2022-12,368379.0
other_country_residents_entering_total,1296956514,2023-01,241058.0
other_country_residents_entering_total,1296956514,2023-02,255854.0
other_country_residents_entering_total,1296956514,2023-03,288198.0
other_country_residents_entering_total,1296956514,2023-04,373216.0
other_country_residents_entering_total,1296956514,2023-05,545244.0
other_country_residents_entering_total,1296956514,2023-06,701679.0
other_country_residents_entering_total,1296956514,2023-07,867492.0
other_country_residents_entering_total,1296956514,2023-08,770968.0
other_country_residents_entering_total,1296956514,2023-09,682307.0
other_country_residents_entering_total,1296956514,2023-10,509823.0
other_country_residents_entering_total,1296956514,2023-11,300383.0
other_country_residents_entering_total,1296956514,2023-12,469370.0
other_country_residents_entering_total,1296956514,2024-01,278745.0
other_country_residents_entering_total,1296956514,2024-02,332120.0
other_country_residents_entering_total,1296956514,2024-03,346888.0
other_country_residents_entering_total,1296956514,2024-04,410693.0
other_country_residents_entering_total,1296956514,2024-05,615550.0
other_country_residents_entering_total,1296956514,2024-06,745930.0
other_country_residents_entering_total,1296956514,2024-07,906671.0
other_country_residents_entering_total,1296956514,2024-08,811226.0
other_country_residents_entering_total,1296956514,2024-09,683690.0
other_country_residents_entering_total,1296956514,2024-10,491296.0
other_country_residents_entering_total,1296956514,2024-11,285360.0
other_country_residents_entering_total,1296956514,2024-12,446570.0
other_country_residents_entering_total,1296956514,2025-01,309608.0
other_country_residents_entering_total,1296956514,2025-02,314507.0
other_country_residents_entering_total,1296956514,2025-03,330412.0
other_country_residents_entering_total,1296956514,2025-04,463995.0
other_country_residents_entering_total,1296956514,2025-05,626473.0
other_country_residents_entering_total,1296956514,2025-06,784611.0
other_country_residents_entering_total,1296956514,2025-07,999649.0
other_country_residents_entering_total,1296956514,2025-08,885973.0
other_country_residents_entering_total,1296956514,2025-09,734205.0
other_country_residents_entering_total,1296956514,2025-10,548992.0
other_country_residents_entering_total,1296956514,2025-11,324245.0
other_country_residents_entering_total,1296956514,2025-12,509513.0
other_country_residents_entering_total,1296956514,2026-01,303174.0
other_country_residents_entering_total,1296956514,2026-02,338081.0
other_country_residents_entering_total,1296956514,2026-03,349057.0
other_country_residents_entering_total,1296956514,2026-04,432676.0
other_country_residents_entering_total,1296956514,2026-05,665315.0
other_country_residents_entering_total,1296956514,2026-06,810979.0
us_residents_entering_overnight,1296956471,2014-11,564599.0
us_residents_entering_overnight,1296956471,2014-12,745642.0
us_residents_entering_overnight,1296956471,2015-01,477371.0
us_residents_entering_overnight,1296956471,2015-02,508802.0
us_residents_entering_overnight,1296956471,2015-03,594209.0
us_residents_entering_overnight,1296956471,2015-04,721645.0
us_residents_entering_overnight,1296956471,2015-05,1096006.0
us_residents_entering_overnight,1296956471,2015-06,1618474.0
us_residents_entering_overnight,1296956471,2015-07,2075835.0
us_residents_entering_overnight,1296956471,2015-08,1884253.0
us_residents_entering_overnight,1296956471,2015-09,1270000.0
us_residents_entering_overnight,1296956471,2015-10,930694.0
us_residents_entering_overnight,1296956471,2015-11,642019.0
us_residents_entering_overnight,1296956471,2015-12,849528.0
us_residents_entering_overnight,1296956471,2016-01,536185.0
us_residents_entering_overnight,1296956471,2016-02,625767.0
us_residents_entering_overnight,1296956471,2016-03,768588.0
us_residents_entering_overnight,1296956471,2016-04,805860.0
us_residents_entering_overnight,1296956471,2016-05,1164428.0
us_residents_entering_overnight,1296956471,2016-06,1684163.0
us_residents_entering_overnight,1296956471,2016-07,2306960.0
us_residents_entering_overnight,1296956471,2016-08,1950223.0
us_residents_entering_overnight,1296956471,2016-09,1415326.0
us_residents_entering_overnight,1296956471,2016-10,1011256.0
us_residents_entering_overnight,1296956471,2016-11,712032.0
us_residents_entering_overnight,1296956471,2016-12,911012.0
us_residents_entering_overnight,1296956471,2017-01,566679.0
us_residents_entering_overnight,1296956471,2017-02,619283.0
us_residents_entering_overnight,1296956471,2017-03,724864.0
us_residents_entering_overnight,1296956471,2017-04,880234.0
us_residents_entering_overnight,1296956471,2017-05,1150678.0
us_residents_entering_overnight,1296956471,2017-06,1810837.0
us_residents_entering_overnight,1296956471,2017-07,2263643.0
us_residents_entering_overnight,1296956471,2017-08,2045974.0
us_residents_entering_overnight,1296956471,2017-09,1442100.0
us_residents_entering_overnight,1296956471,2017-10,1059752.0
us_residents_entering_overnight,1296956471,2017-11,755753.0
us_residents_entering_overnight,1296956471,2017-12,921886.0
us_residents_entering_overnight,1296956471,2018-01,570637.0
us_residents_entering_overnight,1296956471,2018-02,643435.0
us_residents_entering_overnight,1296956471,2018-03,825963.0
us_residents_entering_overnight,1296956471,2018-04,773422.0
us_residents_entering_overnight,1296956471,2018-05,1194635.0
us_residents_entering_overnight,1296956471,2018-06,1912850.0
us_residents_entering_overnight,1296956471,2018-07,2240828.0
us_residents_entering_overnight,1296956471,2018-08,2168304.0
us_residents_entering_overnight,1296956471,2018-09,1363666.0
us_residents_entering_overnight,1296956471,2018-10,1032192.0
us_residents_entering_overnight,1296956471,2018-11,770223.0
us_residents_entering_overnight,1296956471,2018-12,944198.0
us_residents_entering_overnight,1296956471,2019-01,580740.0
us_residents_entering_overnight,1296956471,2019-02,640476.0
us_residents_entering_overnight,1296956471,2019-03,797206.0
us_residents_entering_overnight,1296956471,2019-04,897330.0
us_residents_entering_overnight,1296956471,2019-05,1274809.0
us_residents_entering_overnight,1296956471,2019-06,1897014.0
us_residents_entering_overnight,1296956471,2019-07,2341842.0
us_residents_entering_overnight,1296956471,2019-08,2327142.0
us_residents_entering_overnight,1296956471,2019-09,1390602.0
us_residents_entering_overnight,1296956471,2019-10,1092132.0
us_residents_entering_overnight,1296956471,2019-11,783931.0
us_residents_entering_overnight,1296956471,2019-12,981318.0
us_residents_entering_overnight,1296956471,2020-01,620731.0
us_residents_entering_overnight,1296956471,2020-02,699976.0
us_residents_entering_overnight,1296956471,2020-03,308399.0
us_residents_entering_overnight,1296956471,2020-04,9617.0
us_residents_entering_overnight,1296956471,2020-05,16431.0
us_residents_entering_overnight,1296956471,2020-06,32198.0
us_residents_entering_overnight,1296956471,2020-07,40460.0
us_residents_entering_overnight,1296956471,2020-08,44976.0
us_residents_entering_overnight,1296956471,2020-09,36947.0
us_residents_entering_overnight,1296956471,2020-10,36726.0
us_residents_entering_overnight,1296956471,2020-11,34255.0
us_residents_entering_overnight,1296956471,2020-12,48073.0
us_residents_entering_overnight,1296956471,2021-01,26300.0
us_residents_entering_overnight,1296956471,2021-02,19247.0
us_residents_entering_overnight,1296956471,2021-03,24525.0
us_residents_entering_overnight,1296956471,2021-04,26434.0
us_residents_entering_overnight,1296956471,2021-05,35889.0
us_residents_entering_overnight,1296956471,2021-06,45297.0
us_residents_entering_overnight,1296956471,2021-07,108809.0
us_residents_entering_overnight,1296956471,2021-08,374418.0
us_residents_entering_overnight,1296956471,2021-09,375858.0
us_residents_entering_overnight,1296956471,2021-10,342138.0
us_residents_entering_overnight,1296956471,2021-11,303209.0
us_residents_entering_overnight,1296956471,2021-12,411289.0
us_residents_entering_overnight,1296956471,2022-01,134594.0
us_residents_entering_overnight,1296956471,2022-02,215840.0
us_residents_entering_overnight,1296956471,2022-03,327625.0
us_residents_entering_overnight,1296956471,2022-04,486165.0
us_residents_entering_overnight,1296956471,2022-05,701733.0
us_residents_entering_overnight,1296956471,2022-06,1147456.0
us_residents_entering_overnight,1296956471,2022-07,1483493.0
us_residents_entering_overnight,1296956471,2022-08,1309326.0
us_residents_entering_overnight,1296956471,2022-09,1019812.0
us_residents_entering_overnight,1296956471,2022-10,844706.0
us_residents_entering_overnight,1296956471,2022-11,620013.0
us_residents_entering_overnight,1296956471,2022-12,801995.0
us_residents_entering_overnight,1296956471,2023-01,478041.0
us_residents_entering_overnight,1296956471,2023-02,574324.0
us_residents_entering_overnight,1296956471,2023-03,668044.0
us_residents_entering_overnight,1296956471,2023-04,779099.0
us_residents_entering_overnight,1296956471,2023-05,1055182.0
us_residents_entering_overnight,1296956471,2023-06,1627066.0
us_residents_entering_overnight,1296956471,2023-07,1954984.0
us_residents_entering_overnight,1296956471,2023-08,1734475.0
us_residents_entering_overnight,1296956471,2023-09,1272877.0
us_residents_entering_overnight,1296956471,2023-10,977929.0
us_residents_entering_overnight,1296956471,2023-11,713433.0
us_residents_entering_overnight,1296956471,2023-12,947494.0
us_residents_entering_overnight,1296956471,2024-01,505628.0
us_residents_entering_overnight,1296956471,2024-02,659347.0
us_residents_entering_overnight,1296956471,2024-03,800251.0
us_residents_entering_overnight,1296956471,2024-04,879875.0
us_residents_entering_overnight,1296956471,2024-05,1187726.0
us_residents_entering_overnight,1296956471,2024-06,1756505.0
us_residents_entering_overnight,1296956471,2024-07,2092830.0
us_residents_entering_overnight,1296956471,2024-08,1970510.0
us_residents_entering_overnight,1296956471,2024-09,1243319.0
us_residents_entering_overnight,1296956471,2024-10,1064630.0
us_residents_entering_overnight,1296956471,2024-11,853185.0
us_residents_entering_overnight,1296956471,2024-12,1068969.0
us_residents_entering_overnight,1296956471,2025-01,610906.0
us_residents_entering_overnight,1296956471,2025-02,641464.0
us_residents_entering_overnight,1296956471,2025-03,739984.0
us_residents_entering_overnight,1296956471,2025-04,797173.0
us_residents_entering_overnight,1296956471,2025-05,1103239.0
us_residents_entering_overnight,1296956471,2025-06,1679912.0
us_residents_entering_overnight,1296956471,2025-07,2003123.0
us_residents_entering_overnight,1296956471,2025-08,1852413.0
us_residents_entering_overnight,1296956471,2025-09,1210273.0
us_residents_entering_overnight,1296956471,2025-10,1089991.0
us_residents_entering_overnight,1296956471,2025-11,727520.0
us_residents_entering_overnight,1296956471,2025-12,970139.0
us_residents_entering_overnight,1296956471,2026-01,601370.0
us_residents_entering_overnight,1296956471,2026-02,660890.0
us_residents_entering_overnight,1296956471,2026-03,770747.0
us_residents_entering_overnight,1296956471,2026-04,849340.0
us_residents_entering_overnight,1296956471,2026-05,1219277.0
us_residents_entering_overnight,1296956471,2026-06,1738802.0
us_residents_entering_total,1296956469,2014-11,1144248.0
us_residents_entering_total,1296956469,2014-12,1377156.0
us_residents_entering_total,1296956469,2015-01,1018877.0
us_residents_entering_total,1296956469,2015-02,1004172.0
us_residents_entering_total,1296956469,2015-03,1183579.0
us_residents_entering_total,1296956469,2015-04,1366855.0
us_residents_entering_total,1296956469,2015-05,1945998.0
us_residents_entering_total,1296956469,2015-06,2654034.0
us_residents_entering_total,1296956469,2015-07,3247114.0
us_residents_entering_total,1296956469,2015-08,3025954.0
us_residents_entering_total,1296956469,2015-09,2141658.0
us_residents_entering_total,1296956469,2015-10,1667215.0
us_residents_entering_total,1296956469,2015-11,1277052.0
us_residents_entering_total,1296956469,2015-12,1525352.0
us_residents_entering_total,1296956469,2016-01,1145168.0
us_residents_entering_total,1296956469,2016-02,1208277.0
us_residents_entering_total,1296956469,2016-03,1426637.0
us_residents_entering_total,1296956469,2016-04,1507640.0
us_residents_entering_total,1296956469,2016-05,2056876.0
us_residents_entering_total,1296956469,2016-06,2757286.0
us_residents_entering_total,1296956469,2016-07,3585256.0
us_residents_entering_total,1296956469,2016-08,3112184.0
us_residents_entering_total,1296956469,2016-09,2343198.0
us_residents_entering_total,1296956469,2016-10,1785403.0
us_residents_entering_total,1296956469,2016-11,1375198.0
us_residents_entering_total,1296956469,2016-12,1592262.0
us_residents_entering_total,1296956469,2017-01,1164610.0
us_residents_entering_total,1296956469,2017-02,1170713.0
us_residents_entering_total,1296956469,2017-03,1344621.0
us_residents_entering_total,1296956469,2017-04,1613774.0
us_residents_entering_total,1296956469,2017-05,2023086.0
us_residents_entering_total,1296956469,2017-06,2912046.0
us_residents_entering_total,1296956469,2017-07,3558512.0
us_residents_entering_total,1296956469,2017-08,3249568.0
us_residents_entering_total,1296956469,2017-09,2396044.0
us_residents_entering_total,1296956469,2017-10,1825062.0
us_residents_entering_total,1296956469,2017-11,1422079.0
us_residents_entering_total,1296956469,2017-12,1614905.0
us_residents_entering_total,1296956469,2018-01,1146690.0
us_residents_entering_total,1296956469,2018-02,1186593.0
us_residents_entering_total,1296956469,2018-03,1495019.0
us_residents_entering_total,1296956469,2018-04,1437650.0
us_residents_entering_total,1296956469,2018-05,2015515.0
us_residents_entering_total,1296956469,2018-06,2982857.0
us_residents_entering_total,1296956469,2018-07,3522169.0
us_residents_entering_total,1296956469,2018-08,3402996.0
us_residents_entering_total,1296956469,2018-09,2319196.0
us_residents_entering_total,1296956469,2018-10,1795847.0
us_residents_entering_total,1296956469,2018-11,1435666.0
us_residents_entering_total,1296956469,2018-12,1672242.0
us_residents_entering_total,1296956469,2019-01,1140166.0
us_residents_entering_total,1296956469,2019-02,1158358.0
us_residents_entering_total,1296956469,2019-03,1457330.0
us_residents_entering_total,1296956469,2019-04,1589192.0
us_residents_entering_total,1296956469,2019-05,2135005.0
us_residents_entering_total,1296956469,2019-06,2998407.0
us_residents_entering_total,1296956469,2019-07,3615631.0
us_residents_entering_total,1296956469,2019-08,3552265.0
us_residents_entering_total,1296956469,2019-09,2295325.0
us_residents_entering_total,1296956469,2019-10,1854059.0
us_residents_entering_total,1296956469,2019-11,1464188.0
us_residents_entering_total,1296956469,2019-12,1697726.0
us_residents_entering_total,1296956469,2020-01,1201690.0
us_residents_entering_total,1296956469,2020-02,1281300.0
us_residents_entering_total,1296956469,2020-03,610781.0
us_residents_entering_total,1296956469,2020-04,51042.0
us_residents_entering_total,1296956469,2020-05,72078.0
us_residents_entering_total,1296956469,2020-06,101607.0
us_residents_entering_total,1296956469,2020-07,113414.0
us_residents_entering_total,1296956469,2020-08,120824.0
us_residents_entering_total,1296956469,2020-09,112980.0
us_residents_entering_total,1296956469,2020-10,112513.0
us_residents_entering_total,1296956469,2020-11,98444.0
us_residents_entering_total,1296956469,2020-12,113887.0
us_residents_entering_total,1296956469,2021-01,86456.0
us_residents_entering_total,1296956469,2021-02,75398.0
us_residents_entering_total,1296956469,2021-03,95943.0
us_residents_entering_total,1296956469,2021-04,95634.0
us_residents_entering_total,1296956469,2021-05,113451.0
us_residents_entering_total,1296956469,2021-06,128447.0
us_residents_entering_total,1296956469,2021-07,194799.0
us_residents_entering_total,1296956469,2021-08,509669.0
us_residents_entering_total,1296956469,2021-09,518223.0
us_residents_entering_total,1296956469,2021-10,488616.0
us_residents_entering_total,1296956469,2021-11,439089.0
us_residents_entering_total,1296956469,2021-12,550264.0
us_residents_entering_total,1296956469,2022-01,218558.0
us_residents_entering_total,1296956469,2022-02,314845.0
us_residents_entering_total,1296956469,2022-03,465235.0
us_residents_entering_total,1296956469,2022-04,759600.0
us_residents_entering_total,1296956469,2022-05,1112682.0
us_residents_entering_total,1296956469,2022-06,1724681.0
us_residents_entering_total,1296956469,2022-07,2193729.0
us_residents_entering_total,1296956469,2022-08,1968894.0
us_residents_entering_total,1296956469,2022-09,1560470.0
us_residents_entering_total,1296956469,2022-10,1388757.0
us_residents_entering_total,1296956469,2022-11,1036655.0
us_residents_entering_total,1296956469,2022-12,1221069.0
