quarter,metric,value,units,published_at,timestamp_precision,publication_display,source_reference,source_sha256,retrieved_at,source_row,column_selection,evidence_status
2018Q4,total_revenue_usd_m,1381.193,USD million,2019-02-21T07:00:00-05:00,issuer_clock_timezone,"February 21, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/106/norwegian-cruise-line-holdings-reports-fourth-quarter-and,5ba1058ebd4261c6f796a6ee08cbbb758d70ecc17084ceadf86bb7c73a5f2ad4,2026-09-13T23:05:40.206993+00:00,"Total revenue | 1,381,193 | 1,249,553 | 6,055,126 | 5,396,175",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2018Q4,advance_ticket_sales_current_usd_m,1593.219,USD million,2019-02-21T07:00:00-05:00,issuer_clock_timezone,"February 21, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/106/norwegian-cruise-line-holdings-reports-fourth-quarter-and,5ba1058ebd4261c6f796a6ee08cbbb758d70ecc17084ceadf86bb7c73a5f2ad4,2026-09-13T23:05:40.206993+00:00,"Advance ticket sales | 1,593,219 | 1,303,498",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2018Q4,capacity_days,4883347.0,days,2019-02-21T07:00:00-05:00,issuer_clock_timezone,"February 21, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/106/norwegian-cruise-line-holdings-reports-fourth-quarter-and,5ba1058ebd4261c6f796a6ee08cbbb758d70ecc17084ceadf86bb7c73a5f2ad4,2026-09-13T23:05:40.206993+00:00,"Capacity Days | 4,883,347 | 4,552,267 | 18,841,678 | 17,363,422",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2018Q4,occupancy_pct,104.4,percent,2019-02-21T07:00:00-05:00,issuer_clock_timezone,"February 21, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/106/norwegian-cruise-line-holdings-reports-fourth-quarter-and,5ba1058ebd4261c6f796a6ee08cbbb758d70ecc17084ceadf86bb7c73a5f2ad4,2026-09-13T23:05:40.206993+00:00,Occupancy Percentage | 104.4% | 103.3% | 107.6% | 106.7%,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2018Q4,net_yield_usd_per_capacity_day,222.06,USD per capacity day,2019-02-21T07:00:00-05:00,issuer_clock_timezone,"February 21, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/106/norwegian-cruise-line-holdings-reports-fourth-quarter-and,5ba1058ebd4261c6f796a6ee08cbbb758d70ecc17084ceadf86bb7c73a5f2ad4,2026-09-13T23:05:40.206993+00:00,Net Yield | $ | 222.06 | $ | 222.95 | $ | 213.02 | $ | 249.85 | $ | 249.24 | $ | 240.88,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q1,passenger_ticket_revenue_usd_m,973.273,USD million,2019-05-09T07:00:00-04:00,issuer_clock_timezone,"May 09, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/101/norwegian-cruise-line-holdings-reports-record-first-quarter,48df6543e65c12b51c31075e150dde711b36421f8de8365731c0444733382d73,2026-09-13T23:04:47.208294+00:00,"Passenger ticket | $ | 973,273 | $ | 889,866",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q1,onboard_other_revenue_usd_m,430.357,USD million,2019-05-09T07:00:00-04:00,issuer_clock_timezone,"May 09, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/101/norwegian-cruise-line-holdings-reports-record-first-quarter,48df6543e65c12b51c31075e150dde711b36421f8de8365731c0444733382d73,2026-09-13T23:04:47.208294+00:00,"Onboard and other | 430,357 | 403,537",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q1,total_revenue_usd_m,1403.63,USD million,2019-05-09T07:00:00-04:00,issuer_clock_timezone,"May 09, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/101/norwegian-cruise-line-holdings-reports-record-first-quarter,48df6543e65c12b51c31075e150dde711b36421f8de8365731c0444733382d73,2026-09-13T23:04:47.208294+00:00,"Total revenue | 1,403,630 | 1,293,403",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q1,advance_ticket_sales_current_usd_m,2023.227,USD million,2019-05-09T07:00:00-04:00,issuer_clock_timezone,"May 09, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/101/norwegian-cruise-line-holdings-reports-record-first-quarter,48df6543e65c12b51c31075e150dde711b36421f8de8365731c0444733382d73,2026-09-13T23:04:47.208294+00:00,"Advance ticket sales | 2,023,227 | 1,593,219",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q1,capacity_days,4716929.0,days,2019-05-09T07:00:00-04:00,issuer_clock_timezone,"May 09, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/101/norwegian-cruise-line-holdings-reports-record-first-quarter,48df6543e65c12b51c31075e150dde711b36421f8de8365731c0444733382d73,2026-09-13T23:04:47.208294+00:00,"Capacity Days | 4,716,929 | 4,466,471",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q1,occupancy_pct,105.5,percent,2019-05-09T07:00:00-04:00,issuer_clock_timezone,"May 09, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/101/norwegian-cruise-line-holdings-reports-record-first-quarter,48df6543e65c12b51c31075e150dde711b36421f8de8365731c0444733382d73,2026-09-13T23:04:47.208294+00:00,Occupancy Percentage | 105.5 | % | 105.8 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q1,net_yield_usd_per_capacity_day,232.13,USD per capacity day,2019-05-09T07:00:00-04:00,issuer_clock_timezone,"May 09, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/101/norwegian-cruise-line-holdings-reports-record-first-quarter,48df6543e65c12b51c31075e150dde711b36421f8de8365731c0444733382d73,2026-09-13T23:04:47.208294+00:00,Net Yield | $ | 232.13 | $ | 234.06 | $ | 224.87,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q2,passenger_ticket_revenue_usd_m,1179.404,USD million,2019-08-08T07:00:00-04:00,issuer_clock_timezone,"August 08, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/98/norwegian-cruise-line-holdings-reports-record-second,a911c855863a538c4d951f8d3ba98a3da0928d626dd2f65ec6be5c66ef9d97c0,2026-09-13T23:04:47.858162+00:00,"Passenger ticket | $ | 1,179,404 | $ | 1,077,046 | $ | 2,152,677 | $ | 1,966,912",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q2,onboard_other_revenue_usd_m,484.873,USD million,2019-08-08T07:00:00-04:00,issuer_clock_timezone,"August 08, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/98/norwegian-cruise-line-holdings-reports-record-second,a911c855863a538c4d951f8d3ba98a3da0928d626dd2f65ec6be5c66ef9d97c0,2026-09-13T23:04:47.858162+00:00,"Onboard and other | 484,873 | 445,128 | 915,230 | 848,665",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q2,total_revenue_usd_m,1664.277,USD million,2019-08-08T07:00:00-04:00,issuer_clock_timezone,"August 08, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/98/norwegian-cruise-line-holdings-reports-record-second,a911c855863a538c4d951f8d3ba98a3da0928d626dd2f65ec6be5c66ef9d97c0,2026-09-13T23:04:47.858162+00:00,"Total revenue | 1,664,277 | 1,522,174 | 3,067,907 | 2,815,577",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q2,advance_ticket_sales_current_usd_m,2167.271,USD million,2019-08-08T07:00:00-04:00,issuer_clock_timezone,"August 08, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/98/norwegian-cruise-line-holdings-reports-record-second,a911c855863a538c4d951f8d3ba98a3da0928d626dd2f65ec6be5c66ef9d97c0,2026-09-13T23:04:47.858162+00:00,"Advance ticket sales | 2,167,271 | 1,593,219",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q2,capacity_days,4626871.0,days,2019-08-08T07:00:00-04:00,issuer_clock_timezone,"August 08, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/98/norwegian-cruise-line-holdings-reports-record-second,a911c855863a538c4d951f8d3ba98a3da0928d626dd2f65ec6be5c66ef9d97c0,2026-09-13T23:04:47.858162+00:00,"Capacity Days | 4,626,871 | 4,550,217 | 9,343,800 | 9,016,688",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q2,occupancy_pct,108.4,percent,2019-08-08T07:00:00-04:00,issuer_clock_timezone,"August 08, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/98/norwegian-cruise-line-holdings-reports-record-second,a911c855863a538c4d951f8d3ba98a3da0928d626dd2f65ec6be5c66ef9d97c0,2026-09-13T23:04:47.858162+00:00,Occupancy Percentage | 108.4 | % | 109.0 | % | 106.9 | % | 107.4 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q2,net_yield_usd_per_capacity_day,272.22,USD per capacity day,2019-08-08T07:00:00-04:00,issuer_clock_timezone,"August 08, 2019 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/98/norwegian-cruise-line-holdings-reports-record-second,a911c855863a538c4d951f8d3ba98a3da0928d626dd2f65ec6be5c66ef9d97c0,2026-09-13T23:04:47.858162+00:00,Net Yield | $ | 272.22 | $ | 274.14 | $ | 259.22 | $ | 251.98 | $ | 253.90 | $ | 242.20,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q3,passenger_ticket_revenue_usd_m,1373.779,USD million,2019-11-07T07:00:00-05:00,issuer_clock_timezone,"November 07, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/91/norwegian-cruise-line-holdings-reports-third-quarter-2019,de5796da9039d9013a89d2ef86832027b74e5b2c873e9f5b03b9347580e50d2d,2026-09-13T23:04:48.549879+00:00,"Passenger ticket | $ | 1,373,779 | $ | 1,334,460 | $ | 3,526,456 | $ | 3,301,372",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q3,onboard_other_revenue_usd_m,540.072,USD million,2019-11-07T07:00:00-05:00,issuer_clock_timezone,"November 07, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/91/norwegian-cruise-line-holdings-reports-third-quarter-2019,de5796da9039d9013a89d2ef86832027b74e5b2c873e9f5b03b9347580e50d2d,2026-09-13T23:04:48.549879+00:00,"Onboard and other | 540,072 | 523,896 | 1,455,302 | 1,372,561",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q3,total_revenue_usd_m,1913.851,USD million,2019-11-07T07:00:00-05:00,issuer_clock_timezone,"November 07, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/91/norwegian-cruise-line-holdings-reports-third-quarter-2019,de5796da9039d9013a89d2ef86832027b74e5b2c873e9f5b03b9347580e50d2d,2026-09-13T23:04:48.549879+00:00,"Total revenue | 1,913,851 | 1,858,356 | 4,981,758 | 4,673,933",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q3,advance_ticket_sales_current_usd_m,1861.636,USD million,2019-11-07T07:00:00-05:00,issuer_clock_timezone,"November 07, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/91/norwegian-cruise-line-holdings-reports-third-quarter-2019,de5796da9039d9013a89d2ef86832027b74e5b2c873e9f5b03b9347580e50d2d,2026-09-13T23:04:48.549879+00:00,"Advance ticket sales | 1,861,636 | 1,593,219",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q3,capacity_days,4854292.0,days,2019-11-07T07:00:00-05:00,issuer_clock_timezone,"November 07, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/91/norwegian-cruise-line-holdings-reports-third-quarter-2019,de5796da9039d9013a89d2ef86832027b74e5b2c873e9f5b03b9347580e50d2d,2026-09-13T23:04:48.549879+00:00,"Capacity Days | 4,854,292 | 4,941,643 | 14,198,092 | 13,958,331",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q3,occupancy_pct,111.0,percent,2019-11-07T07:00:00-05:00,issuer_clock_timezone,"November 07, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/91/norwegian-cruise-line-holdings-reports-third-quarter-2019,de5796da9039d9013a89d2ef86832027b74e5b2c873e9f5b03b9347580e50d2d,2026-09-13T23:04:48.549879+00:00,Occupancy Percentage | 111.0 | % | 111.2 | % | 108.3 | % | 108.7 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q3,net_yield_usd_per_capacity_day,300.76,USD per capacity day,2019-11-07T07:00:00-05:00,issuer_clock_timezone,"November 07, 2019 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/91/norwegian-cruise-line-holdings-reports-third-quarter-2019,de5796da9039d9013a89d2ef86832027b74e5b2c873e9f5b03b9347580e50d2d,2026-09-13T23:04:48.549879+00:00,Net Yield | $ | 300.76 | $ | 302.72 | $ | 291.25 | $ | 268.66 | $ | 270.59 | $ | 259.57,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q4,passenger_ticket_revenue_usd_m,990.937,USD million,2020-02-20T07:00:00-05:00,issuer_clock_timezone,"February 20, 2020 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/80/norwegian-cruise-line-holdings-reports-fourth-quarter-and,505ea9b5bdaab0d858021d047cf36c29acaeb0e36f64ef48b36e01fe1f800083,2026-09-13T23:05:42.313723+00:00,"Passenger ticket | $ | 990,937 | $ | 958,443 | 4,517,393 | $ | 4,259,815",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q4,onboard_other_revenue_usd_m,489.681,USD million,2020-02-20T07:00:00-05:00,issuer_clock_timezone,"February 20, 2020 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/80/norwegian-cruise-line-holdings-reports-fourth-quarter-and,505ea9b5bdaab0d858021d047cf36c29acaeb0e36f64ef48b36e01fe1f800083,2026-09-13T23:05:42.313723+00:00,"Onboard and other | 489,681 | 422,750 | 1,944,983 | 1,795,311",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q4,total_revenue_usd_m,1480.618,USD million,2020-02-20T07:00:00-05:00,issuer_clock_timezone,"February 20, 2020 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/80/norwegian-cruise-line-holdings-reports-fourth-quarter-and,505ea9b5bdaab0d858021d047cf36c29acaeb0e36f64ef48b36e01fe1f800083,2026-09-13T23:05:42.313723+00:00,"Total revenue | 1,480,618 | 1,381,193 | 6,462,376 | 6,055,126",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q4,advance_ticket_sales_current_usd_m,1954.98,USD million,2020-02-20T07:00:00-05:00,issuer_clock_timezone,"February 20, 2020 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/80/norwegian-cruise-line-holdings-reports-fourth-quarter-and,505ea9b5bdaab0d858021d047cf36c29acaeb0e36f64ef48b36e01fe1f800083,2026-09-13T23:05:42.313723+00:00,"Advance ticket sales | 1,954,980 | 1,593,219",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q4,capacity_days,5035367.0,days,2020-02-20T07:00:00-05:00,issuer_clock_timezone,"February 20, 2020 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/80/norwegian-cruise-line-holdings-reports-fourth-quarter-and,505ea9b5bdaab0d858021d047cf36c29acaeb0e36f64ef48b36e01fe1f800083,2026-09-13T23:05:42.313723+00:00,"Capacity Days | 5,035,367 | 4,883,347 | 19,233,459 | 18,841,678",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q4,occupancy_pct,104.5,percent,2020-02-20T07:00:00-05:00,issuer_clock_timezone,"February 20, 2020 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/80/norwegian-cruise-line-holdings-reports-fourth-quarter-and,505ea9b5bdaab0d858021d047cf36c29acaeb0e36f64ef48b36e01fe1f800083,2026-09-13T23:05:42.313723+00:00,Occupancy Percentage | 104.5 | % | 104.4 | % | 107.3 | % | 107.6 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2019Q4,net_yield_usd_per_capacity_day,224.88,USD per capacity day,2020-02-20T07:00:00-05:00,issuer_clock_timezone,"February 20, 2020 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/80/norwegian-cruise-line-holdings-reports-fourth-quarter-and,505ea9b5bdaab0d858021d047cf36c29acaeb0e36f64ef48b36e01fe1f800083,2026-09-13T23:05:42.313723+00:00,Net Yield | $ | 224.88 | $ | 225.99 | $ | 222.06 | $ | 257.20 | $ | 258.92 | $ | 249.85,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q1,passenger_ticket_revenue_usd_m,840.791,USD million,2020-05-14T07:00:00-04:00,issuer_clock_timezone,"May 14, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/62/norwegian-cruise-line-holdings-reports-first-quarter-2020,138cb53c2d40b6e75956c1dd7348dd91da5a7b31fc544f8d48f70d7320be17e4,2026-09-13T23:04:49.401000+00:00,"Passenger ticket | $ | 840,791 | $ | 973,273",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q1,onboard_other_revenue_usd_m,406.091,USD million,2020-05-14T07:00:00-04:00,issuer_clock_timezone,"May 14, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/62/norwegian-cruise-line-holdings-reports-first-quarter-2020,138cb53c2d40b6e75956c1dd7348dd91da5a7b31fc544f8d48f70d7320be17e4,2026-09-13T23:04:49.401000+00:00,"Onboard and other | 406,091 | 430,357",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q1,total_revenue_usd_m,1246.882,USD million,2020-05-14T07:00:00-04:00,issuer_clock_timezone,"May 14, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/62/norwegian-cruise-line-holdings-reports-first-quarter-2020,138cb53c2d40b6e75956c1dd7348dd91da5a7b31fc544f8d48f70d7320be17e4,2026-09-13T23:04:49.401000+00:00,"Total revenue | 1,246,882 | 1,403,630",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q1,advance_ticket_sales_current_usd_m,1659.527,USD million,2020-05-14T07:00:00-04:00,issuer_clock_timezone,"May 14, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/62/norwegian-cruise-line-holdings-reports-first-quarter-2020,138cb53c2d40b6e75956c1dd7348dd91da5a7b31fc544f8d48f70d7320be17e4,2026-09-13T23:04:49.401000+00:00,"Advance ticket sales | 1,659,527 | 1,954,980",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q1,capacity_days,4123858.0,days,2020-05-14T07:00:00-04:00,issuer_clock_timezone,"May 14, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/62/norwegian-cruise-line-holdings-reports-first-quarter-2020,138cb53c2d40b6e75956c1dd7348dd91da5a7b31fc544f8d48f70d7320be17e4,2026-09-13T23:04:49.401000+00:00,"Capacity Days | 4,123,858 | 4,716,929",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q1,occupancy_pct,103.8,percent,2020-05-14T07:00:00-04:00,issuer_clock_timezone,"May 14, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/62/norwegian-cruise-line-holdings-reports-first-quarter-2020,138cb53c2d40b6e75956c1dd7348dd91da5a7b31fc544f8d48f70d7320be17e4,2026-09-13T23:04:49.401000+00:00,Occupancy Percentage | 103.8% | 105.5%,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q1,net_yield_usd_per_capacity_day,203.58,USD per capacity day,2020-05-14T07:00:00-04:00,issuer_clock_timezone,"May 14, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/62/norwegian-cruise-line-holdings-reports-first-quarter-2020,138cb53c2d40b6e75956c1dd7348dd91da5a7b31fc544f8d48f70d7320be17e4,2026-09-13T23:04:49.401000+00:00,Net Yield | $ | 203.58 | $ | 203.68 | $ | 232.13,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q2,passenger_ticket_revenue_usd_m,13.835,USD million,2020-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/46/norwegian-cruise-line-holdings-reports-second-quarter-2020,326d0637f4f75d1ac7d0424ab0d8f295574e220eebbb551ed0fa3732239a34b4,2026-09-13T23:04:49.995415+00:00,"Passenger ticket | $ | 13,835 | $ | 1,179,404 | 854,626 | $ | 2,152,677",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q2,onboard_other_revenue_usd_m,3.094,USD million,2020-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/46/norwegian-cruise-line-holdings-reports-second-quarter-2020,326d0637f4f75d1ac7d0424ab0d8f295574e220eebbb551ed0fa3732239a34b4,2026-09-13T23:04:49.995415+00:00,"Onboard and other | 3,094 | 484,873 | 409,185 | 915,230",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q2,total_revenue_usd_m,16.929,USD million,2020-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/46/norwegian-cruise-line-holdings-reports-second-quarter-2020,326d0637f4f75d1ac7d0424ab0d8f295574e220eebbb551ed0fa3732239a34b4,2026-09-13T23:04:49.995415+00:00,"Total revenue | 16,929 | 1,664,277 | 1,263,811 | 3,067,907",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q2,advance_ticket_sales_current_usd_m,1113.374,USD million,2020-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/46/norwegian-cruise-line-holdings-reports-second-quarter-2020,326d0637f4f75d1ac7d0424ab0d8f295574e220eebbb551ed0fa3732239a34b4,2026-09-13T23:04:49.995415+00:00,"Advance ticket sales | 1,113,374 | 1,954,980",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q2,capacity_days,4626871.0,days,2020-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/46/norwegian-cruise-line-holdings-reports-second-quarter-2020,326d0637f4f75d1ac7d0424ab0d8f295574e220eebbb551ed0fa3732239a34b4,2026-09-13T23:04:49.995415+00:00,"Capacity Days | — | 4,626,871 | 4,123,858 | 9,343,800",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q2,occupancy_pct,108.4,percent,2020-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/46/norwegian-cruise-line-holdings-reports-second-quarter-2020,326d0637f4f75d1ac7d0424ab0d8f295574e220eebbb551ed0fa3732239a34b4,2026-09-13T23:04:49.995415+00:00,Occupancy Percentage | 108.4 | % | 103.8 | % | 106.9 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q2,net_yield_usd_per_capacity_day,272.22,USD per capacity day,2020-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2020 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/46/norwegian-cruise-line-holdings-reports-second-quarter-2020,326d0637f4f75d1ac7d0424ab0d8f295574e220eebbb551ed0fa3732239a34b4,2026-09-13T23:04:49.995415+00:00,Net Yield | $ | 272.22 | $ | 251.98,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q3,passenger_ticket_revenue_usd_m,4.667,USD million,2020-11-09T16:20:00-05:00,issuer_clock_timezone,"November 09, 2020 4:20pm EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/39/norwegian-cruise-line-holdings-reports-third-quarter-2020,8e56120cb4d5ac66b02834955cff232e526b6abf088e6a791e357774dae14178,2026-09-13T23:04:50.659759+00:00,"Passenger ticket | $ | 4,667 | $ | 1,373,779 | 859,293 | $ | 3,526,456",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q3,onboard_other_revenue_usd_m,1.851,USD million,2020-11-09T16:20:00-05:00,issuer_clock_timezone,"November 09, 2020 4:20pm EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/39/norwegian-cruise-line-holdings-reports-third-quarter-2020,8e56120cb4d5ac66b02834955cff232e526b6abf088e6a791e357774dae14178,2026-09-13T23:04:50.659759+00:00,"Onboard and other | 1,851 | 540,072 | 411,036 | 1,455,302",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q3,total_revenue_usd_m,6.518,USD million,2020-11-09T16:20:00-05:00,issuer_clock_timezone,"November 09, 2020 4:20pm EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/39/norwegian-cruise-line-holdings-reports-third-quarter-2020,8e56120cb4d5ac66b02834955cff232e526b6abf088e6a791e357774dae14178,2026-09-13T23:04:50.659759+00:00,"Total revenue | 6,518 | 1,913,851 | 1,270,329 | 4,981,758",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q3,advance_ticket_sales_current_usd_m,1115.632,USD million,2020-11-09T16:20:00-05:00,issuer_clock_timezone,"November 09, 2020 4:20pm EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/39/norwegian-cruise-line-holdings-reports-third-quarter-2020,8e56120cb4d5ac66b02834955cff232e526b6abf088e6a791e357774dae14178,2026-09-13T23:04:50.659759+00:00,"Advance ticket sales | 1,115,632 | 1,954,980",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q3,capacity_days,4854292.0,days,2020-11-09T16:20:00-05:00,issuer_clock_timezone,"November 09, 2020 4:20pm EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/39/norwegian-cruise-line-holdings-reports-third-quarter-2020,8e56120cb4d5ac66b02834955cff232e526b6abf088e6a791e357774dae14178,2026-09-13T23:04:50.659759+00:00,"Capacity Days | — | 4,854,292 | 4,123,858 | 14,198,092",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q3,occupancy_pct,111.0,percent,2020-11-09T16:20:00-05:00,issuer_clock_timezone,"November 09, 2020 4:20pm EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/39/norwegian-cruise-line-holdings-reports-third-quarter-2020,8e56120cb4d5ac66b02834955cff232e526b6abf088e6a791e357774dae14178,2026-09-13T23:04:50.659759+00:00,Occupancy Percentage | 111.0 | % | 103.8 | % | 108.3 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q4,passenger_ticket_revenue_usd_m,7.817,USD million,2021-02-25T07:00:00-05:00,issuer_clock_timezone,"February 25, 2021 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/24/norwegian-cruise-line-holdings-reports-fourth-quarter-and,bdf8e7ebee053a724a1ac0d7f35e5c5410e0c1bf14940c4a247ab837dde5d0d0,2026-09-13T23:05:44.154001+00:00,"Passenger ticket | $ | 7,817 | $ | 990,937 | $ | 867,110 | $ | 4,517,393",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
