symbol,report_date,open,close,high,low
KZT=X,2024-01-02,452.8849,455.5068,452.8849,452.8849
KZT=X,2024-01-03,453.4721,452.8849,454.4157,453.0708
KZT=X,2024-01-04,454.8839,454.4157,454.8839,451.7997
KZT=X,2024-01-05,451.713,451.7997,451.713,450.8076
KZT=X,2024-01-08,449.4939,449.5843,450.8256,449.4939
KZT=X,2024-01-09,450.073,450.8256,451.7855,450.073
KZT=X,2024-01-10,451.9177,451.7855,451.9177,451.577
KZT=X,2024-01-11,450.2607,451.577,450.2607,449.2625
KZT=X,2024-01-12,449.0335,449.2625,449.2953,449.0335
KZT=X,2024-01-15,449.2173,448.4246,449.2173,448.6013
KZT=X,2024-01-16,449.7506,448.6013,449.8088,449.7506
KZT=X,2024-01-17,450.3608,450.3815,450.5876,450.3608
KZT=X,2024-01-18,449.8805,450.5876,449.8805,448.9728
KZT=X,2024-01-19,449.1151,448.9728,449.1151,447.3037
KZT=X,2024-01-22,446.4339,446.6859,446.4339,444.7923
KZT=X,2024-01-23,444.9945,444.7923,444.9945,442.1775
KZT=X,2024-01-24,442.711,442.1775,444.1783,442.711
KZT=X,2024-01-25,444.8397,444.1783,445.7984,444.8397
KZT=X,2024-01-26,447.6668,445.7984,447.8639,447.6668
KZT=X,2024-01-29,449.041,448.1937,449.041,446.6434
KZT=X,2024-01-30,446.3775,446.6434,446.3775,445.8699
KZT=X,2024-01-31,446.3515,445.8699,447.277,446.3515
KZT=X,2024-02-01,448.4998,446.4449,448.4998,447.0796
KZT=X,2024-02-02,444.7337,447.2243,449.4366,444.7337
KZT=X,2024-02-05,454.077,453.4602,454.077,452.8093
KZT=X,2024-02-06,453.1022,453.2266,453.1022,450.7264
KZT=X,2024-02-07,449.5099,450.8566,450.7403,449.5099
KZT=X,2024-02-08,450.3618,450.7403,450.3618,447.6929
KZT=X,2024-02-09,446.9762,447.6929,446.9762,443.871
KZT=X,2024-02-12,442.9109,443.5004,445.606,442.9109
KZT=X,2024-02-13,445.7778,445.606,445.7778,445.6774
KZT=X,2024-02-14,448.4256,445.6774,448.4256,445.5765
KZT=X,2024-02-15,444.7542,445.5765,445.8659,444.7542
KZT=X,2024-02-16,444.8511,445.8659,447.2556,444.8511
KZT=X,2024-02-19,447.0191,447.1352,448.3336,447.0191
KZT=X,2024-02-20,448.8896,448.3336,450.5673,448.8896
KZT=X,2024-02-21,449.9568,450.5673,449.9568,448.1247
KZT=X,2024-02-22,447.0174,448.1247,449.0811,447.0174
KZT=X,2024-02-23,450.2487,449.0811,450.2487,448.3358
KZT=X,2024-02-26,448.6839,447.8476,448.6839,445.2624
KZT=X,2024-02-27,445.4081,445.2624,447.2056,445.4081
KZT=X,2024-02-28,448.0926,447.2056,448.0926,447.6155
KZT=X,2024-02-29,447.0761,446.7255,448.6562,447.0761
KZT=X,2024-03-01,448.992,448.6562,449.3433,448.992
KZT=X,2024-03-04,448.6469,448.0538,449.5575,448.6469
KZT=X,2024-03-05,449.6569,449.5575,449.6569,445.6337
KZT=X,2024-03-06,445.7693,445.6337,445.7693,444.9205
KZT=X,2024-03-07,444.0468,444.9205,444.0468,443.6614
KZT=X,2024-03-08,441.6149,441.853,444.3835,441.6149
KZT=X,2024-03-11,443.9915,443.7988,447.475,443.9915
KZT=X,2024-03-12,447.7492,447.475,447.7492,445.9034
KZT=X,2024-03-13,446.432,445.9034,447.4754,446.432
KZT=X,2024-03-14,447.1975,447.4059,447.1975,445.2693
KZT=X,2024-03-15,447.7683,445.2693,447.7869,447.0353
KZT=X,2024-03-18,447.1769,447.1215,447.3203,447.1769
KZT=X,2024-03-19,448.7402,448.5235,448.9884,448.7402
KZT=X,2024-03-20,448.3747,448.9884,448.3747,447.9085
KZT=X,2024-03-21,444.0665,447.9085,447.702,444.0665
KZT=X,2024-03-22,450.2396,447.702,450.2396,447.5186
KZT=X,2024-03-25,447.7048,445.7453,447.7048,447.5165
KZT=X,2024-03-26,447.2282,447.6453,447.6761,447.2282
KZT=X,2024-03-27,448.9541,447.6761,448.9541,447.4516
KZT=X,2024-03-28,447.4682,447.4516,447.4682,445.5106
KZT=X,2024-03-29,445.9385,445.5106,445.9861,444.4032
KZT=X,2024-04-01,444.2282,443.8272,444.2282,444.2282
KZT=X,2024-04-02,444.5023,444.2282,444.523,444.5023
KZT=X,2024-04-03,443.5427,444.523,444.3713,443.5427
KZT=X,2024-04-04,441.8939,444.3713,443.4185,441.8939
KZT=X,2024-04-05,444.261,443.4185,444.261,443.8917
KZT=X,2024-04-08,444.2156,443.6808,444.2156,443.0632
KZT=X,2024-04-09,441.7799,441.6681,443.9998,441.7799
KZT=X,2024-04-10,444.4536,443.9998,444.4536,444.4536
KZT=X,2024-04-11,450.7991,444.4536,450.7991,445.1703
KZT=X,2024-04-12,445.3488,445.1703,446.1488,445.3488
KZT=X,2024-04-15,446.438,445.3127,446.438,445.3906
KZT=X,2024-04-16,447.2529,445.3906,447.2529,445.822
KZT=X,2024-04-17,446.2018,445.822,446.2018,445.8887
KZT=X,2024-04-18,444.9422,445.0193,444.9422,444.3321
KZT=X,2024-04-19,445.9233,444.3321,445.9233,443.4133
KZT=X,2024-04-22,443.1012,442.416,443.2614,443.1012
KZT=X,2024-04-23,442.5316,443.2614,442.5316,440.6198
KZT=X,2024-04-24,438.9021,440.6198,441.0746,438.9021
KZT=X,2024-04-25,440.3741,441.0746,442.0313,440.3741
KZT=X,2024-04-26,441.8892,442.0313,441.8892,439.6931
KZT=X,2024-04-29,440.6867,441.0223,440.6867,438.6305
KZT=X,2024-04-30,438.8065,438.6305,440.0213,438.8065
KZT=X,2024-05-01,442.5863,440.0213,442.7171,439.5762
KZT=X,2024-05-02,437.8711,439.5762,441.1872,437.8711
KZT=X,2024-05-03,439.9353,441.1872,441.4939,439.9353
KZT=X,2024-05-06,440.6862,440.8827,440.9442,437.0268
KZT=X,2024-05-07,436.895,437.0268,437.356,436.895
KZT=X,2024-05-08,438.1414,437.356,438.1414,437.3651
KZT=X,2024-05-09,437.5055,437.3651,437.5055,437.2962
KZT=X,2024-05-10,435.4118,437.2962,437.1011,435.4118
KZT=X,2024-05-13,437.5435,437.4338,438.6996,437.2897
KZT=X,2024-05-14,438.4821,438.6996,438.5817,438.4513
KZT=X,2024-05-15,437.6751,438.4513,439.167,437.6751
KZT=X,2024-05-16,436.4357,439.167,440.5425,436.4357
KZT=X,2024-05-17,440.8973,440.5425,441.8326,440.8973
KZT=X,2024-05-20,440.4186,439.5576,441.0373,440.4186
KZT=X,2024-05-21,441.088,441.1632,441.088,438.7512
KZT=X,2024-05-22,439.0684,438.7512,440.2376,438.9128
KZT=X,2024-05-23,440.4898,440.2376,440.4898,440.2807
KZT=X,2024-05-24,441.694,440.2807,441.694,440.3398
KZT=X,2024-05-27,439.8142,439.6278,439.8142,439.2941
KZT=X,2024-05-28,439.1869,439.2941,439.1869,438.81
KZT=X,2024-05-29,440.284,440.0184,441.4009,440.284
KZT=X,2024-05-30,442.9913,441.4009,442.9913,442.9365
KZT=X,2024-05-31,442.3109,442.9365,444.0882,442.3109
KZT=X,2024-06-03,443.9757,443.9512,444.3697,443.9757
KZT=X,2024-06-04,441.5681,444.3697,445.7694,441.5681
KZT=X,2024-06-05,445.1039,445.7694,446.434,445.1039
KZT=X,2024-06-06,445.6053,446.3847,445.6053,444.2768
KZT=X,2024-06-07,443.467,443.3917,444.8414,443.467
KZT=X,2024-06-10,449.435,447.8022,450.4526,445.5975
KZT=X,2024-06-11,444.7985,445.5975,448.5789,444.7985
KZT=X,2024-06-12,448.1422,448.5789,448.1422,447.9831
KZT=X,2024-06-13,445.8163,448.0331,449.1929,445.8163
KZT=X,2024-06-14,450.628,449.1929,450.628,449.1825
KZT=X,2024-06-17,449.0587,448.9056,450.8017,449.0587
KZT=X,2024-06-18,449.7897,450.8017,457.1103,449.7897
KZT=X,2024-06-19,456.2227,457.1103,457.9572,456.1696
KZT=X,2024-06-20,457.9572,457.9572,457.9572,457.6208
KZT=X,2024-06-21,458.6423,457.6208,462.5516,458.6423
KZT=X,2024-06-24,462.1622,461.6527,463.0841,462.1622
KZT=X,2024-06-25,462.9245,463.0841,464.6952,462.9245
KZT=X,2024-06-26,465.0444,464.6952,465.0444,462.1433
KZT=X,2024-06-27,462.3164,462.1433,463.9477,462.3164
KZT=X,2024-06-28,463.534,463.9477,469.6835,463.534
KZT=X,2024-07-01,467.9879,469.2103,471.4721,467.9879
KZT=X,2024-07-02,472.0452,471.4721,472.0452,469.5295
KZT=X,2024-07-03,468.1862,469.5295,470.1471,468.1862
KZT=X,2024-07-04,468.751,470.1471,472.8549,468.751
KZT=X,2024-07-05,472.1422,472.8549,475.8333,472.1422
KZT=X,2024-07-08,475.9278,476.2182,477.2607,475.9278
KZT=X,2024-07-09,477.4083,477.4304,477.7456,477.318
KZT=X,2024-07-10,478.0196,477.9002,478.0196,475.0553
KZT=X,2024-07-11,474.5314,475.0553,474.5314,471.1683
KZT=X,2024-07-12,470.3534,471.1705,471.441,470.3534
KZT=X,2024-07-15,471.5796,470.1461,471.5796,470.2233
KZT=X,2024-07-16,471.1062,470.2233,472.5933,471.1062
KZT=X,2024-07-17,472.5391,472.487,472.5961,472.5391
KZT=X,2024-07-18,472.4513,472.5031,474.7803,472.4513
KZT=X,2024-07-19,476.4431,474.7803,476.4431,473.5143
KZT=X,2024-07-22,473.2557,473.6165,473.2557,470.819
KZT=X,2024-07-23,470.5596,470.819,470.8697,470.5596
KZT=X,2024-07-24,471.7314,470.8697,471.7314,471.3056
KZT=X,2024-07-25,471.3295,471.3056,472.1486,471.3295
KZT=X,2024-07-26,471.9572,472.1443,471.9572,470.8797
KZT=X,2024-07-29,470.5352,471.0034,471.9648,470.5352
KZT=X,2024-07-30,472.6345,471.9648,472.6957,472.3117
KZT=X,2024-07-31,472.8991,472.3117,472.8991,471.9545
KZT=X,2024-08-01,471.4122,471.9545,471.4122,471.4122
KZT=X,2024-08-02,471.552,471.4122,471.5834,471.552
KZT=X,2024-08-05,467.8035,467.5915,476.4113,467.8035
KZT=X,2024-08-06,476.0506,476.4113,476.0506,475.6464
KZT=X,2024-08-07,474.5628,475.6464,474.5628,474.5491
KZT=X,2024-08-08,474.1974,474.5491,474.5091,474.1974
KZT=X,2024-08-09,475.0634,474.5091,475.9318,475.0634
KZT=X,2024-08-12,475.7683,475.3786,477.1896,475.7683
KZT=X,2024-08-13,476.9189,477.1896,477.284,476.9189
KZT=X,2024-08-14,474.4377,477.284,477.2572,474.4377
KZT=X,2024-08-15,477.799,477.2572,477.799,476.3271
KZT=X,2024-08-16,477.8634,478.0223,477.8634,476.6952
KZT=X,2024-08-19,475.0637,474.8312,476.0114,475.0637
KZT=X,2024-08-20,474.057,476.0114,474.057,472.4461
KZT=X,2024-08-21,471.6925,472.4461,475.7064,471.6925
KZT=X,2024-08-22,474.3835,475.7064,477.0721,474.3835
KZT=X,2024-08-23,477.8294,477.0721,480.8136,477.8294
KZT=X,2024-08-26,477.5102,476.8435,480.6145,477.5102
KZT=X,2024-08-27,481.03,480.6145,481.03,477.6749
KZT=X,2024-08-28,478.2628,477.6749,478.2628,478.2628
KZT=X,2024-08-29,478.1275,478.5165,480.111,478.1275
KZT=X,2024-08-30,479.4135,480.111,479.4135,478.9751
KZT=X,2024-09-02,480.1039,479.6764,480.1039,480.0235
KZT=X,2024-09-03,480.2947,480.0235,480.6414,480.2947
KZT=X,2024-09-04,480.189,480.6414,481.0511,480.189
KZT=X,2024-09-05,479.6465,479.5838,479.6956,479.6465
KZT=X,2024-09-06,479.2704,479.3308,479.2704,476.9057
KZT=X,2024-09-09,477.8739,477.3807,477.8739,476.0391
KZT=X,2024-09-10,476.5699,476.3195,476.5699,474.8559
KZT=X,2024-09-11,475.5562,474.8559,475.5562,474.9155
KZT=X,2024-09-12,476.8463,474.9155,476.9395,476.8335
KZT=X,2024-09-13,473.8812,476.9395,477.2086,473.8812
KZT=X,2024-09-16,477.2172,477.842,478.3989,477.2172
KZT=X,2024-09-17,478.1753,478.3989,478.1753,477.3322
KZT=X,2024-09-18,477.5189,478.0,477.8796,476.4395
KZT=X,2024-09-19,478.3807,476.4395,478.3807,476.9038
KZT=X,2024-09-20,476.6816,476.9038,476.8931,476.6816
KZT=X,2024-09-23,476.799,476.0077,477.7958,476.799
KZT=X,2024-09-24,478.4304,477.7958,478.4304,477.0551
KZT=X,2024-09-25,474.1187,477.0551,475.6911,474.1187
KZT=X,2024-09-26,477.7926,478.0738,477.7926,476.3327
KZT=X,2024-09-27,475.6141,476.3327,476.9053,475.6141
KZT=X,2024-09-30,476.6491,476.9053,478.3582,476.6491
KZT=X,2024-10-01,480.9191,478.3582,480.9191,478.0771
KZT=X,2024-10-02,479.3819,478.0771,480.2937,479.3819
KZT=X,2024-10-03,481.6969,480.2937,481.6969,480.1714
KZT=X,2024-10-04,480.3302,480.3759,480.3302,480.0682
KZT=X,2024-10-08,481.4555,481.9339,484.7671,481.4555
KZT=X,2024-10-09,485.1337,484.7671,487.6603,485.1337
KZT=X,2024-10-10,488.7345,487.6603,493.4339,488.7345
KZT=X,2024-10-11,493.3121,493.4339,493.3121,481.7143
KZT=X,2024-10-14,482.0936,480.8256,482.5966,482.0936
KZT=X,2024-10-15,483.0744,482.5966,485.1665,483.0744
KZT=X,2024-10-16,485.8506,485.1665,485.8506,485.2324
KZT=X,2024-10-17,486.5233,485.2324,486.5233,484.7448
KZT=X,2024-10-18,486.4391,484.7448,486.4391,480.3715
KZT=X,2024-10-21,479.4408,478.9316,479.4408,479.4046
KZT=X,2024-10-22,480.8783,479.4046,482.4497,480.8783
KZT=X,2024-10-23,483.882,482.4497,483.882,482.9285
KZT=X,2024-10-24,482.5055,482.9285,482.5055,481.9689
KZT=X,2024-10-25,480.9067,481.9689,483.657,480.9067
KZT=X,2024-10-28,487.6424,484.6779,487.6424,487.6424
KZT=X,2024-10-29,488.0685,487.6424,488.0685,487.5065
KZT=X,2024-10-30,486.2635,487.5065,486.4343,486.2635
KZT=X,2024-10-31,484.9991,486.3063,485.2083,484.9991
KZT=X,2024-11-01,484.963,485.2083,486.3751,484.963
KZT=X,2024-11-04,484.8513,485.6867,486.1918,484.8513
KZT=X,2024-11-05,487.6663,486.1918,487.6663,487.6663
KZT=X,2024-11-06,490.1599,487.6663,490.1599,490.1599
KZT=X,2024-11-07,489.7597,490.1599,489.7597,488.599
KZT=X,2024-11-08,487.4757,488.599,489.7431,487.4757
KZT=X,2024-11-11,492.3997,492.2367,492.7211,492.3997
KZT=X,2024-11-12,493.3065,492.7211,493.7151,493.3065
KZT=X,2024-11-13,492.9905,493.7151,492.9905,490.3957
KZT=X,2024-11-14,493.859,490.4095,494.0743,492.8681
KZT=X,2024-11-15,492.7909,492.8681,494.4467,492.7909
KZT=X,2024-11-18,495.7693,495.6048,496.3982,495.7693
KZT=X,2024-11-19,493.7365,493.8624,493.7365,493.438
KZT=X,2024-11-20,491.6086,493.438,493.9571,491.6086
KZT=X,2024-11-21,494.3295,493.9571,494.3295,493.0258
KZT=X,2024-11-22,495.3399,493.0258,496.808,495.3399
KZT=X,2024-11-25,493.5576,496.3002,496.5713,493.5576
KZT=X,2024-11-26,497.6804,496.5713,497.6804,495.002
KZT=X,2024-11-27,497.7209,495.002,499.9857,497.7209
KZT=X,2024-11-28,498.281,499.9857,509.1929,498.281
KZT=X,2024-11-29,508.7903,509.1929,514.201,508.7903
KZT=X,2024-12-02,515.4315,512.8939,522.3268,515.4315
KZT=X,2024-12-03,524.284,522.3268,524.284,520.6497
KZT=X,2024-12-04,521.1651,520.6497,522.9572,521.1651
KZT=X,2024-12-05,522.2532,522.9572,522.2532,519.5267
KZT=X,2024-12-06,517.5947,519.5267,517.5947,505.6617
KZT=X,2024-12-09,507.2191,506.0848,507.2191,505.8604
KZT=X,2024-12-10,506.467,506.2966,508.6741,506.3014
KZT=X,2024-12-11,508.2395,508.6741,518.8394,508.2395
KZT=X,2024-12-12,519.2789,518.8394,520.4089,519.2789
KZT=X,2024-12-13,521.8932,520.4089,521.9905,521.2411
KZT=X,2024-12-16,519.985,520.5615,522.073,519.985
KZT=X,2024-12-17,520.8573,522.073,521.3628,520.8573
KZT=X,2024-12-18,520.7621,521.2485,520.7621,519.9257
KZT=X,2024-12-19,525.8244,519.9257,525.8244,521.8524
KZT=X,2024-12-20,523.7709,521.8524,523.7709,522.1486
KZT=X,2024-12-23,520.0698,520.1993,520.0698,519.4106
KZT=X,2024-12-24,518.6392,519.4106,518.6392,514.8565
KZT=X,2024-12-25,514.666,514.8565,514.666,514.3447
KZT=X,2024-12-26,514.666,514.8565,514.666,514.3447
KZT=X,2024-12-27,520.6045,514.3447,520.6045,520.6045
KZT=X,2024-12-30,521.2312,521.1912,521.562,521.2312
KZT=X,2024-12-31,523.7034,521.562,523.7034,522.0591
KZT=X,2025-01-02,521.9819,521.562,521.9819,521.9819
KZT=X,2025-01-03,525.118,521.9819,525.118,522.02
KZT=X,2025-01-06,521.1796,521.0432,526.2769,521.1796
KZT=X,2025-01-07,527.8484,526.2769,527.8484,525.9871
KZT=X,2025-01-08,528.8373,525.9871,528.8373,524.3766
KZT=X,2025-01-09,522.9582,524.3766,522.9582,522.806
KZT=X,2025-01-10,522.8162,522.8365,524.8352,522.8162
KZT=X,2025-01-13,527.9073,527.1584,528.1908,527.9073
KZT=X,2025-01-14,525.2354,528.1908,527.9432,525.2354
KZT=X,2025-01-15,524.9755,527.9432,527.3426,524.9755
KZT=X,2025-01-16,528.0063,527.3426,528.0063,527.5195
KZT=X,2025-01-17,526.3883,527.5195,527.7365,526.3883
KZT=X,2025-01-20,528.3109,527.5726,528.3109,527.506
KZT=X,2025-01-21,524.9501,527.506,524.9501,521.0828
KZT=X,2025-01-22,518.2919,521.0828,518.2919,518.1496
KZT=X,2025-01-23,519.9973,518.1496,519.9973,518.0765
KZT=X,2025-01-24,517.1265,518.0765,517.1265,515.2249
KZT=X,2025-01-27,516.1753,514.1116,516.1753,513.8476
KZT=X,2025-01-28,517.5597,513.8476,517.5597,514.2468
KZT=X,2025-01-29,513.6377,514.2468,514.8005,513.4358
KZT=X,2025-01-30,513.553,514.8005,515.5635,513.553
KZT=X,2025-01-31,516.0076,515.5635,516.0076,515.0892
KZT=X,2025-02-03,522.2335,523.4067,522.2335,519.4776
KZT=X,2025-02-04,516.2062,514.9565,516.6833,516.2062
KZT=X,2025-02-05,514.178,516.6833,514.2202,514.178
KZT=X,2025-02-06,514.6526,514.2202,514.6526,510.9722
KZT=X,2025-02-07,509.8011,510.9722,509.8011,507.3902
KZT=X,2025-02-10,510.9408,509.3416,510.9408,505.5932
KZT=X,2025-02-11,506.0717,505.5932,506.0717,503.0437
KZT=X,2025-02-12,501.2934,503.0437,501.5545,501.2934
KZT=X,2025-02-13,500.2596,501.5545,500.2596,497.4751
KZT=X,2025-02-14,494.0172,497.4751,494.5143,492.9761
KZT=X,2025-02-17,492.549,492.8704,494.5308,492.549
KZT=X,2025-02-18,495.2538,494.5308,497.2524,495.2538
KZT=X,2025-02-19,497.6332,497.2524,498.9333,497.6332
KZT=X,2025-02-20,499.3067,498.9333,499.3067,498.822
KZT=X,2025-02-21,496.6625,498.822,503.058,496.6625
KZT=X,2025-02-24,500.4825,502.9955,500.4825,497.0801
KZT=X,2025-02-25,497.3105,497.0801,497.3105,495.5775
KZT=X,2025-02-26,494.7315,495.5775,497.6807,494.7315
KZT=X,2025-02-27,498.1486,497.6807,498.1486,496.2426
KZT=X,2025-02-28,500.727,496.2426,500.727,495.4154
KZT=X,2025-03-03,494.688,496.6039,497.1481,494.688
KZT=X,2025-03-04,496.1124,497.1481,496.4721,496.1124
KZT=X,2025-03-05,493.2794,496.4721,493.2794,492.8306
KZT=X,2025-03-06,487.3396,492.8306,493.9739,487.3396
KZT=X,2025-03-07,494.3906,493.9739,494.3906,488.2309
KZT=X,2025-03-10,487.8305,488.571,488.164,487.8305
KZT=X,2025-03-11,487.6267,488.164,487.6267,485.1753
KZT=X,2025-03-12,485.153,485.1753,489.097,485.153
KZT=X,2025-03-13,489.3126,489.097,495.5584,489.3126
KZT=X,2025-03-14,496.3149,495.5584,498.0856,496.3149
KZT=X,2025-03-17,499.0834,497.2488,499.0834,496.0018
KZT=X,2025-03-18,495.311,496.0018,495.5653,495.311
KZT=X,2025-03-19,494.5804,495.4615,500.795,494.5804
KZT=X,2025-03-20,501.0889,500.795,501.0889,499.9793
KZT=X,2025-03-21,499.9286,499.9793,500.3225,499.9286
KZT=X,2025-03-24,501.5172,499.1496,501.5172,500.7229
KZT=X,2025-03-25,501.7519,500.7229,501.7519,500.0993
KZT=X,2025-03-26,501.4337,500.0993,501.4337,497.8978
KZT=X,2025-03-27,498.8598,497.8978,498.8598,496.866
KZT=X,2025-03-28,496.8384,496.866,501.1581,496.8384
KZT=X,2025-03-31,497.6701,495.8622,501.0791,497.6701
KZT=X,2025-04-01,500.8199,501.0791,500.8871,500.8199
KZT=X,2025-04-02,500.9985,500.8871,500.9985,500.3311
KZT=X,2025-04-03,496.118,500.3311,498.4917,496.118
KZT=X,2025-04-04,498.2371,498.4917,503.1363,498.2371
KZT=X,2025-04-07,521.7082,507.4299,521.7082,521.7082
KZT=X,2025-04-08,522.3806,521.7082,522.3806,514.6741
KZT=X,2025-04-09,511.1115,514.6741,515.9818,511.1115
KZT=X,2025-04-10,518.6567,515.9818,518.6567,513.4764
KZT=X,2025-04-11,503.1098,513.4764,514.2534,503.1098
KZT=X,2025-04-14,515.1586,513.9293,515.1586,515.1586
KZT=X,2025-04-15,515.1904,515.1586,515.1904,515.1904
KZT=X,2025-04-16,520.7421,515.1904,520.7421,520.7421
KZT=X,2025-04-17,520.6253,520.7421,520.6253,520.5342
KZT=X,2025-04-22,515.9825,520.5342,515.9825,515.9825
KZT=X,2025-04-23,520.054,515.9825,520.054,515.9819
KZT=X,2025-04-24,518.7249,515.9819,518.7249,513.7759
KZT=X,2025-04-25,515.6346,513.7759,515.6346,512.2596
KZT=X,2025-04-28,511.89,512.2596,511.89,510.3347
KZT=X,2025-04-29,508.0358,510.3347,508.7377,508.0358
KZT=X,2025-04-30,508.7086,508.7377,510.4071,508.7086
KZT=X,2025-05-01,512.3411,510.4071,512.3411,511.9996
KZT=X,2025-05-02,514.0905,511.9996,514.0905,514.0905
KZT=X,2025-05-05,514.1209,515.1842,514.1209,514.1209
KZT=X,2025-05-06,511.8114,514.1209,511.8114,511.8114
KZT=X,2025-05-07,511.8712,511.8114,511.8712,511.8712
KZT=X,2025-05-08,513.2778,511.8712,513.2778,513.2778
KZT=X,2025-05-09,513.215,513.2778,513.215,513.215
KZT=X,2025-05-12,507.8824,513.0303,507.8824,507.8824
KZT=X,2025-05-13,507.6858,507.8824,507.6858,505.3849
KZT=X,2025-05-14,506.0018,505.3849,506.0018,506.0018
KZT=X,2025-05-15,508.361,506.0018,508.361,508.361
KZT=X,2025-05-16,506.9613,508.361,506.9613,506.9613
KZT=X,2025-05-19,508.1403,507.8383,508.1403,508.1403
KZT=X,2025-05-20,510.2829,508.1403,510.2829,509.0602
KZT=X,2025-05-21,506.9423,509.0602,507.06,506.9423
KZT=X,2025-05-22,507.7248,507.06,507.7248,503.2463
KZT=X,2025-05-23,508.9923,503.2463,508.9923,508.9923
KZT=X,2025-05-26,507.5831,507.9738,507.5831,506.6368
KZT=X,2025-05-27,506.4254,507.1728,509.1933,506.4254
KZT=X,2025-05-28,509.6762,509.1933,509.6762,509.1123
KZT=X,2025-05-29,506.0052,509.1123,506.0052,506.0052
KZT=X,2025-05-30,508.331,506.0052,508.331,508.331
KZT=X,2025-06-02,506.7728,507.4937,508.6774,506.7728
KZT=X,2025-06-03,507.693,508.6774,509.7805,507.693
KZT=X,2025-06-04,510.2732,509.7805,510.2732,507.5105
KZT=X,2025-06-05,507.5702,507.5105,507.5702,507.5702
KZT=X,2025-06-06,507.4109,507.5702,507.4109,507.4109
KZT=X,2025-06-09,506.1495,508.2475,506.1495,506.1495
KZT=X,2025-06-10,505.3391,506.1495,505.3391,505.3391
KZT=X,2025-06-11,506.852,505.3391,506.852,506.852
KZT=X,2025-06-12,503.1099,506.852,508.3116,503.1099
KZT=X,2025-06-13,509.8903,508.3116,510.7238,509.8903
KZT=X,2025-06-16,509.0102,508.0698,509.9754,508.9881
KZT=X,2025-06-17,516.0354,509.9754,516.0354,516.0354
KZT=X,2025-06-18,516.8445,516.0354,516.8445,516.7006
KZT=X,2025-06-19,517.8217,516.7006,517.8217,517.461
KZT=X,2025-06-20,520.2628,517.461,520.2628,520.2628
KZT=X,2025-06-23,521.4875,519.8091,521.4875,519.3096
KZT=X,2025-06-24,513.5854,519.3096,515.3568,513.5854
KZT=X,2025-06-25,515.9273,515.3568,515.9273,515.9273
KZT=X,2025-06-26,512.6967,515.9273,516.6142,512.6967
KZT=X,2025-06-27,517.0958,515.2976,517.4591,517.0958
KZT=X,2025-06-30,517.4879,517.2958,517.6662,517.4879
KZT=X,2025-07-01,516.6832,517.6662,516.6832,516.6832
KZT=X,2025-07-02,516.762,516.6832,516.762,515.9939
KZT=X,2025-07-03,517.134,514.6404,517.134,517.134
KZT=X,2025-07-04,518.2217,517.134,518.2217,516.612
KZT=X,2025-07-07,516.726,516.7721,517.1145,516.726
KZT=X,2025-07-08,516.1801,516.9901,516.7379,516.1801
KZT=X,2025-07-09,517.4213,516.7379,517.4213,515.9915
KZT=X,2025-07-10,514.2339,515.9915,516.5452,514.2339
KZT=X,2025-07-11,519.8049,516.5452,519.8049,519.8049
KZT=X,2025-07-14,522.1875,519.7982,522.1875,522.1875
KZT=X,2025-07-15,523.212,522.1875,523.7306,523.212
KZT=X,2025-07-16,526.8032,523.7306,526.8032,524.9183
KZT=X,2025-07-17,524.4803,524.9183,531.5212,524.4803
KZT=X,2025-07-18,529.7197,530.7676,530.3127,529.7197
KZT=X,2025-07-21,531.5498,530.9944,531.5498,526.936
KZT=X,2025-07-22,525.6287,526.936,531.0129,525.6287
KZT=X,2025-07-23,528.9539,531.0129,535.6143,528.9539
KZT=X,2025-07-24,533.7526,535.6143,540.2785,533.7526
KZT=X,2025-07-25,539.9821,540.2785,542.7961,539.9821
KZT=X,2025-07-28,540.6692,541.4308,541.3635,540.6692
KZT=X,2025-07-29,541.0662,541.3635,541.0662,541.0662
KZT=X,2025-07-30,541.2334,541.0662,541.2334,541.2334
KZT=X,2025-07-31,537.2158,541.2334,537.2158,537.2158
KZT=X,2025-08-01,539.912,537.2158,539.912,539.912
KZT=X,2025-08-04,533.3247,531.7717,537.2667,532.965
KZT=X,2025-08-05,537.8098,537.2667,537.8098,535.3124
KZT=X,2025-08-06,534.7261,535.3124,534.7261,534.7261
KZT=X,2025-08-07,532.6428,534.7261,536.884,532.6428
KZT=X,2025-08-08,537.4274,536.884,537.4274,537.4274
KZT=X,2025-08-11,540.97,537.1529,540.97,540.97
KZT=X,2025-08-12,542.2065,540.97,542.2065,538.3903
KZT=X,2025-08-13,535.9097,538.3903,535.9097,535.9097
KZT=X,2025-08-14,535.8965,535.9097,535.8965,535.8965
KZT=X,2025-08-15,538.9307,535.8965,538.9307,538.9307
KZT=X,2025-08-18,538.3619,538.3091,538.3619,536.17
KZT=X,2025-08-19,535.812,536.17,535.812,535.812
KZT=X,2025-08-20,535.9724,535.812,535.9724,535.9724
KZT=X,2025-08-21,534.7584,535.2026,534.7584,534.7584
KZT=X,2025-08-22,536.5264,534.7584,536.5264,534.7356
KZT=X,2025-08-25,530.2651,529.0801,532.5028,530.2651
KZT=X,2025-08-26,534.6675,532.5028,534.6675,532.109
KZT=X,2025-08-27,532.5777,531.8259,536.4395,532.5777
KZT=X,2025-08-28,535.415,536.4395,535.415,535.415
